BCE,"BCE, Inc.",
Date,Price,Annualized Dividend
03/11/2013,29.98,2.2199999999999998
03/11/2013,30.19,2.2199999999999998
03/12/2013,30.22,2.2199999999999998
03/12/2013,30.33,2.2199999999999998
03/13/2013,30.39,2.26
03/13/2013,30.19,2.26
03/14/2013,30.26,2.26
03/14/2013,30.4,2.26
03/15/2013,30.42,2.26
03/15/2013,30.5,2.26
03/18/2013,30.34,2.26
03/18/2013,30.28,2.26
03/19/2013,30.21,2.26
03/19/2013,30.26,2.26
03/20/2013,30.47,2.26
03/20/2013,30.53,2.26
03/21/2013,30.58,2.26
03/21/2013,30.25,2.26
03/22/2013,30.34,2.26
03/22/2013,30.38,2.26
03/25/2013,30.48,2.26
03/25/2013,30.29,2.26
03/26/2013,30.42,2.26
03/26/2013,30.94,2.26
03/27/2013,30.84,2.26
03/27/2013,30.8,2.26
03/28/2013,30.78,2.26
03/28/2013,31.05,2.26
04/01/2013,30.96,2.26
04/01/2013,30.95,2.26
04/02/2013,31.02,2.26
04/02/2013,30.89,2.26
04/03/2013,30.99,2.26
04/03/2013,30.55,2.26
04/04/2013,30.54,2.26
04/04/2013,30.64,2.26
04/05/2013,30.31,2.26
04/05/2013,30.21,2.26
04/08/2013,30.23,2.26
04/08/2013,30.39,2.26
04/09/2013,30.46,2.26
04/09/2013,30.45,2.26
04/10/2013,30.55,2.26
04/10/2013,30.85,2.26
04/11/2013,30.93,2.26
04/11/2013,30.9,2.26
04/12/2013,30.74,2.26
04/12/2013,30.73,2.26
04/15/2013,30.56,2.26
04/15/2013,30.45,2.26
04/16/2013,30.6,2.26
04/16/2013,30.61,2.26
04/17/2013,30.45,2.26
04/17/2013,30.48,2.26
04/18/2013,30.63,2.26
04/18/2013,30.38,2.26
04/19/2013,30.32,2.26
04/19/2013,30.56,2.26
04/22/2013,30.56,2.26
04/22/2013,30.52,2.26
04/23/2013,30.58,2.26
04/23/2013,30.55,2.26
04/24/2013,30.61,2.26
04/24/2013,30.38,2.26
04/25/2013,30.45,2.26
04/25/2013,30.45,2.26
04/26/2013,30.52,2.26
04/26/2013,30.41,2.26
04/29/2013,30.51,2.26
04/29/2013,30.72,2.26
04/30/2013,30.73,2.26
04/30/2013,31.16,2.26
05/01/2013,31.2,2.26
05/01/2013,31.22,2.26
05/02/2013,31.12,2.26
05/02/2013,31.16,2.26
05/03/2013,31.27,2.26
05/03/2013,31.4,2.26
05/06/2013,31.45,2.26
05/06/2013,31.28,2.26
05/07/2013,31.4,2.26
05/07/2013,31.57,2.26
05/08/2013,31.55,2.26
05/08/2013,31.79,2.26
05/09/2013,31.83,2.26
05/09/2013,31.46,2.26
05/10/2013,31.42,2.26
05/10/2013,31.48,2.26
05/13/2013,31.52,2.26
05/13/2013,31.59,2.26
05/14/2013,31.48,2.26
05/14/2013,31.62,2.26
05/15/2013,31.52,2.26
05/15/2013,31.3,2.26
05/16/2013,31.26,2.26
05/16/2013,31.16,2.26
05/17/2013,30.75,2.26
05/17/2013,30.92,2.26
05/20/2013,30.9,2.26
05/20/2013,30.84,2.26
05/21/2013,30.94,2.26
05/21/2013,31.32,2.26
05/22/2013,31.38,2.26
05/22/2013,31.04,2.26
05/23/2013,31.01,2.26
05/23/2013,31.03,2.26
05/24/2013,30.83,2.26
05/24/2013,30.87,2.26
05/28/2013,31.02,2.26
05/28/2013,30.54,2.26
05/29/2013,30.55,2.26
05/29/2013,30.49,2.26
05/30/2013,30.46,2.26
05/30/2013,30.19,2.26
05/31/2013,30.14,2.26
05/31/2013,29.71,2.26
06/03/2013,29.83,2.26
06/03/2013,29.82,2.26
06/04/2013,29.72,2.26
06/04/2013,29.71,2.26
06/05/2013,29.65,2.26
06/05/2013,29.27,2.26
06/06/2013,29.26,2.26
06/06/2013,29.45,2.26
06/07/2013,29.63,2.26
06/07/2013,29.67,2.26
06/10/2013,29.77,2.26
06/10/2013,29.65,2.26
06/11/2013,29.55,2.26
06/11/2013,29.43,2.26
06/12/2013,29.71,2.3
06/12/2013,29.01,2.3
06/13/2013,29.06,2.3
06/13/2013,29.6,2.3
06/14/2013,29.56,2.3
06/14/2013,29.27,2.3
06/17/2013,29.5,2.3
06/17/2013,29.29,2.3
06/18/2013,29.31,2.3
06/18/2013,29.35,2.3
06/19/2013,29.41,2.3
06/19/2013,28.95,2.3
06/20/2013,28.51,2.3
06/20/2013,28.03,2.3
06/21/2013,27.93,2.3
06/21/2013,28.14,2.3
06/24/2013,27.74,2.3
06/24/2013,27.6,2.3
06/25/2013,27.8,2.3
06/25/2013,27.79,2.3
06/26/2013,27.89,2.3
06/26/2013,26.79,2.3
06/27/2013,27.0,2.3
06/27/2013,27.01,2.3
06/28/2013,27.39,2.3
06/28/2013,27.64,2.3
07/01/2013,27.74,2.3
07/01/2013,27.5,2.3
07/02/2013,27.46,2.3
07/02/2013,27.47,2.3
07/03/2013,27.4,2.3
07/03/2013,27.46,2.3
07/05/2013,27.34,2.3
07/05/2013,27.38,2.3
07/08/2013,27.48,2.3
07/08/2013,27.58,2.3
07/09/2013,27.77,2.3
07/09/2013,27.74,2.3
07/10/2013,27.77,2.3
07/10/2013,27.84,2.3
07/11/2013,28.12,2.3
07/11/2013,28.24,2.3
07/12/2013,28.32,2.3
07/12/2013,28.42,2.3
07/15/2013,28.51,2.3
07/15/2013,28.53,2.3
07/16/2013,28.68,2.3
07/16/2013,28.48,2.3
07/17/2013,28.49,2.3
07/17/2013,28.26,2.3
07/18/2013,28.29,2.3
07/18/2013,28.27,2.3
07/19/2013,28.17,2.3
07/19/2013,28.15,2.3
07/22/2013,28.13,2.3
07/22/2013,27.57,2.3
07/23/2013,27.64,2.3
07/23/2013,27.64,2.3
07/24/2013,27.66,2.3
07/24/2013,27.8,2.3
07/25/2013,27.8,2.3
07/25/2013,27.8,2.3
07/26/2013,27.79,2.3
07/26/2013,27.93,2.3
07/29/2013,27.73,2.3
07/29/2013,27.99,2.3
07/30/2013,28.04,2.3
07/30/2013,28.11,2.3
07/31/2013,28.22,2.3
07/31/2013,27.82,2.3
08/01/2013,27.86,2.3
08/01/2013,27.65,2.3
08/02/2013,27.56,2.3
08/02/2013,27.6,2.3
08/05/2013,27.37,2.3
08/05/2013,27.97,2.3
08/06/2013,27.78,2.3
08/06/2013,27.61,2.3
08/07/2013,27.45,2.3
08/07/2013,27.52,2.3
08/08/2013,27.63,2.3
08/08/2013,27.35,2.3
08/09/2013,27.21,2.3
08/09/2013,27.35,2.3
08/12/2013,27.15,2.3
08/12/2013,27.2,2.3
08/13/2013,27.14,2.3
08/13/2013,27.22,2.3
08/14/2013,27.2,2.3
08/14/2013,27.29,2.3
08/15/2013,27.59,2.3
08/15/2013,27.79,2.3
08/16/2013,27.75,2.3
08/16/2013,27.66,2.3
08/19/2013,27.67,2.3
08/19/2013,27.66,2.3
08/20/2013,27.58,2.3
08/20/2013,27.53,2.3
08/21/2013,27.37,2.3
08/21/2013,27.26,2.3
08/22/2013,27.25,2.3
08/22/2013,27.08,2.3
08/23/2013,27.08,2.3
08/23/2013,27.39,2.3
08/26/2013,27.41,2.3
08/26/2013,27.47,2.3
08/27/2013,27.27,2.3
08/27/2013,27.26,2.3
08/28/2013,27.25,2.3
08/28/2013,27.29,2.3
08/29/2013,27.41,2.3
08/29/2013,27.79,2.3
08/30/2013,27.79,2.3
08/30/2013,27.6,2.3
09/03/2013,29.27,2.3
09/03/2013,28.68,2.3
09/04/2013,28.75,2.3
09/04/2013,28.63,2.3
09/05/2013,28.69,2.3
09/05/2013,28.67,2.3
09/06/2013,29.0,2.3
09/06/2013,28.76,2.3
09/09/2013,28.88,2.3
09/09/2013,29.01,2.3
09/10/2013,29.17,2.3
09/10/2013,29.2,2.3
09/11/2013,29.33,2.3
09/11/2013,29.29,2.3
09/12/2013,29.32,2.315
09/12/2013,28.78,2.315
09/13/2013,28.8,2.315
09/13/2013,28.64,2.315
09/16/2013,28.8,2.315
09/16/2013,28.74,2.315
09/17/2013,28.78,2.315
09/17/2013,28.87,2.315
09/18/2013,28.88,2.315
09/18/2013,29.19,2.315
09/19/2013,29.34,2.315
09/19/2013,29.07,2.315
09/20/2013,29.12,2.315
09/20/2013,29.17,2.315
09/23/2013,29.4,2.315
09/23/2013,29.56,2.315
09/24/2013,29.6,2.315
09/24/2013,29.57,2.315
09/25/2013,29.6,2.315
09/25/2013,29.21,2.315
09/26/2013,29.28,2.315
09/26/2013,29.34,2.315
09/27/2013,29.27,2.315
09/27/2013,29.3,2.315
09/30/2013,29.17,2.315
09/30/2013,29.17,2.315
10/01/2013,29.15,2.315
10/01/2013,29.26,2.315
10/02/2013,29.12,2.315
10/02/2013,29.04,2.315
10/03/2013,29.05,2.315
10/03/2013,28.77,2.315
10/04/2013,28.7,2.315
10/04/2013,28.86,2.315
10/07/2013,28.62,2.315
10/07/2013,28.91,2.315
10/08/2013,28.94,2.315
10/08/2013,28.84,2.315
10/09/2013,28.91,2.315
10/09/2013,29.36,2.315
10/10/2013,29.51,2.315
10/10/2013,29.44,2.315
10/11/2013,29.47,2.315
10/11/2013,29.47,2.315
10/14/2013,29.42,2.315
10/14/2013,29.58,2.315
10/15/2013,29.45,2.315
10/15/2013,29.37,2.315
10/16/2013,29.41,2.315
10/16/2013,29.49,2.315
10/17/2013,29.54,2.315
10/17/2013,29.61,2.315
10/18/2013,29.66,2.315
10/18/2013,29.86,2.315
10/21/2013,29.83,2.315
10/21/2013,30.05,2.315
10/22/2013,30.17,2.315
10/22/2013,30.14,2.315
10/23/2013,30.03,2.315
10/23/2013,29.91,2.315
10/24/2013,29.94,2.315
10/24/2013,29.63,2.315
10/25/2013,29.53,2.315
10/25/2013,29.56,2.315
10/28/2013,29.66,2.315
10/28/2013,29.71,2.315
10/29/2013,29.81,2.315
10/29/2013,29.76,2.315
10/30/2013,29.83,2.315
10/30/2013,29.64,2.315
10/31/2013,29.77,2.315
10/31/2013,29.73,2.315
11/01/2013,29.79,2.315
11/01/2013,29.89,2.315
11/04/2013,29.93,2.315
11/04/2013,29.77,2.315
11/05/2013,29.69,2.315
11/05/2013,29.65,2.315
11/06/2013,29.8,2.315
11/06/2013,29.82,2.315
11/07/2013,29.67,2.315
11/07/2013,29.97,2.315
11/08/2013,29.82,2.315
11/08/2013,30.23,2.315
11/11/2013,30.24,2.315
11/11/2013,29.95,2.315
11/12/2013,29.87,2.315
11/12/2013,29.94,2.315
11/13/2013,29.9,2.315
11/13/2013,30.08,2.315
11/14/2013,30.05,2.315
11/14/2013,30.24,2.315
11/15/2013,30.33,2.315
11/15/2013,30.57,2.315
11/18/2013,30.62,2.315
11/18/2013,30.65,2.315
11/19/2013,30.63,2.315
11/19/2013,30.37,2.315
11/20/2013,30.4,2.315
11/20/2013,30.41,2.315
11/21/2013,30.38,2.315
11/21/2013,30.32,2.315
11/22/2013,30.31,2.315
11/22/2013,30.27,2.315
11/25/2013,30.25,2.315
11/25/2013,30.29,2.315
11/26/2013,30.25,2.315
11/26/2013,30.18,2.315
11/27/2013,30.05,2.315
11/27/2013,30.09,2.315
11/29/2013,30.24,2.315
11/29/2013,30.18,2.315
12/02/2013,30.03,2.315
12/02/2013,30.03,2.315
12/03/2013,29.99,2.315
12/03/2013,29.94,2.315
12/04/2013,29.9,2.315
12/04/2013,29.85,2.315
12/05/2013,29.8,2.315
12/05/2013,29.73,2.315
12/06/2013,29.81,2.315
12/06/2013,29.85,2.315
12/09/2013,29.82,2.315
12/09/2013,30.06,2.315
12/10/2013,30.06,2.315
12/10/2013,30.05,2.315
12/11/2013,30.12,2.315
12/11/2013,29.89,2.315
12/12/2013,29.85,2.33
12/12/2013,29.68,2.33
12/13/2013,29.67,2.33
12/13/2013,29.56,2.33
12/16/2013,29.63,2.33
12/16/2013,29.47,2.33
12/17/2013,29.44,2.33
12/17/2013,29.36,2.33
12/18/2013,29.13,2.33
12/18/2013,29.34,2.33
12/19/2013,29.37,2.33
12/19/2013,29.52,2.33
12/20/2013,29.48,2.33
12/20/2013,29.53,2.33
12/23/2013,29.74,2.33
12/23/2013,29.77,2.33
12/24/2013,29.84,2.33
12/24/2013,29.85,2.33
12/26/2013,29.89,2.33
12/26/2013,29.95,2.33
12/27/2013,29.88,2.33
12/27/2013,29.82,2.33
12/30/2013,29.82,2.33
12/30/2013,29.98,2.33
12/31/2013,30.04,2.33
12/31/2013,29.97,2.33
01/02/2014,30.0,2.33
01/02/2014,29.68,2.33
01/03/2014,29.79,2.33
01/03/2014,29.69,2.33
01/06/2014,29.61,2.33
01/06/2014,29.44,2.33
01/07/2014,29.27,2.33
01/07/2014,29.25,2.33
01/08/2014,29.23,2.33
01/08/2014,29.07,2.33
01/09/2014,28.99,2.33
01/09/2014,28.88,2.33
01/10/2014,28.83,2.33
01/10/2014,29.3,2.33
01/13/2014,29.36,2.33
01/13/2014,29.59,2.33
01/14/2014,29.57,2.33
01/14/2014,29.55,2.33
01/15/2014,29.58,2.33
01/15/2014,29.5,2.33
01/16/2014,29.58,2.33
01/16/2014,29.47,2.33
01/17/2014,29.38,2.33
01/17/2014,29.37,2.33
01/21/2014,29.64,2.33
01/21/2014,29.43,2.33
01/22/2014,29.45,2.33
01/22/2014,29.19,2.33
01/23/2014,29.03,2.33
01/23/2014,29.16,2.33
01/24/2014,29.11,2.33
01/24/2014,28.78,2.33
01/27/2014,28.78,2.33
01/27/2014,28.65,2.33
01/28/2014,28.54,2.33
01/28/2014,28.42,2.33
01/29/2014,28.43,2.33
01/29/2014,28.7,2.33
01/30/2014,28.78,2.33
01/30/2014,28.92,2.33
01/31/2014,28.61,2.33
01/31/2014,29.05,2.33
02/03/2014,29.17,2.33
02/03/2014,28.71,2.33
02/04/2014,28.74,2.33
02/04/2014,28.44,2.33
02/05/2014,28.31,2.33
02/05/2014,28.34,2.33
02/06/2014,28.52,2.33
02/06/2014,28.96,2.33
02/07/2014,29.31,2.33
02/07/2014,29.22,2.33
02/10/2014,29.3,2.33
02/10/2014,29.31,2.33
02/11/2014,29.35,2.33
02/11/2014,29.4,2.33
02/12/2014,29.52,2.33
02/12/2014,29.52,2.33
02/13/2014,29.49,2.33
02/13/2014,29.65,2.33
02/14/2014,29.59,2.33
02/14/2014,29.66,2.33
02/18/2014,29.74,2.33
02/18/2014,29.79,2.33
02/19/2014,29.68,2.33
02/19/2014,29.63,2.33
02/20/2014,29.64,2.33
02/20/2014,29.68,2.33
02/21/2014,29.53,2.33
02/21/2014,29.75,2.33
02/24/2014,29.87,2.33
02/24/2014,30.0,2.33
02/25/2014,29.97,2.33
02/25/2014,29.91,2.33
02/26/2014,29.89,2.33
02/26/2014,29.77,2.33
02/27/2014,29.79,2.33
02/27/2014,29.95,2.33
02/28/2014,30.02,2.33
02/28/2014,30.18,2.33
03/03/2014,29.93,2.33
03/03/2014,30.06,2.33
03/04/2014,30.22,2.33
03/04/2014,30.06,2.33
03/05/2014,30.18,2.33
03/05/2014,30.3,2.33
03/06/2014,30.48,2.33
03/06/2014,30.44,2.33
03/07/2014,30.26,2.33
03/07/2014,30.2,2.33
03/10/2014,30.19,2.33
03/10/2014,30.21,2.33
03/11/2014,30.21,2.33
03/11/2014,30.12,2.33
03/12/2014,29.87,2.365
03/12/2014,29.99,2.365
03/13/2014,30.17,2.365
03/13/2014,29.9,2.365
03/14/2014,29.8,2.365
03/14/2014,29.65,2.365
03/17/2014,29.77,2.365
03/17/2014,29.91,2.365
03/18/2014,30.01,2.365
03/18/2014,30.13,2.365
03/19/2014,30.0,2.365
03/19/2014,29.94,2.365
03/20/2014,29.93,2.365
03/20/2014,29.98,2.365
03/21/2014,30.09,2.365
03/21/2014,29.88,2.365
03/24/2014,29.97,2.365
03/24/2014,29.74,2.365
03/25/2014,29.77,2.365
03/25/2014,29.68,2.365
03/26/2014,29.72,2.365
03/26/2014,29.73,2.365
03/27/2014,29.75,2.365
03/27/2014,29.96,2.365
03/28/2014,30.05,2.365
03/28/2014,30.15,2.365
03/31/2014,30.3,2.365
03/31/2014,30.29,2.365
04/01/2014,30.29,2.365
04/01/2014,30.47,2.365
04/02/2014,30.47,2.365
04/02/2014,30.6,2.365
04/03/2014,30.6,2.365
04/03/2014,30.32,2.365
04/04/2014,30.45,2.365
04/04/2014,30.58,2.365
04/07/2014,30.53,2.365
04/07/2014,30.73,2.365
04/08/2014,30.74,2.365
04/08/2014,30.98,2.365
04/09/2014,31.0,2.365
04/09/2014,31.13,2.365
04/10/2014,31.02,2.365
04/10/2014,30.89,2.365
04/11/2014,30.76,2.365
04/11/2014,30.81,2.365
04/14/2014,30.89,2.365
04/14/2014,30.91,2.365
04/15/2014,30.76,2.365
04/15/2014,30.99,2.365
04/16/2014,31.04,2.365
04/16/2014,31.06,2.365
04/17/2014,31.1,2.365
04/17/2014,31.22,2.365
04/21/2014,31.14,2.365
04/21/2014,31.09,2.365
04/22/2014,31.03,2.365
04/22/2014,30.99,2.365
04/23/2014,30.9,2.365
04/23/2014,30.93,2.365
04/24/2014,30.97,2.365
04/24/2014,30.89,2.365
04/25/2014,30.86,2.365
04/25/2014,30.85,2.365
04/28/2014,30.64,2.365
04/28/2014,30.78,2.365
04/29/2014,30.81,2.365
04/29/2014,30.88,2.365
04/30/2014,30.86,2.365
04/30/2014,31.28,2.365
05/01/2014,31.19,2.365
05/01/2014,31.35,2.365
05/02/2014,31.29,2.365
05/02/2014,31.25,2.365
05/05/2014,31.21,2.365
05/05/2014,31.35,2.365
05/06/2014,31.61,2.365
05/06/2014,31.31,2.365
05/07/2014,31.25,2.365
05/07/2014,31.56,2.365
05/08/2014,31.56,2.365
05/08/2014,31.78,2.365
05/09/2014,31.6,2.365
05/09/2014,31.59,2.365
05/12/2014,31.68,2.365
05/12/2014,31.85,2.365
05/13/2014,31.86,2.365
05/13/2014,31.92,2.365
05/14/2014,31.9,2.365
05/14/2014,32.04,2.365
05/15/2014,32.05,2.365
05/15/2014,32.19,2.365
05/16/2014,32.17,2.365
05/16/2014,32.2,2.365
05/19/2014,32.06,2.365
05/19/2014,32.16,2.365
05/20/2014,32.14,2.365
05/20/2014,32.06,2.365
05/21/2014,32.08,2.365
05/21/2014,32.19,2.365
05/22/2014,32.25,2.365
05/22/2014,32.46,2.365
05/23/2014,32.44,2.365
05/23/2014,32.38,2.365
05/27/2014,32.38,2.365
05/27/2014,32.2,2.365
05/28/2014,32.19,2.365
05/28/2014,32.13,2.365
05/29/2014,32.17,2.365
05/29/2014,32.04,2.365
05/30/2014,32.09,2.365
05/30/2014,32.25,2.365
06/02/2014,32.16,2.365
06/02/2014,32.41,2.365
06/03/2014,32.34,2.365
06/03/2014,32.51,2.365
06/04/2014,32.49,2.365
06/04/2014,32.72,2.365
06/05/2014,32.67,2.365
06/05/2014,32.6,2.365
06/06/2014,32.53,2.365
06/06/2014,32.39,2.365
06/09/2014,32.4,2.365
06/09/2014,32.49,2.365
06/10/2014,32.48,2.365
06/10/2014,32.51,2.365
06/11/2014,32.56,2.365
06/11/2014,32.48,2.365
06/12/2014,32.49,2.4000000000000004
06/12/2014,32.38,2.4000000000000004
06/13/2014,32.31,2.4000000000000004
06/13/2014,32.43,2.4000000000000004
06/16/2014,32.38,2.4000000000000004
06/16/2014,32.55,2.4000000000000004
06/17/2014,32.5,2.4000000000000004
06/17/2014,32.48,2.4000000000000004
06/18/2014,32.48,2.4000000000000004
06/18/2014,32.58,2.4000000000000004
06/19/2014,32.61,2.4000000000000004
06/19/2014,32.48,2.4000000000000004
06/20/2014,32.65,2.4000000000000004
06/20/2014,32.41,2.4000000000000004
06/23/2014,32.52,2.4000000000000004
06/23/2014,32.21,2.4000000000000004
06/24/2014,32.21,2.4000000000000004
06/24/2014,32.01,2.4000000000000004
06/25/2014,32.08,2.4000000000000004
06/25/2014,32.01,2.4000000000000004
06/26/2014,32.1,2.4000000000000004
06/26/2014,32.06,2.4000000000000004
06/27/2014,32.12,2.4000000000000004
06/27/2014,32.4,2.4000000000000004
06/30/2014,32.39,2.4000000000000004
06/30/2014,32.28,2.4000000000000004
07/01/2014,32.39,2.4000000000000004
07/01/2014,32.46,2.4000000000000004
07/02/2014,32.41,2.4000000000000004
07/02/2014,32.17,2.4000000000000004
07/03/2014,32.28,2.4000000000000004
07/03/2014,32.45,2.4000000000000004
07/07/2014,32.37,2.4000000000000004
07/07/2014,32.13,2.4000000000000004
07/08/2014,32.12,2.4000000000000004
07/08/2014,31.94,2.4000000000000004
07/09/2014,32.01,2.4000000000000004
07/09/2014,32.23,2.4000000000000004
07/10/2014,32.03,2.4000000000000004
07/10/2014,32.36,2.4000000000000004
07/11/2014,32.27,2.4000000000000004
07/11/2014,32.37,2.4000000000000004
07/14/2014,32.39,2.4000000000000004
07/14/2014,32.52,2.4000000000000004
07/15/2014,32.53,2.4000000000000004
07/15/2014,32.01,2.4000000000000004
07/16/2014,31.98,2.4000000000000004
07/16/2014,32.38,2.4000000000000004
07/17/2014,32.31,2.4000000000000004
07/17/2014,32.28,2.4000000000000004
07/18/2014,32.37,2.4000000000000004
07/18/2014,32.39,2.4000000000000004
07/21/2014,32.3,2.4000000000000004
07/21/2014,32.28,2.4000000000000004
07/22/2014,32.3,2.4000000000000004
07/22/2014,32.51,2.4000000000000004
07/23/2014,32.67,2.4000000000000004
07/23/2014,33.03,2.4000000000000004
07/24/2014,33.07,2.4000000000000004
07/24/2014,32.85,2.4000000000000004
07/25/2014,32.86,2.4000000000000004
07/25/2014,32.46,2.4000000000000004
07/28/2014,32.39,2.4000000000000004
07/28/2014,32.6,2.4000000000000004
07/29/2014,32.65,2.4000000000000004
07/29/2014,32.54,2.4000000000000004
07/30/2014,32.5,2.4000000000000004
07/30/2014,32.48,2.4000000000000004
07/31/2014,32.4,2.4000000000000004
07/31/2014,32.23,2.4000000000000004
08/01/2014,32.2,2.4000000000000004
08/01/2014,31.98,2.4000000000000004
08/04/2014,32.03,2.4000000000000004
08/04/2014,32.03,2.4000000000000004
08/05/2014,32.03,2.4000000000000004
08/05/2014,32.01,2.4000000000000004
08/06/2014,31.96,2.4000000000000004
08/06/2014,31.86,2.4000000000000004
08/07/2014,31.98,2.4000000000000004
08/07/2014,31.64,2.4000000000000004
08/08/2014,31.56,2.4000000000000004
08/08/2014,31.28,2.4000000000000004
08/11/2014,31.36,2.4000000000000004
08/11/2014,31.56,2.4000000000000004
08/12/2014,31.5,2.4000000000000004
08/12/2014,31.51,2.4000000000000004
08/13/2014,31.57,2.4000000000000004
08/13/2014,31.43,2.4000000000000004
08/14/2014,31.54,2.4000000000000004
08/14/2014,31.69,2.4000000000000004
08/15/2014,31.74,2.4000000000000004
08/15/2014,31.55,2.4000000000000004
08/18/2014,31.66,2.4000000000000004
08/18/2014,31.52,2.4000000000000004
08/19/2014,31.49,2.4000000000000004
08/19/2014,31.5,2.4000000000000004
08/20/2014,31.54,2.4000000000000004
08/20/2014,31.53,2.4000000000000004
08/21/2014,31.59,2.4000000000000004
08/21/2014,31.61,2.4000000000000004
08/22/2014,31.69,2.4000000000000004
08/22/2014,31.6,2.4000000000000004
08/25/2014,31.54,2.4000000000000004
08/25/2014,31.59,2.4000000000000004
08/26/2014,31.6,2.4000000000000004
08/26/2014,31.71,2.4000000000000004
08/27/2014,31.84,2.4000000000000004
08/27/2014,32.04,2.4000000000000004
08/28/2014,31.98,2.4000000000000004
08/28/2014,32.07,2.4000000000000004
08/29/2014,32.09,2.4000000000000004
08/29/2014,32.04,2.4000000000000004
09/02/2014,31.96,2.4000000000000004
09/02/2014,32.04,2.4000000000000004
09/03/2014,32.07,2.4000000000000004
09/03/2014,32.22,2.4000000000000004
09/04/2014,32.37,2.4000000000000004
09/04/2014,32.25,2.4000000000000004
09/05/2014,32.21,2.4000000000000004
09/05/2014,32.21,2.4000000000000004
09/08/2014,32.15,2.4000000000000004
09/08/2014,31.9,2.4000000000000004
09/09/2014,31.79,2.4000000000000004
09/09/2014,31.96,2.4000000000000004
09/10/2014,31.91,2.4000000000000004
09/10/2014,32.11,2.4000000000000004
09/11/2014,32.0,2.4350000000000005
09/11/2014,31.69,2.4350000000000005
09/12/2014,31.58,2.4350000000000005
09/12/2014,31.46,2.4350000000000005
09/15/2014,31.51,2.4350000000000005
09/15/2014,31.52,2.4350000000000005
09/16/2014,31.59,2.4350000000000005
09/16/2014,31.65,2.4350000000000005
09/17/2014,31.62,2.4350000000000005
09/17/2014,31.43,2.4350000000000005
09/18/2014,31.58,2.4350000000000005
09/18/2014,31.69,2.4350000000000005
09/19/2014,31.71,2.4350000000000005
09/19/2014,31.27,2.4350000000000005
09/22/2014,31.12,2.4350000000000005
09/22/2014,31.19,2.4350000000000005
09/23/2014,31.22,2.4350000000000005
09/23/2014,31.17,2.4350000000000005
09/24/2014,31.07,2.4350000000000005
09/24/2014,31.35,2.4350000000000005
09/25/2014,31.25,2.4350000000000005
09/25/2014,30.75,2.4350000000000005
09/26/2014,30.7,2.4350000000000005
09/26/2014,30.9,2.4350000000000005
09/29/2014,30.88,2.4350000000000005
09/29/2014,31.05,2.4350000000000005
09/30/2014,31.13,2.4350000000000005
09/30/2014,30.86,2.4350000000000005
10/01/2014,30.66,2.4350000000000005
10/01/2014,30.89,2.4350000000000005
10/02/2014,30.96,2.4350000000000005
10/02/2014,31.13,2.4350000000000005
10/03/2014,31.01,2.4350000000000005
10/03/2014,30.93,2.4350000000000005
10/06/2014,31.1,2.4350000000000005
10/06/2014,31.32,2.4350000000000005
10/07/2014,31.26,2.4350000000000005
10/07/2014,30.99,2.4350000000000005
10/08/2014,30.9,2.4350000000000005
10/08/2014,31.28,2.4350000000000005
10/09/2014,31.22,2.4350000000000005
10/09/2014,31.13,2.4350000000000005
10/10/2014,31.04,2.4350000000000005
10/10/2014,30.68,2.4350000000000005
10/13/2014,30.7,2.4350000000000005
10/13/2014,30.63,2.4350000000000005
10/14/2014,30.43,2.4350000000000005
10/14/2014,30.48,2.4350000000000005
10/15/2014,30.35,2.4350000000000005
10/15/2014,30.24,2.4350000000000005
10/16/2014,29.7,2.4350000000000005
10/16/2014,30.26,2.4350000000000005
10/17/2014,30.3,2.4350000000000005
10/17/2014,30.29,2.4350000000000005
10/20/2014,30.26,2.4350000000000005
10/20/2014,30.65,2.4350000000000005
10/21/2014,30.8,2.4350000000000005
10/21/2014,31.0,2.4350000000000005
10/22/2014,30.88,2.4350000000000005
10/22/2014,30.87,2.4350000000000005
10/23/2014,30.99,2.4350000000000005
10/23/2014,31.01,2.4350000000000005
10/24/2014,31.1,2.4350000000000005
10/24/2014,31.23,2.4350000000000005
10/27/2014,31.09,2.4350000000000005
10/27/2014,31.52,2.4350000000000005
10/28/2014,31.56,2.4350000000000005
10/28/2014,31.84,2.4350000000000005
10/29/2014,31.97,2.4350000000000005
10/29/2014,31.77,2.4350000000000005
10/30/2014,31.79,2.4350000000000005
10/30/2014,32.05,2.4350000000000005
10/31/2014,32.08,2.4350000000000005
10/31/2014,32.09,2.4350000000000005
11/03/2014,32.01,2.4350000000000005
11/03/2014,31.87,2.4350000000000005
11/04/2014,31.82,2.4350000000000005
11/04/2014,32.28,2.4350000000000005
11/05/2014,32.27,2.4350000000000005
11/05/2014,32.38,2.4350000000000005
11/06/2014,32.2,2.4350000000000005
11/06/2014,32.16,2.4350000000000005
11/07/2014,32.16,2.4350000000000005
11/07/2014,32.46,2.4350000000000005
11/10/2014,32.57,2.4350000000000005
11/10/2014,32.82,2.4350000000000005
11/11/2014,32.84,2.4350000000000005
11/11/2014,33.04,2.4350000000000005
11/12/2014,33.06,2.4350000000000005
11/12/2014,33.3,2.4350000000000005
11/13/2014,33.43,2.4350000000000005
11/13/2014,33.46,2.4350000000000005
11/14/2014,33.54,2.4350000000000005
11/14/2014,33.82,2.4350000000000005
11/17/2014,33.71,2.4350000000000005
11/17/2014,34.16,2.4350000000000005
