EPD,Enterprise Products Partners L.,
Date,Price,Annualized Dividend
04/07/2009,4.22,2.075
04/08/2009,4.24,2.075
04/08/2009,4.28,2.075
04/09/2009,4.36,2.075
04/09/2009,4.27,2.075
04/13/2009,4.27,2.075
04/13/2009,4.38,2.075
04/14/2009,4.33,2.075
04/14/2009,4.43,2.075
04/15/2009,4.44,2.075
04/15/2009,4.48,2.075
04/16/2009,4.52,2.075
04/16/2009,4.44,2.075
04/17/2009,4.45,2.075
04/17/2009,4.61,2.075
04/20/2009,4.57,2.075
04/20/2009,4.55,2.075
04/21/2009,4.51,2.075
04/21/2009,4.64,2.075
04/22/2009,4.63,2.075
04/22/2009,4.59,2.075
04/23/2009,4.64,2.075
04/23/2009,4.63,2.075
04/24/2009,4.68,2.075
04/24/2009,4.64,2.075
04/27/2009,4.76,2.075
04/27/2009,4.83,2.075
04/28/2009,4.93,2.105
04/28/2009,5.14,2.105
04/29/2009,5.14,2.105
04/29/2009,5.03,2.105
04/30/2009,5.09,2.105
04/30/2009,4.89,2.105
05/01/2009,4.9,2.105
05/01/2009,5.01,2.105
05/04/2009,5.08,2.105
05/04/2009,5.12,2.105
05/05/2009,5.11,2.105
05/05/2009,5.16,2.105
05/06/2009,5.19,2.105
05/06/2009,5.17,2.105
05/07/2009,5.18,2.105
05/07/2009,5.12,2.105
05/08/2009,5.15,2.105
05/08/2009,5.32,2.105
05/11/2009,5.25,2.105
05/11/2009,5.23,2.105
05/12/2009,5.26,2.105
05/12/2009,5.19,2.105
05/13/2009,5.16,2.105
05/13/2009,5.03,2.105
05/14/2009,4.98,2.105
05/14/2009,5.08,2.105
05/15/2009,5.09,2.105
05/15/2009,5.01,2.105
05/18/2009,5.08,2.105
05/18/2009,5.13,2.105
05/19/2009,5.18,2.105
05/19/2009,5.2,2.105
05/20/2009,5.21,2.105
05/20/2009,5.3,2.105
05/21/2009,5.24,2.105
05/21/2009,5.25,2.105
05/22/2009,5.28,2.105
05/22/2009,5.22,2.105
05/26/2009,5.19,2.105
05/26/2009,5.26,2.105
05/27/2009,5.3,2.105
05/27/2009,5.23,2.105
05/28/2009,5.27,2.105
05/28/2009,5.32,2.105
05/29/2009,5.35,2.105
05/29/2009,5.39,2.105
06/01/2009,5.46,2.105
06/01/2009,5.46,2.105
06/02/2009,5.49,2.105
06/02/2009,5.48,2.105
06/03/2009,5.43,2.105
06/03/2009,5.37,2.105
06/04/2009,5.42,2.105
06/04/2009,5.41,2.105
06/05/2009,5.47,2.105
06/05/2009,5.48,2.105
06/08/2009,5.48,2.105
06/08/2009,5.4,2.105
06/09/2009,5.46,2.105
06/09/2009,5.36,2.105
06/10/2009,5.45,2.105
06/10/2009,5.31,2.105
06/11/2009,5.29,2.105
06/11/2009,5.37,2.105
06/12/2009,5.34,2.105
06/12/2009,5.41,2.105
06/15/2009,5.4,2.105
06/15/2009,5.39,2.105
06/16/2009,5.4,2.105
06/16/2009,5.25,2.105
06/17/2009,5.23,2.105
06/17/2009,5.15,2.105
06/18/2009,5.14,2.105
06/18/2009,5.24,2.105
06/19/2009,5.3,2.105
06/19/2009,5.19,2.105
06/22/2009,5.17,2.105
06/22/2009,5.12,2.105
06/23/2009,5.15,2.105
06/23/2009,5.02,2.105
06/24/2009,5.1,2.105
06/24/2009,5.06,2.105
06/25/2009,5.06,2.105
06/25/2009,5.21,2.105
06/26/2009,5.19,2.105
06/26/2009,5.25,2.105
06/29/2009,5.17,2.105
06/29/2009,5.18,2.105
06/30/2009,5.19,2.105
06/30/2009,5.17,2.105
07/01/2009,5.21,2.105
07/01/2009,5.22,2.105
07/02/2009,5.23,2.105
07/02/2009,5.2,2.105
07/06/2009,5.16,2.105
07/06/2009,5.19,2.105
07/07/2009,5.19,2.105
07/07/2009,5.15,2.105
07/08/2009,5.14,2.105
07/08/2009,5.24,2.105
07/09/2009,5.28,2.105
07/09/2009,5.34,2.105
07/10/2009,5.34,2.105
07/10/2009,5.39,2.105
07/13/2009,5.39,2.105
07/13/2009,5.43,2.105
07/14/2009,5.45,2.105
07/14/2009,5.44,2.105
07/15/2009,5.49,2.105
07/15/2009,5.59,2.105
07/16/2009,5.58,2.105
07/16/2009,5.74,2.105
07/17/2009,5.73,2.105
07/17/2009,5.8,2.105
07/20/2009,5.83,2.105
07/20/2009,5.81,2.105
07/21/2009,5.88,2.105
07/21/2009,5.73,2.105
07/22/2009,5.81,2.105
07/22/2009,5.81,2.105
07/23/2009,5.89,2.105
07/23/2009,5.83,2.105
07/24/2009,5.84,2.105
07/24/2009,5.91,2.105
07/27/2009,5.89,2.105
07/27/2009,6.01,2.105
07/28/2009,6.0,2.105
07/28/2009,6.07,2.105
07/29/2009,6.21,2.135
07/29/2009,5.93,2.135
07/30/2009,5.96,2.135
07/30/2009,6.03,2.135
07/31/2009,5.99,2.135
07/31/2009,6.05,2.135
08/03/2009,6.09,2.135
08/03/2009,6.08,2.135
08/04/2009,6.08,2.135
08/04/2009,6.04,2.135
08/05/2009,5.99,2.135
08/05/2009,5.96,2.135
08/06/2009,5.94,2.135
08/06/2009,5.9,2.135
08/07/2009,5.9,2.135
08/07/2009,5.96,2.135
08/10/2009,5.97,2.135
08/10/2009,6.05,2.135
08/11/2009,6.03,2.135
08/11/2009,5.96,2.135
08/12/2009,5.97,2.135
08/12/2009,6.05,2.135
08/13/2009,6.03,2.135
08/13/2009,5.95,2.135
08/14/2009,5.99,2.135
08/14/2009,5.92,2.135
08/17/2009,5.83,2.135
08/17/2009,5.74,2.135
08/18/2009,5.74,2.135
08/18/2009,5.87,2.135
08/19/2009,5.86,2.135
08/19/2009,5.88,2.135
08/20/2009,5.88,2.135
08/20/2009,5.86,2.135
08/21/2009,5.9,2.135
08/21/2009,5.93,2.135
08/24/2009,5.93,2.135
08/24/2009,5.94,2.135
08/25/2009,5.92,2.135
08/25/2009,5.82,2.135
08/26/2009,5.79,2.135
08/26/2009,5.82,2.135
08/27/2009,5.81,2.135
08/27/2009,5.85,2.135
08/28/2009,5.89,2.135
08/28/2009,5.83,2.135
08/31/2009,5.81,2.135
08/31/2009,5.82,2.135
09/01/2009,5.79,2.135
09/01/2009,5.74,2.135
09/02/2009,5.72,2.135
09/02/2009,5.67,2.135
09/03/2009,5.67,2.135
09/03/2009,5.68,2.135
09/04/2009,5.77,2.135
09/04/2009,5.76,2.135
09/08/2009,5.82,2.135
09/08/2009,5.86,2.135
09/09/2009,5.91,2.135
09/09/2009,5.96,2.135
09/10/2009,5.99,2.135
09/10/2009,6.07,2.135
09/11/2009,6.08,2.135
09/11/2009,6.16,2.135
09/14/2009,6.18,2.135
09/14/2009,6.17,2.135
09/15/2009,6.21,2.135
09/15/2009,6.17,2.135
09/16/2009,6.2,2.135
09/16/2009,6.32,2.135
09/17/2009,6.33,2.135
09/17/2009,6.18,2.135
09/18/2009,6.21,2.135
09/18/2009,6.2,2.135
09/21/2009,6.09,2.135
09/21/2009,6.18,2.135
09/22/2009,5.95,2.135
09/22/2009,6.02,2.135
09/23/2009,6.02,2.135
09/23/2009,6.0,2.135
09/24/2009,6.02,2.135
09/24/2009,6.0,2.135
09/25/2009,6.01,2.135
09/25/2009,6.03,2.135
09/28/2009,6.09,2.135
09/28/2009,6.07,2.135
09/29/2009,6.08,2.135
09/29/2009,6.12,2.135
09/30/2009,6.14,2.135
09/30/2009,6.1,2.135
10/01/2009,6.1,2.135
10/01/2009,5.99,2.135
10/02/2009,5.99,2.135
10/02/2009,5.99,2.135
10/05/2009,6.05,2.135
10/05/2009,6.09,2.135
10/06/2009,6.12,2.135
10/06/2009,6.16,2.135
10/07/2009,6.16,2.135
10/07/2009,6.12,2.135
10/08/2009,6.15,2.135
10/08/2009,6.21,2.135
10/09/2009,6.23,2.135
10/09/2009,6.2,2.135
10/12/2009,6.25,2.135
10/12/2009,6.26,2.135
10/13/2009,6.25,2.135
10/13/2009,6.29,2.135
10/14/2009,6.35,2.135
10/14/2009,6.33,2.135
10/15/2009,6.32,2.135
10/15/2009,6.35,2.135
10/16/2009,6.36,2.135
10/16/2009,6.35,2.135
10/19/2009,6.41,2.135
10/19/2009,6.36,2.135
10/20/2009,6.39,2.135
10/20/2009,6.39,2.135
10/21/2009,6.42,2.135
10/21/2009,6.4,2.135
10/22/2009,6.47,2.135
10/22/2009,6.44,2.135
10/23/2009,6.5,2.135
10/23/2009,6.44,2.135
10/26/2009,6.46,2.135
10/26/2009,6.3,2.135
10/27/2009,6.34,2.135
10/27/2009,6.32,2.135
10/28/2009,6.33,2.165
10/28/2009,6.24,2.165
10/29/2009,6.36,2.165
10/29/2009,6.43,2.165
10/30/2009,6.44,2.165
10/30/2009,6.28,2.165
11/02/2009,6.33,2.165
11/02/2009,6.26,2.165
11/03/2009,6.2,2.165
11/03/2009,6.24,2.165
11/04/2009,6.33,2.165
11/04/2009,6.35,2.165
11/05/2009,6.46,2.165
11/05/2009,6.43,2.165
11/06/2009,6.42,2.165
11/06/2009,6.38,2.165
11/09/2009,6.43,2.165
11/09/2009,6.47,2.165
11/10/2009,6.45,2.165
11/10/2009,6.41,2.165
11/11/2009,6.43,2.165
11/11/2009,6.44,2.165
11/12/2009,6.44,2.165
11/12/2009,6.49,2.165
11/13/2009,6.49,2.165
11/13/2009,6.54,2.165
11/16/2009,6.54,2.165
11/16/2009,6.61,2.165
11/17/2009,6.59,2.165
11/17/2009,6.65,2.165
11/18/2009,6.62,2.165
11/18/2009,6.59,2.165
11/19/2009,6.59,2.165
11/19/2009,6.56,2.165
11/20/2009,6.56,2.165
11/20/2009,6.57,2.165
11/23/2009,6.6,2.165
11/23/2009,6.56,2.165
11/24/2009,6.53,2.165
11/24/2009,6.59,2.165
11/25/2009,6.59,2.165
11/25/2009,6.7,2.165
11/27/2009,6.64,2.165
11/27/2009,6.7,2.165
11/30/2009,6.67,2.165
11/30/2009,6.67,2.165
12/01/2009,6.71,2.165
12/01/2009,6.67,2.165
12/02/2009,6.65,2.165
12/02/2009,6.65,2.165
12/03/2009,6.64,2.165
12/03/2009,6.66,2.165
12/04/2009,6.69,2.165
12/04/2009,6.66,2.165
12/07/2009,6.67,2.165
12/07/2009,6.74,2.165
12/08/2009,6.74,2.165
12/08/2009,6.78,2.165
12/09/2009,6.79,2.165
12/09/2009,6.79,2.165
12/10/2009,6.82,2.165
12/10/2009,6.85,2.165
12/11/2009,6.9,2.165
12/11/2009,6.95,2.165
12/14/2009,6.97,2.165
12/14/2009,7.0,2.165
12/15/2009,7.03,2.165
12/15/2009,7.01,2.165
12/16/2009,7.07,2.165
12/16/2009,7.09,2.165
12/17/2009,7.05,2.165
12/17/2009,7.12,2.165
12/18/2009,7.16,2.165
12/18/2009,6.83,2.165
12/21/2009,6.94,2.165
12/21/2009,7.07,2.165
12/22/2009,7.09,2.165
12/22/2009,7.09,2.165
12/23/2009,7.13,2.165
12/23/2009,7.12,2.165
12/24/2009,7.15,2.165
12/24/2009,7.2,2.165
12/28/2009,7.22,2.165
12/28/2009,7.11,2.165
12/29/2009,7.13,2.165
12/29/2009,7.06,2.165
12/30/2009,7.03,2.165
12/30/2009,7.07,2.165
12/31/2009,7.06,2.165
12/31/2009,7.03,2.165
01/04/2010,7.09,2.165
01/04/2010,7.31,2.165
01/05/2010,7.31,2.165
01/05/2010,7.39,2.165
01/06/2010,7.44,2.165
01/06/2010,7.41,2.165
01/07/2010,7.25,2.165
01/07/2010,7.22,2.165
01/08/2010,7.21,2.165
01/08/2010,7.26,2.165
01/11/2010,7.28,2.165
01/11/2010,7.26,2.165
01/12/2010,7.25,2.165
01/12/2010,7.26,2.165
01/13/2010,7.27,2.165
01/13/2010,7.25,2.165
01/14/2010,7.26,2.165
01/14/2010,7.21,2.165
01/15/2010,7.24,2.165
01/15/2010,7.21,2.165
01/19/2010,7.27,2.165
01/19/2010,7.3,2.165
01/20/2010,7.28,2.165
01/20/2010,7.32,2.165
01/21/2010,7.33,2.165
01/21/2010,7.23,2.165
01/22/2010,7.25,2.165
01/22/2010,7.18,2.165
01/25/2010,7.21,2.165
01/25/2010,7.26,2.165
01/26/2010,7.27,2.165
01/26/2010,7.27,2.165
01/27/2010,7.4,2.1950000000000003
01/27/2010,7.28,2.1950000000000003
01/28/2010,7.31,2.1950000000000003
01/28/2010,7.2,2.1950000000000003
01/29/2010,7.22,2.1950000000000003
01/29/2010,7.11,2.1950000000000003
02/01/2010,7.21,2.1950000000000003
02/01/2010,7.4,2.1950000000000003
02/02/2010,7.42,2.1950000000000003
02/02/2010,7.49,2.1950000000000003
02/03/2010,7.49,2.1950000000000003
02/03/2010,7.43,2.1950000000000003
02/04/2010,7.25,2.1950000000000003
02/04/2010,7.19,2.1950000000000003
02/05/2010,7.14,2.1950000000000003
02/05/2010,7.09,2.1950000000000003
02/08/2010,7.16,2.1950000000000003
02/08/2010,7.1,2.1950000000000003
02/09/2010,7.14,2.1950000000000003
02/09/2010,7.19,2.1950000000000003
02/10/2010,7.19,2.1950000000000003
02/10/2010,7.04,2.1950000000000003
02/11/2010,7.04,2.1950000000000003
02/11/2010,7.19,2.1950000000000003
02/12/2010,7.14,2.1950000000000003
02/12/2010,7.3,2.1950000000000003
02/16/2010,7.39,2.1950000000000003
02/16/2010,7.48,2.1950000000000003
02/17/2010,7.49,2.1950000000000003
02/17/2010,7.53,2.1950000000000003
02/18/2010,7.53,2.1950000000000003
02/18/2010,7.51,2.1950000000000003
02/19/2010,7.53,2.1950000000000003
02/19/2010,7.47,2.1950000000000003
02/22/2010,7.52,2.1950000000000003
02/22/2010,7.5,2.1950000000000003
02/23/2010,7.47,2.1950000000000003
02/23/2010,7.48,2.1950000000000003
02/24/2010,7.49,2.1950000000000003
02/24/2010,7.53,2.1950000000000003
02/25/2010,7.49,2.1950000000000003
02/25/2010,7.53,2.1950000000000003
02/26/2010,7.56,2.1950000000000003
02/26/2010,7.6,2.1950000000000003
03/01/2010,7.61,2.1950000000000003
03/01/2010,7.66,2.1950000000000003
03/02/2010,7.72,2.1950000000000003
03/02/2010,7.78,2.1950000000000003
03/03/2010,7.78,2.1950000000000003
03/03/2010,7.68,2.1950000000000003
03/04/2010,7.69,2.1950000000000003
03/04/2010,7.63,2.1950000000000003
03/05/2010,7.77,2.1950000000000003
03/05/2010,7.73,2.1950000000000003
03/08/2010,7.81,2.1950000000000003
03/08/2010,7.77,2.1950000000000003
03/09/2010,7.72,2.1950000000000003
03/09/2010,7.83,2.1950000000000003
03/10/2010,7.83,2.1950000000000003
03/10/2010,7.88,2.1950000000000003
03/11/2010,7.88,2.1950000000000003
03/11/2010,7.86,2.1950000000000003
03/12/2010,7.92,2.1950000000000003
03/12/2010,7.94,2.1950000000000003
03/15/2010,7.94,2.1950000000000003
03/15/2010,7.96,2.1950000000000003
03/16/2010,7.97,2.1950000000000003
03/16/2010,7.93,2.1950000000000003
03/17/2010,7.97,2.1950000000000003
03/17/2010,7.97,2.1950000000000003
03/18/2010,8.02,2.1950000000000003
03/18/2010,7.97,2.1950000000000003
03/19/2010,7.7,2.1950000000000003
03/19/2010,7.7,2.1950000000000003
03/22/2010,7.64,2.1950000000000003
03/22/2010,7.79,2.1950000000000003
03/23/2010,7.76,2.1950000000000003
03/23/2010,7.79,2.1950000000000003
03/24/2010,7.75,2.1950000000000003
03/24/2010,7.81,2.1950000000000003
03/25/2010,7.88,2.1950000000000003
03/25/2010,7.76,2.1950000000000003
03/26/2010,7.74,2.1950000000000003
03/26/2010,7.85,2.1950000000000003
03/29/2010,7.88,2.1950000000000003
03/29/2010,7.85,2.1950000000000003
03/30/2010,7.75,2.1950000000000003
03/30/2010,7.89,2.1950000000000003
03/31/2010,7.89,2.1950000000000003
03/31/2010,8.02,2.1950000000000003
04/01/2010,8.09,2.1950000000000003
04/01/2010,8.16,2.1950000000000003
04/05/2010,8.22,2.1950000000000003
04/05/2010,8.31,2.1950000000000003
04/06/2010,8.31,2.1950000000000003
04/06/2010,8.32,2.1950000000000003
04/07/2010,8.33,2.1950000000000003
04/07/2010,8.34,2.1950000000000003
04/08/2010,8.29,2.1950000000000003
04/08/2010,8.32,2.1950000000000003
04/09/2010,8.37,2.1950000000000003
04/09/2010,8.41,2.1950000000000003
04/12/2010,8.44,2.1950000000000003
04/12/2010,8.44,2.1950000000000003
04/13/2010,8.19,2.1950000000000003
04/13/2010,8.27,2.1950000000000003
04/14/2010,8.29,2.1950000000000003
04/14/2010,8.36,2.1950000000000003
04/15/2010,8.37,2.1950000000000003
04/15/2010,8.36,2.1950000000000003
04/16/2010,8.31,2.1950000000000003
04/16/2010,8.26,2.1950000000000003
04/19/2010,8.17,2.1950000000000003
04/19/2010,8.33,2.1950000000000003
04/20/2010,8.39,2.1950000000000003
04/20/2010,8.39,2.1950000000000003
04/21/2010,8.41,2.1950000000000003
04/21/2010,8.36,2.1950000000000003
04/22/2010,8.33,2.1950000000000003
04/22/2010,8.37,2.1950000000000003
04/23/2010,8.37,2.1950000000000003
04/23/2010,8.46,2.1950000000000003
04/26/2010,8.48,2.1950000000000003
04/26/2010,8.5,2.1950000000000003
04/27/2010,8.52,2.1950000000000003
04/27/2010,8.37,2.1950000000000003
04/28/2010,8.56,2.225
04/28/2010,8.49,2.225
04/29/2010,8.53,2.225
04/29/2010,8.55,2.225
04/30/2010,8.58,2.225
04/30/2010,8.49,2.225
05/03/2010,8.47,2.225
05/03/2010,8.53,2.225
05/04/2010,8.44,2.225
05/04/2010,8.33,2.225
05/05/2010,8.19,2.225
05/05/2010,8.03,2.225
05/06/2010,8.03,2.225
05/06/2010,7.66,2.225
05/07/2010,7.7,2.225
05/07/2010,7.84,2.225
05/10/2010,8.36,2.225
05/10/2010,8.13,2.225
05/11/2010,8.1,2.225
05/11/2010,8.25,2.225
05/12/2010,8.32,2.225
05/12/2010,8.38,2.225
05/13/2010,8.31,2.225
05/13/2010,8.29,2.225
05/14/2010,8.19,2.225
05/14/2010,8.18,2.225
05/17/2010,8.19,2.225
05/17/2010,8.04,2.225
05/18/2010,8.15,2.225
05/18/2010,8.04,2.225
05/19/2010,7.99,2.225
05/19/2010,7.89,2.225
05/20/2010,7.67,2.225
05/20/2010,7.59,2.225
05/21/2010,7.35,2.225
05/21/2010,7.73,2.225
05/24/2010,7.67,2.225
05/24/2010,7.66,2.225
05/25/2010,7.51,2.225
05/25/2010,7.65,2.225
05/26/2010,7.78,2.225
05/26/2010,7.77,2.225
05/27/2010,7.91,2.225
05/27/2010,8.06,2.225
05/28/2010,8.08,2.225
05/28/2010,8.04,2.225
06/01/2010,8.02,2.225
06/01/2010,7.81,2.225
06/02/2010,7.77,2.225
06/02/2010,8.0,2.225
06/03/2010,8.06,2.225
06/03/2010,8.18,2.225
06/04/2010,8.07,2.225
06/04/2010,8.04,2.225
06/07/2010,8.04,2.225
06/07/2010,7.96,2.225
06/08/2010,7.86,2.225
06/08/2010,8.0,2.225
06/09/2010,8.06,2.225
06/09/2010,8.07,2.225
06/10/2010,8.14,2.225
06/10/2010,8.19,2.225
06/11/2010,8.17,2.225
06/11/2010,8.19,2.225
06/14/2010,8.26,2.225
06/14/2010,8.23,2.225
06/15/2010,8.33,2.225
06/15/2010,8.33,2.225
06/16/2010,8.25,2.225
06/16/2010,8.37,2.225
06/17/2010,8.38,2.225
06/17/2010,8.39,2.225
06/18/2010,8.38,2.225
06/18/2010,8.34,2.225
06/21/2010,8.42,2.225
06/21/2010,8.33,2.225
06/22/2010,8.32,2.225
06/22/2010,8.27,2.225
06/23/2010,8.27,2.225
06/23/2010,8.23,2.225
06/24/2010,8.25,2.225
06/24/2010,8.31,2.225
06/25/2010,8.32,2.225
06/25/2010,8.53,2.225
06/28/2010,8.51,2.225
06/28/2010,8.52,2.225
06/29/2010,8.39,2.225
06/29/2010,8.44,2.225
06/30/2010,8.41,2.225
06/30/2010,8.47,2.225
07/01/2010,8.4,2.225
07/01/2010,8.32,2.225
07/02/2010,8.28,2.225
07/02/2010,8.34,2.225
07/06/2010,8.47,2.225
07/06/2010,8.45,2.225
07/07/2010,8.43,2.225
07/07/2010,8.64,2.225
07/08/2010,8.67,2.225
07/08/2010,8.71,2.225
07/09/2010,8.72,2.225
07/09/2010,8.72,2.225
07/12/2010,8.77,2.225
07/12/2010,8.77,2.225
07/13/2010,8.84,2.225
07/13/2010,8.87,2.225
07/14/2010,8.9,2.225
07/14/2010,8.88,2.225
07/15/2010,8.89,2.225
07/15/2010,8.94,2.225
07/16/2010,8.94,2.225
07/16/2010,8.99,2.225
07/19/2010,9.03,2.225
07/19/2010,9.05,2.225
07/20/2010,8.99,2.225
07/20/2010,9.17,2.225
07/21/2010,9.22,2.225
07/21/2010,9.21,2.225
07/22/2010,9.33,2.225
07/22/2010,9.27,2.225
07/23/2010,9.21,2.225
07/23/2010,9.27,2.225
07/26/2010,9.33,2.225
07/26/2010,9.21,2.225
07/27/2010,9.19,2.225
07/27/2010,8.99,2.225
07/28/2010,9.12,2.255
07/28/2010,9.17,2.255
07/29/2010,9.22,2.255
07/29/2010,9.08,2.255
07/30/2010,9.01,2.255
07/30/2010,9.33,2.255
08/02/2010,9.4,2.255
08/02/2010,9.32,2.255
08/03/2010,9.31,2.255
08/03/2010,9.32,2.255
08/04/2010,9.38,2.255
08/04/2010,9.42,2.255
08/05/2010,9.46,2.255
08/05/2010,9.47,2.255
08/06/2010,9.42,2.255
08/06/2010,9.46,2.255
08/09/2010,9.43,2.255
08/09/2010,9.35,2.255
08/10/2010,9.24,2.255
08/10/2010,9.26,2.255
08/11/2010,9.12,2.255
08/11/2010,8.98,2.255
08/12/2010,8.9,2.255
08/12/2010,8.92,2.255
08/13/2010,8.91,2.255
08/13/2010,9.08,2.255
08/16/2010,9.08,2.255
08/16/2010,9.11,2.255
08/17/2010,9.22,2.255
08/17/2010,9.16,2.255
08/18/2010,9.15,2.255
08/18/2010,9.17,2.255
08/19/2010,9.18,2.255
08/19/2010,9.18,2.255
08/20/2010,9.09,2.255
08/20/2010,9.19,2.255
08/23/2010,9.15,2.255
08/23/2010,9.15,2.255
08/24/2010,9.08,2.255
08/24/2010,9.09,2.255
08/25/2010,9.05,2.255
08/25/2010,9.1,2.255
08/26/2010,9.08,2.255
08/26/2010,9.17,2.255
08/27/2010,9.15,2.255
08/27/2010,9.24,2.255
08/30/2010,9.22,2.255
08/30/2010,9.13,2.255
08/31/2010,9.1,2.255
08/31/2010,9.13,2.255
09/01/2010,9.21,2.255
09/01/2010,9.28,2.255
09/02/2010,9.31,2.255
09/02/2010,9.4,2.255
09/03/2010,9.41,2.255
09/03/2010,9.5,2.255
09/07/2010,9.45,2.255
09/07/2010,9.42,2.255
09/08/2010,9.42,2.255
09/08/2010,9.33,2.255
09/09/2010,9.42,2.255
09/09/2010,9.41,2.255
09/10/2010,9.4,2.255
09/10/2010,9.37,2.255
09/13/2010,9.41,2.255
09/13/2010,9.45,2.255
09/14/2010,9.5,2.255
09/14/2010,9.43,2.255
09/15/2010,9.41,2.255
09/15/2010,9.43,2.255
09/16/2010,9.39,2.255
09/16/2010,9.39,2.255
09/17/2010,9.39,2.255
09/17/2010,9.44,2.255
09/20/2010,9.44,2.255
09/20/2010,9.43,2.255
09/21/2010,9.42,2.255
09/21/2010,9.47,2.255
09/22/2010,9.52,2.255
09/22/2010,9.56,2.255
09/23/2010,9.55,2.255
09/23/2010,9.56,2.255
09/24/2010,9.6,2.255
09/24/2010,9.58,2.255
09/27/2010,9.54,2.255
09/27/2010,9.58,2.255
09/28/2010,9.57,2.255
09/28/2010,9.64,2.255
09/29/2010,9.6,2.255
09/29/2010,9.73,2.255
09/30/2010,9.73,2.255
09/30/2010,9.8,2.255
10/01/2010,9.8,2.255
10/01/2010,9.89,2.255
10/04/2010,9.88,2.255
10/04/2010,9.94,2.255
10/05/2010,9.97,2.255
10/05/2010,9.96,2.255
10/06/2010,9.94,2.255
10/06/2010,10.06,2.255
10/07/2010,10.1,2.255
10/07/2010,10.1,2.255
10/08/2010,10.08,2.255
10/08/2010,10.12,2.255
10/11/2010,10.11,2.255
10/11/2010,10.2,2.255
10/12/2010,10.18,2.255
10/12/2010,10.21,2.255
10/13/2010,10.25,2.255
10/13/2010,10.26,2.255
10/14/2010,10.23,2.255
10/14/2010,10.28,2.255
10/15/2010,10.28,2.255
10/15/2010,10.3,2.255
10/18/2010,10.34,2.255
10/18/2010,10.34,2.255
10/19/2010,10.3,2.255
10/19/2010,10.29,2.255
10/20/2010,10.32,2.255
10/20/2010,10.34,2.255
10/21/2010,10.37,2.255
10/21/2010,10.36,2.255
10/22/2010,10.36,2.255
10/22/2010,10.39,2.255
10/25/2010,10.45,2.255
10/25/2010,10.4,2.255
10/26/2010,10.4,2.255
10/26/2010,10.53,2.255
10/27/2010,10.64,2.285
10/27/2010,10.68,2.285
10/28/2010,10.68,2.285
10/28/2010,10.65,2.285
10/29/2010,10.61,2.285
10/29/2010,10.88,2.285
11/01/2010,10.89,2.285
11/01/2010,10.87,2.285
11/02/2010,10.87,2.285
11/02/2010,10.93,2.285
11/03/2010,10.92,2.285
11/03/2010,10.87,2.285
11/04/2010,10.93,2.285
11/04/2010,10.96,2.285
11/05/2010,10.97,2.285
11/05/2010,11.18,2.285
11/08/2010,11.19,2.285
11/08/2010,11.11,2.285
11/09/2010,11.11,2.285
11/09/2010,11.25,2.285
11/10/2010,11.23,2.285
11/10/2010,11.18,2.285
11/11/2010,11.11,2.285
11/11/2010,11.12,2.285
11/12/2010,11.04,2.285
11/12/2010,10.96,2.285
11/15/2010,11.03,2.285
11/15/2010,10.99,2.285
11/16/2010,10.95,2.285
11/16/2010,10.8,2.285
11/17/2010,10.75,2.285
11/17/2010,10.79,2.285
11/18/2010,10.87,2.285
11/18/2010,10.82,2.285
11/19/2010,10.78,2.285
11/19/2010,10.84,2.285
11/22/2010,10.74,2.285
11/22/2010,10.85,2.285
11/23/2010,10.77,2.285
11/23/2010,10.92,2.285
11/24/2010,11.07,2.285
11/24/2010,10.85,2.285
11/26/2010,10.79,2.285
11/26/2010,10.84,2.285
11/29/2010,10.79,2.285
11/29/2010,10.73,2.285
11/30/2010,10.73,2.285
11/30/2010,10.69,2.285
12/01/2010,10.45,2.285
12/01/2010,10.42,2.285
12/02/2010,10.42,2.285
12/02/2010,10.47,2.285
12/03/2010,10.45,2.285
12/03/2010,10.44,2.285
12/06/2010,10.42,2.285
12/06/2010,10.44,2.285
12/07/2010,10.5,2.285
12/07/2010,10.37,2.285
12/08/2010,10.36,2.285
12/08/2010,10.26,2.285
12/09/2010,10.27,2.285
12/09/2010,10.33,2.285
12/10/2010,10.33,2.285
12/10/2010,10.34,2.285
12/13/2010,10.34,2.285
12/13/2010,10.43,2.285
12/14/2010,10.39,2.285
12/14/2010,10.41,2.285
12/15/2010,10.35,2.285
12/15/2010,10.11,2.285
12/16/2010,10.08,2.285
12/16/2010,10.13,2.285
12/17/2010,10.16,2.285
12/17/2010,10.12,2.285
12/20/2010,10.09,2.285
12/20/2010,10.14,2.285
12/21/2010,10.15,2.285
12/21/2010,10.34,2.285
12/22/2010,10.38,2.285
12/22/2010,10.45,2.285
12/23/2010,10.45,2.285
12/23/2010,10.46,2.285
12/27/2010,10.42,2.285
12/27/2010,10.4,2.285
12/28/2010,10.42,2.285
12/28/2010,10.45,2.285
12/29/2010,10.45,2.285
12/29/2010,10.49,2.285
12/30/2010,10.49,2.285
12/30/2010,10.59,2.285
12/31/2010,10.54,2.285
12/31/2010,10.57,2.285
01/03/2011,10.64,2.285
01/03/2011,10.58,2.285
01/04/2011,10.61,2.285
01/04/2011,10.6,2.285
01/05/2011,10.61,2.285
01/05/2011,10.68,2.285
01/06/2011,10.7,2.285
01/06/2011,10.66,2.285
01/07/2011,10.7,2.285
01/07/2011,10.69,2.285
01/10/2011,10.68,2.285
01/10/2011,10.72,2.285
