FF,FutureFuel Corp.,
Date,Price,Annualized Dividend
03/23/2011,6.79,0.0
03/23/2011,6.89,0.0
03/24/2011,6.97,0.0
03/24/2011,7.0,0.0
03/25/2011,7.03,0.0
03/25/2011,7.04,0.0
03/28/2011,7.08,0.0
03/28/2011,6.97,0.0
03/29/2011,7.04,0.0
03/29/2011,6.97,0.0
03/30/2011,7.0,0.0
03/30/2011,7.31,0.0
03/31/2011,7.31,0.0
03/31/2011,7.31,0.0
04/01/2011,7.41,0.0
04/01/2011,7.48,0.0
04/04/2011,7.55,0.0
04/04/2011,7.6,0.0
04/05/2011,7.6,0.0
04/05/2011,7.6,0.0
04/06/2011,7.65,0.0
04/06/2011,7.64,0.0
04/07/2011,7.71,0.0
04/07/2011,7.75,0.0
04/08/2011,7.79,0.0
04/08/2011,7.86,0.0
04/11/2011,7.89,0.0
04/11/2011,8.57,0.0
04/12/2011,8.64,0.0
04/12/2011,8.59,0.0
04/13/2011,8.64,0.0
04/13/2011,8.65,0.0
04/14/2011,8.62,0.0
04/14/2011,8.66,0.0
04/15/2011,8.66,0.0
04/15/2011,8.45,0.0
04/18/2011,8.38,0.0
04/18/2011,8.19,0.0
04/19/2011,8.26,0.0
04/19/2011,8.47,0.0
04/20/2011,8.7,0.0
04/20/2011,8.59,0.0
04/21/2011,8.63,0.0
04/21/2011,8.76,0.0
04/25/2011,8.84,0.0
04/25/2011,8.84,0.0
04/26/2011,8.85,0.0
04/26/2011,8.87,0.0
04/27/2011,8.87,0.0
04/27/2011,8.97,0.0
04/28/2011,8.94,0.0
04/28/2011,8.81,0.0
04/29/2011,8.81,0.0
04/29/2011,8.63,0.0
05/02/2011,8.57,0.0
05/02/2011,8.55,0.0
05/03/2011,8.59,0.0
05/03/2011,8.56,0.0
05/04/2011,8.56,0.0
05/04/2011,8.62,0.0
05/05/2011,8.57,0.0
05/05/2011,8.74,0.0
05/06/2011,8.77,0.0
05/06/2011,8.68,0.0
05/09/2011,8.62,0.0
05/09/2011,8.55,0.0
05/10/2011,8.55,0.0
05/10/2011,8.67,0.0
05/11/2011,8.67,0.0
05/11/2011,8.71,0.0
05/12/2011,8.76,0.0
05/12/2011,8.77,0.0
05/13/2011,8.76,0.0
05/13/2011,8.76,0.0
05/16/2011,8.81,0.0
05/16/2011,8.81,0.0
05/17/2011,8.74,0.0
05/17/2011,8.8,0.0
05/18/2011,8.76,0.0
05/18/2011,8.85,0.0
05/19/2011,8.81,0.0
05/19/2011,8.98,0.0
05/20/2011,8.81,0.0
05/20/2011,8.82,0.0
05/23/2011,8.87,0.0
05/23/2011,8.95,0.0
05/24/2011,8.98,0.0
05/24/2011,8.98,0.0
05/25/2011,8.94,0.0
05/25/2011,9.03,0.0
05/26/2011,8.83,0.0
05/26/2011,9.08,0.0
05/27/2011,9.07,0.1
05/27/2011,9.15,0.1
05/31/2011,9.15,0.1
05/31/2011,9.34,0.1
06/01/2011,9.37,0.1
06/01/2011,9.35,0.1
06/02/2011,9.42,0.1
06/02/2011,9.38,0.1
06/03/2011,9.28,0.1
06/03/2011,9.3,0.1
06/06/2011,9.37,0.1
06/06/2011,9.04,0.1
06/07/2011,9.16,0.1
06/07/2011,8.9,0.1
06/08/2011,8.95,0.1
06/08/2011,8.97,0.1
06/09/2011,8.91,0.1
06/09/2011,8.84,0.1
06/10/2011,8.9,0.1
06/10/2011,8.65,0.1
06/13/2011,8.72,0.1
06/13/2011,8.84,0.1
06/14/2011,8.67,0.1
06/14/2011,8.39,0.1
06/15/2011,8.4,0.1
06/15/2011,8.56,0.1
06/16/2011,8.63,0.1
06/16/2011,8.55,0.1
06/17/2011,8.58,0.1
06/17/2011,8.54,0.1
06/20/2011,8.54,0.1
06/20/2011,8.67,0.1
06/21/2011,8.67,0.1
06/21/2011,8.56,0.1
06/22/2011,8.56,0.1
06/22/2011,8.5,0.1
06/23/2011,8.43,0.1
06/23/2011,8.39,0.1
06/24/2011,8.39,0.1
06/24/2011,8.2,0.1
06/27/2011,8.29,0.1
06/27/2011,8.29,0.1
06/28/2011,8.34,0.1
06/28/2011,8.39,0.1
06/29/2011,8.43,0.1
06/29/2011,8.22,0.1
06/30/2011,8.26,0.1
06/30/2011,8.3,0.1
07/01/2011,8.32,0.1
07/01/2011,8.26,0.1
07/05/2011,8.26,0.1
07/05/2011,8.26,0.1
07/06/2011,8.34,0.1
07/06/2011,8.3,0.1
07/07/2011,8.37,0.1
07/07/2011,8.58,0.1
07/08/2011,8.52,0.1
07/08/2011,8.56,0.1
07/11/2011,8.55,0.1
07/11/2011,8.58,0.1
07/12/2011,8.58,0.1
07/12/2011,8.7,0.1
07/13/2011,8.74,0.1
07/13/2011,8.73,0.1
07/14/2011,8.73,0.1
07/14/2011,8.62,0.1
07/15/2011,8.61,0.1
07/15/2011,8.47,0.1
07/18/2011,8.46,0.1
07/18/2011,8.45,0.1
07/19/2011,8.47,0.1
07/19/2011,8.54,0.1
07/20/2011,8.52,0.1
07/20/2011,8.43,0.1
07/21/2011,8.47,0.1
07/21/2011,8.62,0.1
07/22/2011,8.64,0.1
07/22/2011,8.56,0.1
07/25/2011,8.51,0.1
07/25/2011,8.45,0.1
07/26/2011,8.48,0.1
07/26/2011,8.32,0.1
07/27/2011,8.26,0.1
07/27/2011,8.25,0.1
07/28/2011,8.21,0.1
07/28/2011,8.34,0.1
07/29/2011,8.33,0.1
07/29/2011,8.4,0.1
08/01/2011,8.5,0.1
08/01/2011,8.41,0.1
08/02/2011,8.42,0.1
08/02/2011,8.24,0.1
08/03/2011,8.27,0.1
08/03/2011,8.37,0.1
08/04/2011,8.34,0.1
08/04/2011,8.21,0.1
08/05/2011,8.24,0.1
08/05/2011,8.34,0.1
08/08/2011,8.27,0.1
08/08/2011,8.02,0.1
08/09/2011,8.2,0.1
08/09/2011,8.01,0.1
08/10/2011,8.22,0.1
08/10/2011,7.26,0.1
08/11/2011,7.32,0.1
08/11/2011,7.23,0.1
08/12/2011,7.26,0.1
08/12/2011,7.56,0.1
08/15/2011,7.56,0.1
08/15/2011,7.56,0.1
08/16/2011,7.53,0.1
08/16/2011,7.28,0.1
08/17/2011,7.32,0.1
08/17/2011,7.6,0.1
08/18/2011,7.55,0.1
08/18/2011,6.91,0.1
08/19/2011,6.86,0.1
08/19/2011,7.06,0.1
08/22/2011,7.16,0.1
08/22/2011,6.93,0.1
08/23/2011,6.98,0.1
08/23/2011,7.34,0.1
08/24/2011,7.33,0.1
08/24/2011,7.52,0.1
08/25/2011,7.52,0.1
08/25/2011,7.16,0.1
08/26/2011,7.17,0.1
08/26/2011,7.31,0.1
08/29/2011,7.34,0.1
08/29/2011,7.69,0.1
08/30/2011,7.67,0.2
08/30/2011,7.89,0.2
08/31/2011,7.92,0.2
08/31/2011,7.8,0.2
09/01/2011,7.84,0.2
09/01/2011,7.58,0.2
09/02/2011,7.5,0.2
09/02/2011,6.87,0.2
09/06/2011,6.75,0.2
09/06/2011,7.01,0.2
09/07/2011,7.08,0.2
09/07/2011,7.4,0.2
09/08/2011,7.34,0.2
09/08/2011,7.4,0.2
09/09/2011,7.33,0.2
09/09/2011,7.21,0.2
09/12/2011,7.15,0.2
09/12/2011,7.15,0.2
09/13/2011,7.2,0.2
09/13/2011,7.3,0.2
09/14/2011,7.35,0.2
09/14/2011,7.47,0.2
09/15/2011,7.51,0.2
09/15/2011,7.53,0.2
09/16/2011,7.56,0.2
09/16/2011,7.67,0.2
09/19/2011,7.57,0.2
09/19/2011,7.51,0.2
09/20/2011,7.51,0.2
09/20/2011,7.38,0.2
09/21/2011,7.38,0.2
09/21/2011,7.06,0.2
09/22/2011,6.95,0.2
09/22/2011,6.85,0.2
09/23/2011,6.86,0.2
09/23/2011,7.48,0.2
09/26/2011,7.49,0.2
09/26/2011,7.66,0.2
09/27/2011,7.84,0.2
09/27/2011,7.87,0.2
09/28/2011,7.92,0.2
09/28/2011,7.42,0.2
09/29/2011,7.56,0.2
09/29/2011,7.44,0.2
09/30/2011,7.36,0.2
09/30/2011,7.19,0.2
10/03/2011,7.15,0.2
10/03/2011,6.67,0.2
10/04/2011,6.66,0.2
10/04/2011,7.31,0.2
10/05/2011,7.37,0.2
10/05/2011,7.33,0.2
10/06/2011,7.33,0.2
10/06/2011,7.25,0.2
10/07/2011,7.27,0.2
10/07/2011,7.17,0.2
10/10/2011,7.22,0.2
10/10/2011,7.4,0.2
10/11/2011,7.34,0.2
10/11/2011,7.38,0.2
10/12/2011,7.42,0.2
10/12/2011,7.58,0.2
10/13/2011,7.52,0.2
10/13/2011,7.76,0.2
10/14/2011,7.82,0.2
10/14/2011,8.14,0.2
10/17/2011,8.1,0.2
10/17/2011,7.78,0.2
10/18/2011,7.87,0.2
10/18/2011,7.94,0.2
10/19/2011,7.94,0.2
10/19/2011,7.7,0.2
10/20/2011,7.7,0.2
10/20/2011,7.14,0.2
10/21/2011,7.29,0.2
10/21/2011,7.37,0.2
10/24/2011,7.47,0.2
10/24/2011,7.54,0.2
10/25/2011,7.51,0.2
10/25/2011,7.28,0.2
10/26/2011,7.38,0.2
10/26/2011,7.67,0.2
10/27/2011,7.85,0.2
10/27/2011,8.21,0.2
10/28/2011,8.22,0.2
10/28/2011,8.14,0.2
10/31/2011,8.05,0.2
10/31/2011,7.81,0.2
11/01/2011,7.67,0.2
11/01/2011,7.24,0.2
11/02/2011,7.41,0.2
11/02/2011,7.44,0.2
11/03/2011,7.49,0.2
11/03/2011,7.74,0.2
11/04/2011,7.74,0.2
11/04/2011,7.66,0.2
11/07/2011,7.64,0.2
11/07/2011,7.63,0.2
11/08/2011,7.65,0.2
11/08/2011,7.73,0.2
11/09/2011,7.6,0.2
11/09/2011,7.22,0.2
11/10/2011,7.44,0.2
11/10/2011,7.97,0.2
11/11/2011,8.04,0.2
11/11/2011,8.36,0.2
11/14/2011,8.36,0.2
11/14/2011,8.49,0.2
11/15/2011,8.5,0.2
11/15/2011,8.51,0.2
11/16/2011,8.43,0.2
11/16/2011,8.09,0.2
11/17/2011,8.14,0.2
11/17/2011,7.98,0.2
11/18/2011,7.92,0.2
11/18/2011,8.12,0.2
11/21/2011,8.03,0.2
11/21/2011,7.74,0.2
11/22/2011,7.77,0.2
11/22/2011,7.7,0.2
11/23/2011,7.66,0.2
11/23/2011,7.17,0.2
11/25/2011,7.27,0.2
11/25/2011,7.06,0.2
11/28/2011,7.32,0.2
11/28/2011,7.33,0.2
11/29/2011,7.33,0.30000000000000004
11/29/2011,7.21,0.30000000000000004
11/30/2011,7.52,0.30000000000000004
11/30/2011,8.83,0.30000000000000004
12/01/2011,8.7,0.30000000000000004
12/01/2011,8.51,0.30000000000000004
12/02/2011,8.6,0.30000000000000004
12/02/2011,8.6,0.30000000000000004
12/05/2011,8.7,0.30000000000000004
12/05/2011,8.67,0.30000000000000004
12/06/2011,8.63,0.30000000000000004
12/06/2011,8.66,0.30000000000000004
12/07/2011,8.61,0.30000000000000004
12/07/2011,8.63,0.30000000000000004
12/08/2011,8.57,0.30000000000000004
12/08/2011,8.16,0.30000000000000004
12/09/2011,8.21,0.30000000000000004
12/09/2011,8.7,0.30000000000000004
12/12/2011,8.61,0.30000000000000004
12/12/2011,8.61,0.30000000000000004
12/13/2011,8.65,0.30000000000000004
12/13/2011,8.37,0.30000000000000004
12/14/2011,8.28,0.30000000000000004
12/14/2011,8.73,0.30000000000000004
12/15/2011,8.89,0.30000000000000004
12/15/2011,8.72,0.30000000000000004
12/16/2011,8.77,0.30000000000000004
12/16/2011,8.58,0.30000000000000004
12/19/2011,8.74,0.30000000000000004
12/19/2011,8.39,0.30000000000000004
12/20/2011,8.68,0.30000000000000004
12/20/2011,8.79,0.30000000000000004
12/21/2011,8.79,0.30000000000000004
12/21/2011,8.88,0.30000000000000004
12/22/2011,8.97,0.30000000000000004
12/22/2011,8.83,0.30000000000000004
12/23/2011,8.92,0.30000000000000004
12/23/2011,8.82,0.30000000000000004
12/27/2011,8.79,0.30000000000000004
12/27/2011,8.58,0.30000000000000004
12/28/2011,8.59,0.30000000000000004
12/28/2011,8.11,0.30000000000000004
12/29/2011,8.2,0.30000000000000004
12/29/2011,8.65,0.30000000000000004
12/30/2011,8.56,0.30000000000000004
12/30/2011,8.67,0.30000000000000004
01/03/2012,9.08,0.30000000000000004
01/03/2012,8.86,0.30000000000000004
01/04/2012,8.79,0.30000000000000004
01/04/2012,8.63,0.30000000000000004
01/05/2012,8.54,0.30000000000000004
01/05/2012,8.56,0.30000000000000004
01/06/2012,8.59,0.30000000000000004
01/06/2012,8.35,0.30000000000000004
01/09/2012,8.43,0.30000000000000004
01/09/2012,8.47,0.30000000000000004
01/10/2012,8.72,0.30000000000000004
01/10/2012,8.69,0.30000000000000004
01/11/2012,8.69,0.30000000000000004
01/11/2012,8.61,0.30000000000000004
01/12/2012,8.66,0.30000000000000004
01/12/2012,8.59,0.30000000000000004
01/13/2012,8.45,0.30000000000000004
01/13/2012,8.48,0.30000000000000004
01/17/2012,8.63,0.30000000000000004
01/17/2012,8.59,0.30000000000000004
01/18/2012,8.59,0.30000000000000004
01/18/2012,8.64,0.30000000000000004
01/19/2012,8.64,0.30000000000000004
01/19/2012,8.49,0.30000000000000004
01/20/2012,8.47,0.30000000000000004
01/20/2012,8.47,0.30000000000000004
01/23/2012,8.44,0.30000000000000004
01/23/2012,8.45,0.30000000000000004
01/24/2012,8.36,0.30000000000000004
01/24/2012,8.53,0.30000000000000004
01/25/2012,8.5,0.30000000000000004
01/25/2012,8.53,0.30000000000000004
01/26/2012,8.6,0.30000000000000004
01/26/2012,8.55,0.30000000000000004
01/27/2012,8.49,0.30000000000000004
01/27/2012,8.55,0.30000000000000004
01/30/2012,8.37,0.30000000000000004
01/30/2012,8.31,0.30000000000000004
01/31/2012,8.39,0.30000000000000004
01/31/2012,8.33,0.30000000000000004
02/01/2012,8.42,0.30000000000000004
02/01/2012,8.35,0.30000000000000004
02/02/2012,8.39,0.30000000000000004
02/02/2012,8.49,0.30000000000000004
02/03/2012,8.67,0.30000000000000004
02/03/2012,8.57,0.30000000000000004
02/06/2012,8.49,0.30000000000000004
02/06/2012,8.37,0.30000000000000004
02/07/2012,8.4,0.30000000000000004
02/07/2012,8.3,0.30000000000000004
02/08/2012,8.36,0.30000000000000004
02/08/2012,8.53,0.30000000000000004
02/09/2012,8.53,0.30000000000000004
02/09/2012,8.44,0.30000000000000004
02/10/2012,8.3,0.30000000000000004
02/10/2012,8.21,0.30000000000000004
02/13/2012,8.33,0.30000000000000004
02/13/2012,7.91,0.30000000000000004
02/14/2012,7.95,0.30000000000000004
02/14/2012,7.74,0.30000000000000004
02/15/2012,7.81,0.30000000000000004
02/15/2012,7.51,0.30000000000000004
02/16/2012,7.52,0.30000000000000004
02/16/2012,7.8,0.30000000000000004
02/17/2012,7.86,0.30000000000000004
02/17/2012,7.73,0.30000000000000004
02/21/2012,7.75,0.30000000000000004
02/21/2012,7.71,0.30000000000000004
02/22/2012,7.73,0.30000000000000004
02/22/2012,7.81,0.30000000000000004
02/23/2012,7.84,0.30000000000000004
02/23/2012,8.35,0.30000000000000004
02/24/2012,8.34,0.30000000000000004
02/24/2012,8.32,0.30000000000000004
02/27/2012,8.22,0.30000000000000004
02/27/2012,8.35,0.30000000000000004
02/28/2012,8.39,0.4
02/28/2012,8.31,0.4
02/29/2012,8.37,0.4
02/29/2012,7.78,0.4
03/01/2012,7.84,0.4
03/01/2012,8.2,0.4
03/02/2012,8.23,0.4
03/02/2012,7.49,0.4
03/05/2012,7.54,0.4
03/05/2012,7.59,0.4
03/06/2012,7.47,0.4
03/06/2012,7.34,0.4
03/07/2012,7.4,0.4
03/07/2012,7.48,0.4
03/08/2012,7.54,0.4
03/08/2012,7.78,0.4
03/09/2012,7.76,0.4
03/09/2012,7.94,0.4
03/12/2012,7.94,0.4
03/12/2012,7.94,0.4
03/13/2012,8.04,0.4
03/13/2012,8.19,0.4
03/14/2012,8.2,0.4
03/14/2012,8.0,0.4
03/15/2012,8.16,0.4
03/15/2012,8.02,0.4
03/16/2012,8.09,0.4
03/16/2012,7.67,0.4
03/19/2012,7.7,0.4
03/19/2012,7.74,0.4
03/20/2012,7.7,0.4
03/20/2012,7.61,0.4
03/21/2012,7.62,0.4
03/21/2012,7.37,0.4
03/22/2012,7.35,0.4
03/22/2012,7.38,0.4
03/23/2012,7.41,0.4
03/23/2012,7.55,0.4
03/26/2012,7.66,0.4
03/26/2012,7.85,0.4
03/27/2012,7.88,0.4
03/27/2012,7.81,0.4
03/28/2012,7.83,0.4
03/28/2012,7.8,0.4
03/29/2012,7.71,0.4
03/29/2012,7.77,0.4
03/30/2012,7.91,0.4
03/30/2012,7.73,0.4
04/02/2012,7.62,0.4
04/02/2012,8.04,0.4
04/03/2012,7.97,0.4
04/03/2012,7.72,0.4
04/04/2012,7.61,0.4
04/04/2012,7.6,0.4
04/05/2012,7.55,0.4
04/05/2012,7.64,0.4
04/09/2012,7.47,0.4
04/09/2012,7.52,0.4
04/10/2012,7.56,0.4
04/10/2012,7.43,0.4
04/11/2012,7.53,0.4
04/11/2012,7.72,0.4
04/12/2012,7.68,0.4
04/12/2012,7.67,0.4
04/13/2012,7.61,0.4
04/13/2012,7.35,0.4
04/16/2012,7.42,0.4
04/16/2012,7.52,0.4
04/17/2012,7.51,0.4
04/17/2012,7.42,0.4
04/18/2012,7.36,0.4
04/18/2012,7.35,0.4
04/19/2012,7.35,0.4
04/19/2012,7.22,0.4
04/20/2012,7.34,0.4
04/20/2012,7.29,0.4
04/23/2012,7.21,0.4
04/23/2012,6.93,0.4
04/24/2012,6.95,0.4
04/24/2012,7.05,0.4
04/25/2012,7.14,0.4
04/25/2012,7.09,0.4
04/26/2012,7.05,0.4
04/26/2012,7.0,0.4
04/27/2012,7.02,0.4
04/27/2012,7.07,0.4
04/30/2012,7.04,0.4
04/30/2012,6.92,0.4
05/01/2012,6.92,0.4
05/01/2012,6.79,0.4
05/02/2012,6.83,0.4
05/02/2012,6.93,0.4
05/03/2012,6.95,0.4
05/03/2012,6.97,0.4
05/04/2012,6.92,0.4
05/04/2012,6.77,0.4
05/07/2012,6.83,0.4
05/07/2012,6.78,0.4
05/08/2012,6.76,0.4
05/08/2012,6.82,0.4
05/09/2012,6.76,0.4
05/09/2012,6.83,0.4
05/10/2012,6.92,0.4
05/10/2012,7.04,0.4
05/11/2012,6.96,0.4
05/11/2012,7.09,0.4
05/14/2012,7.0,0.4
05/14/2012,6.97,0.4
05/15/2012,6.95,0.4
05/15/2012,6.93,0.4
05/16/2012,7.0,0.4
05/16/2012,6.95,0.4
05/17/2012,6.96,0.4
05/17/2012,6.9,0.4
05/18/2012,6.87,0.4
05/18/2012,6.92,0.4
05/21/2012,6.93,0.4
05/21/2012,6.94,0.4
05/22/2012,6.94,0.4
05/22/2012,6.79,0.4
05/23/2012,6.73,0.4
05/23/2012,6.98,0.4
05/24/2012,7.0,0.4
05/24/2012,6.97,0.4
05/25/2012,7.04,0.4
05/25/2012,7.02,0.4
05/29/2012,7.11,0.4
05/29/2012,7.02,0.4
05/30/2012,7.04,0.4
05/30/2012,7.21,0.4
05/31/2012,7.25,0.4
05/31/2012,6.99,0.4
06/01/2012,6.76,0.4
06/01/2012,6.42,0.4
06/04/2012,6.48,0.4
06/04/2012,6.5,0.4
06/05/2012,6.48,0.4
06/05/2012,6.6,0.4
06/06/2012,6.68,0.4
06/06/2012,6.95,0.4
06/07/2012,7.05,0.4
06/07/2012,7.04,0.4
06/08/2012,7.04,0.4
06/08/2012,7.25,0.4
06/11/2012,7.2,0.4
06/11/2012,6.54,0.4
06/12/2012,6.58,0.4
06/12/2012,6.87,0.4
06/13/2012,6.88,0.4
06/13/2012,6.77,0.4
06/14/2012,6.8,0.4
06/14/2012,7.02,0.4
06/15/2012,7.06,0.4
06/15/2012,7.14,0.4
06/18/2012,7.12,0.4
06/18/2012,7.05,0.4
06/19/2012,7.09,0.4
06/19/2012,7.36,0.4
06/20/2012,7.34,0.4
06/20/2012,7.24,0.4
06/21/2012,7.24,0.4
06/21/2012,6.82,0.4
06/22/2012,6.9,0.4
06/22/2012,7.17,0.4
06/25/2012,7.04,0.4
06/25/2012,7.17,0.4
06/26/2012,7.21,0.4
06/26/2012,7.17,0.4
06/27/2012,7.17,0.4
06/27/2012,7.46,0.4
06/28/2012,7.42,0.4
06/28/2012,7.1,0.4
06/29/2012,7.27,0.4
06/29/2012,7.47,0.4
07/02/2012,7.47,0.4
07/02/2012,7.51,0.4
07/03/2012,7.48,0.4
07/03/2012,7.47,0.4
07/05/2012,7.44,0.4
07/05/2012,7.41,0.4
07/06/2012,7.32,0.4
07/06/2012,7.44,0.4
07/09/2012,7.4,0.4
07/09/2012,7.46,0.4
07/10/2012,7.53,0.4
07/10/2012,7.44,0.4
07/11/2012,7.47,0.4
07/11/2012,7.41,0.4
07/12/2012,7.35,0.4
07/12/2012,7.38,0.4
07/13/2012,7.41,0.4
07/13/2012,7.4,0.4
07/16/2012,7.34,0.4
07/16/2012,7.22,0.4
07/17/2012,7.27,0.4
07/17/2012,7.31,0.4
07/18/2012,7.31,0.4
07/18/2012,7.36,0.4
07/19/2012,7.39,0.4
07/19/2012,7.24,0.4
07/20/2012,7.19,0.4
07/20/2012,7.08,0.4
07/23/2012,6.94,0.4
07/23/2012,7.02,0.4
07/24/2012,7.07,0.4
07/24/2012,6.85,0.4
07/25/2012,6.91,0.4
07/25/2012,6.81,0.4
07/26/2012,6.95,0.4
07/26/2012,6.9,0.4
07/27/2012,6.95,0.4
07/27/2012,6.96,0.4
07/30/2012,6.95,0.4
07/30/2012,6.94,0.4
07/31/2012,6.94,0.4
07/31/2012,6.92,0.4
08/01/2012,6.94,0.4
08/01/2012,6.68,0.4
08/02/2012,6.65,0.4
08/02/2012,6.74,0.4
08/03/2012,6.87,0.4
08/03/2012,6.8,0.4
08/06/2012,6.85,0.4
08/06/2012,6.94,0.4
08/07/2012,7.02,0.4
08/07/2012,6.95,0.4
08/08/2012,6.89,0.4
08/08/2012,6.92,0.4
08/09/2012,6.95,0.4
08/09/2012,6.99,0.4
08/10/2012,6.97,0.4
08/10/2012,6.87,0.4
08/13/2012,6.89,0.4
08/13/2012,6.88,0.4
08/14/2012,6.9,0.4
08/14/2012,6.82,0.4
08/15/2012,6.81,0.4
08/15/2012,6.75,0.4
08/16/2012,6.73,0.4
08/16/2012,7.14,0.4
08/17/2012,7.08,0.4
08/17/2012,7.08,0.4
08/20/2012,7.08,0.4
08/20/2012,7.14,0.4
08/21/2012,7.17,0.4
08/21/2012,7.09,0.4
08/22/2012,7.1,0.4
08/22/2012,7.23,0.4
08/23/2012,7.21,0.4
08/23/2012,7.29,0.4
08/24/2012,7.3,0.4
08/24/2012,7.45,0.4
08/27/2012,7.46,0.4
08/27/2012,7.34,0.4
08/28/2012,7.36,0.4
08/28/2012,7.36,0.4
08/29/2012,7.35,0.4
08/29/2012,7.32,0.4
08/30/2012,7.28,0.4
08/30/2012,7.33,0.4
08/31/2012,7.42,0.4
08/31/2012,7.41,0.4
09/04/2012,7.44,0.4
09/04/2012,7.47,0.4
09/05/2012,7.44,0.4
09/05/2012,7.45,0.4
09/06/2012,7.53,0.4
09/06/2012,7.47,0.4
09/07/2012,7.47,0.4
09/07/2012,7.52,0.4
09/10/2012,7.55,0.4
09/10/2012,7.47,0.4
09/11/2012,7.47,0.4
09/11/2012,7.43,0.4
09/12/2012,7.42,0.4
09/12/2012,7.36,0.4
09/13/2012,7.34,0.4
09/13/2012,7.36,0.4
09/14/2012,7.36,0.4
09/14/2012,7.4,0.4
09/17/2012,7.39,0.4
09/17/2012,7.76,0.4
09/18/2012,7.78,0.4
09/18/2012,8.21,0.4
09/19/2012,8.26,0.4
09/19/2012,8.48,0.4
09/20/2012,8.39,0.4
09/20/2012,8.48,0.4
09/21/2012,8.6,0.4
09/21/2012,9.07,0.4
09/24/2012,8.82,0.4
09/24/2012,8.92,0.4
09/25/2012,8.9,0.4
09/25/2012,8.77,0.4
09/26/2012,8.79,0.4
09/26/2012,8.8,0.4
09/27/2012,8.87,0.4
09/27/2012,8.94,0.4
09/28/2012,8.87,0.4
09/28/2012,8.69,0.4
10/01/2012,8.79,0.4
10/01/2012,8.89,0.4
10/02/2012,8.91,0.4
10/02/2012,8.92,0.4
10/03/2012,8.94,0.4
10/03/2012,8.83,0.4
10/04/2012,8.87,0.4
10/04/2012,8.88,0.4
10/05/2012,8.92,0.4
10/05/2012,8.86,0.4
10/08/2012,8.81,0.4
10/08/2012,8.77,0.4
10/09/2012,8.76,0.4
10/09/2012,8.66,0.4
10/10/2012,8.69,0.4
10/10/2012,8.74,0.4
10/11/2012,8.76,0.4
10/11/2012,8.69,0.4
10/12/2012,8.69,0.4
10/12/2012,8.6,0.4
10/15/2012,8.59,0.4
10/15/2012,8.55,0.4
10/16/2012,8.59,0.4
10/16/2012,8.66,0.4
10/17/2012,8.71,0.4
10/17/2012,8.77,0.4
10/18/2012,8.76,0.4
10/18/2012,8.73,0.4
10/19/2012,8.65,0.4
10/19/2012,8.5,0.4
10/22/2012,8.51,0.4
10/22/2012,8.52,0.4
10/23/2012,8.47,0.4
10/23/2012,8.51,0.4
10/24/2012,8.53,0.4
10/24/2012,8.43,0.4
10/25/2012,8.51,0.4
10/25/2012,8.48,0.4
10/26/2012,8.51,0.4
10/26/2012,8.42,0.4
10/31/2012,8.49,0.4
10/31/2012,8.46,0.4
11/01/2012,8.46,0.4
11/01/2012,8.41,0.4
11/02/2012,8.46,0.4
11/02/2012,8.33,0.4
11/05/2012,8.36,0.4
11/05/2012,8.46,0.4
11/06/2012,8.5,0.4
11/06/2012,8.43,0.4
11/07/2012,8.33,0.4
11/07/2012,8.21,0.4
11/08/2012,7.98,0.4
11/08/2012,8.16,0.4
11/09/2012,8.17,0.4
11/09/2012,8.23,0.4
11/12/2012,8.24,0.4
11/12/2012,8.31,0.4
11/13/2012,8.28,0.4
11/13/2012,8.24,0.4
11/14/2012,8.27,0.4
11/14/2012,8.24,0.4
11/15/2012,8.26,0.4
11/15/2012,8.27,0.4
11/16/2012,8.23,0.4
11/16/2012,8.37,0.4
11/19/2012,8.49,0.4
11/19/2012,8.46,0.4
11/20/2012,8.46,0.4
11/20/2012,8.43,0.4
11/21/2012,8.48,0.4
11/21/2012,8.43,0.4
11/23/2012,8.5,0.4
11/23/2012,8.46,0.4
11/26/2012,8.47,0.4
11/26/2012,8.36,0.4
11/27/2012,8.33,0.4
11/27/2012,8.33,0.4
11/28/2012,8.33,0.4
11/28/2012,8.34,0.4
11/29/2012,7.6,0.4
11/29/2012,8.04,0.4
11/30/2012,8.09,0.4
11/30/2012,8.22,0.4
12/03/2012,8.29,0.4
12/03/2012,8.4,0.4
12/04/2012,8.39,0.4
12/04/2012,8.42,0.4
12/05/2012,8.4,0.4
12/05/2012,8.65,0.4
12/06/2012,8.72,0.4
12/06/2012,8.54,0.4
12/07/2012,8.59,0.4
12/07/2012,8.5,0.4
12/10/2012,8.52,0.4
12/10/2012,8.5,0.4
12/11/2012,8.5,0.4
12/11/2012,8.58,0.4
12/12/2012,8.61,0.4
12/12/2012,8.59,0.4
12/13/2012,8.6,0.4
12/13/2012,8.58,0.4
12/14/2012,8.57,0.4
12/14/2012,8.68,0.4
12/17/2012,8.91,0.4
12/17/2012,8.8,0.4
12/18/2012,8.78,0.4
12/18/2012,8.73,0.4
12/19/2012,8.75,0.4
12/19/2012,8.67,0.4
12/20/2012,8.63,0.4
12/20/2012,8.62,0.4
12/21/2012,8.52,0.4
12/21/2012,8.5,0.4
12/24/2012,8.5,0.4
12/24/2012,8.49,0.4
12/26/2012,8.53,0.4
12/26/2012,8.43,0.4
12/27/2012,8.43,0.4
12/27/2012,8.44,0.4
