BNS,Bank Nova Scotia Halifax Pfd 3,
Date,Price,Annualized Dividend
06/21/2006,20.46,1.1825
06/22/2006,20.31,1.1825
06/22/2006,20.45,1.1825
06/23/2006,20.3,1.1825
06/23/2006,20.17,1.1825
06/26/2006,20.19,1.1825
06/26/2006,20.3,1.1825
06/27/2006,20.28,1.1825
06/27/2006,20.21,1.1825
06/28/2006,20.22,1.1825
06/28/2006,20.22,1.1825
06/29/2006,20.42,1.2538
06/29/2006,20.52,1.2538
06/30/2006,20.57,1.2538
06/30/2006,20.33,1.2538
07/03/2006,20.41,1.2538
07/03/2006,20.69,1.2538
07/05/2006,20.54,1.2538
07/05/2006,20.4,1.2538
07/06/2006,20.39,1.2538
07/06/2006,20.62,1.2538
07/07/2006,20.51,1.2538
07/07/2006,20.63,1.2538
07/10/2006,20.51,1.2538
07/10/2006,20.7,1.2538
07/11/2006,20.67,1.2538
07/11/2006,20.81,1.2538
07/12/2006,20.77,1.2538
07/12/2006,20.61,1.2538
07/13/2006,20.57,1.2538
07/13/2006,20.5,1.2538
07/14/2006,20.51,1.2538
07/14/2006,20.59,1.2538
07/17/2006,20.53,1.2538
07/17/2006,20.34,1.2538
07/18/2006,20.34,1.2538
07/18/2006,20.23,1.2538
07/19/2006,20.26,1.2538
07/19/2006,20.59,1.2538
07/20/2006,20.71,1.2538
07/20/2006,20.67,1.2538
07/21/2006,20.7,1.2538
07/21/2006,20.66,1.2538
07/24/2006,20.66,1.2538
07/24/2006,20.83,1.2538
07/25/2006,20.85,1.2538
07/25/2006,20.77,1.2538
07/26/2006,20.78,1.2538
07/26/2006,21.15,1.2538
07/27/2006,21.19,1.2538
07/27/2006,20.97,1.2538
07/28/2006,21.07,1.2538
07/28/2006,20.91,1.2538
07/31/2006,20.99,1.2538
07/31/2006,20.62,1.2538
08/01/2006,20.58,1.2538
08/01/2006,20.68,1.2538
08/02/2006,20.77,1.2538
08/02/2006,20.82,1.2538
08/03/2006,20.73,1.2538
08/03/2006,21.04,1.2538
08/04/2006,21.08,1.2538
08/04/2006,20.98,1.2538
08/07/2006,20.99,1.2538
08/07/2006,21.1,1.2538
08/08/2006,21.13,1.2538
08/08/2006,21.14,1.2538
08/09/2006,21.23,1.2538
08/09/2006,21.19,1.2538
08/10/2006,21.11,1.2538
08/10/2006,21.05,1.2538
08/11/2006,21.06,1.2538
08/11/2006,20.97,1.2538
08/14/2006,21.02,1.2538
08/14/2006,20.92,1.2538
08/15/2006,21.01,1.2538
08/15/2006,21.16,1.2538
08/16/2006,21.4,1.2538
08/16/2006,21.55,1.2538
08/17/2006,21.58,1.2538
08/17/2006,21.86,1.2538
08/18/2006,21.87,1.2538
08/18/2006,21.76,1.2538
08/21/2006,21.95,1.2538
08/21/2006,22.21,1.2538
08/22/2006,22.26,1.2538
08/22/2006,22.42,1.2538
08/23/2006,22.65,1.2538
08/23/2006,22.7,1.2538
08/24/2006,22.74,1.2538
08/24/2006,22.66,1.2538
08/25/2006,22.66,1.2538
08/25/2006,22.24,1.2538
08/28/2006,22.29,1.2538
08/28/2006,22.54,1.2538
08/29/2006,22.53,1.2538
08/29/2006,22.07,1.2538
08/30/2006,22.03,1.2538
08/30/2006,21.96,1.2538
08/31/2006,21.95,1.2538
08/31/2006,21.92,1.2538
09/01/2006,21.93,1.2538
09/01/2006,21.97,1.2538
09/05/2006,21.84,1.2538
09/05/2006,21.79,1.2538
09/06/2006,21.78,1.2538
09/06/2006,21.61,1.2538
09/07/2006,21.49,1.2538
09/07/2006,21.35,1.2538
09/08/2006,21.16,1.2538
09/08/2006,21.2,1.2538
09/11/2006,21.19,1.2538
09/11/2006,21.25,1.2538
09/12/2006,21.38,1.2538
09/12/2006,21.38,1.2538
09/13/2006,21.37,1.2538
09/13/2006,21.41,1.2538
09/14/2006,21.48,1.2538
09/14/2006,21.38,1.2538
09/15/2006,21.41,1.2538
09/15/2006,21.57,1.2538
09/18/2006,21.61,1.2538
09/18/2006,21.92,1.2538
09/19/2006,21.79,1.2538
09/19/2006,21.83,1.2538
09/20/2006,21.84,1.2538
09/20/2006,21.89,1.2538
09/21/2006,21.89,1.2538
09/21/2006,21.93,1.2538
09/22/2006,22.04,1.2538
09/22/2006,21.96,1.2538
09/25/2006,21.99,1.2538
09/25/2006,22.26,1.2538
09/26/2006,22.31,1.2538
09/26/2006,22.18,1.2538
09/27/2006,22.18,1.2538
09/27/2006,22.29,1.2538
09/28/2006,22.41,1.2538
09/28/2006,22.44,1.2538
09/29/2006,22.38,1.314678
09/29/2006,22.21,1.314678
10/02/2006,22.2,1.314678
10/02/2006,22.54,1.314678
10/03/2006,22.46,1.314678
10/03/2006,22.3,1.314678
10/04/2006,22.14,1.314678
10/04/2006,22.42,1.314678
10/05/2006,22.41,1.314678
10/05/2006,22.24,1.314678
10/06/2006,22.26,1.314678
10/06/2006,22.07,1.314678
10/09/2006,22.08,1.314678
10/09/2006,22.23,1.314678
10/10/2006,22.21,1.314678
10/10/2006,21.84,1.314678
10/11/2006,21.81,1.314678
10/11/2006,21.49,1.314678
10/12/2006,21.49,1.314678
10/12/2006,21.51,1.314678
10/13/2006,21.4,1.314678
10/13/2006,21.62,1.314678
10/16/2006,21.66,1.314678
10/16/2006,21.69,1.314678
10/17/2006,21.69,1.314678
10/17/2006,21.41,1.314678
10/18/2006,21.46,1.314678
10/18/2006,21.45,1.314678
10/19/2006,21.47,1.314678
10/19/2006,21.75,1.314678
10/20/2006,21.89,1.314678
10/20/2006,21.93,1.314678
10/23/2006,21.91,1.314678
10/23/2006,22.18,1.314678
10/24/2006,22.17,1.314678
10/24/2006,22.31,1.314678
10/25/2006,22.28,1.314678
10/25/2006,22.39,1.314678
10/26/2006,22.41,1.314678
10/26/2006,22.48,1.314678
10/27/2006,22.5,1.314678
10/27/2006,22.32,1.314678
10/30/2006,22.28,1.314678
10/30/2006,22.45,1.314678
10/31/2006,22.51,1.314678
10/31/2006,22.64,1.314678
11/01/2006,22.59,1.314678
11/01/2006,22.74,1.314678
11/02/2006,22.82,1.314678
11/02/2006,23.21,1.314678
11/03/2006,23.49,1.314678
11/03/2006,23.3,1.314678
11/06/2006,23.28,1.314678
11/06/2006,23.43,1.314678
11/07/2006,23.43,1.314678
11/07/2006,23.11,1.314678
11/08/2006,23.09,1.314678
11/08/2006,23.31,1.314678
11/09/2006,23.28,1.314678
11/09/2006,23.34,1.314678
11/10/2006,23.34,1.314678
11/10/2006,23.28,1.314678
11/13/2006,23.23,1.314678
11/13/2006,23.49,1.314678
11/14/2006,23.54,1.314678
11/14/2006,23.55,1.314678
11/15/2006,23.59,1.314678
11/15/2006,23.79,1.314678
11/16/2006,23.91,1.314678
11/16/2006,23.77,1.314678
11/17/2006,23.78,1.314678
11/17/2006,23.54,1.314678
11/20/2006,23.56,1.314678
11/20/2006,23.53,1.314678
11/21/2006,23.51,1.314678
11/21/2006,23.6,1.314678
11/22/2006,23.71,1.314678
11/22/2006,23.71,1.314678
11/24/2006,23.88,1.314678
11/24/2006,23.88,1.314678
11/27/2006,23.89,1.314678
11/27/2006,23.83,1.314678
11/28/2006,23.73,1.314678
11/28/2006,23.94,1.314678
11/29/2006,23.93,1.314678
11/29/2006,23.54,1.314678
11/30/2006,23.5,1.314678
11/30/2006,23.45,1.314678
12/01/2006,23.5,1.314678
12/01/2006,23.0,1.314678
12/04/2006,23.1,1.314678
12/04/2006,23.22,1.314678
12/05/2006,23.2,1.314678
12/05/2006,23.32,1.314678
12/06/2006,23.31,1.314678
12/06/2006,23.01,1.314678
12/07/2006,23.06,1.314678
12/07/2006,23.16,1.314678
12/08/2006,23.17,1.314678
12/08/2006,23.15,1.314678
12/11/2006,23.25,1.314678
12/11/2006,23.24,1.314678
12/12/2006,23.08,1.314678
12/12/2006,23.27,1.314678
12/13/2006,23.35,1.314678
12/13/2006,23.18,1.314678
12/14/2006,23.14,1.314678
12/14/2006,23.36,1.314678
12/15/2006,23.45,1.314678
12/15/2006,23.4,1.314678
12/18/2006,23.54,1.314678
12/18/2006,23.54,1.314678
12/19/2006,23.44,1.314678
12/19/2006,23.53,1.314678
12/20/2006,23.58,1.314678
12/20/2006,23.6,1.314678
12/21/2006,23.51,1.314678
12/21/2006,23.44,1.314678
12/22/2006,23.43,1.314678
12/22/2006,23.37,1.314678
12/26/2006,23.41,1.314678
12/26/2006,23.45,1.314678
12/27/2006,23.43,1.314678
12/27/2006,23.37,1.314678
12/28/2006,23.48,1.369278
12/28/2006,23.4,1.369278
12/29/2006,23.35,1.369278
12/29/2006,23.29,1.369278
01/03/2007,23.3,1.369278
01/03/2007,23.1,1.369278
01/04/2007,23.11,1.369278
01/04/2007,23.13,1.369278
01/05/2007,23.11,1.369278
01/05/2007,23.08,1.369278
01/08/2007,23.08,1.369278
01/08/2007,22.99,1.369278
01/09/2007,22.95,1.369278
01/09/2007,22.77,1.369278
01/10/2007,22.76,1.369278
01/10/2007,22.42,1.369278
01/11/2007,22.45,1.369278
01/11/2007,22.35,1.369278
01/12/2007,22.58,1.369278
01/12/2007,22.67,1.369278
01/16/2007,22.83,1.369278
01/16/2007,22.81,1.369278
01/17/2007,22.88,1.369278
01/17/2007,22.82,1.369278
01/18/2007,22.84,1.369278
01/18/2007,22.75,1.369278
01/19/2007,22.77,1.369278
01/19/2007,22.73,1.369278
01/22/2007,22.76,1.369278
01/22/2007,22.31,1.369278
01/23/2007,22.31,1.369278
01/23/2007,22.32,1.369278
01/24/2007,22.56,1.369278
01/24/2007,22.64,1.369278
01/25/2007,22.8,1.369278
01/25/2007,22.55,1.369278
01/26/2007,22.64,1.369278
01/26/2007,22.59,1.369278
01/29/2007,22.72,1.369278
01/29/2007,22.38,1.369278
01/30/2007,22.43,1.369278
01/30/2007,22.45,1.369278
01/31/2007,22.38,1.369278
01/31/2007,22.45,1.369278
02/01/2007,22.49,1.369278
02/01/2007,22.79,1.369278
02/02/2007,22.72,1.369278
02/02/2007,22.51,1.369278
02/05/2007,22.51,1.369278
02/05/2007,22.76,1.369278
02/06/2007,22.76,1.369278
02/06/2007,22.74,1.369278
02/07/2007,22.86,1.369278
02/07/2007,22.65,1.369278
02/08/2007,22.65,1.369278
02/08/2007,22.7,1.369278
02/09/2007,22.75,1.369278
02/09/2007,22.74,1.369278
02/12/2007,22.78,1.369278
02/12/2007,22.64,1.369278
02/13/2007,22.7,1.369278
02/13/2007,22.86,1.369278
02/14/2007,22.93,1.369278
02/14/2007,22.94,1.369278
02/15/2007,22.99,1.369278
02/15/2007,23.08,1.369278
02/16/2007,23.09,1.369278
02/16/2007,22.94,1.369278
02/20/2007,22.86,1.369278
02/20/2007,22.99,1.369278
02/21/2007,23.08,1.369278
02/21/2007,23.15,1.369278
02/22/2007,23.22,1.369278
02/22/2007,23.14,1.369278
02/23/2007,23.24,1.369278
02/23/2007,23.14,1.369278
02/26/2007,23.18,1.369278
02/26/2007,23.24,1.369278
02/27/2007,23.01,1.369278
02/27/2007,22.64,1.369278
02/28/2007,22.65,1.369278
02/28/2007,22.59,1.369278
03/01/2007,22.41,1.369278
03/01/2007,22.16,1.369278
03/02/2007,22.09,1.369278
03/02/2007,22.12,1.369278
03/05/2007,21.79,1.369278
03/05/2007,21.84,1.369278
03/06/2007,22.32,1.369278
03/06/2007,22.39,1.369278
03/07/2007,22.45,1.369278
03/07/2007,22.77,1.369278
03/08/2007,22.9,1.369278
03/08/2007,23.03,1.369278
03/09/2007,23.19,1.369278
03/09/2007,23.4,1.369278
03/12/2007,23.39,1.369278
03/12/2007,23.53,1.369278
03/13/2007,23.53,1.369278
03/13/2007,23.24,1.369278
03/14/2007,23.11,1.369278
03/14/2007,23.12,1.369278
03/15/2007,23.23,1.369278
03/15/2007,23.27,1.369278
03/16/2007,23.27,1.369278
03/16/2007,23.39,1.369278
03/19/2007,23.51,1.369278
03/19/2007,23.6,1.369278
03/20/2007,23.76,1.369278
03/20/2007,24.03,1.369278
03/21/2007,24.04,1.369278
03/21/2007,24.43,1.369278
03/22/2007,24.46,1.369278
03/22/2007,24.16,1.369278
03/23/2007,24.23,1.369278
03/23/2007,24.22,1.369278
03/26/2007,24.3,1.369278
03/26/2007,24.2,1.369278
03/27/2007,24.2,1.369278
03/27/2007,24.29,1.369278
03/28/2007,24.18,1.369278
03/28/2007,24.05,1.369278
03/29/2007,24.19,1.369278
03/29/2007,24.28,1.369278
03/30/2007,24.42,1.422978
03/30/2007,24.16,1.422978
04/02/2007,24.15,1.422978
04/02/2007,24.2,1.422978
04/03/2007,24.26,1.422978
04/03/2007,24.22,1.422978
04/04/2007,24.29,1.422978
04/04/2007,24.28,1.422978
04/05/2007,24.47,1.422978
04/05/2007,24.39,1.422978
04/09/2007,24.43,1.422978
04/09/2007,24.4,1.422978
04/10/2007,24.56,1.422978
04/10/2007,24.34,1.422978
04/11/2007,24.39,1.422978
04/11/2007,24.47,1.422978
04/12/2007,24.5,1.422978
04/12/2007,24.51,1.422978
04/13/2007,24.59,1.422978
04/13/2007,24.41,1.422978
04/16/2007,24.53,1.422978
04/16/2007,24.76,1.422978
04/17/2007,24.75,1.422978
04/17/2007,24.83,1.422978
04/18/2007,24.83,1.422978
04/18/2007,25.14,1.422978
04/19/2007,25.01,1.422978
04/19/2007,24.93,1.422978
04/20/2007,25.15,1.422978
04/20/2007,25.11,1.422978
04/23/2007,25.18,1.422978
04/23/2007,25.16,1.422978
04/24/2007,25.2,1.422978
04/24/2007,25.25,1.422978
04/25/2007,25.31,1.422978
04/25/2007,25.41,1.422978
04/26/2007,25.31,1.422978
04/26/2007,25.25,1.422978
04/27/2007,25.3,1.422978
04/27/2007,25.44,1.422978
04/30/2007,25.52,1.422978
04/30/2007,25.24,1.422978
05/01/2007,25.36,1.422978
05/01/2007,24.93,1.422978
05/02/2007,24.85,1.422978
05/02/2007,24.91,1.422978
05/03/2007,25.14,1.422978
05/03/2007,25.07,1.422978
05/04/2007,25.24,1.422978
05/04/2007,25.35,1.422978
05/07/2007,25.56,1.422978
05/07/2007,25.46,1.422978
05/08/2007,25.36,1.422978
05/08/2007,25.37,1.422978
05/09/2007,25.3,1.422978
05/09/2007,25.2,1.422978
05/10/2007,25.07,1.422978
05/10/2007,24.91,1.422978
05/11/2007,24.78,1.422978
05/11/2007,24.95,1.422978
05/14/2007,25.08,1.422978
05/14/2007,25.26,1.422978
05/15/2007,25.41,1.422978
05/15/2007,25.64,1.422978
05/16/2007,25.58,1.422978
05/16/2007,25.72,1.422978
05/17/2007,25.8,1.422978
05/17/2007,25.96,1.422978
05/18/2007,26.0,1.422978
05/18/2007,25.91,1.422978
05/21/2007,26.07,1.422978
05/21/2007,26.04,1.422978
05/22/2007,26.09,1.422978
05/22/2007,25.97,1.422978
05/23/2007,26.04,1.422978
05/23/2007,26.11,1.422978
05/24/2007,26.21,1.422978
05/24/2007,25.83,1.422978
05/25/2007,25.96,1.422978
05/25/2007,26.04,1.422978
05/29/2007,26.28,1.422978
05/29/2007,26.51,1.422978
05/30/2007,26.38,1.422978
05/30/2007,26.51,1.422978
05/31/2007,26.56,1.422978
05/31/2007,26.4,1.422978
06/01/2007,26.37,1.422978
06/01/2007,26.6,1.422978
06/04/2007,26.37,1.422978
06/04/2007,26.25,1.422978
06/05/2007,26.3,1.422978
06/05/2007,26.04,1.422978
06/06/2007,26.04,1.422978
06/06/2007,25.71,1.422978
06/07/2007,25.75,1.422978
06/07/2007,25.25,1.422978
06/08/2007,25.12,1.422978
06/08/2007,25.64,1.422978
06/11/2007,25.61,1.422978
06/11/2007,25.52,1.422978
06/12/2007,25.41,1.422978
06/12/2007,25.52,1.422978
06/13/2007,25.61,1.422978
06/13/2007,26.03,1.422978
06/14/2007,26.0,1.422978
06/14/2007,25.95,1.422978
06/15/2007,26.08,1.422978
06/15/2007,26.06,1.422978
06/18/2007,26.01,1.422978
06/18/2007,25.89,1.422978
06/19/2007,25.85,1.422978
06/19/2007,25.88,1.422978
06/20/2007,25.78,1.422978
06/20/2007,25.76,1.422978
06/21/2007,25.53,1.422978
06/21/2007,25.6,1.422978
06/22/2007,25.62,1.422978
06/22/2007,25.51,1.422978
06/25/2007,25.58,1.422978
06/25/2007,25.56,1.422978
06/26/2007,25.73,1.422978
06/26/2007,25.75,1.422978
06/27/2007,25.62,1.422978
06/27/2007,25.85,1.422978
06/28/2007,26.02,1.422978
06/28/2007,25.96,1.422978
06/29/2007,25.92,1.496578
06/29/2007,25.8,1.496578
07/02/2007,25.89,1.496578
07/02/2007,25.87,1.496578
07/03/2007,25.96,1.496578
07/03/2007,25.99,1.496578
07/05/2007,25.76,1.496578
07/05/2007,25.89,1.496578
07/06/2007,26.0,1.496578
07/06/2007,25.93,1.496578
07/09/2007,26.01,1.496578
07/09/2007,25.87,1.496578
07/10/2007,25.71,1.496578
07/10/2007,25.94,1.496578
07/11/2007,25.8,1.496578
07/11/2007,25.77,1.496578
07/12/2007,25.9,1.496578
07/12/2007,26.17,1.496578
07/13/2007,26.27,1.496578
07/13/2007,26.24,1.496578
07/16/2007,26.2,1.496578
07/16/2007,26.2,1.496578
07/17/2007,26.2,1.496578
07/17/2007,26.14,1.496578
07/18/2007,25.98,1.496578
07/18/2007,26.29,1.496578
07/19/2007,26.29,1.496578
07/19/2007,26.27,1.496578
07/20/2007,26.25,1.496578
07/20/2007,26.23,1.496578
07/23/2007,26.37,1.496578
07/23/2007,26.11,1.496578
07/24/2007,26.2,1.496578
07/24/2007,26.05,1.496578
07/25/2007,26.1,1.496578
07/25/2007,26.02,1.496578
07/26/2007,25.74,1.496578
07/26/2007,25.39,1.496578
07/27/2007,25.23,1.496578
07/27/2007,24.65,1.496578
07/30/2007,24.68,1.496578
07/30/2007,24.36,1.496578
07/31/2007,24.67,1.496578
07/31/2007,24.58,1.496578
08/01/2007,24.43,1.496578
08/01/2007,24.45,1.496578
08/02/2007,24.72,1.496578
08/02/2007,24.74,1.496578
08/03/2007,24.78,1.496578
08/03/2007,24.23,1.496578
08/06/2007,24.21,1.496578
08/06/2007,24.67,1.496578
08/07/2007,24.68,1.496578
08/07/2007,24.49,1.496578
08/08/2007,25.01,1.496578
08/08/2007,25.42,1.496578
08/09/2007,24.65,1.496578
08/09/2007,24.46,1.496578
08/10/2007,24.22,1.496578
08/10/2007,24.21,1.496578
08/13/2007,24.88,1.496578
08/13/2007,24.04,1.496578
08/14/2007,24.04,1.496578
08/14/2007,23.64,1.496578
08/15/2007,23.25,1.496578
08/15/2007,23.29,1.496578
08/16/2007,23.12,1.496578
08/16/2007,23.7,1.496578
08/17/2007,24.6,1.496578
08/17/2007,24.8,1.496578
08/20/2007,25.12,1.496578
08/20/2007,24.9,1.496578
08/21/2007,24.83,1.496578
08/21/2007,25.09,1.496578
08/22/2007,25.33,1.496578
08/22/2007,25.4,1.496578
08/23/2007,25.89,1.496578
08/23/2007,25.44,1.496578
08/24/2007,25.66,1.496578
08/24/2007,25.69,1.496578
08/27/2007,25.7,1.496578
08/27/2007,25.64,1.496578
08/28/2007,25.33,1.496578
08/28/2007,25.05,1.496578
08/29/2007,25.45,1.496578
08/29/2007,25.56,1.496578
08/30/2007,25.31,1.496578
08/30/2007,25.51,1.496578
08/31/2007,25.96,1.496578
08/31/2007,26.13,1.496578
09/04/2007,26.17,1.496578
09/04/2007,26.37,1.496578
09/05/2007,26.21,1.496578
09/05/2007,26.16,1.496578
09/06/2007,26.19,1.496578
09/06/2007,26.18,1.496578
09/07/2007,25.8,1.496578
09/07/2007,26.01,1.496578
09/10/2007,25.99,1.496578
09/10/2007,25.97,1.496578
09/11/2007,26.19,1.496578
09/11/2007,26.31,1.496578
09/12/2007,26.34,1.496578
09/12/2007,26.54,1.496578
09/13/2007,26.57,1.496578
09/13/2007,26.48,1.496578
09/14/2007,26.42,1.496578
09/14/2007,26.37,1.496578
09/17/2007,26.4,1.496578
09/17/2007,26.73,1.496578
09/18/2007,26.87,1.496578
09/18/2007,27.4,1.496578
09/19/2007,27.52,1.496578
09/19/2007,27.44,1.496578
09/20/2007,27.75,1.496578
09/20/2007,27.21,1.496578
09/21/2007,27.37,1.496578
09/21/2007,27.19,1.496578
09/24/2007,27.16,1.496578
09/24/2007,27.24,1.496578
09/25/2007,27.21,1.496578
09/25/2007,27.42,1.496578
09/26/2007,27.48,1.496578
09/26/2007,27.59,1.496578
09/27/2007,27.79,1.496578
09/27/2007,27.95,1.496578
09/28/2007,28.01,1.5951
09/28/2007,27.98,1.5951
10/01/2007,28.12,1.5951
10/01/2007,28.37,1.5951
10/02/2007,28.21,1.5951
10/02/2007,28.26,1.5951
10/03/2007,28.16,1.5951
10/03/2007,28.08,1.5951
10/04/2007,28.21,1.5951
10/04/2007,28.12,1.5951
10/05/2007,28.45,1.5951
10/05/2007,28.54,1.5951
10/08/2007,28.6,1.5951
10/08/2007,28.51,1.5951
10/09/2007,28.52,1.5951
10/09/2007,28.42,1.5951
10/10/2007,28.31,1.5951
10/10/2007,28.31,1.5951
10/11/2007,28.52,1.5951
10/11/2007,28.31,1.5951
10/12/2007,28.41,1.5951
10/12/2007,28.31,1.5951
10/15/2007,28.42,1.5951
10/15/2007,27.98,1.5951
10/16/2007,27.97,1.5951
10/16/2007,27.48,1.5951
10/17/2007,27.76,1.5951
10/17/2007,28.02,1.5951
10/18/2007,27.98,1.5951
10/18/2007,28.13,1.5951
10/19/2007,28.19,1.5951
10/19/2007,27.84,1.5951
10/22/2007,27.3,1.5951
10/22/2007,27.55,1.5951
10/23/2007,28.02,1.5951
10/23/2007,28.08,1.5951
10/24/2007,28.02,1.5951
10/24/2007,27.74,1.5951
10/25/2007,28.06,1.5951
10/25/2007,27.67,1.5951
10/26/2007,27.95,1.5951
10/26/2007,28.54,1.5951
10/29/2007,28.79,1.5951
10/29/2007,29.38,1.5951
10/30/2007,29.22,1.5951
10/30/2007,29.49,1.5951
10/31/2007,29.73,1.5951
10/31/2007,29.96,1.5951
11/01/2007,29.94,1.5951
11/01/2007,29.78,1.5951
11/02/2007,30.41,1.5951
11/02/2007,30.05,1.5951
11/05/2007,29.59,1.5951
11/05/2007,29.78,1.5951
11/06/2007,30.03,1.5951
11/06/2007,30.05,1.5951
11/07/2007,30.13,1.5951
11/07/2007,29.11,1.5951
11/08/2007,28.99,1.5951
11/08/2007,28.78,1.5951
11/09/2007,28.32,1.5951
11/09/2007,28.35,1.5951
11/12/2007,28.13,1.5951
11/12/2007,27.67,1.5951
11/13/2007,27.62,1.5951
11/13/2007,28.47,1.5951
11/14/2007,28.54,1.5951
11/14/2007,28.47,1.5951
11/15/2007,27.99,1.5951
11/15/2007,27.11,1.5951
11/16/2007,27.3,1.5951
11/16/2007,27.16,1.5951
11/19/2007,26.95,1.5951
11/19/2007,26.67,1.5951
11/20/2007,26.53,1.5951
11/20/2007,26.94,1.5951
11/21/2007,26.56,1.5951
11/21/2007,26.57,1.5951
11/23/2007,26.88,1.5951
11/23/2007,26.74,1.5951
11/26/2007,26.75,1.5951
11/26/2007,26.6,1.5951
11/27/2007,26.3,1.5951
11/27/2007,27.16,1.5951
11/28/2007,27.16,1.5951
11/28/2007,28.42,1.5951
11/29/2007,28.11,1.5951
11/29/2007,27.91,1.5951
11/30/2007,27.94,1.5951
11/30/2007,28.26,1.5951
12/03/2007,28.31,1.5951
12/03/2007,28.08,1.5951
12/04/2007,27.82,1.5951
12/04/2007,27.73,1.5951
12/05/2007,27.66,1.5951
12/05/2007,27.45,1.5951
12/06/2007,27.26,1.5951
12/06/2007,27.69,1.5951
12/07/2007,28.01,1.5951
12/07/2007,27.69,1.5951
12/10/2007,27.47,1.5951
12/10/2007,27.82,1.5951
12/11/2007,27.9,1.5951
12/11/2007,27.4,1.5951
12/12/2007,27.92,1.5951
12/12/2007,27.53,1.5951
12/13/2007,27.27,1.5951
12/13/2007,26.93,1.5951
12/14/2007,26.91,1.5951
12/14/2007,26.91,1.5951
12/17/2007,27.0,1.5951
12/17/2007,27.07,1.5951
12/18/2007,26.9,1.5951
12/18/2007,26.85,1.5951
12/19/2007,26.93,1.5951
12/19/2007,26.86,1.5951
12/20/2007,26.88,1.5951
12/20/2007,26.7,1.5951
12/21/2007,26.65,1.5951
12/21/2007,26.89,1.5951
12/24/2007,27.17,1.5951
12/24/2007,27.55,1.5951
12/26/2007,27.55,1.5951
12/26/2007,27.4,1.5951
12/27/2007,27.18,1.5951
12/27/2007,27.31,1.5951
12/28/2007,27.7,1.7054
12/28/2007,27.62,1.7054
12/31/2007,27.53,1.7054
12/31/2007,27.16,1.7054
01/02/2008,27.29,1.7054
01/02/2008,26.89,1.7054
01/03/2008,26.91,1.7054
01/03/2008,26.7,1.7054
01/04/2008,26.5,1.7054
01/04/2008,25.81,1.7054
01/07/2008,25.89,1.7054
01/07/2008,25.42,1.7054
01/08/2008,25.63,1.7054
01/08/2008,25.04,1.7054
01/09/2008,25.05,1.7054
01/09/2008,25.23,1.7054
01/10/2008,25.02,1.7054
01/10/2008,26.08,1.7054
01/11/2008,25.77,1.7054
01/11/2008,25.82,1.7054
01/14/2008,26.13,1.7054
01/14/2008,25.54,1.7054
01/15/2008,25.42,1.7054
01/15/2008,25.06,1.7054
01/16/2008,24.78,1.7054
01/16/2008,24.74,1.7054
01/17/2008,24.88,1.7054
01/17/2008,24.3,1.7054
01/18/2008,24.3,1.7054
01/18/2008,23.91,1.7054
01/22/2008,22.7,1.7054
01/22/2008,24.1,1.7054
01/23/2008,23.98,1.7054
01/23/2008,25.21,1.7054
01/24/2008,25.8,1.7054
01/24/2008,25.05,1.7054
01/25/2008,25.52,1.7054
01/25/2008,25.0,1.7054
01/28/2008,25.16,1.7054
01/28/2008,25.25,1.7054
01/29/2008,25.54,1.7054
01/29/2008,25.68,1.7054
01/30/2008,25.74,1.7054
01/30/2008,25.82,1.7054
01/31/2008,25.55,1.7054
01/31/2008,25.81,1.7054
02/01/2008,26.0,1.7054
02/01/2008,26.31,1.7054
02/04/2008,26.27,1.7054
02/04/2008,26.14,1.7054
02/05/2008,25.83,1.7054
02/05/2008,25.59,1.7054
02/06/2008,25.82,1.7054
02/06/2008,25.62,1.7054
02/07/2008,25.52,1.7054
02/07/2008,25.55,1.7054
02/08/2008,25.82,1.7054
02/08/2008,25.76,1.7054
02/11/2008,25.74,1.7054
02/11/2008,25.92,1.7054
02/12/2008,26.25,1.7054
02/12/2008,26.06,1.7054
02/13/2008,26.29,1.7054
02/13/2008,26.22,1.7054
02/14/2008,26.17,1.7054
02/14/2008,25.81,1.7054
02/15/2008,25.82,1.7054
02/15/2008,25.36,1.7054
02/19/2008,25.52,1.7054
02/19/2008,25.34,1.7054
02/20/2008,25.14,1.7054
02/20/2008,25.63,1.7054
02/21/2008,25.67,1.7054
02/21/2008,25.52,1.7054
02/22/2008,25.53,1.7054
02/22/2008,25.66,1.7054
02/25/2008,26.04,1.7054
02/25/2008,26.33,1.7054
02/26/2008,26.11,1.7054
02/26/2008,26.87,1.7054
02/27/2008,26.8,1.7054
02/27/2008,27.03,1.7054
02/28/2008,26.96,1.7054
02/28/2008,26.93,1.7054
02/29/2008,26.68,1.7054
02/29/2008,26.08,1.7054
03/03/2008,25.97,1.7054
03/03/2008,25.37,1.7054
03/04/2008,24.98,1.7054
03/04/2008,24.6,1.7054
03/05/2008,24.84,1.7054
03/05/2008,25.08,1.7054
03/06/2008,24.95,1.7054
03/06/2008,24.0,1.7054
03/07/2008,23.94,1.7054
03/07/2008,24.34,1.7054
03/10/2008,24.45,1.7054
03/10/2008,23.75,1.7054
03/11/2008,24.61,1.7054
03/11/2008,24.41,1.7054
03/12/2008,24.47,1.7054
03/12/2008,24.6,1.7054
03/13/2008,24.42,1.7054
03/13/2008,24.96,1.7054
03/14/2008,24.89,1.7054
03/14/2008,24.04,1.7054
03/17/2008,23.18,1.7054
