SIG,Signet Jewelers Limited,
Date,Price,Annualized Dividend
03/02/2004,28.48,0.7373299999999999
03/02/2004,28.48,0.7373299999999999
03/03/2004,28.32,0.7373299999999999
03/03/2004,27.85,0.7373299999999999
03/04/2004,27.79,0.7373299999999999
03/04/2004,28.11,0.7373299999999999
03/05/2004,28.56,0.7373299999999999
03/05/2004,28.53,0.7373299999999999
03/08/2004,28.81,0.7373299999999999
03/08/2004,29.05,0.7373299999999999
03/09/2004,29.05,0.7373299999999999
03/09/2004,29.05,0.7373299999999999
03/10/2004,27.96,0.7373299999999999
03/10/2004,28.44,0.7373299999999999
03/11/2004,27.89,0.7373299999999999
03/11/2004,27.37,0.7373299999999999
03/12/2004,26.9,0.7373299999999999
03/12/2004,28.33,0.7373299999999999
03/15/2004,27.94,0.7373299999999999
03/15/2004,27.56,0.7373299999999999
03/16/2004,27.44,0.7373299999999999
03/16/2004,27.44,0.7373299999999999
03/17/2004,27.13,0.7373299999999999
03/17/2004,27.61,0.7373299999999999
03/18/2004,27.85,0.7373299999999999
03/18/2004,28.75,0.7373299999999999
03/19/2004,29.08,0.7373299999999999
03/19/2004,29.05,0.7373299999999999
03/22/2004,28.71,0.7373299999999999
03/22/2004,28.33,0.7373299999999999
03/23/2004,28.63,0.7373299999999999
03/23/2004,28.69,0.7373299999999999
03/24/2004,28.91,0.7373299999999999
03/24/2004,29.33,0.7373299999999999
03/25/2004,28.64,0.7373299999999999
03/25/2004,29.17,0.7373299999999999
03/26/2004,28.95,0.7373299999999999
03/26/2004,29.05,0.7373299999999999
03/29/2004,29.22,0.7373299999999999
03/29/2004,28.81,0.7373299999999999
03/30/2004,29.33,0.7373299999999999
03/30/2004,29.33,0.7373299999999999
03/31/2004,29.04,0.7373299999999999
03/31/2004,29.77,0.7373299999999999
04/01/2004,29.76,0.7373299999999999
04/01/2004,29.91,0.7373299999999999
04/02/2004,29.77,0.7373299999999999
04/02/2004,30.53,0.7373299999999999
04/05/2004,29.56,0.7373299999999999
04/05/2004,30.67,0.7373299999999999
04/06/2004,30.39,0.7373299999999999
04/06/2004,30.7,0.7373299999999999
04/07/2004,29.74,0.7373299999999999
04/07/2004,30.33,0.7373299999999999
04/08/2004,30.57,0.7373299999999999
04/08/2004,30.68,0.7373299999999999
04/12/2004,29.77,0.7373299999999999
04/12/2004,30.72,0.7373299999999999
04/13/2004,30.44,0.7373299999999999
04/13/2004,30.34,0.7373299999999999
04/14/2004,29.07,0.7373299999999999
04/14/2004,29.05,0.7373299999999999
04/15/2004,30.0,0.7373299999999999
04/15/2004,29.87,0.7373299999999999
04/16/2004,29.5,0.7373299999999999
04/16/2004,30.13,0.7373299999999999
04/19/2004,30.72,0.7373299999999999
04/19/2004,30.25,0.7373299999999999
04/20/2004,29.79,0.7373299999999999
04/20/2004,30.5,0.7373299999999999
04/21/2004,29.97,0.7373299999999999
04/21/2004,30.1,0.7373299999999999
04/22/2004,30.61,0.7373299999999999
04/22/2004,30.11,0.7373299999999999
04/23/2004,30.55,0.7373299999999999
04/23/2004,30.44,0.7373299999999999
04/26/2004,31.06,0.7373299999999999
04/26/2004,30.82,0.7373299999999999
04/27/2004,31.12,0.7373299999999999
04/27/2004,31.12,0.7373299999999999
04/28/2004,31.49,0.7373299999999999
04/28/2004,31.01,0.7373299999999999
04/29/2004,30.47,0.7373299999999999
04/29/2004,30.75,0.7373299999999999
04/30/2004,30.06,0.7373299999999999
04/30/2004,30.61,0.7373299999999999
05/03/2004,30.73,0.7373299999999999
05/03/2004,30.68,0.7373299999999999
05/04/2004,30.68,0.7373299999999999
05/04/2004,31.04,0.7373299999999999
05/05/2004,30.61,0.7373299999999999
05/05/2004,30.71,0.7373299999999999
05/06/2004,29.92,0.7373299999999999
05/06/2004,29.75,0.7373299999999999
05/07/2004,29.69,0.7373299999999999
05/07/2004,28.81,0.7373299999999999
05/10/2004,28.42,0.7373299999999999
05/10/2004,28.47,0.7373299999999999
05/11/2004,28.13,0.7373299999999999
05/11/2004,28.31,0.7373299999999999
05/12/2004,28.17,0.7373299999999999
05/12/2004,28.35,0.7373299999999999
05/13/2004,28.36,0.7373299999999999
05/13/2004,28.36,0.7373299999999999
05/14/2004,28.22,0.7373299999999999
05/14/2004,27.88,0.7373299999999999
05/17/2004,27.7,0.7373299999999999
05/17/2004,27.7,0.7373299999999999
05/18/2004,28.8,0.7373299999999999
05/18/2004,28.71,0.7373299999999999
05/19/2004,29.45,0.7373299999999999
05/19/2004,29.45,0.7373299999999999
05/20/2004,28.26,0.7373299999999999
05/20/2004,28.66,0.7373299999999999
05/21/2004,28.76,0.7373299999999999
05/21/2004,28.71,0.7373299999999999
05/24/2004,29.07,0.7373299999999999
05/24/2004,28.55,0.7373299999999999
05/25/2004,28.82,0.7373299999999999
05/25/2004,29.29,0.7373299999999999
05/26/2004,29.57,0.7373299999999999
05/26/2004,29.19,0.7373299999999999
05/27/2004,30.25,0.7373299999999999
05/27/2004,30.46,0.7373299999999999
05/28/2004,30.49,0.7373299999999999
05/28/2004,31.05,0.7373299999999999
06/01/2004,31.05,0.7373299999999999
06/01/2004,30.97,0.7373299999999999
06/02/2004,30.89,0.33333
06/02/2004,31.61,0.33333
06/03/2004,31.49,0.33333
06/03/2004,30.78,0.33333
06/04/2004,31.58,0.33333
06/04/2004,31.46,0.33333
06/07/2004,31.46,0.33333
06/07/2004,32.26,0.33333
06/08/2004,31.84,0.33333
06/08/2004,31.61,0.33333
06/09/2004,31.61,0.33333
06/09/2004,31.55,0.33333
06/10/2004,28.96,0.33333
06/10/2004,31.26,0.33333
06/14/2004,31.26,0.33333
06/14/2004,30.33,0.33333
06/15/2004,30.39,0.33333
06/15/2004,30.89,0.33333
06/16/2004,30.89,0.33333
06/16/2004,30.89,0.33333
06/17/2004,31.37,0.33333
06/17/2004,32.22,0.33333
06/18/2004,31.79,0.33333
06/18/2004,31.51,0.33333
06/21/2004,32.96,0.33333
06/21/2004,31.98,0.33333
06/22/2004,29.99,0.33333
06/22/2004,31.68,0.33333
06/23/2004,31.68,0.33333
06/23/2004,31.49,0.33333
06/24/2004,31.43,0.33333
06/24/2004,30.71,0.33333
06/25/2004,31.48,0.33333
06/25/2004,30.89,0.33333
06/28/2004,31.78,0.33333
06/28/2004,30.89,0.33333
06/29/2004,30.79,0.33333
06/29/2004,30.6,0.33333
06/30/2004,30.1,0.33333
06/30/2004,31.03,0.33333
07/01/2004,30.69,0.33333
07/01/2004,30.5,0.33333
07/02/2004,31.17,0.33333
07/02/2004,30.53,0.33333
07/06/2004,30.89,0.33333
07/06/2004,30.89,0.33333
07/07/2004,30.88,0.33333
07/07/2004,30.41,0.33333
07/08/2004,30.41,0.33333
07/08/2004,30.55,0.33333
07/09/2004,29.44,0.33333
07/09/2004,30.02,0.33333
07/12/2004,29.16,0.33333
07/12/2004,29.85,0.33333
07/13/2004,29.1,0.33333
07/13/2004,28.72,0.33333
07/14/2004,29.68,0.33333
07/14/2004,29.81,0.33333
07/15/2004,28.77,0.33333
07/15/2004,29.63,0.33333
07/16/2004,29.71,0.33333
07/16/2004,30.0,0.33333
07/19/2004,29.04,0.33333
07/19/2004,29.64,0.33333
07/20/2004,28.54,0.33333
07/20/2004,29.57,0.33333
07/21/2004,28.96,0.33333
07/21/2004,29.25,0.33333
07/22/2004,28.23,0.33333
07/22/2004,28.95,0.33333
07/23/2004,28.45,0.33333
07/23/2004,28.7,0.33333
07/26/2004,28.7,0.33333
07/26/2004,28.33,0.33333
07/27/2004,28.63,0.33333
07/27/2004,28.71,0.33333
07/28/2004,28.43,0.33333
07/28/2004,28.18,0.33333
07/29/2004,28.47,0.33333
07/29/2004,28.9,0.33333
07/30/2004,29.39,0.33333
07/30/2004,29.39,0.33333
08/02/2004,28.96,0.33333
08/02/2004,29.32,0.33333
08/03/2004,29.58,0.33333
08/03/2004,29.58,0.33333
08/04/2004,29.02,0.33333
08/04/2004,28.39,0.33333
08/05/2004,28.85,0.33333
08/05/2004,29.15,0.33333
08/06/2004,28.79,0.33333
08/06/2004,28.6,0.33333
08/09/2004,28.58,0.33333
08/09/2004,27.75,0.33333
08/10/2004,28.16,0.33333
08/10/2004,28.4,0.33333
08/11/2004,27.47,0.33333
08/11/2004,28.45,0.33333
08/12/2004,28.76,0.33333
08/12/2004,28.47,0.33333
08/13/2004,27.47,0.33333
08/13/2004,27.47,0.33333
08/16/2004,28.47,0.33333
08/16/2004,27.5,0.33333
08/17/2004,28.15,0.33333
08/17/2004,28.15,0.33333
08/18/2004,28.47,0.33333
08/18/2004,27.5,0.33333
08/19/2004,27.93,0.33333
08/19/2004,27.93,0.33333
08/20/2004,27.47,0.33333
08/20/2004,27.99,0.33333
08/23/2004,28.44,0.33333
08/23/2004,28.35,0.33333
08/24/2004,26.99,0.33333
08/24/2004,27.44,0.33333
08/25/2004,27.88,0.33333
08/25/2004,28.19,0.33333
08/26/2004,27.75,0.33333
08/26/2004,27.48,0.33333
08/27/2004,27.49,0.33333
08/27/2004,26.94,0.33333
08/30/2004,27.99,0.33333
08/30/2004,27.51,0.33333
08/31/2004,27.49,0.33333
08/31/2004,26.98,0.33333
09/01/2004,26.95,0.33333
09/01/2004,27.03,0.33333
09/02/2004,27.03,0.33333
09/02/2004,27.26,0.33333
09/03/2004,27.71,0.33333
09/03/2004,27.72,0.33333
09/07/2004,28.42,0.33333
09/07/2004,27.99,0.33333
09/08/2004,28.5,0.33333
09/08/2004,28.95,0.33333
09/09/2004,28.52,0.33333
09/09/2004,28.92,0.33333
09/10/2004,28.95,0.33333
09/10/2004,28.72,0.33333
09/13/2004,29.43,0.33333
09/13/2004,28.72,0.33333
09/14/2004,29.43,0.33333
09/14/2004,29.64,0.33333
09/15/2004,28.96,0.33333
09/15/2004,28.96,0.33333
09/16/2004,29.66,0.33333
09/16/2004,29.64,0.33333
09/17/2004,29.58,0.33333
09/17/2004,29.67,0.33333
09/20/2004,29.67,0.33333
09/20/2004,29.03,0.33333
09/21/2004,29.51,0.33333
09/21/2004,28.47,0.33333
09/22/2004,27.99,0.33333
09/22/2004,29.3,0.33333
09/23/2004,29.16,0.33333
09/23/2004,29.32,0.33333
09/24/2004,29.2,0.33333
09/24/2004,29.15,0.33333
09/27/2004,29.24,0.33333
09/27/2004,29.2,0.33333
09/28/2004,29.54,0.33333
09/28/2004,28.96,0.33333
09/29/2004,29.63,0.33333
09/29/2004,29.63,0.33333
09/30/2004,30.21,0.33333
09/30/2004,30.01,0.33333
10/01/2004,29.95,0.33333
10/01/2004,29.95,0.33333
10/04/2004,30.66,0.33333
10/04/2004,30.65,0.33333
10/05/2004,30.04,0.33333
10/05/2004,29.92,0.33333
10/06/2004,29.19,0.36066
10/06/2004,29.2,0.36066
10/07/2004,28.95,0.36066
10/07/2004,29.17,0.36066
10/08/2004,29.74,0.36066
10/08/2004,29.2,0.36066
10/11/2004,28.45,0.36066
10/11/2004,28.42,0.36066
10/12/2004,28.51,0.36066
10/12/2004,28.82,0.36066
10/13/2004,28.82,0.36066
10/13/2004,28.37,0.36066
10/14/2004,28.26,0.36066
10/14/2004,28.78,0.36066
10/15/2004,28.13,0.36066
10/15/2004,28.81,0.36066
10/18/2004,28.23,0.36066
10/18/2004,28.45,0.36066
10/19/2004,28.33,0.36066
10/19/2004,28.38,0.36066
10/20/2004,27.8,0.36066
10/20/2004,28.02,0.36066
10/21/2004,28.49,0.36066
10/21/2004,28.08,0.36066
10/22/2004,28.09,0.36066
10/22/2004,28.73,0.36066
10/25/2004,29.04,0.36066
10/25/2004,28.92,0.36066
10/26/2004,28.56,0.36066
10/26/2004,29.04,0.36066
10/27/2004,29.05,0.36066
10/27/2004,29.42,0.36066
10/28/2004,28.56,0.36066
10/28/2004,29.05,0.36066
10/29/2004,29.4,0.36066
10/29/2004,28.2,0.36066
11/01/2004,28.38,0.36066
11/01/2004,29.27,0.36066
11/02/2004,29.05,0.36066
11/02/2004,29.05,0.36066
11/03/2004,29.14,0.36066
11/03/2004,29.39,0.36066
11/04/2004,29.29,0.36066
11/04/2004,29.71,0.36066
11/05/2004,29.37,0.36066
11/05/2004,30.17,0.36066
11/08/2004,29.15,0.36066
11/08/2004,29.69,0.36066
11/09/2004,29.26,0.36066
11/09/2004,29.2,0.36066
11/10/2004,29.2,0.36066
11/10/2004,28.36,0.36066
11/11/2004,28.7,0.36066
11/11/2004,28.76,0.36066
11/12/2004,29.02,0.36066
11/12/2004,29.78,0.36066
11/15/2004,29.08,0.36066
11/15/2004,29.44,0.36066
11/16/2004,28.69,0.36066
11/16/2004,29.13,0.36066
11/17/2004,28.85,0.36066
11/17/2004,29.18,0.36066
11/18/2004,28.86,0.36066
11/18/2004,28.76,0.36066
11/19/2004,28.81,0.36066
11/19/2004,28.83,0.36066
11/22/2004,28.69,0.36066
11/22/2004,28.76,0.36066
11/23/2004,28.86,0.36066
11/23/2004,28.83,0.36066
11/24/2004,28.92,0.36066
11/24/2004,29.2,0.36066
11/26/2004,29.27,0.36066
11/26/2004,29.33,0.36066
11/29/2004,29.37,0.36066
11/29/2004,29.34,0.36066
11/30/2004,29.24,0.36066
11/30/2004,29.74,0.36066
12/01/2004,29.49,0.36066
12/01/2004,29.82,0.36066
12/02/2004,29.85,0.36066
12/02/2004,29.76,0.36066
12/03/2004,29.85,0.36066
12/03/2004,30.08,0.36066
12/06/2004,30.33,0.36066
12/06/2004,30.36,0.36066
12/07/2004,30.36,0.36066
12/07/2004,30.42,0.36066
12/08/2004,30.17,0.36066
12/08/2004,30.42,0.36066
12/09/2004,29.94,0.36066
12/09/2004,30.35,0.36066
12/10/2004,29.49,0.36066
12/10/2004,29.63,0.36066
12/13/2004,29.97,0.36066
12/13/2004,30.16,0.36066
12/14/2004,29.92,0.36066
12/14/2004,29.69,0.36066
12/15/2004,29.74,0.36066
12/15/2004,30.21,0.36066
12/16/2004,30.35,0.36066
12/16/2004,30.51,0.36066
12/17/2004,30.48,0.36066
12/17/2004,30.56,0.36066
12/20/2004,30.69,0.36066
12/20/2004,30.8,0.36066
12/21/2004,30.53,0.36066
12/21/2004,30.45,0.36066
12/22/2004,30.42,0.36066
12/22/2004,30.56,0.36066
12/23/2004,30.45,0.36066
12/23/2004,30.78,0.36066
12/27/2004,30.87,0.36066
12/27/2004,31.23,0.36066
12/28/2004,31.3,0.36066
12/28/2004,31.16,0.36066
12/29/2004,30.64,0.36066
12/29/2004,30.85,0.36066
12/30/2004,31.09,0.36066
12/30/2004,31.62,0.36066
12/31/2004,31.48,0.36066
12/31/2004,31.48,0.36066
01/03/2005,31.48,0.36066
01/03/2005,31.36,0.36066
01/04/2005,31.16,0.36066
01/04/2005,30.72,0.36066
01/05/2005,31.09,0.36066
01/05/2005,31.26,0.36066
01/06/2005,30.74,0.36066
01/06/2005,30.64,0.36066
01/07/2005,30.43,0.36066
01/07/2005,30.13,0.36066
01/10/2005,30.36,0.36066
01/10/2005,30.27,0.36066
01/11/2005,30.35,0.36066
01/11/2005,30.36,0.36066
01/12/2005,30.39,0.36066
01/12/2005,29.97,0.36066
01/13/2005,30.23,0.36066
01/13/2005,30.94,0.36066
01/14/2005,30.51,0.36066
01/14/2005,30.52,0.36066
01/18/2005,30.07,0.36066
01/18/2005,29.91,0.36066
01/19/2005,30.07,0.36066
01/19/2005,29.85,0.36066
01/20/2005,29.71,0.36066
01/20/2005,30.35,0.36066
01/21/2005,30.35,0.36066
01/21/2005,30.51,0.36066
01/24/2005,30.43,0.36066
01/24/2005,30.32,0.36066
01/25/2005,30.27,0.36066
01/25/2005,30.19,0.36066
01/26/2005,30.14,0.36066
01/26/2005,30.29,0.36066
01/27/2005,30.51,0.36066
01/27/2005,30.68,0.36066
01/28/2005,30.72,0.36066
01/28/2005,30.65,0.36066
01/31/2005,30.84,0.36066
01/31/2005,30.91,0.36066
02/01/2005,30.91,0.36066
02/01/2005,31.23,0.36066
02/02/2005,31.0,0.36066
02/02/2005,31.35,0.36066
02/03/2005,31.25,0.36066
02/03/2005,31.29,0.36066
02/04/2005,31.07,0.36066
02/04/2005,31.16,0.36066
02/07/2005,31.67,0.36066
02/07/2005,31.45,0.36066
02/08/2005,30.94,0.36066
02/08/2005,31.36,0.36066
02/09/2005,31.49,0.36066
02/09/2005,31.2,0.36066
02/10/2005,31.17,0.36066
02/10/2005,31.23,0.36066
02/11/2005,31.46,0.36066
02/11/2005,31.55,0.36066
02/14/2005,32.03,0.36066
02/14/2005,32.06,0.36066
02/15/2005,32.13,0.36066
02/15/2005,31.96,0.36066
02/16/2005,31.84,0.36066
02/16/2005,31.8,0.36066
02/17/2005,31.89,0.36066
02/17/2005,31.86,0.36066
02/18/2005,31.91,0.36066
02/18/2005,31.9,0.36066
02/22/2005,31.9,0.36066
02/22/2005,31.71,0.36066
02/23/2005,31.75,0.36066
02/23/2005,31.77,0.36066
02/24/2005,31.68,0.36066
02/24/2005,31.7,0.36066
02/25/2005,31.7,0.36066
02/25/2005,31.77,0.36066
02/28/2005,31.99,0.36066
02/28/2005,31.96,0.36066
03/01/2005,31.86,0.36066
03/01/2005,31.96,0.36066
03/02/2005,31.81,0.36066
03/02/2005,31.54,0.36066
03/03/2005,31.48,0.36066
03/03/2005,31.32,0.36066
03/04/2005,31.26,0.36066
03/04/2005,31.59,0.36066
03/07/2005,31.04,0.36066
03/07/2005,31.09,0.36066
03/08/2005,31.38,0.36066
03/08/2005,31.59,0.36066
03/09/2005,31.04,0.36066
03/09/2005,31.01,0.36066
03/10/2005,31.04,0.36066
03/10/2005,31.3,0.36066
03/11/2005,31.22,0.36066
03/11/2005,31.06,0.36066
03/14/2005,30.91,0.36066
03/14/2005,30.77,0.36066
03/15/2005,30.91,0.36066
03/15/2005,30.81,0.36066
03/16/2005,31.0,0.36066
03/16/2005,31.09,0.36066
03/17/2005,30.94,0.36066
03/17/2005,31.06,0.36066
03/18/2005,31.1,0.36066
03/18/2005,31.17,0.36066
03/21/2005,30.94,0.36066
03/21/2005,30.94,0.36066
03/22/2005,30.94,0.36066
03/22/2005,30.93,0.36066
03/23/2005,30.58,0.36066
03/23/2005,30.45,0.36066
03/24/2005,30.55,0.36066
03/24/2005,30.51,0.36066
03/28/2005,30.65,0.36066
03/28/2005,30.56,0.36066
03/29/2005,30.56,0.36066
03/29/2005,30.53,0.36066
03/30/2005,30.29,0.36066
03/30/2005,30.3,0.36066
03/31/2005,30.13,0.36066
03/31/2005,30.26,0.36066
04/01/2005,30.24,0.36066
04/01/2005,29.92,0.36066
04/04/2005,30.07,0.36066
04/04/2005,30.04,0.36066
04/05/2005,30.33,0.36066
04/05/2005,30.71,0.36066
04/06/2005,31.39,0.36066
04/06/2005,31.84,0.36066
04/07/2005,31.17,0.36066
04/07/2005,30.94,0.36066
04/08/2005,30.96,0.36066
04/08/2005,31.16,0.36066
04/11/2005,31.38,0.36066
04/11/2005,31.28,0.36066
04/12/2005,31.25,0.36066
04/12/2005,31.45,0.36066
04/13/2005,31.3,0.36066
04/13/2005,30.78,0.36066
04/14/2005,30.77,0.36066
04/14/2005,30.21,0.36066
04/15/2005,30.39,0.36066
04/15/2005,30.55,0.36066
04/18/2005,30.1,0.36066
04/18/2005,29.85,0.36066
04/19/2005,30.14,0.36066
04/19/2005,30.19,0.36066
04/20/2005,30.01,0.36066
04/20/2005,30.0,0.36066
04/21/2005,29.87,0.36066
04/21/2005,29.79,0.36066
04/22/2005,29.63,0.36066
04/22/2005,29.5,0.36066
04/25/2005,29.52,0.36066
04/25/2005,29.55,0.36066
04/26/2005,29.33,0.36066
04/26/2005,29.13,0.36066
04/27/2005,27.99,0.36066
04/27/2005,28.31,0.36066
04/28/2005,27.82,0.36066
04/28/2005,28.14,0.36066
04/29/2005,28.17,0.36066
04/29/2005,28.52,0.36066
05/02/2005,28.62,0.36066
05/02/2005,28.46,0.36066
05/03/2005,28.4,0.36066
05/03/2005,28.44,0.36066
05/04/2005,28.05,0.36066
05/04/2005,27.88,0.36066
05/05/2005,27.6,0.36066
05/05/2005,27.61,0.36066
05/06/2005,26.87,0.36066
05/06/2005,26.98,0.36066
05/09/2005,27.09,0.36066
05/09/2005,27.16,0.36066
05/10/2005,26.79,0.36066
05/10/2005,26.53,0.36066
05/11/2005,26.51,0.36066
05/11/2005,26.48,0.36066
05/12/2005,27.19,0.36066
05/12/2005,27.29,0.36066
05/13/2005,27.28,0.36066
05/13/2005,27.31,0.36066
05/16/2005,27.31,0.36066
05/16/2005,27.69,0.36066
05/17/2005,27.56,0.36066
05/17/2005,27.96,0.36066
05/18/2005,27.64,0.36066
05/18/2005,27.64,0.36066
05/19/2005,27.53,0.36066
05/19/2005,27.99,0.36066
05/20/2005,27.63,0.36066
05/20/2005,27.66,0.36066
05/23/2005,27.7,0.36066
05/23/2005,27.98,0.36066
05/24/2005,27.98,0.36066
05/24/2005,28.09,0.36066
05/25/2005,28.08,0.36066
05/25/2005,28.11,0.36066
05/26/2005,28.04,0.36066
05/26/2005,28.11,0.36066
05/27/2005,28.09,0.36066
05/27/2005,28.33,0.36066
05/31/2005,28.12,0.36066
05/31/2005,27.66,0.36066
06/01/2005,27.67,0.36066
06/01/2005,27.67,0.36066
06/02/2005,27.79,0.36066
06/02/2005,27.64,0.36066
06/03/2005,28.04,0.36066
06/03/2005,28.04,0.36066
06/06/2005,28.2,0.36066
06/06/2005,28.66,0.36066
06/07/2005,28.5,0.36066
06/07/2005,28.54,0.36066
06/08/2005,28.81,1.09733
06/08/2005,28.37,1.09733
06/09/2005,28.52,1.09733
06/09/2005,28.65,1.09733
06/10/2005,28.68,1.09733
06/10/2005,28.53,1.09733
06/13/2005,28.62,1.09733
06/13/2005,28.8,1.09733
06/14/2005,28.87,1.09733
06/14/2005,28.93,1.09733
06/15/2005,28.93,1.09733
06/15/2005,29.04,1.09733
06/16/2005,29.05,1.09733
06/16/2005,28.96,1.09733
06/17/2005,29.11,1.09733
06/17/2005,29.26,1.09733
06/20/2005,29.39,1.09733
06/20/2005,29.08,1.09733
06/21/2005,29.19,1.09733
06/21/2005,29.04,1.09733
06/22/2005,29.11,1.09733
06/22/2005,29.19,1.09733
06/23/2005,29.23,1.09733
06/23/2005,29.04,1.09733
06/24/2005,29.11,1.09733
06/24/2005,29.17,1.09733
06/27/2005,29.23,1.09733
06/27/2005,28.62,1.09733
06/28/2005,28.64,1.09733
06/28/2005,28.8,1.09733
06/29/2005,28.81,1.09733
06/29/2005,28.81,1.09733
06/30/2005,29.16,1.09733
06/30/2005,29.28,1.09733
07/01/2005,29.45,1.09733
07/01/2005,29.77,1.09733
07/05/2005,28.83,1.09733
07/05/2005,28.66,1.09733
07/06/2005,29.08,1.09733
07/06/2005,29.04,1.09733
07/07/2005,28.52,1.09733
07/07/2005,28.46,1.09733
07/08/2005,28.77,1.09733
07/08/2005,28.89,1.09733
07/11/2005,29.17,1.09733
07/11/2005,29.62,1.09733
07/12/2005,30.06,1.09733
07/12/2005,30.15,1.09733
07/13/2005,30.05,1.09733
07/13/2005,30.29,1.09733
07/14/2005,30.18,1.09733
07/14/2005,30.09,1.09733
07/15/2005,30.15,1.09733
07/15/2005,30.18,1.09733
07/18/2005,30.08,1.09733
07/18/2005,30.06,1.09733
07/19/2005,29.71,1.09733
07/19/2005,29.56,1.09733
07/20/2005,29.69,1.09733
07/20/2005,29.95,1.09733
07/21/2005,30.09,1.09733
07/21/2005,30.39,1.09733
07/22/2005,30.39,1.09733
07/22/2005,30.3,1.09733
07/25/2005,30.17,1.09733
07/25/2005,30.11,1.09733
07/26/2005,30.11,1.09733
07/26/2005,30.09,1.09733
07/27/2005,30.18,1.09733
07/27/2005,30.53,1.09733
07/28/2005,30.57,1.09733
07/28/2005,30.75,1.09733
07/29/2005,30.9,1.09733
07/29/2005,30.73,1.09733
08/01/2005,30.93,1.09733
08/01/2005,31.02,1.09733
08/02/2005,31.42,1.09733
08/02/2005,31.4,1.09733
08/03/2005,31.27,1.09733
08/03/2005,31.39,1.09733
08/04/2005,30.93,1.09733
08/04/2005,30.56,1.09733
08/05/2005,30.53,1.09733
08/05/2005,30.3,1.09733
08/08/2005,30.56,1.09733
08/08/2005,31.0,1.09733
08/09/2005,30.68,1.09733
08/09/2005,30.53,1.09733
08/10/2005,30.68,1.09733
08/10/2005,30.68,1.09733
08/11/2005,30.72,1.09733
08/11/2005,30.82,1.09733
08/12/2005,30.72,1.09733
08/12/2005,30.47,1.09733
08/15/2005,30.5,1.09733
08/15/2005,30.75,1.09733
08/16/2005,30.81,1.09733
08/16/2005,30.75,1.09733
08/17/2005,30.38,1.09733
08/17/2005,30.35,1.09733
08/18/2005,30.45,1.09733
08/18/2005,30.01,1.09733
08/19/2005,30.08,1.09733
08/19/2005,30.08,1.09733
08/22/2005,30.17,1.09733
08/22/2005,30.2,1.09733
08/23/2005,30.26,1.09733
08/23/2005,30.3,1.09733
08/24/2005,30.15,1.09733
08/24/2005,30.01,1.09733
08/25/2005,29.93,1.09733
08/25/2005,29.89,1.09733
08/26/2005,29.75,1.09733
08/26/2005,29.69,1.09733
08/29/2005,29.72,1.09733
08/29/2005,29.75,1.09733
08/30/2005,29.62,1.09733
08/30/2005,29.33,1.09733
08/31/2005,29.31,1.09733
08/31/2005,29.59,1.09733
09/01/2005,29.51,1.09733
09/01/2005,29.35,1.09733
09/02/2005,29.26,1.09733
09/02/2005,29.07,1.09733
09/06/2005,29.42,1.09733
09/06/2005,29.65,1.09733
09/07/2005,29.6,1.09733
09/07/2005,29.96,1.09733
09/08/2005,29.84,1.09733
09/08/2005,29.72,1.09733
09/09/2005,29.77,1.09733
09/09/2005,29.9,1.09733
09/12/2005,29.56,1.09733
09/12/2005,29.48,1.09733
09/13/2005,29.39,1.09733
09/13/2005,29.02,1.09733
09/14/2005,28.89,1.09733
09/14/2005,29.14,1.09733
09/15/2005,28.49,1.09733
09/15/2005,28.22,1.09733
09/16/2005,28.44,1.09733
09/16/2005,28.32,1.09733
09/19/2005,28.19,1.09733
09/19/2005,28.08,1.09733
09/20/2005,27.96,1.09733
09/20/2005,27.73,1.09733
09/21/2005,27.68,1.09733
09/21/2005,27.53,1.09733
09/22/2005,27.5,1.09733
09/22/2005,28.02,1.09733
09/23/2005,27.79,1.09733
09/23/2005,27.77,1.09733
09/26/2005,27.76,1.09733
09/26/2005,27.77,1.09733
09/27/2005,27.77,1.09733
09/27/2005,27.83,1.09733
09/28/2005,27.58,1.09733
09/28/2005,27.61,1.09733
09/29/2005,27.21,1.09733
09/29/2005,27.12,1.09733
09/30/2005,27.15,1.09733
09/30/2005,27.22,1.09733
10/03/2005,27.09,1.09733
10/03/2005,26.88,1.09733
10/04/2005,27.13,1.09733
10/04/2005,26.76,1.09733
10/05/2005,27.29,1.1119999999999999
10/05/2005,27.08,1.1119999999999999
10/06/2005,26.63,1.1119999999999999
10/06/2005,26.74,1.1119999999999999
10/07/2005,26.59,1.1119999999999999
10/07/2005,26.23,1.1119999999999999
10/10/2005,26.35,1.1119999999999999
10/10/2005,26.26,1.1119999999999999
10/11/2005,26.18,1.1119999999999999
10/11/2005,26.21,1.1119999999999999
10/12/2005,26.47,1.1119999999999999
10/12/2005,26.5,1.1119999999999999
10/13/2005,26.11,1.1119999999999999
10/13/2005,26.0,1.1119999999999999
10/14/2005,26.14,1.1119999999999999
10/14/2005,26.23,1.1119999999999999
10/17/2005,26.18,1.1119999999999999
10/17/2005,26.06,1.1119999999999999
10/18/2005,25.93,1.1119999999999999
10/18/2005,25.99,1.1119999999999999
10/19/2005,24.85,1.1119999999999999
10/19/2005,25.27,1.1119999999999999
10/20/2005,26.05,1.1119999999999999
10/20/2005,25.85,1.1119999999999999
10/21/2005,26.06,1.1119999999999999
10/21/2005,26.21,1.1119999999999999
10/24/2005,26.17,1.1119999999999999
10/24/2005,26.08,1.1119999999999999
