GAAEX,Guinness Atkinson Alternative E,
Date,Price,Dividend,Annualized Dividend
10/07/2010,5.4891347885131845,0.0,0.237
10/08/2010,5.469599723815918,0.0,0.237
10/19/2010,5.537970542907715,0.0,0.237
11/01/2010,5.45983362197876,0.0,0.237
11/11/2010,5.430531978607178,0.0,0.237
11/12/2010,5.274257659912109,0.0,0.237
11/18/2010,5.0496134757995605,0.0,0.237
12/14/2010,5.088681697845459,0.0,0.237
01/05/2011,5.166819095611572,0.0,0.0
01/06/2011,5.147284030914307,0.0,0.0
01/11/2011,5.25472354888916,0.0,0.0
01/12/2011,5.391462802886962,0.0,0.0
01/14/2011,5.352394580841064,0.0,0.0
01/27/2011,5.47936773300171,0.0,0.0
01/28/2011,5.34262752532959,0.0,0.0
02/16/2011,5.870053291320801,0.0,0.0
02/17/2011,5.899354457855224,0.0,0.0
02/18/2011,5.967724800109862,0.0,0.0
03/09/2011,5.508668899536133,0.0,0.0
03/10/2011,5.313325881958008,0.0,0.0
03/14/2011,5.498901844024658,0.0,0.0
03/15/2011,5.752847194671631,0.0,0.0
03/17/2011,5.694244384765625,0.0,0.0
03/29/2011,5.9384236335754395,0.0,0.0
03/30/2011,5.987259387969971,0.0,0.0
05/23/2011,5.176586627960205,0.0,0.0
06/20/2011,4.8542704582214355,0.0,0.0
07/12/2011,4.522188186645508,0.0,0.0
07/14/2011,4.512420177459717,0.0,0.0
07/15/2011,4.502653121948242,0.0,0.0
07/18/2011,4.4440507888793945,0.0,0.0
07/21/2011,4.668694496154785,0.0,0.0
07/25/2011,4.7956671714782715,0.0,0.0
08/02/2011,4.453816890716553,0.0,0.0
08/04/2011,4.131501197814941,0.0,0.0
08/05/2011,4.082665920257568,0.0,0.0
08/08/2011,3.731048583984375,0.0,0.0
08/09/2011,3.9849944114685063,0.0,0.0
08/10/2011,3.8287205696105953,0.0,0.0
08/11/2011,4.043597221374512,0.0,0.0
08/12/2011,4.092433452606201,0.0,0.0
08/15/2011,4.248707294464111,0.0,0.0
08/16/2011,4.2096381187438965,0.0,0.0
08/17/2011,4.180337429046631,0.0,0.0
08/18/2011,3.9556934833526616,0.0,0.0
08/19/2011,3.8384873867034908,0.0,0.0
08/22/2011,3.848254442214966,0.0,0.0
08/23/2011,4.014296054840088,0.0,0.0
08/24/2011,4.053364276885986,0.0,0.0
08/25/2011,3.9947619438171382,0.0,0.0
08/26/2011,4.072898864746094,0.0,0.0
08/29/2011,4.2194061279296875,0.0,0.0
08/31/2011,4.199872016906738,0.0,0.0
09/07/2011,3.9263916015624996,0.0,0.0
09/08/2011,3.8091859817504883,0.0,0.0
09/09/2011,3.6333773136138916,0.0,0.0
09/12/2011,3.594308614730835,0.0,0.0
09/14/2011,3.691980123519898,0.0,0.0
09/15/2011,3.7115144729614253,0.0,0.0
09/16/2011,3.6431446075439453,0.0,0.0
09/19/2011,3.535705804824829,0.0,0.0
09/20/2011,3.4087328910827637,0.0,0.0
09/21/2011,3.2817602157592773,0.0,0.0
09/22/2011,3.1450202465057373,0.0,0.0
09/23/2011,3.1743218898773193,0.0,0.0
09/26/2011,3.203622817993164,0.0,0.0
09/27/2011,3.2622256278991704,0.0,0.0
09/28/2011,3.1547873020172124,0.0,0.0
09/29/2011,3.1645543575286865,0.0,0.0
09/30/2011,3.047348737716675,0.0,0.0
10/03/2011,2.891074419021607,0.0,0.0
10/04/2011,2.9887456893920903,0.0,0.0
10/05/2011,3.0766503810882573,0.0,0.0
10/06/2011,3.223157167434693,0.0,0.0
10/07/2011,3.1352531909942627,0.0,0.0
10/10/2011,3.252458810806274,0.0,0.0
10/11/2011,3.2329242229461665,0.0,0.0
10/12/2011,3.31106162071228,0.0,0.0
10/13/2011,3.3012948036193848,0.0,0.0
10/14/2011,3.340363264083862,0.0,0.0
10/18/2011,3.2719929218292236,0.0,0.0
10/20/2011,3.1938557624816895,0.0,0.0
10/25/2011,3.2915272712707524,0.0,0.0
10/26/2011,3.350130081176758,0.0,0.0
10/27/2011,3.5845417976379395,0.0,0.0
10/31/2011,3.3989660739898677,0.0,0.0
11/03/2011,3.3208289146423344,0.0,0.0
11/04/2011,3.3305959701538086,0.0,0.0
11/07/2011,3.3891987800598145,0.0,0.0
11/09/2011,3.213390350341797,0.0,0.0
11/16/2011,3.125485897064209,0.0,0.0
11/17/2011,3.086417436599732,0.0,0.0
11/18/2011,3.0571160316467285,0.0,0.0
11/21/2011,2.949677228927612,0.0,0.0
11/25/2011,2.861773014068603,0.0,0.0
11/28/2011,2.9692118167877197,0.0,0.0
11/29/2011,2.959444522857666,0.0,0.0
12/01/2011,3.0961844921112065,0.0,0.0
12/05/2011,3.1059515476226807,0.0,0.0
12/08/2011,2.998512983322144,0.0,0.0
12/14/2011,2.8031702041625977,0.0,0.0
12/15/2011,2.8227045536041264,0.0,0.0
12/16/2011,2.8422389030456543,0.0,0.0
12/19/2011,2.8129372596740723,0.0,0.0
12/20/2011,2.9106087684631348,0.0,0.0
12/22/2011,2.9399099349975586,0.0,0.0
12/23/2011,2.930143117904663,0.0,0.0
12/29/2011,2.8617730140686035,0.05,0.05
12/30/2011,2.901520013809204,0.0,0.05
01/03/2012,3.000886917114258,0.0,0.05
01/04/2012,2.9611401557922363,0.0,0.05
01/05/2012,2.9313302040100098,0.0,0.05
01/10/2012,3.020760536193848,0.0,0.05
01/11/2012,3.2095580101013184,0.0,0.05
01/12/2012,3.2592413425445557,0.0,0.05
01/13/2012,3.1499378681182866,0.0,0.05
01/17/2012,3.199621438980102,0.0,0.05
01/18/2012,3.26917839050293,0.0,0.05
01/19/2012,3.1896846294403076,0.0,0.05
01/20/2012,3.1797478199005127,0.0,0.05
01/23/2012,3.159874439239502,0.0,0.05
01/24/2012,3.140001058578491,0.0,0.05
01/26/2012,3.219494581222534,0.0,0.05
01/27/2012,3.279114961624145,0.0,0.05
01/30/2012,3.239368200302124,0.0,0.05
02/03/2012,3.3387351036071777,0.0,0.05
02/06/2012,3.3784821033477783,0.0,0.05
02/07/2012,3.3586087226867676,0.0,0.05
02/08/2012,3.4182291030883785,0.0,0.05
02/09/2012,3.5772161483764644,0.0,0.05
