ENB,Enbridge Inc,
Date,Price,Dividend,Annualized Dividend
07/26/2007,10.53903181307351,0.0,0.5255000000000001
07/27/2007,10.28879882514851,0.0,0.5255000000000001
07/30/2007,10.090938712913276,0.0,0.5255000000000001
07/31/2007,10.224781534983508,0.0,0.5255000000000001
08/01/2007,10.236423912954507,0.0,0.5255000000000001
08/02/2007,10.341175473594426,0.0,0.5255000000000001
08/03/2007,10.236421355734617,0.0,0.5255000000000001
08/06/2007,10.11130495951836,0.0,0.5255000000000001
08/07/2007,10.018192839986588,0.0,0.5255000000000001
08/08/2007,10.000734411796182,0.0,0.5255000000000001
08/09/2007,9.747587633188452,0.0,0.5255000000000001
08/10/2007,10.143310202741533,0.0,0.5255000000000001
08/13/2007,10.41454861419361,0.146,0.544
08/14/2007,9.974500591566223,0.0,0.544
08/15/2007,9.695797172248499,0.0,0.544
08/16/2007,9.68113426096369,0.0,0.544
08/17/2007,9.772078533845152,0.0,0.544
08/20/2007,9.672331669283802,0.0,0.544
08/21/2007,9.651793195126379,0.0,0.544
08/22/2007,9.710470466045157,0.0,0.544
08/23/2007,9.698733637682416,0.0,0.544
08/24/2007,9.804347963776932,0.0,0.544
08/27/2007,9.810213034123993,0.0,0.544
08/28/2007,9.607789275521778,0.0,0.544
08/29/2007,9.598988101565336,0.0,0.544
08/30/2007,9.695802106526184,0.0,0.544
08/31/2007,9.974500425302496,0.0,0.544
09/04/2007,9.918759468539964,0.0,0.544
09/05/2007,9.854220133962835,0.0,0.544
09/06/2007,9.95103241119862,0.0,0.544
09/07/2007,9.842480625618165,0.0,0.544
09/10/2007,9.877686548981979,0.0,0.544
09/11/2007,9.909957638338328,0.0,0.544
09/12/2007,10.085979495858323,0.0,0.544
09/13/2007,10.074247541959615,0.0,0.544
09/14/2007,10.176922415155023,0.0,0.544
09/17/2007,10.279601808528334,0.0,0.544
09/18/2007,10.259069695590597,0.0,0.544
09/19/2007,10.490825107395382,0.0,0.544
09/20/2007,10.570036646582746,0.0,0.544
09/21/2007,10.55536109314748,0.0,0.544
09/24/2007,10.702051084056324,0.0,0.544
09/25/2007,10.787130427081001,0.0,0.544
09/26/2007,10.713782580576337,0.0,0.544
09/27/2007,10.81939721284807,0.0,0.544
09/28/2007,10.784187961136759,0.0,0.544
10/01/2007,10.769521514356798,0.0,0.544
10/02/2007,10.828199443621104,0.0,0.544
10/03/2007,10.790060647597358,0.0,0.544
10/04/2007,10.875134904451835,0.0,0.544
10/05/2007,11.12156338075984,0.0,0.544
10/08/2007,11.285850524902344,0.0,0.544
10/09/2007,11.20370815679295,0.0,0.544
10/10/2007,11.23011299402049,0.0,0.544
10/11/2007,11.303457051747133,0.0,0.544
10/12/2007,11.391464368700985,0.0,0.544
10/15/2007,11.426670696169229,0.0,0.544
10/16/2007,11.309319406024718,0.0,0.544
10/17/2007,11.279982800171931,0.0,0.544
10/18/2007,11.414931127742287,0.0,0.544
10/19/2007,11.438400524405745,0.0,0.544
10/22/2007,11.118633211775132,0.0,0.544
10/23/2007,11.54401612951974,0.0,0.544
10/24/2007,11.420802127924818,0.0,0.544
10/25/2007,11.500009278086896,0.0,0.544
10/26/2007,11.702437622998035,0.0,0.544
10/29/2007,11.969401498183647,0.0,0.544
10/30/2007,12.110214937869022,0.0,0.544
10/31/2007,12.30969991368367,0.0,0.544
11/01/2007,12.494527116613508,0.0,0.544
11/02/2007,12.71748511949766,0.0,0.544
11/05/2007,12.148350570590955,0.0,0.544
11/06/2007,12.773229583688014,0.0,0.544
11/07/2007,12.905241848203165,0.0,0.544
11/08/2007,12.488662219413772,0.0,0.544
11/09/2007,12.383051208272933,0.0,0.544
11/12/2007,12.022207062896268,0.0,0.544
11/13/2007,11.866622716387724,0.163,0.5790000000000001
11/14/2007,11.624083604775633,0.0,0.5790000000000001
11/15/2007,11.449575329725775,0.0,0.5790000000000001
11/16/2007,11.20999466258179,0.0,0.5790000000000001
11/19/2007,11.0975996550026,0.0,0.5790000000000001
11/20/2007,10.831397264976923,0.0,0.5790000000000001
11/21/2007,10.721964866586942,0.0,0.5790000000000001
11/23/2007,10.961538877775016,0.0,0.5790000000000001
11/26/2007,10.792952164916402,0.0,0.5790000000000001
11/27/2007,10.769283622375005,0.0,0.5790000000000001
11/28/2007,10.94379546023821,0.0,0.5790000000000001
11/29/2007,11.026610156685134,0.0,0.5790000000000001
11/30/2007,10.985204401672885,0.0,0.5790000000000001
12/03/2007,11.127175732713562,0.0,0.5790000000000001
12/04/2007,11.109431857656842,0.0,0.5790000000000001
12/05/2007,11.002953137210158,0.0,0.5790000000000001
12/06/2007,11.387462070902576,0.0,0.5790000000000001
12/07/2007,11.272107221239974,0.0,0.5790000000000001
12/10/2007,11.381541661052651,0.0,0.5790000000000001
12/11/2007,11.387461991604642,0.0,0.5790000000000001
12/12/2007,11.363797816219321,0.0,0.5790000000000001
12/13/2007,11.186331461704247,0.0,0.5790000000000001
12/14/2007,11.22478142795183,0.0,0.5790000000000001
12/17/2007,11.186332493209466,0.0,0.5790000000000001
12/18/2007,11.52943821345305,0.0,0.5790000000000001
12/19/2007,11.464360575434153,0.0,0.5790000000000001
12/20/2007,11.60337919216789,0.0,0.5790000000000001
12/21/2007,11.668449401855469,0.0,0.5790000000000001
12/24/2007,11.789721312318342,0.0,0.5790000000000001
12/26/2007,11.763096420271557,0.0,0.5790000000000001
12/27/2007,12.224515582235743,0.0,0.5790000000000001
12/28/2007,12.02929973602295,0.0,0.5790000000000001
12/31/2007,12.029297207374666,0.0,0.5790000000000001
01/02/2008,11.946481418048688,0.0,0.5790000000000001
01/03/2008,11.979016529376667,0.0,0.5790000000000001
01/04/2008,11.848876760234248,0.0,0.5790000000000001
01/07/2008,11.692110059362884,0.0,0.5790000000000001
01/08/2008,11.763101020728293,0.0,0.5790000000000001
01/09/2008,11.80155253718182,0.0,0.5790000000000001
01/10/2008,11.709860567139366,0.0,0.5790000000000001
01/11/2008,11.597462881567578,0.0,0.5790000000000001
01/14/2008,11.609297871192624,0.0,0.5790000000000001
01/15/2008,11.553096113513705,0.0,0.5790000000000001
01/16/2008,11.280981842361271,0.0,0.5790000000000001
01/17/2008,11.325346109585459,0.0,0.5790000000000001
01/18/2008,11.09168108720718,0.0,0.5790000000000001
01/22/2008,10.559281264541639,0.0,0.5790000000000001
01/23/2008,10.834357105665939,0.0,0.5790000000000001
01/24/2008,11.005906485798768,0.0,0.5790000000000001
01/25/2008,11.292810331191369,0.0,0.5790000000000001
01/28/2008,11.050277160757247,0.0,0.5790000000000001
01/29/2008,11.437740496853333,0.0,0.5790000000000001
01/30/2008,11.591547182206586,0.0,0.5790000000000001
01/31/2008,11.325348856351084,0.0,0.5790000000000001
02/01/2008,11.878453916149827,0.0,0.5790000000000001
02/04/2008,12.026341553504004,0.0,0.5790000000000001
02/05/2008,11.967188111876935,0.0,0.5790000000000001
02/06/2008,11.896199418451111,0.0,0.5790000000000001
02/07/2008,11.650705515872085,0.0,0.5790000000000001
02/08/2008,11.703941624771685,0.0,0.5790000000000001
02/11/2008,11.60929559651878,0.0,0.5790000000000001
02/12/2008,12.020425624032665,0.0,0.5790000000000001
02/13/2008,12.226037930758133,0.165,0.6130000000000001
02/14/2008,12.082902406834775,0.0,0.6130000000000001
02/15/2008,12.032207131218014,0.0,0.6130000000000001
02/19/2008,11.906965417188038,0.0,0.6130000000000001
02/20/2008,11.915913051023061,0.0,0.6130000000000001
02/21/2008,12.273747443117047,0.0,0.6130000000000001
02/22/2008,12.044136156469962,0.0,0.6130000000000001
02/25/2008,12.08290537206277,0.0,0.6130000000000001
02/26/2008,12.196213986896899,0.0,0.6130000000000001
02/27/2008,12.36320959070833,0.0,0.6130000000000001
02/28/2008,12.401972034286779,0.0,0.6130000000000001
02/29/2008,12.870137918763527,0.0,0.6130000000000001
03/03/2008,12.369168615236328,0.0,0.6130000000000001
03/04/2008,12.223053214951483,0.0,0.6130000000000001
03/05/2008,12.354262745555992,0.0,0.6130000000000001
03/06/2008,12.735952771490549,0.0,0.6130000000000001
03/07/2008,12.461610358406134,0.0,0.6130000000000001
03/10/2008,12.470554081311345,0.0,0.6130000000000001
03/11/2008,12.533179538369051,0.0,0.6130000000000001
03/12/2008,12.709112358598057,0.0,0.6130000000000001
03/13/2008,12.467573686518506,0.0,0.6130000000000001
03/14/2008,12.521251806781335,0.0,0.6130000000000001
03/17/2008,12.065008769309475,0.0,0.6130000000000001
03/18/2008,12.154468357032231,0.0,0.6130000000000001
03/19/2008,12.136577606340369,0.0,0.6130000000000001
03/20/2008,11.36424806497321,0.0,0.6130000000000001
03/24/2008,11.668413634194938,0.0,0.6130000000000001
03/25/2008,11.871186426973505,0.0,0.6130000000000001
03/26/2008,12.088863323963249,0.0,0.6130000000000001
03/27/2008,12.214109677849413,0.0,0.6130000000000001
03/28/2008,12.401973332147762,0.0,0.6130000000000001
03/31/2008,12.282692005869153,0.0,0.6130000000000001
04/01/2008,12.267782434684154,0.0,0.6130000000000001
04/02/2008,12.351277683159738,0.0,0.6130000000000001
04/03/2008,12.416877435203299,0.0,0.6130000000000001
04/04/2008,12.45266432019079,0.0,0.6130000000000001
04/07/2008,12.574924012524763,0.0,0.6130000000000001
04/08/2008,12.333387758886142,0.0,0.6130000000000001
04/09/2008,12.482484303224002,0.0,0.6130000000000001
04/10/2008,12.384079647316979,0.0,0.6130000000000001
04/11/2008,12.261820123771304,0.0,0.6130000000000001
04/14/2008,12.151487134644704,0.0,0.6130000000000001
04/15/2008,12.378119689322444,0.0,0.6130000000000001
04/16/2008,12.604746700372983,0.0,0.6130000000000001
04/17/2008,12.545106611472896,0.0,0.6130000000000001
04/18/2008,12.709115542371977,0.0,0.6130000000000001
04/21/2008,12.640526149958534,0.0,0.6130000000000001
04/22/2008,12.500376913654017,0.0,0.6130000000000001
04/23/2008,12.470555418025276,0.0,0.6130000000000001
04/24/2008,12.461614334419092,0.0,0.6130000000000001
04/25/2008,12.548085522878134,0.0,0.6130000000000001
04/28/2008,12.42284383682804,0.0,0.6130000000000001
04/29/2008,12.595803306691508,0.0,0.6130000000000001
04/30/2008,12.20515987753476,0.0,0.6130000000000001
05/01/2008,12.229020591984431,0.0,0.6130000000000001
05/02/2008,12.18130743957862,0.0,0.6130000000000001
05/05/2008,12.276728276048852,0.0,0.6130000000000001
05/06/2008,12.211133451351317,0.0,0.6130000000000001
05/07/2008,12.51826731444157,0.0,0.6130000000000001
05/08/2008,12.625614688360596,0.0,0.6130000000000001
05/09/2008,12.798574952092249,0.0,0.6130000000000001
05/12/2008,13.081861525849817,0.0,0.6130000000000001
05/13/2008,13.15319202055995,0.1645,0.6385
05/14/2008,13.141177418263146,0.0,0.6385
05/15/2008,13.231306329399494,0.0,0.6385
05/16/2008,13.432600139101432,0.0,0.6385
05/19/2008,13.282380580558527,0.0,0.6385
05/20/2008,13.405559687035648,0.0,0.6385
05/21/2008,13.787120954736999,0.0,0.6385
05/22/2008,13.784112477681338,0.0,0.6385
05/23/2008,13.648919167043639,0.0,0.6385
05/27/2008,13.63989784548527,0.0,0.6385
05/28/2008,13.258340784278786,0.0,0.6385
05/29/2008,13.624879839253408,0.0,0.6385
05/30/2008,13.591834085325173,0.0,0.6385
06/02/2008,13.27937700166115,0.0,0.6385
06/03/2008,13.567798025391603,0.0,0.6385
06/04/2008,13.615869254377936,0.0,0.6385
06/05/2008,13.528736770691548,0.0,0.6385
06/06/2008,13.5077096475713,0.0,0.6385
06/09/2008,13.4175792585259,0.0,0.6385
06/10/2008,13.282382408991445,0.0,0.6385
06/11/2008,13.10211837435567,0.0,0.6385
06/12/2008,13.156202000796814,0.0,0.6385
06/13/2008,12.88880590173843,0.0,0.6385
06/16/2008,13.114134421934557,0.0,0.6385
06/17/2008,13.135165700918396,0.0,0.6385
06/18/2008,13.34847744281672,0.0,0.6385
06/19/2008,13.621879561210255,0.0,0.6385
06/20/2008,13.387536293989182,0.0,0.6385
06/23/2008,13.411566304848794,0.0,0.6385
06/24/2008,13.240320839636846,0.0,0.6385
06/25/2008,13.213274397081097,0.0,0.6385
06/26/2008,13.255337310427723,0.0,0.6385
06/27/2008,13.582821065907748,0.0,0.6385
06/30/2008,13.063064124481757,0.0,0.6385
07/01/2008,12.831724412410834,0.0,0.6385
07/02/2008,13.237317184051578,0.0,0.6385
07/03/2008,12.894819578984151,0.0,0.6385
07/07/2008,12.687516544234565,0.0,0.6385
07/08/2008,12.317974824864365,0.0,0.6385
07/09/2008,12.378060583753017,0.0,0.6385
07/10/2008,12.329991592091133,0.0,0.6385
07/11/2008,12.308962306006329,0.0,0.6385
07/14/2008,12.61841336702236,0.0,0.6385
07/15/2008,12.978938618256542,0.0,0.6385
07/16/2008,12.666484919701096,0.0,0.6385
07/17/2008,12.846746554344934,0.0,0.6385
07/18/2008,12.666483018524419,0.0,0.6385
07/21/2008,12.71154924547232,0.0,0.6385
07/22/2008,12.738587710812995,0.0,0.6385
07/23/2008,12.939884297675764,0.0,0.6385
07/24/2008,12.84073604175684,0.0,0.6385
07/25/2008,12.792662546990512,0.0,0.6385
07/28/2008,12.765630616859923,0.0,0.6385
07/29/2008,12.55231395672422,0.0,0.6385
07/30/2008,12.777646158971773,0.0,0.6385
07/31/2008,12.810692962229897,0.0,0.6385
08/01/2008,13.261346735750275,0.0,0.6385
08/04/2008,12.918848671061697,0.0,0.6385
08/05/2008,12.708545490772805,0.0,0.6385
08/06/2008,12.6274207894425,0.0,0.6385
08/07/2008,12.621416202288506,0.0,0.6385
08/08/2008,12.579355188521628,0.0,0.6385
08/11/2008,12.456175688544636,0.0,0.6385
08/12/2008,12.630434155940987,0.0,0.6385
08/13/2008,12.436896556317398,0.154,0.6465000000000001
08/14/2008,12.264372653384081,0.0,0.6465000000000001
08/15/2008,12.403602244277112,0.0,0.6465000000000001
08/18/2008,12.333984671597797,0.0,0.6465000000000001
08/19/2008,12.276478543269217,0.0,0.6465000000000001
08/20/2008,12.367281549106819,0.0,0.6465000000000001
08/21/2008,12.564015795226567,0.0,0.6465000000000001
08/22/2008,12.627578582622165,0.0,0.6465000000000001
08/25/2008,12.651793183584282,0.0,0.6465000000000001
08/26/2008,12.539808854056401,0.0,0.6465000000000001
08/27/2008,12.65179060303942,0.0,0.6465000000000001
08/28/2008,12.854586732293521,0.0,0.6465000000000001
08/29/2008,12.694171905517578,0.0,0.6465000000000001
09/02/2008,12.636656620245079,0.0,0.6465000000000001
09/03/2008,12.48835014166151,0.0,0.6465000000000001
09/04/2008,12.385441468952394,0.0,0.6465000000000001
09/05/2008,11.949590560209417,0.0,0.6465000000000001
09/08/2008,12.282532930151874,0.0,0.6465000000000001
09/09/2008,11.873920945760077,0.0,0.6465000000000001
09/10/2008,11.301864560484779,0.0,0.6465000000000001
09/11/2008,11.283704461399402,0.0,0.6465000000000001
09/12/2008,11.23830428894865,0.0,0.6465000000000001
09/15/2008,11.23224850733818,0.0,0.6465000000000001
09/16/2008,11.310943780148392,0.0,0.6465000000000001
09/17/2008,11.616650727607285,0.0,0.6465000000000001
09/18/2008,11.674158698003621,0.0,0.6465000000000001
09/19/2008,11.68626152413252,0.0,0.6465000000000001
09/22/2008,12.052494644956758,0.0,0.6465000000000001
09/23/2008,12.103954610522768,0.0,0.6465000000000001
09/24/2008,12.073687372099785,0.0,0.6465000000000001
09/25/2008,11.879974428765928,0.0,0.6465000000000001
09/26/2008,11.716531020956642,0.0,0.6465000000000001
09/29/2008,11.6590231690778,0.0,0.6465000000000001
09/30/2008,11.241334255248207,0.0,0.6465000000000001
10/01/2008,11.28976055215107,0.0,0.6465000000000001
10/02/2008,11.486497281735637,0.0,0.6465000000000001
10/03/2008,11.525845346784276,0.0,0.6465000000000001
10/06/2008,10.763104457710869,0.0,0.6465000000000001
10/07/2008,11.074860505436336,0.0,0.6465000000000001
10/08/2008,9.591754731692841,0.0,0.6465000000000001
10/09/2008,10.145651351617236,0.0,0.6465000000000001
10/10/2008,8.792695100464126,0.0,0.6465000000000001
10/13/2008,9.38290945758607,0.0,0.6465000000000001
10/14/2008,10.560314751158513,0.0,0.6465000000000001
10/15/2008,9.519114001612216,0.0,0.6465000000000001
10/16/2008,8.792693818469578,0.0,0.6465000000000001
10/17/2008,8.777564162054343,0.0,0.6465000000000001
10/20/2008,9.507008938727825,0.0,0.6465000000000001
10/21/2008,9.991285618740108,0.0,0.6465000000000001
10/22/2008,9.876268405914272,0.0,0.6465000000000001
10/23/2008,9.273950364411899,0.0,0.6465000000000001
10/24/2008,8.838099152588361,0.0,0.6465000000000001
10/27/2008,9.007591568807333,0.0,0.6465000000000001
10/28/2008,8.96219267329284,0.0,0.6465000000000001
10/29/2008,9.446471576171968,0.0,0.6465000000000001
10/30/2008,10.124465418562325,0.0,0.6465000000000001
10/31/2008,10.4422710040438,0.0,0.6465000000000001
11/03/2008,10.548206491156739,0.0,0.6465000000000001
11/04/2008,10.905362784630364,0.0,0.6465000000000001
11/05/2008,11.150528755980101,0.0,0.6465000000000001
11/06/2008,10.77521336768497,0.0,0.6465000000000001
11/07/2008,10.617823385778497,0.0,0.6465000000000001
11/10/2008,10.436220560171419,0.0,0.6465000000000001
11/11/2008,10.154729910986884,0.0,0.6465000000000001
11/12/2008,10.239807396429288,0.141,0.6245
11/13/2008,9.836933458535052,0.0,0.6245
11/14/2008,9.86745451835175,0.0,0.6245
11/17/2008,9.77588929104631,0.0,0.6245
11/18/2008,9.48899258146621,0.0,0.6245
11/19/2008,9.208199371510183,0.0,0.6245
11/20/2008,8.619141034314286,0.0,0.6245
11/21/2008,8.338348428745435,0.0,0.6245
11/24/2008,8.844995622162191,0.0,0.6245
11/25/2008,9.311968702502856,0.0,0.6245
11/26/2008,8.988447165015776,0.0,0.6245
11/28/2008,8.964031016005354,0.0,0.6245
12/01/2008,9.20209728178914,0.0,0.6245
12/02/2008,9.260086341683975,0.0,0.6245
12/03/2008,8.777852069118296,0.0,0.6245
12/04/2008,9.168520510677958,0.0,0.6245
12/05/2008,8.875518404447474,0.0,0.6245
12/08/2008,9.504252168996835,0.0,0.6245
12/09/2008,9.412689898636177,0.0,0.6245
12/10/2008,9.56224398927284,0.0,0.6245
12/11/2008,9.42184622308661,0.0,0.6245
12/12/2008,9.37606507416507,0.0,0.6245
12/15/2008,9.788096732645446,0.0,0.6245
12/16/2008,9.788097459072068,0.0,0.6245
12/17/2008,10.044474692255475,0.0,0.6245
12/18/2008,10.029214938296422,0.0,0.6245
12/19/2008,9.815566820515063,0.0,0.6245
12/22/2008,10.020059433615861,0.0,0.6245
12/23/2008,9.885765701262672,0.0,0.6245
12/24/2008,9.867454538490952,0.0,0.6245
12/26/2008,9.766736955118517,0.0,0.6245
12/29/2008,9.855245958532985,0.0,0.6245
12/30/2008,9.681275729157205,0.0,0.6245
12/31/2008,9.824726077823241,0.0,0.6245
01/02/2009,9.93459813571728,0.0,0.6245
01/05/2009,10.19707850760854,0.0,0.6245
01/06/2009,10.471772111731962,0.0,0.6245
01/07/2009,10.242860862540091,0.0,0.6245
01/08/2009,10.09635974574231,0.0,0.6245
01/09/2009,10.288642992017646,0.0,0.6245
01/12/2009,10.087205186587775,0.0,0.6245
01/13/2009,9.858295612891993,0.0,0.6245
01/14/2009,9.745366927810771,0.0,0.6245
01/15/2009,9.73621264230707,0.0,0.6245
01/16/2009,9.89797405900917,0.0,0.6245
01/20/2009,9.94985885367887,0.0,0.6245
01/21/2009,9.675172875962586,0.0,0.6245
01/22/2009,9.565294794786213,0.0,0.6245
01/23/2009,9.391324400290383,0.0,0.6245
01/26/2009,9.852191399259807,0.0,0.6245
01/27/2009,9.913233577621034,0.0,0.6245
01/28/2009,10.1696099791224,0.0,0.6245
01/29/2009,10.19097544683554,0.0,0.6245
01/30/2009,10.145194779818883,0.0,0.6245
02/02/2009,9.879660488912016,0.0,0.6245
02/03/2009,9.922389440474902,0.0,0.6245
02/04/2009,10.12688252856449,0.0,0.6245
02/05/2009,10.230653701054235,0.0,0.6245
02/06/2009,10.148248172387898,0.0,0.6245
02/09/2009,10.58164412126174,0.0,0.6245
02/10/2009,10.563333781262303,0.0,0.6245
02/11/2009,10.24699620176824,0.1475,0.607
02/12/2009,10.216205793388362,0.0,0.607
02/13/2009,10.622634319132237,0.0,0.607
02/17/2009,10.160782954418227,0.0,0.607
02/18/2009,9.945250757665596,0.0,0.607
02/19/2009,9.929856761630168,0.0,0.607
02/20/2009,9.778984494385362,0.0,0.607
02/23/2009,9.960646542868425,0.0,0.607
02/24/2009,9.480321248120939,0.0,0.607
02/25/2009,9.409502760090364,0.0,0.607
02/26/2009,9.48955749036747,0.0,0.607
02/27/2009,9.323287887476656,0.0,0.607
03/02/2009,9.00922711324373,0.0,0.607
03/03/2009,8.827565577499021,0.0,0.607
03/04/2009,8.827563451397133,0.0,0.607
03/05/2009,8.719799576429391,0.0,0.607
03/06/2009,8.636663408290074,0.0,0.607
03/09/2009,8.556609317163625,0.0,0.607
03/10/2009,8.710561517727747,0.0,0.607
03/11/2009,8.919935030611066,0.0,0.607
03/12/2009,8.824487992055865,0.0,0.607
03/13/2009,9.003072102672249,0.0,0.607
03/16/2009,9.024623918936292,0.0,0.607
03/17/2009,9.147784571423093,0.0,0.607
03/18/2009,9.692769365725521,0.0,0.607
03/19/2009,9.831329169945104,0.0,0.607
03/20/2009,9.569607846771639,0.0,0.607
03/23/2009,9.751274064518608,0.0,0.607
03/24/2009,9.643507765831034,0.0,0.607
03/25/2009,9.498793778844044,0.0,0.607
03/26/2009,9.403343923034228,0.0,0.607
03/27/2009,9.341761421691995,0.0,0.607
03/30/2009,8.775223232818783,0.0,0.607
03/31/2009,8.806012656683631,0.0,0.607
04/01/2009,8.74443254228329,0.0,0.607
04/02/2009,9.086202580603418,0.0,0.607
04/03/2009,9.104680645174593,0.0,0.607
04/06/2009,9.113916762178183,0.0,0.607
04/07/2009,8.990755668962377,0.0,0.607
04/08/2009,8.938408903179806,0.0,0.607
04/09/2009,9.267865982826295,0.0,0.607
04/13/2009,9.138545277378359,0.0,0.607
04/14/2009,9.178573369518958,0.0,0.607
04/15/2009,9.08004580122967,0.0,0.607
04/16/2009,9.237077982469007,0.0,0.607
04/17/2009,9.212442986335486,0.0,0.607
04/20/2009,9.2832593402284,0.0,0.607
04/21/2009,9.009231158086566,0.0,0.607
04/22/2009,9.144703467639891,0.0,0.607
04/23/2009,9.178573762650247,0.0,0.607
04/24/2009,9.366395269078673,0.0,0.607
04/27/2009,9.384867392657993,0.0,0.607
04/28/2009,9.3417635871677,0.0,0.607
04/29/2009,9.301735390381433,0.0,0.607
04/30/2009,9.514189449502162,0.0,0.607
05/01/2009,9.560369553660047,0.0,0.607
05/04/2009,9.849801640937004,0.0,0.607
05/05/2009,10.09920108711011,0.0,0.607
05/06/2009,10.163856538353919,0.0,0.607
05/07/2009,10.246994746967747,0.0,0.607
05/08/2009,9.969886384646923,0.0,0.607
05/11/2009,9.800536746282745,0.0,0.607
05/12/2009,10.071489802310854,0.0,0.607
05/13/2009,9.888504998615783,0.159,0.6015
05/14/2009,9.736137796599982,0.0,0.6015
05/15/2009,9.801436823332764,0.0,0.6015
05/18/2009,9.804546873788054,0.0,0.6015
05/19/2009,10.012889910644796,0.0,0.6015
05/20/2009,10.165257621027866,0.0,0.6015
05/21/2009,10.230562210083008,0.0,0.6015
05/22/2009,10.345615947355114,0.0,0.6015
05/26/2009,10.261657038454219,0.0,0.6015
05/27/2009,10.585054974973119,0.0,0.6015
05/28/2009,10.581942702098,0.0,0.6015
05/29/2009,10.84626035055532,0.0,0.6015
06/01/2009,11.054601404466139,0.0,0.6015
06/02/2009,10.964422067274409,0.0,0.6015
06/03/2009,10.992410837887162,0.0,0.6015
06/04/2009,10.93643601521024,0.0,0.6015
06/05/2009,11.09502866244891,0.0,0.6015
06/08/2009,10.83382147851925,0.0,0.6015
06/09/2009,11.032835032449523,0.0,0.6015
06/10/2009,11.095023433651846,0.0,0.6015
06/11/2009,11.057712551387617,0.0,0.6015
06/12/2009,11.113684561817644,0.0,0.6015
06/15/2009,11.0608199623713,0.0,0.6015
06/16/2009,11.01106959676795,0.0,0.6015
06/17/2009,10.662791878302105,0.0,0.6015
06/18/2009,10.594383399046244,0.0,0.6015
06/19/2009,10.57883256765079,0.0,0.6015
06/22/2009,10.669010951568762,0.0,0.6015
06/23/2009,10.330066665345617,0.0,0.6015
06/24/2009,10.454450134132031,0.0,0.6015
06/25/2009,10.628585094931536,0.0,0.6015
06/26/2009,10.843149709682335,0.0,0.6015
06/29/2009,10.846259262916822,0.0,0.6015
06/30/2009,10.892903408538368,0.0,0.6015
07/01/2009,10.936438068697774,0.0,0.6015
07/02/2009,10.858696078216042,0.0,0.6015
07/06/2009,10.740535526759249,0.0,0.6015
07/07/2009,10.625477047734519,0.0,0.6015
07/08/2009,10.33939596650769,0.0,0.6015
07/09/2009,10.494873644166477,0.0,0.6015
07/10/2009,10.557063113988157,0.0,0.6015
07/13/2009,10.43579205535589,0.0,0.6015
07/14/2009,10.68144908488774,0.0,0.6015
07/15/2009,10.917783485962868,0.0,0.6015
07/16/2009,11.042164968161911,0.0,0.6015
07/17/2009,11.24739546107877,0.0,0.6015
07/20/2009,11.43086134345755,0.0,0.6015
07/21/2009,11.36866650608709,0.0,0.6015
07/22/2009,11.213192797749393,0.0,0.6015
07/23/2009,11.278493631182302,0.0,0.6015
07/24/2009,11.393544460857402,0.0,0.6015
07/27/2009,11.38110852944545,0.0,0.6015
07/28/2009,11.328242962202935,0.0,0.6015
07/29/2009,11.328245672468574,0.0,0.6015
07/30/2009,11.39043813085805,0.0,0.6015
07/31/2009,11.660971323180386,0.0,0.6015
08/03/2009,12.146068521549022,0.0,0.6015
08/04/2009,12.111864983363363,0.0,0.6015
08/05/2009,12.180271240461641,0.0,0.6015
08/06/2009,12.14917717225167,0.0,0.6015
08/07/2009,12.1087545263203,0.0,0.6015
08/10/2009,11.993701330796119,0.0,0.6015
08/11/2009,11.763591952630106,0.0,0.6015
08/12/2009,11.589447788806833,0.0,0.6015
08/13/2009,11.861745543488107,0.1675,0.615
08/14/2009,11.924492672308885,0.0,0.615
08/17/2009,11.610772805015989,0.0,0.615
08/18/2009,11.591946085826216,0.0,0.615
08/19/2009,11.563715858193834,0.0,0.615
08/20/2009,11.770769085227158,0.0,0.615
08/21/2009,11.918216484515662,0.0,0.615
08/24/2009,12.028019694815246,0.0,0.615
08/25/2009,12.028019230725139,0.0,0.615
08/26/2009,11.780179157611315,0.0,0.615
08/27/2009,11.667242215912312,0.0,0.615
08/28/2009,11.842921369565037,0.0,0.615
08/31/2009,11.569991227383754,0.0,0.615
09/01/2009,11.69861490874401,0.0,0.615
09/02/2009,11.532341178180573,0.0,0.615
09/03/2009,11.50097087789312,0.0,0.615
09/04/2009,11.576265411767821,0.0,0.615
09/08/2009,11.977821166277252,0.0,0.615
09/09/2009,11.855471758636728,0.0,0.615
09/10/2009,11.695477840089564,0.0,0.615
09/11/2009,11.723711891550206,0.0,0.615
09/14/2009,11.651554442562741,0.0,0.615
09/15/2009,11.921352832348317,0.0,0.615
09/16/2009,12.106447051882176,0.0,0.615
09/17/2009,11.984100459581928,0.0,0.615
09/18/2009,11.861748549008258,0.0,0.615
09/21/2009,11.799002548280466,0.0,0.615
09/22/2009,11.971552570928276,0.0,0.615
09/23/2009,11.915080523681402,0.0,0.615
09/24/2009,12.084489079779766,0.0,0.615
09/25/2009,11.949591842802601,0.0,0.615
09/28/2009,11.811556438256478,0.0,0.615
09/29/2009,11.962140441124356,0.0,0.615
09/30/2009,12.090760426620657,0.0,0.615
10/01/2009,12.225661068463792,0.0,0.615
10/02/2009,11.808416646345934,0.0,0.615
10/05/2009,11.74881034284459,0.0,0.615
10/06/2009,12.134684136675675,0.0,0.615
