PEIX,"Pacific Ethanol, Inc.",
Date,Price,Annualized Dividend
10/03/2008,145.95,0.0
10/03/2008,134.4,0.0
10/06/2008,120.75,0.0
10/06/2008,124.95,0.0
10/07/2008,121.8,0.0
10/07/2008,106.05,0.0
10/08/2008,105.0,0.0
10/08/2008,100.8,0.0
10/09/2008,103.95,0.0
10/09/2008,90.3,0.0
10/10/2008,100.8,0.0
10/10/2008,99.75,0.0
10/13/2008,109.2,0.0
10/13/2008,112.35,0.0
10/14/2008,115.5,0.0
10/14/2008,90.3,0.0
10/15/2008,99.75,0.0
10/15/2008,89.25,0.0
10/16/2008,99.75,0.0
10/16/2008,98.7,0.0
10/17/2008,97.65,0.0
10/17/2008,103.95,0.0
10/20/2008,109.2,0.0
10/20/2008,100.8,0.0
10/21/2008,106.05,0.0
10/21/2008,92.4,0.0
10/22/2008,91.35,0.0
10/22/2008,85.05,0.0
10/23/2008,85.05,0.0
10/23/2008,80.85,0.0
10/24/2008,73.5,0.0
10/24/2008,75.6,0.0
10/27/2008,73.5,0.0
10/27/2008,68.25,0.0
10/28/2008,65.1,0.0
10/28/2008,75.6,0.0
10/29/2008,75.6,0.0
10/29/2008,88.2,0.0
10/30/2008,92.4,0.0
10/30/2008,90.3,0.0
10/31/2008,91.35,0.0
10/31/2008,94.5,0.0
11/03/2008,94.5,0.0
11/03/2008,105.0,0.0
11/04/2008,115.5,0.0
11/04/2008,145.95,0.0
11/05/2008,150.15,0.0
11/05/2008,116.55,0.0
11/06/2008,119.7,0.0
11/06/2008,99.75,0.0
11/07/2008,114.45,0.0
11/07/2008,113.4,0.0
11/10/2008,120.75,0.0
11/10/2008,95.55,0.0
11/11/2008,94.5,0.0
11/11/2008,82.95,0.0
11/12/2008,78.75,0.0
11/12/2008,74.55,0.0
11/13/2008,80.85,0.0
11/13/2008,93.45,0.0
11/14/2008,88.2,0.0
11/14/2008,76.65,0.0
11/17/2008,74.55,0.0
11/17/2008,73.5,0.0
11/18/2008,75.6,0.0
11/18/2008,69.3,0.0
11/19/2008,73.5,0.0
11/19/2008,65.1,0.0
11/20/2008,68.25,0.0
11/20/2008,53.55,0.0
11/21/2008,55.65,0.0
11/21/2008,56.7,0.0
11/24/2008,57.75,0.0
11/24/2008,59.85,0.0
11/25/2008,60.9,0.0
11/25/2008,60.9,0.0
11/26/2008,59.85,0.0
11/26/2008,68.25,0.0
11/28/2008,72.45,0.0
11/28/2008,70.35,0.0
12/01/2008,68.25,0.0
12/01/2008,54.6,0.0
12/02/2008,54.6,0.0
12/02/2008,60.9,0.0
12/03/2008,57.75,0.0
12/03/2008,58.8,0.0
12/04/2008,63.0,0.0
12/04/2008,57.75,0.0
12/05/2008,57.75,0.0
12/05/2008,60.9,0.0
12/08/2008,63.0,0.0
12/08/2008,63.0,0.0
12/09/2008,68.25,0.0
12/09/2008,63.0,0.0
12/10/2008,63.0,0.0
12/10/2008,63.0,0.0
12/11/2008,63.0,0.0
12/11/2008,57.75,0.0
12/12/2008,57.75,0.0
12/12/2008,61.95,0.0
12/15/2008,57.75,0.0
12/15/2008,61.95,0.0
12/16/2008,59.85,0.0
12/16/2008,67.2,0.0
12/17/2008,64.05,0.0
12/17/2008,65.1,0.0
12/18/2008,65.1,0.0
12/18/2008,68.25,0.0
12/19/2008,73.5,0.0
12/19/2008,92.4,0.0
12/22/2008,84.0,0.0
12/22/2008,86.1,0.0
12/23/2008,78.75,0.0
12/23/2008,72.45,0.0
12/24/2008,77.7,0.0
12/24/2008,74.55,0.0
12/26/2008,75.6,0.0
12/26/2008,72.45,0.0
12/29/2008,71.4,0.0
12/29/2008,56.7,0.0
12/30/2008,57.75,0.0
12/30/2008,37.8,0.0
12/31/2008,47.25,0.0
12/31/2008,46.2,0.0
01/02/2009,47.25,0.0
01/02/2009,49.35,0.0
01/05/2009,53.55,0.0
01/05/2009,60.9,0.0
01/06/2009,71.4,0.0
01/06/2009,66.15,0.0
01/07/2009,68.25,0.0
01/07/2009,64.05,0.0
01/08/2009,64.05,0.0
01/08/2009,63.0,0.0
01/09/2009,61.95,0.0
01/09/2009,58.8,0.0
01/12/2009,59.85,0.0
01/12/2009,49.35,0.0
01/13/2009,52.5,0.0
01/13/2009,55.65,0.0
01/14/2009,54.6,0.0
01/14/2009,53.55,0.0
01/15/2009,52.5,0.0
01/15/2009,50.4,0.0
01/16/2009,50.4,0.0
01/16/2009,53.55,0.0
01/20/2009,53.55,0.0
01/20/2009,50.4,0.0
01/21/2009,53.55,0.0
01/21/2009,54.6,0.0
01/22/2009,52.5,0.0
01/22/2009,50.4,0.0
01/23/2009,49.35,0.0
01/23/2009,52.5,0.0
01/26/2009,51.45,0.0
01/26/2009,55.65,0.0
01/27/2009,56.7,0.0
01/27/2009,54.6,0.0
01/28/2009,54.6,0.0
01/28/2009,57.75,0.0
01/29/2009,57.75,0.0
01/29/2009,58.8,0.0
01/30/2009,58.8,0.0
01/30/2009,57.75,0.0
02/02/2009,56.7,0.0
02/02/2009,57.75,0.0
02/03/2009,56.7,0.0
02/03/2009,58.8,0.0
02/04/2009,58.8,0.0
02/04/2009,54.6,0.0
02/05/2009,54.6,0.0
02/05/2009,52.5,0.0
02/06/2009,52.5,0.0
02/06/2009,53.55,0.0
02/09/2009,53.55,0.0
02/09/2009,50.4,0.0
02/10/2009,50.4,0.0
02/10/2009,50.4,0.0
02/11/2009,51.45,0.0
02/11/2009,51.45,0.0
02/12/2009,50.4,0.0
02/12/2009,50.4,0.0
02/13/2009,50.4,0.0
02/13/2009,51.45,0.0
02/17/2009,49.35,0.0
02/17/2009,47.25,0.0
02/18/2009,47.25,0.0
02/18/2009,45.15,0.0
02/19/2009,43.05,0.0
02/19/2009,39.9,0.0
02/20/2009,39.9,0.0
02/20/2009,42.0,0.0
02/23/2009,39.9,0.0
02/23/2009,39.9,0.0
02/24/2009,37.8,0.0
02/24/2009,39.9,0.0
02/25/2009,38.85,0.0
02/25/2009,37.8,0.0
02/26/2009,37.8,0.0
02/26/2009,36.75,0.0
02/27/2009,37.8,0.0
02/27/2009,35.7,0.0
03/02/2009,40.95,0.0
03/02/2009,30.45,0.0
03/03/2009,28.35,0.0
03/03/2009,23.1,0.0
03/04/2009,24.15,0.0
03/04/2009,26.25,0.0
03/05/2009,26.25,0.0
03/05/2009,23.1,0.0
03/06/2009,23.1,0.0
03/06/2009,24.15,0.0
03/09/2009,25.2,0.0
03/09/2009,26.25,0.0
03/10/2009,28.35,0.0
03/10/2009,30.45,0.0
03/11/2009,31.5,0.0
03/11/2009,30.45,0.0
03/12/2009,29.4,0.0
03/12/2009,30.45,0.0
03/13/2009,30.45,0.0
03/13/2009,30.45,0.0
03/16/2009,31.5,0.0
03/16/2009,33.6,0.0
03/17/2009,32.55,0.0
03/17/2009,33.6,0.0
03/18/2009,33.6,0.0
03/18/2009,32.55,0.0
03/19/2009,32.55,0.0
03/19/2009,40.95,0.0
03/20/2009,39.9,0.0
03/20/2009,50.4,0.0
03/23/2009,44.1,0.0
03/23/2009,48.3,0.0
03/24/2009,44.1,0.0
03/24/2009,48.3,0.0
03/25/2009,50.4,0.0
03/25/2009,44.1,0.0
03/26/2009,44.1,0.0
03/26/2009,39.9,0.0
03/27/2009,39.9,0.0
03/27/2009,33.6,0.0
03/30/2009,34.65,0.0
03/30/2009,34.65,0.0
03/31/2009,36.75,0.0
03/31/2009,34.65,0.0
04/01/2009,32.55,0.0
04/01/2009,34.65,0.0
04/02/2009,31.5,0.0
04/02/2009,36.75,0.0
04/03/2009,34.65,0.0
04/03/2009,33.6,0.0
04/06/2009,32.55,0.0
04/06/2009,31.5,0.0
04/07/2009,32.55,0.0
04/07/2009,37.8,0.0
04/08/2009,38.85,0.0
04/08/2009,38.85,0.0
04/09/2009,42.0,0.0
04/09/2009,40.95,0.0
04/13/2009,39.9,0.0
04/13/2009,39.9,0.0
04/14/2009,39.9,0.0
04/14/2009,38.85,0.0
04/15/2009,38.85,0.0
04/15/2009,37.8,0.0
04/16/2009,37.8,0.0
04/16/2009,43.05,0.0
04/17/2009,43.05,0.0
04/17/2009,43.05,0.0
04/20/2009,42.0,0.0
04/20/2009,37.8,0.0
04/21/2009,37.8,0.0
04/21/2009,40.95,0.0
04/22/2009,39.9,0.0
04/22/2009,38.85,0.0
04/23/2009,40.95,0.0
04/23/2009,38.85,0.0
04/24/2009,38.85,0.0
04/24/2009,39.9,0.0
04/27/2009,36.75,0.0
04/27/2009,36.75,0.0
04/28/2009,36.75,0.0
04/28/2009,36.75,0.0
04/29/2009,36.75,0.0
04/29/2009,39.9,0.0
04/30/2009,37.8,0.0
04/30/2009,38.85,0.0
05/01/2009,39.9,0.0
05/01/2009,36.75,0.0
05/04/2009,36.75,0.0
05/04/2009,44.1,0.0
05/05/2009,45.15,0.0
05/05/2009,61.95,0.0
05/06/2009,63.0,0.0
05/06/2009,64.05,0.0
05/07/2009,70.35,0.0
05/07/2009,57.75,0.0
05/08/2009,59.85,0.0
05/08/2009,65.1,0.0
05/11/2009,64.05,0.0
05/11/2009,75.6,0.0
05/12/2009,84.0,0.0
05/12/2009,64.05,0.0
05/13/2009,61.95,0.0
05/13/2009,57.75,0.0
05/14/2009,52.5,0.0
05/14/2009,58.8,0.0
05/15/2009,57.75,0.0
05/15/2009,59.85,0.0
05/18/2009,36.75,0.0
05/18/2009,33.6,0.0
05/19/2009,32.55,0.0
05/19/2009,45.15,0.0
05/20/2009,44.1,0.0
05/20/2009,39.9,0.0
05/21/2009,39.9,0.0
05/21/2009,37.8,0.0
05/22/2009,37.8,0.0
05/22/2009,39.9,0.0
05/26/2009,42.0,0.0
05/26/2009,40.95,0.0
05/27/2009,40.95,0.0
05/27/2009,39.9,0.0
05/28/2009,40.95,0.0
05/28/2009,40.95,0.0
05/29/2009,40.95,0.0
05/29/2009,39.9,0.0
06/01/2009,38.85,0.0
06/01/2009,40.95,0.0
06/02/2009,40.95,0.0
06/02/2009,40.95,0.0
06/03/2009,42.0,0.0
06/03/2009,44.1,0.0
06/04/2009,44.1,0.0
06/04/2009,50.4,0.0
06/05/2009,52.5,0.0
06/05/2009,55.65,0.0
06/08/2009,55.65,0.0
06/08/2009,53.55,0.0
06/09/2009,54.6,0.0
06/09/2009,56.7,0.0
06/10/2009,57.75,0.0
06/10/2009,55.65,0.0
06/11/2009,55.65,0.0
06/11/2009,53.55,0.0
06/12/2009,53.55,0.0
06/12/2009,51.45,0.0
06/15/2009,47.25,0.0
06/15/2009,46.2,0.0
06/16/2009,45.15,0.0
06/16/2009,45.15,0.0
06/17/2009,44.1,0.0
06/17/2009,43.05,0.0
06/18/2009,42.0,0.0
06/18/2009,42.0,0.0
06/19/2009,43.05,0.0
06/19/2009,39.9,0.0
06/22/2009,40.95,0.0
06/22/2009,42.0,0.0
06/23/2009,43.05,0.0
06/23/2009,43.05,0.0
06/24/2009,43.05,0.0
06/24/2009,39.9,0.0
06/25/2009,39.9,0.0
06/25/2009,38.85,0.0
06/26/2009,39.9,0.0
06/26/2009,29.4,0.0
06/29/2009,35.7,0.0
06/29/2009,37.8,0.0
06/30/2009,38.85,0.0
06/30/2009,40.95,0.0
07/01/2009,42.0,0.0
07/01/2009,40.95,0.0
07/02/2009,40.95,0.0
07/02/2009,38.85,0.0
07/06/2009,40.95,0.0
07/06/2009,35.7,0.0
07/07/2009,37.8,0.0
07/07/2009,32.55,0.0
07/08/2009,31.5,0.0
07/08/2009,36.75,0.0
07/09/2009,38.85,0.0
07/09/2009,35.7,0.0
07/10/2009,33.6,0.0
07/10/2009,34.65,0.0
07/13/2009,38.85,0.0
07/13/2009,31.5,0.0
07/14/2009,34.65,0.0
07/14/2009,33.6,0.0
07/15/2009,35.7,0.0
07/15/2009,36.75,0.0
07/16/2009,37.8,0.0
07/16/2009,33.6,0.0
07/17/2009,36.75,0.0
07/17/2009,32.55,0.0
07/20/2009,31.5,0.0
07/20/2009,37.8,0.0
07/21/2009,38.85,0.0
07/21/2009,38.85,0.0
07/22/2009,40.95,0.0
07/22/2009,38.85,0.0
07/23/2009,38.85,0.0
07/23/2009,37.8,0.0
07/24/2009,37.8,0.0
07/24/2009,38.85,0.0
07/27/2009,39.9,0.0
07/27/2009,37.8,0.0
07/28/2009,37.8,0.0
07/28/2009,39.9,0.0
07/29/2009,40.95,0.0
07/29/2009,38.85,0.0
07/30/2009,38.85,0.0
07/30/2009,38.85,0.0
07/31/2009,39.9,0.0
07/31/2009,39.9,0.0
08/03/2009,39.9,0.0
08/03/2009,38.85,0.0
08/04/2009,38.85,0.0
08/04/2009,39.9,0.0
08/05/2009,39.9,0.0
08/05/2009,39.9,0.0
08/06/2009,39.9,0.0
08/06/2009,38.85,0.0
08/07/2009,40.95,0.0
08/07/2009,39.9,0.0
08/10/2009,39.9,0.0
08/10/2009,39.9,0.0
08/11/2009,39.9,0.0
08/11/2009,37.8,0.0
08/12/2009,37.8,0.0
08/12/2009,38.85,0.0
08/13/2009,38.85,0.0
08/13/2009,38.85,0.0
08/14/2009,38.85,0.0
08/14/2009,37.8,0.0
08/17/2009,38.85,0.0
08/17/2009,34.65,0.0
08/18/2009,34.65,0.0
08/18/2009,34.65,0.0
08/19/2009,36.75,0.0
08/19/2009,37.8,0.0
08/20/2009,38.85,0.0
08/20/2009,36.75,0.0
08/21/2009,37.8,0.0
08/21/2009,40.95,0.0
08/24/2009,42.0,0.0
08/24/2009,55.65,0.0
08/25/2009,60.9,0.0
08/25/2009,56.7,0.0
08/26/2009,56.7,0.0
08/26/2009,52.5,0.0
08/27/2009,49.35,0.0
08/27/2009,49.35,0.0
08/28/2009,50.4,0.0
08/28/2009,47.25,0.0
08/31/2009,48.3,0.0
08/31/2009,44.1,0.0
09/01/2009,46.2,0.0
09/01/2009,45.15,0.0
09/02/2009,50.4,0.0
09/02/2009,45.15,0.0
09/03/2009,45.15,0.0
09/03/2009,45.15,0.0
09/04/2009,45.15,0.0
09/04/2009,47.25,0.0
09/08/2009,47.25,0.0
09/08/2009,52.5,0.0
09/09/2009,52.5,0.0
09/09/2009,56.7,0.0
09/10/2009,57.75,0.0
09/10/2009,53.55,0.0
09/11/2009,52.5,0.0
09/11/2009,49.35,0.0
09/14/2009,52.5,0.0
09/14/2009,52.5,0.0
09/15/2009,52.5,0.0
09/15/2009,50.4,0.0
09/16/2009,49.35,0.0
09/16/2009,52.5,0.0
09/17/2009,54.6,0.0
09/17/2009,59.85,0.0
09/18/2009,59.85,0.0
09/18/2009,66.15,0.0
09/21/2009,63.0,0.0
09/21/2009,59.85,0.0
09/22/2009,63.0,0.0
09/22/2009,55.65,0.0
09/23/2009,53.55,0.0
09/23/2009,59.85,0.0
09/24/2009,63.0,0.0
09/24/2009,55.65,0.0
09/25/2009,55.65,0.0
09/25/2009,56.7,0.0
09/28/2009,59.85,0.0
09/28/2009,56.7,0.0
09/29/2009,59.85,0.0
09/29/2009,56.7,0.0
09/30/2009,55.65,0.0
09/30/2009,54.6,0.0
10/01/2009,53.55,0.0
10/01/2009,53.55,0.0
10/02/2009,52.5,0.0
10/02/2009,52.5,0.0
10/05/2009,48.3,0.0
10/05/2009,54.6,0.0
10/06/2009,58.8,0.0
10/06/2009,54.6,0.0
10/07/2009,53.55,0.0
10/07/2009,53.55,0.0
10/08/2009,54.6,0.0
10/08/2009,53.55,0.0
10/09/2009,52.5,0.0
10/09/2009,53.55,0.0
10/12/2009,53.55,0.0
10/12/2009,53.55,0.0
10/13/2009,55.65,0.0
10/13/2009,56.7,0.0
10/14/2009,53.55,0.0
10/14/2009,54.6,0.0
10/15/2009,57.75,0.0
10/15/2009,54.6,0.0
10/16/2009,54.6,0.0
10/16/2009,52.5,0.0
10/19/2009,52.5,0.0
10/19/2009,52.5,0.0
10/20/2009,51.45,0.0
10/20/2009,51.45,0.0
10/21/2009,52.5,0.0
10/21/2009,51.45,0.0
10/22/2009,51.45,0.0
10/22/2009,54.6,0.0
10/23/2009,54.6,0.0
10/23/2009,51.45,0.0
10/26/2009,50.4,0.0
10/26/2009,50.4,0.0
10/27/2009,50.4,0.0
10/27/2009,49.35,0.0
10/28/2009,47.25,0.0
10/28/2009,45.15,0.0
10/29/2009,45.15,0.0
10/29/2009,45.15,0.0
10/30/2009,45.15,0.0
10/30/2009,42.0,0.0
11/02/2009,42.0,0.0
11/02/2009,38.85,0.0
11/03/2009,37.8,0.0
11/03/2009,36.75,0.0
11/04/2009,36.75,0.0
11/04/2009,38.85,0.0
11/05/2009,38.85,0.0
11/05/2009,42.0,0.0
11/06/2009,42.0,0.0
11/06/2009,44.1,0.0
11/09/2009,47.25,0.0
11/09/2009,40.95,0.0
11/10/2009,38.85,0.0
11/10/2009,38.85,0.0
11/11/2009,37.8,0.0
11/11/2009,38.85,0.0
11/12/2009,38.85,0.0
11/12/2009,38.85,0.0
11/13/2009,38.85,0.0
11/13/2009,39.9,0.0
11/16/2009,37.8,0.0
11/16/2009,37.8,0.0
11/17/2009,39.9,0.0
11/17/2009,38.85,0.0
11/18/2009,40.95,0.0
11/18/2009,39.9,0.0
11/19/2009,42.0,0.0
11/19/2009,39.9,0.0
11/20/2009,38.85,0.0
11/20/2009,38.85,0.0
11/23/2009,39.9,0.0
11/23/2009,37.8,0.0
11/24/2009,37.8,0.0
11/24/2009,38.85,0.0
11/25/2009,37.8,0.0
11/25/2009,37.8,0.0
11/27/2009,40.95,0.0
11/27/2009,45.15,0.0
11/30/2009,46.2,0.0
11/30/2009,61.95,0.0
12/01/2009,66.15,0.0
12/01/2009,99.75,0.0
12/02/2009,89.25,0.0
12/02/2009,88.2,0.0
12/03/2009,79.8,0.0
12/03/2009,67.2,0.0
12/04/2009,65.1,0.0
12/04/2009,70.35,0.0
12/07/2009,84.0,0.0
12/07/2009,89.25,0.0
12/08/2009,96.6,0.0
12/08/2009,93.45,0.0
12/09/2009,94.5,0.0
12/09/2009,90.3,0.0
12/10/2009,85.05,0.0
12/10/2009,78.75,0.0
12/11/2009,82.95,0.0
12/11/2009,79.8,0.0
12/14/2009,79.8,0.0
12/14/2009,80.85,0.0
12/15/2009,82.95,0.0
12/15/2009,73.5,0.0
12/16/2009,73.5,0.0
12/16/2009,76.65,0.0
12/17/2009,75.6,0.0
12/17/2009,76.65,0.0
12/18/2009,76.65,0.0
12/18/2009,73.5,0.0
12/21/2009,79.8,0.0
12/21/2009,76.65,0.0
12/22/2009,73.5,0.0
12/22/2009,73.5,0.0
12/23/2009,73.5,0.0
12/23/2009,72.45,0.0
12/24/2009,72.45,0.0
12/24/2009,72.45,0.0
12/28/2009,72.45,0.0
12/28/2009,82.95,0.0
12/29/2009,86.1,0.0
12/29/2009,79.8,0.0
12/30/2009,80.85,0.0
12/30/2009,78.75,0.0
12/31/2009,77.7,0.0
12/31/2009,74.55,0.0
01/04/2010,74.55,0.0
01/04/2010,81.9,0.0
01/05/2010,84.0,0.0
01/05/2010,84.0,0.0
01/06/2010,84.0,0.0
01/06/2010,82.95,0.0
01/07/2010,99.75,0.0
01/07/2010,93.45,0.0
01/08/2010,96.6,0.0
01/08/2010,150.15,0.0
01/11/2010,173.25,0.0
01/11/2010,238.35,0.0
01/12/2010,223.65,0.0
01/12/2010,254.1,0.0
01/13/2010,247.8,0.0
01/13/2010,231.0,0.0
01/14/2010,225.75,0.0
01/14/2010,184.8,0.0
01/15/2010,177.45,0.0
01/15/2010,223.65,0.0
01/19/2010,225.75,0.0
01/19/2010,236.25,0.0
01/20/2010,250.95,0.0
01/20/2010,238.35,0.0
01/21/2010,246.75,0.0
01/21/2010,231.0,0.0
01/22/2010,231.0,0.0
01/22/2010,212.1,0.0
01/25/2010,222.6,0.0
01/25/2010,228.9,0.0
01/26/2010,241.5,0.0
01/26/2010,228.9,0.0
01/27/2010,220.5,0.0
01/27/2010,215.25,0.0
01/28/2010,213.15,0.0
01/28/2010,224.7,0.0
01/29/2010,225.75,0.0
01/29/2010,217.35,0.0
02/01/2010,224.7,0.0
02/01/2010,204.75,0.0
02/02/2010,208.95,0.0
02/02/2010,195.3,0.0
02/03/2010,190.05,0.0
02/03/2010,206.85,0.0
02/04/2010,200.55,0.0
02/04/2010,195.3,0.0
02/05/2010,194.25,0.0
02/05/2010,201.6,0.0
02/08/2010,206.85,0.0
02/08/2010,192.15,0.0
02/09/2010,197.4,0.0
02/09/2010,192.15,0.0
02/10/2010,191.1,0.0
02/10/2010,191.1,0.0
02/11/2010,196.35,0.0
02/11/2010,197.4,0.0
02/12/2010,194.25,0.0
02/12/2010,207.9,0.0
02/16/2010,211.05,0.0
02/16/2010,213.15,0.0
02/17/2010,214.2,0.0
02/17/2010,215.25,0.0
02/18/2010,214.2,0.0
02/18/2010,206.85,0.0
02/19/2010,204.75,0.0
02/19/2010,200.55,0.0
02/22/2010,204.75,0.0
02/22/2010,236.25,0.0
02/23/2010,232.05,0.0
02/23/2010,246.75,0.0
02/24/2010,242.55,0.0
02/24/2010,225.75,0.0
02/25/2010,219.45,0.0
02/25/2010,217.35,0.0
02/26/2010,223.65,0.0
02/26/2010,225.75,0.0
03/01/2010,235.2,0.0
03/01/2010,227.85,0.0
03/02/2010,234.15,0.0
03/02/2010,218.4,0.0
03/03/2010,225.75,0.0
03/03/2010,222.6,0.0
03/04/2010,220.5,0.0
03/04/2010,214.2,0.0
03/05/2010,212.1,0.0
03/05/2010,215.25,0.0
03/08/2010,205.8,0.0
03/08/2010,203.7,0.0
03/09/2010,203.7,0.0
03/09/2010,199.5,0.0
03/10/2010,198.45,0.0
03/10/2010,190.05,0.0
03/11/2010,193.2,0.0
03/11/2010,196.35,0.0
03/12/2010,201.6,0.0
03/12/2010,210.0,0.0
03/15/2010,216.3,0.0
03/15/2010,202.65,0.0
03/16/2010,208.95,0.0
03/16/2010,206.85,0.0
03/17/2010,207.9,0.0
03/17/2010,198.45,0.0
03/18/2010,199.5,0.0
03/18/2010,201.6,0.0
03/19/2010,204.75,0.0
03/19/2010,204.75,0.0
03/22/2010,205.8,0.0
03/22/2010,203.7,0.0
03/23/2010,203.7,0.0
03/23/2010,214.2,0.0
03/24/2010,218.4,0.0
03/24/2010,210.0,0.0
03/25/2010,211.05,0.0
03/25/2010,202.65,0.0
03/26/2010,204.75,0.0
03/26/2010,208.95,0.0
03/29/2010,182.7,0.0
03/29/2010,122.85,0.0
03/30/2010,113.4,0.0
03/30/2010,116.55,0.0
03/31/2010,116.55,0.0
03/31/2010,116.55,0.0
04/01/2010,127.05,0.0
04/01/2010,147.0,0.0
04/05/2010,154.35,0.0
04/05/2010,156.45,0.0
04/06/2010,159.6,0.0
04/06/2010,151.2,0.0
04/07/2010,151.2,0.0
04/07/2010,142.8,0.0
04/08/2010,144.9,0.0
04/08/2010,149.1,0.0
04/09/2010,150.15,0.0
04/09/2010,144.9,0.0
04/12/2010,144.9,0.0
04/12/2010,135.45,0.0
04/13/2010,141.75,0.0
04/13/2010,136.5,0.0
04/14/2010,135.45,0.0
04/14/2010,133.35,0.0
04/15/2010,127.05,0.0
04/15/2010,128.1,0.0
04/16/2010,130.2,0.0
04/16/2010,120.75,0.0
04/19/2010,126.0,0.0
04/19/2010,111.3,0.0
04/20/2010,115.5,0.0
04/20/2010,117.6,0.0
04/21/2010,120.75,0.0
04/21/2010,119.7,0.0
04/22/2010,121.8,0.0
04/22/2010,122.85,0.0
04/23/2010,122.85,0.0
04/23/2010,122.85,0.0
04/26/2010,120.75,0.0
04/26/2010,121.8,0.0
04/27/2010,121.8,0.0
04/27/2010,118.65,0.0
04/28/2010,116.55,0.0
04/28/2010,119.7,0.0
04/29/2010,121.8,0.0
04/29/2010,115.5,0.0
04/30/2010,116.55,0.0
04/30/2010,112.35,0.0
05/03/2010,116.55,0.0
05/03/2010,115.5,0.0
05/04/2010,117.6,0.0
05/04/2010,119.7,0.0
05/05/2010,120.75,0.0
05/05/2010,123.9,0.0
05/06/2010,120.75,0.0
05/06/2010,110.25,0.0
05/07/2010,115.5,0.0
05/07/2010,105.0,0.0
05/10/2010,114.45,0.0
05/10/2010,109.2,0.0
05/11/2010,108.15,0.0
05/11/2010,109.2,0.0
05/12/2010,113.4,0.0
05/12/2010,112.35,0.0
05/13/2010,109.2,0.0
05/13/2010,114.45,0.0
05/14/2010,110.25,0.0
05/14/2010,111.3,0.0
05/17/2010,107.1,0.0
05/17/2010,101.85,0.0
05/18/2010,99.75,0.0
05/18/2010,88.2,0.0
05/19/2010,87.15,0.0
05/19/2010,77.7,0.0
05/20/2010,77.7,0.0
05/20/2010,69.3,0.0
05/21/2010,68.25,0.0
05/21/2010,90.3,0.0
05/24/2010,84.0,0.0
05/24/2010,78.75,0.0
05/25/2010,78.75,0.0
05/25/2010,77.7,0.0
05/26/2010,80.85,0.0
05/26/2010,79.8,0.0
05/27/2010,81.9,0.0
05/27/2010,81.9,0.0
05/28/2010,84.0,0.0
05/28/2010,82.95,0.0
06/01/2010,84.0,0.0
06/01/2010,81.9,0.0
06/02/2010,84.0,0.0
06/02/2010,88.2,0.0
06/03/2010,88.2,0.0
06/03/2010,88.2,0.0
06/04/2010,84.0,0.0
06/04/2010,80.85,0.0
06/07/2010,79.8,0.0
06/07/2010,75.6,0.0
06/08/2010,74.55,0.0
06/08/2010,76.65,0.0
06/09/2010,88.2,0.0
06/09/2010,79.8,0.0
06/10/2010,84.0,0.0
06/10/2010,82.95,0.0
06/11/2010,82.95,0.0
06/11/2010,84.0,0.0
06/14/2010,88.2,0.0
06/14/2010,84.0,0.0
06/15/2010,84.0,0.0
06/15/2010,85.05,0.0
06/16/2010,88.2,0.0
06/16/2010,85.05,0.0
06/17/2010,85.05,0.0
06/17/2010,86.1,0.0
06/18/2010,85.05,0.0
06/18/2010,85.05,0.0
06/21/2010,85.05,0.0
06/21/2010,79.8,0.0
06/22/2010,80.85,0.0
06/22/2010,73.5,0.0
06/23/2010,76.65,0.0
06/23/2010,70.35,0.0
06/24/2010,73.5,0.0
06/24/2010,64.05,0.0
06/25/2010,63.0,0.0
06/25/2010,59.85,0.0
06/28/2010,60.9,0.0
06/28/2010,54.6,0.0
06/29/2010,57.75,0.0
06/29/2010,48.3,0.0
06/30/2010,53.55,0.0
06/30/2010,67.2,0.0
07/01/2010,67.2,0.0
07/01/2010,55.65,0.0
07/02/2010,57.75,0.0
07/02/2010,57.75,0.0
07/06/2010,57.75,0.0
07/06/2010,52.5,0.0
07/07/2010,56.7,0.0
07/07/2010,50.4,0.0
07/08/2010,49.35,0.0
07/08/2010,49.35,0.0
07/09/2010,50.4,0.0
07/09/2010,49.35,0.0
07/12/2010,52.5,0.0
07/12/2010,50.4,0.0
07/13/2010,51.45,0.0
07/13/2010,46.2,0.0
07/14/2010,46.2,0.0
07/14/2010,45.15,0.0
07/15/2010,52.5,0.0
07/15/2010,49.35,0.0
07/16/2010,48.3,0.0
07/16/2010,44.1,0.0
07/19/2010,46.2,0.0
07/19/2010,44.1,0.0
07/20/2010,44.1,0.0
07/20/2010,43.05,0.0
07/21/2010,44.1,0.0
07/21/2010,45.15,0.0
07/22/2010,46.2,0.0
07/22/2010,46.2,0.0
07/23/2010,46.2,0.0
07/23/2010,46.2,0.0
07/26/2010,45.15,0.0
07/26/2010,56.7,0.0
07/27/2010,59.85,0.0
07/27/2010,55.65,0.0
07/28/2010,55.65,0.0
07/28/2010,51.45,0.0
07/29/2010,55.65,0.0
07/29/2010,60.9,0.0
07/30/2010,60.9,0.0
07/30/2010,60.9,0.0
08/02/2010,63.0,0.0
08/02/2010,56.7,0.0
08/03/2010,56.7,0.0
08/03/2010,51.45,0.0
08/04/2010,52.5,0.0
08/04/2010,52.5,0.0
08/05/2010,52.5,0.0
08/05/2010,52.5,0.0
08/06/2010,52.5,0.0
08/06/2010,51.45,0.0
08/09/2010,51.45,0.0
08/09/2010,52.5,0.0
