MSFT,Microsoft Corporation,
Date,Price,Dividend,Annualized Dividend
09/17/2002,15.42078696403659,0.0,0.0
09/18/2002,14.802940939169096,0.0,0.0
09/19/2002,14.790271488961375,0.0,0.0
09/20/2002,15.116606369453445,0.0,0.0
09/23/2002,14.7649185800945,0.0,0.0
09/24/2002,14.20410319622639,0.0,0.0
09/25/2002,14.701550713827487,0.0,0.0
09/26/2002,14.926506537012811,0.0,0.0
09/27/2002,14.587482146451505,0.0,0.0
09/30/2002,14.21678008380566,0.0,0.0
10/01/2002,14.04251267899477,0.0,0.0
10/02/2002,14.60650097834737,0.0,0.0
10/03/2002,14.353012340978584,0.0,0.0
10/04/2002,14.381537374714377,0.0,0.0
10/07/2002,13.880926476927282,0.0,0.0
10/08/2002,14.17875491919142,0.0,0.0
10/09/2002,14.013994796085894,0.0,0.0
10/10/2002,13.941115814551763,0.0,0.0
10/11/2002,15.005715595107526,0.0,0.0
10/14/2002,15.287706054788927,0.0,0.0
10/15/2002,16.24141431304327,0.0,0.0
10/16/2002,15.965753702149366,0.0,0.0
10/17/2002,16.56459232536033,0.0,0.0
10/18/2002,16.66597550411089,0.0,0.0
10/21/2002,16.466366044077983,0.0,0.0
10/22/2002,16.29527318384414,0.0,0.0
10/23/2002,16.295269494266993,0.0,0.0
10/24/2002,16.90677256854398,0.0,0.0
10/25/2002,16.23824326674799,0.0,0.0
10/28/2002,16.91945710609898,0.0,0.0
10/29/2002,16.523404495659403,0.0,0.0
10/30/2002,16.539240353471357,0.0,0.0
10/31/2002,16.85291806291656,0.0,0.0
11/01/2002,16.612118045045207,0.0,0.0
11/04/2002,17.980883699804938,0.0,0.0
11/05/2002,17.673540379809776,0.0,0.0
11/06/2002,18.056924413850503,0.0,0.0
11/07/2002,17.806605688896884,0.0,0.0
11/08/2002,17.74324774333996,0.0,0.0
11/11/2002,17.44858916934673,0.0,0.0
11/12/2002,17.14124660556239,0.0,0.0
11/13/2002,17.18560546313476,0.0,0.0
11/14/2002,17.74008296180127,0.0,0.0
11/15/2002,17.933356114430367,0.0,0.0
11/18/2002,18.044253367701234,0.0,0.0
11/19/2002,17.600665534536795,0.0,0.0
11/20/2002,17.429572948037833,0.0,0.0
11/21/2002,18.053756630021713,0.0,0.0
11/22/2002,18.202681521096437,0.0,0.0
11/25/2002,18.39594907657088,0.0,0.0
11/26/2002,18.26286979301916,0.0,0.0
11/27/2002,18.250191000144838,0.0,0.0
11/29/2002,18.51317790053849,0.0,0.0
12/02/2002,18.582887985203474,0.0,0.0
12/03/2002,18.148809149177424,0.0,0.0
12/04/2002,17.784435119585122,0.0,0.0
12/05/2002,18.04424863780539,0.0,0.0
12/06/2002,17.385214243964434,0.0,0.0
12/09/2002,17.42640441863528,0.0,0.0
12/10/2002,16.9701475259227,0.0,0.0
12/11/2002,17.062030292543895,0.0,0.0
12/12/2002,17.42639665669977,0.0,0.0
12/13/2002,17.008166277984856,0.0,0.0
12/16/2002,16.792717695245038,0.0,0.0
12/17/2002,17.242638852077754,0.0,0.0
12/18/2002,17.05886575560694,0.0,0.0
12/19/2002,16.871925976055397,0.0,0.0
12/20/2002,16.947975075396645,0.0,0.0
12/23/2002,16.80855825234081,0.0,0.0
12/24/2002,16.963816324140662,0.0,0.0
12/26/2002,17.119066261327152,0.0,0.0
12/27/2002,16.881433443895357,0.0,0.0
12/30/2002,16.795885536306447,0.0,0.0
12/31/2002,16.71033705451221,0.0,0.0
01/02/2003,16.570930405908076,0.0,0.0
01/03/2003,16.97966077787209,0.0,0.0
01/06/2003,17.11589809112771,0.0,0.0
01/07/2003,17.401059194713064,0.0,0.0
01/08/2003,17.543638579882657,0.0,0.0
01/09/2003,17.33768667895409,0.0,0.0
01/10/2003,17.458089461669218,0.0,0.0
01/13/2003,17.90800176183797,0.0,0.0
01/14/2003,17.847806917684608,0.0,0.0
01/15/2003,18.060092158800686,0.0,0.0
01/16/2003,17.84463309482686,0.0,0.0
01/17/2003,16.773701770156077,0.0,0.0
01/21/2003,16.434674924055162,0.0,0.0
01/22/2003,16.345962983027515,0.0,0.0
01/23/2003,16.46002696176116,0.0,0.0
01/24/2003,16.485380044924554,0.0,0.0
01/27/2003,15.626726816125226,0.0,0.0
01/28/2003,15.743964054870714,0.0,0.0
01/29/2003,15.439797262128039,0.0,0.0
01/30/2003,15.892883449110782,0.0,0.0
01/31/2003,15.03422757341999,0.0,0.0
02/03/2003,15.18631631509479,0.0,0.0
02/04/2003,15.14512776828692,0.0,0.0
02/05/2003,15.154636511528425,0.0,0.0
02/06/2003,14.847299890800631,0.0,0.0
02/07/2003,15.17047187691952,0.0,0.0
02/10/2003,14.828286406110724,0.0,0.0
02/11/2003,14.986706776201693,0.0,0.0
02/12/2003,14.749074001075886,0.0,0.0
02/13/2003,14.70471504151238,0.0,0.0
02/14/2003,14.970865071470289,0.0,0.0
02/18/2003,15.60138282012262,0.0,0.0
02/19/2003,15.778691325988806,0.08,0.08
02/20/2003,15.7469047320527,0.0,0.08
02/21/2003,15.441770548569107,0.0,0.08
02/24/2003,15.53711287355985,0.0,0.08
02/25/2003,14.964968052623169,0.0,0.08
02/26/2003,15.301899060663978,0.0,0.08
02/27/2003,15.19382445338417,0.0,0.08
02/28/2003,15.092115961159422,0.0,0.08
03/03/2003,15.270108637970875,0.0,0.08
03/04/2003,14.990395744120038,0.0,0.08
03/05/2003,14.666176052569327,0.0,0.08
03/06/2003,14.729745066240216,0.0,0.08
03/07/2003,14.589888792591788,0.0,0.08
03/10/2003,14.818747769136147,0.0,0.08
03/11/2003,14.659814513813702,0.0,0.08
03/12/2003,14.50088745994566,0.0,0.08
03/13/2003,15.079401589972404,0.0,0.08
03/14/2003,15.689694131309363,0.0,0.08
03/17/2003,15.587978010120057,0.0,0.08
03/18/2003,16.458917712458504,0.0,0.08
03/19/2003,16.516134148081317,0.0,0.08
03/20/2003,16.541563928881494,0.0,0.08
03/21/2003,17.00564315337208,0.0,0.08
03/24/2003,16.24277347328442,0.0,0.08
03/25/2003,16.274561950775915,0.0,0.08
03/26/2003,16.18555894266355,0.0,0.08
03/27/2003,15.854983464354042,0.0,0.08
03/28/2003,15.683341026306152,0.0,0.08
03/31/2003,15.416338789406328,0.0,0.08
04/01/2003,15.549825437235162,0.0,0.08
04/02/2003,15.956692822767655,0.0,0.08
04/03/2003,16.52248538110549,0.0,0.08
04/04/2003,16.376274109186138,0.0,0.08
04/07/2003,16.675059992041263,0.0,0.08
04/08/2003,16.090200489832405,0.0,0.08
04/09/2003,16.280907035370095,0.0,0.08
04/10/2003,15.708763122536107,0.0,0.08
04/11/2003,15.823193717804296,0.0,0.08
04/14/2003,15.42904215415547,0.0,0.08
04/15/2003,15.689692903865643,0.0,0.08
04/16/2003,16.274561209814213,0.0,0.08
04/17/2003,15.746904438290763,0.0,0.08
04/21/2003,16.280921430891464,0.0,0.08
04/22/2003,15.931266179210008,0.0,0.08
04/23/2003,16.369913702854205,0.0,0.08
04/24/2003,16.19827440924671,0.0,0.08
04/25/2003,16.10292157935734,0.0,0.08
04/28/2003,16.141057633989597,0.0,0.08
04/29/2003,16.497066428273907,0.0,0.08
04/30/2003,16.357207179737895,0.0,0.08
05/01/2003,16.23641207603884,0.0,0.08
05/02/2003,16.306343880302393,0.0,0.08
05/05/2003,16.68778223006076,0.0,0.08
05/06/2003,16.439844970570686,0.0,0.08
05/07/2003,16.59877515098224,0.0,0.08
05/08/2003,16.36991902586206,0.0,0.08
05/09/2003,16.465269783348013,0.0,0.08
05/12/2003,16.624205536086635,0.0,0.08
05/13/2003,16.55427460836012,0.0,0.08
05/14/2003,16.57970435416032,0.0,0.08
05/15/2003,16.43349648934493,0.0,0.08
05/16/2003,16.452565706004236,0.0,0.08
05/19/2003,16.147410689663715,0.0,0.08
05/20/2003,15.804133832573903,0.0,0.08
05/21/2003,15.657903186808285,0.0,0.08
05/22/2003,15.384547092615435,0.0,0.08
05/23/2003,15.384547086107837,0.0,0.08
05/27/2003,15.416333307045416,0.0,0.08
05/28/2003,15.753267087140078,0.0,0.08
05/29/2003,15.55618782762857,0.0,0.08
05/30/2003,15.721475589902738,0.0,0.08
06/02/2003,15.880409357014255,0.0,0.08
06/03/2003,15.734193595126142,0.0,0.08
06/04/2003,15.88676451659394,0.0,0.08
06/05/2003,15.556193120729347,0.0,0.08
06/06/2003,15.537114868344984,0.0,0.08
06/09/2003,15.079395641491665,0.0,0.08
06/10/2003,15.219260789048422,0.0,0.08
06/11/2003,15.683335644128713,0.0,0.08
06/12/2003,15.874056408196301,0.0,0.08
06/13/2003,16.020264544094232,0.0,0.08
06/16/2003,15.76598197007679,0.0,0.08
06/17/2003,16.299991844460887,0.0,0.08
06/18/2003,16.516131756630557,0.0,0.08
06/19/2003,16.58606188002885,0.0,0.08
06/20/2003,16.744995319215118,0.0,0.08
06/23/2003,16.617852504210518,0.0,0.08
06/24/2003,16.306342073717925,0.0,0.08
06/25/2003,16.299997182115543,0.0,0.08
06/26/2003,16.141061195567957,0.0,0.08
06/27/2003,16.497065541982323,0.0,0.08
06/30/2003,16.490715659243325,0.0,0.08
07/01/2003,16.268204657558474,0.0,0.08
07/02/2003,16.846704867095475,0.0,0.08
07/03/2003,16.967504041209704,0.0,0.08
07/07/2003,17.17728795222604,0.0,0.08
07/08/2003,17.329863562821792,0.0,0.08
07/09/2003,17.520582816201863,0.0,0.08
07/10/2003,17.323513246185477,0.0,0.08
07/11/2003,17.132786513114414,0.0,0.08
07/14/2003,17.56508936002925,0.0,0.08
07/15/2003,17.463358286864036,0.0,0.08
07/16/2003,17.520577978007974,0.0,0.08
07/17/2003,17.253576210753643,0.0,0.08
07/18/2003,17.23449905109825,0.0,0.08
07/21/2003,17.081929052630958,0.0,0.08
07/22/2003,16.706856163520225,0.0,0.08
07/23/2003,16.79584824605394,0.0,0.08
07/24/2003,17.024722402307678,0.0,0.08
07/25/2003,16.706847535957316,0.0,0.08
07/28/2003,17.126434281459325,0.0,0.08
07/29/2003,17.088285752958427,0.0,0.08
07/30/2003,16.82128052510256,0.0,0.08
07/31/2003,16.910287387673332,0.0,0.08
08/01/2003,16.73864065548386,0.0,0.08
08/04/2003,16.624207843540876,0.0,0.08
08/05/2003,16.725919244110482,0.0,0.08
08/06/2003,16.23641986321428,0.0,0.08
08/07/2003,16.350851263300047,0.0,0.08
08/08/2003,16.4525635701322,0.0,0.08
08/11/2003,16.280914306640625,0.0,0.08
08/12/2003,16.344482022408236,0.0,0.08
08/13/2003,16.3953490229487,0.0,0.08
08/14/2003,16.31270469535291,0.0,0.08
08/15/2003,16.280908765383177,0.0,0.08
08/18/2003,16.24912674051672,0.0,0.08
08/19/2003,16.43349178594104,0.0,0.08
08/20/2003,16.71956074115829,0.0,0.08
08/21/2003,16.94206645552444,0.0,0.08
08/22/2003,17.02471761679007,0.0,0.08
08/25/2003,16.725927813038343,0.0,0.08
08/26/2003,16.725923823672005,0.0,0.08
08/27/2003,16.853073743245535,0.0,0.08
08/28/2003,16.84671000350748,0.0,0.08
08/29/2003,16.821278321104373,0.0,0.08
09/02/2003,16.973862560205312,0.0,0.08
09/03/2003,17.43157709292027,0.0,0.08
09/04/2003,17.863876374742354,0.0,0.08
09/05/2003,17.94652491620052,0.0,0.08
09/08/2003,18.048235651799356,0.0,0.08
09/09/2003,18.21352664737368,0.0,0.08
09/10/2003,17.819373957976367,0.0,0.08
09/11/2003,17.584151017075392,0.0,0.08
09/12/2003,17.469719466037525,0.0,0.08
09/15/2003,18.03551884877598,0.0,0.08
09/16/2003,18.060946685790565,0.0,0.08
09/17/2003,18.28344887276226,0.0,0.08
09/18/2003,18.111808476175412,0.0,0.08
09/19/2003,18.91918327058856,0.0,0.08
09/22/2003,18.683957781013522,0.0,0.08
09/23/2003,18.512311415879772,0.0,0.08
09/24/2003,18.82381415317561,0.0,0.08
09/25/2003,18.099091606765292,0.0,0.08
09/26/2003,17.97193565036552,0.0,0.08
09/29/2003,18.060946886709107,0.0,0.08
09/30/2003,18.17538013348508,0.0,0.08
10/01/2003,17.819377073263027,0.0,0.08
10/02/2003,18.086374486773583,0.0,0.08
10/03/2003,18.53774302812908,0.0,0.08
10/06/2003,18.531376991249306,0.0,0.08
10/07/2003,18.442384502838074,0.0,0.08
10/08/2003,18.664880489776184,0.0,0.08
10/09/2003,18.575882765732118,0.0,0.08
10/10/2003,18.378814697265625,0.0,0.08
10/13/2003,18.423311656114713,0.0,0.08
10/14/2003,18.219880651144898,0.0,0.08
10/15/2003,18.667316129731926,0.16,0.24
10/16/2003,18.48191791934693,0.0,0.24
10/17/2003,18.718451700902143,0.0,0.24
10/20/2003,18.507486353377633,0.0,0.24
10/21/2003,18.763202667236328,0.0,0.24
10/22/2003,18.55863311094493,0.0,0.24
10/23/2003,18.360454495682685,0.0,0.24
10/24/2003,17.433479378183666,0.0,0.24
10/27/2003,17.203338623046875,0.0,0.24
10/28/2003,17.31840664104403,0.0,0.24
10/29/2003,17.363154617173073,0.0,0.24
10/30/2003,17.267268619434958,0.0,0.24
10/31/2003,16.858114684547132,0.0,0.24
11/03/2003,16.845331157415988,0.0,0.24
11/04/2003,16.998758341874293,0.0,0.24
11/05/2003,16.717468993921774,0.0,0.24
11/06/2003,16.787794906588918,0.0,0.24
11/07/2003,16.864505715605983,0.0,0.24
11/10/2003,16.698301394058944,0.0,0.24
11/11/2003,16.62796709522223,0.0,0.24
11/12/2003,16.525691591687586,0.0,0.24
11/13/2003,16.532074735359018,0.0,0.24
11/14/2003,16.429790154309185,0.0,0.24
11/17/2003,16.231612045963363,0.0,0.24
11/18/2003,16.193254894425234,0.0,0.24
11/19/2003,16.16768798943725,0.0,0.24
11/20/2003,16.09096526215508,0.0,0.24
11/21/2003,16.19325216818634,0.0,0.24
11/24/2003,16.193248793139876,0.0,0.24
11/25/2003,16.538464714591832,0.0,0.24
11/26/2003,16.372252648845446,0.0,0.24
11/28/2003,16.301937082864843,0.0,0.24
12/01/2003,16.557653804425364,0.0,0.24
12/02/2003,16.58960992354148,0.0,0.24
12/03/2003,16.506499827603246,0.0,0.24
12/04/2003,16.442574621387905,0.0,0.24
12/05/2003,16.596012853369853,0.0,0.24
12/08/2003,16.698291059296107,0.0,0.24
12/09/2003,16.902869862933585,0.0,0.24
12/10/2003,16.909261705411033,0.0,0.24
12/11/2003,16.998760966066236,0.0,0.24
12/12/2003,17.062693068265105,0.0,0.24
12/15/2003,17.29283217180312,0.0,0.24
12/16/2003,17.152191907190844,0.0,0.24
12/17/2003,17.286434173583984,0.0,0.24
12/18/2003,17.324806893361238,0.0,0.24
12/19/2003,17.574129498308576,0.0,0.24
12/22/2003,17.363154202323006,0.0,0.24
12/23/2003,17.369549962261935,0.0,0.24
12/24/2003,17.350362316402965,0.0,0.24
12/26/2003,17.292835977401666,0.0,0.24
12/29/2003,17.395122108076407,0.0,0.24
12/30/2003,17.522971721376322,0.0,0.24
12/31/2003,17.529377731179014,0.0,0.24
01/02/2004,17.63166274783947,0.0,0.24
01/05/2004,17.727548997474898,0.0,0.24
01/06/2004,18.021626689116655,0.0,0.24
01/07/2004,18.00884897702127,0.0,0.24
01/08/2004,18.149487714955395,0.0,0.24
01/09/2004,17.91934251677408,0.0,0.24
01/12/2004,17.689192596208724,0.0,0.24
01/13/2004,17.612480901181772,0.0,0.24
01/14/2004,17.593299469978078,0.0,0.24
01/15/2004,17.61247666424585,0.0,0.24
01/16/2004,17.714762866097452,0.0,0.24
01/20/2004,17.887371036838044,0.0,0.24
01/21/2004,17.983266064327115,0.0,0.24
01/22/2004,18.130303583717822,0.0,0.24
01/23/2004,18.07916035635585,0.0,0.24
01/26/2004,18.213416257565218,0.0,0.24
01/27/2004,18.30930749274094,0.0,0.24
01/28/2004,18.09194955087431,0.0,0.24
01/29/2004,17.778695274030515,0.0,0.24
01/30/2004,17.797880248864036,0.0,0.24
02/02/2004,17.65084583640824,0.0,0.24
02/03/2004,17.516585497353695,0.0,0.24
02/04/2004,17.401512118851464,0.0,0.24
02/05/2004,17.299231379092024,0.0,0.24
02/06/2004,17.28005144293429,0.0,0.24
02/09/2004,17.382332643105393,0.0,0.24
02/10/2004,17.177761465968096,0.0,0.24
02/11/2004,17.24169117556291,0.0,0.24
02/12/2004,17.318414721440988,0.0,0.24
02/13/2004,17.248085440918683,0.0,0.24
02/17/2004,17.081865670246422,0.0,0.24
02/18/2004,17.196939826053907,0.0,0.24
02/19/2004,17.209729905917552,0.0,0.24
02/20/2004,17.043509685276856,0.0,0.24
02/23/2004,17.08826138526038,0.0,0.24
02/24/2004,17.011537296005855,0.0,0.24
02/25/2004,17.19694174058653,0.0,0.16
02/26/2004,16.99876329927971,0.0,0.16
02/27/2004,16.922037463421756,0.0,0.16
03/01/2004,17.024332736573943,0.0,0.16
03/02/2004,17.01154985477622,0.0,0.16
03/03/2004,16.84532812229763,0.0,0.16
03/04/2004,16.832542002041553,0.0,0.16
03/05/2004,16.768619473176532,0.0,0.16
03/08/2004,16.81975708341425,0.0,0.16
03/09/2004,16.49371680803348,0.0,0.16
03/10/2004,16.397830994800238,0.0,0.16
03/11/2004,16.09735220681304,0.0,0.16
03/12/2004,16.2252140045166,0.0,0.16
03/15/2004,16.174072245922076,0.0,0.16
03/16/2004,16.148505797012923,0.0,0.16
03/17/2004,16.142112790568028,0.0,0.16
03/18/2004,15.956715580997,0.0,0.16
03/19/2004,15.835257828472393,0.0,0.16
03/22/2004,15.649851591224433,0.0,0.16
03/23/2004,15.75853330710347,0.0,0.16
03/24/2004,15.585925263637938,0.0,0.16
03/25/2004,15.726575667240859,0.0,0.16
03/26/2004,16.052608109094297,0.0,0.16
03/29/2004,16.142108553987804,0.0,0.16
03/30/2004,16.116531686216703,0.0,0.16
03/31/2004,16.110145225891472,0.0,0.16
04/01/2004,15.950322744483959,0.0,0.16
04/02/2004,16.28914786185744,0.0,0.16
04/05/2004,16.500115126303765,0.0,0.16
04/06/2004,16.474537327367695,0.0,0.16
04/07/2004,16.455371527277368,0.0,0.16
04/08/2004,16.50651335269342,0.0,0.16
04/12/2004,16.289141056408965,0.0,0.16
04/13/2004,16.417002850395264,0.0,0.16
04/14/2004,16.231613101124907,0.0,0.16
04/15/2004,16.32111755388181,0.0,0.16
04/16/2004,16.193251427260584,0.0,0.16
04/19/2004,16.03343002964239,0.0,0.16
04/20/2004,16.397831429035474,0.0,0.16
04/21/2004,16.212429803680934,0.0,0.16
04/22/2004,16.30832814250959,0.0,0.16
04/23/2004,17.51658320311441,0.0,0.16
04/26/2004,17.548556616411243,0.0,0.16
04/27/2004,17.363164517644222,0.0,0.16
04/28/2004,17.26726543417784,0.0,0.16
04/29/2004,16.94761164158411,0.0,0.16
04/30/2004,16.99876767875193,0.0,0.16
05/03/2004,16.743048441565445,0.0,0.16
05/04/2004,16.84532472241179,0.0,0.16
05/05/2004,16.82615015010484,0.0,0.16
05/06/2004,16.723870441386605,0.0,0.16
05/07/2004,16.640757006760158,0.0,0.16
05/10/2004,16.385041715707143,0.0,0.16
05/11/2004,16.679122587783684,0.0,0.16
05/12/2004,16.53847883557183,0.0,0.16
05/13/2004,16.506502891702663,0.0,0.16
05/14/2004,16.62158012250695,0.0,0.16
05/17/2004,16.282747977127666,0.0,0.16
05/18/2004,16.42979014255633,0.0,0.16
05/19/2004,16.64075429950481,0.0,0.16
05/20/2004,16.461751191444286,0.0,0.16
05/21/2004,16.602397536665332,0.0,0.16
05/24/2004,16.653543086104893,0.0,0.16
05/25/2004,16.436180451179123,0.0,0.16
05/26/2004,16.615183270718504,0.0,0.16
05/27/2004,16.72386281135293,0.0,0.16
05/28/2004,16.711079390210013,0.0,0.16
06/01/2004,16.70469279090613,0.0,0.16
06/02/2004,16.698300996125436,0.0,0.16
06/03/2004,16.653540800869724,0.0,0.16
06/04/2004,16.64076005248127,0.0,0.16
06/07/2004,16.634367293940276,0.0,0.16
06/08/2004,16.8005843457774,0.0,0.16
06/09/2004,16.877296448576608,0.0,0.16
06/10/2004,16.86450797815446,0.0,0.16
06/14/2004,16.973185338290616,0.0,0.16
06/15/2004,17.254481016574516,0.0,0.16
06/16/2004,17.47823068818114,0.0,0.16
06/17/2004,17.459055156999696,0.0,0.16
06/18/2004,17.753127556527655,0.0,0.16
06/21/2004,18.040808037330883,0.0,0.16
06/22/2004,17.996056294418057,0.0,0.16
06/23/2004,18.028017485385078,0.0,0.16
06/24/2004,18.2070171380636,0.0,0.16
06/25/2004,18.20702435828469,0.0,0.16
06/28/2004,18.283733737093588,0.0,0.16
06/29/2004,18.01523359835234,0.0,0.16
06/30/2004,18.26455842098067,0.0,0.16
07/01/2004,18.347663179487288,0.0,0.16
07/02/2004,18.29652601086853,0.0,0.16
07/06/2004,18.104733648088636,0.0,0.16
07/07/2004,17.6891910668862,0.0,0.16
07/08/2004,17.823450908902068,0.0,0.16
07/09/2004,17.759521849194275,0.0,0.16
07/12/2004,17.689190337202927,0.0,0.16
07/13/2004,17.84261965405567,0.0,0.16
07/14/2004,17.516580677991428,0.0,0.16
07/15/2004,17.932126194970863,0.0,0.16
07/16/2004,18.015244262846412,0.0,0.16
07/19/2004,17.657234127687136,0.0,0.16
07/20/2004,17.900153800190143,0.0,0.16
07/21/2004,19.10841464212017,0.0,0.16
07/22/2004,18.584203716389062,0.0,0.16
07/23/2004,18.14309310123581,0.0,0.16
07/26/2004,18.130303230038948,0.0,0.16
07/27/2004,18.347671594313542,0.0,0.16
07/28/2004,18.11751672695208,0.0,0.16
07/29/2004,18.398806040892435,0.0,0.16
07/30/2004,18.187842214624276,0.0,0.16
08/02/2004,18.072772554953836,0.0,0.16
08/03/2004,18.143095834399265,0.0,0.16
08/04/2004,17.90655443802325,0.0,0.16
08/05/2004,18.0024444069566,0.0,0.16
08/06/2004,17.503802140463804,0.0,0.16
08/09/2004,17.42708358573629,0.0,0.16
08/10/2004,17.45265088174202,0.0,0.16
08/11/2004,17.51019742572963,0.0,0.16
08/12/2004,17.40789711229006,0.0,0.16
08/13/2004,17.267261877045517,0.0,0.16
08/16/2004,17.280049909633394,0.0,0.16
08/17/2004,17.401518682115693,0.0,0.16
08/18/2004,17.216121258393876,0.0,0.16
08/19/2004,17.48462604381218,0.0,0.16
08/20/2004,17.343977666698354,0.0,0.16
08/23/2004,17.48490348190979,0.08,0.24
08/24/2004,17.56825598431454,0.0,0.24
08/25/2004,17.446434049356746,0.0,0.24
08/26/2004,17.606721384883038,0.0,0.24
08/27/2004,17.632367637918815,0.0,0.24
08/30/2004,17.504148483276367,0.0,0.24
08/31/2004,17.497737783291324,0.0,0.24
09/01/2004,17.459263198320507,0.0,0.24
09/02/2004,17.568254583256913,0.0,0.24
09/03/2004,17.60672959274112,0.0,0.24
09/07/2004,17.497733663479547,0.0,0.24
09/08/2004,17.504135371696446,0.0,0.24
09/09/2004,17.504144183490247,0.0,0.24
09/10/2004,17.529790657910212,0.0,0.24
09/13/2004,17.6516103027028,0.0,0.24
09/14/2004,17.54901657490903,0.0,0.24
09/15/2004,17.54261686254395,0.0,0.24
09/16/2004,17.4528412495935,0.0,0.24
09/17/2004,17.561848305783354,0.0,0.24
09/20/2004,17.59390790902531,0.0,0.24
09/21/2004,17.60031292071927,0.0,0.24
09/22/2004,17.491313529490238,0.0,0.24
09/23/2004,17.433618883304785,0.0,0.24
09/24/2004,17.561845096648334,0.0,0.24
09/27/2004,17.42079279462378,0.0,0.24
09/28/2004,17.446433724444397,0.0,0.24
09/29/2004,17.4784953869923,0.0,0.24
09/30/2004,17.69009108561008,0.0,0.24
10/01/2004,17.837559445938343,0.0,0.24
10/04/2004,18.23507992030464,0.0,0.24
10/05/2004,18.049140917560916,0.0,0.24
10/06/2004,18.20302570042291,0.0,0.24
10/07/2004,18.29919823444259,0.0,0.24
10/08/2004,18.01708791468813,0.0,0.24
10/11/2004,18.08120358164021,0.0,0.24
10/12/2004,17.84396444282469,0.0,0.24
10/13/2004,18.074788665178946,0.0,0.24
10/14/2004,17.9786174079373,0.0,0.24
10/15/2004,17.93373415520633,0.0,0.24
10/18/2004,17.997846635303024,0.0,0.24
10/19/2004,18.292784979041784,0.0,0.24
10/20/2004,18.09402080746883,0.0,0.08
10/21/2004,18.472319410286858,0.0,0.08
10/22/2004,18.145319599884168,0.0,0.08
10/25/2004,17.741380259723133,0.0,0.08
10/26/2004,17.76701952662581,0.0,0.08
10/27/2004,17.863196371858585,0.0,0.08
10/28/2004,18.023493352709625,0.0,0.08
10/29/2004,18.029908665537285,0.0,0.08
11/01/2004,18.055551333432966,0.0,0.08
11/02/2004,18.1196677858486,0.0,0.08
11/03/2004,18.369720755922295,0.0,0.08
11/04/2004,18.1966142903411,0.0,0.08
11/05/2004,18.728791636338133,0.0,0.08
11/08/2004,18.70955792986938,0.0,0.08
11/09/2004,18.869852052924497,0.0,0.08
11/10/2004,19.184026493380102,0.0,0.08
11/11/2004,19.164789975260536,0.0,0.08
11/12/2004,19.337907557849295,0.0,0.08
11/15/2004,19.537666309514414,3.08,3.16
11/16/2004,19.530514642647635,0.0,3.16
11/17/2004,19.47334715464933,0.0,3.16
11/18/2004,19.38758800707692,0.0,3.16
11/19/2004,19.31612431595848,0.0,3.16
11/22/2004,19.116038744585257,0.0,3.16
11/23/2004,18.95167781108836,0.0,3.16
11/24/2004,19.023148010004796,0.0,3.16
11/26/2004,18.980257088903034,0.0,3.16
11/29/2004,19.037424208599663,0.0,3.16
11/30/2004,19.116037853436655,0.0,3.16
12/01/2004,19.258967446097348,0.0,3.16
12/02/2004,19.487636454012986,0.0,3.16
12/03/2004,19.409033789089648,0.0,3.16
12/06/2004,19.366151917918458,0.0,3.16
12/07/2004,19.480489121233347,0.0,3.16
12/08/2004,19.30184327717032,0.0,3.16
12/09/2004,19.387594748439064,0.0,3.16
12/10/2004,19.35186004638672,0.0,3.16
12/13/2004,19.36615993917416,0.0,3.16
12/14/2004,19.330425336397134,0.0,3.16
12/15/2004,19.451909545496008,0.0,3.16
12/16/2004,19.401890288420656,0.0,3.16
12/17/2004,19.29469676410087,0.0,3.16
12/20/2004,19.30183743353653,0.0,3.16
12/21/2004,19.29468825594632,0.0,3.16
12/22/2004,19.18035651662689,0.0,3.16
12/23/2004,19.201793705863224,0.0,3.16
12/27/2004,19.301834971829813,0.0,3.16
12/28/2004,19.187498632426976,0.0,3.16
12/29/2004,19.187503802795664,0.0,3.16
12/30/2004,19.21608205865508,0.0,3.16
12/31/2004,19.116035898415124,0.0,3.16
01/03/2005,19.151767243865066,0.0,3.16
01/04/2005,19.201782654593746,0.0,3.16
01/05/2005,19.180354589562747,0.0,3.16
01/06/2005,19.18750137779791,0.0,3.16
01/07/2005,19.16606470714764,0.0,3.16
01/10/2005,19.008848690907904,0.0,3.16
01/11/2005,19.073163488572057,0.0,3.16
01/12/2005,19.13033152845035,0.0,3.16
01/13/2005,19.06601119633833,0.0,3.16
01/14/2005,18.865922864022178,0.0,3.16
01/18/2005,18.601511590559934,0.0,3.16
01/19/2005,18.73014249967993,0.0,3.16
01/20/2005,18.465725931149105,0.0,3.16
01/21/2005,18.5443403969666,0.0,3.16
01/24/2005,18.408559731947992,0.0,3.16
01/25/2005,18.408567064511644,0.0,3.16
01/26/2005,18.6300978596736,0.0,3.16
01/27/2005,18.544343065131297,0.0,3.16
01/28/2005,18.965968906879336,0.0,3.16
01/31/2005,18.83018968146432,0.0,3.16
02/01/2005,18.758733763323974,0.0,3.16
02/02/2005,18.880216101047097,0.0,3.16
02/03/2005,18.844483750514037,0.0,3.16
02/04/2005,18.701557698916464,0.0,3.16
02/07/2005,18.773020670574418,0.0,3.16
02/08/2005,18.715852731346036,0.0,3.16
02/09/2005,18.758731771907147,0.0,3.16
02/10/2005,18.65153498199619,0.0,3.16
02/11/2005,18.60151187687063,0.0,3.16
