ELP,Companhia Paranaense de Energia,
Date,Price,Annualized Dividend
12/08/2004,0.9415764808654785,0.028
12/09/2004,0.923556009706916,0.028
12/09/2004,0.9122931957244873,0.028
12/10/2004,0.9010303997326079,0.028
12/10/2004,0.9460818767547607,0.028
12/13/2004,0.9573449001876901,0.028
12/13/2004,0.9595975279808044,0.028
12/14/2004,0.9573446129127058,0.028
12/14/2004,0.9663549065589905,0.028
12/15/2004,0.9753652707834767,0.028
12/15/2004,0.9708601236343384,0.028
12/16/2004,0.9933856613496137,0.028
12/16/2004,0.9888805150985718,0.028
12/17/2004,0.9686073660850525,0.028
12/17/2004,0.9686073660850525,0.028
12/20/2004,0.9641024695184756,0.028
12/20/2004,1.0001436471939087,0.028
12/21/2004,1.0114062463537816,0.028
12/21/2004,0.9888805150985718,0.028
12/22/2004,0.9686073660850525,0.028
12/22/2004,0.9686073660850525,0.028
12/23/2004,0.9911330725622106,0.028
12/23/2004,0.961849570274353,0.028
12/27/2004,0.9663547876478034,0.028
12/27/2004,0.9641022682189941,0.028
12/28/2004,0.9641024566162212,0.028
12/28/2004,0.9708601236343384,0.028
12/29/2004,0.9776175143025717,0.028
12/29/2004,0.9821226596832275,0.028
12/30/2004,0.9888806182266798,0.028
12/30/2004,1.0046486854553223,0.028
12/31/2004,1.0114064111758894,0.028
12/31/2004,1.0069012641906738,0.028
01/03/2005,1.0023959340277515,0.028
01/03/2005,0.9573444724082947,0.028
01/04/2005,0.9595972313010064,0.028
01/04/2005,0.8897673487663269,0.028
01/05/2005,0.8942723962836141,0.028
01/05/2005,0.8739992380142212,0.028
01/06/2005,0.8785044658599105,0.028
01/06/2005,0.8830096125602722,0.028
01/07/2005,0.8920197969715965,0.028
01/07/2005,0.8875146508216858,0.028
01/10/2005,0.8875146279478799,0.028
01/10/2005,0.8785043358802795,0.028
01/11/2005,0.8807570552020033,0.028
01/11/2005,0.8897673487663269,0.028
01/12/2005,0.8942722202890436,0.028
01/12/2005,0.8987773656845093,0.028
01/13/2005,0.910040557384491,0.028
01/13/2005,0.910040557384491,0.028
01/14/2005,0.9055353087477309,0.028
01/14/2005,0.9415764808654785,0.028
01/18/2005,0.8897673274501559,0.028
01/18/2005,0.9032828211784363,0.028
01/19/2005,0.90778798960056,0.028
01/19/2005,0.8897673487663269,0.028
01/20/2005,0.8672414394415087,0.028
01/20/2005,0.8875146508216858,0.028
01/21/2005,0.8830096547800109,0.028
01/21/2005,0.9010302424430847,0.028
01/24/2005,0.9415763824120006,0.028
01/24/2005,0.9686073660850525,0.028
01/25/2005,0.9776178761256994,0.028
01/25/2005,1.0361847877502441,0.028
01/26/2005,1.013658892322046,0.028
01/26/2005,1.018164038658142,0.028
01/27/2005,0.9956383920135753,0.028
01/27/2005,1.0046486854553223,0.028
01/28/2005,0.9888806762498117,0.028
01/28/2005,1.0069012641906738,0.028
01/31/2005,1.0069012641906738,0.028
01/31/2005,1.0069012641906738,0.028
02/01/2005,1.0001434835917875,0.028
02/01/2005,0.9843754172325134,0.028
02/02/2005,0.9798701861023217,0.028
02/02/2005,0.9978907704353333,0.028
02/03/2005,0.9978909702202428,0.028
02/03/2005,1.0069012641906738,0.028
02/04/2005,1.022669444538665,0.028
02/04/2005,1.0271745920181274,0.028
02/07/2005,1.0316794517407624,0.028
02/07/2005,1.0294269323349,0.028
02/08/2005,1.0339323211150795,0.028
02/08/2005,1.083488941192627,0.028
02/09/2005,1.094751614138374,0.028
02/09/2005,1.0587103366851807,0.028
02/10/2005,1.042942711601478,0.028
02/10/2005,1.0744787454605103,0.028
02/11/2005,1.081236390363732,0.028
02/11/2005,1.0699734687805176,0.028
02/14/2005,1.0879939945182568,0.028
02/14/2005,1.1172775030136108,0.028
02/15/2005,1.1105197563386073,0.028
02/15/2005,1.106014609336853,0.028
02/16/2005,1.090246366311477,0.028
02/16/2005,1.1082669496536255,0.028
02/17/2005,1.119530201486627,0.028
02/17/2005,1.1443085670471191,0.028
02/18/2005,1.155571479780532,0.028
02/18/2005,1.139803409576416,0.028
02/22/2005,1.2231485429836433,0.028
02/22/2005,1.1307929754257202,0.028
02/23/2005,1.1488134860992432,0.028
02/23/2005,1.1488134860992432,0.028
02/24/2005,1.1758444940607382,0.028
02/24/2005,1.198370337486267,0.028
02/25/2005,1.2006229262311074,0.028
02/25/2005,1.2051280736923218,0.028
02/28/2005,1.2254011735424162,0.028
02/28/2005,1.2299063205718994,0.028
03/01/2005,1.2231483949528499,0.028
03/01/2005,1.2163907289505005,0.028
03/02/2005,1.2389166355133057,0.028
03/02/2005,1.2389166355133057,0.028
03/03/2005,1.2479267542541814,0.028
03/03/2005,1.2163907289505005,0.028
03/04/2005,1.2254012207034837,0.028
03/04/2005,1.198370337486267,0.028
03/07/2005,1.198370147281827,0.028
03/07/2005,1.1961175203323364,0.028
03/08/2005,1.1938648249818868,0.028
03/08/2005,1.1533184051513672,0.028
03/09/2005,1.1307929436858106,0.028
03/09/2005,1.1172775030136108,0.028
03/10/2005,1.1150246890215365,0.028
03/10/2005,1.0902464389801025,0.028
03/11/2005,1.10376208693322,0.028
03/11/2005,1.0767312049865723,0.028
03/14/2005,1.0834885861000365,0.028
03/14/2005,1.0384371280670166,0.028
03/15/2005,1.0361848979988777,0.028
03/15/2005,1.0564581155776978,0.028
03/16/2005,1.0361846236897077,0.028
03/16/2005,1.087993860244751,0.028
03/17/2005,1.0879940618629218,0.028
03/17/2005,1.1240352392196655,0.028
03/18/2005,1.1262874970847687,0.028
03/18/2005,1.0947514772415161,0.028
03/21/2005,1.0722259053876477,0.028
03/21/2005,1.067720651626587,0.028
03/22/2005,1.0722260715457577,0.028
03/22/2005,1.0361847877502441,0.028
03/23/2005,1.0474480303115679,0.028
03/23/2005,0.9866284728050232,0.028
03/24/2005,1.0091538808326932,0.028
03/24/2005,1.0023961067199707,0.028
03/28/2005,0.9956384999844795,0.028
03/28/2005,1.0001436471939087,0.028
03/29/2005,1.0114065722051793,0.028
03/29/2005,1.0204169750213623,0.028
03/30/2005,1.0294272304133976,0.028
03/30/2005,1.0564581155776978,0.028
03/31/2005,1.0789837810827858,0.028
03/31/2005,1.0542054176330566,0.028
04/01/2005,1.0744785777854298,0.028
04/01/2005,1.0767312049865723,0.028
04/04/2005,1.0812362140462508,0.028
04/04/2005,1.0474475622177124,0.028
04/05/2005,1.0699732942996838,0.028
04/05/2005,1.0474475622177124,0.028
04/06/2005,1.0677207166026592,0.028
04/06/2005,1.0451949834823608,0.028
04/07/2005,1.0744786587371191,0.028
04/07/2005,1.1127724647521973,0.028
04/08/2005,1.1172774984276594,0.028
04/08/2005,1.0924991369247437,0.028
04/11/2005,1.094751512147014,0.028
04/11/2005,1.1082669496536255,0.028
04/12/2005,1.1195301344149624,0.028
04/12/2005,1.1668342351913452,0.028
04/13/2005,1.1893598975358934,0.028
04/13/2005,1.164581537246704,0.028
04/14/2005,1.1826023538733446,0.028
04/14/2005,1.1105198860168457,0.028
04/15/2005,1.1217826067172552,0.028
04/15/2005,1.0992568731307983,0.028
04/18/2005,1.0812362231847816,0.028
04/18/2005,1.1217825412750244,0.028
04/19/2005,1.1217826748961337,0.028
04/19/2005,1.1510661840438843,0.028
04/20/2005,1.1668345112358338,0.028
04/20/2005,1.1262881755828857,0.028
04/21/2005,1.1488137146571002,0.028
04/21/2005,1.1443085670471191,0.028
04/22/2005,1.1510658387124202,0.028
04/22/2005,1.1352977752685547,0.028
04/25/2005,1.13980319267189,0.028
04/25/2005,1.1488134860992432,0.028
04/26/2005,1.1719749980256988,0.07
04/26/2005,1.169658899307251,0.07
04/27/2005,1.1627103735863684,0.07
04/27/2005,1.192820429801941,0.07
04/28/2005,1.169659021065698,0.07
04/28/2005,1.146497368812561,0.07
04/29/2005,1.1534454338374884,0.07
04/29/2005,1.2067170143127441,0.07
05/02/2005,1.2252464757925843,0.07
05/02/2005,1.2298787832260132,0.07
05/03/2005,1.2159818865359542,0.07
05/03/2005,1.2090333700180054,0.07
05/04/2005,1.2321952344566878,0.07
05/04/2005,1.2900991439819336,0.07
05/05/2005,1.2900993556782372,0.07
05/05/2005,1.287783145904541,0.07
05/06/2005,1.2924152869234056,0.07
05/06/2005,1.234511375427246,0.07
05/09/2005,1.2391435271933475,0.07
05/09/2005,1.2182981967926025,0.07
05/10/2005,1.2136660188791666,0.07
05/10/2005,1.1580783128738403,0.07
05/11/2005,1.169658980824719,0.07
05/11/2005,1.1905043125152588,0.07
05/12/2005,1.1905042580146832,0.07
05/12/2005,1.1488134860992432,0.07
05/13/2005,1.1349167849993507,0.07
05/13/2005,1.1233359575271606,0.07
05/16/2005,1.1233357823188,0.07
05/16/2005,1.1418650150299072,0.07
05/17/2005,1.165026600638989,0.07
05/17/2005,1.1349165439605713,0.07
05/18/2005,1.158078283794935,0.07
05/18/2005,1.1673429012298584,0.07
05/19/2005,1.1835561129591694,0.07
05/19/2005,1.199769139289856,0.07
05/20/2005,1.185871832363048,0.07
05/20/2005,1.2090333700180054,0.07
05/23/2005,1.1928205392001654,0.07
05/23/2005,1.2044012546539307,0.07
05/24/2005,1.2159819253941804,0.07
05/24/2005,1.2484080791473389,0.07
05/25/2005,1.2646213132810638,0.07
05/25/2005,1.2460920810699463,0.07
05/26/2005,1.246092053525199,0.07
05/26/2005,1.2553566694259644,0.07
05/27/2005,1.248408177923947,0.07
05/27/2005,1.3178929090499878,0.07
05/31/2005,1.3317898511886597,0.07
05/31/2005,1.3317898511886597,0.07
06/01/2005,1.3086283206939697,0.07
06/01/2005,1.3086283206939697,0.07
06/02/2005,1.3132606902636828,0.07
06/02/2005,1.3387384414672852,0.07
06/03/2005,1.3549510253470134,0.07
06/03/2005,1.3202086687088013,0.07
06/06/2005,1.297047214209703,0.07
06/06/2005,1.2576725482940674,0.07
06/07/2005,1.2484082202700877,0.07
06/07/2005,1.1905043125152588,0.07
06/08/2005,1.1974528757090521,0.07
06/08/2005,1.1951366662979126,0.07
06/09/2005,1.1603944933751418,0.07
06/09/2005,1.1673429012298584,0.07
06/10/2005,1.1835557353617143,0.07
06/10/2005,1.2321950197219849,0.07
06/13/2005,1.2530405160409448,0.07
06/13/2005,1.2368274927139282,0.07
06/14/2005,1.2391437451559923,0.07
06/14/2005,1.2530406713485718,0.07
06/15/2005,1.243775760516557,0.07
06/15/2005,1.2229304313659668,0.07
06/16/2005,1.2507240485360016,0.07
06/16/2005,1.2831501960754395,0.07
06/17/2005,1.3063120837146691,0.07
06/17/2005,1.3178929090499878,0.07
06/20/2005,1.2924153780370509,0.07
06/20/2005,1.303996205329895,0.07
06/21/2005,1.3039958211306055,0.07
06/21/2005,1.3132604360580444,0.07
06/22/2005,1.315576808615954,0.07
06/22/2005,1.3294737339019775,0.07
06/23/2005,1.3387384200126116,0.07
06/23/2005,1.264621376991272,0.07
06/24/2005,1.280834510125474,0.07
06/24/2005,1.2762022018432617,0.07
06/27/2005,1.29009909837984,0.07
06/27/2005,1.2854667901992798,0.07
06/28/2005,1.2669371643511074,0.07
06/28/2005,1.2692533731460571,0.07
06/29/2005,1.2692539094868147,0.07
06/29/2005,1.287783145904541,0.07
06/30/2005,1.2900987607734227,0.07
06/30/2005,1.299363374710083,0.07
07/01/2005,1.3109443373501972,0.07
07/01/2005,1.3248412609100342,0.07
07/05/2005,1.271569906272011,0.07
07/05/2005,1.2530406713485718,0.07
07/06/2005,1.2345113136310142,0.07
07/06/2005,1.2044012546539307,0.07
07/07/2005,1.1928206578473943,0.07
07/07/2005,1.2530406713485718,0.07
07/08/2005,1.2507243614755816,0.07
07/08/2005,1.2553566694259644,0.07
07/11/2005,1.2646213928668015,0.07
07/11/2005,1.2900991439819336,0.07
07/12/2005,1.2993639134349364,0.07
07/12/2005,1.3549516201019287,0.07
07/13/2005,1.375797006380668,0.07
07/13/2005,1.3734807968139648,0.07
07/14/2005,1.373480373790904,0.07
07/14/2005,1.3665319681167603,0.07
07/15/2005,1.385061457514045,0.07
07/15/2005,1.3688483238220215,0.07
07/18/2005,1.3595838527330726,0.07
07/18/2005,1.3711646795272827,0.07
07/19/2005,1.3665321226658453,0.07
07/19/2005,1.3109443187713623,0.07
07/20/2005,1.3109442769685007,0.07
07/20/2005,1.37811279296875,0.07
07/21/2005,1.3781130725954818,0.07
07/21/2005,1.345686912536621,0.07
07/22/2005,1.34105410478031,0.07
07/22/2005,1.3202086687088013,0.07
07/25/2005,1.2553567856722136,0.07
07/25/2005,1.1951366662979126,0.07
07/26/2005,1.1789234715637298,0.07
07/26/2005,1.225246548652649,0.07
07/27/2005,1.2067172730468614,0.07
07/27/2005,1.2321950197219849,0.07
07/28/2005,1.2414595302641447,0.07
07/28/2005,1.2692533731460571,0.07
07/29/2005,1.2762023659572985,0.07
07/29/2005,1.280834674835205,0.07
08/01/2005,1.2900989242937606,0.07
08/01/2005,1.2924150228500366,0.07
08/02/2005,1.3039956499357677,0.07
08/02/2005,1.3202086687088013,0.07
08/03/2005,1.331789796074268,0.07
08/03/2005,1.3618998527526855,0.07
08/04/2005,1.373480745389068,0.07
08/04/2005,1.343370795249939,0.07
08/05/2005,1.359583681459851,0.07
08/05/2005,1.3178929090499878,0.07
08/08/2005,1.3410543358845541,0.07
08/08/2005,1.2947312593460083,0.07
08/09/2005,1.299363487560814,0.07
08/09/2005,1.3225250244140625,0.07
08/10/2005,1.3572675728078663,0.07
08/10/2005,1.3410544395446777,0.07
08/11/2005,1.341054535769255,0.07
08/11/2005,1.2900991439819336,0.07
08/12/2005,1.2507242548507504,0.07
08/12/2005,1.2924150228500366,0.07
08/15/2005,1.3827453360532067,0.07
08/15/2005,1.3294737339019775,0.07
08/16/2005,1.3456870034260855,0.07
08/16/2005,1.3063123226165771,0.07
08/17/2005,1.3132602636469033,0.07
08/17/2005,1.3202086687088013,0.07
08/18/2005,1.3202092310083318,0.07
08/18/2005,1.303996205329895,0.07
08/19/2005,1.292415045939477,0.07
08/19/2005,1.2229304313659668,0.07
08/22/2005,1.2762019298181424,0.07
08/22/2005,1.2970472574234009,0.07
08/23/2005,1.2762022018432617,0.07
08/23/2005,1.2762022018432617,0.07
08/24/2005,1.2854668308241355,0.07
08/24/2005,1.241459846496582,0.07
08/25/2005,1.2854666167382842,0.07
08/25/2005,1.2924150228500366,0.07
08/26/2005,1.301679664590062,0.07
08/26/2005,1.2715696096420288,0.07
08/29/2005,1.2924148590361328,0.07
08/29/2005,1.299363374710083,0.07
08/30/2005,1.3155766723127045,0.07
08/30/2005,1.3271574974060059,0.07
08/31/2005,1.3271574700581392,0.07
08/31/2005,1.3248412609100342,0.07
09/01/2005,1.3480030780596202,0.07
09/01/2005,1.3294737339019775,0.07
09/02/2005,1.3526351561706733,0.07
09/02/2005,1.37811279296875,0.07
09/06/2005,1.3850616054145655,0.07
09/06/2005,1.3711646795272827,0.07
09/07/2005,1.3665323708981887,0.07
09/07/2005,1.3711646795272827,0.07
09/08/2005,1.3711642492971627,0.07
09/08/2005,1.3757965564727783,0.07
09/09/2005,1.3757965674371098,0.07
09/09/2005,1.4475973844528198,0.07
09/12/2005,1.3943260083778275,0.07
09/12/2005,1.4221198558807373,0.07
09/13/2005,1.422119614115066,0.07
09/13/2005,1.456861972808838,0.07
09/14/2005,1.4614943166369005,0.07
09/14/2005,1.5193982124328613,0.07
09/15/2005,1.5610890857781694,0.07
09/15/2005,1.5773022174835205,0.07
09/16/2005,1.5981482301797747,0.07
09/16/2005,1.5865674018859863,0.07
09/19/2005,1.5888834289997715,0.07
09/19/2005,1.5796188116073608,0.07
09/20/2005,1.6027800665803353,0.07
09/20/2005,1.574986219406128,0.07
09/21/2005,1.5981481968294837,0.07
09/21/2005,1.6074128150939941,0.07
09/22/2005,1.6097285569244506,0.07
09/22/2005,1.5958316326141357,0.07
09/23/2005,1.6004635350622702,0.07
09/23/2005,1.5911989212036133,0.07
09/26/2005,1.5911992514062676,0.07
09/26/2005,1.6004638671875,0.07
09/27/2005,1.607412411653074,0.07
09/27/2005,1.6027801036834717,0.07
09/28/2005,1.5981477865204334,0.07
09/28/2005,1.6259416341781616,0.07
09/29/2005,1.639838817091701,0.07
09/29/2005,1.7371174097061157,0.07
09/30/2005,1.7486977892005977,0.07
09/30/2005,1.7880723476409912,0.07
10/03/2005,1.7996532460282786,0.07
10/03/2005,1.8066017627716064,0.07
10/04/2005,1.8089181073342209,0.07
10/04/2005,1.7232203483581543,0.07
10/05/2005,1.7000588130442746,0.07
10/05/2005,1.6514195203781128,0.07
10/06/2005,1.5981478588418878,0.07
10/06/2005,1.6213093996047974,0.07
10/07/2005,1.6722649778155223,0.07
10/07/2005,1.7371174097061157,0.07
10/10/2005,1.7440659731076458,0.07
10/10/2005,1.7417497634887695,0.07
10/11/2005,1.7556463746245046,0.07
10/11/2005,1.829763412475586,0.07
10/12/2005,1.8297636591465123,0.07
10/12/2005,1.709323525428772,0.07
10/13/2005,1.7324850622544214,0.07
10/13/2005,1.8181828260421753,0.07
10/14/2005,1.8228149486356073,0.07
10/14/2005,1.8714542388916016,0.07
10/17/2005,1.933990478620847,0.07
10/17/2005,1.9224096536636353,0.07
10/18/2005,1.945571196736502,0.07
10/18/2005,1.8737704753875732,0.07
10/19/2005,1.850608921227144,0.07
10/19/2005,1.8112343549728394,0.07
10/20/2005,1.876086760737172,0.07
10/20/2005,1.748698115348816,0.07
10/21/2005,1.7394331742213378,0.07
10/21/2005,1.7880723476409912,0.07
10/24/2005,1.795021322485698,0.07
10/24/2005,1.797337532043457,0.07
10/25/2005,1.8204989500510544,0.07
10/25/2005,1.748698115348816,0.07
10/26/2005,1.7255362731653063,0.07
10/26/2005,1.7301685810089111,0.07
10/27/2005,1.6676319173460052,0.07
10/27/2005,1.660683512687683,0.07
10/28/2005,1.6560519643113132,0.07
10/28/2005,1.6653165817260742,0.07
10/31/2005,1.686161982491312,0.07
10/31/2005,1.709323525428772,0.07
11/01/2005,1.7116396442494783,0.07
11/01/2005,1.7602789402008057,0.07
11/02/2005,1.7834400682951064,0.07
11/02/2005,1.8019694089889526,0.07
11/03/2005,1.811234180623549,0.07
11/03/2005,1.829763412475586,0.07
11/04/2005,1.8413441271616424,0.07
11/04/2005,1.829763412475586,0.07
11/07/2005,1.8645056756774259,0.07
11/07/2005,1.855241060256958,0.07
11/08/2005,1.8343955278396604,0.07
11/08/2005,1.8343955278396606,0.07
11/09/2005,1.8506088935332092,0.07
11/09/2005,1.8089181184768677,0.07
11/10/2005,1.818182271325901,0.07
11/10/2005,1.8459761142730713,0.07
11/11/2005,1.839027762413025,0.07
11/11/2005,1.839027762413025,0.07
11/14/2005,1.7834401214554865,0.07
11/14/2005,1.7718594074249268,0.07
11/15/2005,1.7718592344243609,0.07
11/15/2005,1.7788076400756836,0.07
11/16/2005,1.7788081877796003,0.07
11/16/2005,1.7371174097061157,0.07
11/17/2005,1.7996532460282786,0.07
11/17/2005,1.8066017627716064,0.07
11/18/2005,1.804285432242045,0.07
11/18/2005,1.7834399938583374,0.07
11/21/2005,1.797337026409422,0.07
11/21/2005,1.7834399938583374,0.07
11/22/2005,1.734801199299368,0.07
11/22/2005,1.797337532043457,0.07
11/23/2005,1.799653576356777,0.07
11/23/2005,1.8645060062408447,0.07
11/25/2005,1.9247261094563717,0.07
11/25/2005,1.9363067150115967,0.07
11/28/2005,1.9918946345209299,0.07
11/28/2005,1.9594683647155762,0.07
11/29/2005,1.9687328881510224,0.07
11/29/2005,1.973365306854248,0.07
11/30/2005,1.9756814281995507,0.07
11/30/2005,2.012739896774292,0.07
12/01/2005,1.991893785530644,0.07
12/01/2005,2.017371416091919,0.07
12/02/2005,2.0220042375886607,0.07
12/02/2005,1.9849457740783691,0.07
12/05/2005,1.971049187816155,0.07
12/05/2005,1.9108290672302246,0.07
12/06/2005,1.9432551957547899,0.07
12/06/2005,1.9455711841583252,0.07
12/07/2005,1.9177775008894145,0.07
12/07/2005,1.852925181388855,0.07
12/08/2005,1.8228151346133257,0.07
12/08/2005,1.8181828260421753,0.07
12/09/2005,1.7996529829731036,0.07
12/09/2005,1.8158661127090454,0.07
12/12/2005,1.7857562952312327,0.07
12/12/2005,1.792704701423645,0.07
12/13/2005,1.7973373354298743,0.07
12/13/2005,1.8737704753875732,0.07
12/14/2005,1.8413440707011666,0.07
12/14/2005,1.7764917612075806,0.07
12/15/2005,1.7625948377446692,0.07
12/15/2005,1.7764917612075806,0.07
12/16/2005,1.7695430729400985,0.07
12/16/2005,1.7950208187103271,0.07
12/19/2005,1.7903888571553095,0.07
12/19/2005,1.6977425813674927,0.07
12/20/2005,1.7209042732816648,0.07
12/20/2005,1.797337532043457,0.07
12/21/2005,1.8089181469458442,0.07
12/21/2005,1.7996535301208496,0.07
12/22/2005,1.8089176924125263,0.07
12/22/2005,1.7788076400756836,0.07
12/23/2005,1.781124041557359,0.07
12/23/2005,1.7741755247116089,0.07
12/27/2005,1.7741758661236204,0.07
12/27/2005,1.7602789402008057,0.07
12/28/2005,1.7417495522282238,0.07
12/28/2005,1.744065761566162,0.07
12/29/2005,1.751014058373907,0.07
12/29/2005,1.7695432901382446,0.07
12/30/2005,1.7788080180917158,0.07
12/30/2005,1.744065761566162,0.07
01/03/2006,1.8529251218791067,0.07
01/03/2006,1.8946160078048706,0.07
01/04/2006,1.8946160459907608,0.07
01/04/2006,1.9594683647155762,0.07
01/05/2006,1.96178373802052,0.07
01/05/2006,2.017371416091919,0.07
01/06/2006,2.033585391806973,0.07
01/06/2006,2.0891733169555664,0.07
01/09/2006,2.0845409071903775,0.07
01/09/2006,2.091489315032959,0.07
01/10/2006,2.0266366278316563,0.07
01/10/2006,2.0289528369903564,0.07
01/11/2006,2.0497984688128734,0.07
01/11/2006,2.0729598999023438,0.07
01/12/2006,2.0961212837702266,0.07
01/12/2006,2.0938050746917725,0.07
01/13/2006,2.0636952781454183,0.07
01/13/2006,2.024320602416992,0.07
01/17/2006,2.0451657122275475,0.07
01/17/2006,2.038217306137085,0.07
01/18/2006,2.059063262826323,0.07
01/18/2006,1.9942107200622559,0.07
01/19/2006,2.0405339441285864,0.07
01/19/2006,2.130863904953003,0.07
01/20/2006,2.1447607846949346,0.07
01/20/2006,2.1146507263183594,0.07
01/23/2006,2.1192821604277152,0.07
01/23/2006,2.2026638984680176,0.07
01/24/2006,2.2072969733171437,0.07
01/24/2006,2.2443554401397705,0.07
01/25/2006,2.237407323939975,0.07
01/25/2006,2.248988151550293,0.07
01/26/2006,2.2698331433272165,0.07
01/26/2006,2.2513039112091064,0.07
01/27/2006,2.265201243995304,0.07
01/27/2006,2.2072973251342773,0.07
01/30/2006,2.1540256763417727,0.07
01/30/2006,2.191084146499634,0.07
01/31/2006,2.130863838624794,0.07
01/31/2006,2.1470770835876465,0.07
02/01/2006,2.15170874820423,0.07
02/01/2006,2.142444133758545,0.07
02/02/2006,2.2003489498519837,0.07
02/02/2006,2.1864519119262695,0.07
02/03/2006,2.163289522918279,0.07
02/03/2006,2.1841349601745605,0.07
02/06/2006,2.2072972605075134,0.07
02/06/2006,2.248988151550293,0.07
02/07/2006,2.1980319688830456,0.07
02/07/2006,2.228142023086548,0.07
02/08/2006,2.279097426565208,0.07
02/08/2006,2.337001323699951,0.07
02/09/2006,2.3346849699610233,0.07
02/09/2006,2.3462657928466797,0.07
02/10/2006,2.4203834045391375,0.07
02/10/2006,2.53619122505188,0.07
02/13/2006,2.5199780965000556,0.07
02/13/2006,2.4528095722198486,0.07
02/14/2006,2.4528096014308263,0.07
02/14/2006,2.431964159011841,0.07
02/15/2006,2.485235257696217,0.07
02/15/2006,2.4643900394439697,0.07
02/16/2006,2.471338712883524,0.07
02/16/2006,2.443544864654541,0.07
02/17/2006,2.4620739217989915,0.07
02/17/2006,2.450493097305298,0.07
02/21/2006,2.5477720383791085,0.07
02/21/2006,2.390273332595825,0.07
02/22/2006,2.415751258303254,0.07
02/22/2006,2.469022750854492,0.07
02/23/2006,2.4551256708497484,0.07
02/23/2006,2.489867925643921,0.07
02/24/2006,2.501448750870601,0.07
02/24/2006,2.489867925643921,0.07
02/27/2006,2.496816142781642,0.07
02/27/2006,2.5431392192840576,0.07
02/28/2006,2.5755659016970833,0.07
02/28/2006,2.53619122505188,0.07
03/01/2006,2.536190618440017,0.07
03/01/2006,2.5940945148468018,0.07
03/02/2006,2.610307798769712,0.07
03/02/2006,2.645050048828125,0.07
03/03/2006,2.6381019178512677,0.07
03/03/2006,2.6496825218200684,0.07
03/06/2006,2.6334693841281567,0.07
03/06/2006,2.5431392192840576,0.07
03/07/2006,2.52229408879798,0.07
03/07/2006,2.455125570297241,0.07
03/08/2006,2.4319638293743053,0.07
03/08/2006,2.4458608627319336,0.07
03/09/2006,2.4875520411026253,0.07
03/09/2006,2.4018542766571045,0.07
03/10/2006,2.4319641513928096,0.07
03/10/2006,2.4064865112304688,0.07
03/13/2006,2.4435449869979804,0.07
03/13/2006,2.4088025093078613,0.07
03/14/2006,2.4088025093078613,0.07
03/14/2006,2.4088025093078613,0.07
03/15/2006,2.462074104575359,0.07
03/15/2006,2.4921841621398926,0.07
03/16/2006,2.543139812544022,0.07
03/16/2006,2.5060813426971436,0.07
03/17/2006,2.4898679249014464,0.07
03/17/2006,2.5130295753479004,0.07
03/20/2006,2.5593533318672375,0.07
03/20/2006,2.4342808723449707,0.07
03/21/2006,2.462074022472752,0.07
03/21/2006,2.3879570960998535,0.07
03/22/2006,2.41575109382732,0.07
03/22/2006,2.5246102809906006,0.07
03/23/2006,2.5361910903219744,0.07
03/23/2006,2.4736549854278564,0.07
03/24/2006,2.4875518582052143,0.07
03/24/2006,2.431964159011841,0.07
03/27/2006,2.385640877412778,0.07
03/27/2006,2.339317798614502,0.07
03/28/2006,2.274465413704261,0.07
03/28/2006,2.2837300300598145,0.07
03/29/2006,2.27446543483697,0.07
03/29/2006,2.2374069690704346,0.07
03/30/2006,2.2675173603270813,0.07
03/30/2006,2.2466719150543213,0.07
03/31/2006,2.269833362878441,0.07
03/31/2006,2.274465560913086,0.07
04/03/2006,2.29067892977324,0.07
04/03/2006,2.360163450241089,0.07
04/04/2006,2.4203829636371856,0.07
04/04/2006,2.371743679046631,0.07
04/05/2006,2.371743760623118,0.07
04/05/2006,2.3555307388305664,0.07
04/06/2006,2.3601633887538087,0.07
04/06/2006,2.4018542766571045,0.07
04/07/2006,2.376376097048516,0.07
04/07/2006,2.371743679046631,0.07
04/10/2006,2.3207882381839777,0.07
04/10/2006,2.3300528526306152,0.07
04/11/2006,2.332369171130363,0.07
04/11/2006,2.339317798614502,0.07
04/12/2006,2.3416337868900183,0.07
04/12/2006,2.339317798614502,0.07
04/13/2006,2.3231045280653113,0.07
04/13/2006,2.313839912414551,0.07
04/17/2006,2.3277370943100615,0.07
04/17/2006,2.3045754432678223,0.07
04/18/2006,2.318472926040362,0.07
04/18/2006,2.399538278579712,0.07
04/19/2006,2.418067220399169,0.07
04/19/2006,2.4667065143585205,0.07
04/20/2006,2.4667062476588932,0.07
04/20/2006,2.5107133388519287,0.07
04/21/2006,2.478287486655504,0.07
04/21/2006,2.5778822898864746,0.07
04/24/2006,2.580198439875341,0.07
04/24/2006,2.547772169113159,0.07
04/25/2006,2.5361913035266177,0.07
04/25/2006,2.4945006370544434,0.07
04/26/2006,2.4968169237234825,0.07
04/26/2006,2.55008864402771,0.07
04/27/2006,2.5269264870188284,0.07
04/27/2006,2.5709335803985596,0.07
04/28/2006,2.56904186723013,0.111
04/28/2006,2.5903127193450928,0.111
05/01/2006,2.590313828996625,0.111
05/01/2006,2.580860137939453,0.111
05/02/2006,2.5808598756751495,0.111
05/02/2006,2.699031114578247,0.111
05/03/2006,2.71793843375312,0.111
05/03/2006,2.6588528156280518,0.111
05/04/2006,2.7273920151217976,0.111
05/04/2006,2.6801235675811768,0.111
