MPW,"Medical Properties Trust, Inc.",
Date,Price,Annualized Dividend
04/03/2008,4.5063226213206695,1.08
04/03/2008,4.510093688964844,1.08
04/04/2008,4.506323442775823,1.08
04/04/2008,4.551575183868408,1.08
04/07/2008,4.577972531465176,1.08
04/07/2008,4.581743240356445,1.08
04/08/2008,4.555346256549358,1.08
04/08/2008,4.532720565795898,1.08
04/09/2008,4.54780548714498,1.08
04/09/2008,4.438446998596191,1.08
04/10/2008,4.449759806489081,1.08
04/10/2008,4.517637252807617,1.08
04/11/2008,4.4874694593000015,1.08
04/11/2008,4.438446998596191,1.08
04/14/2008,4.453530288010515,1.08
04/14/2008,4.513865947723389,1.08
04/15/2008,4.517636584688884,1.08
04/15/2008,4.393194198608398,1.08
04/16/2008,4.4422167271733315,1.08
04/16/2008,4.5251784324646,1.08
04/17/2008,4.513867103729699,1.08
04/17/2008,4.570431709289551,1.08
04/18/2008,4.615681531120714,1.08
04/18/2008,4.604368686676025,1.08
04/21/2008,4.60436844942199,1.08
04/21/2008,4.600597381591797,1.08
04/22/2008,4.6194527044735585,1.08
04/22/2008,4.657162666320801,1.08
04/23/2008,4.668474908977077,1.08
04/23/2008,4.698642730712891,1.08
04/24/2008,4.694873663261744,1.08
04/24/2008,4.743896484375,1.08
04/25/2008,4.774064081421177,1.08
04/25/2008,4.7401251792907715,1.08
04/28/2008,4.725040872974061,1.08
04/28/2008,4.819315433502197,1.08
04/29/2008,4.823086900095215,1.08
04/29/2008,4.7401251792907715,1.08
04/30/2008,4.743895590434351,1.08
04/30/2008,4.581743240356445,1.08
05/01/2008,4.589285561912401,1.08
05/01/2008,4.713727951049805,1.08
05/02/2008,4.770293135313054,1.08
05/02/2008,4.732583522796631,1.08
05/05/2008,4.725040969497074,1.08
05/05/2008,4.596827507019043,1.08
05/06/2008,4.589285850524902,1.08
05/06/2008,4.589285850524902,1.08
05/07/2008,4.562888393219758,1.08
05/07/2008,4.532720565795898,1.08
05/08/2008,4.555346046973529,1.08
05/08/2008,4.427132606506348,1.08
05/09/2008,4.430904023834746,1.08
05/09/2008,4.449759006500244,1.08
05/12/2008,4.491238913353816,1.08
05/12/2008,4.702414035797119,1.08
05/13/2008,4.728811866108008,1.08
05/13/2008,4.713727951049805,1.08
05/14/2008,4.713727377491066,1.08
05/14/2008,4.6345367431640625,1.08
05/15/2008,4.615682574551233,1.08
05/15/2008,4.676018238067627,1.08
05/16/2008,4.676016940051566,1.08
05/16/2008,4.600597381591797,1.08
05/19/2008,4.611911069259932,1.08
05/19/2008,4.581743240356445,1.08
05/20/2008,4.570430165897537,1.08
05/20/2008,4.551575183868408,1.08
05/21/2008,4.57797328011035,1.08
05/21/2008,4.517637252807617,1.08
05/22/2008,4.513864639705426,1.08
05/22/2008,4.491238594055176,1.08
05/23/2008,4.506324405026019,1.08
05/23/2008,4.517637252807617,1.08
05/27/2008,4.551573634619055,1.08
05/27/2008,4.566657543182373,1.08
05/28/2008,4.562888617013432,1.08
05/28/2008,4.581743240356445,1.08
05/29/2008,4.581743361473096,1.08
05/29/2008,4.574201583862305,1.08
05/30/2008,4.600597618651515,1.08
05/30/2008,4.604368686676025,1.08
06/02/2008,4.619452829941245,1.08
06/02/2008,4.6345367431640625,1.08
06/03/2008,4.67601798757638,1.08
06/03/2008,4.706185817718506,1.08
06/04/2008,4.717497580387341,1.08
06/04/2008,4.800458908081055,1.08
06/05/2008,4.804230445788778,1.08
06/05/2008,4.83439826965332,1.08
06/06/2008,4.834398512554546,1.08
06/06/2008,4.81177282333374,1.08
06/09/2008,4.834399271515431,1.08
06/09/2008,4.713727951049805,1.08
06/10/2008,4.672249102600962,1.08
06/10/2008,4.642081260681152,1.08
06/11/2008,4.68063390541282,1.08
06/11/2008,4.59195613861084,1.08
06/12/2008,4.626655912547183,1.08
06/12/2008,4.568822860717773,1.08
06/13/2008,4.568823972742023,1.08
06/13/2008,4.672923564910889,1.08
06/16/2008,4.61123560930717,1.08
06/16/2008,4.784735202789307,1.08
06/17/2008,4.804012628923853,1.08
06/17/2008,4.661357402801514,1.08
06/18/2008,4.672924156067744,1.08
06/18/2008,4.634368896484375,1.08
06/19/2008,4.630512009290549,1.08
06/19/2008,4.777022838592529,1.08
06/20/2008,4.761601420989782,1.08
06/20/2008,4.638223648071289,1.08
06/23/2008,4.642080249394709,1.08
06/23/2008,4.5032806396484375,1.08
06/24/2008,4.356767631469211,1.08
06/24/2008,4.22953462600708,1.08
06/25/2008,4.241103039619291,1.08
06/25/2008,4.098447799682617,1.08
06/26/2008,4.086881569069828,1.08
06/26/2008,4.083025932312012,1.08
06/27/2008,4.052180815610161,1.08
06/27/2008,3.9326586723327637,1.08
06/30/2008,3.897957871846256,1.08
06/30/2008,3.901813507080078,1.08
07/01/2008,3.951936923281612,1.08
07/01/2008,4.098447799682617,1.08
07/02/2008,4.121578658064933,1.08
07/02/2008,3.9943456649780273,1.08
07/03/2008,3.998201593516096,1.08
07/03/2008,3.9095242023468018,1.08
07/07/2008,3.8979580795590008,1.08
07/07/2008,3.8941028118133545,1.08
07/08/2008,3.91723560419239,1.08
07/08/2008,4.1832685470581055,1.08
07/09/2008,4.229536693899613,1.08
07/09/2008,3.9210927486419678,1.08
07/10/2008,3.9249466564024447,1.08
07/10/2008,3.9750688076019287,1.08
07/11/2008,3.9519362048803015,1.08
07/11/2008,4.071458339691162,1.08
07/14/2008,4.117723987125687,1.08
07/14/2008,3.9557909965515137,1.08
07/15/2008,3.948082027443904,1.08
07/15/2008,3.8208489418029785,1.08
07/16/2008,3.82470389725801,1.08
07/16/2008,3.951936960220337,1.08
07/17/2008,3.95964760146886,1.08
07/17/2008,4.090735912322998,1.08
07/18/2008,4.1138680037961635,1.08
07/18/2008,4.133145809173584,1.08
07/21/2008,4.183269484674915,1.08
07/21/2008,4.271946907043457,1.08
07/22/2008,4.268092403059808,1.08
07/22/2008,4.418458938598633,1.08
07/23/2008,4.422312900094043,1.08
07/23/2008,4.526412487030029,1.08
07/24/2008,4.564968402829793,1.08
07/24/2008,4.298935413360596,1.08
07/25/2008,4.352913517980893,1.08
07/25/2008,4.36062479019165,1.08
07/28/2008,4.376046659272269,1.08
07/28/2008,4.298935413360596,1.08
07/29/2008,4.3066461150201025,1.08
07/29/2008,4.4531569480896,1.08
07/30/2008,4.472435979855539,1.08
07/30/2008,4.480146884918213,1.08
07/31/2008,4.325923331054862,1.08
07/31/2008,4.275801181793213,1.08
08/01/2008,4.275801252195393,1.08
08/01/2008,4.279656887054443,1.08
08/04/2008,4.31821271135203,1.08
08/04/2008,4.252668380737305,1.08
08/05/2008,4.325924800630634,1.08
08/05/2008,4.36062479019165,1.08
08/06/2008,4.383757148170664,1.08
08/06/2008,4.302790641784668,1.08
08/07/2008,4.379902141833674,1.08
08/07/2008,4.271946907043457,1.08
08/08/2008,4.291224105833924,1.08
08/08/2008,4.341346263885498,1.08
08/11/2008,4.395325484018127,1.08
08/11/2008,4.418458938598633,1.08
08/12/2008,4.418457860997546,1.08
08/12/2008,4.36062479019165,1.08
08/13/2008,4.383757354303,1.08
08/13/2008,4.441590785980225,1.08
08/14/2008,4.453158165658268,1.08
08/14/2008,4.480146884918213,1.08
08/15/2008,4.5649661531777035,1.08
08/15/2008,4.356766700744629,1.08
08/18/2008,4.3374917257239565,1.08
08/18/2008,4.310503005981445,1.08
08/19/2008,4.364480681403452,1.08
08/19/2008,4.2064032554626465,1.08
08/20/2008,4.233390501627837,1.08
08/20/2008,4.160135269165039,1.08
08/21/2008,4.14085797526823,1.08
08/21/2008,4.079169273376465,1.08
08/22/2008,4.094591576163269,1.08
08/22/2008,4.137002468109131,1.08
08/25/2008,4.125435769604606,1.08
08/25/2008,4.071458339691162,1.08
08/26/2008,4.090735474841003,1.08
08/26/2008,4.086880207061768,1.08
08/27/2008,4.075312693309094,1.08
08/27/2008,4.1177239418029785,1.08
08/28/2008,4.13700226010126,1.08
08/28/2008,4.2025465965271,1.08
08/29/2008,4.171701010135692,1.08
08/29/2008,4.256523132324219,1.08
09/02/2008,4.3182127790799685,1.08
09/02/2008,4.217968463897705,1.08
09/03/2008,4.237245527829311,1.08
09/03/2008,4.22953462600708,1.08
09/04/2008,4.2333900472026365,1.08
09/04/2008,4.1177239418029785,1.08
09/05/2008,4.167846374116151,1.08
09/05/2008,4.1832685470581055,1.08
09/08/2008,4.360623691878654,1.08
09/08/2008,4.264235019683838,1.08
09/09/2008,4.1485699706377295,1.08
09/09/2008,4.098447799682617,1.08
09/10/2008,4.148569167254286,1.08
09/10/2008,4.2025465965271,1.08
09/11/2008,4.175556703015809,1.08
09/11/2008,4.221823215484619,1.08
09/12/2008,4.221823467249418,1.08
09/12/2008,4.279656887054443,1.08
09/15/2008,4.275802035554265,1.08
09/15/2008,4.059891223907471,1.08
09/16/2008,4.048020192822267,1.08
09/16/2008,4.233999729156494,1.08
09/17/2008,4.297311824683602,1.08
09/17/2008,4.004493236541748,1.08
09/18/2008,3.964923715048303,1.08
09/18/2008,4.384366512298584,1.08
09/19/2008,4.388323182422225,1.08
09/19/2008,4.52681827545166,1.08
09/22/2008,4.495163415784441,1.08
09/22/2008,4.301270008087158,1.08
09/23/2008,4.2893985394697545,1.08
09/23/2008,4.2221293449401855,1.08
09/24/2008,4.26961301847833,1.08
09/24/2008,4.186515808105469,1.08
09/25/2008,4.194429272505598,1.08
09/25/2008,4.356666564941406,1.08
09/26/2008,4.325012155842123,1.08
09/26/2008,4.479335308074951,1.08
09/29/2008,4.30522670009743,1.08
09/29/2008,4.214215278625488,1.08
09/30/2008,4.2735701060033024,1.08
09/30/2008,4.49120569229126,1.08
10/01/2008,4.43184932732965,1.08
10/01/2008,4.364580154418945,1.08
10/02/2008,4.332925091409823,1.08
10/02/2008,4.0955047607421875,1.08
10/03/2008,4.202344305083834,1.08
10/03/2008,3.9293107986450195,1.08
10/06/2008,3.881825156939902,1.08
10/06/2008,3.5217370986938477,1.08
10/07/2008,3.52965213881424,1.08
10/07/2008,3.2684895992279053,1.08
10/08/2008,3.133951125371261,1.08
10/08/2008,3.031068801879883,1.08
10/09/2008,3.0745955326078795,1.08
10/09/2008,2.70263671875,1.08
10/10/2008,2.603712481928155,1.08
10/10/2008,2.947972297668457,1.08
10/13/2008,3.173521547443922,1.08
10/13/2008,3.3476297855377197,1.08
10/14/2008,3.573179246183536,1.08
10/14/2008,3.450512170791626,1.08
10/15/2008,3.3278433579677085,1.08
10/15/2008,3.054809808731079,1.08
10/16/2008,3.0864665980955523,1.08
10/16/2008,3.1260366439819336,1.08
10/17/2008,3.0468974072498076,1.08
10/17/2008,3.2051780223846436,1.08
10/20/2008,3.252661444091006,1.08
10/20/2008,3.323887348175049,1.08
10/21/2008,3.355543709451081,1.08
10/21/2008,3.280360698699951,1.08
10/22/2008,3.1893493168995524,1.08
10/22/2008,3.0350258350372314,1.08
10/23/2008,3.062723786299064,1.08
10/23/2008,2.845088481903076,1.08
10/24/2008,2.5760131741908503,1.08
10/24/2008,2.3425495624542236,1.08
10/27/2008,2.314850346959869,1.08
10/27/2008,2.2831943035125732,1.08
10/28/2008,2.401904456898535,1.08
10/28/2008,2.5522706508636475,1.08
10/29/2008,2.548313939514206,1.08
10/29/2008,2.6076691150665283,1.08
10/30/2008,2.702637368592492,1.08
10/30/2008,2.809476613998413,1.08
10/31/2008,2.7699062065201083,1.08
10/31/2008,2.9202725887298584,1.08
11/03/2008,2.896530866622925,1.08
11/03/2008,2.896530866622925,1.08
11/04/2008,2.936099664086075,1.08
11/04/2008,2.845088481903076,1.08
11/05/2008,2.8094767463947736,1.08
11/05/2008,2.6907665729522705,1.08
11/06/2008,2.6234977930728443,1.08
11/06/2008,2.6828529834747314,1.08
11/07/2008,2.7105524752086176,1.08
11/07/2008,2.750122547149658,1.08
11/10/2008,2.793648433372389,1.08
11/10/2008,2.556227922439575,1.08
11/11/2008,2.508743512781156,1.08
11/11/2008,2.5403995513916016,1.08
11/12/2008,2.485001933149533,1.08
11/12/2008,2.3742055892944336,1.08
11/13/2008,2.346506141976736,1.08
11/13/2008,2.670980930328369,1.08
11/14/2008,2.647239180526278,1.08
11/14/2008,2.2831943035125732,1.08
11/17/2008,2.2713228336416407,1.08
11/17/2008,2.2792370319366455,1.08
11/18/2008,2.2950649646375054,1.08
11/18/2008,2.208010673522949,1.08
11/19/2008,2.1605278245557553,1.08
11/19/2008,1.780654788017273,1.08
11/20/2008,1.7529555558168106,1.08
11/20/2008,1.6105033159255981,1.08
11/21/2008,1.6184166852394115,1.08
11/21/2008,1.7015138864517212,1.08
11/24/2008,1.6856865854274932,1.08
11/24/2008,2.0853445529937744,1.08
11/25/2008,2.1644833989600007,1.08
11/25/2008,2.2357096672058105,1.08
11/26/2008,2.1565697065177503,1.08
11/26/2008,2.29506516456604,1.08
11/28/2008,2.306936683722736,1.08
11/28/2008,2.465217113494873,1.08
12/01/2008,2.469173812866211,1.08
12/01/2008,2.057644844055176,1.08
12/02/2008,2.1526124796703696,1.08
12/02/2008,2.2554945945739746,1.08
12/03/2008,2.25945180907935,1.08
12/03/2008,2.251537799835205,1.08
12/04/2008,2.263409864390292,1.08
12/04/2008,2.2436249256134033,1.08
12/05/2008,2.2317530571737847,1.08
12/05/2008,2.433560609817505,1.08
12/08/2008,2.4652168110981165,1.08
12/08/2008,2.5720560550689697,1.08
12/09/2008,2.587883415186901,1.08
12/09/2008,2.5799694061279297,1.08
12/10/2008,2.6195394631829783,1.08
12/10/2008,2.7065937519073486,1.08
12/11/2008,2.6670235256907238,1.08
12/11/2008,2.5166573524475098,1.08
12/12/2008,2.4335614794042306,1.08
12/12/2008,2.59184193611145,1.08
12/15/2008,2.603711367087106,1.08
12/15/2008,2.5839264392852783,1.08
12/16/2008,2.5957983627274124,0.81
12/16/2008,2.7778208255767822,0.81
12/17/2008,2.718465261624786,0.81
12/17/2008,2.7224223613739014,0.81
12/18/2008,2.7817768494126858,0.81
12/18/2008,2.5839264392852783,0.81
12/19/2008,2.6247463258030996,1.01
12/19/2008,2.7104690074920654,1.01
12/22/2008,2.7145528294106698,1.01
12/22/2008,2.64107608795166,1.01
12/23/2008,2.657403510295972,1.01
12/23/2008,2.5553526878356934,1.01
12/24/2008,2.5880085489249898,1.01
12/24/2008,2.56351637840271,1.01
12/26/2008,2.5635161088346172,1.01
12/26/2008,2.596172332763672,1.01
12/29/2008,2.624747315140574,1.01
12/29/2008,2.502286434173584,1.01
12/30/2008,2.5267788605677657,1.01
12/30/2008,2.5226967334747314,1.01
12/31/2008,2.534942223814442,1.01
12/31/2008,2.5757625102996826,1.01
01/02/2009,2.6165833696767864,1.01
01/02/2009,2.510450601577759,1.01
01/05/2009,2.5022865746098306,1.01
01/05/2009,2.5145325660705566,1.01
01/06/2009,2.56351654680585,1.01
01/06/2009,2.69822359085083,1.01
01/07/2009,2.6492399161687334,1.01
01/07/2009,2.4982047080993652,1.01
01/08/2009,2.257364987304329,1.01
01/08/2009,2.204298496246338,1.01
01/09/2009,2.367579403338412,1.01
01/09/2009,2.257364511489868,1.01
01/12/2009,2.2042979496242756,1.01
01/12/2009,2.1308212280273438,1.01
01/13/2009,2.1185748782439506,1.01
01/13/2009,2.2083795070648193,1.01
01/14/2009,2.1471500888319386,1.01
01/14/2009,2.061427354812622,1.01
01/15/2009,2.0287699611933,1.01
01/15/2009,2.114492654800415,1.01
01/16/2009,2.155312953272894,1.01
01/16/2009,2.1349027156829834,1.01
01/20/2009,2.13082069603561,1.01
01/20/2009,1.9879496097564697,1.01
01/21/2009,2.032853328021831,1.01
01/21/2009,2.175724506378174,1.01
01/22/2009,2.110410214795511,1.01
01/22/2009,2.008359432220459,1.01
01/23/2009,1.9471294807215784,1.01
01/23/2009,2.1022467613220215,1.01
01/26/2009,2.122657169477297,1.01
01/26/2009,2.1308212280273438,1.01
01/27/2009,2.1471501277007476,1.01
01/27/2009,2.1389858722686768,1.01
01/28/2009,2.1716417962024988,1.01
01/28/2009,2.257364511489868,1.01
01/29/2009,2.2287901384202407,1.01
01/29/2009,1.9634579420089722,1.01
01/30/2009,1.9961144498681602,1.01
01/30/2009,1.8573254346847534,1.01
02/02/2009,1.8573248276623289,1.01
02/02/2009,1.9022270441055298,1.01
02/03/2009,1.926719238843538,1.01
02/03/2009,1.9552935361862183,1.01
02/04/2009,1.9552933551511185,1.01
02/04/2009,1.8981449604034424,1.01
02/05/2009,1.8777347220989007,1.01
02/05/2009,1.8981449604034424,1.01
02/06/2009,1.9022273177613345,1.01
02/06/2009,2.0369343757629395,1.01
02/09/2009,2.032852616441109,1.01
02/09/2009,1.9961142539978027,1.01
02/10/2009,1.9838685814367232,1.01
02/10/2009,1.8042590618133545,1.01
02/11/2009,1.8205869527914513,1.01
02/11/2009,1.7960947751998901,1.01
02/12/2009,1.7552746432273478,1.01
02/12/2009,1.8450793027877808,1.01
02/13/2009,1.8491611202537972,1.01
02/13/2009,1.743028163909912,1.01
02/17/2009,1.7307821218890276,1.01
02/17/2009,1.6205673217773438,1.01
02/18/2009,1.6368955509602983,1.01
02/18/2009,1.5511727333068848,1.01
02/19/2009,1.5715829773624963,1.01
02/19/2009,1.4695321321487427,1.01
02/20/2009,1.4287117695632192,1.01
02/20/2009,1.4736140966415405,1.01
02/23/2009,1.4858603655568459,1.01
02/23/2009,1.3184969425201416,1.01
02/24/2009,1.3674811938770166,1.01
02/24/2009,1.55933678150177,1.01
02/25/2009,1.7022084767568268,1.01
02/25/2009,1.481778621673584,1.01
02/26/2009,1.5307631087886373,1.01
02/26/2009,1.4368762969970703,1.01
02/27/2009,1.3878910735777996,1.01
02/27/2009,1.4246293306350708,1.01
03/02/2009,1.400137454828093,1.01
03/02/2009,1.3144147396087646,1.01
03/03/2009,1.3266604358685072,1.01
03/03/2009,1.2858401536941528,1.01
03/04/2009,1.3184963535597929,1.01
03/04/2009,1.3715627193450928,1.01
03/05/2009,1.3715633650702304,1.01
03/05/2009,1.2409383058547974,1.01
03/06/2009,1.2491023659730573,1.01
03/06/2009,1.2409383058547974,1.01
03/09/2009,1.1960359932246636,1.01
03/09/2009,1.1878719329833984,1.01
03/10/2009,1.2286917663189731,1.01
03/10/2009,1.4776957035064697,1.01
03/11/2009,1.5225984068148186,1.01
03/11/2009,1.5062702894210815,1.01
03/12/2009,1.50626974665177,1.01
03/12/2009,1.6654689311981201,1.01
03/13/2009,1.6532232947136567,1.01
03/13/2009,1.6368951797485352,1.01
03/16/2009,1.6532235249816851,1.01
03/16/2009,1.6450594663619995,1.01
03/17/2009,1.6751254713896846,0.94
03/17/2009,1.7481437921524048,0.94
03/18/2009,1.7309630720628568,0.94
03/18/2009,1.8641140460968018,0.94
03/19/2009,1.8512286091295687,0.94
03/19/2009,1.6880112886428833,0.94
03/20/2009,1.7137825595659786,0.94
03/20/2009,1.5247939825057983,0.94
03/23/2009,1.4517756870800265,0.94
03/23/2009,1.8082767724990845,0.94
03/24/2009,1.7696200224143235,0.94
03/24/2009,1.700896978378296,0.94
03/25/2009,1.722372854890947,0.94
03/25/2009,1.7825055122375488,0.94
03/26/2009,1.8082767724990845,0.94
03/26/2009,1.8082767724990845,0.94
03/27/2009,1.7696200901250905,0.94
03/27/2009,1.6579450368881226,0.94
03/30/2009,1.5978124064472157,0.94
03/30/2009,1.4818421602249146,0.94
03/31/2009,1.5119078903862684,0.94
03/31/2009,1.5677454471588135,0.94
04/01/2009,1.5333844488349233,0.94
04/01/2009,1.6622402667999268,0.94
04/02/2009,1.6880113288733116,0.94
04/02/2009,1.7051920890808105,0.94
04/03/2009,1.6966016115082412,0.94
04/03/2009,1.7567343711853027,0.94
04/06/2009,1.778209650026271,0.94
04/06/2009,1.7868000268936157,0.94
04/07/2009,1.7868007839153455,0.94
04/07/2009,1.6751258373260498,0.94
04/08/2009,1.6966017881260442,0.94
04/08/2009,1.700896978378296,0.94
04/09/2009,1.756734762680168,0.94
04/09/2009,1.7996866703033447,0.94
04/13/2009,1.778209986196591,0.94
04/13/2009,1.9070658683776855,0.94
04/14/2009,1.8898855932903236,0.94
04/14/2009,1.8211623430252075,0.94
04/15/2009,1.8168670760144292,0.94
04/15/2009,1.9629037380218506,0.94
04/16/2009,1.9586088542517301,0.94
04/16/2009,2.0359222888946533,0.94
04/17/2009,2.0445124370451127,0.94
04/17/2009,2.1390066146850586,0.94
04/20/2009,2.0788738372472766,0.94
04/20/2009,1.8769996166229248,0.94
04/21/2009,1.8684097679899851,0.94
04/21/2009,2.0874648094177246,0.94
04/22/2009,2.0402172964217793,0.94
04/22/2009,2.1304163932800293,0.94
04/23/2009,2.1261211004456513,0.94
04/23/2009,2.1561875343322754,0.94
04/24/2009,2.17766376876608,0.94
04/24/2009,2.3022243976593018,0.94
04/27/2009,2.237796579297193,0.94
04/27/2009,2.164778232574463,0.94
04/28/2009,2.1304167873199273,0.94
04/28/2009,2.147597551345825,0.94
04/29/2009,2.160482804126835,0.94
04/29/2009,2.229205846786499,0.94
04/30/2009,2.2463867407971647,0.94
04/30/2009,2.2936339378356934,0.94
05/01/2009,2.297928232679476,0.94
05/01/2009,2.3838322162628174,0.94
05/04/2009,2.388127308098864,0.94
05/04/2009,2.482621669769287,0.94
05/05/2009,2.465441467637902,0.94
05/05/2009,2.3623569011688232,0.94
05/06/2009,2.3838327925289455,0.94
05/06/2009,2.3194048404693604,0.94
05/07/2009,2.39242319532546,0.94
05/07/2009,2.297928810119629,0.94
05/08/2009,2.3194053092698885,0.94
05/08/2009,2.3709475994110107,0.94
05/11/2009,2.3151088672578832,0.94
05/11/2009,2.349470376968384,0.94
05/12/2009,2.3709472018446758,0.94
05/12/2009,2.353766441345215,0.94
05/13/2009,2.310815014402715,0.94
05/13/2009,2.147597551345825,0.94
05/14/2009,2.156187589844909,0.94
05/14/2009,2.1862540245056152,0.94
05/15/2009,2.1647775080704865,0.94
05/15/2009,2.1132352352142334,0.94
05/18/2009,2.1433020394068794,0.94
05/18/2009,2.3022243976593018,0.94
05/19/2009,2.32799540482532,0.94
05/19/2009,2.2635674476623535,0.94
05/20/2009,2.297929925508637,0.94
05/20/2009,2.3666532039642334,0.94
05/21/2009,2.3322897441885067,0.94
05/21/2009,2.3838322162628174,0.94
05/22/2009,2.4138995078619456,0.94
05/22/2009,2.3709475994110107,0.94
05/26/2009,2.3795381512866842,0.94
05/26/2009,2.572821855545044,0.94
05/27/2009,2.572820739379138,0.94
05/27/2009,2.5556399822235107,0.94
05/28/2009,2.607182345944659,0.94
05/28/2009,2.6157727241516113,0.94
05/29/2009,2.615773338333148,0.94
05/29/2009,2.70597243309021,0.94
06/01/2009,2.7832850425378894,0.94
06/01/2009,2.796170711517334,0.94
06/02/2009,2.80046636148715,0.94
06/02/2009,2.8563039302825928,0.94
06/03/2009,2.873484391535379,0.94
06/03/2009,2.85200834274292,0.94
06/04/2009,2.933617195837357,0.94
06/04/2009,2.9422075748443604,0.94
06/05/2009,2.9894554115023673,0.94
06/05/2009,2.882075548171997,0.94
06/08/2009,2.8734848524380316,0.94
06/08/2009,2.9250271320343018,0.94
06/09/2009,2.942727651790992,0.8700000000000001
06/09/2009,2.849799394607544,0.8700000000000001
06/10/2009,2.858649548849218,0.8700000000000001
06/10/2009,2.8143980503082275,0.8700000000000001
06/11/2009,2.809972652616748,0.8700000000000001
06/11/2009,2.783421754837036,0.8700000000000001
06/12/2009,2.7612959737663654,0.8700000000000001
06/12/2009,2.8011224269866943,0.8700000000000001
06/15/2009,2.7657215465923257,0.8700000000000001
06/15/2009,2.650667428970337,0.8700000000000001
06/16/2009,2.68606841304377,0.8700000000000001
06/16/2009,2.6064155101776123,0.8700000000000001
06/17/2009,2.6108413706581417,0.8700000000000001
06/17/2009,2.5179131031036377,0.8700000000000001
06/18/2009,2.5179129708609924,0.8700000000000001
06/18/2009,2.544463872909546,0.8700000000000001
06/19/2009,2.584289776450903,0.8700000000000001
06/19/2009,2.5311877727508545,0.8700000000000001
06/22/2009,2.4957870367128625,0.8700000000000001
06/22/2009,2.469236135482788,0.8700000000000001
06/23/2009,2.500212565275707,0.8700000000000001
06/23/2009,2.4736616611480713,0.8700000000000001
06/24/2009,2.5090628042096386,0.8700000000000001
06/24/2009,2.5754401683807373,0.8700000000000001
06/25/2009,2.5444648107159256,0.8700000000000001
06/25/2009,2.601991891860962,0.8700000000000001
06/26/2009,2.575439724910592,0.8700000000000001
06/26/2009,2.6993439197540283,0.8700000000000001
06/29/2009,2.7258949825926937,0.8700000000000001
06/29/2009,2.677218437194824,0.8700000000000001
06/30/2009,2.672792980102106,0.8700000000000001
06/30/2009,2.686068534851074,0.8700000000000001
07/01/2009,2.7170444407069474,0.8700000000000001
07/01/2009,2.7922720909118652,0.8700000000000001
07/02/2009,2.7126196659241986,0.8700000000000001
07/02/2009,2.6285417079925537,0.8700000000000001
07/06/2009,2.6196913806251967,0.8700000000000001
07/06/2009,2.677218437194824,0.8700000000000001
07/07/2009,2.686068451024361,0.8700000000000001
07/07/2009,2.6152658462524414,0.8700000000000001
07/08/2009,2.641816309583522,0.8700000000000001
07/08/2009,2.571013927459717,0.8700000000000001
07/09/2009,2.610840372908229,0.8700000000000001
07/09/2009,2.571013927459717,0.8700000000000001
07/10/2009,2.5444637021751113,0.8700000000000001
07/10/2009,2.5577392578125,0.8700000000000001
07/13/2009,2.5887150293793972,0.8700000000000001
07/13/2009,2.686068534851074,0.8700000000000001
07/14/2009,2.717045676272396,0.8700000000000001
07/14/2009,2.7524468898773193,0.8700000000000001
07/15/2009,2.8099730157781573,0.8700000000000001
07/15/2009,2.9250271320343018,0.8700000000000001
07/16/2009,2.9161766345088873,0.8700000000000001
07/16/2009,2.9383022785186768,0.8700000000000001
07/17/2009,2.9294519013948266,0.8700000000000001
07/17/2009,2.9161765575408936,0.8700000000000001
07/20/2009,2.9427281148830002,0.8700000000000001
07/20/2009,3.022380828857422,0.8700000000000001
07/21/2009,3.0268063288642977,0.8700000000000001
07/21/2009,2.9648540019989014,0.8700000000000001
07/22/2009,2.9471530239081605,0.8700000000000001
07/22/2009,2.9869794845581055,0.8700000000000001
07/23/2009,2.9914048449889417,0.8700000000000001
07/23/2009,3.0710575580596924,0.8700000000000001
07/24/2009,3.04893140167188,0.8700000000000001
07/24/2009,3.1153087615966797,0.8700000000000001
07/27/2009,3.115308827467784,0.8700000000000001
07/27/2009,3.0754823684692383,0.8700000000000001
07/28/2009,3.0754820166688943,0.8700000000000001
07/28/2009,3.044506072998047,0.8700000000000001
07/29/2009,3.0135308653188404,0.8700000000000001
07/29/2009,3.0489320755004883,0.8700000000000001
07/30/2009,3.0931835069357727,0.8700000000000001
07/30/2009,3.208237648010254,0.8700000000000001
07/31/2009,3.1993873881547352,0.8700000000000001
07/31/2009,3.097608804702759,0.8700000000000001
08/03/2009,3.1418594730908076,0.8700000000000001
08/03/2009,3.1861109733581543,0.8700000000000001
08/04/2009,3.190536141966607,0.8700000000000001
08/04/2009,3.274614095687866,0.8700000000000001
08/05/2009,3.2878896964459865,0.8700000000000001
08/05/2009,3.3940935134887695,0.8700000000000001
08/06/2009,3.473746218015001,0.8700000000000001
08/06/2009,3.3940935134887695,0.8700000000000001
08/07/2009,3.4294942048235466,0.8700000000000001
08/07/2009,3.548973560333252,0.8700000000000001
08/10/2009,3.5312723407642683,0.8700000000000001
08/10/2009,3.5179967880249023,0.8700000000000001
08/11/2009,3.513571994265874,0.8700000000000001
08/11/2009,3.354266405105591,0.8700000000000001
08/12/2009,3.3188658537100917,0.8700000000000001
08/12/2009,3.3940935134887695,0.8700000000000001
08/13/2009,3.4339199712557895,0.8700000000000001
08/13/2009,3.3940935134887695,0.8700000000000001
08/14/2009,3.376392131187898,0.8700000000000001
08/14/2009,3.380817174911499,0.8700000000000001
