CHL,China Mobile Limited,
Date,Price,Annualized Dividend
07/10/2001,12.556812286376953,0.0
07/11/2001,12.370862606175857,0.0
07/11/2001,12.458672523498535,0.0
07/12/2001,12.86156551183794,0.0
07/12/2001,13.042350769042969,0.0
07/13/2001,12.70661142148142,0.0
07/13/2001,12.742768287658691,0.0
07/16/2001,12.70660939282791,0.0
07/16/2001,12.484501838684082,0.0
07/17/2001,12.38635905163878,0.0
07/17/2001,12.43801212310791,0.0
07/18/2001,12.138429641723633,0.0
07/18/2001,12.138429641723633,0.0
07/19/2001,11.880162061584075,0.0
07/19/2001,11.720038414001465,0.0
07/20/2001,11.673549979819466,0.0
07/20/2001,11.570243835449219,0.0
07/23/2001,11.570245616656166,0.0
07/23/2001,11.311981201171875,0.0
07/24/2001,11.518590230962998,0.0
07/24/2001,11.203508377075195,0.0
07/25/2001,11.260329103218142,0.0
07/25/2001,11.327478408813477,0.0
07/26/2001,11.327476072214727,0.0
07/26/2001,11.497930526733398,0.0
07/27/2001,11.55474849826358,0.0
07/27/2001,11.539252281188965,0.0
07/30/2001,11.342972041183288,0.0
07/30/2001,11.322311401367188,0.0
07/31/2001,11.363633092912151,0.0
07/31/2001,11.446277618408203,0.0
08/01/2001,11.647725123764094,0.0
08/01/2001,11.874998092651367,0.0
08/02/2001,12.029957726805696,0.0
08/02/2001,11.787188529968262,0.0
08/03/2001,11.363636658066238,0.0
08/03/2001,11.255166053771973,0.0
08/06/2001,11.079542800125083,0.0
08/06/2001,10.971071243286133,0.0
08/07/2001,10.769626171507845,0.0
08/07/2001,10.826443672180176,0.0
08/08/2001,10.826440448787455,0.0
08/08/2001,10.619829177856445,0.0
08/09/2001,10.717973429305639,0.0
08/09/2001,10.836774826049805,0.0
08/10/2001,10.717971517544825,0.0
08/10/2001,10.624996185302734,0.0
08/13/2001,10.666320519077974,0.0
08/13/2001,10.78512191772461,0.0
08/14/2001,11.363633016022252,0.0
08/14/2001,11.317145347595215,0.0
08/15/2001,11.492764077441647,0.0
08/15/2001,11.368797302246094,0.0
08/16/2001,10.072311597065685,0.0
08/16/2001,9.71074104309082,0.0
08/17/2001,9.297517863968325,0.0
08/17/2001,9.116732597351074,0.0
08/20/2001,9.06507952328894,0.0
08/20/2001,9.116732597351074,0.0
08/21/2001,9.039256898572406,0.0
08/21/2001,8.750000953674316,0.0
08/22/2001,8.419419663457536,0.0
08/22/2001,8.445246696472168,0.0
08/23/2001,8.574377115337915,0.0
08/23/2001,8.491732597351074,0.0
08/24/2001,8.109504095389196,0.0
08/24/2001,8.290288925170898,0.0
08/27/2001,8.264460116705294,0.0
08/27/2001,8.223137855529785,0.0
08/28/2001,8.419419499660012,0.0
08/28/2001,8.285122871398926,0.0
08/29/2001,8.310947992437308,0.0
08/29/2001,8.032022476196289,0.0
08/30/2001,8.161154358217194,0.0
08/30/2001,8.037187576293945,0.0
08/31/2001,8.00619930869855,0.0
08/31/2001,8.104339599609375,0.0
09/04/2001,7.92871937175726,0.0
09/04/2001,7.6962809562683105,0.0
09/05/2001,7.623966960086206,0.0
09/05/2001,7.489669322967529,0.0
09/06/2001,7.1797486340768595,0.0
09/06/2001,7.014459609985352,0.0
09/07/2001,6.973138648560302,0.0
09/07/2001,6.813014507293701,0.0
09/10/2001,6.761361841128412,0.0
09/10/2001,6.838840961456299,0.0
09/17/2001,7.076445601108629,0.0
09/17/2001,7.530991077423096,0.0
09/18/2001,7.231403971811805,0.0
09/18/2001,7.334709644317627,0.0
09/19/2001,7.6962836160513595,0.0
09/19/2001,7.54649019241333,0.0
09/20/2001,7.541319614129729,0.0
09/20/2001,7.365699768066406,0.0
09/21/2001,7.412188285132537,0.0
09/21/2001,7.644626140594482,0.0
09/24/2001,8.1095025347642,0.0
09/24/2001,8.186982154846191,0.0
09/25/2001,7.742769214223278,0.0
09/25/2001,7.6136369705200195,0.0
09/26/2001,7.691113323363612,0.0
09/26/2001,7.5878071784973145,0.0
09/27/2001,7.747931930432628,0.0
09/27/2001,8.001030921936035,0.0
09/28/2001,8.11466950290877,0.0
09/28/2001,8.290288925170898,0.0
10/01/2001,8.161156827765879,0.0
10/01/2001,8.052685737609863,0.0
10/02/2001,8.05784845048431,0.0
10/02/2001,8.155988693237305,0.0
10/03/2001,8.207641835466976,0.0
10/03/2001,8.538220405578613,0.0
10/04/2001,8.780987750192011,0.0
10/04/2001,8.682847023010254,0.0
10/05/2001,8.27995756490597,0.0
10/05/2001,8.31611442565918,0.0
10/08/2001,7.861568807673784,0.0
10/08/2001,7.871899127960205,0.0
10/09/2001,8.212808422975172,0.0
10/09/2001,8.207643508911133,0.0
10/10/2001,8.393593371758842,0.0
10/10/2001,8.67768383026123,0.0
10/11/2001,8.677683694179697,0.0
10/11/2001,8.631196022033691,0.0
10/12/2001,8.088841637196575,0.0
10/12/2001,7.6704535484313965,0.0
10/15/2001,7.711774826049805,0.0
10/15/2001,7.711774826049805,0.0
10/16/2001,7.701446100869863,0.0
10/16/2001,7.489669322967529,0.0
10/17/2001,7.567146523234257,0.0
10/17/2001,7.221072196960449,0.0
10/18/2001,6.9266513735342725,0.0
10/18/2001,7.107436656951904,0.0
10/19/2001,7.221072623245186,0.0
10/19/2001,7.2055768966674805,0.0
10/22/2001,7.231403034816842,0.0
10/22/2001,7.39152717590332,0.0
10/23/2001,7.9287152906913105,0.0
10/23/2001,7.846070289611816,0.0
10/24/2001,7.902889610368257,0.0
10/24/2001,7.913219928741455,0.0
10/25/2001,7.851237209562202,0.0
10/25/2001,8.032022476196289,0.0
10/26/2001,8.13532820972819,0.0
10/26/2001,8.161154747009277,0.0
10/29/2001,7.851238015260188,0.0
10/29/2001,7.716940402984619,0.0
10/30/2001,7.691113042213528,0.0
10/30/2001,7.551650047302246,0.0
10/31/2001,7.804750914611564,0.0
10/31/2001,7.861569404602051,0.0
11/01/2001,7.985534884618156,0.0
11/01/2001,8.161154747009277,0.0
11/02/2001,8.006197149256845,0.0
11/02/2001,7.9545440673828125,0.0
11/05/2001,8.47107257230707,0.0
11/05/2001,8.496899604797363,0.0
11/06/2001,8.186983204853433,0.0
11/06/2001,8.217974662780762,0.0
11/07/2001,7.9545416535135,0.0
11/07/2001,7.89772367477417,0.0
11/08/2001,8.290286608840916,0.0
11/08/2001,8.264460563659668,0.0
11/09/2001,8.310947900941889,0.0
11/09/2001,8.367766380310059,0.0
11/12/2001,8.161155359541866,0.0
11/12/2001,8.150824546813965,0.0
11/13/2001,8.398758549648663,0.0
11/13/2001,8.713841438293457,0.0
11/14/2001,8.858467462279146,0.0
11/14/2001,8.770657539367676,0.0
11/15/2001,9.090907096862793,0.0
11/15/2001,9.090907096862793,0.0
11/16/2001,9.400822785621969,0.0
11/16/2001,9.447310447692871,0.0
11/19/2001,9.44214745499947,0.0
11/19/2001,9.504130363464355,0.0
11/20/2001,9.039254292285225,0.0
11/20/2001,8.858469009399414,0.0
11/21/2001,8.832640545918446,0.0
11/21/2001,8.703508377075195,0.0
11/23/2001,8.935947529443162,0.0
11/23/2001,9.080575942993164,0.0
11/26/2001,9.090908299875622,0.0
11/26/2001,9.282023429870605,0.0
11/27/2001,9.168387930962831,0.0
11/27/2001,9.127065658569336,0.0
11/28/2001,8.884295973534432,0.0
11/28/2001,8.729336738586426,0.0
11/29/2001,8.832641153669698,0.0
11/29/2001,8.98759937286377,0.0
11/30/2001,8.992765509223013,0.0
11/30/2001,9.12189769744873,0.0
12/03/2001,8.93594741821289,0.0
12/03/2001,8.93594741821289,0.0
12/04/2001,9.230370551376938,0.0
12/04/2001,9.344006538391113,0.0
12/05/2001,9.344006433472616,0.0
12/05/2001,9.524791717529297,0.0
12/06/2001,9.5041291291581,0.0
12/06/2001,9.411153793334961,0.0
12/07/2001,9.411155569139451,0.0
12/07/2001,9.364667892456055,0.0
12/10/2001,9.380162785834118,0.0
12/10/2001,9.452476501464844,0.0
12/11/2001,9.607438488685732,0.0
12/11/2001,9.633264541625977,0.0
12/12/2001,9.865699013772343,0.0
12/12/2001,9.82954216003418,0.0
12/13/2001,9.555781272697795,0.0
12/13/2001,9.230368614196777,0.0
12/14/2001,9.194211629336982,0.0
12/14/2001,9.297517776489258,0.0
12/17/2001,9.297519204082716,0.0
12/17/2001,9.354337692260742,0.0
12/18/2001,9.27685615297863,0.0
12/18/2001,9.297517776489258,0.0
12/19/2001,9.220038271520108,0.0
12/19/2001,9.173550605773926,0.0
12/20/2001,9.245863914489746,0.0
12/20/2001,9.245863914489746,0.0
12/21/2001,8.78098740671652,0.0
12/21/2001,9.065077781677246,0.0
12/24/2001,8.832638867054088,0.0
12/24/2001,8.961771011352539,0.0
12/26/2001,8.935945094669993,0.0
12/26/2001,8.91011905670166,0.0
12/27/2001,8.972105470790263,0.0
12/27/2001,9.013427734375,0.0
12/28/2001,9.065078972209536,0.0
12/28/2001,9.044418334960938,0.0
12/31/2001,9.116734894487502,0.0
12/31/2001,9.028924942016602,0.0
01/02/2002,8.951445579528809,0.0
01/02/2002,8.951445579528809,0.0
01/03/2002,8.935947264248968,0.0
01/03/2002,9.101237297058105,0.0
01/04/2002,9.245866336504598,0.0
01/04/2002,9.204544067382812,0.0
01/07/2002,9.349169982760614,0.0
01/07/2002,9.230368614196777,0.0
01/08/2002,8.935949358234058,0.0
01/08/2002,8.951445579528809,0.0
01/09/2002,8.522724956274033,0.0
01/09/2002,8.264460563659668,0.0
01/10/2002,8.10950298924624,0.0
01/10/2002,8.016528129577637,0.0
01/11/2002,8.042353186156989,0.0
01/11/2002,8.001030921936035,0.0
01/14/2002,8.135330072001794,0.0
01/14/2002,7.975205898284912,0.0
01/15/2002,7.9545428650958705,0.0
01/15/2002,8.032022476196289,0.0
01/16/2002,7.980371249164464,0.0
01/16/2002,7.902892112731934,0.0
01/17/2002,8.083674296350503,0.0
01/17/2002,8.192145347595215,0.0
01/18/2002,8.03202132157425,0.0
01/18/2002,7.970037937164307,0.0
01/22/2002,7.665289004909687,0.0
01/22/2002,7.412189960479736,0.0
01/23/2002,7.422519071203285,0.0
01/23/2002,7.432849884033203,0.0
01/24/2002,7.427684187467589,0.0
01/24/2002,7.438014507293701,0.0
01/25/2002,7.184913415212369,0.0
01/25/2002,7.024789810180664,0.0
01/28/2002,7.102273232957232,0.0
01/28/2002,7.195248603820801,0.0
01/29/2002,7.567148761005363,0.0
01/29/2002,7.541322708129883,0.0
01/30/2002,7.360535419384054,0.0
01/30/2002,7.453510761260986,0.0
01/31/2002,7.427683965346183,0.0
01/31/2002,7.41735315322876,0.0
02/01/2002,7.412188425242387,0.0
02/01/2002,7.324378490447998,0.0
02/04/2002,7.272725616283943,0.0
02/04/2002,7.231403350830078,0.0
02/05/2002,7.179752380276603,0.0
02/05/2002,7.195248603820801,0.0
02/06/2002,7.257230284105495,0.0
02/06/2002,7.200411796569824,0.0
02/07/2002,7.055783796887298,0.0
02/07/2002,7.128098011016846,0.0
02/08/2002,7.179750456973127,0.0
02/08/2002,7.293386936187744,0.0
02/11/2002,7.6859506336912355,0.0
02/11/2002,7.6962809562683105,0.0
02/12/2002,7.644626159682617,0.0
02/12/2002,7.701444149017334,0.0
02/13/2002,7.660123396599751,0.0
02/13/2002,7.675619125366211,0.0
02/14/2002,7.758265702558723,0.0
02/14/2002,7.8925628662109375,0.0
02/15/2002,7.773758337251145,0.0
02/15/2002,7.644626140594482,0.0
02/19/2002,7.696281527674039,0.0
02/19/2002,7.6136369705200195,0.0
02/20/2002,7.530991854232062,0.0
02/20/2002,7.6962809562683105,0.0
02/21/2002,7.644625204651024,0.0
02/21/2002,7.4483442306518555,0.0
02/22/2002,7.458680203459946,0.0
02/22/2002,7.54649019241333,0.0
02/25/2002,7.489667621506398,0.0
02/25/2002,7.608469009399414,0.0
02/26/2002,7.592972957996988,0.0
02/26/2002,7.556816101074219,0.0
02/27/2002,7.67561898833858,0.0
02/27/2002,7.685949802398682,0.0
02/28/2002,7.520658429262131,0.0
02/28/2002,7.4483442306518555,0.0
03/01/2002,7.49999642304391,0.0
03/01/2002,7.618797779083252,0.0
03/04/2002,7.711775635932591,0.0
03/04/2002,7.8770647048950195,0.0
03/05/2002,7.7789237627649355,0.0
03/05/2002,7.701444149017334,0.0
03/06/2002,7.851236470140458,0.0
03/06/2002,8.192145347595215,0.0
03/07/2002,8.341942015165884,0.0
03/07/2002,8.290288925170898,0.0
03/08/2002,8.310950555249192,0.0
03/08/2002,8.290288925170898,0.0
03/11/2002,8.290287453986098,0.0
03/11/2002,8.445246696472168,0.0
03/12/2002,8.212807104232283,0.0
03/12/2002,8.140493392944336,0.0
03/13/2002,8.140496963713725,0.0
03/13/2002,8.104339599609375,0.0
03/14/2002,8.316113813485323,0.0
03/14/2002,8.326444625854492,0.0
03/15/2002,8.264461245389187,0.0
03/15/2002,8.285122871398926,0.0
03/18/2002,8.316116175375702,0.0
03/18/2002,8.197314262390137,0.0
03/19/2002,8.03202132157425,0.0
03/19/2002,7.970037937164307,0.0
03/20/2002,7.747932823815674,0.0
03/20/2002,7.773759365081787,0.0
03/21/2002,7.680784099912519,0.0
03/21/2002,7.7479329109191895,0.0
03/22/2002,7.747932506078709,0.0
03/22/2002,7.665287971496582,0.0
03/25/2002,7.61880185195709,0.0
03/25/2002,7.541322708129883,0.0
03/26/2002,7.592972397071492,0.0
03/26/2002,7.582642078399658,0.0
03/27/2002,7.773758837782964,0.0
03/27/2002,7.758263111114502,0.0
03/28/2002,7.9080567988284205,0.0
03/28/2002,7.98037052154541,0.0
04/01/2002,7.9958655157583545,0.0
04/01/2002,8.001030921936035,0.0
04/02/2002,7.825412344007761,0.0
04/02/2002,7.685949802398682,0.0
04/03/2002,7.820246683609066,0.0
04/03/2002,7.706610202789307,0.0
04/04/2002,7.7066093886183875,0.0
04/04/2002,7.753097057342529,0.0
04/05/2002,7.79958547835443,0.0
04/05/2002,7.789254665374756,0.0
04/08/2002,7.618801812838914,0.0
04/08/2002,7.6962809562683105,0.0
04/09/2002,7.675615732292416,0.0
04/09/2002,7.660120010375977,0.0
04/10/2002,7.618799907908205,0.0
04/10/2002,7.639461040496826,0.0
04/11/2002,7.644626376576457,0.0
04/11/2002,7.510328769683838,0.0
04/12/2002,7.551651018572352,0.0
04/12/2002,7.608469009399414,0.0
04/15/2002,7.618801812838914,0.0
04/15/2002,7.6962809562683105,0.0
04/16/2002,7.820248725749355,0.0
04/16/2002,7.923554420471191,0.0
04/17/2002,8.05784820172356,0.0
04/17/2002,8.078509330749512,0.0
04/18/2002,8.078510452133598,0.0
04/18/2002,8.026857376098633,0.0
04/19/2002,8.057848930358887,0.0
04/19/2002,8.057848930358887,0.0
04/22/2002,7.851238408599467,0.0
04/22/2002,7.799585819244385,0.0
04/23/2002,8.08367599473687,0.0
04/23/2002,8.186982154846191,0.0
04/24/2002,8.264462935161989,0.0
04/24/2002,8.321281433105469,0.0
04/25/2002,8.321280401724419,0.0
04/25/2002,8.403924942016602,0.0
04/26/2002,8.414253183921549,0.0
04/26/2002,8.24379825592041,0.0
04/29/2002,8.29545201491726,0.0
04/29/2002,8.264460563659668,0.0
04/30/2002,8.378098087709532,0.0
04/30/2002,8.579545021057129,0.0
05/01/2002,8.522727233674269,0.0
05/01/2002,8.60020637512207,0.0
05/02/2002,8.806814127003799,0.0
05/02/2002,8.98759937286377,0.0
05/03/2002,8.884296787087417,0.0
05/03/2002,8.5692138671875,0.0
05/06/2002,8.481405101300911,0.0
05/06/2002,8.419421195983887,0.0
05/07/2002,8.677686228549183,0.0
05/07/2002,8.750000953674316,0.0
05/08/2002,8.780988821102374,0.0
05/08/2002,9.023756980895996,0.0
05/09/2002,8.755164919257263,0.0
05/09/2002,8.579545021057129,0.0
05/10/2002,8.522727001131404,0.0
05/10/2002,8.409090995788574,0.0
05/13/2002,8.522727233674269,0.0
05/13/2002,8.60020637512207,0.0
05/14/2002,8.636363242117662,0.0
05/14/2002,8.60020637512207,0.0
05/15/2002,8.574377914555937,0.0
05/15/2002,8.641526222229004,0.0
05/16/2002,8.801651714197199,0.0
05/16/2002,8.822312355041504,0.0
05/17/2002,9.132228096725145,0.0
05/17/2002,9.096071243286133,0.0
05/20/2002,9.085741235939453,0.0
05/20/2002,8.93594741821289,0.0
05/21/2002,8.848136852752866,0.0
05/21/2002,8.734500885009766,0.0
05/22/2002,8.79648654799855,0.0
05/22/2002,8.801651954650879,0.0
05/23/2002,8.615700549087757,0.0
05/23/2002,8.553716659545898,0.0
05/24/2002,8.481402572514469,0.0
05/24/2002,8.543386459350586,0.0
05/28/2002,8.564043213696701,0.0
05/28/2002,8.4297456741333,0.0
05/29/2002,8.341941494020215,0.0
05/29/2002,8.331610679626465,0.0
05/30/2002,8.32644298510783,0.0
05/30/2002,8.305781364440918,0.0
05/31/2002,8.26446048797123,0.0
05/31/2002,8.13532829284668,0.0
06/03/2002,8.145660344350986,0.0
06/03/2002,8.016528129577637,0.0
06/04/2002,8.042350692923968,0.0
06/04/2002,8.068177223205566,0.0
06/05/2002,8.171485224686421,0.0
06/05/2002,8.264460563659668,0.0
06/06/2002,8.212809118057198,0.0
06/06/2002,8.114668846130371,0.0
06/07/2002,7.902890283629147,0.0
06/07/2002,8.032022476196289,0.0
06/10/2002,8.08367596071571,0.0
06/10/2002,8.171485900878906,0.0
06/11/2002,8.161154668763432,0.0
06/11/2002,8.032022476196289,0.0
06/12/2002,7.954542225063997,0.0
06/12/2002,7.92871618270874,0.0
06/13/2002,7.861569404602051,0.0
06/13/2002,7.861569404602051,0.0
06/14/2002,7.732437746128011,0.0
06/14/2002,7.835743427276611,0.0
06/17/2002,7.877063112797861,0.0
06/17/2002,7.92871618270874,0.0
06/18/2002,7.892560332170122,0.0
06/18/2002,7.789254665374756,0.0
06/19/2002,7.6446263091106745,0.0
06/19/2002,7.592973232269287,0.0
06/20/2002,7.644624310752711,0.0
06/20/2002,7.618797779083252,0.0
06/21/2002,7.530991859042935,0.0
06/21/2002,7.469008445739746,0.0
06/24/2002,7.469007098962226,0.0
06/24/2002,7.499999046325684,0.0
06/25/2002,7.546484535350232,0.0
06/25/2002,7.520658493041992,0.0
06/26/2002,7.386363117961369,0.0
06/26/2002,7.360536575317383,0.0
06/27/2002,7.438014494345373,0.0
06/27/2002,7.592973232269287,0.0
06/28/2002,7.582641988149261,0.0
06/28/2002,7.551650047302246,0.0
07/01/2002,7.515494193290413,0.0
07/01/2002,7.5671467781066895,0.0
07/02/2002,7.42251989318824,0.0
07/02/2002,7.3863630294799805,0.0
07/03/2002,7.541322411890209,0.0
07/03/2002,7.489669322967529,0.0
07/05/2002,7.7376016835077595,0.0
07/05/2002,7.8770647048950195,0.0
07/08/2002,7.866735414597998,0.0
07/08/2002,7.623967170715332,0.0
07/09/2002,7.644628358182173,0.0
07/09/2002,7.6962809562683105,0.0
07/10/2002,7.654956577278317,0.0
07/10/2002,7.57747745513916,0.0
07/11/2002,7.4999987011722125,0.0
07/11/2002,7.758263111114502,0.0
07/12/2002,7.7117751119643785,0.0
07/12/2002,7.592973232269287,0.0
07/15/2002,7.592975306481226,0.0
07/15/2002,7.541322708129883,0.0
07/16/2002,7.422520120009778,0.0
07/16/2002,7.463842391967773,0.0
07/17/2002,7.474173640628222,0.0
07/17/2002,7.505165100097656,0.0
07/18/2002,7.530991207049601,0.0
07/18/2002,7.463842391967773,0.0
07/19/2002,7.3347090144647415,0.0
07/19/2002,7.231403350830078,0.0
07/22/2002,7.1022697818572125,0.0
07/22/2002,6.993798732757568,0.0
07/23/2002,7.2727258451388925,0.0
07/23/2002,7.040287971496582,0.0
07/24/2002,6.6993788301789,0.0
07/24/2002,7.133263111114502,0.0
07/25/2002,6.84400516795388,0.0
07/25/2002,6.663219928741455,0.0
07/26/2002,6.663222306535967,0.0
07/26/2002,6.720040798187256,0.0
07/29/2002,6.8181796853284276,0.0
07/29/2002,6.947311878204346,0.0
07/30/2002,6.921484874968311,0.0
07/30/2002,7.004129886627197,0.0
07/31/2002,7.086775829567374,0.0
07/31/2002,7.102271556854248,0.0
08/01/2002,7.122932727630061,0.0
08/01/2002,7.060949325561523,0.0
08/02/2002,7.112601244859381,0.0
08/02/2002,6.942146301269531,0.0
08/05/2002,6.890493593399703,0.0
08/05/2002,6.854336738586426,0.0
08/06/2002,6.905990259393224,0.0
08/06/2002,6.952477931976318,0.0
08/07/2002,7.128096608412704,0.0
08/07/2002,7.0867743492126465,0.0
08/08/2002,7.102271330408778,0.0
08/08/2002,7.293386936187744,0.0
08/09/2002,7.153923511505127,0.0
08/09/2002,7.153923511505127,0.0
08/12/2002,7.179750685888906,0.0
08/12/2002,7.102271556854248,0.0
08/13/2002,7.2314036556973385,0.0
08/13/2002,7.283056735992432,0.0
08/14/2002,7.205577321245317,0.0
08/14/2002,7.458676338195801,0.0
08/15/2002,7.5929733168149545,0.0
08/15/2002,7.5671467781066895,0.0
08/16/2002,7.525823601603896,0.0
08/16/2002,7.582642078399658,0.0
08/19/2002,7.386359979258363,0.0
08/19/2002,7.618797779083252,0.0
08/20/2002,7.608467923570337,0.0
08/20/2002,7.520658493041992,0.0
08/21/2002,7.644624310752711,0.0
08/21/2002,7.618797779083252,0.0
08/22/2002,7.670452847531368,0.0
08/22/2002,7.592973232269287,0.0
08/23/2002,7.308883570164246,0.0
08/23/2002,7.277892112731934,0.0
08/26/2002,7.329545440015449,0.0
08/26/2002,7.4276862144470215,0.0
08/27/2002,7.376030535063742,0.0
08/27/2002,7.252063751220703,0.0
08/28/2002,7.257230233710077,0.0
08/28/2002,7.184916019439697,0.0
08/29/2002,7.112602552398454,0.0
08/29/2002,7.164255142211914,0.0
08/30/2002,7.112601250179772,0.0
08/30/2002,7.153923511505127,0.0
09/03/2002,6.80784689826388,0.0
09/03/2002,6.678714752197266,0.0
09/04/2002,6.766527533002484,0.0
09/04/2002,6.776857852935791,0.0
09/05/2002,6.621900633208068,0.0
09/05/2002,6.59607458114624,0.0
09/06/2002,6.699377169014675,0.0
09/06/2002,6.730368614196777,0.0
09/09/2002,6.740700297435506,0.0
09/09/2002,6.756196022033691,0.0
09/10/2002,6.8440074429157045,0.0
09/10/2002,6.828511714935303,0.0
09/11/2002,6.869832463134944,0.0
09/11/2002,6.854336738586426,0.0
09/12/2002,6.807849238188502,0.0
09/12/2002,6.6477251052856445,0.0
09/13/2002,6.611569792962824,0.0
09/13/2002,6.637396335601807,0.0
09/16/2002,6.559916836446973,0.0
09/16/2002,6.456611156463623,0.0
09/17/2002,6.508263491043668,0.0
09/17/2002,6.363635063171387,0.0
09/18/2002,6.22417247195712,0.0
09/18/2002,6.234502792358398,0.0
09/19/2002,6.053718655439334,0.0
09/19/2002,6.027892112731934,0.0
09/20/2002,5.9245865219044616,0.0
09/20/2002,6.002065658569336,0.0
09/23/2002,6.00723009314482,0.0
09/23/2002,5.888428211212158,0.0
09/24/2002,5.810948646911342,0.0
09/24/2002,5.847105503082275,0.0
09/25/2002,5.914253659108848,0.0
09/25/2002,5.996898174285889,0.0
09/26/2002,6.043387632159056,0.0
09/26/2002,6.064048767089844,0.0
09/27/2002,5.950411964871738,0.0
09/27/2002,5.898758888244629,0.0
09/30/2002,5.86260231931145,0.0
09/30/2002,5.836775779724121,0.0
10/01/2002,5.862600931898237,0.0
10/01/2002,6.14669132232666,0.0
10/02/2002,6.120867123859327,0.0
10/02/2002,6.017560958862305,0.0
10/03/2002,6.069211253926984,0.0
10/03/2002,6.048550128936768,0.0
10/04/2002,6.239667787255465,0.0
10/04/2002,6.151857852935791,0.0
10/07/2002,6.146693961960332,0.0
10/07/2002,6.069214820861816,0.0
10/08/2002,6.1983455231756475,0.0
10/08/2002,6.151857852935791,0.0
10/09/2002,6.095039420052106,0.0
10/09/2002,6.110535144805908,0.0
10/10/2002,6.0950390247053985,0.0
10/10/2002,6.084708213806152,0.0
10/11/2002,6.084709520618445,0.0
10/11/2002,6.208676815032959,0.0
10/14/2002,6.1208652814514615,0.0
10/14/2002,6.14669132232666,0.0
10/15/2002,6.534088909087721,0.0
10/15/2002,6.683882236480713,0.0
10/16/2002,6.611567657523001,0.0
10/16/2002,6.559914588928223,0.0
10/17/2002,6.756198188184316,0.0
10/17/2002,6.905991554260254,0.0
10/18/2002,6.8026839651145385,0.0
10/18/2002,6.79235315322876,0.0
10/21/2002,6.689047327691002,0.0
10/21/2002,6.942146301269531,0.0
10/22/2002,6.689047173178553,0.0
10/22/2002,6.7407002449035645,0.0
10/23/2002,7.04028704786254,0.0
10/23/2002,6.998964786529541,0.0
10/24/2002,7.0144643236834465,0.0
10/24/2002,6.869836330413818,0.0
10/25/2002,6.874999195102697,0.0
10/25/2002,6.9214863777160645,0.0
10/28/2002,6.973138084893442,0.0
10/28/2002,6.89565896987915,0.0
10/29/2002,6.61156822756204,0.0
10/29/2002,6.590907096862793,0.0
10/30/2002,6.503096918927989,0.0
10/30/2002,6.611567974090576,0.0
10/31/2002,6.327477931976318,0.0
10/31/2002,6.327477931976318,0.0
11/01/2002,6.27582369685728,0.0
11/01/2002,6.559914588928223,0.0
11/04/2002,6.61156811588002,0.0
11/04/2002,6.658055782318115,0.0
11/05/2002,6.55991501317577,0.0
11/05/2002,6.544419288635254,0.0
11/06/2002,6.534088641859509,0.0
11/06/2002,6.492766380310059,0.0
11/07/2002,6.539253513604406,0.0
11/07/2002,6.477270126342773,0.0
11/08/2002,6.508263230353012,0.0
11/08/2002,6.44111442565918,0.0
11/11/2002,6.353304642923525,0.0
11/11/2002,6.275825023651123,0.0
11/12/2002,6.404956017956865,0.0
11/12/2002,6.5082621574401855,0.0
11/13/2002,6.353304075881381,0.0
11/13/2002,6.3016510009765625,0.0
11/14/2002,6.441112022617172,0.0
11/14/2002,6.482434272766113,0.0
11/15/2002,6.663221053335541,0.0
11/15/2002,6.668386459350586,0.0
11/18/2002,6.720038854998523,0.0
11/18/2002,6.606402397155762,0.0
11/19/2002,6.7148738810582795,0.0
11/19/2002,6.590907096862793,0.0
11/20/2002,6.6890476342488805,0.0
11/20/2002,6.838840961456299,0.0
11/21/2002,6.844007304307073,0.0
11/21/2002,7.050618648529053,0.0
11/22/2002,6.947313828170833,0.0
11/22/2002,6.905991554260254,0.0
11/25/2002,6.957641146577836,0.0
11/25/2002,6.916318893432617,0.0
11/26/2002,6.844007225743107,0.0
11/26/2002,6.751031875610352,0.0
11/27/2002,6.838842147753805,0.0
11/27/2002,7.0299577713012695,0.0
11/29/2002,6.978304263937938,0.0
11/29/2002,6.776857852935791,0.0
12/02/2002,7.076444660314826,0.0
12/02/2002,7.035122394561768,0.0
12/03/2002,7.086775439214222,0.0
12/03/2002,7.133263111114502,0.0
12/04/2002,6.998962916601123,0.0
12/04/2002,7.05578088760376,0.0
12/05/2002,7.014461504709231,0.0
12/05/2002,6.900825023651123,0.0
12/06/2002,6.942147569662438,0.0
12/06/2002,7.050618648529053,0.0
12/09/2002,6.818179359890881,0.0
12/09/2002,6.7407002449035645,0.0
12/10/2002,6.895659126763439,0.0
12/10/2002,6.942146301269531,0.0
12/11/2002,6.8543381178183225,0.0
12/11/2002,7.050618648529053,0.0
12/12/2002,6.998966334581176,0.0
12/12/2002,6.874999523162842,0.0
12/13/2002,6.627064228057861,0.0
12/13/2002,6.627064228057861,0.0
12/16/2002,6.534087755761193,0.0
12/16/2002,6.663219928741455,0.0
12/17/2002,6.559915848876503,0.0
12/17/2002,6.554750442504883,0.0
12/18/2002,6.430783995083666,0.0
12/18/2002,6.2964863777160645,0.0
12/19/2002,6.30165120466056,0.0
12/19/2002,6.265494346618652,0.0
12/20/2002,6.43078301814571,0.0
12/20/2002,6.451444149017334,0.0
12/23/2002,6.430784613317701,0.0
12/23/2002,6.456611156463623,0.0
12/24/2002,6.559917180900093,0.0
12/24/2002,6.466942310333252,0.0
12/26/2002,6.50826322968285,0.0
