SSSS,SuRo Capital Corp.,
Date,Price,Dividend,Annualized Dividend
12/20/2013,5.508838857392113,0.0,0.0
12/23/2013,5.7533435913011,0.0,0.0
12/24/2013,5.848151105229299,0.0,0.0
12/26/2013,6.2623129891139495,0.0,0.0
12/27/2013,6.3122104135121,0.0,0.0
12/30/2013,5.913019916089595,0.0,0.0
12/31/2013,5.783282343066881,0.0,0.0
01/02/2014,5.987868120870731,0.0,0.0
01/03/2014,6.0427568503771525,0.0,0.0
01/06/2014,6.0227973800922685,0.0,0.0
01/07/2014,5.962918864950231,0.0,0.0
01/08/2014,6.0377675984219605,0.0,0.0
01/09/2014,6.042756946125313,0.0,0.0
01/10/2014,6.097646350546045,0.0,0.0
01/13/2014,6.292251019195482,0.0,0.0
01/14/2014,6.307221416022389,0.0,0.0
01/15/2014,6.367098861047901,0.0,0.0
01/16/2014,6.516796497858503,0.0,0.0
01/17/2014,6.561704900405635,0.0,0.0
01/21/2014,6.671483131827637,0.0,0.0
01/22/2014,6.701422779481932,0.0,0.0
01/23/2014,6.656512708483613,0.0,0.0
01/24/2014,6.7662921715217825,0.0,0.0
01/27/2014,6.402029298207278,0.0,0.0
01/28/2014,6.282271525522167,0.0,0.0
01/29/2014,6.4020287366125865,0.0,0.0
01/30/2014,6.546735982948145,0.0,0.0
01/31/2014,6.621583759214127,0.0,0.0
02/03/2014,6.686452322295745,0.0,0.0
02/04/2014,6.397038593844485,0.0,0.0
02/05/2014,6.5267756222702245,0.0,0.0
02/06/2014,5.962918121930533,0.0,0.0
02/07/2014,6.102635533479038,0.0,0.0
02/10/2014,6.4619085264833735,0.0,0.0
02/11/2014,6.387059978738973,0.0,0.0
02/12/2014,6.446938147085315,0.0,0.0
02/13/2014,6.461906756316762,0.0,0.0
02/14/2014,6.556715685934915,0.0,0.0
02/18/2014,6.571685217564973,0.0,0.0
02/19/2014,6.571684811067781,0.0,0.0
02/20/2014,6.506816075398716,0.0,0.0
02/21/2014,6.451928894800147,0.0,0.0
02/24/2014,6.392049404115597,0.0,0.0
02/25/2014,6.402029019548171,0.0,0.0
02/26/2014,6.287261474223705,0.0,0.0
02/27/2014,6.237363436082373,0.0,0.0
02/28/2014,6.282271556251458,0.0,0.0
03/03/2014,6.157524867784784,0.0,0.0
03/04/2014,6.242352201641281,0.0,0.0
03/05/2014,6.287262538049277,0.0,0.0
03/06/2014,6.387058838176932,0.0,0.0
03/07/2014,6.436958019224678,0.0,0.0
03/10/2014,6.506816852195745,0.0,0.0
03/11/2014,6.466896703325604,0.0,0.0
03/12/2014,6.372089972194125,0.0,0.0
03/13/2014,6.451927871266633,0.0,0.0
03/14/2014,6.312210278336384,0.0,0.0
03/17/2014,6.01281832638842,0.0,0.0
03/18/2014,5.878090781391663,0.0,0.0
03/19/2014,6.032777368212071,0.0,0.0
03/20/2014,5.80823113044203,0.0,0.0
03/21/2014,5.7184142674860485,0.0,0.0
03/24/2014,5.598656691916123,0.0,0.0
03/25/2014,5.379101469361067,0.0,0.0
03/26/2014,5.453950060583115,0.0,0.0
03/27/2014,5.124617856210957,0.0,0.0
03/28/2014,5.069727897644042,0.0,0.0
03/31/2014,5.0747181864068205,0.0,0.0
04/01/2014,5.079707367825017,0.0,0.0
04/02/2014,5.2044563282346825,0.0,0.0
04/03/2014,5.20445661543447,0.0,0.0
04/04/2014,5.18948660116812,0.0,0.0
04/07/2014,5.074717768282491,0.0,0.0
04/08/2014,4.9300116649006025,0.0,0.0
04/09/2014,5.049768157507313,0.0,0.0
04/10/2014,5.049768722649879,0.0,0.0
04/11/2014,4.920031349618972,0.0,0.0
04/14/2014,4.9250207587084285,0.0,0.0
04/15/2014,4.84518327591536,0.0,0.0
04/16/2014,4.885102250351917,0.0,0.0
04/17/2014,4.775324077318596,0.0,0.0
04/21/2014,4.835202597630064,0.0,0.0
04/22/2014,4.949971015853044,0.0,0.0
04/23/2014,4.959950613204413,0.0,0.0
04/24/2014,4.870132707928763,0.0,0.0
04/25/2014,4.710455740418213,0.0,0.0
04/28/2014,4.505870309661269,0.0,0.0
04/29/2014,4.431022084429172,0.0,0.0
04/30/2014,4.421042145866739,0.0,0.0
05/01/2014,4.356173446898498,0.0,0.0
05/02/2014,4.46595125553841,0.0,0.0
05/05/2014,4.460961428340781,0.0,0.0
05/06/2014,4.411063281618907,0.0,0.0
05/07/2014,4.336214638536045,0.0,0.0
05/08/2014,4.286316029418645,0.0,0.0
05/09/2014,4.69548672296132,0.0,0.0
05/12/2014,4.590698170036722,0.0,0.0
05/13/2014,4.6655470601654665,0.0,0.0
05/14/2014,4.56574963476609,0.0,0.0
05/15/2014,4.436013124652523,0.0,0.0
05/16/2014,4.396092444804116,0.0,0.0
05/19/2014,4.455972394384366,0.0,0.0
05/20/2014,4.530819971469039,0.0,0.0
05/21/2014,4.470941932725933,0.0,0.0
05/22/2014,4.545789345693895,0.0,0.0
05/23/2014,4.57572919282626,0.0,0.0
05/27/2014,4.675526822844625,0.0,0.0
05/28/2014,4.700477313696991,0.0,0.0
05/29/2014,4.720436004800879,0.0,0.0
05/30/2014,4.740395229571103,0.0,0.0
06/02/2014,4.6256279945373535,0.0,0.0
06/03/2014,4.590698911876691,0.0,0.0
06/04/2014,4.590699018243806,0.0,0.0
06/05/2014,4.710455242206727,0.0,0.0
06/06/2014,4.7902943069773025,0.0,0.0
06/09/2014,4.96494056267936,0.0,0.0
06/10/2014,5.044778341152937,0.0,0.0
06/11/2014,4.974920764473688,0.0,0.0
06/12/2014,5.04477893190874,0.0,0.0
06/13/2014,5.169526189654118,0.0,0.0
06/16/2014,5.089687723216473,0.0,0.0
06/17/2014,5.044778064576563,0.0,0.0
06/18/2014,5.039788439780997,0.0,0.0
06/19/2014,5.054758530950573,0.0,0.0
06/20/2014,5.004859635623052,0.0,0.0
06/23/2014,4.989889451919705,0.0,0.0
06/24/2014,5.064737768218412,0.0,0.0
06/25/2014,4.964941036472185,0.0,0.0
06/26/2014,5.099667761289152,0.0,0.0
06/27/2014,5.169526200343023,0.0,0.0
06/30/2014,5.2144348284159685,0.0,0.0
