AMZN,"Amazon.com, Inc.",
Date,Price,Dividend,Annualized Dividend
03/16/2009,68.55999755859375,0.0,0.0
03/17/2009,67.37000274658203,0.0,0.0
03/18/2009,70.97000122070312,0.0,0.0
03/19/2009,71.4000015258789,0.0,0.0
03/20/2009,70.38999938964844,0.0,0.0
03/23/2009,71.36000061035156,0.0,0.0
03/24/2009,74.8499984741211,0.0,0.0
03/25/2009,73.08999633789062,0.0,0.0
03/26/2009,73.47000122070312,0.0,0.0
03/27/2009,71.61000061035156,0.0,0.0
03/30/2009,70.4000015258789,0.0,0.0
03/31/2009,72.61000061035156,0.0,0.0
04/01/2009,73.0199966430664,0.0,0.0
04/02/2009,73.62999725341797,0.0,0.0
04/03/2009,76.41999816894531,0.0,0.0
04/06/2009,77.26000213623047,0.0,0.0
04/07/2009,76.97000122070312,0.0,0.0
04/08/2009,75.93000030517578,0.0,0.0
04/09/2009,77.51000213623047,0.0,0.0
04/13/2009,79.83999633789062,0.0,0.0
04/14/2009,78.0,0.0,0.0
04/15/2009,75.5,0.0,0.0
04/16/2009,75.33000183105469,0.0,0.0
04/17/2009,76.77999877929688,0.0,0.0
04/20/2009,78.44000244140625,0.0,0.0
04/21/2009,77.33000183105469,0.0,0.0
04/22/2009,78.16999816894531,0.0,0.0
04/23/2009,81.33000183105469,0.0,0.0
04/24/2009,82.02999877929688,0.0,0.0
04/27/2009,83.87999725341797,0.0,0.0
04/28/2009,82.68000030517578,0.0,0.0
04/29/2009,82.98999786376953,0.0,0.0
04/30/2009,80.93000030517578,0.0,0.0
05/01/2009,80.37999725341797,0.0,0.0
05/04/2009,80.26000213623047,0.0,0.0
05/05/2009,81.01000213623047,0.0,0.0
05/06/2009,82.87999725341797,0.0,0.0
05/07/2009,82.7300033569336,0.0,0.0
05/08/2009,79.69000244140625,0.0,0.0
05/11/2009,76.80000305175781,0.0,0.0
05/12/2009,78.69999694824219,0.0,0.0
05/13/2009,76.25,0.0,0.0
05/14/2009,73.79000091552734,0.0,0.0
05/15/2009,74.54000091552734,0.0,0.0
05/18/2009,73.95999908447266,0.0,0.0
05/19/2009,75.43000030517578,0.0,0.0
05/20/2009,78.5,0.0,0.0
05/21/2009,76.75,0.0,0.0
05/22/2009,76.0999984741211,0.0,0.0
05/26/2009,75.02999877929688,0.0,0.0
05/27/2009,78.51000213623047,0.0,0.0
05/28/2009,77.69999694824219,0.0,0.0
05/29/2009,77.72000122070312,0.0,0.0
06/01/2009,78.20999908447266,0.0,0.0
06/02/2009,82.41999816894531,0.0,0.0
06/03/2009,83.30999755859375,0.0,0.0
06/04/2009,85.41999816894531,0.0,0.0
06/05/2009,86.29000091552734,0.0,0.0
06/08/2009,86.75,0.0,0.0
06/09/2009,86.93000030517578,0.0,0.0
06/10/2009,87.58000183105469,0.0,0.0
06/11/2009,86.30000305175781,0.0,0.0
06/12/2009,85.02999877929688,0.0,0.0
06/15/2009,82.83000183105469,0.0,0.0
06/16/2009,83.69999694824219,0.0,0.0
06/17/2009,82.5,0.0,0.0
06/18/2009,82.80999755859375,0.0,0.0
06/19/2009,82.1500015258789,0.0,0.0
06/22/2009,82.41000366210938,0.0,0.0
06/23/2009,78.97000122070312,0.0,0.0
06/24/2009,78.0,0.0,0.0
06/25/2009,79.0999984741211,0.0,0.0
06/26/2009,81.9000015258789,0.0,0.0
06/29/2009,83.87000274658203,0.0,0.0
06/30/2009,83.62000274658203,0.0,0.0
07/01/2009,84.41999816894531,0.0,0.0
07/02/2009,81.11000061035156,0.0,0.0
07/06/2009,78.44999694824219,0.0,0.0
07/07/2009,78.52999877929688,0.0,0.0
07/08/2009,76.45999908447266,0.0,0.0
07/09/2009,78.25,0.0,0.0
07/10/2009,77.5199966430664,0.0,0.0
07/13/2009,78.06999969482422,0.0,0.0
07/14/2009,81.4800033569336,0.0,0.0
07/15/2009,83.0,0.0,0.0
07/16/2009,84.41999816894531,0.0,0.0
07/17/2009,85.80000305175781,0.0,0.0
07/20/2009,86.2699966430664,0.0,0.0
07/21/2009,88.5199966430664,0.0,0.0
07/22/2009,88.6500015258789,0.0,0.0
07/23/2009,89.83999633789062,0.0,0.0
07/24/2009,87.5999984741211,0.0,0.0
07/27/2009,86.23999786376953,0.0,0.0
07/28/2009,83.83999633789062,0.0,0.0
07/29/2009,84.47000122070312,0.0,0.0
07/30/2009,85.63999938964844,0.0,0.0
07/31/2009,85.76000213623047,0.0,0.0
08/03/2009,86.55999755859375,0.0,0.0
08/04/2009,87.4800033569336,0.0,0.0
08/05/2009,85.63999938964844,0.0,0.0
08/06/2009,84.30999755859375,0.0,0.0
08/07/2009,84.0999984741211,0.0,0.0
08/10/2009,85.01000213623047,0.0,0.0
08/11/2009,83.63999938964844,0.0,0.0
08/12/2009,83.41999816894531,0.0,0.0
08/13/2009,85.72000122070312,0.0,0.0
08/14/2009,84.11000061035156,0.0,0.0
08/17/2009,81.16000366210938,0.0,0.0
08/18/2009,81.41000366210938,0.0,0.0
08/19/2009,80.91000366210938,0.0,0.0
08/20/2009,82.9800033569336,0.0,0.0
08/21/2009,84.77999877929688,0.0,0.0
08/24/2009,85.16999816894531,0.0,0.0
08/25/2009,84.66000366210938,0.0,0.0
08/26/2009,84.0999984741211,0.0,0.0
08/27/2009,84.01000213623047,0.0,0.0
08/28/2009,84.77999877929688,0.0,0.0
08/31/2009,81.93000030517578,0.0,0.0
09/01/2009,80.73999786376953,0.0,0.0
09/02/2009,79.04000091552734,0.0,0.0
09/03/2009,78.38999938964844,0.0,0.0
09/04/2009,78.2699966430664,0.0,0.0
09/08/2009,79.86000061035156,0.0,0.0
09/09/2009,80.5999984741211,0.0,0.0
09/10/2009,82.33000183105469,0.0,0.0
09/11/2009,84.44000244140625,0.0,0.0
09/14/2009,83.80999755859375,0.0,0.0
09/15/2009,84.16999816894531,0.0,0.0
09/16/2009,85.91000366210938,0.0,0.0
09/17/2009,90.75,0.0,0.0
09/18/2009,90.73999786376953,0.0,0.0
09/21/2009,89.69000244140625,0.0,0.0
09/22/2009,91.45999908447266,0.0,0.0
09/23/2009,92.81999969482422,0.0,0.0
09/24/2009,92.0,0.0,0.0
09/25/2009,91.44000244140625,0.0,0.0
09/28/2009,91.04000091552734,0.0,0.0
09/29/2009,91.95999908447266,0.0,0.0
09/30/2009,92.26000213623047,0.0,0.0
10/01/2009,92.5,0.0,0.0
10/02/2009,90.05000305175781,0.0,0.0
10/05/2009,90.25,0.0,0.0
10/06/2009,89.33000183105469,0.0,0.0
10/07/2009,91.5,0.0,0.0
10/08/2009,94.80000305175781,0.0,0.0
10/09/2009,95.0,0.0,0.0
10/12/2009,96.16999816894531,0.0,0.0
10/13/2009,93.83000183105469,0.0,0.0
10/14/2009,96.22000122070312,0.0,0.0
10/15/2009,95.12999725341797,0.0,0.0
10/16/2009,95.30000305175781,0.0,0.0
10/19/2009,95.3499984741211,0.0,0.0
10/20/2009,95.91000366210938,0.0,0.0
10/21/2009,95.2699966430664,0.0,0.0
10/22/2009,93.66000366210938,0.0,0.0
10/23/2009,111.05000305175781,0.0,0.0
10/26/2009,119.20999908447266,0.0,0.0
10/27/2009,122.93000030517578,0.0,0.0
10/28/2009,121.56999969482422,0.0,0.0
10/29/2009,123.9000015258789,0.0,0.0
10/30/2009,121.97000122070312,0.0,0.0
11/02/2009,118.66000366210938,0.0,0.0
11/03/2009,117.66999816894531,0.0,0.0
11/04/2009,119.0,0.0,0.0
11/05/2009,117.45999908447266,0.0,0.0
11/06/2009,123.0,0.0,0.0
11/09/2009,127.11000061035156,0.0,0.0
11/10/2009,126.80000305175781,0.0,0.0
11/11/2009,131.0800018310547,0.0,0.0
11/12/2009,129.97999572753906,0.0,0.0
11/13/2009,131.16000366210938,0.0,0.0
11/16/2009,132.1199951171875,0.0,0.0
11/17/2009,131.39999389648438,0.0,0.0
11/18/2009,130.89999389648438,0.0,0.0
11/19/2009,130.5399932861328,0.0,0.0
11/20/2009,127.76000213623047,0.0,0.0
11/23/2009,131.0500030517578,0.0,0.0
11/24/2009,133.57000732421875,0.0,0.0
11/25/2009,133.30999755859375,0.0,0.0
11/27/2009,130.3000030517578,0.0,0.0
11/30/2009,132.19000244140625,0.0,0.0
12/01/2009,136.94000244140625,0.0,0.0
12/02/2009,139.14999389648438,0.0,0.0
12/03/2009,143.6199951171875,0.0,0.0
12/04/2009,143.4199981689453,0.0,0.0
12/07/2009,138.0,0.0,0.0
12/08/2009,134.3000030517578,0.0,0.0
12/09/2009,134.60000610351562,0.0,0.0
12/10/2009,132.41000366210938,0.0,0.0
12/11/2009,136.07000732421875,0.0,0.0
12/14/2009,132.5,0.0,0.0
12/15/2009,130.75999450683594,0.0,0.0
12/16/2009,130.92999267578125,0.0,0.0
12/17/2009,129.36000061035156,0.0,0.0
12/18/2009,127.91000366210938,0.0,0.0
12/21/2009,130.47999572753906,0.0,0.0
12/22/2009,133.75999450683594,0.0,0.0
12/23/2009,134.8000030517578,0.0,0.0
12/24/2009,139.1999969482422,0.0,0.0
12/28/2009,139.75,0.0,0.0
12/29/2009,141.2899932861328,0.0,0.0
12/30/2009,138.39999389648438,0.0,0.0
12/31/2009,137.08999633789062,0.0,0.0
01/04/2010,136.25,0.0,0.0
01/05/2010,133.42999267578125,0.0,0.0
01/06/2010,134.60000610351562,0.0,0.0
01/07/2010,132.00999450683594,0.0,0.0
01/08/2010,130.55999755859375,0.0,0.0
01/11/2010,132.6199951171875,0.0,0.0
01/12/2010,128.99000549316406,0.0,0.0
01/13/2010,127.9000015258789,0.0,0.0
01/14/2010,129.13999938964844,0.0,0.0
01/15/2010,129.17999267578125,0.0,0.0
01/19/2010,126.30999755859375,0.0,0.0
01/20/2010,127.12999725341797,0.0,0.0
01/21/2010,127.26000213623047,0.0,0.0
01/22/2010,125.5999984741211,0.0,0.0
01/25/2010,122.0999984741211,0.0,0.0
01/26/2010,120.55999755859375,0.0,0.0
01/27/2010,121.02999877929688,0.0,0.0
01/28/2010,124.43000030517578,0.0,0.0
01/29/2010,129.77000427246094,0.0,0.0
02/01/2010,123.18000030517578,0.0,0.0
02/02/2010,118.79000091552734,0.0,0.0
02/03/2010,117.12000274658203,0.0,0.0
02/04/2010,118.63999938964844,0.0,0.0
02/05/2010,115.87999725341797,0.0,0.0
02/08/2010,119.37999725341797,0.0,0.0
02/09/2010,118.19999694824219,0.0,0.0
02/10/2010,118.0,0.0,0.0
02/11/2010,117.20999908447266,0.0,0.0
02/12/2010,118.98999786376953,0.0,0.0
02/16/2010,120.05999755859375,0.0,0.0
02/17/2010,117.06999969482422,0.0,0.0
02/18/2010,115.83999633789062,0.0,0.0
02/19/2010,117.91000366210938,0.0,0.0
02/22/2010,117.37000274658203,0.0,0.0
02/23/2010,118.01000213623047,0.0,0.0
02/24/2010,117.95999908447266,0.0,0.0
02/25/2010,118.16999816894531,0.0,0.0
02/26/2010,117.87999725341797,0.0,0.0
03/01/2010,118.69999694824219,0.0,0.0
03/02/2010,125.01000213623047,0.0,0.0
03/03/2010,125.4000015258789,0.0,0.0
03/04/2010,125.9800033569336,0.0,0.0
03/05/2010,129.1300048828125,0.0,0.0
03/08/2010,128.3000030517578,0.0,0.0
03/09/2010,129.58999633789062,0.0,0.0
03/10/2010,129.11000061035156,0.0,0.0
03/11/2010,130.4499969482422,0.0,0.0
03/12/2010,134.1999969482422,0.0,0.0
03/15/2010,131.6999969482422,0.0,0.0
03/16/2010,131.24000549316406,0.0,0.0
03/17/2010,132.41000366210938,0.0,0.0
03/18/2010,131.02000427246094,0.0,0.0
03/19/2010,133.7100067138672,0.0,0.0
03/22/2010,130.1999969482422,0.0,0.0
03/23/2010,130.88999938964844,0.0,0.0
03/24/2010,128.63999938964844,0.0,0.0
03/25/2010,129.13999938964844,0.0,0.0
03/26/2010,134.89999389648438,0.0,0.0
03/29/2010,135.3699951171875,0.0,0.0
03/30/2010,135.74000549316406,0.0,0.0
03/31/2010,136.0,0.0,0.0
04/01/2010,135.8000030517578,0.0,0.0
04/05/2010,132.85000610351562,0.0,0.0
04/06/2010,131.22999572753906,0.0,0.0
04/07/2010,135.9600067138672,0.0,0.0
04/08/2010,134.7100067138672,0.0,0.0
04/09/2010,140.72000122070312,0.0,0.0
04/12/2010,140.0,0.0,0.0
04/13/2010,141.22999572753906,0.0,0.0
04/14/2010,140.33999633789062,0.0,0.0
04/15/2010,144.5500030517578,0.0,0.0
04/16/2010,144.8800048828125,0.0,0.0
04/19/2010,142.35000610351562,0.0,0.0
04/20/2010,143.8300018310547,0.0,0.0
04/21/2010,145.1699981689453,0.0,0.0
04/22/2010,147.00999450683594,0.0,0.0
04/23/2010,145.3800048828125,0.0,0.0
04/26/2010,143.1999969482422,0.0,0.0
04/27/2010,145.5500030517578,0.0,0.0
04/28/2010,142.58999633789062,0.0,0.0
04/29/2010,140.08999633789062,0.0,0.0
04/30/2010,141.39999389648438,0.0,0.0
05/03/2010,137.1999969482422,0.0,0.0
05/04/2010,135.6199951171875,0.0,0.0
05/05/2010,128.0,0.0,0.0
05/06/2010,130.0,0.0,0.0
05/07/2010,127.97000122070312,0.0,0.0
05/10/2010,129.72999572753906,0.0,0.0
05/11/2010,129.9499969482422,0.0,0.0
05/12/2010,131.41000366210938,0.0,0.0
05/13/2010,133.92999267578125,0.0,0.0
05/14/2010,130.36000061035156,0.0,0.0
05/17/2010,128.24000549316406,0.0,0.0
05/18/2010,130.13999938964844,0.0,0.0
05/19/2010,125.51000213623047,0.0,0.0
05/20/2010,122.63999938964844,0.0,0.0
05/21/2010,117.9000015258789,0.0,0.0
05/24/2010,122.56999969482422,0.0,0.0
05/25/2010,118.54000091552734,0.0,0.0
05/26/2010,125.05000305175781,0.0,0.0
05/27/2010,124.9800033569336,0.0,0.0
05/28/2010,126.06999969482422,0.0,0.0
06/01/2010,124.97000122070312,0.0,0.0
06/02/2010,124.0199966430664,0.0,0.0
06/03/2010,126.25,0.0,0.0
06/04/2010,126.33000183105469,0.0,0.0
06/07/2010,125.83999633789062,0.0,0.0
06/08/2010,122.0,0.0,0.0
06/09/2010,120.30999755859375,0.0,0.0
06/10/2010,120.0,0.0,0.0
06/11/2010,121.38999938964844,0.0,0.0
06/14/2010,124.23999786376953,0.0,0.0
06/15/2010,123.19999694824219,0.0,0.0
06/16/2010,125.38999938964844,0.0,0.0
06/17/2010,126.73999786376953,0.0,0.0
06/18/2010,126.4800033569336,0.0,0.0
06/21/2010,126.79000091552734,0.0,0.0
06/22/2010,122.6500015258789,0.0,0.0
06/23/2010,122.11000061035156,0.0,0.0
06/24/2010,120.61000061035156,0.0,0.0
06/25/2010,118.13999938964844,0.0,0.0
06/28/2010,118.8499984741211,0.0,0.0
06/29/2010,116.26000213623047,0.0,0.0
06/30/2010,108.58000183105469,0.0,0.0
07/01/2010,108.9000015258789,0.0,0.0
07/02/2010,110.91999816894531,0.0,0.0
07/06/2010,110.6500015258789,0.0,0.0
07/07/2010,109.83999633789062,0.0,0.0
07/08/2010,115.0199966430664,0.0,0.0
07/09/2010,116.55000305175781,0.0,0.0
07/12/2010,117.80999755859375,0.0,0.0
07/13/2010,120.69000244140625,0.0,0.0
07/14/2010,123.02999877929688,0.0,0.0
07/15/2010,120.12999725341797,0.0,0.0
07/16/2010,121.27999877929688,0.0,0.0
07/19/2010,118.37999725341797,0.0,0.0
07/20/2010,120.61000061035156,0.0,0.0
07/21/2010,120.62000274658203,0.0,0.0
07/22/2010,118.70999908447266,0.0,0.0
07/23/2010,105.93000030517578,0.0,0.0
07/26/2010,118.26000213623047,0.0,0.0
07/27/2010,118.43000030517578,0.0,0.0
07/28/2010,117.0,0.0,0.0
07/29/2010,117.98999786376953,0.0,0.0
07/30/2010,115.52999877929688,0.0,0.0
08/02/2010,119.1500015258789,0.0,0.0
08/03/2010,120.0,0.0,0.0
08/04/2010,123.05999755859375,0.0,0.0
08/05/2010,126.7699966430664,0.0,0.0
08/06/2010,126.72000122070312,0.0,0.0
08/09/2010,128.4600067138672,0.0,0.0
08/10/2010,127.94999694824219,0.0,0.0
08/11/2010,128.10000610351562,0.0,0.0
08/12/2010,123.76000213623047,0.0,0.0
08/13/2010,126.05999755859375,0.0,0.0
08/16/2010,123.61000061035156,0.0,0.0
08/17/2010,127.33999633789062,0.0,0.0
08/18/2010,129.25,0.0,0.0
08/19/2010,129.22000122070312,0.0,0.0
08/20/2010,127.19999694824219,0.0,0.0
08/23/2010,127.86000061035156,0.0,0.0
08/24/2010,125.41000366210938,0.0,0.0
08/25/2010,123.8499984741211,0.0,0.0
08/26/2010,127.1500015258789,0.0,0.0
08/27/2010,125.45999908447266,0.0,0.0
08/30/2010,126.02999877929688,0.0,0.0
08/31/2010,122.8499984741211,0.0,0.0
09/01/2010,126.36000061035156,0.0,0.0
09/02/2010,132.1699981689453,0.0,0.0
09/03/2010,136.88999938964844,0.0,0.0
09/07/2010,137.55999755859375,0.0,0.0
09/08/2010,137.92999267578125,0.0,0.0
09/09/2010,140.38999938964844,0.0,0.0
09/10/2010,140.75,0.0,0.0
09/13/2010,144.07000732421875,0.0,0.0
09/14/2010,144.5,0.0,0.0
09/15/2010,144.8800048828125,0.0,0.0
09/16/2010,145.39999389648438,0.0,0.0
09/17/2010,148.89999389648438,0.0,0.0
09/20/2010,148.6999969482422,0.0,0.0
09/21/2010,150.75999450683594,0.0,0.0
09/22/2010,149.83999633789062,0.0,0.0
09/23/2010,151.1999969482422,0.0,0.0
09/24/2010,155.42999267578125,0.0,0.0
09/27/2010,160.22000122070312,0.0,0.0
09/28/2010,159.83999633789062,0.0,0.0
09/29/2010,159.02999877929688,0.0,0.0
09/30/2010,160.00999450683594,0.0,0.0
10/01/2010,157.0800018310547,0.0,0.0
10/04/2010,153.9499969482422,0.0,0.0
10/05/2010,157.0800018310547,0.0,0.0
10/06/2010,160.60000610351562,0.0,0.0
10/07/2010,156.50999450683594,0.0,0.0
10/08/2010,155.17999267578125,0.0,0.0
10/11/2010,154.88999938964844,0.0,0.0
10/12/2010,152.50999450683594,0.0,0.0
10/13/2010,156.69000244140625,0.0,0.0
10/14/2010,155.16000366210938,0.0,0.0
10/15/2010,158.4199981689453,0.0,0.0
10/18/2010,165.0,0.0,0.0
10/19/2010,160.67999267578125,0.0,0.0
10/20/2010,158.77999877929688,0.0,0.0
10/21/2010,162.6699981689453,0.0,0.0
10/22/2010,162.4499969482422,0.0,0.0
10/25/2010,171.57000732421875,0.0,0.0
10/26/2010,167.57000732421875,0.0,0.0
10/27/2010,168.91000366210938,0.0,0.0
10/28/2010,168.30999755859375,0.0,0.0
10/29/2010,165.8000030517578,0.0,0.0
11/01/2010,164.4499969482422,0.0,0.0
11/02/2010,163.75,0.0,0.0
11/03/2010,165.39999389648438,0.0,0.0
11/04/2010,169.86000061035156,0.0,0.0
11/05/2010,169.35000610351562,0.0,0.0
11/08/2010,170.83999633789062,0.0,0.0
11/09/2010,172.6699981689453,0.0,0.0
11/10/2010,170.58999633789062,0.0,0.0
11/11/2010,171.0,0.0,0.0
11/12/2010,170.1199951171875,0.0,0.0
11/15/2010,165.16000366210938,0.0,0.0
11/16/2010,158.74000549316406,0.0,0.0
11/17/2010,157.83999633789062,0.0,0.0
11/18/2010,160.74000549316406,0.0,0.0
11/19/2010,163.9499969482422,0.0,0.0
11/22/2010,165.10000610351562,0.0,0.0
11/23/2010,168.61000061035156,0.0,0.0
11/24/2010,171.52999877929688,0.0,0.0
11/26/2010,177.36000061035156,0.0,0.0
11/29/2010,179.99000549316406,0.0,0.0
11/30/2010,176.9499969482422,0.0,0.0
12/01/2010,179.16000366210938,0.0,0.0
12/02/2010,176.86000061035156,0.0,0.0
12/03/2010,175.5,0.0,0.0
12/06/2010,175.52000427246094,0.0,0.0
12/07/2010,180.5,0.0,0.0
12/08/2010,177.49000549316406,0.0,0.0
12/09/2010,177.77000427246094,0.0,0.0
12/10/2010,174.8800048828125,0.0,0.0
12/13/2010,176.3300018310547,0.0,0.0
12/14/2010,174.27999877929688,0.0,0.0
12/15/2010,173.72000122070312,0.0,0.0
12/16/2010,175.5800018310547,0.0,0.0
12/17/2010,178.41000366210938,0.0,0.0
12/20/2010,179.27000427246094,0.0,0.0
12/21/2010,183.8800048828125,0.0,0.0
12/22/2010,185.0,0.0,0.0
12/23/2010,184.33999633789062,0.0,0.0
12/27/2010,181.89999389648438,0.0,0.0
12/28/2010,182.10000610351562,0.0,0.0
12/29/2010,181.8000030517578,0.0,0.0
12/30/2010,183.9199981689453,0.0,0.0
12/31/2010,181.9600067138672,0.0,0.0
01/03/2011,181.3699951171875,0.0,0.0
01/04/2011,186.14999389648438,0.0,0.0
01/05/2011,184.10000610351562,0.0,0.0
01/06/2011,186.5,0.0,0.0
01/07/2011,187.8800048828125,0.0,0.0
01/10/2011,185.0399932861328,0.0,0.0
01/11/2011,185.4199981689453,0.0,0.0
01/12/2011,185.36000061035156,0.0,0.0
01/13/2011,183.60000610351562,0.0,0.0
01/14/2011,185.5,0.0,0.0
01/18/2011,188.66000366210938,0.0,0.0
01/19/2011,190.89999389648438,0.0,0.0
01/20/2011,185.2899932861328,0.0,0.0
01/21/2011,183.0,0.0,0.0
01/24/2011,177.9499969482422,0.0,0.0
01/25/2011,175.5,0.0,0.0
01/26/2011,177.50999450683594,0.0,0.0
01/27/2011,177.47999572753906,0.0,0.0
01/28/2011,171.4499969482422,0.0,0.0
01/31/2011,170.16000366210938,0.0,0.0
02/01/2011,170.52000427246094,0.0,0.0
02/02/2011,171.4199981689453,0.0,0.0
02/03/2011,173.5,0.0,0.0
02/04/2011,174.0,0.0,0.0
02/07/2011,176.14999389648438,0.0,0.0
02/08/2011,176.66000366210938,0.0,0.0
02/09/2011,183.14999389648438,0.0,0.0
02/10/2011,184.38999938964844,0.0,0.0
02/11/2011,185.55999755859375,0.0,0.0
02/14/2011,189.25,0.0,0.0
02/15/2011,188.72999572753906,0.0,0.0
02/16/2011,189.77000427246094,0.0,0.0
02/17/2011,185.77000427246094,0.0,0.0
02/18/2011,187.5399932861328,0.0,0.0
02/22/2011,183.67999267578125,0.0,0.0
02/23/2011,180.25,0.0,0.0
02/24/2011,176.86000061035156,0.0,0.0
02/25/2011,178.9499969482422,0.0,0.0
02/28/2011,173.91000366210938,0.0,0.0
03/01/2011,173.52999877929688,0.0,0.0
03/02/2011,169.08999633789062,0.0,0.0
03/03/2011,173.7100067138672,0.0,0.0
03/04/2011,172.6199951171875,0.0,0.0
03/07/2011,171.9199981689453,0.0,0.0
03/08/2011,169.38999938964844,0.0,0.0
03/09/2011,166.6699981689453,0.0,0.0
03/10/2011,167.07000732421875,0.0,0.0
03/11/2011,165.5,0.0,0.0
03/14/2011,166.60000610351562,0.0,0.0
03/15/2011,161.38999938964844,0.0,0.0
03/16/2011,164.6999969482422,0.0,0.0
03/17/2011,165.91000366210938,0.0,0.0
03/18/2011,161.19000244140625,0.0,0.0
03/21/2011,163.3699951171875,0.0,0.0
03/22/2011,164.07000732421875,0.0,0.0
03/23/2011,162.3000030517578,0.0,0.0
03/24/2011,168.2100067138672,0.0,0.0
03/25/2011,171.63999938964844,0.0,0.0
03/28/2011,171.8000030517578,0.0,0.0
03/29/2011,170.72999572753906,0.0,0.0
03/30/2011,177.77999877929688,0.0,0.0
03/31/2011,179.30999755859375,0.0,0.0
04/01/2011,181.5800018310547,0.0,0.0
04/04/2011,180.88999938964844,0.0,0.0
04/05/2011,182.10000610351562,0.0,0.0
04/06/2011,186.14999389648438,0.0,0.0
04/07/2011,182.77999877929688,0.0,0.0
04/08/2011,185.25999450683594,0.0,0.0
04/11/2011,184.86000061035156,0.0,0.0
04/12/2011,183.05999755859375,0.0,0.0
04/13/2011,180.8300018310547,0.0,0.0
04/14/2011,181.38999938964844,0.0,0.0
04/15/2011,181.0,0.0,0.0
04/18/2011,178.3800048828125,0.0,0.0
04/19/2011,178.35000610351562,0.0,0.0
04/20/2011,181.6199951171875,0.0,0.0
04/21/2011,184.55999755859375,0.0,0.0
04/25/2011,185.64999389648438,0.0,0.0
04/26/2011,186.27000427246094,0.0,0.0
04/27/2011,183.1999969482422,0.0,0.0
04/28/2011,195.9600067138672,0.0,0.0
04/29/2011,194.3800048828125,0.0,0.0
05/02/2011,196.57000732421875,0.0,0.0
05/03/2011,201.0,0.0,0.0
05/04/2011,198.25,0.0,0.0
05/05/2011,198.66000366210938,0.0,0.0
05/06/2011,199.10000610351562,0.0,0.0
05/09/2011,198.33999633789062,0.0,0.0
05/10/2011,201.94000244140625,0.0,0.0
05/11/2011,203.1199951171875,0.0,0.0
05/12/2011,204.22000122070312,0.0,0.0
05/13/2011,205.6999969482422,0.0,0.0
05/16/2011,200.5399932861328,0.0,0.0
05/17/2011,191.82000732421875,0.0,0.0
05/18/2011,194.1300048828125,0.0,0.0
05/19/2011,198.3300018310547,0.0,0.0
05/20/2011,197.9499969482422,0.0,0.0
05/23/2011,195.55999755859375,0.0,0.0
05/24/2011,197.0,0.0,0.0
05/25/2011,193.57000732421875,0.0,0.0
05/26/2011,191.24000549316406,0.0,0.0
05/27/2011,194.75999450683594,0.0,0.0
05/31/2011,195.94000244140625,0.0,0.0
06/01/2011,196.05999755859375,0.0,0.0
06/02/2011,192.27999877929688,0.0,0.0
06/03/2011,191.22999572753906,0.0,0.0
06/06/2011,188.00999450683594,0.0,0.0
06/07/2011,185.72000122070312,0.0,0.0
06/08/2011,187.4499969482422,0.0,0.0
06/09/2011,189.74000549316406,0.0,0.0
06/10/2011,189.25,0.0,0.0
06/13/2011,186.80999755859375,0.0,0.0
06/14/2011,188.99000549316406,0.0,0.0
06/15/2011,188.0399932861328,0.0,0.0
06/16/2011,185.74000549316406,0.0,0.0
06/17/2011,186.50999450683594,0.0,0.0
06/20/2011,185.9600067138672,0.0,0.0
06/21/2011,188.3000030517578,0.0,0.0
06/22/2011,193.9600067138672,0.0,0.0
06/23/2011,189.5,0.0,0.0
06/24/2011,193.8800048828125,0.0,0.0
06/27/2011,194.5,0.0,0.0
06/28/2011,201.9199981689453,0.0,0.0
06/29/2011,202.6699981689453,0.0,0.0
06/30/2011,200.77999877929688,0.0,0.0
07/01/2011,205.5500030517578,0.0,0.0
07/05/2011,208.75999450683594,0.0,0.0
07/06/2011,212.1199951171875,0.0,0.0
07/07/2011,215.08999633789062,0.0,0.0
07/08/2011,214.3000030517578,0.0,0.0
07/11/2011,216.74000549316406,0.0,0.0
07/12/2011,214.63999938964844,0.0,0.0
07/13/2011,214.6999969482422,0.0,0.0
07/14/2011,213.5800018310547,0.0,0.0
07/15/2011,213.0800018310547,0.0,0.0
07/18/2011,212.52999877929688,0.0,0.0
07/19/2011,213.77000427246094,0.0,0.0
07/20/2011,220.0500030517578,0.0,0.0
07/21/2011,216.74000549316406,0.0,0.0
07/22/2011,213.86000061035156,0.0,0.0
07/25/2011,215.49000549316406,0.0,0.0
07/26/2011,214.99000549316406,0.0,0.0
07/27/2011,224.38999938964844,0.0,0.0
07/28/2011,223.27000427246094,0.0,0.0
07/29/2011,221.2899932861328,0.0,0.0
08/01/2011,225.0,0.0,0.0
08/02/2011,220.32000732421875,0.0,0.0
08/03/2011,212.97000122070312,0.0,0.0
08/04/2011,206.72999572753906,0.0,0.0
08/05/2011,204.6699981689453,0.0,0.0
08/08/2011,196.39999389648438,0.0,0.0
08/09/2011,196.6999969482422,0.0,0.0
08/10/2011,200.75999450683594,0.0,0.0
08/11/2011,197.00999450683594,0.0,0.0
08/12/2011,200.27999877929688,0.0,0.0
08/15/2011,202.05999755859375,0.0,0.0
08/16/2011,201.13999938964844,0.0,0.0
08/17/2011,198.52999877929688,0.0,0.0
08/18/2011,191.2100067138672,0.0,0.0
08/19/2011,180.2899932861328,0.0,0.0
08/22/2011,182.8300018310547,0.0,0.0
08/23/2011,178.9199981689453,0.0,0.0
