VOO,Vanguard S&P 500 ETF,
Date,Price,Annualized Dividend
01/08/2016,162.29182654005305,3.931
01/08/2016,159.57139587402344,3.931
01/11/2016,160.54172430298559,3.931
01/11/2016,159.58958435058594,3.931
01/12/2016,161.18552851948985,3.931
01/12/2016,160.91348266601562,3.931
01/13/2016,161.80217524879896,3.931
01/13/2016,156.9779510498047,3.931
01/14/2016,157.59456677108304,3.931
01/14/2016,159.5260772705078,3.931
01/15/2016,155.24593949369347,3.931
01/15/2016,156.10740661621094,3.931
01/19/2016,157.96636142099769,3.931
01/19/2016,156.27969360351562,3.931
01/20/2016,153.7859555298859,3.931
01/20/2016,154.44793701171875,3.931
01/21/2016,154.87412452186416,3.931
01/21/2016,155.20057678222656,3.931
01/22/2016,157.81220419688503,3.931
01/22/2016,158.3834991455078,3.931
01/25/2016,157.87567483039842,3.931
01/25/2016,156.03485107421875,3.931
01/26/2016,156.74220560283683,3.931
01/26/2016,158.1477508544922,3.931
01/27/2016,157.68527694329953,3.931
01/27/2016,156.35226440429688,3.931
01/28/2016,157.9028987584708,3.931
01/28/2016,157.20465087890625,3.931
01/29/2016,158.09335005537474,3.931
01/29/2016,161.18557739257812,3.931
02/01/2016,160.1517655827233,3.931
02/01/2016,161.04043579101562,3.931
02/02/2016,159.47168168756428,3.931
02/02/2016,158.1205291748047,3.931
02/03/2016,159.11803294760838,3.931
02/03/2016,159.0454864501953,3.931
02/04/2016,158.64645125203228,3.931
02/04/2016,159.2449493408203,3.931
02/05/2016,158.72810653301215,3.931
02/05/2016,156.2525177001953,3.931
02/08/2016,154.42072308777827,3.931
02/08/2016,154.1033477783203,3.931
02/09/2016,152.50737363374134,3.931
02/09/2016,154.14871215820312,3.931
02/10/2016,155.00105930884177,3.931
02/10/2016,154.04891967773438,3.931
02/11/2016,151.67311421645474,3.931
02/11/2016,152.07211303710938,3.931
02/12/2016,153.74065640572812,3.931
02/12/2016,155.19155883789062,3.931
02/16/2016,157.0595380098008,3.931
02/16/2016,157.79405212402344,3.931
02/17/2016,158.98199715355082,3.931
02/17/2016,160.37847900390625,3.931
02/18/2016,160.6867381152468,3.931
02/18/2016,159.6983184814453,3.931
02/19/2016,158.94573662041884,3.931
02/19/2016,159.66212463378906,3.931
02/22/2016,161.21275141666217,3.931
02/22/2016,161.947265625,3.931
02/23/2016,161.33973151195295,3.931
02/23/2016,159.91604614257812,3.931
02/24/2016,158.5013942084621,3.931
02/24/2016,160.66867065429688,3.931
02/25/2016,161.1402237445144,3.931
02/25/2016,162.60018920898438,3.931
02/26/2016,163.40724371681648,3.931
02/26/2016,162.30093383789062,3.931
02/29/2016,162.26464326848134,3.931
02/29/2016,160.8500213623047,3.931
03/01/2016,162.17399836564502,3.931
03/01/2016,164.8128204345703,3.931
03/02/2016,164.4591135958333,3.931
03/02/2016,165.51101684570312,3.931
03/03/2016,165.28432744159826,3.931
03/03/2016,166.11859130859375,3.931
03/04/2016,166.35437637560128,3.931
03/04/2016,166.65362548828125,3.931
03/07/2016,165.8102746718099,3.931
03/07/2016,166.8349609375,3.931
03/08/2016,165.79210365482348,3.931
03/08/2016,164.9578399658203,3.931
03/09/2016,165.81027865128308,3.931
03/09/2016,165.86468505859375,3.931
03/10/2016,166.2908820128723,3.931
03/10/2016,165.95535278320312,3.931
03/11/2016,167.36998282884204,3.931
03/11/2016,168.64857482910156,3.931
03/14/2016,168.12265319221515,3.931
03/14/2016,168.3946990966797,3.931
03/15/2016,167.48789342449425,3.931
03/15/2016,168.1770782470703,3.931
03/16/2016,167.6510822247873,3.931
03/16/2016,169.18359375,3.931
03/17/2016,169.0475722481974,3.931
03/17/2016,170.25363159179688,3.931
03/18/2016,170.79775499083632,3.931
03/18/2016,170.888427734375,3.931
03/21/2016,170.64771421322243,3.9530000000000003
03/21/2016,171.14913940429688,3.9530000000000003
03/22/2016,170.38336771522995,3.9530000000000003
03/22/2016,171.05801391601562,3.9530000000000003
03/23/2016,170.6477012598022,3.9530000000000003
03/23/2016,169.9639434814453,3.9530000000000003
03/24/2016,168.88821034965233,3.9530000000000003
03/24/2016,169.84547424316406,3.9530000000000003
03/28/2016,170.26479857325288,3.9530000000000003
03/28/2016,169.9639434814453,3.9530000000000003
03/29/2016,169.56288009556806,3.9530000000000003
03/29/2016,171.59591674804688,3.9530000000000003
03/30/2016,172.4619880353254,3.9530000000000003
03/30/2016,172.3161163330078,3.9530000000000003
03/31/2016,172.17021688927935,3.9530000000000003
03/31/2016,171.90582275390625,3.9530000000000003
04/01/2016,170.8483180553595,3.9530000000000003
04/01/2016,173.00900268554688,3.9530000000000003
04/04/2016,172.98163778151957,3.9530000000000003
04/04/2016,172.46197509765625,3.9530000000000003
04/05/2016,171.15824406957864,3.9530000000000003
04/05/2016,170.71151733398438,3.9530000000000003
04/06/2016,170.83919940383146,3.9530000000000003
04/06/2016,172.57138061523438,3.9530000000000003
04/07/2016,171.55027694917877,3.9530000000000003
04/07/2016,170.53831481933594,3.9530000000000003
04/08/2016,171.67792811078291,3.9530000000000003
04/08/2016,171.0032958984375,3.9530000000000003
04/11/2016,171.63233669981275,3.9530000000000003
04/11/2016,170.5565643310547,3.9530000000000003
04/12/2016,170.74803456895594,3.9530000000000003
04/12/2016,172.21583557128906,3.9530000000000003
04/13/2016,173.10930323422951,3.9530000000000003
04/13/2016,173.9389190673828,3.9530000000000003
04/14/2016,173.98447972817803,3.9530000000000003
04/14/2016,173.92066955566406,3.9530000000000003
04/15/2016,173.94802508106181,3.9530000000000003
04/15/2016,173.72921752929688,3.9530000000000003
04/18/2016,173.20955222962712,3.9530000000000003
04/18/2016,174.98731994628906,3.9530000000000003
04/19/2016,175.37021108603815,3.9530000000000003
04/19/2016,175.51608276367188,3.9530000000000003
04/20/2016,175.58901960017795,3.9530000000000003
04/20/2016,175.6619415283203,3.9530000000000003
04/21/2016,175.68015648383172,3.9530000000000003
04/21/2016,174.68643188476562,3.9530000000000003
04/22/2016,174.40386654542124,3.9530000000000003
04/22/2016,174.73207092285156,3.9530000000000003
04/25/2016,174.1941943507748,3.9530000000000003
04/25/2016,174.449462890625,3.9530000000000003
04/26/2016,174.78680532390868,3.9530000000000003
04/26/2016,174.7047576904297,3.9530000000000003
04/27/2016,174.32179840682772,3.9530000000000003
04/27/2016,175.06936645507812,3.9530000000000003
04/28/2016,174.33092892021378,3.9530000000000003
04/28/2016,173.4921875,3.9530000000000003
04/29/2016,172.87221839966924,3.9530000000000003
04/29/2016,172.50755310058594,3.9530000000000003
05/02/2016,173.04544444922476,3.9530000000000003
05/02/2016,173.88418579101562,3.9530000000000003
05/03/2016,172.708129748901,3.9530000000000003
05/03/2016,172.39816284179688,3.9530000000000003
05/04/2016,171.38619995117188,3.9530000000000003
05/04/2016,171.38619995117188,3.9530000000000003
05/05/2016,171.9149775868322,3.9530000000000003
05/05/2016,171.3679656982422,3.9530000000000003
05/06/2016,170.67509628564548,3.9530000000000003
05/06/2016,171.98789978027344,3.9530000000000003
05/09/2016,171.8967363712838,3.9530000000000003
05/09/2016,172.1702423095703,3.9530000000000003
05/10/2016,172.86310676827665,3.9530000000000003
05/10/2016,174.30355834960938,3.9530000000000003
05/11/2016,173.86593950200253,3.9530000000000003
05/11/2016,172.671630859375,3.9530000000000003
05/12/2016,173.34633384849127,3.9530000000000003
05/12/2016,172.77197265625,3.9530000000000003
05/13/2016,172.39817174659953,3.9530000000000003
05/13/2016,171.176513671875,3.9530000000000003
05/16/2016,171.3770568403941,3.9530000000000003
05/16/2016,172.88133239746094,3.9530000000000003
05/17/2016,172.6260716074858,3.9530000000000003
05/17/2016,171.3588409423828,3.9530000000000003
05/18/2016,170.93945220839578,3.9530000000000003
05/18/2016,171.3314666748047,3.9530000000000003
05/19/2016,170.62036275951883,3.9530000000000003
05/19/2016,170.77536010742188,3.9530000000000003
05/20/2016,171.36793454153414,3.9530000000000003
05/20/2016,171.84201049804688,3.9530000000000003
05/23/2016,171.83291410746878,3.9530000000000003
05/23/2016,171.61412048339844,3.9530000000000003
05/24/2016,172.42551397966704,3.9530000000000003
05/24/2016,173.79302978515625,3.9530000000000003
05/25/2016,174.47676865320193,3.9530000000000003
05/25/2016,174.97817993164062,3.9530000000000003
05/26/2016,175.16965376865855,3.9530000000000003
05/26/2016,175.0602569580078,3.9530000000000003
05/27/2016,175.21525931978155,3.9530000000000003
05/27/2016,175.74403381347656,3.9530000000000003
05/31/2016,176.09961224797595,3.9530000000000003
05/31/2016,175.53436279296875,3.9530000000000003
06/01/2016,174.93263280296534,3.9530000000000003
06/01/2016,175.86253356933594,3.9530000000000003
06/02/2016,175.45228518445035,3.9530000000000003
06/02/2016,176.3913116455078,3.9530000000000003
06/03/2016,175.81692714405048,3.9530000000000003
06/03/2016,175.8807373046875,3.9530000000000003
06/06/2016,176.21807154332402,3.9530000000000003
06/06/2016,176.72862243652344,3.9530000000000003
06/07/2016,176.9109834611496,3.9530000000000003
06/07/2016,177.0477294921875,3.9530000000000003
06/08/2016,177.1753564356171,3.9530000000000003
06/08/2016,177.63119506835938,3.9530000000000003
06/09/2016,176.88363435128576,3.9530000000000003
06/09/2016,177.35769653320312,3.9530000000000003
06/10/2016,176.01754181304813,3.9530000000000003
06/10/2016,175.65286254882812,3.9530000000000003
06/13/2016,175.06932770308308,3.9530000000000003
06/13/2016,174.33087158203125,3.9530000000000003
06/14/2016,173.9753625088969,3.9530000000000003
06/14/2016,173.94801330566406,3.9530000000000003
06/15/2016,174.36736594964424,3.9530000000000003
06/15/2016,173.69273376464844,3.9530000000000003
06/16/2016,172.8539884364967,3.9530000000000003
06/16/2016,174.25796508789062,3.9530000000000003
06/17/2016,174.2215232382861,3.9530000000000003
06/17/2016,173.61068725585938,3.9530000000000003
06/20/2016,175.55257583529462,3.9530000000000003
06/20/2016,174.7229461669922,3.9530000000000003
06/21/2016,175.13798736321257,4.0040000000000004
06/21/2016,175.220458984375,4.0040000000000004
06/22/2016,175.41286388696057,4.0040000000000004
06/22/2016,174.92726135253906,4.0040000000000004
06/23/2016,176.39323491404878,4.0040000000000004
06/23/2016,177.1903533935547,4.0040000000000004
06/24/2016,171.33558265499659,4.0040000000000004
06/24/2016,170.73086547851562,4.0040000000000004
06/27/2016,169.55813084258097,4.0040000000000004
06/27/2016,167.7165069580078,4.0040000000000004
06/28/2016,169.38401775805644,4.0040000000000004
06/28/2016,170.81333923339844,4.0040000000000004
06/29/2016,172.20600416930176,4.0040000000000004
06/29/2016,173.7544403076172,4.0040000000000004
06/30/2016,174.2033956857319,4.0040000000000004
06/30/2016,176.09999084472656,4.0040000000000004
07/01/2016,175.99921911272114,4.0040000000000004
07/01/2016,176.4665069580078,4.0040000000000004
07/05/2016,175.66940231628084,4.0040000000000004
07/05/2016,175.2296142578125,4.0040000000000004
07/06/2016,174.7348609201297,4.0040000000000004
07/06/2016,176.2649688720703,4.0040000000000004
07/07/2016,176.4298582949926,4.0040000000000004
07/07/2016,176.1458282470703,4.0040000000000004
07/08/2016,177.41025022028165,4.0040000000000004
07/08/2016,178.8212432861328,4.0040000000000004
07/11/2016,179.2335464445914,4.0040000000000004
07/11/2016,179.4442901611328,4.0040000000000004
07/12/2016,180.35133356387627,4.0040000000000004
07/12/2016,180.7086639404297,4.0040000000000004
07/13/2016,181.13013370116062,4.0040000000000004
07/13/2016,180.64453125,4.0040000000000004
07/14/2016,181.9455985594048,4.0040000000000004
07/14/2016,181.69821166992188,4.0040000000000004
07/15/2016,182.26624209226674,4.0040000000000004
07/15/2016,181.42330932617188,4.0040000000000004
07/18/2016,181.55161484534315,4.0040000000000004
07/18/2016,181.9456024169922,4.0040000000000004
07/19/2016,181.53330407384058,4.0040000000000004
07/19/2016,181.74403381347656,4.0040000000000004
07/20/2016,182.25714972803362,4.0040000000000004
07/20/2016,182.47705078125,4.0040000000000004
07/21/2016,182.3945579926355,4.0040000000000004
07/21/2016,181.7898406982422,4.0040000000000004
07/22/2016,181.9822502000078,4.0040000000000004
07/22/2016,182.63278198242188,4.0040000000000004
07/25/2016,182.42205148386614,4.0040000000000004
07/25/2016,182.1929931640625,4.0040000000000004
07/26/2016,182.05552003535226,4.0040000000000004
07/26/2016,182.1837921142578,4.0040000000000004
07/27/2016,182.59610019517007,4.0040000000000004
07/27/2016,182.064697265625,4.0040000000000004
07/28/2016,181.8631350001991,4.0040000000000004
07/28/2016,182.26626586914062,4.0040000000000004
07/29/2016,181.9913986131885,4.0040000000000004
07/29/2016,182.58694458007812,4.0040000000000004
08/01/2016,182.63274959964517,4.0040000000000004
08/01/2016,182.37620544433594,4.0040000000000004
08/02/2016,182.13800171682456,4.0040000000000004
08/02/2016,181.24009704589844,4.0040000000000004
08/03/2016,181.17597088865324,4.0040000000000004
08/03/2016,181.76235961914062,4.0040000000000004
08/04/2016,181.8723041039586,4.0040000000000004
08/04/2016,181.9364471435547,4.0040000000000004
08/05/2016,182.64189913217152,4.0040000000000004
08/05/2016,183.40237426757812,4.0040000000000004
08/08/2016,183.6222763924022,4.0040000000000004
08/08/2016,183.31076049804688,4.0040000000000004
08/09/2016,183.4207438232035,4.0040000000000004
08/09/2016,183.42990112304688,4.0040000000000004
08/10/2016,183.55814666569796,4.0040000000000004
08/10/2016,182.9626007080078,4.0040000000000004
08/11/2016,183.53067488926726,4.0040000000000004
08/11/2016,183.8605194091797,4.0040000000000004
08/12/2016,183.53984721916564,4.0040000000000004
08/12/2016,183.67727661132812,4.0040000000000004
08/15/2016,184.06209378524838,4.0040000000000004
08/15/2016,184.2086944580078,4.0040000000000004
08/16/2016,183.8055438552099,4.0040000000000004
08/16/2016,183.25579833984375,4.0040000000000004
08/17/2016,183.29243453866854,4.0040000000000004
08/17/2016,183.55813598632812,4.0040000000000004
08/18/2016,183.58566965282455,4.0040000000000004
08/18/2016,183.99798583984375,4.0040000000000004
08/19/2016,183.5581654483802,4.0040000000000004
08/19/2016,183.7414093017578,4.0040000000000004
08/22/2016,183.5215263175388,4.0040000000000004
08/22/2016,183.7230987548828,4.0040000000000004
08/23/2016,184.3278200523369,4.0040000000000004
08/23/2016,184.06211853027344,4.0040000000000004
08/24/2016,183.96131628016576,4.0040000000000004
08/24/2016,183.17335510253906,4.0040000000000004
08/25/2016,182.77020446613756,4.0040000000000004
08/25/2016,183.02674865722656,4.0040000000000004
08/26/2016,183.21000582697607,4.0040000000000004
08/26/2016,182.6785888671875,4.0040000000000004
08/29/2016,182.81599707126915,4.0040000000000004
08/29/2016,183.6039581298828,4.0040000000000004
08/30/2016,183.50318521981944,4.0040000000000004
08/30/2016,183.25579833984375,4.0040000000000004
08/31/2016,182.9717542428474,4.0040000000000004
08/31/2016,182.8068389892578,4.0040000000000004
09/01/2016,182.7885159557538,4.0040000000000004
09/01/2016,182.7701873779297,4.0040000000000004
09/02/2016,183.6223047413016,4.0040000000000004
09/02/2016,183.5856475830078,4.0040000000000004
09/06/2016,183.87885749597214,4.0040000000000004
09/06/2016,184.1628875732422,4.0040000000000004
09/07/2016,183.9979590737245,4.0040000000000004
09/07/2016,184.15371704101562,4.0040000000000004
09/08/2016,183.81471369328727,4.0040000000000004
09/08/2016,183.7230987548828,4.0040000000000004
09/09/2016,182.40371457911704,4.0040000000000004
09/09/2016,179.28851318359375,4.0040000000000004
09/12/2016,178.55552706157727,4.0040000000000004
09/12/2016,181.8539581298828,4.0040000000000004
09/13/2016,180.61432705355588,4.8870000000000005
09/13/2016,179.26144409179688,4.8870000000000005
09/14/2016,179.30742446273376,4.8870000000000005
09/14/2016,179.15097045898438,4.8870000000000005
09/15/2016,179.01292531937938,4.8870000000000005
09/15/2016,180.99163818359375,4.8870000000000005
09/16/2016,180.40260605685896,4.8870000000000005
09/16/2016,180.282958984375,4.8870000000000005
09/19/2016,180.96401057814637,4.8870000000000005
09/19/2016,180.3381805419922,4.8870000000000005
09/20/2016,181.17570421715214,4.8870000000000005
09/20/2016,180.3566131591797,4.8870000000000005
09/21/2016,181.01925138002557,4.8870000000000005
09/21/2016,182.38133239746094,4.8870000000000005
09/22/2016,183.38447834347645,4.8870000000000005
09/22/2016,183.4765167236328,4.8870000000000005
09/23/2016,183.12678856786667,4.8870000000000005
09/23/2016,182.49176025390625,4.8870000000000005
09/26/2016,181.73710265175364,3.9339999999999997
09/26/2016,181.03765869140625,3.9339999999999997
09/27/2016,180.87195714329192,3.9339999999999997
09/27/2016,182.1420135498047,3.9339999999999997
09/28/2016,182.39053557362564,3.9339999999999997
09/28/2016,183.12680053710938,3.9339999999999997
09/29/2016,182.87830678058455,3.9339999999999997
09/29/2016,181.40577697753906,3.9339999999999997
09/30/2016,182.23406372600118,3.9339999999999997
09/30/2016,182.85989379882812,3.9339999999999997
10/03/2016,182.39050988713177,3.9339999999999997
10/03/2016,182.2800750732422,3.9339999999999997
10/04/2016,182.45492896659823,3.9339999999999997
10/04/2016,181.43336486816406,3.9339999999999997
10/05/2016,182.01318483372722,3.9339999999999997
10/05/2016,182.18804931640625,3.9339999999999997
10/06/2016,181.985574649723,3.9339999999999997
10/06/2016,182.39971923828125,3.9339999999999997
10/07/2016,182.611396626781,3.9339999999999997
10/07/2016,181.72789001464844,3.9339999999999997
10/10/2016,181.72789645690008,3.9339999999999997
10/10/2016,182.5653839111328,3.9339999999999997
10/11/2016,182.22487433263242,3.9339999999999997
10/11/2016,180.347412109375,3.9339999999999997
10/12/2016,180.49461347074057,3.9339999999999997
10/12/2016,180.57745361328125,3.9339999999999997
10/13/2016,179.30745013760634,3.9339999999999997
10/13/2016,179.99769592285156,3.9339999999999997
10/14/2016,180.98239457938467,3.9339999999999997
10/14/2016,180.04367065429688,3.9339999999999997
10/17/2016,180.05289287310154,3.9339999999999997
10/17/2016,179.50990295410156,3.9339999999999997
10/18/2016,181.02843161082546,3.9339999999999997
10/18/2016,180.56826782226562,3.9339999999999997
10/19/2016,180.83521041356911,3.9339999999999997
10/19/2016,181.06529235839844,3.9339999999999997
10/20/2016,180.7247632726762,3.9339999999999997
10/20/2016,180.77078247070312,3.9339999999999997
10/21/2016,179.96087564033508,3.9339999999999997
10/21/2016,180.81678771972656,3.9339999999999997
10/24/2016,181.64504862345896,3.9339999999999997
10/24/2016,181.5530242919922,3.9339999999999997
10/25/2016,181.42419462026288,3.9339999999999997
10/25/2016,181.03765869140625,3.9339999999999997
10/26/2016,180.16332961527638,3.9339999999999997
10/26/2016,180.63270568847656,3.9339999999999997
10/27/2016,181.34134546211666,3.9339999999999997
10/27/2016,180.1541290283203,3.9339999999999997
10/28/2016,180.11731829715512,3.9339999999999997
10/28/2016,179.58352661132812,3.9339999999999997
10/31/2016,179.91484510449368,3.9339999999999997
10/31/2016,179.58352661132812,3.9339999999999997
11/01/2016,179.9424827162687,3.9339999999999997
11/01/2016,178.3319091796875,3.9339999999999997
11/02/2016,178.00976757965486,3.9339999999999997
11/02/2016,177.15386962890625,3.9339999999999997
11/03/2016,177.42992512943744,3.9339999999999997
11/03/2016,176.46359252929688,3.9339999999999997
11/04/2016,176.51884630585704,3.9339999999999997
11/04/2016,176.22433471679688,3.9339999999999997
11/07/2016,178.7000167356386,3.9339999999999997
11/07/2016,180.08970642089844,3.9339999999999997
11/08/2016,179.74917929660074,3.9339999999999997
11/08/2016,180.91799926757812,3.9339999999999997
11/09/2016,179.4086613166265,3.9339999999999997
11/09/2016,182.85067749023438,3.9339999999999997
11/10/2016,183.6329903623878,3.9339999999999997
11/10/2016,183.27406311035156,3.9339999999999997
11/11/2016,182.6114124169536,3.9339999999999997
11/11/2016,182.93353271484375,3.9339999999999997
11/14/2016,183.4212996797901,3.9339999999999997
11/14/2016,182.9611358642578,3.9339999999999997
11/15/2016,183.41206421049608,3.9339999999999997
11/15/2016,184.44284057617188,3.9339999999999997
11/16/2016,183.86302575130148,3.9339999999999997
11/16/2016,184.1299285888672,3.9339999999999997
11/17/2016,184.2587940965956,3.9339999999999997
11/17/2016,185.00425720214844,3.9339999999999997
11/18/2016,185.13309162721706,3.9339999999999997
11/18/2016,184.6729278564453,3.9339999999999997
11/21/2016,185.21591273397812,3.9339999999999997
11/21/2016,186.03500366210938,3.9339999999999997
11/22/2016,186.43994846514045,3.9339999999999997
11/22/2016,186.37551879882812,3.9339999999999997
11/23/2016,186.0350157547693,3.9339999999999997
11/23/2016,186.54119873046875,3.9339999999999997
11/25/2016,186.9001309627299,3.9339999999999997
11/25/2016,187.2866668701172,3.9339999999999997
11/28/2016,186.8909390305744,3.9339999999999997
11/28/2016,186.4031524658203,3.9339999999999997
11/29/2016,186.37551160297937,3.9339999999999997
11/29/2016,186.6976318359375,3.9339999999999997
11/30/2016,187.31426662578983,3.9339999999999997
11/30/2016,186.2742919921875,3.9339999999999997
12/01/2016,186.53198440451436,3.9339999999999997
12/01/2016,185.5472412109375,3.9339999999999997
12/02/2016,185.6300824938753,3.9339999999999997
12/02/2016,185.6761016845703,3.9339999999999997
12/05/2016,186.4952057075324,3.9339999999999997
12/05/2016,186.7436981201172,3.9339999999999997
12/06/2016,186.98296535503528,3.9339999999999997
12/06/2016,187.39710998535156,3.9339999999999997
12/07/2016,187.24065960413785,3.9339999999999997
12/07/2016,189.7715606689453,3.9339999999999997
12/08/2016,189.8175738341519,3.9339999999999997
12/08/2016,190.26853942871094,3.9339999999999997
12/09/2016,190.5262292201615,3.9339999999999997
12/09/2016,191.4281463623047,3.9339999999999997
12/12/2016,191.35451996828996,3.9339999999999997
12/12/2016,191.2164764404297,3.9339999999999997
12/13/2016,191.91591110908493,3.9339999999999997
12/13/2016,192.52333068847656,3.9339999999999997
12/14/2016,192.20124084537136,3.9339999999999997
12/14/2016,190.9311981201172,3.9339999999999997
12/15/2016,191.17045425372632,3.9339999999999997
12/15/2016,191.6398162841797,3.9339999999999997
12/16/2016,192.18280936195941,3.9339999999999997
12/16/2016,191.30848693847656,3.9339999999999997
12/19/2016,191.52017346098677,3.9339999999999997
12/19/2016,191.7410430908203,3.9339999999999997
12/20/2016,192.27483698892178,3.9339999999999997
12/20/2016,192.47731018066406,3.9339999999999997
12/21/2016,192.40369508844793,3.9339999999999997
12/21/2016,191.95274353027344,3.9339999999999997
12/22/2016,191.84714220806816,4.138
12/22/2016,191.70822143554688,4.138
12/23/2016,191.68047076335426,4.138
12/23/2016,191.8749542236328,4.138
12/27/2016,192.14348983297953,4.138
12/27/2016,192.34722900390625,4.138
12/28/2016,192.62506209111316,4.138
12/28/2016,190.82846069335938,4.138
12/29/2016,190.86554640132948,4.138
12/29/2016,190.7914581298828,4.138
12/30/2016,191.1155405470982,4.138
12/30/2016,190.13389587402344,4.138
01/03/2017,191.40261413000943,4.138
01/03/2017,191.45819091796875,4.138
01/04/2017,191.8842117604047,4.138
01/04/2017,192.58804321289062,4.138
01/05/2017,192.3935429255504,4.138
01/05/2017,192.43984985351562,4.138
01/06/2017,192.6158208032859,4.138
01/06/2017,193.1899871826172,4.138
01/09/2017,192.93993731540377,4.138
01/09/2017,192.57876586914062,4.138
01/10/2017,192.5324540164666,4.138
01/10/2017,192.5509796142578,4.138
01/11/2017,192.47687783525527,4.138
01/11/2017,193.09735107421875,4.138
01/12/2017,192.59728320097264,4.138
01/12/2017,192.67137145996094,4.138
01/13/2017,192.79175519148959,4.138
01/13/2017,193.0510711669922,4.138
01/17/2017,192.43057156542955,4.138
01/17/2017,192.36575317382812,4.138
01/18/2017,192.63430310464156,4.138
01/18/2017,192.77322387695312,4.138
01/19/2017,192.87509360846752,4.138
01/19/2017,192.12496948242188,4.138
01/20/2017,192.75470861382058,4.138
01/20/2017,192.74545288085938,4.138
01/23/2017,192.4769069627383,4.138
01/23/2017,192.3009490966797,4.138
01/24/2017,192.49543995220287,4.138
01/24/2017,193.5233917236328,4.138
01/25/2017,194.45870031143033,4.138
01/25/2017,195.13475036621094,4.138
01/26/2017,195.07918725518738,4.138
01/26/2017,194.98658752441406,4.138
01/27/2017,195.0791826693321,4.138
01/27/2017,194.70875549316406,4.138
01/30/2017,193.99567961236198,4.138
01/30/2017,193.5326385498047,4.138
01/31/2017,192.93995543606943,4.138
01/31/2017,193.5233917236328,4.138
02/01/2017,194.12529850306444,4.138
02/01/2017,193.55113220214844,4.138
02/02/2017,193.17144994532714,4.138
02/02/2017,193.63449096679688,4.138
02/03/2017,194.55131210217348,4.138
02/03/2017,195.06991577148438,4.138
02/06/2017,194.58835680827778,4.138
02/06/2017,194.66244506835938,4.138
02/07/2017,195.0791826693321,4.138
02/07/2017,194.70875549316406,4.138
02/08/2017,194.70875515406325,4.138
02/08/2017,194.95880126953125,4.138
02/09/2017,194.95880320844128,4.138
02/09/2017,196.07009887695312,4.138
02/10/2017,196.44977569461128,4.138
02/10/2017,196.8572540283203,4.138
02/13/2017,197.3573777121677,4.138
02/13/2017,197.9037628173828,4.138
02/14/2017,197.76484708470255,4.138
02/14/2017,198.72796630859375,4.138
02/15/2017,198.496404028173,4.138
02/15/2017,199.7373504638672,4.138
02/16/2017,199.79290401992475,4.138
02/16/2017,199.57989501953125,4.138
02/17/2017,198.95944659653304,4.138
02/17/2017,199.88552856445312,4.138
02/21/2017,200.3300926209837,4.138
02/21/2017,201.0616912841797,4.138
02/22/2017,200.70048236770083,4.138
02/22/2017,200.9690399169922,4.138
02/23/2017,201.45986780903095,4.138
02/23/2017,201.08018493652344,4.138
02/24/2017,200.23745436634317,4.138
02/24/2017,201.3209686279297,4.138
02/27/2017,201.25612293997776,4.138
02/27/2017,201.61729431152344,4.138
02/28/2017,201.27465965275232,4.138
02/28/2017,201.02462768554688,4.138
03/01/2017,202.71938093252288,4.138
03/01/2017,203.87698364257812,4.138
03/02/2017,203.72878921903964,4.138
03/02/2017,202.68231201171875,4.138
03/03/2017,202.5341094523955,4.138
03/03/2017,202.7934112548828,4.138
03/06/2017,201.95070139323118,4.138
03/06/2017,202.1636962890625,4.138
03/07/2017,201.8673547297095,4.138
03/07/2017,201.552490234375,4.138
03/08/2017,201.8395671925418,4.138
03/08/2017,201.12648010253906,4.138
03/09/2017,201.26543504783578,4.138
03/09/2017,201.3395233154297,4.138
03/10/2017,202.3952354039903,4.138
03/10/2017,202.04331970214844,4.138
03/13/2017,202.05255684398102,4.138
03/13/2017,202.1636962890625,4.138
03/14/2017,201.67289226183527,4.138
03/14/2017,201.47840881347656,4.138
03/15/2017,202.00625425200198,4.138
03/15/2017,203.1545867919922,4.138
03/16/2017,203.3768612484503,4.138
03/16/2017,202.81195068359375,4.138
03/17/2017,203.08975512777212,4.138
03/17/2017,202.40444946289062,4.138
03/20/2017,202.4322547892318,4.138
03/20/2017,202.228515625,4.138
03/21/2017,202.81197439088533,4.138
03/21/2017,199.644775390625,4.138
03/22/2017,199.64293357390375,4.13
03/22/2017,200.05230712890625,4.13
03/23/2017,199.84756469726565,4.13
03/23/2017,199.84756469726562,4.13
03/24/2017,200.16393368567668,4.13
03/24/2017,199.782470703125,4.13
03/27/2017,198.05198162068288,4.13
03/27/2017,199.45687866210938,4.13
03/28/2017,199.25217017217847,4.13
03/28/2017,200.93617248535156,4.13
03/29/2017,200.7035722230002,4.13
03/29/2017,201.23388671875,4.13
03/30/2017,201.12221373373941,4.13
03/30/2017,201.7734832763672,4.13
03/31/2017,201.48509241907587,4.13
03/31/2017,201.2897186279297,4.13
04/03/2017,201.4385278839151,4.13
04/03/2017,201.03846740722656,4.13
04/04/2017,200.69424962829163,4.13
04/04/2017,201.15013122558594,4.13
04/05/2017,201.7920874580918,4.13
04/05/2017,200.5360565185547,4.13
04/06/2017,200.6942319614863,4.13
04/06/2017,201.0570831298828,4.13
04/07/2017,200.8337877651816,4.13
04/07/2017,200.88031005859375,4.13
04/10/2017,201.01988220214844,4.13
04/10/2017,201.01988220214844,4.13
04/11/2017,200.61982527706465,4.13
04/11/2017,200.7686767578125,4.13
