NALFX,New Alternatives Fund- Class A,
Date,Price,Annualized Dividend
01/13/1992,19.72339630126953,0.0
01/14/1992,19.803733825683594,0.0
01/14/1992,19.803733825683594,0.0
01/15/1992,19.89076805114746,0.0
01/15/1992,19.89076805114746,0.0
01/16/1992,19.8974609375,0.0
01/16/1992,19.8974609375,0.0
01/17/1992,19.803733825683594,0.0
01/17/1992,19.803733825683594,0.0
01/20/1992,19.703311920166016,0.0
01/20/1992,19.703311920166016,0.0
01/21/1992,19.54262924194336,0.0
01/21/1992,19.54262924194336,0.0
01/22/1992,19.710006713867188,0.0
01/22/1992,19.710006713867188,0.0
01/23/1992,19.710006713867188,0.0
01/23/1992,19.710006713867188,0.0
01/24/1992,19.84389877319336,0.0
01/24/1992,19.84389877319336,0.0
01/27/1992,19.797039031982422,0.0
01/27/1992,19.797039031982422,0.0
01/28/1992,19.730085372924805,0.0
01/28/1992,19.730085372924805,0.0
01/29/1992,19.622966766357422,0.0
01/29/1992,19.622966766357422,0.0
01/30/1992,19.696611404418945,0.0
01/30/1992,19.696611404418945,0.0
01/31/1992,19.689922332763672,0.0
01/31/1992,19.689922332763672,0.0
02/03/1992,19.74348258972168,0.0
02/03/1992,19.74348258972168,0.0
02/04/1992,19.8572940826416,0.0
02/04/1992,19.8572940826416,0.0
02/05/1992,19.870685577392578,0.0
02/05/1992,19.870685577392578,0.0
02/06/1992,19.86399269104004,0.0
02/06/1992,19.86399269104004,0.0
02/07/1992,19.75687026977539,0.0
02/07/1992,19.75687026977539,0.0
02/10/1992,19.79034423828125,0.0
02/10/1992,19.79034423828125,0.0
02/11/1992,19.81712532043457,0.0
02/11/1992,19.81712532043457,0.0
02/12/1992,19.91754913330078,0.0
02/12/1992,19.91754913330078,0.0
02/13/1992,19.823820114135742,0.0
02/13/1992,19.823820114135742,0.0
02/14/1992,19.823820114135742,0.0
02/14/1992,19.823820114135742,0.0
02/18/1992,19.5961856842041,0.0
02/18/1992,19.5961856842041,0.0
02/19/1992,19.529245376586914,0.0
02/19/1992,19.529245376586914,0.0
02/20/1992,19.776958465576172,0.0
02/20/1992,19.776958465576172,0.0
02/21/1992,19.74348258972168,0.0
02/21/1992,19.74348258972168,0.0
02/24/1992,19.770261764526367,0.0
02/24/1992,19.770261764526367,0.0
02/25/1992,19.6832275390625,0.0
02/25/1992,19.6832275390625,0.0
02/26/1992,19.696611404418945,0.0
02/26/1992,19.696611404418945,0.0
02/27/1992,19.656442642211914,0.0
02/27/1992,19.656442642211914,0.0
02/28/1992,19.696611404418945,0.0
02/28/1992,19.696611404418945,0.0
03/02/1992,19.72339630126953,0.0
03/02/1992,19.72339630126953,0.0
03/03/1992,19.66314125061035,0.0
03/03/1992,19.66314125061035,0.0
03/04/1992,19.602886199951172,0.0
03/04/1992,19.602886199951172,0.0
03/05/1992,19.43551254272461,0.0
03/05/1992,19.43551254272461,0.0
03/06/1992,19.328393936157227,0.0
03/06/1992,19.328393936157227,0.0
03/09/1992,19.31500244140625,0.0
03/09/1992,19.31500244140625,0.0
03/10/1992,19.3819522857666,0.0
03/10/1992,19.3819522857666,0.0
03/11/1992,19.321697235107422,0.0
03/11/1992,19.321697235107422,0.0
03/12/1992,19.26813316345215,0.0
03/12/1992,19.26813316345215,0.0
03/13/1992,19.308305740356445,0.0
03/13/1992,19.308305740356445,0.0
03/16/1992,19.281530380249023,0.0
03/16/1992,19.281530380249023,0.0
03/17/1992,19.308305740356445,0.0
03/17/1992,19.308305740356445,0.0
03/18/1992,19.368562698364258,0.0
03/18/1992,19.368562698364258,0.0
03/19/1992,19.53593635559082,0.0
03/19/1992,19.53593635559082,0.0
03/20/1992,19.549325942993164,0.0
03/20/1992,19.549325942993164,0.0
03/23/1992,19.602886199951172,0.0
03/23/1992,19.602886199951172,0.0
03/24/1992,19.54262924194336,0.0
03/24/1992,19.54262924194336,0.0
03/25/1992,19.529245376586914,0.0
03/25/1992,19.529245376586914,0.0
03/26/1992,19.448902130126953,0.0
03/26/1992,19.448902130126953,0.0
03/27/1992,19.281530380249023,0.0
03/27/1992,19.281530380249023,0.0
03/30/1992,19.094066619873047,0.0
03/30/1992,19.094066619873047,0.0
03/31/1992,19.087373733520508,0.0
03/31/1992,19.087373733520508,0.0
04/01/1992,19.053892135620117,0.0
04/01/1992,19.053892135620117,0.0
04/02/1992,18.94677734375,0.0
04/02/1992,18.94677734375,0.0
04/03/1992,18.87982749938965,0.0
04/03/1992,18.87982749938965,0.0
04/06/1992,18.94677734375,0.0
04/06/1992,18.94677734375,0.0
04/07/1992,18.665590286254883,0.0
04/07/1992,18.665590286254883,0.0
04/08/1992,18.665590286254883,0.0
04/08/1992,18.665590286254883,0.0
04/09/1992,18.578556060791016,0.0
04/09/1992,18.578556060791016,0.0
04/10/1992,18.725845336914062,0.0
04/10/1992,18.725845336914062,0.0
04/13/1992,18.759321212768555,0.0
04/13/1992,18.759321212768555,0.0
04/14/1992,18.913305282592773,0.0
04/14/1992,18.913305282592773,0.0
04/15/1992,19.067289352416992,0.0
04/15/1992,19.067289352416992,0.0
04/16/1992,19.067289352416992,0.0
04/16/1992,19.067289352416992,0.0
04/20/1992,19.0806827545166,0.0
04/20/1992,19.0806827545166,0.0
04/21/1992,18.67228126525879,0.0
04/21/1992,18.67228126525879,0.0
04/22/1992,18.745925903320312,0.0
04/22/1992,18.745925903320312,0.0
04/23/1992,18.799489974975586,0.0
04/23/1992,18.799489974975586,0.0
04/24/1992,18.752622604370117,0.0
04/24/1992,18.752622604370117,0.0
04/27/1992,18.739234924316406,0.0
04/27/1992,18.739234924316406,0.0
04/28/1992,18.745925903320312,0.0
04/28/1992,18.745925903320312,0.0
04/29/1992,18.82626724243164,0.0
04/29/1992,18.82626724243164,0.0
04/30/1992,19.00703239440918,0.0
04/30/1992,19.00703239440918,0.0
05/01/1992,18.953474044799805,0.0
05/01/1992,18.953474044799805,0.0
05/04/1992,19.033815383911133,0.0
05/04/1992,19.033815383911133,0.0
05/05/1992,19.073984146118164,0.0
05/05/1992,19.073984146118164,0.0
05/06/1992,19.140932083129883,0.0
05/06/1992,19.140932083129883,0.0
05/07/1992,19.147628784179688,0.0
05/07/1992,19.147628784179688,0.0
05/08/1992,19.127540588378906,0.0
05/08/1992,19.127540588378906,0.0
05/11/1992,19.154319763183594,0.0
05/11/1992,19.154319763183594,0.0
05/12/1992,19.0806827545166,0.0
05/12/1992,19.0806827545166,0.0
05/13/1992,19.073984146118164,0.0
05/13/1992,19.073984146118164,0.0
05/14/1992,18.92669105529785,0.0
05/14/1992,18.92669105529785,0.0
05/15/1992,18.899913787841797,0.0
05/15/1992,18.899913787841797,0.0
05/18/1992,18.89321517944336,0.0
05/18/1992,18.89321517944336,0.0
05/19/1992,18.94677734375,0.0
05/19/1992,18.94677734375,0.0
05/20/1992,19.000337600708008,0.0
05/20/1992,19.000337600708008,0.0
05/21/1992,18.960166931152344,0.0
05/21/1992,18.960166931152344,0.0
05/22/1992,18.960166931152344,0.0
05/22/1992,18.960166931152344,0.0
05/26/1992,18.913305282592773,0.0
05/26/1992,18.913305282592773,0.0
05/27/1992,18.899913787841797,0.0
05/27/1992,18.899913787841797,0.0
05/28/1992,18.966859817504883,0.0
05/28/1992,18.966859817504883,0.0
05/29/1992,18.98695182800293,0.0
05/29/1992,18.98695182800293,0.0
06/01/1992,19.053892135620117,0.0
06/01/1992,19.053892135620117,0.0
06/02/1992,19.087373733520508,0.0
06/02/1992,19.087373733520508,0.0
06/03/1992,19.040510177612305,0.0
06/03/1992,19.040510177612305,0.0
06/04/1992,19.033815383911133,0.0
06/04/1992,19.033815383911133,0.0
06/05/1992,18.960166931152344,0.0
06/05/1992,18.960166931152344,0.0
06/08/1992,18.906604766845703,0.0
06/08/1992,18.906604766845703,0.0
06/09/1992,18.779403686523438,0.0
06/09/1992,18.779403686523438,0.0
06/10/1992,18.665590286254883,0.0
06/10/1992,18.665590286254883,0.0
06/11/1992,18.678977966308594,0.0
06/11/1992,18.678977966308594,0.0
06/12/1992,18.712451934814453,0.0
06/12/1992,18.712451934814453,0.0
06/15/1992,18.652202606201172,0.0
06/15/1992,18.652202606201172,0.0
06/16/1992,18.652202606201172,0.0
06/16/1992,18.652202606201172,0.0
06/17/1992,18.48482894897461,0.0
06/17/1992,18.48482894897461,0.0
06/18/1992,18.424570083618164,0.0
06/18/1992,18.424570083618164,0.0
06/19/1992,18.330841064453125,0.0
06/19/1992,18.330841064453125,0.0
06/22/1992,18.19024658203125,0.0
06/22/1992,18.19024658203125,0.0
06/23/1992,18.297365188598633,0.0
06/23/1992,18.297365188598633,0.0
06/24/1992,18.283977508544922,0.0
06/24/1992,18.283977508544922,0.0
06/25/1992,18.324146270751953,0.0
06/25/1992,18.324146270751953,0.0
06/26/1992,18.35092544555664,0.0
06/26/1992,18.35092544555664,0.0
06/29/1992,18.41118049621582,0.0
06/29/1992,18.41118049621582,0.0
06/30/1992,18.437959671020508,0.0
06/30/1992,18.437959671020508,0.0
07/01/1992,18.538387298583984,0.0
07/01/1992,18.538387298583984,0.0
07/02/1992,18.538387298583984,0.0
07/02/1992,18.538387298583984,0.0
07/06/1992,18.458045959472656,0.0
07/06/1992,18.458045959472656,0.0
07/07/1992,18.37101173400879,0.0
07/07/1992,18.37101173400879,0.0
07/08/1992,18.31075668334961,0.0
07/08/1992,18.31075668334961,0.0
07/09/1992,18.471435546875,0.0
07/09/1992,18.471435546875,0.0
07/10/1992,18.518301010131836,0.0
07/10/1992,18.518301010131836,0.0
07/13/1992,18.605335235595703,0.0
07/13/1992,18.605335235595703,0.0
07/14/1992,18.7727108001709,0.0
07/14/1992,18.7727108001709,0.0
07/15/1992,18.685670852661133,0.0
07/15/1992,18.685670852661133,0.0
07/16/1992,18.732540130615234,0.0
07/16/1992,18.732540130615234,0.0
07/17/1992,18.632110595703125,0.0
07/17/1992,18.632110595703125,0.0
07/20/1992,18.605335235595703,0.0
07/20/1992,18.605335235595703,0.0
07/21/1992,18.65889549255371,0.0
07/21/1992,18.65889549255371,0.0
07/22/1992,18.58525276184082,0.0
07/22/1992,18.58525276184082,0.0
07/23/1992,18.52499771118164,0.0
07/23/1992,18.52499771118164,0.0
07/24/1992,18.551773071289062,0.0
07/24/1992,18.551773071289062,0.0
07/27/1992,18.558469772338867,0.0
07/27/1992,18.558469772338867,0.0
07/28/1992,18.65889549255371,0.0
07/28/1992,18.65889549255371,0.0
07/29/1992,18.799489974975586,0.0
07/29/1992,18.799489974975586,0.0
07/30/1992,18.899913787841797,0.0
07/30/1992,18.899913787841797,0.0
07/31/1992,18.920000076293945,0.0
07/31/1992,18.920000076293945,0.0
08/03/1992,18.966859817504883,0.0
08/03/1992,18.966859817504883,0.0
08/04/1992,18.846355438232422,0.0
08/04/1992,18.846355438232422,0.0
08/05/1992,18.759321212768555,0.0
08/05/1992,18.759321212768555,0.0
08/06/1992,18.70575714111328,0.0
08/06/1992,18.70575714111328,0.0
08/07/1992,18.712451934814453,0.0
08/07/1992,18.712451934814453,0.0
08/10/1992,18.67228126525879,0.0
08/10/1992,18.67228126525879,0.0
08/11/1992,18.618724822998047,0.0
08/11/1992,18.618724822998047,0.0
08/12/1992,18.571861267089844,0.0
08/12/1992,18.571861267089844,0.0
08/13/1992,18.531692504882812,0.0
08/13/1992,18.531692504882812,0.0
08/14/1992,18.618724822998047,0.0
08/14/1992,18.618724822998047,0.0
08/17/1992,18.618724822998047,0.0
08/17/1992,18.618724822998047,0.0
08/18/1992,18.685670852661133,0.0
08/18/1992,18.685670852661133,0.0
08/19/1992,18.632110595703125,0.0
08/19/1992,18.632110595703125,0.0
08/20/1992,18.538387298583984,0.0
08/20/1992,18.538387298583984,0.0
08/21/1992,18.538387298583984,0.0
08/21/1992,18.538387298583984,0.0
08/24/1992,18.444658279418945,0.0
08/24/1992,18.444658279418945,0.0
08/25/1992,18.397789001464844,0.0
08/25/1992,18.397789001464844,0.0
08/26/1992,18.41118049621582,0.0
08/26/1992,18.41118049621582,0.0
08/27/1992,18.518301010131836,0.0
08/27/1992,18.518301010131836,0.0
08/28/1992,18.625417709350586,0.0
08/28/1992,18.625417709350586,0.0
08/31/1992,18.591947555541992,0.0
08/31/1992,18.591947555541992,0.0
09/01/1992,18.65889549255371,0.0
09/01/1992,18.65889549255371,0.0
09/02/1992,18.725845336914062,0.0
09/02/1992,18.725845336914062,0.0
09/03/1992,18.76601219177246,0.0
09/03/1992,18.76601219177246,0.0
09/04/1992,18.76601219177246,0.0
09/04/1992,18.76601219177246,0.0
09/08/1992,18.665590286254883,0.0
09/08/1992,18.665590286254883,0.0
09/09/1992,18.685670852661133,0.0
09/09/1992,18.685670852661133,0.0
09/10/1992,18.799489974975586,0.0
09/10/1992,18.799489974975586,0.0
09/11/1992,18.832958221435547,0.0
09/11/1992,18.832958221435547,0.0
09/14/1992,18.993642807006836,0.0
09/14/1992,18.993642807006836,0.0
09/15/1992,18.82626724243164,0.0
09/15/1992,18.82626724243164,0.0
09/16/1992,18.76601219177246,0.0
09/16/1992,18.76601219177246,0.0
09/17/1992,18.759321212768555,0.0
09/17/1992,18.759321212768555,0.0
09/18/1992,18.832958221435547,0.0
09/18/1992,18.832958221435547,0.0
09/21/1992,18.853050231933594,0.0
09/21/1992,18.853050231933594,0.0
09/22/1992,18.752622604370117,0.0
09/22/1992,18.752622604370117,0.0
09/23/1992,18.7727108001709,0.0
09/23/1992,18.7727108001709,0.0
09/24/1992,18.839658737182617,0.0
09/24/1992,18.839658737182617,0.0
09/25/1992,18.665590286254883,0.0
09/25/1992,18.665590286254883,0.0
09/28/1992,18.692367553710938,0.0
09/28/1992,18.692367553710938,0.0
09/29/1992,18.678977966308594,0.0
09/29/1992,18.678977966308594,0.0
09/30/1992,18.759321212768555,0.0
09/30/1992,18.759321212768555,0.0
10/01/1992,18.70575714111328,0.0
10/01/1992,18.70575714111328,0.0
10/02/1992,18.431262969970703,0.0
10/02/1992,18.431262969970703,0.0
10/05/1992,18.19024658203125,0.0
10/05/1992,18.19024658203125,0.0
10/06/1992,18.2571964263916,0.0
10/06/1992,18.2571964263916,0.0
10/07/1992,18.210329055786133,0.0
10/07/1992,18.210329055786133,0.0
10/08/1992,18.263891220092773,0.0
10/08/1992,18.263891220092773,0.0
10/09/1992,18.176856994628906,0.0
10/09/1992,18.176856994628906,0.0
10/12/1992,18.217025756835938,0.0
10/12/1992,18.217025756835938,0.0
10/13/1992,18.377708435058594,0.0
10/13/1992,18.377708435058594,0.0
10/14/1992,18.397789001464844,0.0
10/14/1992,18.397789001464844,0.0
10/15/1992,18.417877197265625,0.0
10/15/1992,18.417877197265625,0.0
10/16/1992,18.5116024017334,0.0
10/16/1992,18.5116024017334,0.0
10/19/1992,18.652202606201172,0.0
10/19/1992,18.652202606201172,0.0
10/20/1992,18.725845336914062,0.0
10/20/1992,18.725845336914062,0.0
10/21/1992,18.866437911987305,0.0
10/21/1992,18.866437911987305,0.0
10/22/1992,18.960166931152344,0.0
10/22/1992,18.960166931152344,0.0
10/23/1992,19.067289352416992,0.0
10/23/1992,19.067289352416992,0.0
10/26/1992,19.094066619873047,0.0
10/26/1992,19.094066619873047,0.0
10/27/1992,19.073984146118164,0.0
10/27/1992,19.073984146118164,0.0
10/28/1992,19.10076141357422,0.0
10/28/1992,19.10076141357422,0.0
10/29/1992,19.127540588378906,0.0
10/29/1992,19.127540588378906,0.0
10/30/1992,19.16101837158203,0.0
10/30/1992,19.16101837158203,0.0
11/02/1992,19.26813316345215,0.0
11/02/1992,19.26813316345215,0.0
11/03/1992,19.25475311279297,0.0
11/03/1992,19.25475311279297,0.0
11/04/1992,19.301610946655273,0.0
11/04/1992,19.301610946655273,0.0
11/05/1992,19.368562698364258,0.0
11/05/1992,19.368562698364258,0.0
11/06/1992,19.495765686035156,0.0
11/06/1992,19.495765686035156,0.0
11/09/1992,19.53593635559082,0.0
11/09/1992,19.53593635559082,0.0
11/10/1992,19.462289810180664,0.0
11/10/1992,19.462289810180664,0.0
11/11/1992,19.649755477905273,0.0
11/11/1992,19.649755477905273,0.0
11/12/1992,19.62966537475586,0.0
11/12/1992,19.62966537475586,0.0
11/13/1992,19.696611404418945,0.0
11/13/1992,19.696611404418945,0.0
11/16/1992,19.62966537475586,0.0
11/16/1992,19.62966537475586,0.0
11/17/1992,19.56271743774414,0.0
11/17/1992,19.56271743774414,0.0
11/18/1992,19.616273880004883,0.0
11/18/1992,19.616273880004883,0.0
11/19/1992,19.616273880004883,0.0
11/19/1992,19.616273880004883,0.0
11/20/1992,19.770261764526367,0.0
11/20/1992,19.770261764526367,0.0
11/23/1992,19.770261764526367,0.0
11/23/1992,19.770261764526367,0.0
11/24/1992,19.87738037109375,0.0
11/24/1992,19.87738037109375,0.0
11/25/1992,19.910856246948242,0.0
11/25/1992,19.910856246948242,0.0
11/27/1992,19.977806091308594,0.0
11/27/1992,19.977806091308594,0.0
11/30/1992,20.058143615722656,0.0
11/30/1992,20.058143615722656,0.0
12/01/1992,20.111705780029297,0.0
12/01/1992,20.111705780029297,0.0
12/02/1992,20.058143615722656,0.0
12/02/1992,20.058143615722656,0.0
12/03/1992,20.038061141967773,0.0
12/03/1992,20.038061141967773,0.0
12/04/1992,20.08492660522461,0.0
12/04/1992,20.08492660522461,0.0
12/07/1992,20.105003356933594,0.0
12/07/1992,20.105003356933594,0.0
12/08/1992,20.064838409423828,0.0
12/08/1992,20.064838409423828,0.0
12/09/1992,20.091615676879883,0.0
12/09/1992,20.091615676879883,0.0
12/10/1992,20.091615676879883,0.0
12/10/1992,20.091615676879883,0.0
12/11/1992,20.125091552734375,0.0
12/11/1992,20.125091552734375,0.0
12/14/1992,20.131786346435547,0.0
12/14/1992,20.131786346435547,0.0
12/15/1992,20.07823371887207,0.0
12/15/1992,20.07823371887207,0.0
12/16/1992,20.011280059814453,0.0
12/16/1992,20.011280059814453,0.0
12/17/1992,20.131786346435547,0.0
12/17/1992,20.131786346435547,0.0
12/18/1992,20.272380828857422,0.0
12/18/1992,20.272380828857422,0.0
12/21/1992,20.192045211791992,0.0
12/21/1992,20.192045211791992,0.0
12/22/1992,20.21212387084961,0.0
12/22/1992,20.21212387084961,0.0
12/23/1992,20.218826293945312,0.0
12/23/1992,20.218826293945312,0.0
12/24/1992,20.3326358795166,0.0
12/24/1992,20.3326358795166,0.0
12/28/1992,20.238910675048828,0.0
12/28/1992,20.238910675048828,0.0
12/29/1992,20.27907943725586,0.0
12/29/1992,20.27907943725586,0.0
12/30/1992,20.27907943725586,0.0
12/30/1992,20.27907943725586,0.0
12/31/1992,20.27704620361328,0.337
12/31/1992,20.27704620361328,0.337
01/04/1993,20.141643524169922,0.337
01/04/1993,20.141643524169922,0.337
01/05/1993,20.216115951538086,0.337
01/05/1993,20.216115951538086,0.337
01/06/1993,20.473384857177734,0.337
01/06/1993,20.473384857177734,0.337
01/07/1993,20.37860107421875,0.337
01/07/1993,20.37860107421875,0.337
01/08/1993,20.27704620361328,0.337
01/08/1993,20.27704620361328,0.337
01/11/1993,20.32444190979004,0.337
01/11/1993,20.32444190979004,0.337
01/12/1993,20.351516723632812,0.337
01/12/1993,20.351516723632812,0.337
01/13/1993,20.41922378540039,0.337
01/13/1993,20.41922378540039,0.337
01/14/1993,20.541091918945312,0.337
01/14/1993,20.541091918945312,0.337
01/15/1993,20.622331619262695,0.337
01/15/1993,20.622331619262695,0.337
01/18/1993,20.581710815429688,0.337
01/18/1993,20.581710815429688,0.337
01/19/1993,20.581710815429688,0.337
01/19/1993,20.581710815429688,0.337
01/20/1993,20.554628372192383,0.337
01/20/1993,20.554628372192383,0.337
01/21/1993,20.669723510742188,0.337
01/21/1993,20.669723510742188,0.337
01/22/1993,20.676498413085938,0.337
01/22/1993,20.676498413085938,0.337
01/25/1993,20.717117309570312,0.337
01/25/1993,20.717117309570312,0.337
01/26/1993,20.750965118408203,0.337
01/26/1993,20.750965118408203,0.337
01/27/1993,20.63587188720703,0.337
01/27/1993,20.63587188720703,0.337
01/28/1993,20.61556053161621,0.337
01/28/1993,20.61556053161621,0.337
01/29/1993,20.676498413085938,0.337
01/29/1993,20.676498413085938,0.337
02/01/1993,20.737430572509766,0.337
02/01/1993,20.737430572509766,0.337
02/02/1993,20.771278381347656,0.337
02/02/1993,20.771278381347656,0.337
02/03/1993,20.88637351989746,0.337
02/03/1993,20.88637351989746,0.337
02/04/1993,21.008241653442383,0.337
02/04/1993,21.008241653442383,0.337
02/05/1993,21.021780014038086,0.337
02/05/1993,21.021780014038086,0.337
02/08/1993,20.987930297851562,0.337
02/08/1993,20.987930297851562,0.337
02/09/1993,20.906686782836914,0.337
02/09/1993,20.906686782836914,0.337
02/10/1993,20.83220863342285,0.337
02/10/1993,20.83220863342285,0.337
02/11/1993,20.96761703491211,0.337
02/11/1993,20.96761703491211,0.337
02/12/1993,21.001468658447266,0.337
02/12/1993,21.001468658447266,0.337
02/16/1993,20.602025985717773,0.337
02/16/1993,20.602025985717773,0.337
02/17/1993,20.358291625976562,0.337
02/17/1993,20.358291625976562,0.337
02/18/1993,20.36505889892578,0.337
02/18/1993,20.36505889892578,0.337
02/19/1993,20.5614013671875,0.337
02/19/1993,20.5614013671875,0.337
02/22/1993,20.500465393066406,0.337
02/22/1993,20.500465393066406,0.337
02/23/1993,20.493696212768555,0.337
02/23/1993,20.493696212768555,0.337
02/24/1993,20.608795166015625,0.337
02/24/1993,20.608795166015625,0.337
02/25/1993,20.69003677368164,0.337
02/25/1993,20.69003677368164,0.337
02/26/1993,20.72388458251953,0.337
02/26/1993,20.72388458251953,0.337
03/01/1993,20.730661392211914,0.337
03/01/1993,20.730661392211914,0.337
03/02/1993,20.825441360473633,0.337
03/02/1993,20.825441360473633,0.337
03/03/1993,20.981157302856445,0.337
03/03/1993,20.981157302856445,0.337
03/04/1993,20.987930297851562,0.337
03/04/1993,20.987930297851562,0.337
03/05/1993,20.88637351989746,0.337
03/05/1993,20.88637351989746,0.337
03/08/1993,21.075944900512695,0.337
03/08/1993,21.075944900512695,0.337
03/09/1993,21.163959503173828,0.337
03/09/1993,21.163959503173828,0.337
03/10/1993,21.191036224365234,0.337
03/10/1993,21.191036224365234,0.337
03/11/1993,21.17072105407715,0.337
03/11/1993,21.17072105407715,0.337
03/12/1993,21.035320281982422,0.337
03/12/1993,21.035320281982422,0.337
03/15/1993,21.048860549926758,0.337
03/15/1993,21.048860549926758,0.337
03/16/1993,21.028554916381836,0.337
03/16/1993,21.028554916381836,0.337
03/17/1993,20.981157302856445,0.337
03/17/1993,20.981157302856445,0.337
03/18/1993,21.021780014038086,0.337
03/18/1993,21.021780014038086,0.337
03/19/1993,20.920225143432617,0.337
03/19/1993,20.920225143432617,0.337
03/22/1993,20.8389835357666,0.337
03/22/1993,20.8389835357666,0.337
03/23/1993,20.87960433959961,0.337
03/23/1993,20.87960433959961,0.337
03/24/1993,20.954076766967773,0.337
03/24/1993,20.954076766967773,0.337
03/25/1993,21.001468658447266,0.337
03/25/1993,21.001468658447266,0.337
03/26/1993,20.981157302856445,0.337
03/26/1993,20.981157302856445,0.337
03/29/1993,20.96761703491211,0.337
03/29/1993,20.96761703491211,0.337
03/30/1993,20.920225143432617,0.337
03/30/1993,20.920225143432617,0.337
03/31/1993,20.85929298400879,0.337
03/31/1993,20.85929298400879,0.337
04/01/1993,20.737430572509766,0.337
04/01/1993,20.737430572509766,0.337
04/02/1993,20.48015785217285,0.337
04/02/1993,20.48015785217285,0.337
04/05/1993,20.493696212768555,0.337
04/05/1993,20.493696212768555,0.337
04/06/1993,20.520776748657227,0.337
04/06/1993,20.520776748657227,0.337
04/07/1993,20.588483810424805,0.337
04/07/1993,20.588483810424805,0.337
04/08/1993,20.54785919189453,0.337
04/08/1993,20.54785919189453,0.337
04/12/1993,20.5614013671875,0.337
04/12/1993,20.5614013671875,0.337
04/13/1993,20.642642974853516,0.337
04/13/1993,20.642642974853516,0.337
04/14/1993,20.574939727783203,0.337
04/14/1993,20.574939727783203,0.337
04/15/1993,20.602025985717773,0.337
04/15/1993,20.602025985717773,0.337
04/16/1993,20.69003677368164,0.337
04/16/1993,20.69003677368164,0.337
04/19/1993,20.63587188720703,0.337
04/19/1993,20.63587188720703,0.337
04/20/1993,20.554628372192383,0.337
04/20/1993,20.554628372192383,0.337
04/21/1993,20.534317016601562,0.337
04/21/1993,20.534317016601562,0.337
04/22/1993,20.507240295410156,0.337
04/22/1993,20.507240295410156,0.337
04/23/1993,20.39214515686035,0.337
04/23/1993,20.39214515686035,0.337
04/26/1993,20.243196487426758,0.337
04/26/1993,20.243196487426758,0.337
04/27/1993,20.283817291259766,0.337
04/27/1993,20.283817291259766,0.337
04/28/1993,20.371828079223633,0.337
04/28/1993,20.371828079223633,0.337
04/29/1993,20.46661949157715,0.337
04/29/1993,20.46661949157715,0.337
04/30/1993,20.534317016601562,0.337
04/30/1993,20.534317016601562,0.337
05/03/1993,20.66295623779297,0.337
05/03/1993,20.66295623779297,0.337
05/04/1993,20.63587188720703,0.337
05/04/1993,20.63587188720703,0.337
05/05/1993,20.730661392211914,0.337
05/05/1993,20.730661392211914,0.337
05/06/1993,20.730661392211914,0.337
05/06/1993,20.730661392211914,0.337
05/07/1993,20.798362731933594,0.337
05/07/1993,20.798362731933594,0.337
05/10/1993,20.784820556640625,0.337
05/10/1993,20.784820556640625,0.337
05/11/1993,20.784820556640625,0.337
05/11/1993,20.784820556640625,0.337
05/12/1993,20.798362731933594,0.337
05/12/1993,20.798362731933594,0.337
05/13/1993,20.683265686035156,0.337
05/13/1993,20.683265686035156,0.337
05/14/1993,20.629100799560547,0.337
05/14/1993,20.629100799560547,0.337
05/17/1993,20.534317016601562,0.337
05/17/1993,20.534317016601562,0.337
05/18/1993,20.54785919189453,0.337
05/18/1993,20.54785919189453,0.337
05/19/1993,20.527549743652344,0.337
05/19/1993,20.527549743652344,0.337
05/20/1993,20.541091918945312,0.337
05/20/1993,20.541091918945312,0.337
05/21/1993,20.534317016601562,0.337
05/21/1993,20.534317016601562,0.337
05/24/1993,20.507240295410156,0.337
05/24/1993,20.507240295410156,0.337
05/25/1993,20.541091918945312,0.337
05/25/1993,20.541091918945312,0.337
05/26/1993,20.527549743652344,0.337
05/26/1993,20.527549743652344,0.337
05/27/1993,20.527549743652344,0.337
05/27/1993,20.527549743652344,0.337
05/28/1993,20.5614013671875,0.337
05/28/1993,20.5614013671875,0.337
06/01/1993,20.602025985717773,0.337
06/01/1993,20.602025985717773,0.337
06/02/1993,20.676498413085938,0.337
06/02/1993,20.676498413085938,0.337
06/03/1993,20.696807861328125,0.337
06/03/1993,20.696807861328125,0.337
06/04/1993,20.61556053161621,0.337
06/04/1993,20.61556053161621,0.337
06/07/1993,20.554628372192383,0.337
06/07/1993,20.554628372192383,0.337
06/08/1993,20.439533233642578,0.337
06/08/1993,20.439533233642578,0.337
06/09/1993,20.41922378540039,0.337
06/09/1993,20.41922378540039,0.337
06/10/1993,20.39214515686035,0.337
06/10/1993,20.39214515686035,0.337
06/11/1993,20.31089973449707,0.337
06/11/1993,20.31089973449707,0.337
06/14/1993,20.27704620361328,0.337
06/14/1993,20.27704620361328,0.337
06/15/1993,20.31089973449707,0.337
06/15/1993,20.31089973449707,0.337
06/16/1993,20.30412483215332,0.337
06/16/1993,20.30412483215332,0.337
06/17/1993,20.2973575592041,0.337
06/17/1993,20.2973575592041,0.337
06/18/1993,20.20934295654297,0.337
06/18/1993,20.20934295654297,0.337
06/21/1993,20.175493240356445,0.337
06/21/1993,20.175493240356445,0.337
06/22/1993,20.249967575073242,0.337
06/22/1993,20.249967575073242,0.337
06/23/1993,20.20934295654297,0.337
06/23/1993,20.20934295654297,0.337
06/24/1993,20.216115951538086,0.337
06/24/1993,20.216115951538086,0.337
