XLM-USD,Stellar USD,
Date,Price,Dividend,Annualized Dividend
04/06/2016,0.00215999991632998,0.0,0.0
04/07/2016,0.0021540001034736633,0.0,0.0
04/08/2016,0.0021559998858720064,0.0,0.0
04/09/2016,0.0021840000990778208,0.0,0.0
04/10/2016,0.0020179999992251396,0.0,0.0
04/11/2016,0.0018850000342354178,0.0,0.0
04/12/2016,0.0019030000548809767,0.0,0.0
04/13/2016,0.0018759999657049775,0.0,0.0
04/14/2016,0.0018739999504759908,0.0,0.0
04/15/2016,0.0018769999733194709,0.0,0.0
04/16/2016,0.0018789999885484576,0.0,0.0
04/17/2016,0.001921999966725707,0.0,0.0
04/18/2016,0.0018990000244230032,0.0,0.0
04/19/2016,0.0019030000548809767,0.0,0.0
04/20/2016,0.0019280000124126673,0.0,0.0
04/21/2016,0.001918999943882227,0.0,0.0
04/22/2016,0.0018739999504759908,0.0,0.0
04/23/2016,0.001917000045068562,0.0,0.0
04/24/2016,0.0019259999971836805,0.0,0.0
04/25/2016,0.0019120000069960952,0.0,0.0
04/26/2016,0.0018739999504759908,0.0,0.0
04/27/2016,0.001820000004954636,0.0,0.0
04/28/2016,0.001832999987527728,0.0,0.0
04/29/2016,0.0019039999460801482,0.0,0.0
04/30/2016,0.0018489999929443002,0.0,0.0
05/01/2016,0.0018520000157877803,0.0,0.0
05/02/2016,0.001883000019006431,0.0,0.0
05/03/2016,0.0018680000212043524,0.0,0.0
05/04/2016,0.0018619999755173922,0.0,0.0
05/05/2016,0.0018649999983608723,0.0,0.0
05/06/2016,0.0018400000408291817,0.0,0.0
05/07/2016,0.0018370000179857016,0.0,0.0
05/08/2016,0.0018139999592676759,0.0,0.0
05/09/2016,0.0017960000550374389,0.0,0.0
05/10/2016,0.0018019999843090773,0.0,0.0
05/11/2016,0.0017750000115484,0.0,0.0
05/12/2016,0.0017969999462366104,0.0,0.0
05/13/2016,0.001800999976694584,0.0,0.0
05/14/2016,0.001769999973475933,0.0,0.0
05/15/2016,0.001782999956049025,0.0,0.0
05/16/2016,0.0017399999778717756,0.0,0.0
05/17/2016,0.0017239999724552035,0.0,0.0
05/18/2016,0.0017000000225380063,0.0,0.0
05/19/2016,0.0017109999898821115,0.0,0.0
05/20/2016,0.001664999988861382,0.0,0.0
05/21/2016,0.0016499999910593033,0.0,0.0
05/22/2016,0.0016339999856427312,0.0,0.0
05/23/2016,0.001626000041142106,0.0,0.0
05/24/2016,0.001598999951966107,0.0,0.0
05/25/2016,0.001610000035725534,0.0,0.0
05/26/2016,0.0015510000521317124,0.0,0.0
05/27/2016,0.0014809999847784638,0.0,0.0
05/28/2016,0.0014440000522881746,0.0,0.0
05/29/2016,0.0014750000555068254,0.0,0.0
05/30/2016,0.001496999990195036,0.0,0.0
05/31/2016,0.0015119999879971147,0.0,0.0
06/01/2016,0.001541999983601272,0.0,0.0
06/02/2016,0.0015259999781847,0.0,0.0
06/03/2016,0.0015119999879971147,0.0,0.0
06/04/2016,0.0015300000086426735,0.0,0.0
06/05/2016,0.0015259999781847,0.0,0.0
06/06/2016,0.0014979999978095293,0.0,0.0
06/07/2016,0.0014959999825805426,0.0,0.0
06/08/2016,0.0014880000380799174,0.0,0.0
06/09/2016,0.0014959999825805426,0.0,0.0
06/10/2016,0.0015869999770075083,0.0,0.0
06/11/2016,0.001572999986819923,0.0,0.0
06/12/2016,0.001576000009663403,0.0,0.0
06/13/2016,0.0016199999954551458,0.0,0.0
06/14/2016,0.0015610000118613243,0.0,0.0
06/15/2016,0.001753999968059361,0.0,0.0
06/16/2016,0.0016670000040903687,0.0,0.0
06/17/2016,0.0017229999648407102,0.0,0.0
06/18/2016,0.0016969999996945262,0.0,0.0
06/19/2016,0.0017579999985173345,0.0,0.0
06/20/2016,0.0018350000027567148,0.0,0.0
06/21/2016,0.0017610000213608146,0.0,0.0
06/22/2016,0.0017089999746531248,0.0,0.0
06/23/2016,0.0016410000389441848,0.0,0.0
06/24/2016,0.0016659999964758754,0.0,0.0
06/25/2016,0.0017890000017359853,0.0,0.0
06/26/2016,0.001787999994121492,0.0,0.0
06/27/2016,0.0020200000144541264,0.0,0.0
06/28/2016,0.0025450000539422035,0.0,0.0
06/29/2016,0.002346999943256378,0.0,0.0
06/30/2016,0.002047999994829297,0.0,0.0
07/01/2016,0.0021170000545680523,0.0,0.0
07/02/2016,0.0020349998958408833,0.0,0.0
07/03/2016,0.0020349998958408833,0.0,0.0
07/04/2016,0.0019290000200271606,0.0,0.0
07/05/2016,0.0019320000428706408,0.0,0.0
07/06/2016,0.0018690000288188457,0.0,0.0
07/07/2016,0.0018469999777153134,0.0,0.0
07/08/2016,0.0017399999778717756,0.0,0.0
07/09/2016,0.0018240000354126096,0.0,0.0
07/10/2016,0.0017630000365898013,0.0,0.0
07/11/2016,0.001851000008173287,0.0,0.0
07/12/2016,0.001816999982111156,0.0,0.0
07/13/2016,0.0019710001070052385,0.0,0.0
07/14/2016,0.0021540001034736633,0.0,0.0
07/15/2016,0.0020389999262988567,0.0,0.0
07/16/2016,0.0019729998894035816,0.0,0.0
07/17/2016,0.0019259999971836805,0.0,0.0
07/18/2016,0.001927000004798174,0.0,0.0
07/19/2016,0.001984999980777502,0.0,0.0
07/20/2016,0.0019000000320374966,0.0,0.0
07/21/2016,0.0018810000037774444,0.0,0.0
07/22/2016,0.0018400000408291817,0.0,0.0
07/23/2016,0.0018289999570697546,0.0,0.0
07/24/2016,0.0021019999403506517,0.0,0.0
07/25/2016,0.002274000085890293,0.0,0.0
07/26/2016,0.002148000057786703,0.0,0.0
07/27/2016,0.0019379999721422791,0.0,0.0
07/28/2016,0.0019310000352561474,0.0,0.0
07/29/2016,0.0019490000559017062,0.0,0.0
07/30/2016,0.0020129999611526728,0.0,0.0
07/31/2016,0.0019399999873712659,0.0,0.0
08/01/2016,0.0019150000298395753,0.0,0.0
08/02/2016,0.0018860000418499112,0.0,0.0
08/03/2016,0.0017729999963194132,0.0,0.0
08/04/2016,0.001800999976694584,0.0,0.0
08/05/2016,0.0018789999885484576,0.0,0.0
08/06/2016,0.0019000000320374966,0.0,0.0
08/07/2016,0.001955999992787838,0.0,0.0
08/08/2016,0.0018870000494644046,0.0,0.0
08/09/2016,0.0018489999929443002,0.0,0.0
08/10/2016,0.0018710000440478325,0.0,0.0
08/11/2016,0.0018899999558925629,0.0,0.0
08/12/2016,0.0018889999482780695,0.0,0.0
08/13/2016,0.0018309999722987413,0.0,0.0
08/14/2016,0.002041999949142337,0.0,0.0
08/15/2016,0.0019970000721514225,0.0,0.0
08/16/2016,0.002022000029683113,0.0,0.0
08/17/2016,0.002015999983996153,0.0,0.0
08/18/2016,0.0019970000721514225,0.0,0.0
08/19/2016,0.0019759999122470617,0.0,0.0
08/20/2016,0.001970000099390745,0.0,0.0
08/21/2016,0.001930000027641654,0.0,0.0
08/22/2016,0.0019099999917671084,0.0,0.0
08/23/2016,0.0019239999819546938,0.0,0.0
08/24/2016,0.0018779999809339643,0.0,0.0
08/25/2016,0.0018889999482780695,0.0,0.0
08/26/2016,0.0018560000462457538,0.0,0.0
08/27/2016,0.001888000057078898,0.0,0.0
08/28/2016,0.0018609999679028988,0.0,0.0
08/29/2016,0.0018189999973401427,0.0,0.0
08/30/2016,0.001829999964684248,0.0,0.0
08/31/2016,0.0018500000005587935,0.0,0.0
09/01/2016,0.001905999961309135,0.0,0.0
09/02/2016,0.0018870000494644046,0.0,0.0
09/03/2016,0.0018850000342354178,0.0,0.0
09/04/2016,0.0019030000548809767,0.0,0.0
09/05/2016,0.0019420000026002526,0.0,0.0
09/06/2016,0.0019120000069960952,0.0,0.0
09/07/2016,0.0019249999895691872,0.0,0.0
09/08/2016,0.0019249999895691872,0.0,0.0
09/09/2016,0.001930000027641654,0.0,0.0
09/10/2016,0.002002999885007739,0.0,0.0
09/11/2016,0.0020230000372976065,0.0,0.0
09/12/2016,0.0019259999971836805,0.0,0.0
09/13/2016,0.0019409999949857593,0.0,0.0
09/14/2016,0.0019460000330582261,0.0,0.0
09/15/2016,0.0019630000460892916,0.0,0.0
09/16/2016,0.0023040000814944506,0.0,0.0
09/17/2016,0.002082000020891428,0.0,0.0
09/18/2016,0.0021619999315589666,0.0,0.0
09/19/2016,0.0020890000741928816,0.0,0.0
09/20/2016,0.0021269998978823423,0.0,0.0
09/21/2016,0.0020550000481307507,0.0,0.0
09/22/2016,0.002085000043734908,0.0,0.0
09/23/2016,0.0021379999816417694,0.0,0.0
09/24/2016,0.002067999914288521,0.0,0.0
09/25/2016,0.002213000087067485,0.0,0.0
09/26/2016,0.0024590000975877047,0.0,0.0
09/27/2016,0.002383999992161989,0.0,0.0
09/28/2016,0.002555999904870987,0.0,0.0
09/29/2016,0.003135999897494912,0.0,0.0
09/30/2016,0.0030169999226927757,0.0,0.0
10/01/2016,0.0028389999642968178,0.0,0.0
10/02/2016,0.002781999995931983,0.0,0.0
10/03/2016,0.0028719999827444553,0.0,0.0
10/04/2016,0.0027050001081079245,0.0,0.0
10/05/2016,0.002589999930933118,0.0,0.0
10/06/2016,0.0024969999212771654,0.0,0.0
10/07/2016,0.0023060000967234373,0.0,0.0
10/08/2016,0.002386000007390976,0.0,0.0
10/09/2016,0.0023169999476522207,0.0,0.0
10/10/2016,0.0023799999617040157,0.0,0.0
10/11/2016,0.002466999925673008,0.0,0.0
10/12/2016,0.0026779999025166035,0.0,0.0
10/13/2016,0.0026370000559836626,0.0,0.0
10/14/2016,0.002535999985411763,0.0,0.0
10/15/2016,0.0024790000170469284,0.0,0.0
10/16/2016,0.0024369999300688505,0.0,0.0
10/17/2016,0.0024190000258386135,0.0,0.0
10/18/2016,0.0022899999748915434,0.0,0.0
10/19/2016,0.0023880000226199627,0.0,0.0
10/20/2016,0.0023360000923275948,0.0,0.0
10/21/2016,0.0026680000592023134,0.0,0.0
10/22/2016,0.002469999948516488,0.0,0.0
10/23/2016,0.00240899994969368,0.0,0.0
10/24/2016,0.0024389999452978373,0.0,0.0
10/25/2016,0.0024709999561309814,0.0,0.0
10/26/2016,0.0023580000270158052,0.0,0.0
10/27/2016,0.002337000099942088,0.0,0.0
10/28/2016,0.002145000034943223,0.0,0.0
10/29/2016,0.002094999887049198,0.0,0.0
10/30/2016,0.001964000053703785,0.0,0.0
10/31/2016,0.002119000069797039,0.0,0.0
11/01/2016,0.002088000066578388,0.0,0.0
11/02/2016,0.001976999919861555,0.0,0.0
11/03/2016,0.002013999968767166,0.0,0.0
11/04/2016,0.0019910000264644623,0.0,0.0
11/05/2016,0.002002999885007739,0.0,0.0
11/06/2016,0.0020210000220686197,0.0,0.0
11/07/2016,0.001969000091776252,0.0,0.0
11/08/2016,0.0020129999611526728,0.0,0.0
11/09/2016,0.0019940000493079424,0.0,0.0
11/10/2016,0.0019680000841617584,0.0,0.0
11/11/2016,0.0019480000482872128,0.0,0.0
11/12/2016,0.0019130000146105886,0.0,0.0
11/13/2016,0.0018990000244230032,0.0,0.0
11/14/2016,0.0018949999939650297,0.0,0.0
11/15/2016,0.001883000019006431,0.0,0.0
11/16/2016,0.0018520000157877803,0.0,0.0
11/17/2016,0.0017750000115484,0.0,0.0
11/18/2016,0.0018119999440386891,0.0,0.0
11/19/2016,0.0018060000147670507,0.0,0.0
11/20/2016,0.0017969999462366104,0.0,0.0
11/21/2016,0.0017600000137463212,0.0,0.0
11/22/2016,0.0017549999756738544,0.0,0.0
11/23/2016,0.0017269999952986836,0.0,0.0
11/24/2016,0.0017330000409856439,0.0,0.0
11/25/2016,0.001690999954007566,0.0,0.0
11/26/2016,0.0017170000355690718,0.0,0.0
11/27/2016,0.00164899998344481,0.0,0.0
11/28/2016,0.001664999988861382,0.0,0.0
11/29/2016,0.0016550000291317701,0.0,0.0
11/30/2016,0.0016659999964758754,0.0,0.0
12/01/2016,0.0016289999475702643,0.0,0.0
12/02/2016,0.0016199999954551458,0.0,0.0
12/03/2016,0.0015290000010281801,0.0,0.0
12/04/2016,0.0015920000150799751,0.0,0.0
12/05/2016,0.0015320000238716602,0.0,0.0
12/06/2016,0.001541999983601272,0.0,0.0
12/07/2016,0.002652999944984913,0.0,0.0
12/08/2016,0.0027489999774843454,0.0,0.0
12/09/2016,0.002443999983370304,0.0,0.0
12/10/2016,0.0025869999080896378,0.0,0.0
12/11/2016,0.0022040000185370445,0.0,0.0
12/12/2016,0.0023529999889433384,0.0,0.0
12/13/2016,0.002265000017359853,0.0,0.0
12/14/2016,0.00216299993917346,0.0,0.0
12/15/2016,0.0021510000806301832,0.0,0.0
12/16/2016,0.0028210000600665808,0.0,0.0
12/17/2016,0.003129000077024102,0.0,0.0
12/18/2016,0.0027719999197870493,0.0,0.0
12/19/2016,0.0029009999707341194,0.0,0.0
12/20/2016,0.0028669999446719885,0.0,0.0
12/21/2016,0.002841999987140298,0.0,0.0
12/22/2016,0.002824000082910061,0.0,0.0
12/23/2016,0.0027570000384002924,0.0,0.0
12/24/2016,0.0025790000800043344,0.0,0.0
12/25/2016,0.0026920000091195107,0.0,0.0
12/26/2016,0.002578000072389841,0.0,0.0
12/27/2016,0.0026579999830573797,0.0,0.0
12/28/2016,0.002552000107243657,0.0,0.0
12/29/2016,0.0025100000202655792,0.0,0.0
12/30/2016,0.002558999927714467,0.0,0.0
12/31/2016,0.0025450000539422035,0.0,0.0
01/01/2017,0.002463999902829528,0.0,0.0
01/02/2017,0.002474999986588955,0.0,0.0
01/03/2017,0.002498999936506152,0.0,0.0
01/04/2017,0.0025530001148581505,0.0,0.0
01/05/2017,0.002736999886110425,0.0,0.0
01/06/2017,0.002606000052765012,0.0,0.0
01/07/2017,0.0024969999212771654,0.0,0.0
01/08/2017,0.0023960000835359097,0.0,0.0
01/09/2017,0.002357000019401312,0.0,0.0
01/10/2017,0.002345999935641885,0.0,0.0
01/11/2017,0.002355000004172325,0.0,0.0
01/12/2017,0.0020800000056624413,0.0,0.0
01/13/2017,0.0024590000975877047,0.0,0.0
01/14/2017,0.002377999946475029,0.0,0.0
01/15/2017,0.0024580000899732113,0.0,0.0
01/16/2017,0.002440999960526824,0.0,0.0
01/17/2017,0.0023799999617040157,0.0,0.0
01/18/2017,0.002546000061556697,0.0,0.0
01/19/2017,0.0024900001008063555,0.0,0.0
01/20/2017,0.0023479999508708715,0.0,0.0
01/21/2017,0.0023709998931735754,0.0,0.0
01/22/2017,0.0022950000129640102,0.0,0.0
01/23/2017,0.002322999993339181,0.0,0.0
01/24/2017,0.0023360000923275948,0.0,0.0
01/25/2017,0.002234000014141202,0.0,0.0
01/26/2017,0.0021569998934865,0.0,0.0
01/27/2017,0.0022539999336004257,0.0,0.0
01/28/2017,0.002203000010922551,0.0,0.0
01/29/2017,0.002191999927163124,0.0,0.0
01/30/2017,0.0022249999456107616,0.0,0.0
01/31/2017,0.002457000082358718,0.0,0.0
02/01/2017,0.0023539999965578318,0.0,0.0
02/02/2017,0.0023620000574737787,0.0,0.0
02/03/2017,0.002426000079140067,0.0,0.0
02/04/2017,0.0024029999040067196,0.0,0.0
02/05/2017,0.002397000091150403,0.0,0.0
02/06/2017,0.0023509999737143517,0.0,0.0
02/07/2017,0.0023719999007880688,0.0,0.0
02/08/2017,0.002320999978110194,0.0,0.0
02/09/2017,0.0022440000902861357,0.0,0.0
02/10/2017,0.0021569998934865,0.0,0.0
02/11/2017,0.0021410000044852495,0.0,0.0
02/12/2017,0.0021100000012665987,0.0,0.0
02/13/2017,0.0020890000741928816,0.0,0.0
02/14/2017,0.002068999921903014,0.0,0.0
02/15/2017,0.0021019999403506517,0.0,0.0
02/16/2017,0.002205000026151538,0.0,0.0
02/17/2017,0.0021359999664127827,0.0,0.0
02/18/2017,0.002093000104650855,0.0,0.0
02/19/2017,0.002022000029683113,0.0,0.0
02/20/2017,0.0020210000220686197,0.0,0.0
02/21/2017,0.002044999971985817,0.0,0.0
02/22/2017,0.002007999923080206,0.0,0.0
02/23/2017,0.0020200000144541264,0.0,0.0
02/24/2017,0.001930000027641654,0.0,0.0
02/25/2017,0.0018810000037774444,0.0,0.0
02/26/2017,0.001879999996162951,0.0,0.0
02/27/2017,0.001879999996162951,0.0,0.0
02/28/2017,0.0017760000191628933,0.0,0.0
03/01/2017,0.0018420000560581684,0.0,0.0
03/02/2017,0.0017310000257566571,0.0,0.0
03/03/2017,0.0017859999788925052,0.0,0.0
03/04/2017,0.0017750000115484,0.0,0.0
03/05/2017,0.0017450000159442425,0.0,0.0
03/06/2017,0.0017320000333711505,0.0,0.0
03/07/2017,0.001986999996006489,0.0,0.0
03/08/2017,0.0020069999154657125,0.0,0.0
03/09/2017,0.00184299994725734,0.0,0.0
03/10/2017,0.0017839999636635184,0.0,0.0
03/11/2017,0.0017330000409856439,0.0,0.0
03/12/2017,0.0017960000550374389,0.0,0.0
03/13/2017,0.001858999952673912,0.0,0.0
03/14/2017,0.0019650000613182783,0.0,0.0
03/15/2017,0.0019180000526830554,0.0,0.0
03/16/2017,0.0019440000178292394,0.0,0.0
03/17/2017,0.0019519999623298645,0.0,0.0
03/18/2017,0.0019600000232458115,0.0,0.0
03/19/2017,0.0018749999580904841,0.0,0.0
03/20/2017,0.0019199999514967203,0.0,0.0
03/21/2017,0.001979999942705035,0.0,0.0
03/22/2017,0.0021860001143068075,0.0,0.0
03/23/2017,0.0019839999731630087,0.0,0.0
03/24/2017,0.0022909999825060368,0.0,0.0
03/25/2017,0.0021120000164955854,0.0,0.0
03/26/2017,0.0020089999306946993,0.0,0.0
03/27/2017,0.0020349998958408833,0.0,0.0
03/28/2017,0.0018990000244230032,0.0,0.0
03/29/2017,0.002056000055745244,0.0,0.0
03/30/2017,0.002022000029683113,0.0,0.0
03/31/2017,0.0022700000554323196,0.0,0.0
04/01/2017,0.002348999958485365,0.0,0.0
04/02/2017,0.002607000060379505,0.0,0.0
04/03/2017,0.004118000157177448,0.0,0.0
04/04/2017,0.003152000019326806,0.0,0.0
04/05/2017,0.0030060000717639923,0.0,0.0
04/06/2017,0.0031399999279528856,0.0,0.0
04/07/2017,0.002807999961078167,0.0,0.0
04/08/2017,0.0027459999546408653,0.0,0.0
04/09/2017,0.0029100000392645597,0.0,0.0
04/10/2017,0.0027520000003278255,0.0,0.0
04/11/2017,0.002807999961078167,0.0,0.0
04/12/2017,0.002767999889329076,0.0,0.0
04/13/2017,0.003020999953150749,0.0,0.0
04/14/2017,0.0030769999139010906,0.0,0.0
04/15/2017,0.003129000077024102,0.0,0.0
04/16/2017,0.0033889999613165855,0.0,0.0
04/17/2017,0.003756999969482422,0.0,0.0
04/18/2017,0.003582000033929944,0.0,0.0
04/19/2017,0.0037299999967217445,0.0,0.0
04/20/2017,0.0035540000535547733,0.0,0.0
04/21/2017,0.0033650000113993883,0.0,0.0
04/22/2017,0.0034650000743567944,0.0,0.0
04/23/2017,0.0034839999862015247,0.0,0.0
04/24/2017,0.0035210000351071358,0.0,0.0
04/25/2017,0.003848999971523881,0.0,0.0
04/26/2017,0.00380500010214746,0.0,0.0
04/27/2017,0.0038389998953789473,0.0,0.0
04/28/2017,0.003971000202000141,0.0,0.0
04/29/2017,0.004532000049948692,0.0,0.0
04/30/2017,0.0049749999307096004,0.0,0.0
05/01/2017,0.004834999796003103,0.0,0.0
05/02/2017,0.005152999889105558,0.0,0.0
05/03/2017,0.004815999884158373,0.0,0.0
05/04/2017,0.005197999998927116,0.0,0.0
05/05/2017,0.006622999906539917,0.0,0.0
05/06/2017,0.010784000158309937,0.0,0.0
05/07/2017,0.021414000540971756,0.0,0.0
05/08/2017,0.04329700022935867,0.0,0.0
05/09/2017,0.039671000093221664,0.0,0.0
05/10/2017,0.028423000127077103,0.0,0.0
05/11/2017,0.03107300028204918,0.0,0.0
05/12/2017,0.03722799941897392,0.0,0.0
05/13/2017,0.039962999522686005,0.0,0.0
05/14/2017,0.03748200088739395,0.0,0.0
05/15/2017,0.0385890007019043,0.0,0.0
05/16/2017,0.043404001742601395,0.0,0.0
05/17/2017,0.049945998936891556,0.0,0.0
05/18/2017,0.04808900132775307,0.0,0.0
05/19/2017,0.04630199819803238,0.0,0.0
05/20/2017,0.0495619997382164,0.0,0.0
05/21/2017,0.053996000438928604,0.0,0.0
05/22/2017,0.06254900246858597,0.0,0.0
05/23/2017,0.0512159988284111,0.0,0.0
05/24/2017,0.055403001606464386,0.0,0.0
05/25/2017,0.05093099921941757,0.0,0.0
05/26/2017,0.03948500007390976,0.0,0.0
05/27/2017,0.0407320000231266,0.0,0.0
05/28/2017,0.033197999000549316,0.0,0.0
05/29/2017,0.03528900071978569,0.0,0.0
05/30/2017,0.03675299882888794,0.0,0.0
05/31/2017,0.030799999833106995,0.0,0.0
06/01/2017,0.03442399948835373,0.0,0.0
06/02/2017,0.04319100081920624,0.0,0.0
06/03/2017,0.040042001754045486,0.0,0.0
06/04/2017,0.038989000022411346,0.0,0.0
06/05/2017,0.03983300179243088,0.0,0.0
06/06/2017,0.04151500016450882,0.0,0.0
06/07/2017,0.045483000576496124,0.0,0.0
06/08/2017,0.046835001558065414,0.0,0.0
06/09/2017,0.05033000186085701,0.0,0.0
06/10/2017,0.04736499860882759,0.0,0.0
06/11/2017,0.042750999331474304,0.0,0.0
06/12/2017,0.04582500085234642,0.0,0.0
06/13/2017,0.039687998592853546,0.0,0.0
06/14/2017,0.0419050008058548,0.0,0.0
06/15/2017,0.039994001388549805,0.0,0.0
06/16/2017,0.037466999143362045,0.0,0.0
06/17/2017,0.037526000291109085,0.0,0.0
06/18/2017,0.03913699835538864,0.0,0.0
06/19/2017,0.03830999881029129,0.0,0.0
06/20/2017,0.04035700112581253,0.0,0.0
06/21/2017,0.039372000843286514,0.0,0.0
06/22/2017,0.0383169986307621,0.0,0.0
06/23/2017,0.0386429987847805,0.0,0.0
06/24/2017,0.040449000895023346,0.0,0.0
06/25/2017,0.03809899836778641,0.0,0.0
06/26/2017,0.03345400094985962,0.0,0.0
06/27/2017,0.03021799959242344,0.0,0.0
06/28/2017,0.029205000028014183,0.0,0.0
06/29/2017,0.031838998198509216,0.0,0.0
06/30/2017,0.029028000310063362,0.0,0.0
07/01/2017,0.026959000155329704,0.0,0.0
07/02/2017,0.024476999416947365,0.0,0.0
07/03/2017,0.025696000084280968,0.0,0.0
07/04/2017,0.026169000193476677,0.0,0.0
07/05/2017,0.02568100020289421,0.0,0.0
07/06/2017,0.025502000004053116,0.0,0.0
07/07/2017,0.025482000783085823,0.0,0.0
07/08/2017,0.020423000678420067,0.0,0.0
07/09/2017,0.0216279998421669,0.0,0.0
07/10/2017,0.019547000527381897,0.0,0.0
07/11/2017,0.014857999980449677,0.0,0.0
07/12/2017,0.014321999624371529,0.0,0.0
07/13/2017,0.01814199984073639,0.0,0.0
07/14/2017,0.01737299934029579,0.0,0.0
07/15/2017,0.01624399982392788,0.0,0.0
07/16/2017,0.017576999962329865,0.0,0.0
07/17/2017,0.015510999597609043,0.0,0.0
07/18/2017,0.018730999901890755,0.0,0.0
07/19/2017,0.01877100020647049,0.0,0.0
07/20/2017,0.017338000237941742,0.0,0.0
07/21/2017,0.018993999809026718,0.0,0.0
07/22/2017,0.01917799934744835,0.0,0.0
07/23/2017,0.022909000515937805,0.0,0.0
07/24/2017,0.021671999245882034,0.0,0.0
07/25/2017,0.022616000846028328,0.0,0.0
07/26/2017,0.018577000126242638,0.0,0.0
07/27/2017,0.018936999142169952,0.0,0.0
07/28/2017,0.01841999962925911,0.0,0.0
07/29/2017,0.016930000856518745,0.0,0.0
07/30/2017,0.01749200001358986,0.0,0.0
07/31/2017,0.015893999487161636,0.0,0.0
08/01/2017,0.016101999208331108,0.0,0.0
08/02/2017,0.017906000837683678,0.0,0.0
08/03/2017,0.018312999978661537,0.0,0.0
08/04/2017,0.018845999613404274,0.0,0.0
08/05/2017,0.02280000038444996,0.0,0.0
08/06/2017,0.02383499965071678,0.0,0.0
08/07/2017,0.022696999832987785,0.0,0.0
08/08/2017,0.022299999371170998,0.0,0.0
08/09/2017,0.023812999948859215,0.0,0.0
08/10/2017,0.022993000224232674,0.0,0.0
08/11/2017,0.021940000355243683,0.0,0.0
08/12/2017,0.021400000900030136,0.0,0.0
08/13/2017,0.02023399993777275,0.0,0.0
08/14/2017,0.018312999978661537,0.0,0.0
08/15/2017,0.017604999244213104,0.0,0.0
08/16/2017,0.01737700030207634,0.0,0.0
08/17/2017,0.017714999616146088,0.0,0.0
08/18/2017,0.017325999215245247,0.0,0.0
08/19/2017,0.01686199940741062,0.0,0.0
08/20/2017,0.016481000930070877,0.0,0.0
08/21/2017,0.01766899973154068,0.0,0.0
08/22/2017,0.019659999758005142,0.0,0.0
08/23/2017,0.021459000185132027,0.0,0.0
08/24/2017,0.020464999601244926,0.0,0.0
08/25/2017,0.019036000594496727,0.0,0.0
08/26/2017,0.02032499946653843,0.0,0.0
08/27/2017,0.02112000063061714,0.0,0.0
08/28/2017,0.01986199989914894,0.0,0.0
08/29/2017,0.020496999844908714,0.0,0.0
08/30/2017,0.020055999979376793,0.0,0.0
08/31/2017,0.02119399979710579,0.0,0.0
09/01/2017,0.02233799919486046,0.0,0.0
09/02/2017,0.02405799925327301,0.0,0.0
09/03/2017,0.020812999457120895,0.0,0.0
09/04/2017,0.021309999749064445,0.0,0.0
09/05/2017,0.01785700023174286,0.0,0.0
09/06/2017,0.01858000084757805,0.0,0.0
09/07/2017,0.020353000611066818,0.0,0.0
09/08/2017,0.020058000460267067,0.0,0.0
09/09/2017,0.017520999535918236,0.0,0.0
09/10/2017,0.01710899919271469,0.0,0.0
09/11/2017,0.016276000067591667,0.0,0.0
09/12/2017,0.017014000564813614,0.0,0.0
09/13/2017,0.01619799993932247,0.0,0.0
09/14/2017,0.015355000272393227,0.0,0.0
09/15/2017,0.011129000224173069,0.0,0.0
09/16/2017,0.012047000229358673,0.0,0.0
09/17/2017,0.011710000224411488,0.0,0.0
09/18/2017,0.011172999627888203,0.0,0.0
09/19/2017,0.013453000225126743,0.0,0.0
09/20/2017,0.011780999600887299,0.0,0.0
09/21/2017,0.012103999964892864,0.0,0.0
09/22/2017,0.010699000209569931,0.0,0.0
09/23/2017,0.010754999704658985,0.0,0.0
09/24/2017,0.011915000155568123,0.0,0.0
09/25/2017,0.01155100017786026,0.0,0.0
09/26/2017,0.012076999992132187,0.0,0.0
09/27/2017,0.012299000285565853,0.0,0.0
09/28/2017,0.014316000044345856,0.0,0.0
09/29/2017,0.01381599996238947,0.0,0.0
09/30/2017,0.013162000104784966,0.0,0.0
10/01/2017,0.013813000172376633,0.0,0.0
10/02/2017,0.013697000220417976,0.0,0.0
10/03/2017,0.01294699963182211,0.0,0.0
10/04/2017,0.012469000183045864,0.0,0.0
10/05/2017,0.011881000362336636,0.0,0.0
10/06/2017,0.014657000079751015,0.0,0.0
10/07/2017,0.018442999571561813,0.0,0.0
10/08/2017,0.020690999925136566,0.0,0.0
10/09/2017,0.018799999728798866,0.0,0.0
10/10/2017,0.01744000054895878,0.0,0.0
10/11/2017,0.018869999796152115,0.0,0.0
10/12/2017,0.019497999921441078,0.0,0.0
10/13/2017,0.017650000751018524,0.0,0.0
10/14/2017,0.01801699958741665,0.0,0.0
10/15/2017,0.017291000112891197,0.0,0.0
10/16/2017,0.018928999081254005,0.0,0.0
10/17/2017,0.036511000245809555,0.0,0.0
10/18/2017,0.045809999108314514,0.0,0.0
10/19/2017,0.035176001489162445,0.0,0.0
10/20/2017,0.0312460009008646,0.0,0.0
10/21/2017,0.02734299935400486,0.0,0.0
10/22/2017,0.036486998200416565,0.0,0.0
10/23/2017,0.031206000596284866,0.0,0.0
10/24/2017,0.03446599841117859,0.0,0.0
10/25/2017,0.03643300011754036,0.0,0.0
10/26/2017,0.035245999693870544,0.0,0.0
10/27/2017,0.03468000143766403,0.0,0.0
10/28/2017,0.03428399935364723,0.0,0.0
