ARR,"ARMOUR Residential REIT, Inc.",
Date,Price,Dividend,Annualized Dividend
08/29/2012,18.900086439809275,0.0,10.24
08/30/2012,19.18255986524289,0.0,10.24
08/31/2012,19.208228739568217,0.0,10.24
09/04/2012,19.259593467343468,0.0,10.24
09/05/2012,19.2852689250223,0.0,10.24
09/06/2012,19.362314525128916,0.0,10.24
09/07/2012,19.465032276628897,0.0,10.24
09/10/2012,19.51637233024643,0.0,10.24
09/11/2012,19.465021966983336,0.0,10.24
09/12/2012,19.542069251590835,0.8,10.080000000000002
09/13/2012,19.46399925879236,0.0,10.080000000000002
09/14/2012,19.41195650254383,0.0,10.080000000000002
09/17/2012,19.568090002722677,0.0,10.080000000000002
09/18/2012,19.490022908515652,0.0,10.080000000000002
09/19/2012,19.385939781612294,0.0,10.080000000000002
09/20/2012,19.464004516601562,0.0,10.080000000000002
09/21/2012,19.516041733191113,0.0,10.080000000000002
09/24/2012,19.776261546207657,0.0,10.080000000000002
09/25/2012,19.828296907242965,0.0,10.080000000000002
09/26/2012,19.672164191677005,0.0,10.080000000000002
09/27/2012,19.880347035335312,0.0,10.080000000000002
09/28/2012,19.77624872906863,0.0,10.080000000000002
10/01/2012,19.932381391485226,0.0,10.080000000000002
10/02/2012,19.932376861572266,0.0,10.080000000000002
10/03/2012,19.98443292281229,0.0,10.080000000000002
10/04/2012,20.010441548222133,0.0,10.080000000000002
10/05/2012,20.010447762759032,0.0,10.080000000000002
10/08/2012,20.036469199812107,0.0,10.080000000000002
10/09/2012,20.036467807980987,0.0,10.080000000000002
10/10/2012,19.7762505445587,0.0,10.080000000000002
10/11/2012,19.489391649299385,0.72,9.920000000000002
10/12/2012,19.436713462784592,0.0,9.920000000000002
10/15/2012,18.593934455851404,0.0,9.920000000000002
10/16/2012,18.17254596835561,0.0,9.920000000000002
10/17/2012,18.48858261807079,0.0,9.920000000000002
10/18/2012,18.857290267944336,0.0,9.920000000000002
10/19/2012,18.85729784690403,0.0,9.920000000000002
10/22/2012,18.699277232465082,0.0,9.920000000000002
10/23/2012,18.51492786649128,0.0,9.920000000000002
10/24/2012,18.488590179345696,0.0,9.920000000000002
10/25/2012,18.725622177124023,0.0,9.920000000000002
10/26/2012,18.646601978020744,0.0,9.920000000000002
10/31/2012,18.59392870015925,0.0,9.920000000000002
11/01/2012,19.041668302926507,0.0,9.920000000000002
11/02/2012,19.06799633715455,0.0,9.920000000000002
11/05/2012,18.93630599975586,0.0,9.920000000000002
11/06/2012,18.936314595880813,0.0,9.920000000000002
11/07/2012,18.593931201925315,0.0,9.920000000000002
11/08/2012,18.435913735103025,0.0,9.920000000000002
11/09/2012,18.330572422060737,0.0,9.920000000000002
11/12/2012,18.43591438799938,0.0,9.920000000000002
11/13/2012,18.277207899498716,0.72,9.760000000000002
11/14/2012,17.503428552262548,0.0,9.760000000000002
11/15/2012,15.608991704324866,0.0,9.760000000000002
11/16/2012,17.61015633462429,0.0,9.760000000000002
11/19/2012,18.490657589895086,0.0,9.760000000000002
11/20/2012,18.11710448615702,0.0,9.760000000000002
11/21/2012,17.983694767438067,0.0,9.760000000000002
11/23/2012,17.850291214218966,0.0,9.760000000000002
11/26/2012,18.38392035588699,0.0,9.760000000000002
11/27/2012,18.38392587095009,0.0,9.760000000000002
11/28/2012,18.383927544873252,0.0,9.760000000000002
11/29/2012,18.46397542776695,0.0,9.760000000000002
11/30/2012,18.650744642178324,0.0,9.760000000000002
12/03/2012,18.757475129630926,0.0,9.760000000000002
12/04/2012,18.650749360520027,0.0,9.760000000000002
12/05/2012,18.757478801293573,0.0,9.760000000000002
12/06/2012,18.59738655565216,0.0,9.760000000000002
12/07/2012,18.730797302128956,0.0,9.760000000000002
12/10/2012,18.65073850992508,0.0,9.760000000000002
12/11/2012,18.81083799573155,0.0,9.760000000000002
12/12/2012,18.677428487184557,0.72,9.600000000000001
12/13/2012,18.488224497277788,0.0,9.600000000000001
12/14/2012,18.163874096103598,0.0,9.600000000000001
12/17/2012,17.866536263095682,0.0,9.600000000000001
12/18/2012,18.028714343366367,0.0,9.600000000000001
12/19/2012,17.839514455784172,0.0,9.600000000000001
12/20/2012,18.136837098580866,0.0,9.600000000000001
12/21/2012,17.596246347497836,0.0,9.600000000000001
12/24/2012,17.785459518432617,0.0,9.600000000000001
12/26/2012,17.81247809816546,0.0,9.600000000000001
12/27/2012,17.785453754789526,0.0,9.600000000000001
12/28/2012,17.56922175972374,0.0,9.600000000000001
12/31/2012,17.434073384485387,0.0,9.600000000000001
01/02/2013,17.866543169922807,0.0,9.600000000000001
01/03/2013,18.353081492221833,0.0,9.600000000000001
01/04/2013,18.623368793365312,0.0,9.600000000000001
01/07/2013,18.947725296020508,0.0,9.600000000000001
01/08/2013,18.89366416917983,0.0,9.600000000000001
01/09/2013,18.92069435119629,0.0,9.600000000000001
01/10/2013,18.893668990986804,0.0,9.600000000000001
01/11/2013,18.839295809507686,0.64,9.36
01/14/2013,18.948654862312395,0.0,9.36
01/15/2013,18.78460354419688,0.0,9.36
01/16/2013,18.757255137846702,0.0,9.36
01/17/2013,18.81195396434403,0.0,9.36
01/18/2013,18.94866796149931,0.0,9.36
01/22/2013,18.97600481147817,0.0,9.36
01/23/2013,19.140067884149985,0.0,9.36
01/24/2013,19.11272308855554,0.0,9.36
01/25/2013,19.11272430419922,0.0,9.36
01/28/2013,19.14006183981929,0.0,9.36
01/29/2013,19.19475664639934,0.0,9.36
01/30/2013,19.386153483825783,0.0,9.36
01/31/2013,19.4681694897308,0.0,9.36
02/01/2013,19.659582917931917,0.0,9.36
02/04/2013,19.468181610107422,0.0,9.36
02/05/2013,19.495522771945847,0.0,9.36
02/06/2013,19.577541125890082,0.0,9.36
02/07/2013,19.6595888017962,0.0,9.36
02/08/2013,19.495520444045397,0.0,9.36
02/11/2013,19.386150864277088,0.0,9.36
02/12/2013,19.386159620066795,0.0,9.36
02/13/2013,19.496143715266484,0.64,9.12
02/14/2013,18.611203055994608,0.0,9.12
02/15/2013,18.22405746961066,0.0,9.12
02/19/2013,18.362331291308987,0.0,9.12
02/20/2013,18.445290450469916,0.0,9.12
02/21/2013,18.08578951088147,0.0,9.12
02/22/2013,18.11343773421696,0.0,9.12
02/25/2013,18.47295207491503,0.0,9.12
02/26/2013,18.196409122809932,0.0,9.12
02/27/2013,18.22405403914787,0.0,9.12
02/28/2013,18.27936436396853,0.0,9.12
03/01/2013,18.472941212539077,0.0,9.12
03/04/2013,18.500603512369274,0.0,9.12
03/05/2013,18.555894927453085,0.0,9.12
03/06/2013,18.555894927453085,0.0,9.12
03/07/2013,18.528254679200685,0.0,9.12
03/08/2013,18.63887102270361,0.0,9.12
03/11/2013,18.638870143188765,0.0,9.12
03/12/2013,18.638870143188765,0.0,9.12
03/13/2013,18.44263486221744,0.64,8.879999999999999
03/14/2013,18.330689263842874,0.0,8.879999999999999
03/15/2013,17.519109181109414,0.0,8.879999999999999
03/18/2013,17.715011681842245,0.0,8.879999999999999
03/19/2013,17.82694845977375,0.0,8.879999999999999
03/20/2013,17.463132193250075,0.0,8.879999999999999
03/21/2013,17.575071699883583,0.0,8.879999999999999
03/22/2013,17.547097037282953,0.0,8.879999999999999
03/25/2013,17.770983230028673,0.0,8.879999999999999
03/26/2013,17.742989741542193,0.0,8.879999999999999
03/27/2013,17.85492599846344,0.0,8.879999999999999
03/28/2013,18.10680523416192,0.0,8.879999999999999
04/01/2013,18.10679708335226,0.0,8.879999999999999
04/02/2013,17.966875828526163,0.0,8.879999999999999
04/03/2013,17.79896354675293,0.0,8.879999999999999
04/04/2013,17.798954497991943,0.0,8.879999999999999
04/05/2013,17.882919691709244,0.0,8.879999999999999
04/08/2013,18.16277323417923,0.0,8.879999999999999
04/09/2013,18.190763855596344,0.0,8.879999999999999
04/10/2013,18.162779632147732,0.0,8.879999999999999
04/11/2013,17.965956344521768,0.56,8.639999999999999
04/12/2013,18.16400718688965,0.0,8.639999999999999
04/15/2013,18.107415783740695,0.0,8.639999999999999
04/16/2013,17.909362623998938,0.0,8.639999999999999
04/17/2013,17.909369476144718,0.0,8.639999999999999
04/18/2013,17.824491702299156,0.0,8.639999999999999
04/19/2013,17.767907446790943,0.0,8.639999999999999
04/22/2013,17.937659597787555,0.0,8.639999999999999
04/23/2013,18.079128056034307,0.0,8.639999999999999
04/24/2013,18.192299331102753,0.0,8.639999999999999
04/25/2013,18.192298889160156,0.0,8.639999999999999
04/26/2013,18.192298889160156,0.0,8.639999999999999
04/29/2013,18.1640062190016,0.0,8.639999999999999
04/30/2013,18.333762682802195,0.0,8.639999999999999
05/01/2013,18.333763981924267,0.0,8.639999999999999
05/02/2013,18.1922944535164,0.0,8.639999999999999
05/03/2013,17.99424171447754,0.0,8.639999999999999
05/06/2013,17.965956500515148,0.0,8.639999999999999
05/07/2013,17.909368198674198,0.0,8.639999999999999
05/08/2013,17.96595173405296,0.0,8.639999999999999
05/09/2013,18.022539455134396,0.0,8.639999999999999
05/10/2013,17.994244108342713,0.0,8.639999999999999
05/13/2013,17.852778720030436,0.56,8.399999999999999
05/14/2013,17.337799301569472,0.0,8.399999999999999
05/15/2013,16.822811708812033,0.0,8.399999999999999
05/16/2013,16.736982060813396,0.0,8.399999999999999
05/17/2013,17.108919239780132,0.0,8.399999999999999
05/20/2013,17.16613808443418,0.0,8.399999999999999
05/21/2013,16.82281460034575,0.0,8.399999999999999
05/22/2013,16.508106106917932,0.0,8.399999999999999
05/23/2013,16.136176366551854,0.0,8.399999999999999
05/24/2013,16.107558010535982,0.0,8.399999999999999
05/28/2013,15.935897685039896,0.0,8.399999999999999
05/29/2013,14.791494783604598,0.0,8.399999999999999
05/30/2013,15.106205767284917,0.0,8.399999999999999
05/31/2013,15.22064598080206,0.0,8.399999999999999
06/03/2013,14.762882257240452,0.0,8.399999999999999
06/04/2013,14.36233449436523,0.0,8.399999999999999
06/05/2013,14.30511626061011,0.0,8.399999999999999
06/06/2013,14.10484200414163,0.0,8.399999999999999
06/07/2013,14.476777492028367,0.0,8.399999999999999
06/10/2013,14.076229674665772,0.0,8.399999999999999
06/11/2013,13.732909079919438,0.0,8.399999999999999
06/12/2013,13.502320666186105,0.56,8.16
06/13/2013,13.357127721289855,0.0,8.16
06/14/2013,14.431513114799438,0.0,8.16
06/17/2013,14.17017920022158,0.0,8.16
06/18/2013,13.908843594494394,0.0,8.16
06/19/2013,14.199214628553348,0.0,8.16
06/20/2013,13.24098440885039,0.0,8.16
06/21/2013,13.182907627428632,0.0,8.16
06/24/2013,13.066760092664243,0.0,8.16
06/25/2013,12.544093288389755,0.0,8.16
06/26/2013,12.979660006649944,0.0,8.16
06/27/2013,13.299066108859337,0.0,8.16
06/28/2013,13.589429939303468,0.0,8.16
07/01/2013,13.821731437066767,0.0,8.16
07/02/2013,13.647509077403223,0.0,8.16
07/03/2013,13.589439898502496,0.0,8.16
07/05/2013,13.270021687838023,0.0,8.16
07/08/2013,12.166607110631103,0.0,8.16
07/09/2013,12.515060902831266,0.0,8.16
07/10/2013,12.718314990256347,0.0,8.16
07/11/2013,12.663120479840725,0.56,7.92
07/12/2013,13.253484495677396,0.0,7.92
07/15/2013,13.04685143844593,0.0,7.92
07/16/2013,13.2534764939636,0.0,7.92
07/17/2013,13.046856741420076,0.0,7.92
07/18/2013,13.37155221654704,0.0,7.92
07/19/2013,13.253483236992409,0.0,7.92
07/22/2013,13.371560210824414,0.0,7.92
07/23/2013,13.43058770989228,0.0,7.92
07/24/2013,13.489618480472942,0.0,7.92
07/25/2013,13.282998275403472,0.0,7.92
07/26/2013,13.164927728512975,0.0,7.92
07/29/2013,13.37154753859929,0.0,7.92
07/30/2013,13.401077270507812,0.0,7.92
07/31/2013,13.312511131278233,0.0,7.92
08/01/2013,13.253474619381349,0.0,7.92
08/02/2013,12.869751930236816,0.0,7.92
08/05/2013,12.899266312431017,0.0,7.92
08/06/2013,13.10589641845874,0.0,7.92
08/07/2013,13.017334977092178,0.0,7.92
08/08/2013,12.92877989342168,0.0,7.92
08/09/2013,13.19443879019298,0.0,7.92
08/12/2013,13.223960202400205,0.0,7.92
08/13/2013,13.341566345519682,0.56,7.6800000000000015
08/14/2013,13.101716875918955,0.0,7.6800000000000015
08/15/2013,13.041758611139509,0.0,7.6800000000000015
08/16/2013,12.741948858981887,0.0,7.6800000000000015
08/19/2013,12.292231563659733,0.0,7.6800000000000015
08/20/2013,11.362819023577696,0.0,7.6800000000000015
08/21/2013,11.542706859005252,0.0,7.6800000000000015
08/22/2013,11.482743121746747,0.0,7.6800000000000015
08/23/2013,11.57268495319499,0.0,7.6800000000000015
08/26/2013,11.96244056853235,0.0,7.6800000000000015
08/27/2013,11.992415294310469,0.0,7.6800000000000015
08/28/2013,12.412156841165013,0.0,7.6800000000000015
08/29/2013,12.412154531497608,0.0,7.6800000000000015
08/30/2013,12.56206812769544,0.0,7.6800000000000015
09/03/2013,12.622025370494594,0.0,7.6800000000000015
09/04/2013,12.322217729837147,0.0,7.6800000000000015
09/05/2013,12.412157452527124,0.0,7.6800000000000015
09/06/2013,12.502098312204703,0.0,7.6800000000000015
09/09/2013,12.652006017834317,0.0,7.6800000000000015
09/10/2013,12.71196606960822,0.0,7.6800000000000015
09/11/2013,12.562066013597041,0.0,7.6800000000000015
09/12/2013,12.47211829507191,0.56,7.440000000000003
09/13/2013,12.319646835327148,0.0,7.440000000000003
09/16/2013,12.594094556613848,0.0,7.440000000000003
09/17/2013,12.319650684993483,0.0,7.440000000000003
09/18/2013,12.41113092653979,0.0,7.440000000000003
09/19/2013,12.716074229623496,0.0,7.440000000000003
09/20/2013,12.80755880064528,0.0,7.440000000000003
09/23/2013,12.380630169701053,0.0,7.440000000000003
09/24/2013,12.624589350532414,0.0,7.440000000000003
09/25/2013,12.807554314107298,0.0,7.440000000000003
09/26/2013,12.960027575391281,0.0,7.440000000000003
09/27/2013,12.868544268412611,0.0,7.440000000000003
09/30/2013,12.807554244995119,0.0,7.440000000000003
10/01/2013,12.77705730633137,0.0,7.440000000000003
10/02/2013,12.9295326949045,0.0,7.440000000000003
10/03/2013,12.899032767950747,0.0,7.440000000000003
10/04/2013,12.838045587699824,0.0,7.440000000000003
10/07/2013,12.899032767950747,0.0,7.440000000000003
10/08/2013,12.868544268412611,0.0,7.440000000000003
10/09/2013,12.86853959384359,0.0,7.440000000000003
10/10/2013,13.083086364788874,0.4,7.120000000000003
10/11/2013,13.1139499676058,0.0,7.120000000000003
10/14/2013,12.928813368918735,0.0,7.120000000000003
10/15/2013,12.805383460757712,0.0,7.120000000000003
10/16/2013,12.712817785440404,0.0,7.120000000000003
10/17/2013,12.867094513189787,0.0,7.120000000000003
10/18/2013,13.14480646547864,0.0,7.120000000000003
10/21/2013,13.545937748618497,0.0,7.120000000000003
10/22/2013,13.48422455132627,0.0,7.120000000000003
10/23/2013,13.638498534767288,0.0,7.120000000000003
10/24/2013,13.761926001710425,0.0,7.120000000000003
10/25/2013,13.731073160115741,0.0,7.120000000000003
10/28/2013,13.669356482641577,0.0,7.120000000000003
10/29/2013,13.021375916386942,0.0,7.120000000000003
10/30/2013,12.651100888345862,0.0,7.120000000000003
10/31/2013,12.558530655955746,0.0,7.120000000000003
11/01/2013,12.71281341322327,0.0,7.120000000000003
11/04/2013,12.71281341322327,0.0,7.120000000000003
11/05/2013,12.743670568781253,0.0,7.120000000000003
11/06/2013,12.558532315322559,0.0,7.120000000000003
11/07/2013,12.620242824187631,0.0,7.120000000000003
11/08/2013,12.404247119900292,0.0,7.120000000000003
11/11/2013,12.157398223876953,0.0,7.120000000000003
11/12/2013,12.157404704860598,0.0,7.120000000000003
11/13/2013,12.250764716342434,0.4,6.8000000000000025
11/14/2013,12.594529928285816,0.0,6.8000000000000025
11/15/2013,12.844546108319282,0.0,6.8000000000000025
11/18/2013,12.813292690689474,0.0,6.8000000000000025
11/19/2013,12.625783938205018,0.0,6.8000000000000025
11/20/2013,12.50077534693552,0.0,6.8000000000000025
11/21/2013,12.250760078430176,0.0,6.8000000000000025
11/22/2013,12.313263895556512,0.0,6.8000000000000025
11/25/2013,12.250757247444033,0.0,6.8000000000000025
11/26/2013,12.344514845589638,0.0,6.8000000000000025
11/27/2013,12.344515805346639,0.0,6.8000000000000025
11/29/2013,12.219508171081543,0.0,6.8000000000000025
12/02/2013,12.219515799174612,0.0,6.8000000000000025
12/03/2013,11.90699577331543,0.0,6.8000000000000025
12/04/2013,11.813231468200685,0.0,6.8000000000000025
12/05/2013,11.719476699829102,0.0,6.8000000000000025
12/06/2013,11.750731536212596,0.0,6.8000000000000025
12/09/2013,11.406957621308647,0.0,6.8000000000000025
12/10/2013,11.656971952843875,0.0,6.8000000000000025
12/11/2013,11.938239093983922,0.0,6.8000000000000025
12/12/2013,11.907409667968748,0.4,6.480000000000002
12/13/2013,11.844075159794539,0.0,6.480000000000002
12/16/2013,11.622388899004298,0.0,6.480000000000002
12/17/2013,11.622382395015391,0.0,6.480000000000002
12/18/2013,11.907402855185982,0.0,6.480000000000002
12/19/2013,11.939074210252338,0.0,6.480000000000002
12/20/2013,11.907402855185982,0.0,6.480000000000002
12/23/2013,12.129088919149785,0.0,6.480000000000002
12/24/2013,12.287428289511986,0.0,6.480000000000002
12/26/2013,12.477442798535925,0.0,6.480000000000002
12/27/2013,12.572448616184985,0.0,6.480000000000002
12/30/2013,12.50910847884761,0.0,6.480000000000002
12/31/2013,12.477443330570008,0.0,6.480000000000002
01/02/2014,12.667449813787902,0.0,6.480000000000002
01/03/2014,12.604110481284279,0.0,6.480000000000002
01/06/2014,12.889137372803502,0.0,6.480000000000002
01/07/2014,12.920798705401216,0.0,6.480000000000002
01/08/2014,13.015806065842499,0.0,6.480000000000002
01/09/2014,13.110809995284752,0.0,6.480000000000002
01/10/2014,13.015813580806443,0.0,6.480000000000002
01/13/2014,13.048254013061523,0.4,6.240000000000002
01/14/2014,13.08031517610608,0.0,6.240000000000002
01/15/2014,12.920018110241665,0.0,6.240000000000002
01/16/2014,12.98413459474506,0.0,6.240000000000002
01/17/2014,13.048256374421474,0.0,6.240000000000002
01/21/2014,13.016200251784243,0.0,6.240000000000002
01/22/2014,13.08031940460205,0.0,6.240000000000002
01/23/2014,13.112375381352502,0.0,6.240000000000002
01/24/2014,13.240613644308265,0.0,6.240000000000002
01/27/2014,13.240611374520068,0.0,6.240000000000002
01/28/2014,13.08031968631102,0.0,6.240000000000002
01/29/2014,13.144438840509752,0.0,6.240000000000002
01/30/2014,13.208556267959342,0.0,6.240000000000002
01/31/2014,13.11237831359516,0.0,6.240000000000002
02/03/2014,13.208556267959342,0.0,6.240000000000002
02/04/2014,13.24061237486227,0.0,6.240000000000002
02/05/2014,13.40090963646951,0.0,6.240000000000002
02/06/2014,13.497092247009277,0.0,6.240000000000002
02/07/2014,13.529146711108991,0.0,6.240000000000002
02/10/2014,13.689453404393145,0.0,6.240000000000002
02/11/2014,13.785628230427944,0.0,6.240000000000002
02/12/2014,13.882557948054318,0.4,6.000000000000002
02/13/2014,13.68794692149824,0.0,6.000000000000002
02/14/2014,13.914993371477813,0.0,6.000000000000002
02/18/2014,13.979865934716674,0.0,6.000000000000002
02/19/2014,14.206916806869069,0.0,6.000000000000002
02/20/2014,13.979870469554587,0.0,6.000000000000002
02/21/2014,14.012312787067271,0.0,6.000000000000002
02/24/2014,13.947433734195053,0.0,6.000000000000002
02/25/2014,13.9149978546761,0.0,6.000000000000002
02/26/2014,14.044741366133083,0.0,6.000000000000002
02/27/2014,13.947441033052986,0.0,6.000000000000002
02/28/2014,13.817690294062768,0.0,6.000000000000002
03/03/2014,13.882558293469557,0.0,6.000000000000002
03/04/2014,14.012297978089705,0.0,6.000000000000002
03/05/2014,14.077178001403807,0.0,6.000000000000002
03/06/2014,14.174483981094651,0.0,6.000000000000002
03/07/2014,13.947441033052986,0.0,6.000000000000002
03/10/2014,13.882561946010993,0.0,6.000000000000002
03/11/2014,13.882556114814873,0.0,6.000000000000002
03/12/2014,13.817693762004508,0.0,6.000000000000002
03/13/2014,13.948204973599706,0.4,5.760000000000002
03/14/2014,14.112297356075864,0.0,5.760000000000002
03/17/2014,14.14511197111861,0.0,5.760000000000002
03/18/2014,14.013839422213058,0.0,5.760000000000002
03/19/2014,14.046662642483712,0.0,5.760000000000002
03/20/2014,13.849739609519851,0.0,5.760000000000002
03/21/2014,13.55436970139306,0.0,5.760000000000002
03/24/2014,13.882558763925584,0.0,5.760000000000002
03/25/2014,13.751281973339065,0.0,5.760000000000002
03/26/2014,13.652824354378078,0.0,5.760000000000002
03/27/2014,13.521547317504883,0.0,5.760000000000002
03/28/2014,13.587185541463844,0.0,5.760000000000002
03/31/2014,13.521547317504883,0.0,5.760000000000002
04/01/2014,13.554366170743188,0.0,5.760000000000002
04/02/2014,13.652823186575208,0.0,5.760000000000002
04/03/2014,13.784105290562191,0.0,5.760000000000002
04/04/2014,13.685643196105957,0.0,5.760000000000002
04/07/2014,13.751289360645345,0.0,5.760000000000002
04/08/2014,13.849737898572226,0.0,5.760000000000002
04/09/2014,13.98102122757144,0.0,5.760000000000002
04/10/2014,13.948199568507333,0.0,5.760000000000002
04/11/2014,13.915382675346544,0.4,5.600000000000001
04/14/2014,13.815740326531726,0.0,5.600000000000001
04/15/2014,13.882172253832879,0.0,5.600000000000001
04/16/2014,13.74933275352619,0.0,5.600000000000001
04/17/2014,13.716118505154574,0.0,5.600000000000001
04/21/2014,13.782533748119329,0.0,5.600000000000001
04/22/2014,13.948589990644646,0.0,5.600000000000001
04/23/2014,14.048225039892749,0.0,5.600000000000001
04/24/2014,13.915377317154,0.0,5.600000000000001
04/25/2014,13.948592788582813,0.0,5.600000000000001
04/28/2014,13.882170978489405,0.0,5.600000000000001
04/29/2014,13.815747933534357,0.0,5.600000000000001
04/30/2014,13.882166969790156,0.0,5.600000000000001
05/01/2014,14.114647865295408,0.0,5.600000000000001
05/02/2014,14.08143616900377,0.0,5.600000000000001
05/05/2014,14.081437734098524,0.0,5.600000000000001
05/06/2014,14.01501591775357,0.0,5.600000000000001
05/07/2014,13.98180425900951,0.0,5.600000000000001
05/08/2014,14.114645274379686,0.0,5.600000000000001
05/09/2014,14.01501055161625,0.0,5.600000000000001
05/12/2014,14.114644029796027,0.0,5.600000000000001
05/13/2014,14.182253712997852,0.4,5.440000000000001
05/14/2014,14.115036577716904,0.0,5.440000000000001
05/15/2014,14.11503930118338,0.0,5.440000000000001
05/16/2014,14.115036577716904,0.0,5.440000000000001
05/19/2014,14.18225765401557,0.0,5.440000000000001
05/20/2014,14.249465375408098,0.0,5.440000000000001
05/21/2014,14.24946772419903,0.0,5.440000000000001
05/22/2014,14.215865670520918,0.0,5.440000000000001
05/23/2014,14.283074420796071,0.0,5.440000000000001
05/27/2014,14.383894672453781,0.0,5.440000000000001
05/28/2014,14.484718753596372,0.0,5.440000000000001
05/29/2014,14.619147571528568,0.0,5.440000000000001
05/30/2014,14.518331225884207,0.0,5.440000000000001
06/02/2014,14.619152069091799,0.0,5.440000000000001
06/03/2014,14.619144306179152,0.0,5.440000000000001
06/04/2014,14.585547972702166,0.0,5.440000000000001
06/05/2014,14.719975051547232,0.0,5.440000000000001
06/06/2014,14.820791796833134,0.0,5.440000000000001
06/09/2014,14.921614218333167,0.0,5.440000000000001
06/10/2014,14.921614622411463,0.0,5.440000000000001
06/11/2014,14.854400613020621,0.0,5.440000000000001
06/12/2014,14.753580093383789,0.4,5.280000000000001
06/13/2014,14.719576835632326,0.0,5.280000000000001
06/16/2014,14.719584322776521,0.0,5.280000000000001
06/17/2014,14.651592033997067,0.0,5.280000000000001
06/18/2014,14.515614509582521,0.0,5.280000000000001
06/19/2014,14.549620212721257,0.0,5.280000000000001
06/20/2014,14.617604087350587,0.0,5.280000000000001
06/23/2014,14.481624221344928,0.0,5.280000000000001
06/24/2014,14.549612998962402,0.0,5.280000000000001
06/25/2014,14.583603271789794,0.0,5.280000000000001
06/26/2014,14.515617941688008,0.0,5.280000000000001
06/27/2014,14.617594530251601,0.0,5.280000000000001
06/30/2014,14.719576835632326,0.0,5.280000000000001
07/01/2014,14.753581185476824,0.0,5.280000000000001
07/02/2014,14.78757367345709,0.0,5.280000000000001
07/03/2014,14.75357952251483,0.0,5.280000000000001
07/07/2014,14.685590697884912,0.0,5.280000000000001
07/08/2014,14.617601965522278,0.0,5.280000000000001
07/09/2014,14.685588402631295,0.0,5.280000000000001
07/10/2014,14.651595544280244,0.0,5.280000000000001
07/11/2014,14.68558614341825,0.4,5.12
07/14/2014,14.685588836669924,0.0,5.12
07/15/2014,14.719979404156916,0.0,5.12
07/16/2014,14.651194522640521,0.0,5.12
07/17/2014,14.616801261901855,0.0,5.12
07/18/2014,14.548016330694722,0.0,5.12
07/21/2014,14.616808137750251,0.0,5.12
07/22/2014,14.582407951354982,0.0,5.12
07/23/2014,14.582408001163191,0.0,5.12
07/24/2014,14.651194522640521,0.0,5.12
07/25/2014,14.616801211976172,0.0,5.12
07/28/2014,14.582418491903123,0.0,5.12
07/29/2014,14.685588836669924,0.0,5.12
07/30/2014,14.685586093257623,0.0,5.12
07/31/2014,14.548019592136535,0.0,5.12
08/01/2014,14.41044975661787,0.0,5.12
08/04/2014,14.410448027899147,0.0,5.12
08/05/2014,14.410448027899147,0.0,5.12
08/06/2014,14.410449798732607,0.0,5.12
08/07/2014,14.513626281388634,0.0,5.12
08/08/2014,14.410451468950653,0.0,5.12
08/11/2014,14.54801638038546,0.0,5.12
08/12/2014,14.582407951354982,0.0,5.12
08/13/2014,14.756423595357898,0.4,4.960000000000001
08/14/2014,14.547611331581662,0.0,4.960000000000001
08/15/2014,14.652020759830666,0.0,4.960000000000001
08/18/2014,14.617217158462923,0.0,4.960000000000001
08/19/2014,14.68682279622596,0.0,4.960000000000001
08/20/2014,14.617217158462923,0.0,4.960000000000001
08/21/2014,14.68682068346944,0.0,4.960000000000001
08/22/2014,14.721626587387354,0.0,4.960000000000001
08/25/2014,14.686817710378978,0.0,4.960000000000001
08/26/2014,14.652020854614923,0.0,4.960000000000001
08/27/2014,14.652020854614923,0.0,4.960000000000001
08/28/2014,14.68682279622596,0.0,4.960000000000001
08/29/2014,14.68682068346944,0.0,4.960000000000001
09/02/2014,14.756426405778534,0.0,4.960000000000001
09/03/2014,14.721626587387354,0.0,4.960000000000001
09/04/2014,14.68682068346944,0.0,4.960000000000001
09/05/2014,14.652019700813124,0.0,4.960000000000001
09/08/2014,14.826041221618652,0.0,4.960000000000001
09/09/2014,14.826034848806824,0.0,4.960000000000001
09/10/2014,14.791231155395508,0.0,4.960000000000001
09/11/2014,14.861662127327849,0.4,4.8
09/12/2014,14.896882382501197,0.0,4.8
09/15/2014,14.720798299464404,0.0,4.8
09/16/2014,14.65035894241601,0.0,4.8
09/17/2014,14.509497642517092,0.0,4.8
09/18/2014,14.544712430302782,0.0,4.8
09/19/2014,14.333409309387207,0.0,4.8
09/22/2014,14.33340431982293,0.0,4.8
09/23/2014,14.262974540448635,0.0,4.8
09/24/2014,14.15731928177109,0.0,4.8
09/25/2014,14.192542844437858,0.0,4.8
09/26/2014,14.086889074858043,0.0,4.8
09/29/2014,14.051669872260454,0.0,4.8
09/30/2014,13.981233152137387,0.0,4.8
10/01/2014,13.523421770372325,0.0,4.8
10/02/2014,13.734716965202827,0.0,4.8
10/03/2014,13.69949977666206,0.0,4.8
10/06/2014,13.664281092359529,0.0,4.8
10/07/2014,13.769934372945583,0.0,4.8
10/08/2014,14.016450566870883,0.0,4.8
10/09/2014,14.227754800011425,0.0,4.8
10/10/2014,14.226880114999421,0.4,4.8
10/13/2014,14.19121774321809,0.0,4.8
10/14/2014,14.29819107055664,0.0,4.8
10/15/2014,14.26253579221151,0.0,4.8
10/16/2014,13.905969288264746,0.0,4.8
