PEGI,Pattern Energy Group Inc.,
Date,Price,Annualized Dividend
02/22/2019,19.72,1.688
02/25/2019,19.78,1.688
02/25/2019,19.65,1.688
02/26/2019,19.67,1.688
02/26/2019,19.42,1.688
02/27/2019,19.38,1.688
02/27/2019,19.25,1.688
02/28/2019,19.29,1.688
02/28/2019,19.47,1.688
03/01/2019,18.91,1.688
03/01/2019,18.41,1.688
03/04/2019,18.58,1.688
03/04/2019,18.87,1.688
03/05/2019,18.87,1.688
03/05/2019,19.37,1.688
03/06/2019,19.41,1.688
03/06/2019,19.27,1.688
03/07/2019,19.33,1.688
03/07/2019,18.95,1.688
03/08/2019,18.99,1.688
03/08/2019,19.31,1.688
03/11/2019,19.37,1.688
03/11/2019,19.78,1.688
03/12/2019,19.81,1.688
03/12/2019,20.3,1.688
03/13/2019,20.28,1.688
03/13/2019,20.41,1.688
03/14/2019,20.43,1.688
03/14/2019,20.26,1.688
03/15/2019,20.35,1.688
03/15/2019,20.45,1.688
03/18/2019,20.49,1.688
03/18/2019,20.32,1.688
03/19/2019,20.31,1.688
03/19/2019,20.32,1.688
03/20/2019,20.41,1.688
03/20/2019,20.37,1.688
03/21/2019,20.42,1.688
03/21/2019,20.5,1.688
03/22/2019,20.55,1.688
03/22/2019,20.37,1.688
03/25/2019,20.36,1.688
03/25/2019,20.61,1.688
03/26/2019,20.67,1.688
03/26/2019,20.79,1.688
03/27/2019,20.81,1.688
03/27/2019,20.85,1.688
03/28/2019,20.9,1.688
03/28/2019,20.81,1.688
03/29/2019,20.87,1.688
03/29/2019,20.93,1.688
04/01/2019,20.93,1.688
04/01/2019,20.86,1.688
04/02/2019,20.88,1.688
04/02/2019,21.08,1.688
04/03/2019,21.11,1.688
04/03/2019,21.23,1.688
04/04/2019,21.26,1.688
04/04/2019,21.24,1.688
04/05/2019,21.15,1.688
04/05/2019,21.47,1.688
04/08/2019,21.44,1.688
04/08/2019,21.14,1.688
04/09/2019,21.2,1.688
04/09/2019,21.06,1.688
04/10/2019,20.94,1.688
04/10/2019,21.25,1.688
04/11/2019,21.25,1.688
04/11/2019,21.47,1.688
04/12/2019,21.48,1.688
04/12/2019,21.58,1.688
04/15/2019,21.6,1.688
04/15/2019,21.57,1.688
04/16/2019,21.77,1.688
04/16/2019,21.66,1.688
04/17/2019,21.75,1.688
04/17/2019,21.32,1.688
04/18/2019,21.39,1.688
04/18/2019,21.31,1.688
04/22/2019,21.31,1.688
04/22/2019,21.37,1.688
04/23/2019,21.28,1.688
04/23/2019,21.45,1.688
04/24/2019,21.47,1.688
04/24/2019,21.77,1.688
04/25/2019,21.86,1.688
04/25/2019,21.65,1.688
04/26/2019,21.76,1.688
04/26/2019,21.94,1.688
04/29/2019,21.99,1.688
04/29/2019,21.91,1.688
04/30/2019,21.93,1.688
04/30/2019,22.0,1.688
05/01/2019,22.06,1.688
05/01/2019,21.86,1.688
05/02/2019,21.83,1.688
05/02/2019,21.57,1.688
05/03/2019,21.69,1.688
05/03/2019,22.03,1.688
05/06/2019,21.96,1.688
05/06/2019,21.9,1.688
05/07/2019,21.89,1.688
05/07/2019,21.94,1.688
05/08/2019,21.91,1.688
05/08/2019,20.93,1.688
05/09/2019,20.93,1.688
05/09/2019,21.06,1.688
05/10/2019,20.65,1.688
05/10/2019,19.9,1.688
05/13/2019,19.75,1.688
05/13/2019,20.26,1.688
05/14/2019,20.36,1.688
05/14/2019,20.71,1.688
05/15/2019,20.63,1.688
05/15/2019,20.66,1.688
05/16/2019,20.64,1.688
05/16/2019,20.52,1.688
05/17/2019,20.52,1.688
05/17/2019,20.57,1.688
05/20/2019,20.54,1.688
05/20/2019,20.37,1.688
05/21/2019,20.44,1.688
05/21/2019,20.91,1.688
05/22/2019,20.91,1.688
05/22/2019,20.91,1.688
05/23/2019,20.9,1.688
05/23/2019,20.66,1.688
05/24/2019,20.77,1.688
05/24/2019,20.9,1.688
05/28/2019,20.94,1.688
05/28/2019,20.78,1.688
05/29/2019,20.78,1.688
05/29/2019,20.49,1.688
05/30/2019,20.57,1.688
05/30/2019,20.27,1.688
05/31/2019,20.13,1.688
05/31/2019,20.18,1.688
06/03/2019,20.16,1.688
06/03/2019,20.53,1.688
06/04/2019,20.62,1.688
06/04/2019,20.77,1.688
06/05/2019,20.88,1.688
06/05/2019,20.9,1.688
06/06/2019,20.9,1.688
06/06/2019,21.02,1.688
06/07/2019,21.17,1.688
06/07/2019,21.26,1.688
06/10/2019,21.28,1.688
06/10/2019,21.27,1.688
06/11/2019,21.31,1.688
06/11/2019,21.41,1.688
06/12/2019,21.4,1.688
06/12/2019,21.56,1.688
06/13/2019,21.58,1.688
06/13/2019,21.59,1.688
06/14/2019,21.61,1.688
06/14/2019,21.77,1.688
06/17/2019,21.79,1.688
06/17/2019,21.72,1.688
06/18/2019,21.89,1.688
06/18/2019,21.84,1.688
06/19/2019,21.84,1.688
06/19/2019,21.87,1.688
06/20/2019,22.04,1.688
06/20/2019,22.43,1.688
06/21/2019,22.35,1.688
06/21/2019,22.43,1.688
06/24/2019,22.5,1.688
06/24/2019,22.19,1.688
06/25/2019,22.23,1.688
06/25/2019,22.08,1.688
06/26/2019,22.17,1.688
06/26/2019,21.79,1.688
06/27/2019,21.96,1.688
06/27/2019,22.11,1.688
06/28/2019,22.25,1.688
06/28/2019,22.38,1.688
07/01/2019,22.52,1.688
07/01/2019,22.32,1.688
07/02/2019,22.34,1.688
07/02/2019,22.65,1.688
07/03/2019,22.59,1.688
07/03/2019,22.84,1.688
07/05/2019,22.64,1.688
07/05/2019,22.63,1.688
07/08/2019,22.54,1.688
07/08/2019,22.61,1.688
07/09/2019,22.61,1.688
07/09/2019,22.89,1.688
07/10/2019,22.92,1.688
07/10/2019,22.69,1.688
07/11/2019,22.64,1.688
07/11/2019,22.78,1.688
07/12/2019,22.78,1.688
07/12/2019,22.38,1.688
07/15/2019,22.39,1.688
07/15/2019,22.43,1.688
07/16/2019,22.34,1.688
07/16/2019,22.5,1.688
07/17/2019,22.54,1.688
07/17/2019,22.84,1.688
07/18/2019,22.85,1.688
07/18/2019,23.03,1.688
07/19/2019,22.95,1.688
07/19/2019,22.81,1.688
07/22/2019,22.88,1.688
07/22/2019,22.81,1.688
07/23/2019,22.81,1.688
07/23/2019,22.75,1.688
07/24/2019,22.78,1.688
07/24/2019,22.76,1.688
07/25/2019,22.72,1.688
07/25/2019,22.6,1.688
07/26/2019,22.66,1.688
07/26/2019,22.81,1.688
07/29/2019,22.92,1.688
07/29/2019,23.23,1.688
07/30/2019,23.2,1.688
07/30/2019,23.58,1.688
07/31/2019,23.52,1.688
07/31/2019,22.23,1.688
08/01/2019,22.3,1.688
08/01/2019,22.12,1.688
08/02/2019,22.13,1.688
08/02/2019,22.35,1.688
08/05/2019,22.3,1.688
08/05/2019,21.66,1.688
08/06/2019,22.36,1.688
08/06/2019,21.82,1.688
08/07/2019,21.54,1.688
08/07/2019,21.93,1.688
08/08/2019,22.02,1.688
08/08/2019,22.71,1.688
08/09/2019,22.61,1.688
08/09/2019,22.58,1.688
08/12/2019,22.53,1.688
08/12/2019,24.38,1.688
08/13/2019,24.38,1.688
08/13/2019,25.02,1.688
08/14/2019,24.37,1.688
08/14/2019,25.04,1.688
08/15/2019,24.97,1.688
08/15/2019,24.88,1.688
08/16/2019,24.82,1.688
08/16/2019,25.56,1.688
08/19/2019,25.83,1.688
08/19/2019,25.64,1.688
08/20/2019,25.43,1.688
08/20/2019,24.8,1.688
08/21/2019,24.85,1.688
08/21/2019,25.04,1.688
08/22/2019,25.08,1.688
08/22/2019,25.49,1.688
08/23/2019,25.53,1.688
08/23/2019,24.97,1.688
08/26/2019,25.1,1.688
08/26/2019,25.72,1.688
08/27/2019,25.83,1.688
08/27/2019,25.46,1.688
08/28/2019,25.46,1.688
08/28/2019,25.64,1.688
08/29/2019,25.73,1.688
08/29/2019,25.89,1.688
08/30/2019,25.93,1.688
08/30/2019,26.32,1.688
09/03/2019,26.32,1.688
09/03/2019,25.88,1.688
09/04/2019,26.08,1.688
09/04/2019,26.19,1.688
09/05/2019,26.22,1.688
09/05/2019,26.58,1.688
09/06/2019,26.66,1.688
09/06/2019,26.51,1.688
09/09/2019,26.49,1.688
09/09/2019,26.24,1.688
09/10/2019,26.28,1.688
09/10/2019,26.37,1.688
09/11/2019,26.37,1.688
09/11/2019,26.64,1.688
09/12/2019,26.76,1.688
09/12/2019,26.74,1.688
09/13/2019,26.74,1.688
09/13/2019,26.38,1.688
09/16/2019,26.38,1.688
09/16/2019,26.27,1.688
09/17/2019,26.35,1.688
09/17/2019,26.65,1.688
09/18/2019,26.73,1.688
09/18/2019,26.57,1.688
09/19/2019,26.6,1.688
09/19/2019,26.57,1.688
09/20/2019,26.53,1.688
09/20/2019,26.55,1.688
09/23/2019,26.61,1.688
09/23/2019,26.4,1.688
09/24/2019,26.52,1.688
09/24/2019,26.47,1.688
09/25/2019,26.59,1.688
09/25/2019,26.61,1.688
09/26/2019,26.72,1.688
09/26/2019,26.73,1.688
09/27/2019,26.82,1.688
09/27/2019,26.33,1.688
09/30/2019,26.31,1.688
09/30/2019,26.51,1.688
10/01/2019,26.62,1.688
10/01/2019,26.52,1.688
10/02/2019,26.37,1.688
10/02/2019,26.04,1.688
10/03/2019,26.08,1.688
10/03/2019,26.23,1.688
10/04/2019,26.22,1.688
10/04/2019,26.53,1.688
10/07/2019,26.53,1.688
10/07/2019,26.18,1.688
10/08/2019,26.07,1.688
10/08/2019,25.99,1.688
10/09/2019,26.18,1.688
10/09/2019,26.51,1.688
10/10/2019,26.49,1.688
10/10/2019,26.42,1.688
10/11/2019,26.66,1.688
10/11/2019,25.73,1.688
10/14/2019,25.85,1.688
10/14/2019,25.44,1.688
10/15/2019,25.63,1.688
10/15/2019,25.98,1.688
10/16/2019,25.88,1.688
10/16/2019,25.72,1.688
10/17/2019,25.53,1.688
10/17/2019,25.74,1.688
10/18/2019,25.62,1.688
10/18/2019,26.25,1.688
10/21/2019,26.31,1.688
10/21/2019,26.43,1.688
10/22/2019,26.52,1.688
10/22/2019,26.38,1.688
10/23/2019,26.23,1.688
10/23/2019,26.92,1.688
10/24/2019,27.05,1.688
10/24/2019,27.31,1.688
10/25/2019,27.23,1.688
10/25/2019,27.31,1.688
10/28/2019,27.31,1.688
10/28/2019,26.83,1.688
10/29/2019,26.81,1.688
10/29/2019,27.29,1.688
10/30/2019,27.29,1.688
10/30/2019,27.84,1.688
10/31/2019,27.99,1.688
10/31/2019,27.59,1.688
11/01/2019,27.62,1.688
11/01/2019,27.37,1.688
11/04/2019,26.58,1.688
11/04/2019,26.69,1.688
11/05/2019,26.55,1.688
11/05/2019,26.86,1.688
11/06/2019,26.86,1.688
11/06/2019,26.85,1.688
11/07/2019,26.74,1.688
11/07/2019,26.84,1.688
11/08/2019,26.86,1.688
11/08/2019,26.94,1.688
11/11/2019,26.94,1.688
11/11/2019,27.08,1.688
11/12/2019,27.07,1.688
11/12/2019,27.02,1.688
11/13/2019,26.98,1.688
11/13/2019,27.14,1.688
11/14/2019,27.12,1.688
11/14/2019,26.99,1.688
11/15/2019,27.01,1.688
11/15/2019,27.13,1.688
11/18/2019,26.97,1.688
11/18/2019,26.86,1.688
11/19/2019,26.84,1.688
11/19/2019,26.87,1.688
11/20/2019,26.86,1.688
11/20/2019,26.91,1.688
11/21/2019,26.93,1.688
11/21/2019,26.91,1.688
11/22/2019,26.87,1.688
11/22/2019,26.89,1.688
11/25/2019,26.87,1.688
11/25/2019,26.96,1.688
11/26/2019,26.91,1.688
11/26/2019,26.95,1.688
11/27/2019,26.99,1.688
11/27/2019,27.37,1.688
11/29/2019,27.13,1.688
11/29/2019,27.09,1.688
12/02/2019,27.07,1.688
12/02/2019,26.99,1.688
12/03/2019,26.93,1.688
12/03/2019,26.95,1.688
12/04/2019,26.97,1.688
12/04/2019,27.03,1.688
12/05/2019,27.02,1.688
12/05/2019,26.99,1.688
12/06/2019,26.93,1.688
12/06/2019,27.02,1.688
12/09/2019,26.87,1.688
12/09/2019,26.81,1.688
12/10/2019,26.81,1.688
12/10/2019,26.8,1.688
12/11/2019,26.79,1.688
12/11/2019,26.86,1.688
12/12/2019,26.84,1.688
12/12/2019,26.8,1.688
12/13/2019,26.79,1.688
12/13/2019,26.8,1.688
12/16/2019,26.8,1.688
12/16/2019,26.81,1.688
12/17/2019,26.83,1.688
12/17/2019,26.77,1.688
12/18/2019,26.79,1.688
12/18/2019,26.78,1.688
12/19/2019,26.77,1.688
12/19/2019,26.74,1.688
12/20/2019,26.73,1.688
12/20/2019,26.73,1.688
12/23/2019,26.75,1.688
12/23/2019,26.72,1.688
12/24/2019,26.74,1.688
12/24/2019,26.7,1.688
12/26/2019,26.7,1.688
12/26/2019,26.71,1.688
12/27/2019,26.71,1.688
12/27/2019,26.67,1.688
12/30/2019,26.75,1.688
12/30/2019,26.73,1.688
12/31/2019,26.75,1.688
12/31/2019,26.76,1.688
01/02/2020,26.75,1.688
01/02/2020,26.72,1.688
01/03/2020,26.68,1.688
01/03/2020,26.7,1.688
