IRCP,IRSA Propiedades Comerciales S.,
Date,Price,Annualized Dividend
06/20/2013,9.134547233581543,3.181
06/21/2013,9.134547233581543,3.181
06/21/2013,9.134547233581543,3.181
06/24/2013,9.230109686533979,3.181
06/24/2013,9.275079727172852,3.181
06/25/2013,9.33129172473092,3.181
06/25/2013,9.15703296661377,3.181
06/26/2013,9.168274105775755,3.181
06/26/2013,9.190759658813477,3.181
06/27/2013,9.145791598993465,3.181
06/27/2013,8.594907760620117,3.181
06/28/2013,8.544315338134766,3.181
06/28/2013,8.544315338134766,3.181
07/01/2013,8.881592060660102,3.181
07/01/2013,8.999638557434082,3.181
07/02/2013,8.825379838027057,3.181
07/02/2013,8.870349884033203,3.181
07/03/2013,8.870349884033203,3.181
07/03/2013,8.870349884033203,3.181
07/05/2013,9.246973991394043,3.181
07/05/2013,9.246973991394043,3.181
07/08/2013,9.246972192345137,1.935
07/08/2013,9.528035163879395,1.935
07/09/2013,9.786613255531861,1.935
07/09/2013,10.1351318359375,1.935
07/10/2013,10.146373706583237,1.935
07/10/2013,10.005842208862305,1.935
07/11/2013,9.780992119114359,1.935
07/11/2013,9.837204933166504,1.935
07/12/2013,9.837205461678948,1.935
07/12/2013,9.752886772155762,1.935
07/15/2013,9.780992119114359,1.935
07/15/2013,9.837204933166504,1.935
07/16/2013,9.837204933166504,1.935
07/16/2013,9.837204933166504,1.935
07/17/2013,9.769750300259245,1.935
07/17/2013,9.747265815734863,1.935
07/18/2013,9.747265815734863,1.935
07/18/2013,9.747265815734863,1.935
07/19/2013,9.977736968274362,1.935
07/19/2013,9.752886772155762,1.935
07/22/2013,9.977737931363336,1.935
07/22/2013,10.073299407958984,1.935
07/23/2013,10.12388951617264,1.935
07/23/2013,10.539862632751465,1.935
07/24/2013,10.506136682832548,1.935
07/24/2013,10.433059692382812,1.935
07/25/2013,10.371225138905945,1.935
07/25/2013,10.208208084106445,1.935
07/26/2013,10.567967728257651,1.935
07/26/2013,10.562347412109375,1.935
07/29/2013,10.596075834370552,1.935
07/29/2013,10.573590278625488,1.935
07/30/2013,10.922108929173996,1.935
07/30/2013,10.624181747436523,1.935
07/31/2013,10.635424671849345,1.935
07/31/2013,10.506135940551758,1.935
08/01/2013,10.562349005208612,1.935
08/01/2013,10.56796932220459,1.935
08/02/2013,10.624181492774754,1.935
08/02/2013,10.652288436889648,1.935
08/05/2013,10.6522893634749,1.935
08/05/2013,10.832169532775879,1.935
08/06/2013,10.815303185841056,1.935
08/06/2013,10.70849895477295,1.935
08/07/2013,10.579212264124898,1.935
08/07/2013,10.680395126342773,1.935
08/08/2013,10.65228931576309,1.935
08/08/2013,10.551106452941895,1.935
08/09/2013,10.680395126342773,1.935
08/09/2013,10.680395126342773,1.935
08/12/2013,10.65228987633851,1.935
08/12/2013,10.607319831848145,1.935
08/13/2013,10.770335210054135,1.935
08/13/2013,10.680395126342773,1.935
08/14/2013,10.674773127596033,1.935
08/14/2013,10.663530349731445,1.935
08/15/2013,10.646666526794434,1.935
08/15/2013,10.646666526794434,1.935
08/16/2013,10.494893379936821,1.935
08/16/2013,10.427437782287598,1.935
08/19/2013,10.641045914309695,1.935
08/19/2013,10.624181747436523,1.935
08/20/2013,10.618559837341309,1.935
08/20/2013,10.618559837341309,1.935
08/21/2013,10.635424228713937,1.935
08/21/2013,10.601696968078613,1.935
08/22/2013,10.612938236129924,1.935
08/22/2013,10.005842208862305,1.935
08/23/2013,10.225072343367524,1.935
08/23/2013,10.129510879516602,1.935
08/26/2013,10.230693250588004,1.935
08/26/2013,10.174480438232422,1.935
08/27/2013,10.185723783994645,1.935
08/27/2013,10.140753746032715,1.935
08/28/2013,10.118269920349121,1.935
08/28/2013,10.118269920349121,1.935
08/29/2013,10.095783438090033,1.935
08/29/2013,10.579212188720703,1.935
08/30/2013,10.376845448993558,1.935
08/30/2013,10.38808822631836,1.935
09/03/2013,10.35998249053955,1.935
09/03/2013,10.35998249053955,1.935
09/04/2013,10.35998249053955,1.935
09/04/2013,10.35998249053955,1.935
09/05/2013,10.35998249053955,1.935
09/05/2013,10.35998249053955,1.935
09/06/2013,10.354362928044086,1.935
09/06/2013,10.118269920349121,1.935
09/09/2013,10.270042687837172,1.935
09/09/2013,10.062055587768555,1.935
09/10/2013,10.062055587768555,1.935
09/10/2013,10.062055587768555,1.935
09/11/2013,10.045191675170042,1.935
09/11/2013,10.03394889831543,1.935
09/12/2013,10.03394889831543,1.935
09/12/2013,10.03394889831543,1.935
09/13/2013,10.185724969976954,1.935
09/13/2013,10.29252815246582,1.935
09/16/2013,10.258801114567687,1.935
09/16/2013,10.275665283203125,1.935
09/17/2013,10.343120108032767,1.935
09/17/2013,10.298150062561035,1.935
09/18/2013,10.298150062561035,1.935
09/18/2013,10.298150062561035,1.935
09/19/2013,10.500515937805176,1.935
09/19/2013,10.500515937805176,1.935
09/20/2013,10.51175676126557,1.935
09/20/2013,10.539862632751465,1.935
09/23/2013,10.399332096702175,1.935
09/23/2013,10.680395126342773,1.935
09/24/2013,10.31501293182373,1.935
09/24/2013,10.31501293182373,1.935
09/25/2013,11.242521527211661,1.935
09/25/2013,10.52299976348877,1.935
09/26/2013,10.52299976348877,1.935
09/26/2013,10.52299976348877,1.935
09/27/2013,10.52299976348877,1.935
09/27/2013,10.52299976348877,1.935
09/30/2013,10.646667255104871,1.935
09/30/2013,10.663530349731445,1.935
10/01/2013,10.601697400688034,1.935
10/01/2013,10.596076011657715,1.935
10/02/2013,10.646667440760261,1.935
10/02/2013,10.596076011657715,1.935
10/03/2013,10.680395126342773,1.935
10/03/2013,10.680395126342773,1.935
10/04/2013,10.95021537747686,1.935
10/04/2013,10.680395126342773,1.935
10/07/2013,11.529205604517827,1.935
10/07/2013,10.680395126342773,1.935
10/08/2013,10.680393784600028,1.935
10/08/2013,10.73660659790039,1.935
10/09/2013,10.967078323425742,1.935
10/09/2013,11.658493041992188,1.935
10/10/2013,12.130679716348219,1.935
10/10/2013,11.917072296142578,1.935
10/11/2013,11.737191480502544,1.935
10/11/2013,12.001391410827637,1.935
10/14/2013,11.933934434920952,1.935
10/14/2013,12.007011413574219,1.935
10/15/2013,12.276834061283934,1.935
10/15/2013,11.821512222290039,1.935
10/16/2013,11.821512222290039,1.935
10/16/2013,11.821512222290039,1.935
10/17/2013,12.192514214271657,1.935
10/17/2013,12.029497146606445,1.935
10/18/2013,12.068845509791444,1.935
10/18/2013,11.917072296142578,1.935
10/21/2013,11.287492352558539,1.935
10/21/2013,12.085711479187012,1.935
10/22/2013,11.877721443314641,1.935
10/22/2013,11.714705467224121,1.935
10/23/2013,11.815889076952935,1.935
10/23/2013,12.293696403503418,1.935
10/24/2013,12.198137173897218,1.935
10/24/2013,12.64783763885498,1.935
10/25/2013,12.39487817898581,1.935
10/25/2013,13.153748512268066,1.935
10/28/2013,12.732154538602375,1.935
10/28/2013,12.38925838470459,1.935
10/29/2013,12.355531800547194,1.935
10/29/2013,12.64783763885498,1.935
10/30/2013,12.647835793702498,1.935
10/30/2013,12.928898811340332,1.935
10/31/2013,12.917654469387307,1.935
10/31/2013,12.912033081054688,1.935
11/01/2013,12.113816284808534,1.935
11/01/2013,12.254347801208496,1.935
11/04/2013,12.844580452257642,1.935
11/04/2013,12.271211624145508,1.935
11/05/2013,12.366772041098374,1.935
11/05/2013,12.349907875061035,1.935
11/06/2013,12.647835320728902,1.935
11/06/2013,12.293696403503418,1.935
11/07/2013,12.282453961663204,1.935
11/07/2013,12.366772651672363,1.935
11/08/2013,12.28807544708252,1.935
11/08/2013,12.28807544708252,1.935
11/11/2013,12.50168286826058,1.935
11/11/2013,12.28807544708252,1.935
11/12/2013,12.288073922775405,1.935
11/12/2013,12.141921043395996,1.935
11/13/2013,12.06322591993274,1.935
11/13/2013,12.085711479187012,1.935
11/14/2013,12.642213815791472,1.935
11/14/2013,11.872101783752441,1.935
11/15/2013,11.894588081669433,1.935
11/15/2013,12.782747268676758,1.935
11/18/2013,12.877528796348182,2.827
11/18/2013,12.772214889526367,2.827
11/19/2013,12.80146863950431,2.827
11/19/2013,12.813170433044434,2.827
11/20/2013,12.854125686838527,2.827
11/20/2013,12.345109939575195,2.827
11/21/2013,13.205172271688616,2.827
11/21/2013,12.69615650177002,2.827
11/22/2013,13.316336924510043,2.827
11/22/2013,13.433351516723633,2.827
11/25/2013,12.953587532043457,2.827
11/25/2013,12.953587532043457,2.827
11/26/2013,12.976992198951747,2.827
11/26/2013,12.42116928100586,2.827
11/27/2013,12.690303731802373,2.827
11/27/2013,13.088155746459961,2.827
11/29/2013,13.088155746459961,2.827
11/29/2013,13.088155746459961,2.827
12/02/2013,12.725409346353361,2.827
12/02/2013,12.93018627166748,2.827
12/03/2013,12.491378492828009,1.9009999999999998
12/03/2013,12.579139709472656,1.9009999999999998
12/04/2013,12.579139709472656,1.9009999999999998
12/04/2013,12.579139709472656,1.9009999999999998
12/05/2013,12.579139709472656,1.9009999999999998
12/05/2013,12.579139709472656,1.9009999999999998
12/06/2013,12.579139709472656,1.9009999999999998
12/06/2013,12.579139709472656,1.9009999999999998
12/09/2013,12.795617873397166,1.9009999999999998
12/09/2013,12.55573558807373,1.9009999999999998
12/10/2013,12.702005433582695,1.9009999999999998
12/10/2013,12.69030475616455,1.9009999999999998
12/11/2013,12.637648582458496,1.9009999999999998
12/11/2013,12.637648582458496,1.9009999999999998
12/12/2013,12.421169749103406,1.9009999999999998
12/12/2013,12.386065483093262,1.9009999999999998
12/13/2013,12.339259042763098,1.9009999999999998
12/13/2013,12.345109939575195,1.9009999999999998
12/16/2013,13.01209652774105,1.9009999999999998
12/16/2013,12.871678352355957,1.9009999999999998
12/17/2013,12.965290469279353,1.9009999999999998
12/17/2013,12.871678352355957,1.9009999999999998
12/18/2013,13.035500526428223,1.9009999999999998
12/18/2013,13.035500526428223,1.9009999999999998
12/19/2013,12.731260176970864,1.9009999999999998
12/19/2013,12.871678352355957,1.9009999999999998
12/20/2013,12.988693412035218,1.9009999999999998
12/20/2013,13.041350364685059,1.9009999999999998
12/23/2013,13.04134946910323,1.9009999999999998
12/23/2013,13.047199249267578,1.9009999999999998
12/24/2013,12.988693237304688,1.9009999999999998
12/24/2013,12.988693237304688,1.9009999999999998
12/26/2013,12.988692769329097,1.9009999999999998
12/26/2013,13.158364295959473,1.9009999999999998
12/27/2013,13.12911177791854,1.9009999999999998
12/27/2013,13.164216041564941,1.9009999999999998
12/30/2013,13.023796965702553,1.9009999999999998
12/30/2013,13.421648979187012,1.9009999999999998
12/31/2013,13.181767620973204,1.9009999999999998
12/31/2013,12.321704864501953,1.9009999999999998
01/02/2014,12.947737690407768,1.9009999999999998
01/02/2014,13.339738845825195,1.9009999999999998
01/03/2014,13.287081522299559,1.9009999999999998
01/03/2014,13.164216041564941,1.9009999999999998
01/06/2014,13.06475236368553,1.9009999999999998
01/06/2014,13.211021423339844,1.9009999999999998
01/07/2014,13.263680142623402,1.9009999999999998
01/07/2014,13.281232833862305,1.9009999999999998
01/08/2014,13.310484104336066,1.9009999999999998
01/08/2014,13.632275581359863,1.9009999999999998
01/09/2014,13.743439328940097,1.9009999999999998
01/09/2014,13.439199447631836,1.9009999999999998
01/10/2014,13.439199447631836,1.9009999999999998
01/10/2014,13.439199447631836,1.9009999999999998
01/13/2014,13.439199447631836,1.9009999999999998
01/13/2014,13.439199447631836,1.9009999999999998
01/14/2014,13.310484501026504,1.9009999999999998
01/14/2014,13.269529342651367,1.9009999999999998
01/15/2014,13.117409902679515,1.9009999999999998
01/15/2014,13.42750072479248,1.9009999999999998
01/16/2014,13.42750072479248,1.9009999999999998
01/16/2014,13.42750072479248,1.9009999999999998
01/17/2014,13.17006778717041,1.9009999999999998
01/17/2014,13.17006778717041,1.9009999999999998
01/21/2014,13.164215118775264,1.9009999999999998
01/21/2014,13.09985637664795,1.9009999999999998
01/22/2014,12.930185597178838,1.9009999999999998
01/22/2014,12.976991653442383,1.9009999999999998
01/23/2014,12.959438215961002,1.9009999999999998
01/23/2014,13.09985637664795,1.9009999999999998
01/24/2014,12.93018627166748,1.9009999999999998
01/24/2014,12.93018627166748,1.9009999999999998
01/27/2014,12.871678000816196,1.9009999999999998
01/27/2014,11.06379222869873,1.9009999999999998
01/28/2014,11.38558282656787,1.9009999999999998
01/28/2014,11.122299194335938,1.9009999999999998
01/29/2014,11.016986275837368,1.9009999999999998
01/29/2014,11.057941436767578,1.9009999999999998
01/30/2014,10.589879035949707,1.9009999999999998
01/30/2014,10.589879035949707,1.9009999999999998
01/31/2014,10.543074948052661,1.9009999999999998
01/31/2014,11.040390014648438,1.9009999999999998
02/03/2014,10.560626620543394,1.9009999999999998
02/03/2014,10.385104179382324,1.9009999999999998
02/04/2014,10.174474894800527,1.9009999999999998
02/04/2014,10.092564582824707,1.9009999999999998
02/05/2014,9.835132414479794,1.9009999999999998
02/05/2014,9.969700813293457,1.9009999999999998
02/06/2014,10.051610041420329,1.9009999999999998
02/06/2014,9.396324157714844,1.9009999999999998
02/07/2014,9.232503167135741,1.9009999999999998
02/07/2014,8.951666831970215,1.9009999999999998
02/10/2014,8.951666096021848,1.9009999999999998
02/10/2014,9.168144226074219,1.9009999999999998
02/11/2014,9.337817980259546,1.9009999999999998
02/11/2014,10.168625831604004,1.9009999999999998
02/12/2014,9.31441435845901,1.9009999999999998
02/12/2014,9.946296691894531,1.9009999999999998
02/13/2014,9.946296691894531,1.9009999999999998
02/13/2014,9.946296691894531,1.9009999999999998
02/14/2014,9.21495142560175,1.9009999999999998
02/14/2014,9.478236198425293,1.9009999999999998
02/18/2014,9.478236198425293,1.9009999999999998
02/18/2014,9.478236198425293,1.9009999999999998
02/19/2014,9.700563430786133,1.9009999999999998
02/19/2014,9.700563430786133,1.9009999999999998
02/20/2014,9.653757690188023,1.9009999999999998
02/20/2014,9.683011054992676,1.9009999999999998
02/21/2014,9.7122664046859,1.9009999999999998
02/21/2014,9.946296691894531,1.9009999999999998
02/24/2014,9.712265968322754,1.9009999999999998
02/24/2014,9.712265968322754,1.9009999999999998
02/25/2014,9.718118667602539,1.9009999999999998
02/25/2014,9.718118667602539,1.9009999999999998
02/26/2014,9.835131645202637,1.9009999999999998
02/26/2014,9.835131645202637,1.9009999999999998
02/27/2014,9.835131645202637,1.9009999999999998
02/27/2014,9.835131645202637,1.9009999999999998
02/28/2014,10.221282958984375,1.9009999999999998
02/28/2014,10.221282958984375,1.9009999999999998
03/03/2014,10.221282958984375,1.9009999999999998
03/03/2014,10.221282958984375,1.9009999999999998
03/04/2014,10.221282958984375,1.9009999999999998
03/04/2014,10.221282958984375,1.9009999999999998
03/05/2014,10.215431213378906,1.9009999999999998
03/05/2014,10.215431213378906,1.9009999999999998
03/06/2014,9.963849046917188,1.9009999999999998
03/06/2014,10.232983589172363,1.9009999999999998
03/07/2014,10.121819627431147,1.9009999999999998
03/07/2014,10.238835334777832,1.9009999999999998
03/10/2014,10.232984437816048,1.9009999999999998
03/10/2014,10.238835334777832,1.9009999999999998
03/11/2014,10.121818542480469,1.9009999999999998
03/11/2014,10.121818542480469,1.9009999999999998
03/12/2014,9.975549030116579,1.9009999999999998
03/12/2014,9.618653297424316,1.9009999999999998
03/13/2014,9.185698815451417,1.9009999999999998
03/13/2014,9.09793758392334,1.9009999999999998
03/14/2014,8.86975644914264,1.9009999999999998
03/14/2014,9.244205474853516,1.9009999999999998
03/17/2014,9.267608642578125,1.9009999999999998
03/17/2014,9.267608642578125,1.9009999999999998
03/18/2014,9.361220495849398,1.9009999999999998
03/18/2014,9.478236198425293,1.9009999999999998
03/19/2014,9.829280853271484,1.9009999999999998
03/19/2014,9.829280853271484,1.9009999999999998
03/20/2014,9.805880546569824,1.9009999999999998
03/20/2014,9.805880546569824,1.9009999999999998
03/21/2014,9.770773142110796,1.9009999999999998
03/21/2014,9.759071350097656,1.9009999999999998
03/24/2014,9.759071350097656,1.9009999999999998
03/24/2014,9.759071350097656,1.9009999999999998
03/25/2014,9.759071350097656,1.9009999999999998
03/25/2014,9.759071350097656,1.9009999999999998
03/26/2014,9.800027037650272,1.9009999999999998
03/26/2014,9.91704273223877,1.9009999999999998
03/27/2014,9.612803774089455,1.9009999999999998
03/27/2014,9.595251083374023,1.9009999999999998
03/28/2014,9.595249993927897,1.9009999999999998
03/28/2014,9.665459632873535,1.9009999999999998
03/31/2014,9.899491100084989,1.9009999999999998
03/31/2014,9.911192893981934,1.9009999999999998
04/01/2014,10.215431681066182,1.9009999999999998
04/01/2014,10.180327415466309,1.9009999999999998
04/02/2014,10.180327415466309,1.9009999999999998
04/02/2014,10.180327415466309,1.9009999999999998
04/03/2014,11.485046753723541,1.9009999999999998
04/03/2014,10.537223815917969,1.9009999999999998
04/04/2014,11.116450309753418,1.9009999999999998
04/04/2014,10.531373977661133,1.9009999999999998
04/07/2014,10.531372677873273,1.9009999999999998
04/07/2014,11.139852523803711,1.9009999999999998
04/08/2014,11.157404652206472,1.9009999999999998
04/08/2014,11.233465194702148,1.9009999999999998
04/09/2014,11.268568807363142,1.9009999999999998
04/09/2014,11.350479125976562,1.9009999999999998
04/10/2014,11.180807730095747,1.9009999999999998
04/10/2014,10.940926551818848,1.9009999999999998
04/11/2014,10.332446423240425,1.9009999999999998
04/11/2014,11.163254737854004,1.9009999999999998
04/14/2014,10.829761749513032,1.9009999999999998
04/14/2014,10.940926551818848,1.9009999999999998
04/15/2014,11.116448402404785,1.9009999999999998
04/15/2014,11.116448402404785,1.9009999999999998
04/16/2014,10.946775200341344,1.9009999999999998
04/16/2014,11.022835731506348,1.9009999999999998
04/17/2014,10.8239107131958,1.9009999999999998
04/17/2014,10.8239107131958,1.9009999999999998
04/21/2014,10.823911081432223,1.9009999999999998
04/21/2014,10.999433517456055,1.9009999999999998
04/22/2014,11.057941088578056,1.9009999999999998
04/22/2014,11.139852523803711,1.9009999999999998
04/23/2014,10.794657707214355,1.9009999999999998
04/23/2014,10.794657707214355,1.9009999999999998
04/24/2014,10.806357711238677,1.9009999999999998
04/24/2014,10.841463088989258,1.9009999999999998
04/25/2014,10.841463088989258,1.9009999999999998
04/25/2014,10.841463088989258,1.9009999999999998
04/28/2014,10.8239107131958,1.9009999999999998
04/28/2014,10.8239107131958,1.9009999999999998
04/29/2014,11.520153283979143,1.9009999999999998
04/29/2014,11.373884201049805,1.9009999999999998
04/30/2014,11.490898132324219,1.9009999999999998
04/30/2014,11.490898132324219,1.9009999999999998
05/01/2014,11.490898132324219,1.9009999999999998
05/01/2014,11.490898132324219,1.9009999999999998
05/02/2014,11.490898132324219,1.9009999999999998
05/02/2014,11.490898132324219,1.9009999999999998
05/05/2014,11.31537336213714,1.9009999999999998
05/05/2014,10.589879035949707,1.9009999999999998
05/06/2014,10.806357049935448,1.9009999999999998
05/06/2014,11.291970252990723,1.9009999999999998
05/07/2014,10.847314834594727,1.9009999999999998
05/07/2014,10.847314834594727,1.9009999999999998
05/08/2014,10.859015464782715,1.9009999999999998
05/08/2014,10.859015464782715,1.9009999999999998
05/09/2014,10.894119262695312,1.9009999999999998
05/09/2014,10.894119262695312,1.9009999999999998
05/12/2014,11.397285461425781,1.9009999999999998
05/12/2014,11.397285461425781,1.9009999999999998
05/13/2014,11.397285461425781,1.9009999999999998
05/13/2014,11.397285461425781,1.9009999999999998
05/14/2014,11.221762724700694,1.9009999999999998
05/14/2014,11.093045234680176,1.9009999999999998
05/15/2014,11.08719539642334,1.9009999999999998
05/15/2014,11.08719539642334,1.9009999999999998
05/16/2014,11.397285705127691,1.9009999999999998
05/16/2014,10.724448204040527,1.9009999999999998
05/19/2014,11.373883596949673,1.9009999999999998
05/19/2014,10.82976245880127,1.9009999999999998
05/20/2014,10.82976245880127,1.9009999999999998
05/20/2014,10.82976245880127,1.9009999999999998
05/21/2014,11.116448402404785,1.9009999999999998
05/21/2014,11.116448402404785,1.9009999999999998
05/22/2014,11.286121118930478,1.9009999999999998
05/22/2014,11.174956321716309,1.9009999999999998
05/23/2014,11.174956321716309,1.9009999999999998
05/23/2014,11.174956321716309,1.9009999999999998
05/27/2014,10.970178784067281,1.9009999999999998
05/27/2014,11.022835731506348,1.9009999999999998
05/28/2014,11.262718096054115,1.9009999999999998
05/28/2014,11.268568992614746,1.9009999999999998
05/29/2014,11.034537878068159,0.892
05/29/2014,11.262717247009277,0.892
05/30/2014,11.262719863500351,0.892
05/30/2014,11.408988952636719,0.892
06/02/2014,11.555257558822632,0.892
06/02/2014,11.701526641845703,0.892
06/03/2014,11.426541645073135,0.892
06/03/2014,11.408988952636719,0.892
06/04/2014,11.408988952636719,0.892
06/04/2014,11.408988952636719,0.892
06/05/2014,12.181287092889896,0.892
06/05/2014,12.228093147277832,0.892
06/06/2014,12.228092270140873,0.892
06/06/2014,12.286600112915039,0.892
06/09/2014,12.292452812194824,0.892
06/09/2014,12.292452812194824,0.892
06/10/2014,12.304154754014814,0.892
06/10/2014,12.871678352355957,0.892
06/11/2014,12.807319070998904,0.892
06/11/2014,12.848274230957031,0.892
06/12/2014,12.848274230957031,0.892
06/12/2014,12.848274230957031,0.892
06/13/2014,12.848274230957031,0.892
06/13/2014,12.848274230957031,0.892
06/16/2014,12.31000624681549,0.892
06/16/2014,12.304155349731445,0.892
06/17/2014,12.310005187988281,0.892
06/17/2014,12.310005187988281,0.892
06/18/2014,12.298303708925046,0.892
06/18/2014,12.292452812194824,0.892
06/19/2014,12.146184159378938,0.892
06/19/2014,12.064273834228516,0.892
06/20/2014,12.070122055684251,0.892
06/20/2014,12.438720703125,0.892
06/23/2014,12.169585911308518,0.892
06/23/2014,12.51478099822998,0.892
06/24/2014,13.181768521932758,0.892
06/24/2014,13.175917625427246,0.892
06/25/2014,13.753399813648379,1.828
06/25/2014,13.716772079467773,1.828
06/26/2014,12.306639047579875,1.828
06/26/2014,13.014759063720703,1.828
06/27/2014,13.014759063720703,1.828
06/27/2014,13.014759063720703,1.828
06/30/2014,13.124640033782079,1.828
06/30/2014,12.697325706481934,1.828
07/01/2014,12.94150581664061,1.828
07/01/2014,12.343265533447266,1.828
07/02/2014,12.00751804974775,1.828
07/02/2014,12.453145027160645,1.828
07/03/2014,12.422624636935728,1.828
07/03/2014,12.697325706481934,1.828
07/07/2014,12.727848039913942,1.828
07/07/2014,13.228415489196777,1.828
07/08/2014,13.228415489196777,1.828
07/08/2014,13.228415489196777,1.828
07/09/2014,12.331056894693935,1.828
07/09/2014,13.41154956817627,1.828
07/10/2014,13.99147585174624,1.828
07/10/2014,13.869385719299316,1.828
07/11/2014,13.869385719299316,1.828
07/11/2014,13.869385719299316,1.828
07/14/2014,12.575235872099988,1.828
07/14/2014,13.185684204101562,1.828
07/15/2014,12.782789715871266,1.828
07/15/2014,13.307774543762207,1.828
07/16/2014,13.307774543762207,1.828
07/16/2014,13.307774543762207,1.828
07/17/2014,13.307774543762207,1.828
07/17/2014,13.307774543762207,1.828
07/18/2014,13.960954757981947,1.828
07/18/2014,13.735088348388672,1.828
07/21/2014,14.040312567604218,1.828
07/21/2014,13.918222427368164,1.828
07/22/2014,13.918222427368164,1.828
07/22/2014,13.918222427368164,1.828
07/23/2014,13.735087548490458,1.828
07/23/2014,13.728982925415039,1.828
07/24/2014,13.728983741541148,1.828
07/24/2014,13.826655387878418,1.828
07/25/2014,13.73508687494595,1.828
07/25/2014,13.625205993652344,1.828
07/28/2014,13.191789627075195,1.828
07/28/2014,13.191789627075195,1.828
07/29/2014,13.191789627075195,1.828
07/29/2014,13.191789627075195,1.828
07/30/2014,13.64352097165789,1.828
07/30/2014,13.887700080871582,1.828
07/31/2014,13.558057300737863,1.828
07/31/2014,13.216206550598145,1.828
08/01/2014,13.29556548816315,1.828
08/01/2014,13.216206550598145,1.828
08/04/2014,13.216206550598146,1.828
08/04/2014,13.216206550598145,1.828
08/05/2014,13.216206550598146,1.828
08/05/2014,13.216206550598145,1.828
08/06/2014,13.216206550598146,1.828
08/06/2014,13.216206550598145,1.828
08/07/2014,13.216206550598146,1.828
08/07/2014,13.216206550598145,1.828
08/08/2014,13.411549107399795,1.828
08/08/2014,13.429862976074219,1.828
08/11/2014,13.55195426940918,1.828
08/11/2014,13.55195426940918,1.828
08/12/2014,13.411549722048202,1.828
08/12/2014,13.405445098876953,1.828
08/13/2014,13.09411771304224,1.828
08/13/2014,12.849937438964844,1.828
08/14/2014,12.849937438964844,1.828
08/14/2014,12.849937438964844,1.828
08/15/2014,13.423759460449219,1.828
08/15/2014,13.423759460449219,1.828
08/18/2014,13.423759460449219,1.828
08/18/2014,13.423759460449219,1.828
08/19/2014,12.404309610238332,1.828
08/19/2014,13.606893539428711,1.828
08/20/2014,13.008653116576063,1.828
08/20/2014,13.07580280303955,1.828
08/21/2014,12.941506939927732,1.828
08/21/2014,12.514192581176758,1.828
08/22/2014,12.514190981481768,1.828
08/22/2014,12.501981735229492,1.828
08/25/2014,12.239489161149322,1.828
08/25/2014,12.208967208862305,1.828
08/26/2014,12.208967571017109,1.828
08/26/2014,12.056355476379395,1.828
08/27/2014,12.178444862365723,1.828
08/27/2014,12.178444862365723,1.828
08/28/2014,12.178444862365723,1.828
08/28/2014,12.178444862365723,1.828
08/29/2014,12.50198155995117,1.828
08/29/2014,13.185684204101562,1.828
09/02/2014,12.563025998007388,1.828
09/02/2014,12.49587631225586,1.828
09/03/2014,12.410415649414062,1.828
09/03/2014,12.410415649414062,1.828
09/04/2014,12.489771812025335,1.828
09/04/2014,12.575235366821289,1.828
09/05/2014,12.66680225583351,1.828
09/05/2014,12.49587631225586,1.828
09/08/2014,13.124638557434082,1.828
09/08/2014,13.124638557434082,1.828
09/09/2014,12.69732534983539,1.828
09/09/2014,12.849937438964844,1.828
09/10/2014,12.16623592376709,1.828
09/10/2014,12.16623592376709,1.828
09/11/2014,12.526398658752441,1.828
09/11/2014,12.526398658752441,1.828
09/12/2014,12.654593467712402,1.828
09/12/2014,12.654593467712402,1.828
09/15/2014,12.917086710934989,1.828
09/15/2014,13.051384925842285,1.828
09/16/2014,13.020863764801849,1.828
09/16/2014,13.326087951660156,1.828
09/17/2014,12.996445655822754,1.828
09/17/2014,12.996445655822754,1.828
09/18/2014,12.996445655822754,1.828
09/18/2014,12.996445655822754,1.828
09/19/2014,12.856040710318796,1.828
09/19/2014,12.819414138793945,1.828
09/22/2014,12.965922595742482,1.828
09/22/2014,14.040311813354492,1.828
09/23/2014,12.990341186523438,1.828
09/23/2014,12.990341186523438,1.828
09/24/2014,13.08190751542103,1.828
09/24/2014,13.118534088134766,1.828
09/25/2014,13.00865364074707,1.828
09/25/2014,13.00865364074707,1.828
09/26/2014,13.00865364074707,1.828
09/26/2014,13.00865364074707,1.828
09/29/2014,14.015894242189763,1.828
09/29/2014,13.857178688049316,1.828
09/30/2014,13.857178688049316,1.828
09/30/2014,13.857178688049316,1.828
10/01/2014,13.06359577178955,1.828
10/01/2014,13.06359577178955,1.828
10/02/2014,13.094117848870692,1.828
10/02/2014,13.02086353302002,1.828
10/03/2014,13.07580280303955,1.828
10/03/2014,13.07580280303955,1.828
10/06/2014,12.819414138793945,1.828
10/06/2014,12.819414138793945,1.828
10/07/2014,12.807207107543945,1.828
10/07/2014,12.807207107543945,1.828
10/08/2014,13.582475662231445,1.828
10/08/2014,13.582475662231445,1.828
10/09/2014,13.130743980407715,1.828
10/09/2014,13.130743980407715,1.828
10/10/2014,12.233385199224454,1.828
10/10/2014,11.598518371582031,1.828
10/13/2014,11.598518371582031,1.828
10/13/2014,11.598518371582031,1.828
10/14/2014,11.293294906616211,1.828
10/14/2014,11.293294906616211,1.828
10/15/2014,11.598519855075413,1.828
10/15/2014,10.98807144165039,1.828
10/16/2014,10.957550048828125,1.828
10/16/2014,10.957550048828125,1.828
10/17/2014,10.957550048828125,1.828
10/17/2014,10.957550048828125,1.828
