EFC,Ellington Financial Inc.,
Date,Price,Dividend,Annualized Dividend
09/14/2015,9.89370063104522,0.0,2.7199999999999998
09/15/2015,9.909965213242314,0.0,2.7199999999999998
09/16/2015,9.899119703493804,0.0,2.7199999999999998
09/17/2015,9.796118091545107,0.0,2.7199999999999998
09/18/2015,9.714798696140235,0.0,2.7199999999999998
09/21/2015,9.88285570097933,0.0,2.7199999999999998
09/22/2015,9.714798696140235,0.0,2.7199999999999998
09/23/2015,9.904542948579605,0.0,2.7199999999999998
09/24/2015,9.89912131110208,0.0,2.7199999999999998
09/25/2015,9.96959714679811,0.0,2.7199999999999998
09/28/2015,9.926225256382748,0.0,2.7199999999999998
09/29/2015,9.622637153383845,0.0,2.7199999999999998
09/30/2015,9.709376357724642,0.0,2.7199999999999998
10/01/2015,9.676850326930909,0.0,2.7199999999999998
10/02/2015,9.508792669626633,0.0,2.7199999999999998
10/05/2015,9.649743754715754,0.0,2.7199999999999998
10/06/2015,9.844908350338462,0.0,2.7199999999999998
10/07/2015,9.806964223218436,0.0,2.7199999999999998
10/08/2015,10.067178729967601,0.0,2.7199999999999998
10/09/2015,10.018390979940277,0.0,2.7199999999999998
10/12/2015,9.991280915862353,0.0,2.7199999999999998
10/13/2015,9.920805257396124,0.0,2.7199999999999998
10/14/2015,9.796117782592773,0.0,2.7199999999999998
10/15/2015,9.839486437890066,0.0,2.7199999999999998
10/16/2015,9.915386896419683,0.0,2.7199999999999998
10/19/2015,9.942489282242207,0.0,2.7199999999999998
10/20/2015,9.872016549734585,0.0,2.7199999999999998
10/21/2015,10.018389373539483,0.0,2.7199999999999998
10/22/2015,9.975018165148002,0.0,2.7199999999999998
10/23/2015,9.996703789714257,0.0,2.7199999999999998
10/26/2015,9.980439212258768,0.0,2.7199999999999998
10/27/2015,10.023804542977128,0.0,2.7199999999999998
10/28/2015,9.888280541495044,0.0,2.7199999999999998
10/29/2015,9.904540350061815,0.0,2.7199999999999998
10/30/2015,9.839487043843393,0.0,2.7199999999999998
11/02/2015,9.687690525292009,0.0,2.7199999999999998
11/03/2015,9.812382747045607,0.0,2.7199999999999998
11/04/2015,9.86117270096541,0.0,2.7199999999999998
11/05/2015,9.844907723291142,0.0,2.7199999999999998
11/06/2015,9.492534598948854,0.0,2.7199999999999998
11/09/2015,9.508793895760826,0.0,2.7199999999999998
11/10/2015,9.741906759345573,0.0,2.7199999999999998
11/11/2015,9.779857079844154,0.0,2.7199999999999998
11/12/2015,9.74190329245721,0.0,2.7199999999999998
11/13/2015,9.676849422992072,0.0,2.7199999999999998
11/16/2015,9.633482341728666,0.0,2.7199999999999998
11/17/2015,9.714799905831601,0.0,2.7199999999999998
11/18/2015,9.622638707223912,0.0,2.7199999999999998
11/19/2015,9.649746836010962,0.0,2.7199999999999998
11/20/2015,9.703959106013663,0.0,2.7199999999999998
11/23/2015,9.703955007032453,0.0,2.7199999999999998
11/24/2015,9.736486038681196,0.0,2.7199999999999998
11/25/2015,9.77985800875669,0.0,2.7199999999999998
11/27/2015,9.839643150246319,0.5,2.45
11/30/2015,9.91211312845854,0.0,2.45
12/01/2015,9.817341509912676,0.0,2.45
12/02/2015,9.689119019338618,0.0,2.45
12/03/2015,9.572046965871495,0.0,2.45
12/04/2015,9.533024742514124,0.0,2.45
12/07/2015,9.42152844937456,0.0,2.45
12/08/2015,9.349054013902103,0.0,2.45
12/09/2015,9.393650637137192,0.0,2.45
12/10/2015,9.382502186205786,0.0,2.45
12/11/2015,9.310030199888317,0.0,2.45
12/14/2015,9.26542900665906,0.0,2.45
12/15/2015,9.103758125667598,0.0,2.45
12/16/2015,9.137206890976724,0.0,2.45
12/17/2015,9.588771634595359,0.0,2.45
12/18/2015,9.566472102273114,0.0,2.45
12/21/2015,9.393652901891961,0.0,2.45
12/22/2015,9.544173821431365,0.0,2.45
12/23/2015,9.705844006872416,0.0,2.45
12/24/2015,9.756015058583795,0.0,2.45
12/28/2015,9.650095035819914,0.0,2.45
12/29/2015,9.549749407556314,0.0,2.45
12/30/2015,9.410377383271285,0.0,2.45
12/31/2015,9.259854823662993,0.0,2.45
01/04/2016,9.265430213435993,0.0,2.45
01/05/2016,9.298878548232524,0.0,2.45
01/06/2016,9.415950827171102,0.0,2.45
01/07/2016,9.226407234864665,0.0,2.45
01/08/2016,9.198532550165456,0.0,2.45
01/11/2016,9.142779791764672,0.0,2.45
01/12/2016,9.226407747978339,0.0,2.45
01/13/2016,9.198531228769323,0.0,2.45
01/14/2016,8.969962692377488,0.0,2.45
01/15/2016,9.03128627004969,0.0,2.45
01/19/2016,8.925362662034885,0.0,2.45
01/20/2016,8.635470705349643,0.0,2.45
01/21/2016,8.691220099567959,0.0,2.45
01/22/2016,8.897489038658264,0.0,2.45
01/25/2016,9.087034205617845,0.0,2.45
01/26/2016,8.635470567155583,0.0,2.45
01/27/2016,8.657769572460298,0.0,2.45
01/28/2016,8.702367967367199,0.0,2.45
01/29/2016,8.791567040995703,0.0,2.45
02/01/2016,8.953237841812355,0.0,2.45
02/02/2016,9.003409942139792,0.0,2.45
02/03/2016,9.04801064173764,0.0,2.45
02/04/2016,9.03128706627239,0.0,2.45
02/05/2016,9.176233952251494,0.0,2.45
02/08/2016,9.08703327178955,0.0,2.45
02/09/2016,9.00341278839696,0.0,2.45
02/10/2016,8.930937139405302,0.0,2.45
02/11/2016,8.891912002851317,0.0,2.45
02/12/2016,8.897490995774577,0.0,2.45
02/16/2016,8.585296916304035,0.0,2.45
02/17/2016,9.003409005711031,0.0,2.45
02/18/2016,9.45497464847348,0.0,2.45
02/19/2016,9.482848981764022,0.0,2.45
02/22/2016,9.4493995350761,0.0,2.45
02/23/2016,9.661246313806283,0.0,2.45
02/24/2016,9.421527332066912,0.0,2.45
02/25/2016,9.689117922024241,0.0,2.45
02/26/2016,9.817504665914374,0.5,2.3
02/29/2016,10.092920350203643,0.0,2.3
03/01/2016,9.81176483634696,0.0,2.3
03/02/2016,9.536346025250273,0.0,2.3
03/03/2016,9.760128941870247,0.0,2.3
03/04/2016,9.915048039492884,0.0,2.3
03/07/2016,9.811769470800945,0.0,2.3
03/08/2016,9.817506045626859,0.0,2.3
03/09/2016,9.760123576147366,0.0,2.3
03/10/2016,9.955211375119426,0.0,2.3
03/11/2016,9.892099178026903,0.0,2.3
03/14/2016,9.88635806522536,0.0,2.3
03/15/2016,9.903575193945166,0.0,2.3
03/16/2016,9.926524502639705,0.0,2.3
03/17/2016,10.041281691831271,0.0,2.3
03/18/2016,10.104397077111633,0.0,2.3
03/21/2016,10.190466181710695,0.0,2.3
03/22/2016,10.133089755998075,0.0,2.3
03/23/2016,10.167513596517345,0.0,2.3
03/24/2016,9.983903440995055,0.0,2.3
03/28/2016,9.897837872283803,0.0,2.3
03/29/2016,9.91504858658565,0.0,2.3
03/30/2016,10.075711027246923,0.0,2.3
03/31/2016,9.983904386532183,0.0,2.3
04/01/2016,9.89209651352553,0.0,2.3
04/04/2016,9.903575867363202,0.0,2.3
04/05/2016,9.840455307326701,0.0,2.3
04/06/2016,9.840455802634791,0.0,2.3
04/07/2016,9.857672894981985,0.0,2.3
04/08/2016,9.754388809204102,0.0,2.3
04/11/2016,9.748650595777386,0.0,2.3
04/12/2016,9.81750418134222,0.0,2.3
04/13/2016,9.892097517882549,0.0,2.3
04/14/2016,10.006852327459828,0.0,2.3
04/15/2016,9.8404560568082,0.0,2.3
04/18/2016,9.82897929478284,0.0,2.3
04/19/2016,9.840453460049066,0.0,2.3
04/20/2016,9.886358010783932,0.0,2.3
04/21/2016,9.94947769568426,0.0,2.3
04/22/2016,9.76586507481331,0.0,2.3
04/25/2016,9.760124963447183,0.0,2.3
04/26/2016,9.800293919041291,0.0,2.3
04/27/2016,9.869145892671629,0.0,2.3
04/28/2016,9.806030786685827,0.0,2.3
04/29/2016,9.806030031132074,0.0,2.3
05/02/2016,9.783076089350569,0.0,2.3
05/03/2016,9.788815258251256,0.0,2.3
05/04/2016,9.73717358438706,0.0,2.3
05/05/2016,9.794554771306819,0.0,2.3
05/06/2016,9.519136945699156,0.0,2.3
05/09/2016,9.886358263089358,0.0,2.3
05/10/2016,9.926522507441337,0.0,2.3
05/11/2016,9.926523457594078,0.0,2.3
05/12/2016,10.041279345352677,0.0,2.3
05/13/2016,9.966687466043028,0.0,2.3
05/16/2016,10.01833037448252,0.0,2.3
05/17/2016,9.983902227433978,0.0,2.3
05/18/2016,9.983902475051947,0.0,2.3
05/19/2016,9.98964167610942,0.0,2.3
05/20/2016,10.156039237976074,0.0,2.3
05/23/2016,10.196205132855686,0.0,2.3
05/24/2016,10.242107134262687,0.0,2.3
05/25/2016,10.385553556879936,0.0,2.3
05/26/2016,10.442932069679756,0.0,2.3
05/27/2016,10.193244866814242,0.5,2.15
05/31/2016,10.264074988875853,0.0,2.15
06/01/2016,10.181439369523385,0.0,2.15
06/02/2016,10.210951510579507,0.0,2.15
06/03/2016,10.28768065611138,0.0,2.15
06/06/2016,10.187344074357135,0.0,2.15
06/07/2016,10.234564009198563,0.0,2.15
06/08/2016,10.151927964001159,0.0,2.15
06/09/2016,10.163733536359828,0.0,2.15
06/10/2016,10.22865902631517,0.0,2.15
06/13/2016,10.24636513963089,0.0,2.15
06/14/2016,10.151930679471432,0.0,2.15
06/15/2016,10.411629007887855,0.0,2.15
06/16/2016,10.287681321944234,0.0,2.15
06/17/2016,10.311290389908107,0.0,2.15
06/20/2016,10.328998038328052,0.0,2.15
06/21/2016,10.25816942356292,0.0,2.15
06/22/2016,10.15192925382523,0.0,2.15
06/23/2016,10.193245525025947,0.0,2.15
06/24/2016,10.033881290328056,0.0,2.15
06/27/2016,10.03978443145752,0.0,2.15
06/28/2016,10.081099510192871,0.0,2.15
06/29/2016,10.104708482602302,0.0,2.15
06/30/2016,10.128319172724073,0.0,2.15
07/01/2016,10.151927506004606,0.0,2.15
07/05/2016,10.140124924283038,0.0,2.15
07/06/2016,10.110609774626589,0.0,2.15
07/07/2016,10.104711383925277,0.0,2.15
07/08/2016,10.01617551701026,0.0,2.15
07/11/2016,9.945351893119497,0.0,2.15
07/12/2016,9.986662378237057,0.0,2.15
07/13/2016,10.122419919333428,0.0,2.15
07/14/2016,10.122416839183241,0.0,2.15
07/15/2016,10.0929047043746,0.0,2.15
07/18/2016,10.092906784814264,0.0,2.15
07/19/2016,10.151932365484774,0.0,2.15
07/20/2016,10.169636467251332,0.0,2.15
07/21/2016,10.16373491427533,0.0,2.15
07/22/2016,10.122417157421953,0.0,2.15
07/25/2016,10.12832082363281,0.0,2.15
07/26/2016,10.134220251211234,0.0,2.15
07/27/2016,10.092905869479129,0.0,2.15
07/28/2016,10.081103107075272,0.0,2.15
07/29/2016,10.1932446238182,0.0,2.15
08/01/2016,10.11061408285595,0.0,2.15
08/02/2016,10.193248187341668,0.0,2.15
08/03/2016,10.151929822908208,0.0,2.15
08/04/2016,10.26997496724046,0.0,2.15
08/05/2016,10.151930002519615,0.0,2.15
08/08/2016,10.358508143903345,0.0,2.15
08/09/2016,10.22865985137613,0.0,2.15
08/10/2016,10.447043418884277,0.0,2.15
08/11/2016,10.441142559021419,0.0,2.15
08/12/2016,10.476552835221081,0.0,2.15
08/15/2016,10.506066361823486,0.0,2.15
08/16/2016,10.464751417461425,0.0,2.15
08/17/2016,10.423436080971678,0.0,2.15
08/18/2016,10.405728038198628,0.0,2.15
08/19/2016,10.411631965200609,0.0,2.15
08/22/2016,10.50016381776467,0.0,2.15
08/23/2016,10.517871467818264,0.0,2.15
08/24/2016,10.553283209131761,0.0,2.15
08/25/2016,10.547384392170095,0.0,2.15
08/26/2016,10.559185628175367,0.0,2.15
08/29/2016,10.53557506295974,0.0,2.15
08/30/2016,10.512996529459853,0.5,2.0
08/31/2016,10.47048097696571,0.0,2.0
09/01/2016,10.464409357561955,0.0,2.0
09/02/2016,10.397603406131127,0.0,2.0
09/06/2016,10.50692302427371,0.0,2.0
09/07/2016,10.500851712290533,0.0,2.0
09/08/2016,10.519069105496788,0.0,2.0
09/09/2016,10.537289842295344,0.0,2.0
09/12/2016,10.330791479490257,0.0,2.0
09/13/2016,10.385456303954653,0.0,2.0
09/14/2016,10.306499366169824,0.0,2.0
09/15/2016,10.391528667919612,0.0,2.0
09/16/2016,10.294355443183589,0.0,2.0
09/19/2016,10.349012859378869,0.0,2.0
09/20/2016,10.427967604993489,0.0,2.0
09/21/2016,10.415819525442322,0.0,2.0
09/22/2016,10.379380732011438,0.0,2.0
09/23/2016,10.36116299594702,0.0,2.0
09/26/2016,10.312572388417339,0.0,2.0
09/27/2016,10.288282576032156,0.0,2.0
09/28/2016,10.24577051651049,0.0,2.0
09/29/2016,10.263984775326664,0.0,2.0
09/30/2016,10.124299049377441,0.0,2.0
10/03/2016,10.142521542682372,0.0,2.0
10/04/2016,10.033201785348883,0.0,2.0
10/05/2016,9.8995866333903,0.0,2.0
10/06/2016,9.814559578758413,0.0,2.0
10/07/2016,9.656651009807268,0.0,2.0
10/10/2016,9.656649538837923,0.0,2.0
10/11/2016,9.687016922587313,0.0,2.0
10/12/2016,9.729532207565088,0.0,2.0
10/13/2016,9.747750224210332,0.0,2.0
10/14/2016,9.814556615565786,0.0,2.0
10/17/2016,9.717383467893384,0.0,2.0
10/18/2016,9.693089974663645,0.0,2.0
10/19/2016,9.668796987106996,0.0,2.0
10/20/2016,9.62628369097681,0.0,2.0
10/21/2016,9.656650037302427,0.0,2.0
10/24/2016,9.632359410805043,0.0,2.0
10/25/2016,9.674873371708154,0.0,2.0
10/26/2016,9.66272635045183,0.0,2.0
10/27/2016,9.693089990771222,0.0,2.0
10/28/2016,9.668797060342246,0.0,2.0
10/31/2016,9.674869634483194,0.0,2.0
11/01/2016,9.41371857425205,0.0,2.0
11/02/2016,9.450157684565289,0.0,2.0
11/03/2016,9.4015682775352,0.0,2.0
11/04/2016,9.352980981243215,0.0,2.0
11/07/2016,9.444082609210485,0.0,2.0
11/08/2016,9.510893624320666,0.0,2.0
11/09/2016,9.486594589508286,0.0,2.0
11/10/2016,9.638429176476242,0.0,2.0
11/11/2016,9.608062611500099,0.0,2.0
11/14/2016,9.784191318907313,0.0,2.0
11/15/2016,9.67486893681081,0.0,2.0
11/16/2016,9.820633725123162,0.0,2.0
11/17/2016,9.84492620518203,0.0,2.0
11/18/2016,9.89958468248664,0.0,2.0
11/21/2016,9.966395253374134,0.0,2.0
11/22/2016,9.990683146207381,0.0,2.0
11/23/2016,10.021051015150741,0.0,2.0
11/25/2016,10.069638731608997,0.0,2.0
11/28/2016,10.142519054292292,0.0,2.0
11/29/2016,10.223999454793296,0.45,1.95
11/30/2016,10.011779904951679,0.0,1.95
12/01/2016,9.930638906314917,0.0,1.95
12/02/2016,9.86197924985442,0.0,1.95
12/05/2016,9.768350545518128,0.0,1.95
12/06/2016,9.968089542421453,0.0,1.95
12/07/2016,10.036749216996759,0.0,1.95
12/08/2016,10.155342389912644,0.0,1.95
12/09/2016,10.20527482807715,0.0,1.95
12/12/2016,10.11788755792158,0.0,1.95
12/13/2016,9.993056219091457,0.0,1.95
12/14/2016,9.95560370189143,0.0,1.95
12/15/2016,10.011783017654276,0.0,1.95
12/16/2016,9.930636906029111,0.0,1.95
12/19/2016,9.843251533590264,0.0,1.95
12/20/2016,9.799560833045925,0.0,1.95
12/21/2016,9.737142932594129,0.0,1.95
12/22/2016,9.768351247073243,0.0,1.95
12/23/2016,9.818284512730617,0.0,1.95
12/27/2016,9.737143826056126,0.0,1.95
12/28/2016,9.693452343788575,0.0,1.95
12/29/2016,9.674723711967792,0.0,1.95
12/30/2016,9.68096913431511,0.0,1.95
01/03/2017,9.67472804458546,0.0,1.95
01/04/2017,9.818287048937751,0.0,1.95
01/05/2017,9.861978232615943,0.0,1.95
01/06/2017,9.936878594919941,0.0,1.95
01/09/2017,9.949363808812496,0.0,1.95
01/10/2017,9.924395355824652,0.0,1.95
01/11/2017,9.893187040857136,0.0,1.95
01/12/2017,9.924393464638701,0.0,1.95
01/13/2017,9.886947980805164,0.0,1.95
01/17/2017,9.762109278090914,0.0,1.95
01/18/2017,9.793318931615195,0.0,1.95
01/19/2017,9.830767631530762,0.0,1.95
01/20/2017,9.824526498068927,0.0,1.95
01/23/2017,9.749628470321115,0.0,1.95
01/24/2017,9.799559695505971,0.0,1.95
01/25/2017,9.861976638790283,0.0,1.95
01/26/2017,9.824525731441907,0.0,1.95
01/27/2017,9.874464602969752,0.0,1.95
01/30/2017,9.830768398644848,0.0,1.95
01/31/2017,9.780835049073243,0.0,1.95
02/01/2017,9.787074761594095,0.0,1.95
02/02/2017,9.855735367460891,0.0,1.95
02/03/2017,9.974330849181706,0.0,1.95
02/06/2017,10.074196339200732,0.0,1.95
02/07/2017,10.092923218274473,0.0,1.95
02/08/2017,9.930638391504246,0.0,1.95
02/09/2017,10.067955017089844,0.0,1.95
02/10/2017,10.092924324933515,0.0,1.95
02/13/2017,10.080437835322378,0.0,1.95
02/14/2017,10.230238825259635,0.0,1.95
02/15/2017,10.074196236787046,0.0,1.95
02/16/2017,10.092924606534636,0.0,1.95
02/17/2017,10.049231089333121,0.0,1.95
02/21/2017,10.092922480468614,0.0,1.95
02/22/2017,10.155340667493558,0.0,1.95
02/23/2017,10.205275535583496,0.0,1.95
02/24/2017,10.186547430796846,0.0,1.95
02/27/2017,10.30220287550116,0.45,1.9
02/28/2017,10.173903620400399,0.0,1.9
03/01/2017,10.24446838502451,0.0,1.9
03/02/2017,10.173906524058731,0.0,1.9
03/03/2017,10.1931507730173,0.0,1.9
03/06/2017,10.154659208794813,0.0,1.9
03/07/2017,10.077683848073615,0.0,1.9
03/08/2017,10.084097309820217,0.0,1.9
03/09/2017,10.039193996793909,0.0,1.9
03/10/2017,9.942971793775762,0.0,1.9
03/13/2017,10.071266668518417,0.0,1.9
03/14/2017,10.026364977707921,0.0,1.9
03/15/2017,10.077682948820822,0.0,1.9
03/16/2017,10.16749076670571,0.0,1.9
03/17/2017,10.205978334609773,0.0,1.9
03/20/2017,10.19956583048853,0.0,1.9
03/21/2017,10.193149453753788,0.0,1.9
03/22/2017,10.090512927202813,0.0,1.9
03/23/2017,10.007120036632914,0.0,1.9
03/24/2017,10.039194409222969,0.0,1.9
03/27/2017,9.981460932920479,0.0,1.9
03/28/2017,10.026365085610504,0.0,1.9
03/29/2017,10.007120988783889,0.0,1.9
03/30/2017,10.129002970006356,0.0,1.9
03/31/2017,10.10334076392024,0.0,1.9
04/03/2017,10.148244430450871,0.0,1.9
04/04/2017,10.058437499899178,0.0,1.9
04/05/2017,10.045608770641351,0.0,1.9
04/06/2017,10.00711755959477,0.0,1.9
04/07/2017,10.103342306578597,0.0,1.9
04/10/2017,10.11617124778928,0.0,1.9
04/11/2017,10.154659089530828,0.0,1.9
04/12/2017,10.26370851710377,0.0,1.9
04/13/2017,10.289372351496423,0.0,1.9
04/17/2017,10.244467907122612,0.0,1.9
04/18/2017,10.372764488817479,0.0,1.9
04/19/2017,10.430496981933747,0.0,1.9
04/20/2017,10.475400584354352,0.0,1.9
04/21/2017,10.526719305200809,0.0,1.9
04/24/2017,10.597280986016976,0.0,1.9
04/25/2017,10.52030403512102,0.0,1.9
04/26/2017,10.545965057443775,0.0,1.9
04/27/2017,10.642187426955712,0.0,1.9
04/28/2017,10.616526391820676,0.0,1.9
05/01/2017,10.55879205991746,0.0,1.9
05/02/2017,10.616527249691266,0.0,1.9
05/03/2017,10.635773814599746,0.0,1.9
05/04/2017,10.60369613583212,0.0,1.9
05/05/2017,10.648602398288324,0.0,1.9
05/08/2017,10.789727818571254,0.0,1.9
05/09/2017,10.841047122516871,0.0,1.9
05/10/2017,10.680673430345424,0.0,1.9
05/11/2017,10.80897085230619,0.0,1.9
05/12/2017,10.776896511601068,0.0,1.9
05/15/2017,10.808973507292114,0.0,1.9
05/16/2017,10.82180320816707,0.0,1.9
05/17/2017,10.847461687798237,0.0,1.9
05/18/2017,10.776895471000321,0.0,1.9
05/19/2017,10.834631611301363,0.0,1.9
05/22/2017,10.879531159171501,0.0,1.9
05/23/2017,10.905194436113366,0.0,1.9
05/24/2017,10.885947661520454,0.0,1.9
05/25/2017,10.905191753355021,0.0,1.9
05/26/2017,10.808970085892447,0.0,1.9
05/30/2017,10.91889807858133,0.45,1.8499999999999999
05/31/2017,11.01774015225821,0.0,1.8499999999999999
06/01/2017,10.905716517316803,0.0,1.8499999999999999
06/02/2017,10.91230735235005,0.0,1.8499999999999999
06/05/2017,11.00456066606852,0.0,1.8499999999999999
06/06/2017,10.899131403756328,0.0,1.8499999999999999
06/07/2017,10.800283795078897,0.0,1.8499999999999999
06/08/2017,10.853001566610418,0.0,1.8499999999999999
06/09/2017,10.958436204293335,0.0,1.8499999999999999
06/12/2017,11.03092170096916,0.0,1.8499999999999999
06/13/2017,11.05068838136612,0.0,1.8499999999999999
06/14/2017,10.997969668594257,0.0,1.8499999999999999
06/15/2017,10.965023222008384,0.0,1.8499999999999999
06/16/2017,11.030920621767281,0.0,1.8499999999999999
06/19/2017,11.037510476012006,0.0,1.8499999999999999
06/20/2017,10.925484292477618,0.0,1.8499999999999999
06/21/2017,10.892538890409467,0.0,1.8499999999999999
06/22/2017,10.859589910133638,0.0,1.8499999999999999
06/23/2017,10.780515732248968,0.0,1.8499999999999999
06/26/2017,10.899130426263538,0.0,1.8499999999999999
06/27/2017,10.760746592540537,0.0,1.8499999999999999
06/28/2017,10.773929584809702,0.0,1.8499999999999999
06/29/2017,10.71462303675727,0.0,1.8499999999999999
06/30/2017,10.793696551295024,0.0,1.8499999999999999
07/03/2017,10.708030367398361,0.0,1.8499999999999999
07/05/2017,10.747568237938673,0.0,1.8499999999999999
07/06/2017,10.668494249517991,0.0,1.8499999999999999
07/07/2017,10.7409767673135,0.0,1.8499999999999999
07/10/2017,10.675084271668805,0.0,1.8499999999999999
07/11/2017,10.622365804141227,0.0,1.8499999999999999
07/12/2017,10.727799247871232,0.0,1.8499999999999999
07/13/2017,10.615777969360352,0.0,1.8499999999999999
07/14/2017,10.615779190834683,0.0,1.8499999999999999
07/17/2017,10.668493498633465,0.0,1.8499999999999999
07/18/2017,10.628956955530867,0.0,1.8499999999999999
07/19/2017,10.569650030703034,0.0,1.8499999999999999
07/20/2017,10.635546092143333,0.0,1.8499999999999999
07/21/2017,10.648727057355202,0.0,1.8499999999999999
07/24/2017,10.642135183656732,0.0,1.8499999999999999
07/25/2017,10.648725255466047,0.0,1.8499999999999999
07/26/2017,10.609187898675529,0.0,1.8499999999999999
07/27/2017,10.609187126159668,0.0,1.8499999999999999
07/28/2017,10.543291304137158,0.0,1.8499999999999999
07/31/2017,10.615776834047745,0.0,1.8499999999999999
08/01/2017,10.609189712875745,0.0,1.8499999999999999
08/02/2017,10.708033741184524,0.0,1.8499999999999999
08/03/2017,10.661904927143777,0.0,1.8499999999999999
08/04/2017,10.675082948182178,0.0,1.8499999999999999
08/07/2017,10.602600443514254,0.0,1.8499999999999999
08/08/2017,10.549883354182775,0.0,1.8499999999999999
08/09/2017,10.681671535509714,0.0,1.8499999999999999
08/10/2017,10.727801736085361,0.0,1.8499999999999999
08/11/2017,10.477397808179823,0.0,1.8499999999999999
08/14/2017,10.714620819498071,0.0,1.8499999999999999
08/15/2017,10.714619194450165,0.0,1.8499999999999999
08/16/2017,10.681672723515446,0.0,1.8499999999999999
08/17/2017,10.62236801726682,0.0,1.8499999999999999
08/18/2017,10.556473731994629,0.0,1.8499999999999999
08/21/2017,10.556470286673227,0.0,1.8499999999999999
08/22/2017,10.589419473250238,0.0,1.8499999999999999
08/23/2017,10.523525811582335,0.0,1.8499999999999999
08/24/2017,10.556472186092098,0.0,1.8499999999999999
08/25/2017,10.609189085074897,0.0,1.8499999999999999
08/28/2017,10.642134666442871,0.0,1.8499999999999999
08/29/2017,10.609190153282574,0.0,1.8499999999999999
08/30/2017,10.603932504004156,0.45,1.8
08/31/2017,10.610713357485523,0.0,1.8
09/01/2017,10.766653432152456,0.0,1.8
09/05/2017,10.678512233342392,0.0,1.8
09/06/2017,10.603930612092087,0.0,1.8
09/07/2017,10.509013371122679,0.0,1.8
09/08/2017,10.43443151569439,0.0,1.8
09/11/2017,10.576813697814941,0.0,1.8
09/12/2017,10.576813697814941,0.0,1.8
09/13/2017,10.583590126636796,0.0,1.8
09/14/2017,10.515793090372402,0.0,1.8
09/15/2017,10.631052911254315,0.0,1.8
09/18/2017,10.698852200030098,0.0,1.8
09/19/2017,10.637832240843665,0.0,1.8
09/20/2017,10.671731266480093,0.0,1.8
09/21/2017,10.644611696048283,0.0,1.8
09/22/2017,10.63783132074023,0.0,1.8
09/25/2017,10.610711317017568,0.0,1.8
09/26/2017,10.624273421440838,0.0,1.8
09/27/2017,10.671732812112124,0.0,1.8
09/28/2017,10.631054504161607,0.0,1.8
09/29/2017,10.671730140405666,0.0,1.8
10/02/2017,10.692072499828381,0.0,1.8
10/03/2017,10.678511157444362,0.0,1.8
10/04/2017,10.678514361079168,0.0,1.8
10/05/2017,10.685292736407266,0.0,1.8
10/06/2017,10.658172515045248,0.0,1.8
10/09/2017,10.631053585154962,0.0,1.8
10/10/2017,10.637831439027002,0.0,1.8
10/11/2017,10.603931918940651,0.0,1.8
10/12/2017,10.610712421401322,0.0,1.8
10/13/2017,10.637831100879435,0.0,1.8
10/16/2017,10.576812898163585,0.0,1.8
10/17/2017,10.610711927886296,0.0,1.8
10/18/2017,10.563252049572611,0.0,1.8
10/19/2017,10.59715141943215,0.0,1.8
10/20/2017,10.610711317017568,0.0,1.8
10/23/2017,10.698851269642242,0.0,1.8
10/24/2017,10.617491966795425,0.0,1.8
10/25/2017,10.542913044705767,0.0,1.8
10/26/2017,10.420871827497718,0.0,1.8
10/27/2017,10.414091787478872,0.0,1.8
10/30/2017,10.461553517646408,0.0,1.8
10/31/2017,10.400533126269693,0.0,1.8
11/01/2017,10.359851438671225,0.0,1.8
11/02/2017,10.264932110196902,0.0,1.8
11/03/2017,10.339511108037815,0.0,1.8
11/06/2017,10.346293110081458,0.0,1.8
11/07/2017,10.319172121230043,0.0,1.8
11/08/2017,10.339511108037815,0.0,1.8
11/09/2017,10.386972427368164,0.0,1.8
11/10/2017,10.454773896330524,0.0,1.8
11/13/2017,10.251371905784055,0.0,1.8
11/14/2017,10.33951147333708,0.0,1.8
11/15/2017,10.353073184359165,0.0,1.8
11/16/2017,10.359849209891237,0.0,1.8
11/17/2017,10.30561240599619,0.0,1.8
11/20/2017,10.346291852483732,0.0,1.8
11/21/2017,10.529351847973667,0.0,1.8
11/22/2017,10.488670840478193,0.0,1.8
11/24/2017,10.556468238653203,0.0,1.8
11/27/2017,10.509012873858794,0.0,1.8
11/28/2017,10.41409095538829,0.0,1.8
11/29/2017,10.40053333655291,0.0,1.8
11/30/2017,10.525547124935155,0.41,1.76
12/01/2017,10.400161477824913,0.0,1.76
12/04/2017,10.483752118721192,0.0,1.76
12/05/2017,10.323536412426362,0.0,1.76
12/06/2017,10.407124308605958,0.0,1.76
12/07/2017,10.386225232246503,0.0,1.76
12/08/2017,10.393192018407696,0.0,1.76
12/11/2017,10.421057268117469,0.0,1.76
12/12/2017,10.351399009180254,0.0,1.76
12/13/2017,10.309601314777069,0.0,1.76
12/14/2017,10.316568100090393,0.0,1.76
12/15/2017,10.337465238653722,0.0,1.76
12/18/2017,10.448920116802885,0.0,1.76
12/19/2017,10.295668935571381,0.0,1.76
12/20/2017,10.17028326711903,0.0,1.76
12/21/2017,10.184216292836041,0.0,1.76
12/22/2017,10.15635182157234,0.0,1.76
12/26/2017,10.135454912522745,0.0,1.76
12/27/2017,10.100624292415322,0.0,1.76
12/28/2017,10.107590399641087,0.0,1.76
12/29/2017,10.17028431344693,0.0,1.76
01/02/2018,10.107590675354004,0.0,1.76
