BNS,Bank Nova Scotia Halifax Pfd 3,
Date,Price,Dividend,Annualized Dividend
07/26/2011,38.21878514588673,0.0,2.036
07/27/2011,37.45923242578122,0.0,2.036
07/28/2011,36.54142402064193,0.0,2.036
07/29/2011,36.23758986734114,0.0,2.036
08/01/2011,36.484462431887266,0.0,2.036
08/02/2011,35.83882450309071,0.0,2.036
08/03/2011,34.58554517568803,0.0,2.036
08/04/2011,34.62984975493969,0.0,2.036
08/05/2011,33.908261173621035,0.0,2.036
08/08/2011,31.692855704570444,0.0,2.036
08/09/2011,32.129614219209586,0.0,2.036
08/10/2011,33.67406172598939,0.0,2.036
08/11/2011,33.009440839258446,0.0,2.036
08/12/2011,34.788094199453425,0.0,2.036
08/15/2011,34.864048241356976,0.0,2.036
08/16/2011,34.414632228122024,0.0,2.036
08/17/2011,34.61086469713591,0.0,2.036
08/18/2011,34.300704952076764,0.0,2.036
08/19/2011,32.78790256913276,0.0,2.036
08/22/2011,33.02843254945787,0.0,2.036
08/23/2011,31.832122202947957,0.0,2.036
08/24/2011,32.99678352437647,0.0,2.036
08/25/2011,33.8955988116552,0.0,2.036
08/26/2011,33.04109177822873,0.0,2.036
08/29/2011,33.737351538472794,0.0,2.036
08/30/2011,34.123469707976746,0.0,2.036
08/31/2011,34.977978650444044,0.0,2.036
09/01/2011,35.49069270618451,0.0,2.036
09/02/2011,34.35766771386048,0.0,2.036
09/06/2011,32.870182582390854,0.0,2.036
09/07/2011,33.832311659995625,0.0,2.036
09/08/2011,33.9588916765808,0.0,2.036
09/09/2011,33.37656752355082,0.0,2.036
09/12/2011,32.18658285992056,0.0,2.036
09/13/2011,32.66764768641646,0.0,2.036
09/14/2011,33.19299994474428,0.0,2.036
09/15/2011,33.534800020979574,0.0,2.036
09/16/2011,33.914585443917154,0.0,2.036
09/19/2011,32.94614121118549,0.0,2.036
09/20/2011,33.211988085556655,0.0,2.036
09/21/2011,32.81322556644657,0.0,2.036
09/22/2011,30.705428581138232,0.0,2.036
09/23/2011,30.35729409194389,0.0,2.036
09/26/2011,31.464992399067906,0.0,2.036
09/27/2011,32.806892337579654,0.0,2.036
09/28/2011,32.92715828532219,0.0,2.036
09/29/2011,32.54736695432991,0.0,2.036
09/30/2011,32.10050688523126,0.504,2.0650000000000004
10/03/2011,31.65945987193476,0.0,2.0650000000000004
10/04/2011,30.45136779829415,0.0,2.0650000000000004
10/05/2011,30.643127692168903,0.0,2.0650000000000004
10/06/2011,31.774509800650033,0.0,2.0650000000000004
10/07/2011,32.53515718772641,0.0,2.0650000000000004
10/10/2011,32.4200869829232,0.0,2.0650000000000004
10/11/2011,32.73330583571837,0.0,2.0650000000000004
10/12/2011,33.42364478897743,0.0,2.0650000000000004
10/13/2011,33.19352826490554,0.0,2.0650000000000004
10/14/2011,33.11042477755154,0.0,2.0650000000000004
10/17/2011,32.96980481771971,0.0,2.0650000000000004
10/18/2011,32.42649377864205,0.0,2.0650000000000004
10/19/2011,32.58628603602269,0.0,2.0650000000000004
10/20/2011,32.40091916744203,0.0,2.0650000000000004
10/21/2011,33.00814731303933,0.0,2.0650000000000004
10/24/2011,32.982594661318174,0.0,2.0650000000000004
10/25/2011,32.98898369571204,0.0,2.0650000000000004
10/26/2011,32.778048368284864,0.0,2.0650000000000004
10/27/2011,33.87106926063716,0.0,2.0650000000000004
10/28/2011,34.1139667973274,0.0,2.0650000000000004
10/31/2011,33.90943133127082,0.0,2.0650000000000004
11/01/2011,32.56711197316728,0.0,2.0650000000000004
11/02/2011,32.54154856694318,0.0,2.0650000000000004
11/03/2011,32.98897996622392,0.0,2.0650000000000004
11/04/2011,33.0592880118314,0.0,2.0650000000000004
11/07/2011,32.84836263228794,0.0,2.0650000000000004
11/08/2011,33.01455765244066,0.0,2.0650000000000004
11/09/2011,32.694945647424106,0.0,2.0650000000000004
11/10/2011,32.5159849693403,0.0,2.0650000000000004
11/11/2011,32.31144427539635,0.0,2.0650000000000004
11/14/2011,32.247516776048656,0.0,2.0650000000000004
11/15/2011,31.93430551966691,0.0,2.0650000000000004
11/16/2011,31.601921711139596,0.0,2.0650000000000004
11/17/2011,31.74893769090139,0.0,2.0650000000000004
11/18/2011,30.89242033308718,0.0,2.0650000000000004
11/21/2011,30.438595803046802,0.0,2.0650000000000004
11/22/2011,30.585595117498826,0.0,2.0650000000000004
11/23/2011,30.361882625963457,0.0,2.0650000000000004
11/25/2011,29.479798017606672,0.0,2.0650000000000004
11/28/2011,30.3171329498291,0.0,2.0650000000000004
11/29/2011,30.489725715254224,0.0,2.0650000000000004
11/30/2011,31.780899896179992,0.0,2.0650000000000004
12/01/2011,32.292255412538175,0.0,2.0650000000000004
12/02/2011,31.90233731001892,0.0,2.0650000000000004
12/05/2011,31.07139687060165,0.0,2.0650000000000004
12/06/2011,30.476938290541707,0.0,2.0650000000000004
12/07/2011,30.39384461054309,0.0,2.0650000000000004
12/08/2011,30.777359432182138,0.0,2.0650000000000004
12/09/2011,30.400237967502463,0.0,2.0650000000000004
12/12/2011,30.400233506929744,0.0,2.0650000000000004
12/13/2011,30.361876345917842,0.0,2.0650000000000004
12/14/2011,29.927228111197845,0.0,2.0650000000000004
12/15/2011,30.15734804475414,0.0,2.0650000000000004
12/16/2011,30.09981392840103,0.0,2.0650000000000004
12/19/2011,30.5025001351376,0.0,2.0650000000000004
12/20/2011,30.617553549313403,0.0,2.0650000000000004
12/21/2011,30.79015064903146,0.0,2.0650000000000004
12/22/2011,30.99469316438031,0.0,2.0650000000000004
12/23/2011,31.8320291162157,0.0,2.0650000000000004
12/27/2011,31.883166472813972,0.0,2.0650000000000004
12/28/2011,32.09409817307131,0.0,2.0650000000000004
12/29/2011,31.68092202186329,0.512,2.087
12/30/2011,31.855307578339445,0.0,2.087
01/03/2012,32.70788131251395,0.0,2.087
01/04/2012,32.8499887894467,0.0,2.087
01/05/2012,32.87581061387334,0.0,2.087
01/06/2012,32.63038154125983,0.0,2.087
01/09/2012,32.346194588714496,0.0,2.087
01/10/2012,32.93393800362293,0.0,2.087
01/11/2012,32.862900504664566,0.0,2.087
01/12/2012,32.89521075687649,0.0,2.087
01/13/2012,32.81124641612395,0.0,2.087
01/17/2012,33.05021799222586,0.0,2.087
01/18/2012,32.82414826627259,0.0,2.087
01/19/2012,33.95446153187173,0.0,2.087
01/20/2012,34.25802891508145,0.0,2.087
01/23/2012,34.67139900309863,0.0,2.087
01/24/2012,34.555134155541126,0.0,2.087
01/25/2012,34.40012079450223,0.0,2.087
01/26/2012,34.63910345089485,0.0,2.087
01/27/2012,33.70902364448137,0.0,2.087
01/30/2012,33.43129221751129,0.0,2.087
01/31/2012,33.805907112707054,0.0,2.087
02/01/2012,33.57338783763874,0.0,2.087
02/02/2012,32.80477624820899,0.0,2.087
02/03/2012,33.48295252880354,0.0,2.087
02/06/2012,33.33439998990918,0.0,2.087
02/07/2012,33.59921999120898,0.0,2.087
02/08/2012,33.81883131582615,0.0,2.087
02/09/2012,33.78005989981447,0.0,2.087
02/10/2012,33.68318222586972,0.0,2.087
02/13/2012,33.99321325691588,0.0,2.087
02/14/2012,33.92862705602749,0.0,2.087
02/15/2012,34.21281848889491,0.0,2.087
02/16/2012,34.14176708887267,0.0,2.087
02/17/2012,34.87162285474717,0.0,2.087
02/21/2012,34.81995368000646,0.0,2.087
02/22/2012,35.04600608445626,0.0,2.087
02/23/2012,34.59388699506036,0.0,2.087
02/24/2012,34.60680623038206,0.0,2.087
02/27/2012,34.45180060500821,0.0,2.087
02/28/2012,34.65202155954129,0.0,2.087
02/29/2012,35.084769368849194,0.0,2.087
03/01/2012,35.1235146256211,0.0,2.087
03/02/2012,35.29792063018118,0.0,2.087
03/05/2012,34.9491264574427,0.0,2.087
03/06/2012,34.400112249807485,0.0,2.087
03/07/2012,34.264480718538756,0.0,2.087
03/08/2012,34.52283688006023,0.0,2.087
03/09/2012,34.89745632266235,0.0,2.087
03/12/2012,34.878089588358655,0.0,2.087
03/13/2012,35.188104738313896,0.0,2.087
03/14/2012,35.427080774476416,0.0,2.087
03/15/2012,35.246240357102906,0.0,2.087
03/16/2012,36.156948912771604,0.0,2.087
03/19/2012,36.357168427774596,0.0,2.087
03/20/2012,36.26675580332823,0.0,2.087
03/21/2012,36.34424433617948,0.0,2.087
03/22/2012,35.814612366517274,0.0,2.087
03/23/2012,35.898579063538975,0.0,2.087
03/26/2012,36.71241473139311,0.0,2.087
03/27/2012,37.041819562817864,0.0,2.087
03/28/2012,36.95784873389953,0.0,2.087
03/29/2012,36.68657216327569,0.0,2.087
03/30/2012,36.759083070957836,0.55,2.1
04/02/2012,36.36774431010411,0.0,2.1
04/03/2012,36.73299640478124,0.0,2.1
04/04/2012,36.06120949030205,0.0,2.1
04/05/2012,36.29600143432617,0.0,2.1
04/09/2012,35.8590223808313,0.0,2.1
04/10/2012,35.872054211954016,0.0,2.1
04/11/2012,35.4807285559208,0.0,2.1
04/12/2012,35.911191986034886,0.0,2.1
04/13/2012,36.087283436674426,0.0,2.1
04/16/2012,35.49377540210475,0.0,2.1
04/17/2012,36.224264988557046,0.0,2.1
04/18/2012,36.269918694751176,0.0,2.1
04/19/2012,36.44601631613663,0.0,2.1
04/20/2012,36.30252699820509,0.0,2.1
04/23/2012,35.60464308727698,0.0,2.1
04/24/2012,35.73509216308594,0.0,2.1
04/25/2012,36.035116068928346,0.0,2.1
04/26/2012,35.91118856009041,0.0,2.1
04/27/2012,35.950322822768506,0.0,2.1
04/30/2012,36.00901857719785,0.0,2.1
05/01/2012,36.21121689445952,0.0,2.1
05/02/2012,35.72203826904297,0.0,2.1
05/03/2012,35.79378842986983,0.0,2.1
05/04/2012,34.92633104316721,0.0,2.1
05/07/2012,34.384994942529794,0.0,2.1
05/08/2012,34.861123255148215,0.0,2.1
05/09/2012,34.22194744135554,0.0,2.1
05/10/2012,34.561095369219736,0.0,2.1
05/11/2012,34.43717871012386,0.0,2.1
05/14/2012,34.2545607353652,0.0,2.1
05/15/2012,34.10453796386719,0.0,2.1
05/16/2012,34.11107071191787,0.0,2.1
05/17/2012,33.71972532375868,0.0,2.1
05/18/2012,33.23057531132608,0.0,2.1
05/21/2012,32.721839873230266,0.0,2.1
05/22/2012,33.17188135868916,0.0,2.1
05/23/2012,32.7609678856683,0.0,2.1
05/24/2012,32.982725821582385,0.0,2.1
05/25/2012,32.467461936925574,0.0,2.1
05/29/2012,32.826197992859804,0.0,2.1
05/30/2012,32.865328763499676,0.0,2.1
05/31/2012,33.145777251705326,0.0,2.1
06/01/2012,32.87185002512833,0.0,2.1
06/04/2012,32.28486287784436,0.0,2.1
06/05/2012,32.10875869735116,0.0,2.1
06/06/2012,32.75445411962732,0.0,2.1
06/07/2012,33.57624585657257,0.0,2.1
06/08/2012,33.224048865992515,0.0,2.1
06/11/2012,33.3349212129078,0.0,2.1
06/12/2012,32.74792593350942,0.0,2.1
06/13/2012,32.59791530726929,0.0,2.1
06/14/2012,33.015329587685834,0.0,2.1
06/15/2012,33.171866977767756,0.0,2.1
06/18/2012,33.09360818939867,0.0,2.1
06/19/2012,33.106645283486685,0.0,2.1
06/20/2012,34.117589148521105,0.0,2.1
06/21/2012,33.869757986358486,0.0,2.1
06/22/2012,33.282752191373156,0.0,2.1
06/25/2012,33.41971797471923,0.0,2.1
06/26/2012,33.295799825522515,0.0,2.1
06/27/2012,33.497989811135064,0.0,2.1
06/28/2012,33.40014118956228,0.0,2.1
06/29/2012,34.20952242810717,0.536,2.1020000000000003
07/02/2012,34.08425799701225,0.0,2.1020000000000003
07/03/2012,34.374293840517055,0.0,2.1020000000000003
07/05/2012,34.95433938460832,0.0,2.1020000000000003
07/06/2012,34.74341053358767,0.0,2.1020000000000003
07/09/2012,34.16336677765946,0.0,2.1020000000000003
07/10/2012,34.33474483430554,0.0,2.1020000000000003
07/11/2012,33.89312427555224,0.0,2.1020000000000003
07/12/2012,34.0117570141044,0.0,2.1020000000000003
07/13/2012,34.06449861145031,0.0,2.1020000000000003
07/16/2012,33.84697150194569,0.0,2.1020000000000003
07/17/2012,33.99198354080329,0.0,2.1020000000000003
07/18/2012,33.8865266906611,0.0,2.1020000000000003
07/19/2012,34.2886079656978,0.0,2.1020000000000003
07/20/2012,34.11722872563441,0.0,2.1020000000000003
07/23/2012,33.39217670701469,0.0,2.1020000000000003
07/24/2012,33.28012045111945,0.0,2.1020000000000003
07/25/2012,33.13510320668889,0.0,2.1020000000000003
07/26/2012,33.28671845197678,0.0,2.1020000000000003
07/27/2012,33.8601593614513,0.0,2.1020000000000003
07/30/2012,34.183138635822466,0.0,2.1020000000000003
07/31/2012,34.413833177622735,0.0,2.1020000000000003
08/01/2012,34.50610879378122,0.0,2.1020000000000003
08/02/2012,33.919488946382266,0.0,2.1020000000000003
08/03/2012,34.18313892352243,0.0,2.1020000000000003
08/06/2012,34.275415107716995,0.0,2.1020000000000003
08/07/2012,34.802727626514084,0.0,2.1020000000000003
08/08/2012,34.84887089609248,0.0,2.1020000000000003
08/09/2012,34.47975395629768,0.0,2.1020000000000003
08/10/2012,34.20291635246941,0.0,2.1020000000000003
08/13/2012,34.539079372313395,0.0,2.1020000000000003
08/14/2012,34.61157312446714,0.0,2.1020000000000003
08/15/2012,34.6379500163367,0.0,2.1020000000000003
08/16/2012,34.9411492273638,0.0,2.1020000000000003
08/17/2012,35.21139851214888,0.0,2.1020000000000003
08/20/2012,35.49482727050781,0.0,2.1020000000000003
08/21/2012,35.67280034529532,0.0,2.1020000000000003
08/22/2012,35.323445596801974,0.0,2.1020000000000003
08/23/2012,35.046612028708154,0.0,2.1020000000000003
08/24/2012,34.8422712531611,0.0,2.1020000000000003
08/27/2012,35.08616623218829,0.0,2.1020000000000003
08/28/2012,35.72553294429652,0.0,2.1020000000000003
08/29/2012,35.36300370359958,0.0,2.1020000000000003
08/30/2012,34.84887048509044,0.0,2.1020000000000003
08/31/2012,34.93456840904029,0.0,2.1020000000000003
09/04/2012,34.95433000383866,0.0,2.1020000000000003
09/05/2012,34.80272513789314,0.0,2.1020000000000003
09/06/2012,35.15866229244786,0.0,2.1020000000000003
09/07/2012,35.554149031559355,0.0,2.1020000000000003
09/10/2012,35.52778847082935,0.0,2.1020000000000003
09/11/2012,35.8375872023116,0.0,2.1020000000000003
09/12/2012,35.94304231405975,0.0,2.1020000000000003
09/13/2012,35.96283320656292,0.0,2.1020000000000003
09/14/2012,36.582414010393165,0.0,2.1020000000000003
09/17/2012,36.43080839970786,0.0,2.1020000000000003
09/18/2012,36.2264887071415,0.0,2.1020000000000003
09/19/2012,36.20011901855469,0.0,2.1020000000000003
09/20/2012,35.995779345444674,0.0,2.1020000000000003
09/21/2012,36.1869261048844,0.0,2.1020000000000003
09/24/2012,36.25943186543045,0.0,2.1020000000000003
09/25/2012,36.62197394229069,0.0,2.1020000000000003
09/26/2012,36.2923915243374,0.0,2.1020000000000003
09/27/2012,36.37149256315535,0.0,2.1020000000000003
09/28/2012,36.699827962487305,0.58,2.178
10/01/2012,36.69982346173108,0.0,2.178
10/02/2012,36.766421088085316,0.0,2.178
10/03/2012,36.493344166488995,0.0,2.178
10/04/2012,36.539972600122304,0.0,2.178
10/05/2012,37.112773826760915,0.0,2.178
10/08/2012,36.68649718034342,0.0,2.178
10/09/2012,36.833032277675386,0.0,2.178
10/10/2012,36.460039239681066,0.0,2.178
10/11/2012,36.52665091758677,0.0,2.178
10/12/2012,36.30018258663058,0.0,2.178
10/15/2012,36.29352603246709,0.0,2.178
10/16/2012,36.426738077735926,0.0,2.178
10/17/2012,36.666510355616296,0.0,2.178
10/18/2012,36.87964966888116,0.0,2.178
10/19/2012,36.62654591355548,0.0,2.178
10/22/2012,36.26688644997497,0.0,2.178
10/23/2012,36.17363448589296,0.0,2.178
10/24/2012,36.22025584851965,0.0,2.178
10/25/2012,36.08704124909616,0.0,2.178
10/26/2012,35.9138676096649,0.0,2.178
10/31/2012,36.11368756216383,0.0,2.178
11/01/2012,36.26021648756259,0.0,2.178
11/02/2012,36.73977977239772,0.0,2.178
11/05/2012,36.446715138207686,0.0,2.178
11/06/2012,36.50666035804936,0.0,2.178
11/07/2012,36.42006315741101,0.0,2.178
11/08/2012,36.020448682302174,0.0,2.178
11/09/2012,35.5342168151802,0.0,2.178
11/12/2012,36.0204407995377,0.0,2.178
11/13/2012,35.72737807254548,0.0,2.178
11/14/2012,35.84726890880349,0.0,2.178
11/15/2012,35.30774847698496,0.0,2.178
11/16/2012,35.14790312526489,0.0,2.178
11/19/2012,35.75401698266892,0.0,2.178
11/20/2012,35.74068854989438,0.0,2.178
11/21/2012,35.89389019580071,0.0,2.178
11/23/2012,36.47335040698152,0.0,2.178
11/26/2012,36.48667187751976,0.0,2.178
11/27/2012,36.71980004456205,0.0,2.178
11/28/2012,36.30019608857623,0.0,2.178
11/29/2012,36.83969224575814,0.0,2.178
11/30/2012,37.079472204379115,0.0,2.178
12/03/2012,37.45245729693606,0.0,2.178
12/04/2012,37.29261030169994,0.0,2.178
12/05/2012,37.505757372144316,0.0,2.178
12/06/2012,37.5856791268549,0.0,2.178
12/07/2012,37.572356651759485,0.0,2.178
12/10/2012,37.57901573321541,0.0,2.178
12/11/2012,37.85875863176549,0.0,2.178
12/12/2012,38.145170857152294,0.0,2.178
12/13/2012,38.41159002497589,0.0,2.178
12/14/2012,38.398270906231126,0.0,2.178
12/17/2012,38.398267488460775,0.0,2.178
12/18/2012,38.33167064502151,0.0,2.178
12/19/2012,38.77793212611379,0.0,2.178
12/20/2012,39.037694946839416,0.0,2.178
12/21/2012,38.93778377445319,0.0,2.178
12/24/2012,39.06433062069671,0.0,2.178
12/26/2012,39.19753692935242,0.0,2.178
12/27/2012,39.07764911236441,0.0,2.178
12/28/2012,39.052446343400234,0.574,2.2399999999999998
12/31/2012,38.72959883443897,0.0,2.2399999999999998
01/02/2013,39.71162706141794,0.0,2.2399999999999998
01/03/2013,39.30803756024856,0.0,2.2399999999999998
01/04/2013,39.10626587584569,0.0,2.2399999999999998
01/07/2013,39.2138734782721,0.0,2.2399999999999998
01/08/2013,39.33495072986632,0.0,2.2399999999999998
01/09/2013,39.42912094065305,0.0,2.2399999999999998
01/10/2013,39.33496117625601,0.0,2.2399999999999998
01/11/2013,39.44929234137866,0.0,2.2399999999999998
01/14/2013,39.402212583683514,0.0,2.2399999999999998
01/15/2013,39.18024957374239,0.0,2.2399999999999998
01/16/2013,39.20716521976208,0.0,2.2399999999999998
01/17/2013,39.25424858838792,0.0,2.2399999999999998
01/18/2013,39.05244436016513,0.0,2.2399999999999998
01/22/2013,39.5367384527329,0.0,2.2399999999999998
01/23/2013,39.48293670918094,0.0,2.2399999999999998
01/24/2013,39.11971717189314,0.0,2.2399999999999998
01/25/2013,39.19369978785506,0.0,2.2399999999999998
01/28/2013,39.16006604660046,0.0,2.2399999999999998
01/29/2013,39.402212474242646,0.0,2.2399999999999998
01/30/2013,39.49637390417846,0.0,2.2399999999999998
01/31/2013,39.476194952805116,0.0,2.2399999999999998
02/01/2013,39.63764097676817,0.0,2.2399999999999998
02/04/2013,39.583815739232094,0.0,2.2399999999999998
02/05/2013,39.46947367262538,0.0,2.2399999999999998
02/06/2013,39.489655404574826,0.0,2.2399999999999998
02/07/2013,39.76542586120602,0.0,2.2399999999999998
02/08/2013,39.482919469217485,0.0,2.2399999999999998
02/11/2013,39.355139560937396,0.0,2.2399999999999998
02/12/2013,39.375306075720005,0.0,2.2399999999999998
02/13/2013,39.395487829733355,0.0,2.2399999999999998
02/14/2013,39.42912034359228,0.0,2.2399999999999998
02/15/2013,39.260953547055,0.0,2.2399999999999998
02/19/2013,39.06589834006356,0.0,2.2399999999999998
02/20/2013,39.254238301073165,0.0,2.2399999999999998
02/21/2013,39.5501823425293,0.0,2.2399999999999998
02/22/2013,39.35513042872246,0.0,2.2399999999999998
02/25/2013,39.81250829753473,0.0,2.2399999999999998
02/26/2013,39.469486053536656,0.0,2.2399999999999998
02/27/2013,39.52328700226782,0.0,2.2399999999999998
02/28/2013,39.69143933065323,0.0,2.2399999999999998
03/01/2013,39.96048837473074,0.0,2.2399999999999998
03/04/2013,39.98739805235223,0.0,2.2399999999999998
03/05/2013,40.249722680461204,0.0,2.2399999999999998
03/06/2013,40.26989819949007,0.0,2.2399999999999998
03/07/2013,39.96720941614141,0.0,2.2399999999999998
03/08/2013,39.96048432319557,0.0,2.2399999999999998
03/11/2013,39.68471482360062,0.0,2.2399999999999998
03/12/2013,39.75197556609925,0.0,2.2399999999999998
03/13/2013,39.77887622503666,0.0,2.2399999999999998
03/14/2013,39.37531053565011,0.0,2.2399999999999998
03/15/2013,39.63762676677675,0.0,2.2399999999999998
03/18/2013,39.50310122755932,0.0,2.2399999999999998
03/19/2013,39.254240175652136,0.0,2.2399999999999998
03/20/2013,39.26769869192475,0.0,2.2399999999999998
03/21/2013,39.05244544889459,0.0,2.2399999999999998
03/22/2013,38.85066099496762,0.0,2.2399999999999998
03/25/2013,39.36186617837907,0.0,2.2399999999999998
03/26/2013,39.44256614434181,0.0,2.2399999999999998
03/27/2013,39.42911878515233,0.0,2.2399999999999998
03/28/2013,39.25654064579705,0.584,2.274
04/01/2013,39.480757090138624,0.0,2.274
04/02/2013,39.54190478143824,0.0,2.274
04/03/2013,39.596258566854594,0.0,2.274
04/04/2013,38.88966115849173,0.0,2.274
04/05/2013,38.047187470181704,0.0,2.274
04/08/2013,37.99283218765868,0.0,2.274
04/09/2013,38.31215857014013,0.0,2.274
04/10/2013,38.62469381570323,0.0,2.274
04/11/2013,39.29731243627788,0.0,2.274
04/12/2013,38.79455377083939,0.0,2.274
04/15/2013,38.41407784426228,0.0,2.274
04/16/2013,37.9996274549074,0.0,2.274
04/17/2013,38.094753004653,0.0,2.274
04/18/2013,37.938481322262575,0.0,2.274
04/19/2013,37.53082790587969,0.0,2.274
04/22/2013,37.85015738457319,0.0,2.274
04/23/2013,37.74144451175779,0.0,2.274
04/24/2013,37.591986369129174,0.0,2.274
04/25/2013,37.95206991563327,0.0,2.274
04/26/2013,37.79580499294622,0.0,2.274
04/29/2013,38.25101376841115,0.0,2.274
04/30/2013,38.7062316728189,0.0,2.274
05/01/2013,39.19540535417556,0.0,2.274
05/02/2013,39.00516194837533,0.0,2.274
05/03/2013,39.65739880992615,0.0,2.274
05/06/2013,39.52152757135983,0.0,2.274
05/07/2013,39.66419163169024,0.0,2.274
05/08/2013,39.97672875685994,0.0,2.274
05/09/2013,40.22132692853311,0.0,2.274
05/10/2013,39.704955719113755,0.0,2.274
05/13/2013,39.77969360568058,0.0,2.274
05/14/2013,39.57587243601904,0.0,2.274
05/15/2013,39.16822466225725,0.0,2.274
05/16/2013,38.95080312615671,0.0,2.274
05/17/2013,38.33933231588982,0.0,2.274
05/20/2013,38.794548631577506,0.0,2.274
05/21/2013,38.95080610514478,0.0,2.274
05/22/2013,39.43999455327745,0.0,2.274
05/23/2013,38.79453565873903,0.0,2.274
05/24/2013,38.77416703554563,0.0,2.274
05/28/2013,39.10708304023388,0.0,2.274
05/29/2013,38.75377309381598,0.0,2.274
05/30/2013,38.896449760768725,0.0,2.274
05/31/2013,38.944010031352576,0.0,2.274
06/03/2013,38.76737118041172,0.0,2.274
06/04/2013,38.61789862559785,0.0,2.274
06/05/2013,38.5092092109535,0.0,2.274
06/06/2013,38.053983670504195,0.0,2.274
06/07/2013,38.3393299845504,0.0,2.274
06/10/2013,38.17628951837001,0.0,2.274
06/11/2013,37.87733648492983,0.0,2.274
06/12/2013,38.15589070161915,0.0,2.274
06/13/2013,37.680299855208204,0.0,2.274
06/14/2013,38.1830669913488,0.0,2.274
06/17/2013,38.16949431253783,0.0,2.274
06/18/2013,38.074361219641744,0.0,2.274
06/19/2013,38.20346723162402,0.0,2.274
06/20/2013,37.07562733323203,0.0,2.274
06/21/2013,36.070093804091705,0.0,2.274
06/24/2013,35.764361649111365,0.0,2.274
06/25/2013,36.13803256405064,0.0,2.274
06/26/2013,36.40301482352724,0.0,2.274
06/27/2013,36.545688340083274,0.0,2.274
06/28/2013,36.539936296647646,0.573,2.311
07/01/2013,36.910750617016,0.0,2.311
07/02/2013,36.49186332991702,0.0,2.311
07/03/2013,36.368256523237356,0.0,2.311
07/05/2013,36.237776823227925,0.0,2.311
07/08/2013,36.19657910712932,0.0,2.311
07/09/2013,36.37511982252928,0.0,2.311
07/10/2013,36.53306266024343,0.0,2.311
07/11/2013,36.93821808982707,0.0,2.311
07/12/2013,37.75541149226505,0.0,2.311
07/15/2013,37.81034476216596,0.0,2.311
07/16/2013,37.87901748568603,0.0,2.311
07/17/2013,37.91334878298935,0.0,2.311
07/18/2013,38.37345756354933,0.0,2.311
07/19/2013,38.89535114502099,0.0,2.311
07/22/2013,39.12196895477062,0.0,2.311
07/23/2013,39.19063435939634,0.0,2.311
07/24/2013,39.073895855033385,0.0,2.311
07/25/2013,38.83354554525244,0.0,2.311
07/26/2013,38.840416831634485,0.0,2.311
07/29/2013,38.909090390508936,0.0,2.311
07/30/2013,39.34171254888671,0.0,2.311
07/31/2013,39.32797967941021,0.0,2.311
08/01/2013,38.86101957668067,0.0,2.311
08/02/2013,38.332244136372445,0.0,2.311
08/05/2013,38.455854077662444,0.0,2.311
08/06/2013,38.5451370006286,0.0,2.311
08/07/2013,37.96828727589743,0.0,2.311
08/08/2013,38.05069991929035,0.0,2.311
08/09/2013,38.53826335569515,0.0,2.311
08/12/2013,38.59320285838934,0.0,2.311
08/13/2013,38.53826058663693,0.0,2.311
08/14/2013,38.909075160153826,0.0,2.311
08/15/2013,38.572588123398724,0.0,2.311
08/16/2013,38.51766556956273,0.0,2.311
08/19/2013,38.69620035813412,0.0,2.311
08/20/2013,38.41464439942255,0.0,2.311
08/21/2013,38.4077854056889,0.0,2.311
08/22/2013,38.133099679172226,0.0,2.311
08/23/2013,38.23610288480605,0.0,2.311
08/26/2013,38.48331953533872,0.0,2.311
08/27/2013,38.2361051889808,0.0,2.311
08/28/2013,37.79661117850425,0.0,2.311
08/29/2013,37.90648100008845,0.0,2.311
08/30/2013,38.023222177076,0.0,2.311
09/03/2013,38.38031466333234,0.0,2.311
09/04/2013,38.229240390911556,0.0,2.311
09/05/2013,38.48330751208333,0.0,2.311
09/06/2013,39.54086340547496,0.0,2.311
09/09/2013,39.767474708907194,0.0,2.311
09/10/2013,39.86361160683069,0.0,2.311
09/11/2013,39.760608365762344,0.0,2.311
09/12/2013,39.84302075525676,0.0,2.311
09/13/2013,39.53399241863289,0.0,2.311
09/16/2013,39.70567145905936,0.0,2.311
09/17/2013,39.82927425662852,0.0,2.311
09/18/2013,39.822411244084066,0.0,2.311
09/19/2013,40.206965126521986,0.0,2.311
09/20/2013,39.93229452110873,0.0,2.311
09/23/2013,39.59580161115715,0.0,2.311
09/24/2013,39.7125384077461,0.0,2.311
09/25/2013,39.80868649817071,0.0,2.311
09/26/2013,39.767475618671625,0.0,2.311
09/27/2013,39.70564365511642,0.601,2.332
09/30/2013,39.62238099624223,0.0,2.332
10/01/2013,39.754215409183885,0.0,2.332
10/02/2013,39.677894474829394,0.0,2.332
10/03/2013,39.747273280232505,0.0,2.332
10/04/2013,39.63625955629106,0.0,2.332
10/07/2013,39.42806442418838,0.0,2.332
10/08/2013,39.61543051485452,0.0,2.332
10/09/2013,39.317048185803415,0.0,2.332
10/10/2013,39.622366760290824,0.0,2.332
10/11/2013,40.01095892731765,0.0,2.332
10/14/2013,40.087307611203826,0.0,2.332
10/15/2013,40.19832025510389,0.0,2.332
10/16/2013,40.1844400936722,0.0,2.332
10/17/2013,40.42732391616092,0.0,2.332
10/18/2013,41.1628536976454,0.0,2.332
10/21/2013,41.51675944584508,0.0,2.332
10/22/2013,41.98167055492483,0.0,2.332
10/23/2013,41.981664308161776,0.0,2.332
