TAN,Invesco Solar ETF,
Date,Price,Dividend,Annualized Dividend
01/31/2013,15.496549758084614,0.0,1.424
02/01/2013,16.026345997589512,0.0,1.424
02/04/2013,15.770280713207317,0.0,1.424
02/05/2013,15.752621525278423,0.0,1.424
02/06/2013,16.158797434346194,0.0,1.424
02/07/2013,16.423693478645852,0.0,1.424
02/08/2013,15.964535796785503,0.0,1.424
02/11/2013,15.893899021849375,0.0,1.424
02/12/2013,16.503163973758387,0.0,1.424
02/13/2013,17.38615911327251,0.0,1.424
02/14/2013,17.271366143746153,0.0,1.424
02/15/2013,17.889464207391676,0.0,1.424
02/19/2013,17.721694912960775,0.0,1.424
02/20/2013,18.569371311755464,0.0,1.424
02/21/2013,17.60690678995995,0.0,1.424
02/22/2013,17.26253828939783,0.0,1.424
02/25/2013,17.465625283392313,0.0,1.424
02/26/2013,16.706251868809428,0.0,1.424
02/27/2013,15.832087467614897,0.0,1.424
02/28/2013,16.30007619109611,0.0,1.424
03/01/2013,15.699639469820719,0.0,1.424
03/04/2013,15.567190620428113,0.0,1.424
03/05/2013,15.743787740687397,0.0,1.424
03/06/2013,16.194115355073166,0.0,1.424
03/07/2013,16.58263400804396,0.0,1.424
03/08/2013,16.467843069732396,0.0,1.424
03/11/2013,16.21177559832412,0.0,1.424
03/12/2013,15.876235497849816,0.0,1.424
03/13/2013,15.832090162331044,0.0,1.424
03/14/2013,15.478890867263662,0.0,1.424
03/15/2013,15.364101754135474,0.0,1.424
03/18/2013,14.80781507980817,0.0,1.424
03/19/2013,14.631217078558935,0.0,1.424
03/20/2013,14.825473970628101,0.0,1.424
03/21/2013,15.063881914208517,0.0,1.424
03/22/2013,14.922604226863225,0.0,1.424
03/25/2013,14.631215472499441,0.0,1.424
03/26/2013,14.092588745916302,0.0,1.424
03/27/2013,14.083759233057156,0.0,1.424
03/28/2013,14.110249369061192,0.0,1.424
04/01/2013,14.20737881430234,0.0,1.424
04/02/2013,13.960142239598186,0.0,1.424
04/03/2013,13.810033385247367,0.0,1.424
04/04/2013,13.509813311085267,0.0,1.424
04/05/2013,13.386195614918202,0.0,1.424
04/08/2013,13.712901769728585,0.0,1.424
04/09/2013,14.048440031261098,0.0,1.424
04/10/2013,15.876235748350283,0.0,1.424
04/11/2013,15.620169847025934,0.0,1.424
04/12/2013,15.540699227598887,0.0,1.424
04/15/2013,15.408253232200746,0.0,1.424
04/16/2013,15.116863756368636,0.0,1.424
04/17/2013,14.984412294437938,0.0,1.424
04/18/2013,14.763664973876047,0.0,1.424
04/19/2013,14.940265007755539,0.0,1.424
04/22/2013,15.77910635686859,0.0,1.424
04/23/2013,15.92921668580148,0.0,1.424
04/24/2013,16.547314014679284,0.0,1.424
04/25/2013,17.07711034748165,0.0,1.424
04/26/2013,17.31551763781317,0.0,1.424
04/29/2013,17.818826882385206,0.0,1.424
04/30/2013,18.004252508024564,0.0,1.424
05/01/2013,18.110211412738717,0.0,1.424
05/02/2013,17.571586378962525,0.0,1.424
05/03/2013,18.163193102824593,0.0,1.424
05/06/2013,17.86297776341817,0.0,1.424
05/07/2013,18.039573990994228,0.0,1.424
05/08/2013,17.456798716941655,0.0,1.424
05/09/2013,17.64222849405432,0.0,1.424
05/10/2013,18.03074349790059,0.0,1.424
05/13/2013,19.42587306407531,0.0,1.424
05/14/2013,19.293426107008642,0.0,1.424
05/15/2013,19.964500554168925,0.0,1.424
05/16/2013,20.529621845419634,0.0,1.424
05/17/2013,20.008652243095142,0.0,1.424
05/20/2013,21.156543150676622,0.0,1.424
05/21/2013,23.637759110134606,0.0,1.424
05/22/2013,22.957852169811638,0.0,1.424
05/23/2013,20.706218308740848,0.0,1.424
05/24/2013,21.748149684215974,0.0,1.424
05/28/2013,22.966682865869867,0.0,1.424
05/29/2013,21.898262349256314,0.0,1.424
05/30/2013,22.940191059444086,0.0,1.424
05/31/2013,22.692953280726655,0.0,1.424
06/03/2013,22.013049350911587,0.0,1.424
06/04/2013,22.066030641250066,0.0,1.424
06/05/2013,21.500910346214887,0.0,1.424
06/06/2013,21.492079263289213,0.0,1.424
06/07/2013,22.14549673912417,0.0,1.424
06/10/2013,22.06602847177907,0.0,1.424
06/11/2013,22.366245587109535,0.0,1.424
06/12/2013,21.589213670217156,0.0,1.424
06/13/2013,20.706216886565773,0.0,1.424
06/14/2013,21.474420828295187,0.0,1.424
06/17/2013,21.80996070224537,0.0,1.424
06/18/2013,21.651021807234038,0.0,1.424
06/19/2013,21.553892755979604,0.0,1.424
06/20/2013,20.785684958708483,0.0,1.424
06/21/2013,20.556106522146234,0.0,1.424
06/24/2013,19.584816609463136,0.0,1.424
06/25/2013,19.549495275127402,0.0,1.424
06/26/2013,20.22056774872353,0.0,1.424
06/27/2013,20.529618705800043,0.0,1.424
06/28/2013,20.750366532175164,0.0,1.424
07/01/2013,21.121221442419525,0.0,1.424
07/02/2013,21.421442382203168,0.0,1.424
07/03/2013,20.944625757063967,0.0,1.424
07/05/2013,21.13005390198432,0.0,1.424
07/08/2013,22.074859265196064,0.0,1.424
07/09/2013,22.11900708368778,0.0,1.424
07/10/2013,21.545058945561404,0.0,1.424
07/11/2013,22.357416227627223,0.0,1.424
07/12/2013,22.454547154388916,0.0,1.424
07/15/2013,23.30221989727976,0.0,1.424
07/16/2013,24.67969362277948,0.0,1.424
07/17/2013,24.72384115949093,0.0,1.424
07/18/2013,24.538413272543902,0.0,1.424
07/19/2013,24.43245236668808,0.0,1.424
07/22/2013,24.450112462491038,0.0,1.424
07/23/2013,25.165334347075063,0.0,1.424
07/24/2013,25.14767577808391,0.0,1.424
07/25/2013,24.405962831340485,0.0,1.424
07/26/2013,24.379474321940833,0.0,1.424
07/29/2013,25.050548609727873,0.0,1.424
07/30/2013,24.68852041787019,0.0,1.424
07/31/2013,25.20065703931602,0.0,1.424
08/01/2013,25.341937131283586,0.0,1.424
08/02/2013,24.538414087897593,0.0,1.424
08/05/2013,24.750332347739146,0.0,1.424
08/06/2013,25.818754275111647,0.0,1.424
08/07/2013,24.008617889211234,0.0,1.424
08/08/2013,23.57595170025287,0.0,1.424
08/09/2013,23.752545702189966,0.0,1.424
08/12/2013,23.814354261542512,0.0,1.424
08/13/2013,24.176383229798688,0.0,1.424
08/14/2013,24.052765660599405,0.0,1.424
08/15/2013,23.496481208959118,0.0,1.424
08/16/2013,23.06381089492827,0.0,1.424
08/19/2013,23.32870951933843,0.0,1.424
08/20/2013,22.551674492786333,0.0,1.424
08/21/2013,23.054982688309682,0.0,1.424
08/22/2013,24.50309060185045,0.0,1.424
08/23/2013,25.02406155525821,0.0,1.424
08/26/2013,25.0858703868016,0.0,1.424
08/27/2013,24.096916740156836,0.0,1.424
08/28/2013,23.249242007707267,0.0,1.424
08/29/2013,23.637759187997215,0.0,1.424
08/30/2013,24.511923178924835,0.0,1.424
09/03/2013,24.458945116394663,0.0,1.424
09/04/2013,24.9975679962318,0.0,1.424
09/05/2013,25.818753975227164,0.0,1.424
09/06/2013,26.71940836455036,0.0,1.424
09/09/2013,26.30440122612545,0.0,1.424
09/10/2013,27.054945926551778,0.0,1.424
09/11/2013,27.063776733205692,0.0,1.424
09/12/2013,26.860686572562955,0.0,1.424
09/13/2013,26.295572635378424,0.0,1.424
09/16/2013,26.71941061918041,0.0,1.424
09/17/2013,26.613447561645927,0.0,1.424
09/18/2013,26.781219323994236,0.0,1.424
09/19/2013,27.58474184743809,0.0,1.424
09/20/2013,27.56708585273937,0.0,1.424
09/23/2013,27.372823058581744,0.0,1.424
09/24/2013,26.99313766810464,0.0,1.424
09/25/2013,27.302185786263415,0.0,1.424
09/26/2013,28.68848731676742,0.0,1.424
09/27/2013,29.059343521949852,0.0,1.424
09/30/2013,29.129985184221237,0.0,1.424
10/01/2013,30.834162323389922,0.0,1.424
10/02/2013,31.275655991448694,0.0,1.424
10/03/2013,31.884926825399447,0.0,1.424
10/04/2013,31.558219680233435,0.0,1.424
10/07/2013,31.74364118169924,0.0,1.424
10/08/2013,32.370577398611566,0.0,1.424
10/09/2013,31.51406254970784,0.0,1.424
10/10/2013,31.416942152222873,0.0,1.424
10/11/2013,32.45004190115328,0.0,1.424
10/14/2013,32.246956953125654,0.0,1.424
10/15/2013,33.174093971677664,0.0,1.424
10/16/2013,33.54495557692114,0.0,1.424
10/17/2013,33.80102150556764,0.0,1.424
10/18/2013,34.63103569716899,0.0,1.424
10/21/2013,35.725944992233025,0.0,1.424
10/22/2013,36.12329884956769,0.0,1.424
10/23/2013,35.849568970080966,0.0,1.424
10/24/2013,35.567010824522384,0.0,1.424
10/25/2013,35.310948901080046,0.0,1.424
10/28/2013,33.57144337484623,0.0,1.424
10/29/2013,32.5736608961111,0.0,1.424
10/30/2013,34.180709203853624,0.0,1.424
10/31/2013,31.478743603564812,0.0,1.424
11/01/2013,33.006328162155356,0.0,1.424
11/04/2013,34.18070973198318,0.0,1.424
11/05/2013,36.591283234376135,0.0,1.424
11/06/2013,36.741392507258574,0.0,1.424
11/07/2013,34.99306393094975,0.0,1.424
11/08/2013,34.23368887311544,0.0,1.424
11/11/2013,35.43455748206169,0.0,1.424
11/12/2013,35.59350003705463,0.0,1.424
11/13/2013,34.816465632389466,0.0,1.424
11/14/2013,36.91799542161059,0.0,1.424
11/15/2013,36.3970275782252,0.0,1.424
11/18/2013,36.42351908552394,0.0,1.424
11/19/2013,35.717116437416394,0.0,1.424
11/20/2013,34.454437732887015,0.0,1.424
11/21/2013,34.489756875866455,0.0,1.424
11/22/2013,35.23147410963398,0.0,1.424
11/25/2013,35.08136157504611,0.0,1.424
11/26/2013,33.500799850136616,0.0,1.424
11/27/2013,34.551572648045344,0.0,1.424
11/29/2013,34.127735440914776,0.0,1.424
12/02/2013,33.90697949315219,0.0,1.424
12/03/2013,33.43016044477203,0.0,1.424
12/04/2013,33.22707811477337,0.0,1.424
12/05/2013,33.580268851945,0.0,1.424
12/06/2013,33.0769726906496,0.0,1.424
12/09/2013,31.893752180469185,0.0,1.424
12/10/2013,30.06595789949523,0.0,1.424
12/11/2013,31.372788879336383,0.0,1.424
12/12/2013,29.75691187885934,0.0,1.424
12/13/2013,30.004146611163574,0.0,1.424
12/16/2013,30.057128120926663,0.0,1.424
12/17/2013,30.260215680294436,0.0,1.424
12/18/2013,30.993099847233044,0.0,1.424
12/19/2013,30.56926224329077,0.0,1.424
12/20/2013,31.41694291602198,0.0,1.424
12/23/2013,31.1696973342324,0.0,1.424
12/24/2013,30.721310135118735,0.451,0.451
12/26/2013,30.649743493189845,0.0,0.451
12/27/2013,31.088109932603732,0.0,0.451
12/30/2013,31.31176334120581,0.0,0.451
12/31/2013,32.170597455162074,0.0,0.451
01/02/2014,31.75013136049564,0.0,0.451
01/03/2014,34.20139427725196,0.0,0.451
01/06/2014,35.10495602884805,0.0,0.451
01/07/2014,34.90814520984214,0.0,0.451
01/08/2014,35.54331543938181,0.0,0.451
01/09/2014,36.455836650297385,0.0,0.451
01/10/2014,35.93696015010272,0.0,0.451
01/13/2014,36.50056775818022,0.0,0.451
01/14/2014,35.400184225015266,0.0,0.451
01/15/2014,37.16259002685547,0.0,0.451
01/16/2014,37.753035163365276,0.0,0.451
01/17/2014,38.28981420372685,0.0,0.451
01/21/2014,37.38624643349211,0.0,0.451
01/22/2014,36.95682582377568,0.0,0.451
01/23/2014,36.61686653927425,0.0,0.451
01/24/2014,35.051277854470236,0.0,0.451
01/27/2014,33.23520447220171,0.0,0.451
01/28/2014,34.80078876266443,0.0,0.451
01/29/2014,34.39820956289774,0.0,0.451
01/30/2014,35.6506795921205,0.0,0.451
01/31/2014,34.568186963641125,0.0,0.451
02/03/2014,35.471755159436725,0.0,0.451
02/04/2014,34.02246618449802,0.0,0.451
02/05/2014,34.067200224281784,0.0,0.451
02/06/2014,34.13876888071625,0.0,0.451
02/07/2014,34.765006510099646,0.0,0.451
02/10/2014,35.61489608716578,0.0,0.451
02/11/2014,36.11587897466119,0.0,0.451
02/12/2014,36.16955805273212,0.0,0.451
02/13/2014,35.51648269337136,0.0,0.451
02/14/2014,37.62779454237002,0.0,0.451
02/18/2014,37.7619842419108,0.0,0.451
02/19/2014,39.22022298122002,0.0,0.451
02/20/2014,38.477680723854725,0.0,0.451
02/21/2014,39.4080871407928,0.0,0.451
02/24/2014,39.76594254683066,0.0,0.451
02/25/2014,40.03433011272789,0.0,0.451
02/26/2014,40.2579813418181,0.0,0.451
02/27/2014,41.78777824249023,0.0,0.451
02/28/2014,42.503484472451404,0.0,0.451
03/03/2014,40.65161463809253,0.0,0.451
03/04/2014,42.44086000493609,0.0,0.451
03/05/2014,43.657543666454494,0.0,0.451
03/06/2014,44.21220776477773,0.0,0.451
03/07/2014,45.68833954652465,0.0,0.451
03/10/2014,45.06210207681834,0.0,0.451
03/11/2014,43.863304510639736,0.0,0.451
03/12/2014,42.04722146746636,0.0,0.451
03/13/2014,42.897116339786265,0.0,0.451
03/14/2014,40.884223705844605,0.0,0.451
03/17/2014,42.87026801838505,0.0,0.451
03/18/2014,42.36034087355696,0.0,0.451
03/19/2014,43.6664889103155,0.0,0.451
03/20/2014,43.44283584217261,0.0,0.451
03/21/2014,42.90606183592392,0.0,0.451
03/24/2014,41.6893721288285,0.0,0.451
03/25/2014,40.96473257523797,0.0,0.451
03/26/2014,40.30270888479586,0.0,0.451
03/27/2014,38.43295334565156,0.0,0.451
03/28/2014,39.33653024768811,0.0,0.451
03/31/2014,40.311654232453776,0.0,0.451
04/01/2014,39.604909673263556,0.0,0.451
04/02/2014,40.19535554156743,0.0,0.451
04/03/2014,41.322580001508385,0.0,0.451
04/04/2014,40.347437412628615,0.0,0.451
04/07/2014,38.28981153664282,0.0,0.451
04/08/2014,37.55622531233913,0.0,0.451
04/09/2014,38.477681388356,0.0,0.451
04/10/2014,39.09497394449518,0.0,0.451
04/11/2014,35.963793245673,0.0,0.451
04/14/2014,35.76697631206842,0.0,0.451
04/15/2014,35.39124108866592,0.0,0.451
04/16/2014,35.35545429875178,0.0,0.451
04/17/2014,36.491625346472524,0.0,0.451
04/21/2014,36.26797105254899,0.0,0.451
04/22/2014,37.305731065420616,0.0,0.451
04/23/2014,38.826589406943924,0.0,0.451
04/24/2014,39.18442769870075,0.0,0.451
04/25/2014,38.468742412162634,0.0,0.451
04/28/2014,37.717249574139714,0.0,0.451
04/29/2014,36.267969123206235,0.0,0.451
04/30/2014,35.91011811363016,0.0,0.451
05/01/2014,36.312700978102974,0.0,0.451
05/02/2014,36.992607264362526,0.0,0.451
05/05/2014,36.27691294214482,0.0,0.451
05/06/2014,36.232184409077654,0.0,0.451
05/07/2014,36.37532326973429,0.0,0.451
05/08/2014,35.02444626069397,0.0,0.451
05/09/2014,34.32663315136891,0.0,0.451
05/12/2014,34.943928329313124,0.0,0.451
05/13/2014,35.963800672825926,0.0,0.451
05/14/2014,35.51648185408666,0.0,0.451
05/15/2014,34.961814016149695,0.0,0.451
05/16/2014,33.78092122784668,0.0,0.451
05/19/2014,33.60199766852927,0.0,0.451
05/20/2014,33.64672658342384,0.0,0.451
05/21/2014,33.53042307196488,0.0,0.451
05/22/2014,35.29283499592654,0.0,0.451
05/23/2014,35.829602965883986,0.0,0.451
05/27/2014,36.42899662589538,0.0,0.451
05/28/2014,36.38426703424155,0.0,0.451
05/29/2014,36.51846219088215,0.0,0.451
05/30/2014,37.57411837849839,0.0,0.451
06/02/2014,36.67055181403319,0.0,0.451
06/03/2014,36.06220916157967,0.0,0.451
06/04/2014,35.364397527531054,0.0,0.451
06/05/2014,36.01747363153979,0.0,0.451
06/06/2014,36.044315596875784,0.0,0.451
06/09/2014,35.641731505210956,0.0,0.451
06/10/2014,35.82959862475604,0.0,0.451
06/11/2014,35.56122388564702,0.0,0.451
06/12/2014,36.15167046097398,0.0,0.451
06/13/2014,36.71528336822771,0.0,0.451
06/16/2014,37.404139571896366,0.0,0.451
06/17/2014,38.40611535178852,0.0,0.451
06/18/2014,39.43493133592307,0.0,0.451
06/19/2014,39.90012686410885,0.0,0.451
06/20/2014,39.39019774082415,0.0,0.451
06/23/2014,39.99853919558236,0.0,0.451
06/24/2014,39.40808930586234,0.0,0.451
06/25/2014,38.110889172722324,0.0,0.451
06/26/2014,39.363362320727525,0.0,0.451
06/27/2014,39.30968258618985,0.0,0.451
06/30/2014,39.73015547352729,0.0,0.451
07/01/2014,40.043264546508865,0.0,0.451
07/02/2014,40.13273425187666,0.0,0.451
07/03/2014,40.10589911645014,0.0,0.451
07/07/2014,39.86435130858939,0.0,0.451
07/08/2014,38.38822166481116,0.0,0.451
07/09/2014,37.48465780954128,0.0,0.451
07/10/2014,36.64370499331607,0.0,0.451
07/11/2014,37.35045532007707,0.0,0.451
07/14/2014,38.003533608220685,0.0,0.451
07/15/2014,38.09299297918268,0.0,0.451
07/16/2014,37.99459103073539,0.0,0.451
07/17/2014,37.135749995190366,0.0,0.451
07/18/2014,36.742119973839856,0.0,0.451
07/21/2014,36.831576593082026,0.0,0.451
07/22/2014,37.842499057895026,0.0,0.451
07/23/2014,38.11089159968353,0.0,0.451
07/24/2014,37.34151629126394,0.0,0.451
07/25/2014,37.00155951465737,0.0,0.451
07/28/2014,36.885255775120385,0.0,0.451
07/29/2014,36.78684587163285,0.0,0.451
07/30/2014,36.80473890395044,0.0,0.451
07/31/2014,35.86538573739006,0.0,0.451
08/01/2014,34.77394766508349,0.0,0.451
08/04/2014,34.71132132122574,0.0,0.451
08/05/2014,34.97076774437844,0.0,0.451
08/06/2014,34.95287256168045,0.0,0.451
08/07/2014,36.008522316261576,0.0,0.451
08/08/2014,36.59897948816954,0.0,0.451
08/11/2014,36.509519596560054,0.0,0.451
08/12/2014,37.08207318859132,0.0,0.451
08/13/2014,37.001561135515146,0.0,0.451
08/14/2014,37.520439129976324,0.0,0.451
08/15/2014,37.958799068786355,0.0,0.451
08/18/2014,38.28981204872931,0.0,0.451
08/19/2014,38.6566076459494,0.0,0.451
08/20/2014,38.665556899913376,0.0,0.451
08/21/2014,39.157598539930554,0.0,0.451
08/22/2014,39.06812930221375,0.0,0.451
08/25/2014,39.52439500828523,0.0,0.451
08/26/2014,39.667531713484045,0.0,0.451
08/27/2014,39.47966215917376,0.0,0.451
08/28/2014,38.73712132016235,0.0,0.451
08/29/2014,38.799745552133366,0.0,0.451
09/02/2014,38.87132194328042,0.0,0.451
09/03/2014,39.12180970253443,0.0,0.451
09/04/2014,39.53333566388768,0.0,0.451
09/05/2014,39.99853828058658,0.0,0.451
09/08/2014,40.74107886852457,0.0,0.451
09/09/2014,41.072084006459114,0.0,0.451
09/10/2014,39.91802642359422,0.0,0.451
09/11/2014,39.97170000924073,0.0,0.451
09/12/2014,40.401119487643484,0.0,0.451
09/15/2014,40.633722230039986,0.0,0.451
09/16/2014,38.746071129747186,0.0,0.451
09/17/2014,39.13076234151013,0.0,0.451
09/18/2014,40.007487277972984,0.0,0.451
09/19/2014,39.926973124797094,0.0,0.451
09/22/2014,38.737123654576294,0.0,0.451
09/23/2014,37.511492731570755,0.0,0.451
09/24/2014,38.16456318693218,0.0,0.451
09/25/2014,38.04826587852175,0.0,0.451
09/26/2014,37.37730116311436,0.0,0.451
09/29/2014,37.05522989841932,0.0,0.451
09/30/2014,37.30573102390184,0.0,0.451
10/01/2014,36.34848545696006,0.0,0.451
10/02/2014,35.18547704377161,0.0,0.451
10/03/2014,35.793818661349,0.0,0.451
10/06/2014,36.187452712100836,0.0,0.451
10/07/2014,33.995628088526814,0.0,0.451
10/08/2014,33.834594501296124,0.0,0.451
10/09/2014,33.92405839965893,0.0,0.451
10/10/2014,31.94694835163439,0.0,0.451
10/13/2014,31.598042196213733,0.0,0.451
10/14/2014,30.45292903769876,0.0,0.451
10/15/2014,29.728282928376302,0.0,0.451
10/16/2014,29.755120499032483,0.0,0.451
10/17/2014,32.85945743472106,0.0,0.451
10/20/2014,31.9737886928379,0.0,0.451
10/21/2014,33.67355671880125,0.0,0.451
10/22/2014,34.3713687861791,0.0,0.451
10/23/2014,33.628833052768215,0.0,0.451
10/24/2014,33.48569563356441,0.0,0.451
10/27/2014,33.002592972692426,0.0,0.451
10/28/2014,33.029436770077126,0.0,0.451
10/29/2014,33.84353962811044,0.0,0.451
10/30/2014,33.27993463887126,0.0,0.451
10/31/2014,33.77197459680091,0.0,0.451
11/03/2014,34.22823188070681,0.0,0.451
11/04/2014,34.05825524366141,0.0,0.451
11/05/2014,34.06720435704603,0.0,0.451
11/06/2014,33.07417226481093,0.0,0.451
11/07/2014,32.51950498974651,0.0,0.451
11/10/2014,32.25111671782739,0.0,0.451
11/11/2014,32.10797474770004,0.0,0.451
11/12/2014,32.054302765829,0.0,0.451
11/13/2014,31.571207312814987,0.0,0.451
11/14/2014,30.828664558659472,0.0,0.451
11/17/2014,31.070211850653557,0.0,0.451
11/18/2014,31.5443650927907,0.0,0.451
11/19/2014,32.89524361189614,0.0,0.451
11/20/2014,32.62685641053893,0.0,0.451
11/21/2014,33.76302558502852,0.0,0.451
11/24/2014,34.15665598999632,0.0,0.451
11/25/2014,33.941950775558844,0.0,0.451
11/26/2014,33.63777848720478,0.0,0.451
11/28/2014,32.98470441432395,0.0,0.451
12/01/2014,31.598043911039284,0.0,0.451
12/02/2014,30.327681369530087,0.0,0.451
12/03/2014,31.043379057736587,0.0,0.451
12/04/2014,31.293871380099432,0.0,0.451
12/05/2014,31.24914076893841,0.0,0.451
12/08/2014,31.320705052028178,0.0,0.451
12/09/2014,30.309786817502342,0.0,0.451
12/10/2014,31.213354544539218,0.0,0.451
12/11/2014,30.721312743876773,0.0,0.451
12/12/2014,30.30978942997545,0.0,0.451
12/15/2014,30.211379284962316,0.0,0.451
12/16/2014,29.030477531458832,0.0,0.451
12/17/2014,28.98574903825185,0.0,0.451
12/18/2014,30.2918992147725,0.0,0.451
12/19/2014,30.148757248427074,0.0,0.451
12/22/2014,30.605010237436378,0.0,0.451
12/23/2014,30.918130156707036,0.0,0.451
12/24/2014,30.95611005910995,0.64,0.64
12/26/2014,31.047269244207563,0.0,0.64
12/29/2014,31.4483477507776,0.0,0.64
12/30/2014,30.801152234261707,0.0,0.64
12/31/2014,30.965232169846196,0.0,0.64
01/02/2015,31.229574193257122,0.0,0.64
01/05/2015,31.193119089935045,0.0,0.64
01/06/2015,30.354494446125805,0.0,0.64
01/07/2015,29.916950033445772,0.0,0.64
01/08/2015,30.044566439624795,0.0,0.64
01/09/2015,30.49122648071026,0.0,0.64
01/12/2015,30.70088081791439,0.0,0.64
01/13/2015,30.6279556255056,0.0,0.64
01/14/2015,30.363612602100613,0.0,0.64
01/15/2015,30.81938356471439,0.0,0.64
01/16/2015,29.780216789831588,0.0,0.64
01/20/2015,29.92606851904093,0.0,0.64
01/21/2015,29.169486177884618,0.0,0.64
01/22/2015,29.63437298709785,0.0,0.64
01/23/2015,29.916947913307926,0.0,0.64
01/26/2015,30.609727377353337,0.0,0.64
01/27/2015,31.247806979570726,0.0,0.64
01/28/2015,31.90412139892578,0.0,0.64
01/29/2015,30.928763021948704,0.0,0.64
01/30/2015,30.82849855564617,0.0,0.64
02/02/2015,31.101955368032797,0.0,0.64
02/03/2015,32.332547251999486,0.0,0.64
02/04/2015,33.380825471729665,0.0,0.64
02/05/2015,33.544908460604404,0.0,0.64
02/06/2015,33.72721681383392,0.0,0.64
02/09/2015,33.72721623049671,0.0,0.64
02/10/2015,34.33795046890484,0.0,0.64
02/11/2015,34.574955422725544,0.0,0.64
02/12/2015,34.50202750537228,0.0,0.64
02/13/2015,35.39534559172491,0.0,0.64
02/17/2015,35.35888228269907,0.0,0.64
02/18/2015,35.47738037152181,0.0,0.64
02/19/2015,34.921337610404564,0.0,0.64
02/20/2015,34.86664434645272,0.0,0.64
02/23/2015,34.903114577273186,0.0,0.64
02/24/2015,35.687037913157525,0.0,0.64
02/25/2015,36.13370103907434,0.0,0.64
02/26/2015,36.16103953833641,0.0,0.64
02/27/2015,35.93315525075031,0.0,0.64
03/02/2015,36.27043152057062,0.0,0.64
03/03/2015,37.610404029290166,0.0,0.64
03/04/2015,38.91390726425562,0.0,0.64
03/05/2015,40.47265632642336,0.0,0.64
03/06/2015,40.946659379339884,0.0,0.64
03/09/2015,39.825460376567705,0.0,0.64
03/10/2015,38.90479784370979,0.0,0.64
03/11/2015,38.713375887667965,0.0,0.64
03/12/2015,39.19649599624791,0.0,0.64
03/13/2015,39.26029776208545,0.0,0.64
03/16/2015,39.35145631068355,0.0,0.64
03/17/2015,39.00506759740997,0.0,0.64
03/18/2015,40.03511765442884,0.0,0.64
03/19/2015,40.463543410725855,0.0,0.64
03/20/2015,40.837277663609605,0.0,0.64
03/23/2015,41.39331927329637,0.0,0.64
03/24/2015,41.35685869370092,0.0,0.64
03/25/2015,41.94937029823144,0.0,0.64
03/26/2015,39.88015032014033,0.0,0.64
03/27/2015,40.04423352361555,0.0,0.64
03/30/2015,41.00135173353385,0.0,0.64
03/31/2015,40.41796450571467,0.0,0.64
04/01/2015,40.50000625143975,0.0,0.64
04/02/2015,41.30216654573666,0.0,0.64
04/06/2015,41.575630164860286,0.0,0.64
04/07/2015,42.12254944368859,0.0,0.64
04/08/2015,42.47806076901936,0.0,0.64
04/09/2015,42.83356163655259,0.0,0.64
04/10/2015,43.663068726829415,0.0,0.64
04/13/2015,44.209997272970895,0.0,0.64
04/14/2015,44.20088310102371,0.0,0.64
04/15/2015,44.164422070435904,0.0,0.64
04/16/2015,44.66577380465384,0.0,0.64
04/17/2015,44.273803988270934,0.0,0.64
04/20/2015,43.854493520313554,0.0,0.64
04/21/2015,43.92741329050031,0.0,0.64
04/22/2015,44.164424558276906,0.0,0.64
04/23/2015,45.08508284249867,0.0,0.64
04/24/2015,45.066846901442716,0.0,0.64
04/27/2015,44.40142741947066,0.0,0.64
04/28/2015,43.75422372749473,0.0,0.64
04/29/2015,43.95476938673541,0.0,0.64
04/30/2015,43.6721851021213,0.0,0.64
05/01/2015,42.69683064709309,0.0,0.64
05/04/2015,43.10702638416931,0.0,0.64
05/05/2015,43.02498794302313,0.0,0.64
05/06/2015,42.32309695990709,0.0,0.64
05/07/2015,41.32040239385045,0.0,0.64
05/08/2015,42.396017041184855,0.0,0.64
05/11/2015,42.75152596104906,0.0,0.64
05/12/2015,42.623903617035126,0.0,0.64
05/13/2015,43.170834162384665,0.0,0.64
05/14/2015,43.79979953987479,0.0,0.64
05/15/2015,43.973001265790884,0.0,0.64
05/18/2015,44.155304344704376,0.0,0.64
05/19/2015,44.09149387792707,0.0,0.64
05/20/2015,39.83457370094337,0.0,0.64
05/21/2015,40.02599902167567,0.0,0.64
05/22/2015,41.09250638963882,0.0,0.64
05/26/2015,40.62761693951404,0.0,0.64
05/27/2015,40.04423117922142,0.0,0.64
05/28/2015,39.36968798784222,0.0,0.64
05/29/2015,38.57664084375027,0.0,0.64
06/01/2015,38.749835534701305,0.0,0.64
06/02/2015,37.99325184533955,0.0,0.64
06/03/2015,39.305877771802265,0.0,0.64
06/04/2015,38.0661745239067,0.0,0.64
06/05/2015,37.61040372121087,0.0,0.64
06/08/2015,38.038828528275296,0.0,0.64
06/09/2015,37.02700830841274,0.0,0.64
06/10/2015,36.89028406776075,0.0,0.64
06/11/2015,37.40074315688497,0.0,0.64
06/12/2015,38.44902804843909,0.0,0.64
06/15/2015,38.221137101085404,0.0,0.64
06/16/2015,38.54017996003003,0.0,0.64
06/17/2015,38.9321427354007,0.0,0.64
06/18/2015,38.87745089790179,0.0,0.64
06/19/2015,39.26941944892141,0.0,0.64
06/22/2015,39.20560872845525,0.0,0.64
06/23/2015,38.86833776097897,0.0,0.64
06/24/2015,38.758950661325606,0.0,0.64
06/25/2015,38.58575753986319,0.0,0.64
06/26/2015,38.348753693142335,0.0,0.64
06/29/2015,36.50743326895172,0.0,0.64
