FSLEX,Fidelity Select Environmental a,
Date,Price,Dividend,Annualized Dividend
12/16/2008,11.889753341674805,0.0,0.06
12/17/2008,11.86260986328125,0.0,0.06
12/18/2008,11.763074874877928,0.0,0.06
12/22/2008,11.491619110107422,0.0,0.06
12/23/2008,11.419227600097656,0.0,0.06
12/24/2008,11.410181045532227,0.0,0.06
12/26/2008,11.536861419677733,0.0,0.06
12/29/2008,11.446377754211426,0.0,0.06
12/30/2008,11.89915943145752,0.01,0.06999999999999999
12/31/2008,12.1255521774292,0.0,0.06999999999999999
01/02/2009,12.270441055297852,0.0,0.06999999999999999
01/05/2009,12.306666374206543,0.0,0.06999999999999999
01/06/2009,12.234219551086426,0.0,0.06999999999999999
01/07/2009,11.944437980651855,0.0,0.06999999999999999
01/08/2009,12.080273628234863,0.0,0.06999999999999999
01/09/2009,11.79954719543457,0.0,0.06999999999999999
01/12/2009,11.482599258422852,0.0,0.06999999999999999
01/13/2009,11.446378707885742,0.0,0.06999999999999999
01/14/2009,11.029815673828125,0.0,0.06999999999999999
01/15/2009,11.46448802947998,0.0,0.06999999999999999
01/16/2009,11.609378814697266,0.0,0.06999999999999999
01/20/2009,10.866812705993652,0.0,0.06999999999999999
01/21/2009,11.292428970336916,0.0,0.06999999999999999
01/22/2009,11.138482093811035,0.0,0.06999999999999999
01/23/2009,11.066038131713867,0.0,0.06999999999999999
01/26/2009,11.174708366394043,0.0,0.06999999999999999
01/27/2009,11.301486015319824,0.0,0.06999999999999999
01/28/2009,11.55504322052002,0.0,0.06999999999999999
01/29/2009,11.274316787719727,0.0,0.06999999999999999
01/30/2009,10.975481033325195,0.0,0.06999999999999999
02/02/2009,10.930201530456543,0.0,0.06999999999999999
02/03/2009,11.075093269348145,0.0,0.06999999999999999
02/04/2009,11.120370864868164,0.0,0.06999999999999999
02/05/2009,11.201872825622559,0.0,0.06999999999999999
02/06/2009,11.382986068725586,0.0,0.06999999999999999
02/09/2009,11.410154342651367,0.0,0.06999999999999999
02/10/2009,10.95737075805664,0.0,0.06999999999999999
02/11/2009,11.002647399902342,0.0,0.06999999999999999
02/12/2009,11.047926902770996,0.0,0.06999999999999999
02/13/2009,11.056982040405273,0.0,0.06999999999999999
02/17/2009,10.676641464233397,0.0,0.06999999999999999
02/18/2009,10.595144271850586,0.0,0.06999999999999999
02/19/2009,10.613253593444824,0.0,0.06999999999999999
02/20/2009,10.531753540039062,0.0,0.06999999999999999
02/23/2009,10.042744636535645,0.0,0.06999999999999999
02/24/2009,10.368751525878904,0.0,0.06999999999999999
02/25/2009,10.223859786987305,0.0,0.06999999999999999
02/26/2009,9.97030258178711,0.0,0.06999999999999999
02/27/2009,9.906909942626951,0.0,0.06999999999999999
03/02/2009,9.517518043518066,0.0,0.06999999999999999
03/03/2009,9.390735626220703,0.0,0.06999999999999999
03/04/2009,9.589963912963867,0.0,0.06999999999999999
03/05/2009,9.200567245483398,0.0,0.06999999999999999
03/06/2009,9.209624290466309,0.0,0.06999999999999999
03/09/2009,8.95606517791748,0.0,0.06999999999999999
03/10/2009,9.309235572814941,0.0,0.06999999999999999
03/11/2009,9.345459938049316,0.0,0.06999999999999999
03/12/2009,9.63524055480957,0.0,0.06999999999999999
03/13/2009,9.608071327209473,0.0,0.06999999999999999
03/16/2009,9.571849822998047,0.0,0.06999999999999999
03/17/2009,9.879745483398438,0.0,0.06999999999999999
03/18/2009,9.997468948364258,0.0,0.06999999999999999
03/19/2009,9.952192306518555,0.0,0.06999999999999999
03/20/2009,9.74390983581543,0.0,0.06999999999999999
03/24/2009,10.051801681518555,0.0,0.06999999999999999
03/25/2009,10.142359733581543,0.0,0.06999999999999999
03/26/2009,10.432140350341797,0.0,0.06999999999999999
03/27/2009,10.106133460998537,0.0,0.06999999999999999
03/31/2009,9.988411903381348,0.0,0.06999999999999999
04/02/2009,10.540810585021973,0.0,0.06999999999999999
04/03/2009,10.703810691833496,0.0,0.06999999999999999
04/06/2009,10.694756507873537,0.0,0.06999999999999999
04/07/2009,10.48647403717041,0.0,0.06999999999999999
04/08/2009,10.685697555541992,0.0,0.06999999999999999
04/09/2009,10.966423034667969,0.0,0.06999999999999999
04/13/2009,10.94831657409668,0.0,0.06999999999999999
04/14/2009,10.848701477050781,0.0,0.06999999999999999
04/15/2009,10.993592262268066,0.0,0.06999999999999999
04/16/2009,11.210927963256836,0.0,0.06999999999999999
04/17/2009,11.328651428222656,0.0,0.06999999999999999
04/20/2009,10.88492488861084,0.0,0.06999999999999999
04/21/2009,11.183762550354006,0.0,0.06999999999999999
04/22/2009,11.084149360656738,0.0,0.06999999999999999
04/27/2009,11.219985008239746,0.0,0.06999999999999999
04/28/2009,11.310540199279785,0.0,0.06999999999999999
04/29/2009,11.618432998657227,0.0,0.06999999999999999
04/30/2009,11.582212448120119,0.0,0.06999999999999999
05/01/2009,11.690879821777344,0.0,0.06999999999999999
05/04/2009,12.044050216674805,0.0,0.06999999999999999
05/05/2009,11.926325798034668,0.0,0.06999999999999999
05/06/2009,11.998770713806152,0.0,0.06999999999999999
05/07/2009,11.853879928588867,0.0,0.06999999999999999
05/08/2009,12.143660545349121,0.0,0.06999999999999999
05/11/2009,11.971606254577637,0.0,0.06999999999999999
05/13/2009,11.473544120788574,0.0,0.06999999999999999
05/14/2009,11.708991050720217,0.0,0.06999999999999999
05/15/2009,11.663713455200195,0.0,0.06999999999999999
05/18/2009,11.86293888092041,0.0,0.06999999999999999
05/19/2009,11.962549209594727,0.0,0.06999999999999999
05/20/2009,11.881049156188965,0.0,0.06999999999999999
05/22/2009,11.627490043640137,0.0,0.06999999999999999
05/26/2009,11.908214569091797,0.0,0.06999999999999999
05/28/2009,11.681821823120117,0.0,0.06999999999999999
05/29/2009,11.781437873840332,0.0,0.06999999999999999
06/01/2009,12.197999000549318,0.0,0.06999999999999999
06/02/2009,12.288551330566406,0.0,0.06999999999999999
06/04/2009,12.261387825012205,0.0,0.06999999999999999
06/08/2009,12.216109275817871,0.0,0.06999999999999999
06/09/2009,12.370057106018066,0.0,0.06999999999999999
06/11/2009,12.388169288635256,0.0,0.06999999999999999
06/15/2009,12.089330673217773,0.0,0.06999999999999999
06/17/2009,11.980660438537596,0.0,0.06999999999999999
06/18/2009,12.116497039794922,0.0,0.06999999999999999
06/19/2009,12.17082977294922,0.0,0.06999999999999999
06/22/2009,11.754270553588867,0.0,0.06999999999999999
06/23/2009,11.672768592834473,0.0,0.06999999999999999
06/24/2009,11.871994018554688,0.0,0.06999999999999999
06/25/2009,12.22516345977783,0.0,0.06999999999999999
06/26/2009,12.152719497680664,0.0,0.06999999999999999
06/29/2009,12.252329826354982,0.0,0.06999999999999999
07/01/2009,12.324776649475098,0.0,0.06999999999999999
07/06/2009,11.835768699645994,0.0,0.06999999999999999
07/14/2009,11.745214462280275,0.0,0.06999999999999999
07/15/2009,12.098384857177734,0.0,0.06999999999999999
07/22/2009,12.361000061035156,0.0,0.06999999999999999
07/23/2009,12.723225593566893,0.0,0.06999999999999999
07/24/2009,12.786617279052734,0.0,0.06999999999999999
07/27/2009,12.868117332458496,0.0,0.06999999999999999
07/28/2009,12.895285606384277,0.0,0.06999999999999999
07/29/2009,12.759449005126953,0.0,0.06999999999999999
07/31/2009,12.795668601989746,0.0,0.06999999999999999
08/03/2009,12.94961929321289,0.0,0.06999999999999999
08/04/2009,12.985842704772951,0.0,0.06999999999999999
08/05/2009,12.931506156921385,0.0,0.06999999999999999
08/06/2009,12.732281684875488,0.0,0.06999999999999999
08/07/2009,12.913397789001467,0.0,0.06999999999999999
08/12/2009,13.022066116333008,0.0,0.06999999999999999
08/13/2009,13.112621307373047,0.0,0.06999999999999999
08/14/2009,12.967731475830078,0.0,0.06999999999999999
08/17/2009,12.687006950378418,0.0,0.06999999999999999
08/18/2009,12.804727554321289,0.0,0.06999999999999999
08/19/2009,12.976786613464354,0.0,0.06999999999999999
08/20/2009,13.076397895812988,0.0,0.06999999999999999
08/21/2009,13.320901870727539,0.0,0.06999999999999999
08/24/2009,13.302789688110352,0.0,0.06999999999999999
08/25/2009,13.275623321533203,0.0,0.06999999999999999
08/26/2009,13.203177452087402,0.0,0.06999999999999999
08/27/2009,13.221288681030273,0.0,0.06999999999999999
08/31/2009,13.0582857131958,0.0,0.06999999999999999
09/01/2009,12.92245292663574,0.0,0.06999999999999999
09/02/2009,12.877172470092773,0.0,0.06999999999999999
09/03/2009,13.003952026367188,0.0,0.06999999999999999
09/04/2009,13.148842811584473,0.0,0.06999999999999999
09/08/2009,13.329957008361816,0.0,0.06999999999999999
09/09/2009,13.3571252822876,0.0,0.06999999999999999
09/10/2009,13.474847793579102,0.0,0.06999999999999999
09/11/2009,13.48390579223633,0.0,0.06999999999999999
09/14/2009,13.71029567718506,0.0,0.06999999999999999
09/15/2009,13.76462745666504,0.0,0.06999999999999999
09/16/2009,13.936688423156738,0.0,0.06999999999999999
09/17/2009,13.864242553710938,0.0,0.06999999999999999
09/21/2009,13.773685455322266,0.0,0.06999999999999999
09/22/2009,13.83707332611084,0.0,0.06999999999999999
09/23/2009,13.674074172973633,0.0,0.06999999999999999
09/24/2009,13.520125389099121,0.0,0.06999999999999999
09/25/2009,13.339012145996094,0.0,0.06999999999999999
09/28/2009,13.637850761413574,0.0,0.06999999999999999
09/29/2009,13.601630210876465,0.0,0.06999999999999999
10/01/2009,13.013006210327148,0.0,0.06999999999999999
10/05/2009,13.166954040527344,0.0,0.06999999999999999
10/08/2009,13.456735610961916,0.0,0.06999999999999999
10/09/2009,13.538238525390625,0.0,0.06999999999999999
10/12/2009,13.55634880065918,0.0,0.06999999999999999
10/14/2009,13.791796684265135,0.0,0.06999999999999999
10/16/2009,13.82802104949951,0.0,0.06999999999999999
10/19/2009,13.900465965270994,0.0,0.06999999999999999
10/20/2009,13.737462043762207,0.0,0.06999999999999999
10/21/2009,13.692183494567873,0.0,0.06999999999999999
10/26/2009,13.420514106750487,0.0,0.06999999999999999
10/27/2009,13.402400016784668,0.0,0.06999999999999999
10/29/2009,13.429569244384767,0.0,0.06999999999999999
10/30/2009,13.031120300292969,0.0,0.06999999999999999
11/05/2009,13.62879467010498,0.0,0.06999999999999999
11/09/2009,13.891410827636719,0.0,0.06999999999999999
11/10/2009,13.755572319030763,0.0,0.06999999999999999
11/12/2009,13.565404891967773,0.0,0.06999999999999999
11/16/2009,14.036298751831056,0.0,0.06999999999999999
11/17/2009,14.045356750488281,0.0,0.06999999999999999
11/18/2009,13.918576240539549,0.0,0.06999999999999999
11/23/2009,13.873296737670897,0.0,0.06999999999999999
11/24/2009,13.818964958190918,0.0,0.06999999999999999
11/30/2009,13.574462890625002,0.0,0.06999999999999999
12/02/2009,13.882354736328125,0.0,0.06999999999999999
12/03/2009,13.7465181350708,0.0,0.06999999999999999
12/04/2009,13.961236953735353,0.135,0.14500000000000002
12/07/2009,14.025195121765137,0.0,0.14500000000000002
12/08/2009,13.842457771301268,0.0,0.14500000000000002
12/11/2009,13.879003524780273,0.0,0.14500000000000002
12/15/2009,13.9886474609375,0.0,0.14500000000000002
12/16/2009,13.970374107360838,0.0,0.14500000000000002
12/17/2009,13.888140678405762,0.0,0.14500000000000002
12/21/2009,14.00692367553711,0.0,0.14500000000000002
12/22/2009,14.080015182495115,0.0,0.14500000000000002
12/23/2009,14.28102970123291,0.0,0.14500000000000002
12/24/2009,14.3541259765625,0.0,0.14500000000000002
12/28/2009,14.344987869262695,0.0,0.14500000000000002
12/29/2009,14.326714515686035,0.0,0.14500000000000002
12/30/2009,14.317575454711914,0.0,0.14500000000000002
12/31/2009,14.207931518554688,0.0,0.14500000000000002
01/04/2010,14.45462703704834,0.0,0.14500000000000002
01/05/2010,14.436357498168944,0.0,0.135
01/06/2010,14.49117660522461,0.0,0.135
01/07/2010,14.591681480407715,0.0,0.135
01/08/2010,14.692193031311035,0.0,0.135
01/11/2010,14.728738784790039,0.0,0.135
01/12/2010,14.637370109558105,0.0,0.135
01/13/2010,14.737874031066896,0.0,0.135
01/14/2010,14.683053016662596,0.0,0.135
01/20/2010,14.573410987854004,0.0,0.135
01/21/2010,14.253618240356444,0.0,0.135
01/25/2010,13.95209789276123,0.0,0.135
01/28/2010,13.513525009155273,0.0,0.135
01/29/2010,13.385608673095701,0.0,0.135
02/01/2010,13.61403179168701,0.0,0.135
02/02/2010,13.66885471343994,0.0,0.135
02/03/2010,13.550073623657227,0.0,0.135
02/04/2010,13.065815925598143,0.0,0.135
02/05/2010,12.965309143066406,0.0,0.135
02/08/2010,12.819119453430176,0.0,0.135
02/09/2010,12.992720603942871,0.0,0.135
02/10/2010,12.873940467834473,0.0,0.135
02/11/2010,12.947035789489746,0.0,0.135
02/12/2010,13.02926731109619,0.0,0.135
02/16/2010,13.31251335144043,0.0,0.135
02/17/2010,13.349061965942385,0.0,0.135
02/18/2010,13.522664070129396,0.0,0.135
02/19/2010,13.559210777282715,0.0,0.135
02/23/2010,13.476979255676271,0.0,0.135
02/25/2010,13.595759391784668,0.0,0.135
02/26/2010,13.650578498840334,0.0,0.135
03/02/2010,14.016058921813963,0.0,0.135
03/04/2010,13.906414985656738,0.0,0.135
03/05/2010,14.134836196899414,0.0,0.135
03/08/2010,14.034332275390627,0.0,0.135
03/10/2010,14.061742782592775,0.0,0.135
03/15/2010,13.93382453918457,0.0,0.135
03/16/2010,13.997783660888672,0.0,0.135
03/17/2010,14.116561889648438,0.0,0.135
03/19/2010,13.924686431884764,0.0,0.135
03/22/2010,14.10742473602295,0.0,0.135
03/23/2010,14.21707344055176,0.0,0.135
03/29/2010,14.162248611450194,0.0,0.135
03/30/2010,14.153109550476074,0.0,0.135
03/31/2010,14.09829044342041,0.0,0.135
04/01/2010,14.189659118652346,0.0,0.135
04/06/2010,14.372396469116211,0.0,0.135
04/08/2010,14.271894454956053,0.0,0.135
04/09/2010,14.308438301086426,0.0,0.135
04/13/2010,14.381535530090332,0.0,0.135
04/14/2010,14.546001434326172,0.0,0.135
04/15/2010,14.619096755981444,0.0,0.135
04/16/2010,14.472902297973635,0.0,0.135
04/19/2010,14.399807929992674,0.0,0.135
04/21/2010,14.600822448730469,0.0,0.135
04/23/2010,14.829246520996094,0.0,0.135
04/26/2010,14.865791320800783,0.0,0.135
04/27/2010,14.509452819824217,0.0,0.135
04/28/2010,14.53686046600342,0.0,0.135
04/29/2010,15.085075378417969,0.0,0.135
04/30/2010,14.911476135253906,0.0,0.135
05/03/2010,15.231269836425781,0.0,0.135
05/04/2010,14.792699813842773,0.0,0.135
05/07/2010,13.81504535675049,0.0,0.135
05/10/2010,14.527726173400877,0.0,0.135
05/12/2010,14.78356170654297,0.0,0.135
05/13/2010,14.67391586303711,0.0,0.135
05/18/2010,14.17138671875,0.0,0.135
05/20/2010,13.339923858642576,0.0,0.135
05/27/2010,13.796772003173828,0.0,0.135
05/28/2010,13.687127113342285,0.0,0.135
06/02/2010,13.714540481567383,0.0,0.135
06/03/2010,13.851592063903807,0.0,0.135
06/04/2010,13.248553276062012,0.0,0.135
06/07/2010,12.974446296691895,0.0,0.135
06/08/2010,13.07495403289795,0.0,0.135
06/10/2010,13.723674774169924,0.0,0.135
06/15/2010,14.235342979431152,0.0,0.135
06/22/2010,13.961236953735353,0.0,0.135
06/23/2010,13.942960739135742,0.0,0.135
06/24/2010,13.760224342346191,0.0,0.135
06/25/2010,13.915552139282227,0.0,0.135
06/28/2010,13.86072635650635,0.0,0.135
06/29/2010,13.394744873046875,0.0,0.135
06/30/2010,13.29423999786377,0.0,0.135
07/01/2010,13.275965690612795,0.0,0.135
07/02/2010,13.202869415283203,0.0,0.135
07/07/2010,13.705400466918945,0.0,0.135
07/12/2010,13.787633895874023,0.0,0.135
07/15/2010,14.089153289794922,0.0,0.135
07/16/2010,13.741948127746582,0.0,0.135
07/26/2010,14.646505355834961,0.0,0.135
07/27/2010,14.518589019775392,0.0,0.135
07/28/2010,14.482042312622072,0.0,0.135
08/02/2010,14.655643463134766,0.0,0.135
08/05/2010,14.756150245666506,0.0,0.135
08/06/2010,14.719601631164553,0.0,0.135
08/09/2010,14.820106506347654,0.0,0.135
08/11/2010,14.198796272277834,0.0,0.135
08/17/2010,14.39067268371582,0.0,0.135
08/19/2010,14.070877075195312,0.0,0.135
08/24/2010,13.732812881469727,0.0,0.135
08/25/2010,13.696263313293457,0.0,0.135
08/26/2010,13.677989959716795,0.0,0.135
08/30/2010,13.769359588623049,0.0,0.135
08/31/2010,13.751088142395018,0.0,0.135
09/01/2010,14.180523872375488,0.0,0.135
09/03/2010,14.50031566619873,0.0,0.135
09/08/2010,14.363260269165039,0.0,0.135
09/09/2010,14.42721939086914,0.0,0.135
09/16/2010,14.710465431213377,0.0,0.135
09/20/2010,14.893202781677248,0.0,0.135
09/21/2010,14.929752349853516,0.0,0.135
09/24/2010,15.094219207763674,0.0,0.135
09/27/2010,15.021121025085447,0.0,0.135
09/28/2010,15.130764961242676,0.0,0.135
09/29/2010,15.112491607666017,0.0,0.135
10/01/2010,15.158177375793457,0.0,0.135
10/04/2010,14.975436210632324,0.0,0.135
10/05/2010,15.340914726257326,0.0,0.135
10/06/2010,15.395733833312987,0.0,0.135
10/07/2010,15.377460479736328,0.0,0.135
10/08/2010,15.450555801391602,0.0,0.135
10/11/2010,15.49623775482178,0.0,0.135
10/13/2010,15.733800888061523,0.0,0.135
10/14/2010,15.724660873413088,0.0,0.135
10/15/2010,15.688115119934082,0.0,0.135
10/18/2010,15.706390380859377,0.0,0.135
10/20/2010,15.58760929107666,0.0,0.135
10/25/2010,15.816036224365236,0.0,0.135
10/26/2010,15.715529441833496,0.0,0.135
10/27/2010,15.615025520324707,0.0,0.135
10/29/2010,15.569340705871582,0.0,0.135
11/03/2010,15.60588550567627,0.0,0.135
11/04/2010,15.88912773132324,0.0,0.135
11/05/2010,15.89826774597168,0.0,0.135
11/08/2010,15.870857238769531,0.0,0.135
11/09/2010,15.752073287963865,0.0,0.135
11/10/2010,15.770350456237793,0.0,0.135
11/12/2010,15.56020450592041,0.0,0.135
11/16/2010,15.258683204650879,0.0,0.135
11/17/2010,15.276952743530273,0.0,0.135
11/18/2010,15.551060676574705,0.0,0.135
11/23/2010,15.304368972778319,0.0,0.135
11/26/2010,15.43228530883789,0.0,0.135
11/30/2010,15.286089897155762,0.0,0.135
12/02/2010,15.934811592102053,0.0,0.135
12/03/2010,16.00819969177246,0.07,0.07
12/06/2010,15.962335586547852,0.0,0.07
12/07/2010,15.934813499450685,0.0,0.07
12/08/2010,15.925643920898436,0.0,0.07
12/09/2010,16.00819969177246,0.0,0.07
12/10/2010,16.127460479736328,0.0,0.07
12/13/2010,16.19167709350586,0.0,0.07
12/14/2010,16.20085334777832,0.0,0.07
12/15/2010,16.109113693237305,0.0,0.07
12/16/2010,16.26506996154785,0.0,0.07
12/20/2010,16.292591094970703,0.0,0.07
12/21/2010,16.4210205078125,0.0,0.07
12/22/2010,16.44854164123535,0.0,0.07
12/23/2010,16.384326934814453,0.0,0.07
12/27/2010,16.365978240966797,0.0,0.07
12/28/2010,16.32928466796875,0.0,0.07
12/30/2010,16.356809616088867,0.0,0.07
01/03/2011,16.4852352142334,0.0,0.07
01/04/2011,16.393505096435547,0.0,0.07
01/07/2011,16.310937881469727,0.0,0.07
01/11/2011,16.43019676208496,0.0,0.07
01/12/2011,16.732933044433594,0.0,0.07
01/13/2011,16.742103576660156,0.0,0.07
01/14/2011,16.85219383239746,0.0,0.07
01/18/2011,16.934749603271484,0.0,0.07
01/19/2011,16.843015670776367,0.0,0.07
01/20/2011,16.714580535888672,0.0,0.07
01/21/2011,16.778797149658203,0.0,0.07
01/24/2011,16.980621337890625,0.0,0.07
01/25/2011,16.971446990966797,0.0,0.07
01/26/2011,17.154924392700195,0.0,0.07
01/27/2011,17.219141006469727,0.0,0.07
01/28/2011,16.888887405395508,0.0,0.07
01/31/2011,17.072362899780273,0.0,0.07
02/01/2011,17.384265899658203,0.0,0.07
02/02/2011,17.36591911315918,0.0,0.07
02/03/2011,17.320053100585938,0.0,0.07
02/07/2011,17.49435043334961,0.0,0.07
02/08/2011,17.576913833618164,0.0,0.07
02/09/2011,17.56774139404297,0.0,0.07
02/11/2011,17.687002182006836,0.0,0.07
02/14/2011,17.742046356201172,0.0,0.07
02/15/2011,17.659475326538086,0.0,0.07
02/16/2011,17.888826370239258,0.0,0.07
02/17/2011,17.943866729736328,0.0,0.07
02/18/2011,17.998910903930664,0.0,0.07
02/22/2011,17.521875381469727,0.0,0.07
02/23/2011,17.246660232543945,0.0,0.07
02/24/2011,17.292530059814453,0.0,0.07
02/25/2011,17.466833114624023,0.0,0.07
02/28/2011,17.60443687438965,0.0,0.07
03/01/2011,17.30170249938965,0.0,0.07
03/02/2011,17.402616500854492,0.0,0.07
03/03/2011,17.723695755004883,0.0,0.07
03/04/2011,17.613611221313477,0.0,0.07
03/07/2011,17.411785125732422,0.0,0.07
03/09/2011,17.503520965576172,0.0,0.07
03/10/2011,17.081531524658203,0.0,0.07
03/11/2011,17.209962844848633,0.0,0.07
03/14/2011,17.136577606201172,0.0,0.07
03/15/2011,16.953102111816406,0.0,0.07
03/16/2011,16.61367416381836,0.0,0.07
03/17/2011,16.879711151123047,0.0,0.07
03/18/2011,17.00814437866211,0.0,0.07
03/21/2011,17.329227447509766,0.0,0.07
03/22/2011,17.23748779296875,0.0,0.07
03/23/2011,17.274185180664062,0.0,0.07
03/24/2011,17.47600746154785,0.0,0.07
03/29/2011,17.650310516357422,0.0,0.07
03/30/2011,17.80626106262207,0.0,0.07
03/31/2011,17.861303329467773,0.0,0.07
04/01/2011,18.026432037353516,0.0,0.07
04/04/2011,18.044776916503906,0.0,0.07
04/05/2011,18.200733184814453,0.0,0.07
04/06/2011,18.2374267578125,0.0,0.07
04/07/2011,18.1181697845459,0.0,0.07
04/08/2011,18.0539493560791,0.0,0.07
04/12/2011,17.760391235351562,0.0,0.07
04/13/2011,17.815439224243164,0.0,0.07
04/14/2011,17.79708480834961,0.0,0.07
04/15/2011,17.884262084960938,0.005,0.07500000000000001
04/18/2011,17.535566329956055,0.0,0.07500000000000001
04/19/2011,17.67321014404297,0.0,0.07500000000000001
04/20/2011,18.031078338623047,0.0,0.07500000000000001
04/21/2011,18.168720245361328,0.0,0.07500000000000001
04/25/2011,18.1044864654541,0.0,0.07500000000000001
04/26/2011,18.352243423461914,0.0,0.07500000000000001
04/27/2011,18.45317840576172,0.0,0.07500000000000001
04/28/2011,18.526588439941406,0.0,0.07500000000000001
04/29/2011,18.55411148071289,0.0,0.07500000000000001
05/02/2011,18.508235931396484,0.0,0.07500000000000001
05/03/2011,18.37059211730957,0.0,0.07500000000000001
05/04/2011,18.13201332092285,0.0,0.07500000000000001
05/05/2011,17.966842651367188,0.0,0.07500000000000001
05/06/2011,18.058605194091797,0.0,0.07500000000000001
05/09/2011,18.150365829467773,0.0,0.07500000000000001
05/10/2011,18.333892822265625,0.0,0.07500000000000001
05/12/2011,18.159543991088867,0.0,0.07500000000000001
05/13/2011,18.040254592895508,0.0,0.07500000000000001
05/17/2011,17.829204559326172,0.0,0.07500000000000001
05/20/2011,17.976022720336914,0.0,0.07500000000000001
05/24/2011,17.59980010986328,0.0,0.07500000000000001
05/25/2011,17.7282657623291,0.0,0.07500000000000001
05/26/2011,17.820032119750977,0.0,0.07500000000000001
05/31/2011,18.214601516723633,0.0,0.07500000000000001
06/01/2011,17.719091415405273,0.0,0.07500000000000001
06/02/2011,17.792499542236328,0.0,0.07500000000000001
06/06/2011,17.443805694580078,0.0,0.07500000000000001
06/07/2011,17.49886131286621,0.0,0.07500000000000001
06/08/2011,17.33369255065918,0.0,0.07500000000000001
06/09/2011,17.45298194885254,0.0,0.07500000000000001
06/10/2011,17.159347534179688,0.0,0.07500000000000001
06/13/2011,17.140995025634766,0.0,0.07500000000000001
06/14/2011,17.425453186035156,0.0,0.07500000000000001
06/15/2011,17.076763153076172,0.0,0.07500000000000001
06/17/2011,17.122642517089844,0.0,0.07500000000000001
06/20/2011,17.22357940673828,0.0,0.07500000000000001
06/21/2011,17.480512619018555,0.0,0.07500000000000001
06/23/2011,17.361223220825195,0.0,0.07500000000000001
06/24/2011,17.16851806640625,0.0,0.07500000000000001
06/27/2011,17.214397430419922,0.0,0.07500000000000001
06/29/2011,17.526391983032227,0.0,0.07500000000000001
06/30/2011,17.77414894104004,0.0,0.07500000000000001
07/01/2011,18.012725830078125,0.0,0.07500000000000001
07/05/2011,17.875083923339844,0.0,0.07500000000000001
07/08/2011,17.847557067871094,0.0,0.07500000000000001
07/11/2011,17.379575729370117,0.0,0.07500000000000001
07/13/2011,17.260284423828125,0.0,0.07500000000000001
07/14/2011,17.0308780670166,0.0,0.07500000000000001
07/18/2011,16.783124923706055,0.0,0.07500000000000001
07/20/2011,17.095109939575195,0.0,0.07500000000000001
07/22/2011,17.131816864013672,0.0,0.07500000000000001
07/26/2011,16.801477432250977,0.0,0.07500000000000001
07/27/2011,16.269264221191406,0.0,0.07500000000000001
07/28/2011,16.067386627197266,0.0,0.07500000000000001
07/29/2011,16.039865493774414,0.0,0.07500000000000001
08/01/2011,15.893042564392088,0.0,0.07500000000000001
08/02/2011,15.406707763671875,0.0,0.07500000000000001
08/03/2011,15.434234619140625,0.0,0.07500000000000001
08/04/2011,14.617560386657715,0.0,0.07500000000000001
08/05/2011,14.507448196411133,0.0,0.07500000000000001
08/08/2011,13.488897323608398,0.0,0.07500000000000001
08/09/2011,14.122050285339355,0.0,0.07500000000000001
08/10/2011,13.479721069335936,0.0,0.07500000000000001
08/11/2011,14.140400886535643,0.0,0.07500000000000001
08/12/2011,14.378981590270996,0.0,0.07500000000000001
08/15/2011,14.736850738525392,0.0,0.07500000000000001
08/16/2011,14.489094734191893,0.0,0.07500000000000001
08/17/2011,14.43403720855713,0.0,0.07500000000000001
08/18/2011,13.699949264526367,0.0,0.07500000000000001
08/19/2011,13.525601387023926,0.0,0.07500000000000001
08/22/2011,13.543953895568848,0.0,0.07500000000000001
08/23/2011,13.975232124328615,0.0,0.07500000000000001
08/24/2011,14.22298526763916,0.0,0.07500000000000001
08/25/2011,13.9660587310791,0.0,0.07500000000000001
08/26/2011,14.18628406524658,0.0,0.07500000000000001
08/29/2011,14.645089149475098,0.0,0.07500000000000001
08/30/2011,14.672615051269531,0.0,0.07500000000000001
08/31/2011,14.791906356811525,0.0,0.07500000000000001
09/01/2011,14.534977912902832,0.0,0.07500000000000001
09/02/2011,14.076169967651365,0.0,0.07500000000000001
09/06/2011,13.865118026733398,0.0,0.07500000000000001
09/07/2011,14.305570602416992,0.0,0.07500000000000001
09/08/2011,14.103697776794432,0.0,0.07500000000000001
09/09/2011,13.608186721801758,0.0,0.07500000000000001
09/12/2011,13.580657958984375,0.0,0.07500000000000001
09/13/2011,13.782532691955565,0.0,0.07500000000000001
09/14/2011,14.011936187744139,0.0,0.07500000000000001
09/15/2011,14.296395301818848,0.0,0.07500000000000001
09/16/2011,14.278047561645508,0.0,0.07500000000000001
09/19/2011,14.021112442016602,0.0,0.07500000000000001
09/20/2011,14.002761840820314,0.0,0.07500000000000001
09/21/2011,13.498071670532227,0.0,0.07500000000000001
09/22/2011,12.984211921691893,0.0,0.07500000000000001
09/23/2011,13.158559799194336,0.0,0.07500000000000001
09/26/2011,13.470545768737795,0.0,0.07500000000000001
09/27/2011,13.764180183410643,0.0,0.07500000000000001
09/28/2011,13.44301986694336,0.0,0.07500000000000001
09/29/2011,13.59900951385498,0.0,0.07500000000000001
09/30/2011,13.16773509979248,0.0,0.07500000000000001
10/03/2011,12.736455917358398,0.0,0.07500000000000001
10/04/2011,13.066795349121094,0.0,0.07500000000000001
10/05/2011,13.314552307128906,0.0,0.07500000000000001
10/06/2011,13.553130149841307,0.0,0.07500000000000001
