NHI,"National Health Investors, Inc.",
Date,Price,Dividend,Annualized Dividend
07/09/2014,42.084063985007695,0.0,3.0100000000000002
07/10/2014,41.581756398121364,0.0,3.0100000000000002
07/11/2014,41.99582147956858,0.0,3.0100000000000002
07/14/2014,42.28089586770754,0.0,3.0100000000000002
07/15/2014,42.31484677428616,0.0,3.0100000000000002
07/16/2014,42.72889956300615,0.0,3.0100000000000002
07/17/2014,42.260540994113676,0.0,3.0100000000000002
07/18/2014,41.82613242274566,0.0,3.0100000000000002
07/21/2014,42.24696947835629,0.0,3.0100000000000002
07/22/2014,42.42345020367531,0.0,3.0100000000000002
07/23/2014,42.38950763755185,0.0,3.0100000000000002
07/24/2014,42.26733081440629,0.0,3.0100000000000002
07/25/2014,41.75824634784345,0.0,3.0100000000000002
07/28/2014,41.636072632281255,0.0,3.0100000000000002
07/29/2014,41.8872071747306,0.0,3.0100000000000002
07/30/2014,41.47995007215213,0.0,3.0100000000000002
07/31/2014,40.71294312342754,0.0,3.0100000000000002
08/01/2014,40.62470160737963,0.0,3.0100000000000002
08/04/2014,40.59754570751771,0.0,3.0100000000000002
08/05/2014,41.27631309262387,0.0,3.0100000000000002
08/06/2014,41.52746122215699,0.0,3.0100000000000002
08/07/2014,42.00260595168633,0.0,3.0100000000000002
08/08/2014,42.16550332697664,0.0,3.0100000000000002
08/11/2014,42.35557556152344,0.0,3.0100000000000002
08/12/2014,42.14515131043503,0.0,3.0100000000000002
08/13/2014,42.26054404394445,0.0,3.0100000000000002
08/14/2014,42.53204872816181,0.0,3.0100000000000002
08/15/2014,43.32623071646887,0.0,3.0100000000000002
08/18/2014,43.204038432756725,0.0,3.0100000000000002
08/19/2014,43.373734109384515,0.0,3.0100000000000002
08/20/2014,43.3873081849435,0.0,3.0100000000000002
08/21/2014,43.55021638741894,0.0,3.0100000000000002
08/22/2014,43.65881550029069,0.0,3.0100000000000002
08/25/2014,43.05471443053277,0.0,3.0100000000000002
08/26/2014,43.06149197054225,0.0,3.0100000000000002
08/27/2014,43.57736706717805,0.0,3.0100000000000002
08/28/2014,43.61809311036547,0.0,3.0100000000000002
08/29/2014,43.78779220581055,0.0,3.0100000000000002
09/02/2014,44.02535991723058,0.0,3.0100000000000002
09/03/2014,44.201843257251284,0.0,3.0100000000000002
09/04/2014,43.685968072636044,0.0,3.0100000000000002
09/05/2014,43.30585749846224,0.0,3.0100000000000002
09/08/2014,43.658821297475924,0.0,3.0100000000000002
09/09/2014,43.468753152174166,0.0,3.0100000000000002
09/10/2014,42.92574017119559,0.0,3.0100000000000002
09/11/2014,42.47096536126184,0.0,3.0100000000000002
09/12/2014,42.95968537398977,0.0,3.0100000000000002
09/15/2014,41.4663744444384,0.0,3.0100000000000002
09/16/2014,40.88263563058927,0.0,3.0100000000000002
09/17/2014,41.2627403082294,0.0,3.0100000000000002
09/18/2014,41.255952883880425,0.0,3.0100000000000002
09/19/2014,40.66541689542518,0.0,3.0100000000000002
09/22/2014,40.38712915349177,0.0,3.0100000000000002
09/23/2014,40.393913215507936,0.0,3.0100000000000002
09/24/2014,40.034161040572464,0.0,3.0100000000000002
09/25/2014,40.108820041724265,0.0,3.0100000000000002
09/26/2014,39.86545779192901,0.77,3.045
09/29/2014,39.700383901059894,0.0,3.045
09/30/2014,39.789796978485946,0.0,3.045
10/01/2014,39.37711690950139,0.0,3.045
10/02/2014,39.280818985320344,0.0,3.045
10/03/2014,39.8310701758944,0.0,3.045
10/06/2014,39.70039247746916,0.0,3.045
10/07/2014,39.7485308304243,0.0,3.045
10/08/2014,39.42526394226012,0.0,3.045
10/09/2014,40.75273678725381,0.0,3.045
10/10/2014,40.24374806469821,0.0,3.045
10/13/2014,40.67708203271432,0.0,3.045
10/14/2014,41.21356870888012,0.0,3.045
10/15/2014,41.57122240580686,0.0,3.045
10/16/2014,41.41991122008799,0.0,3.045
10/17/2014,42.369092474825294,0.0,3.045
10/20/2014,41.894497526141755,0.0,3.045
10/21/2014,42.836794873365086,0.0,3.045
10/22/2014,42.9881136232846,0.0,3.045
10/23/2014,43.17382246042059,0.0,3.045
10/24/2014,43.58650730046066,0.0,3.045
10/27/2014,43.46270472624338,0.0,3.045
10/28/2014,44.040467056533416,0.0,3.045
10/29/2014,44.50818133312079,0.0,3.045
10/30/2014,44.54256041497595,0.0,3.045
10/31/2014,45.340423819724066,0.0,3.045
11/03/2014,45.326666974529495,0.0,3.045
11/04/2014,45.71184825915684,0.0,3.045
11/05/2014,46.47531389587062,0.0,3.045
11/06/2014,46.29646711035731,0.0,3.045
11/07/2014,45.9181801192987,0.0,3.045
11/10/2014,45.53300131277456,0.0,3.045
11/11/2014,45.95945882362688,0.0,3.045
11/12/2014,45.773751959157046,0.0,3.045
11/13/2014,45.306036035992854,0.0,3.045
11/14/2014,45.512370967399974,0.0,3.045
11/17/2014,45.140963563299685,0.0,3.045
11/18/2014,45.74623941924777,0.0,3.045
11/19/2014,45.601785405739776,0.0,3.045
11/20/2014,44.90710381599282,0.0,3.045
11/21/2014,45.312909069003204,0.0,3.045
11/24/2014,45.18223571777344,0.0,3.045
11/25/2014,45.3610615665799,0.0,3.045
11/26/2014,45.271635457692625,0.0,3.045
11/28/2014,45.7393545886642,0.0,3.045
12/01/2014,45.47110586886643,0.0,3.045
12/02/2014,44.570072138287976,0.0,3.045
12/03/2014,44.969005621081095,0.0,3.045
12/04/2014,45.18909769719693,0.0,3.045
12/05/2014,45.099685945703364,0.0,3.045
12/08/2014,45.07217226308348,0.0,3.045
12/09/2014,45.13408431044746,0.0,3.045
12/10/2014,45.73248005057133,0.0,3.045
12/11/2014,45.86314784039207,0.0,3.045
12/12/2014,45.766865815803484,0.0,3.045
12/15/2014,46.40653148524631,0.0,3.045
12/16/2014,45.588037717046774,0.0,3.045
12/17/2014,45.588032942503524,0.0,3.045
12/18/2014,47.17688010451627,0.0,3.045
12/19/2014,46.87423952264104,0.0,3.045
12/22/2014,47.26629507073996,0.0,3.045
12/23/2014,48.46996975806007,0.0,3.045
12/24/2014,48.2429757191488,0.0,3.045
12/26/2014,48.35304785183186,0.0,3.045
12/29/2014,48.332473240845594,0.77,3.08
12/30/2014,49.01399214655821,0.0,3.08
12/31/2014,49.660745072452094,0.0,3.08
01/02/2015,48.88881747413648,0.0,3.08
01/05/2015,49.36866953524245,0.0,3.08
01/06/2015,50.00845803373423,0.0,3.08
01/07/2015,50.29357534175568,0.0,3.08
01/08/2015,51.24632312560302,0.0,3.08
01/09/2015,51.30891631782507,0.0,3.08
01/12/2015,51.08636943402536,0.0,3.08
01/13/2015,51.865272870575374,0.0,3.08
01/14/2015,51.281103944742384,0.0,3.08
01/15/2015,51.98349136919588,0.0,3.08
01/16/2015,51.32977896853958,0.0,3.08
01/20/2015,52.15733522053479,0.0,3.08
01/21/2015,51.92090274172454,0.0,3.08
01/22/2015,52.261659658700005,0.0,3.08
01/23/2015,52.56069161190945,0.0,3.08
01/26/2015,52.22689215555942,0.0,3.08
01/27/2015,52.484183537594795,0.0,3.08
01/28/2015,52.72064331932228,0.0,3.08
01/29/2015,53.14485819798785,0.0,3.08
01/30/2015,53.07531528659594,0.0,3.08
02/02/2015,52.059987305418105,0.0,3.08
02/03/2015,51.1072387978493,0.0,3.08
02/04/2015,51.482774147139025,0.0,3.08
02/05/2015,50.96120996689327,0.0,3.08
02/06/2015,51.41324135934099,0.0,3.08
02/09/2015,50.00845868471967,0.0,3.08
02/10/2015,49.76506662095253,0.0,3.08
02/11/2015,49.68856921040347,0.0,3.08
02/12/2015,49.60511656753106,0.0,3.08
02/13/2015,50.001507446534646,0.0,3.08
02/17/2015,50.161448740503374,0.0,3.08
02/18/2015,49.68856322199281,0.0,3.08
02/19/2015,50.02932567517886,0.0,3.08
02/20/2015,49.29911418754161,0.0,3.08
02/23/2015,50.25881214963918,0.0,3.08
02/24/2015,50.22404918755687,0.0,3.08
02/25/2015,49.84851952097133,0.0,3.08
02/26/2015,49.95978684423716,0.0,3.08
02/27/2015,49.431262825587,0.0,3.08
03/02/2015,49.68856766033792,0.0,3.08
03/03/2015,49.924998487410306,0.0,3.08
03/04/2015,49.625974221029416,0.0,3.08
03/05/2015,49.0348576071944,0.0,3.08
03/06/2015,48.673232684142135,0.0,3.08
03/09/2015,47.03201705854201,0.0,3.08
03/10/2015,47.11547061071762,0.0,3.08
03/11/2015,47.282371816294656,0.0,3.08
03/12/2015,47.17111116215763,0.0,3.08
03/13/2015,47.755263992469565,0.0,3.08
03/16/2015,48.082105462299054,0.0,3.08
03/17/2015,48.492421411664736,0.0,3.08
03/18/2015,48.54806218929617,0.0,3.08
03/19/2015,49.23654111815984,0.0,3.08
03/20/2015,49.43819623318248,0.0,3.08
03/23/2015,50.55089396124701,0.0,3.08
03/24/2015,50.509177011333385,0.0,3.08
03/25/2015,50.29358172263186,0.0,3.08
03/26/2015,49.41734283724238,0.0,3.08
03/27/2015,49.8645901404142,0.85,3.16
03/30/2015,49.89275216176217,0.0,3.16
03/31/2015,49.8857166895931,0.0,3.16
04/01/2015,50.012403707756484,0.0,3.16
04/02/2015,50.216515099552495,0.0,3.16
04/06/2015,50.526180306787055,0.0,3.16
04/07/2015,50.73027121334453,0.0,3.16
04/08/2015,50.02647515905062,0.0,3.16
04/09/2015,50.005350422237285,0.0,3.16
04/10/2015,49.30156932706417,0.0,3.16
04/13/2015,49.13967799673989,0.0,3.16
04/14/2015,48.90039156029913,0.0,3.16
04/15/2015,49.06226238407177,0.0,3.16
04/16/2015,48.42884144856761,0.0,3.16
04/17/2015,48.27399116688947,0.0,3.16
04/20/2015,47.964331285855934,0.0,3.16
04/21/2015,48.428830328612264,0.0,3.16
04/22/2015,48.386608401773714,0.0,3.16
04/23/2015,48.56256247472397,0.0,3.16
04/24/2015,48.55551473008128,0.0,3.16
04/27/2015,49.12560225526758,0.0,3.16
04/28/2015,48.87927510547378,0.0,3.16
04/29/2015,48.647003861552776,0.0,3.16
04/30/2015,47.619452770455815,0.0,3.16
05/01/2015,46.887499936830864,0.0,3.16
05/04/2015,47.34496753771955,0.0,3.16
05/05/2015,47.28163674429906,0.0,3.16
05/06/2015,46.31742490267466,0.0,3.16
05/07/2015,46.106276621254885,0.0,3.16
05/08/2015,48.1050882058216,0.0,3.16
05/11/2015,46.824162259478626,0.0,3.16
05/12/2015,46.03590227987226,0.0,3.16
05/13/2015,46.620057258832766,0.0,3.16
05/14/2015,46.127387955490356,0.0,3.16
05/15/2015,46.9508446105658,0.0,3.16
05/18/2015,47.626504973661305,0.0,3.16
05/19/2015,47.52795677003738,0.0,3.16
05/20/2015,47.816524021774114,0.0,3.16
05/21/2015,47.4435119024676,0.0,3.16
05/22/2015,47.07752724826962,0.0,3.16
05/26/2015,46.83119929914216,0.0,3.16
05/27/2015,46.35965652274961,0.0,3.16
05/28/2015,46.78193703264341,0.0,3.16
05/29/2015,46.796005731169274,0.0,3.16
06/01/2015,46.760821910250414,0.0,3.16
06/02/2015,46.817116537137686,0.0,3.16
06/03/2015,46.69042889448127,0.0,3.16
06/04/2015,46.16257905997774,0.0,3.16
06/05/2015,45.60658405085324,0.0,3.16
06/08/2015,45.05760695862534,0.0,3.16
06/09/2015,45.19837739459038,0.0,3.16
06/10/2015,44.95203372385057,0.0,3.16
06/11/2015,45.34617128493693,0.0,3.16
06/12/2015,45.522120763703946,0.0,3.16
06/15/2015,45.38839368521997,0.0,3.16
06/16/2015,45.52212055801912,0.0,3.16
06/17/2015,45.82475558142735,0.0,3.16
06/18/2015,46.042938662892254,0.0,3.16
06/19/2015,46.38781157397331,0.0,3.16
06/22/2015,46.50744600628835,0.0,3.16
06/23/2015,45.85994760312341,0.0,3.16
06/24/2015,45.36025418907242,0.0,3.16
06/25/2015,45.043537620001494,0.0,3.16
06/26/2015,44.53157481756449,0.85,3.24
06/29/2015,44.645736018028806,0.0,3.24
06/30/2015,44.65999745043579,0.0,3.24
07/01/2015,44.56725646793377,0.0,3.24
07/02/2015,45.516103826834176,0.0,3.24
07/06/2015,44.85262708186328,0.0,3.24
07/07/2015,45.52324021600969,0.0,3.24
07/08/2015,45.701588371635545,0.0,3.24
07/09/2015,46.35793514706892,0.0,3.24
07/10/2015,45.894210829498704,0.0,3.24
07/13/2015,46.53628744857435,0.0,3.24
07/14/2015,46.1510408360613,0.0,3.24
07/15/2015,46.01548866499187,0.0,3.24
07/16/2015,46.08683502324779,0.0,3.24
07/17/2015,46.18670705256815,0.0,3.24
07/20/2015,45.97270006857019,0.0,3.24
07/21/2015,46.12964193041628,0.0,3.24
07/22/2015,45.92275694353731,0.0,3.24
07/23/2015,46.22238723957215,0.0,3.24
07/24/2015,45.41622400639779,0.0,3.24
07/27/2015,45.75866769945135,0.0,3.24
07/28/2015,45.822872161865234,0.0,3.24
07/29/2015,46.022622219760535,0.0,3.24
07/30/2015,45.979819973135506,0.0,3.24
07/31/2015,46.27232340892859,0.0,3.24
08/03/2015,46.55055562869643,0.0,3.24
08/04/2015,46.82877757812513,0.0,3.24
08/05/2015,46.69323399528048,0.0,3.24
08/06/2015,45.102312082922715,0.0,3.24
08/07/2015,45.25926438091268,0.0,3.24
08/10/2015,45.67304879200514,0.0,3.24
08/11/2015,44.43883763138702,0.0,3.24
08/12/2015,41.949003934901924,0.0,3.24
08/13/2015,42.241505184877575,0.0,3.24
08/14/2015,41.93473710904041,0.0,3.24
08/17/2015,42.12737008876413,0.0,3.24
08/18/2015,43.012001667230464,0.0,3.24
08/19/2015,43.24742559197908,0.0,3.24
08/20/2015,42.98346244974162,0.0,3.24
08/21/2015,42.36278565438564,0.0,3.24
08/24/2015,42.36279049493789,0.0,3.24
08/25/2015,40.443692206243306,0.0,3.24
08/26/2015,40.044187686109765,0.0,3.24
08/27/2015,40.55784730532266,0.0,3.24
08/28/2015,40.55783637847786,0.0,3.24
08/31/2015,40.22966717080463,0.0,3.24
09/01/2015,38.87416397778408,0.0,3.24
09/02/2015,38.888445228835245,0.0,3.24
09/03/2015,39.223744668932454,0.0,3.24
09/04/2015,38.82422950051092,0.0,3.24
09/08/2015,39.05253389557488,0.0,3.24
09/09/2015,39.38069689167536,0.0,3.24
09/10/2015,38.91698158198489,0.0,3.24
09/11/2015,39.18807173180199,0.0,3.24
09/14/2015,40.10124573892484,0.0,3.24
09/15/2015,40.2796064055062,0.0,3.24
09/16/2015,40.5721085263649,0.0,3.24
09/17/2015,40.83607815376344,0.0,3.24
09/18/2015,41.09289836213272,0.0,3.24
09/21/2015,41.913335938955015,0.0,3.24
09/22/2015,42.09881765250813,0.0,3.24
09/23/2015,42.227234619190554,0.0,3.24
09/24/2015,42.02035242740307,0.0,3.24
09/25/2015,42.09882394652298,0.0,3.24
09/28/2015,41.956144911663415,0.85,3.3200000000000003
09/29/2015,41.90546734240669,0.0,3.3200000000000003
09/30/2015,42.470101975922624,0.0,3.3200000000000003
10/01/2015,41.724500938271355,0.0,3.3200000000000003
10/02/2015,41.405995365160784,0.0,3.3200000000000003
10/05/2015,41.99233505992906,0.0,3.3200000000000003
10/06/2015,42.56420284583899,0.0,3.3200000000000003
10/07/2015,42.36874758932395,0.0,3.3200000000000003
10/08/2015,43.05644096193043,0.0,3.3200000000000003
10/09/2015,43.26636323039312,0.0,3.3200000000000003
10/12/2015,43.20845658282333,0.0,3.3200000000000003
10/13/2015,43.13606597001453,0.0,3.3200000000000003
10/14/2015,42.92614197165461,0.0,3.3200000000000003
10/15/2015,42.48457392804794,0.0,3.3200000000000003
10/16/2015,42.998536101543586,0.0,3.3200000000000003
10/19/2015,43.6355503149421,0.0,3.3200000000000003
10/20/2015,44.24361052836395,0.0,3.3200000000000003
10/21/2015,44.41734265634307,0.0,3.3200000000000003
10/22/2015,44.64897883589052,0.0,3.3200000000000003
10/23/2015,44.62001962745878,0.0,3.3200000000000003
10/26/2015,43.903378948541594,0.0,3.3200000000000003
10/27/2015,44.05539823274417,0.0,3.3200000000000003
10/28/2015,43.722408488468524,0.0,3.3200000000000003
10/29/2015,44.15674494389881,0.0,3.3200000000000003
10/30/2015,43.34600269975989,0.0,3.3200000000000003
11/02/2015,42.50629223529624,0.0,3.3200000000000003
11/03/2015,42.774136142976175,0.0,3.3200000000000003
11/04/2015,42.67278693180271,0.0,3.3200000000000003
11/05/2015,43.0274888428595,0.0,3.3200000000000003
11/06/2015,43.22292842262416,0.0,3.3200000000000003
11/09/2015,42.462858229588655,0.0,3.3200000000000003
11/10/2015,41.33360513422602,0.0,3.3200000000000003
11/11/2015,41.3263683337306,0.0,3.3200000000000003
11/12/2015,41.00061810251075,0.0,3.3200000000000003
11/13/2015,40.761733330218576,0.0,3.3200000000000003
11/16/2015,40.32741974192198,0.0,3.3200000000000003
11/17/2015,40.62420285950791,0.0,3.3200000000000003
11/18/2015,40.6459206845854,0.0,3.3200000000000003
11/19/2015,41.86927384753924,0.0,3.3200000000000003
11/20/2015,42.51353097180479,0.0,3.3200000000000003
11/23/2015,43.19398693699416,0.0,3.3200000000000003
11/24/2015,42.96957925173145,0.0,3.3200000000000003
11/25/2015,42.98405722407436,0.0,3.3200000000000003
11/27/2015,43.29532417785863,0.0,3.3200000000000003
11/30/2015,43.954057697682444,0.0,3.3200000000000003
12/01/2015,43.780314967345824,0.0,3.3200000000000003
12/02/2015,44.279793130388946,0.0,3.3200000000000003
12/03/2015,43.36770277932289,0.0,3.3200000000000003
12/04/2015,42.708979962690414,0.0,3.3200000000000003
12/07/2015,43.34599122541935,0.0,3.3200000000000003
12/08/2015,43.42562628360852,0.0,3.3200000000000003
12/09/2015,43.09987358283626,0.0,3.3200000000000003
12/10/2015,43.230168546309415,0.0,3.3200000000000003
12/11/2015,42.54972694025441,0.0,3.3200000000000003
12/14/2015,43.157779532937894,0.0,3.3200000000000003
12/15/2015,43.58487102738814,0.0,3.3200000000000003
12/16/2015,43.89613999428557,0.0,3.3200000000000003
12/17/2015,44.35942459924886,0.0,3.3200000000000003
12/18/2015,43.8816583615213,0.0,3.3200000000000003
12/21/2015,43.69345310224847,0.0,3.3200000000000003
12/22/2015,43.86718823717494,0.0,3.3200000000000003
12/23/2015,44.30151891931722,0.0,3.3200000000000003
12/24/2015,44.547632950959304,0.0,3.3200000000000003
12/28/2015,44.54039266810495,0.0,3.3200000000000003
12/29/2015,45.28055766596977,0.85,3.4
12/30/2015,45.25853637192723,0.0,3.4
12/31/2015,45.20716258973444,0.0,3.4
01/04/2016,44.5173198049905,0.0,3.4
01/05/2016,44.89160014343178,0.0,3.4
01/06/2016,45.7869274109379,0.0,3.4
01/07/2016,45.56676921696954,0.0,3.4
01/08/2016,44.818196849092686,0.0,3.4
01/11/2016,44.37788125664656,0.0,3.4
01/12/2016,45.28055441651793,0.0,3.4
01/13/2016,44.56868991903642,0.0,3.4
01/14/2016,43.695370564661445,0.0,3.4
01/15/2016,42.57253108000299,0.0,3.4
01/19/2016,43.77610409099726,0.0,3.4
01/20/2016,43.93755117726484,0.0,3.4
01/21/2016,43.3944816080993,0.0,3.4
01/22/2016,43.5926297185652,0.0,3.4
01/25/2016,44.37053958200544,0.0,3.4
01/26/2016,44.36320339186391,0.0,3.4
01/27/2016,45.15579549722652,0.0,3.4
01/28/2016,43.85682581504585,0.0,3.4
01/29/2016,44.245776325948505,0.0,3.4
02/01/2016,44.24577641962586,0.0,3.4
02/02/2016,44.51731884985197,0.0,3.4
02/03/2016,45.17780614047767,0.0,3.4
02/04/2016,45.46401818340695,0.0,3.4
02/05/2016,45.669515527494944,0.0,3.4
02/08/2016,45.3319365715852,0.0,3.4
02/09/2016,43.73939751605167,0.0,3.4
02/10/2016,41.09008972089549,0.0,3.4
02/11/2016,40.44427520638677,0.0,3.4
02/12/2016,41.86800948283068,0.0,3.4
02/16/2016,41.757925240929595,0.0,3.4
02/17/2016,42.62389537486803,0.0,3.4
02/18/2016,44.42925004819335,0.0,3.4
02/19/2016,43.04221563270958,0.0,3.4
02/22/2016,44.11368192637999,0.0,3.4
02/23/2016,44.31182765129992,0.0,3.4
02/24/2016,44.253117704954086,0.0,3.4
02/25/2016,44.73747332857066,0.0,3.4
02/26/2016,45.97774892386659,0.0,3.4
02/29/2016,46.219927773595884,0.0,3.4
03/01/2016,46.38138497994871,0.0,3.4
03/02/2016,46.77767763432208,0.0,3.4
03/03/2016,46.968485808465985,0.0,3.4
03/04/2016,46.82905212892822,0.0,3.4
03/07/2016,47.063881292492496,0.0,3.4
03/08/2016,47.54092005346535,0.0,3.4
03/09/2016,46.814375913067096,0.0,3.4
03/10/2016,47.05655441673359,0.0,3.4
03/11/2016,47.570275182365776,0.0,3.4
03/14/2016,47.19598853768981,0.0,3.4
03/15/2016,46.57952702083198,0.0,3.4
03/16/2016,46.79970088369441,0.0,3.4
03/17/2016,47.43083504088413,0.0,3.4
03/18/2016,48.31149663588316,0.0,3.4
03/21/2016,48.01794890746978,0.0,3.4
03/22/2016,46.78502093726433,0.0,3.4
03/23/2016,47.22534008563556,0.0,3.4
03/24/2016,47.48220646199694,0.0,3.4
03/28/2016,47.89318283168419,0.0,3.4
03/29/2016,48.024872239433655,0.9,3.4499999999999997
03/30/2016,49.84793592713938,0.0,3.4499999999999997
03/31/2016,48.64991818479202,0.0,3.4499999999999997
04/01/2016,49.40146558570837,0.0,3.4499999999999997
04/04/2016,49.55029295822482,0.0,3.4499999999999997
04/05/2016,48.86571098349788,0.0,3.4499999999999997
04/06/2016,49.178233044798276,0.0,3.4499999999999997
04/07/2016,48.449013340390884,0.0,3.4499999999999997
04/08/2016,49.059171117027255,0.0,3.4499999999999997
04/11/2016,49.03685863100999,0.0,3.4499999999999997
04/12/2016,49.55773660072657,0.0,3.4499999999999997
04/13/2016,49.88514569129489,0.0,3.4499999999999997
04/14/2016,50.23488800518434,0.0,3.4499999999999997
04/15/2016,50.22742708151943,0.0,3.4499999999999997
04/18/2016,50.92690154470164,0.0,3.4499999999999997
04/19/2016,51.32871588365226,0.0,3.4499999999999997
04/20/2016,51.127815218305116,0.0,3.4499999999999997
04/21/2016,50.30184578366662,0.0,3.4499999999999997
04/22/2016,49.676798756837876,0.0,3.4499999999999997
04/25/2016,49.89258198427894,0.0,3.4499999999999997
04/26/2016,50.64414280588668,0.0,3.4499999999999997
04/27/2016,51.187333151591815,0.0,3.4499999999999997
04/28/2016,50.9194614591719,0.0,3.4499999999999997
04/29/2016,51.14269000523938,0.0,3.4499999999999997
05/02/2016,50.91946302953739,0.0,3.4499999999999997
05/03/2016,51.3212786253297,0.0,3.4499999999999997
05/04/2016,51.60404268656648,0.0,3.4499999999999997
05/05/2016,52.496980884438464,0.0,3.4499999999999997
05/06/2016,51.343604133696864,0.0,3.4499999999999997
05/09/2016,52.10259335256231,0.0,3.4499999999999997
05/10/2016,53.203872068427245,0.0,3.4499999999999997
05/11/2016,52.76485888929683,0.0,3.4499999999999997
05/12/2016,51.56683132770924,0.0,3.4499999999999997
05/13/2016,51.55940004747247,0.0,3.4499999999999997
05/16/2016,51.537067023747866,0.0,3.4499999999999997
05/17/2016,51.41056499260731,0.0,3.4499999999999997
05/18/2016,50.73343709642428,0.0,3.4499999999999997
05/19/2016,50.01164209853885,0.0,3.4499999999999997
05/20/2016,49.60981311788691,0.0,3.4499999999999997
05/23/2016,50.019086344106725,0.0,3.4499999999999997
05/24/2016,50.55484907277479,0.0,3.4499999999999997
05/25/2016,51.1650187782063,0.0,3.4499999999999997
05/26/2016,51.165011974410895,0.0,3.4499999999999997
05/27/2016,51.63380567235611,0.0,3.4499999999999997
05/31/2016,51.97609567878413,0.0,3.4499999999999997
06/01/2016,51.76029785948228,0.0,3.4499999999999997
06/02/2016,51.84215240238573,0.0,3.4499999999999997
06/03/2016,52.74997069355163,0.0,3.4499999999999997
06/06/2016,52.75742034570143,0.0,3.4499999999999997
06/07/2016,52.34814570317633,0.0,3.4499999999999997
06/08/2016,52.34815051138475,0.0,3.4499999999999997
06/09/2016,52.712767826914785,0.0,3.4499999999999997
06/10/2016,52.846698321138526,0.0,3.4499999999999997
06/13/2016,53.21875316820774,0.0,3.4499999999999997
06/14/2016,53.03272868723249,0.0,3.4499999999999997
06/15/2016,52.86903180373492,0.0,3.4499999999999997
06/16/2016,52.89877883578003,0.0,3.4499999999999997
06/17/2016,53.14434329179223,0.0,3.4499999999999997
06/20/2016,53.30061122060275,0.0,3.4499999999999997
06/21/2016,53.174126176732514,0.0,3.4499999999999997
06/22/2016,53.54615472606143,0.0,3.4499999999999997
06/23/2016,53.29316854390143,0.0,3.4499999999999997
06/24/2016,52.236535799604525,0.0,3.4499999999999997
06/27/2016,54.09680334863707,0.0,3.4499999999999997
06/28/2016,55.11797447921787,0.9,3.5
06/29/2016,55.58502319129197,0.0,3.5
06/30/2016,56.097258853642714,0.0,3.5
07/01/2016,56.7375545933194,0.0,3.5
07/05/2016,57.15938705915938,0.0,3.5
07/06/2016,57.51344169115182,0.0,3.5
07/07/2016,57.36278709784746,0.0,3.5
07/08/2016,56.79780286577271,0.0,3.5
07/11/2016,57.445636553168235,0.0,3.5
07/12/2016,57.84488951868763,0.0,3.5
07/13/2016,58.33453201822201,0.0,3.5
07/14/2016,58.334521545619644,0.0,3.5
07/15/2016,57.58122282188642,0.0,3.5
07/18/2016,57.950336076780744,0.0,3.5
07/19/2016,57.27991639883765,0.0,3.5
07/20/2016,57.82228205926255,0.0,3.5
07/21/2016,57.72434919100514,0.0,3.5
07/22/2016,57.94281125392116,0.0,3.5
07/25/2016,58.52285356844972,0.0,3.5
07/26/2016,58.27424799907694,0.0,3.5
07/27/2016,57.98800457358592,0.0,3.5
07/28/2016,57.70175747923435,0.0,3.5
07/29/2016,58.80155219197899,0.0,3.5
08/01/2016,59.102860211921545,0.0,3.5
08/02/2016,59.10286245499687,0.0,3.5
08/03/2016,58.83921422545178,0.0,3.5
08/04/2016,58.53790863380564,0.0,3.5
08/05/2016,58.95974504686108,0.0,3.5
08/08/2016,59.358990494188525,0.0,3.5
08/09/2016,59.1857274513852,0.0,3.5
08/10/2016,59.758223010913994,0.0,3.5
08/11/2016,59.97666897529146,0.0,3.5
08/12/2016,59.464445946548274,0.0,3.5
08/15/2016,59.984212294938715,0.0,3.5
08/16/2016,59.637692956375204,0.0,3.5
08/17/2016,59.50963707168544,0.0,3.5
08/18/2016,60.06707337373929,0.0,3.5
08/19/2016,60.074614171995194,0.0,3.5
08/22/2016,60.11980209894352,0.0,3.5
08/23/2016,60.910757612526695,0.0,3.5
08/24/2016,61.15933830262023,0.0,3.5
08/25/2016,60.971028388215444,0.0,3.5
08/26/2016,61.656507213027005,0.0,3.5
08/29/2016,60.5943859824964,0.0,3.5
08/30/2016,60.82789171486707,0.0,3.5
08/31/2016,60.64710870534819,0.0,3.5
09/01/2016,60.6470920326731,0.0,3.5
09/02/2016,60.24034074774142,0.0,3.5
09/06/2016,60.82788871992297,0.0,3.5
09/07/2016,62.033160578911584,0.0,3.5
09/08/2016,61.75443077818595,0.0,3.5
09/09/2016,60.458785889231734,0.0,3.5
09/12/2016,58.12359436266836,0.0,3.5
09/13/2016,58.846748889469445,0.0,3.5
09/14/2016,59.03508232003932,0.0,3.5
09/15/2016,58.45504533592312,0.0,3.5
09/16/2016,58.69610241019146,0.0,3.5
09/19/2016,59.02001008028765,0.0,3.5
09/20/2016,59.728104004302274,0.0,3.5
09/21/2016,59.14804790042689,0.0,3.5
09/22/2016,60.57932534433855,0.0,3.5
09/23/2016,60.46631993032838,0.0,3.5
09/26/2016,60.82790572688018,0.0,3.5
09/27/2016,60.865566632801155,0.0,3.5
09/28/2016,59.90880152864431,0.9,3.55
09/29/2016,61.09736677499621,0.0,3.55
09/30/2016,60.64785427090004,0.0,3.55
10/03/2016,59.64976076868293,0.0,3.55
10/04/2016,59.047850097481735,0.0,3.55
10/05/2016,58.68212357498535,0.0,3.55
