ABR,Arbor Realty Trust,
Date,Price,Dividend,Annualized Dividend
11/10/2008,1.9314720925551336,0.0,2.48
11/11/2008,1.7168639599420439,0.0,2.48
11/12/2008,1.8027075929060987,0.24,2.0999999999999996
11/13/2008,1.866439002294675,0.0,2.0999999999999996
11/14/2008,1.9301710986818368,0.0,2.0999999999999996
11/17/2008,1.729870793831569,0.0,2.0999999999999996
11/18/2008,1.6479294164813632,0.0,2.0999999999999996
11/19/2008,1.6843478583059996,0.0,2.0999999999999996
11/20/2008,1.2427756267856696,0.0,2.0999999999999996
11/21/2008,0.8603831004165117,0.0,2.0999999999999996
11/24/2008,0.8649351214749467,0.0,2.0999999999999996
11/25/2008,0.8831445402710323,0.0,2.0999999999999996
11/26/2008,1.1153114542991438,0.0,2.0999999999999996
11/28/2008,1.2063568001353688,0.0,2.0999999999999996
12/01/2008,1.2700893986977566,0.0,2.0999999999999996
12/02/2008,1.1471769826144818,0.0,2.0999999999999996
12/03/2008,1.1835956617187902,0.0,2.0999999999999996
12/04/2008,1.2974028907595843,0.0,2.0999999999999996
12/05/2008,1.21546196405252,0.0,2.0999999999999996
12/08/2008,1.2109091664561922,0.0,2.0999999999999996
12/09/2008,1.2291186464035015,0.0,2.0999999999999996
12/10/2008,1.1835955093603998,0.0,2.0999999999999996
12/11/2008,1.1289683661928445,0.0,2.0999999999999996
12/12/2008,1.024265352249933,0.0,2.0999999999999996
12/15/2008,1.110759185044448,0.0,2.0999999999999996
12/16/2008,1.0925495589352412,0.0,2.0999999999999996
12/17/2008,1.2609843861201262,0.0,2.0999999999999996
12/18/2008,1.2200138130872362,0.0,2.0999999999999996
12/19/2008,1.2109095020949692,0.0,2.0999999999999996
12/22/2008,1.4476283752421304,0.0,2.0999999999999996
12/23/2008,1.465837690979185,0.0,2.0999999999999996
12/24/2008,1.4977036537808521,0.0,2.0999999999999996
12/26/2008,1.4339717062386135,0.0,2.0999999999999996
12/29/2008,1.3383738040924071,0.0,2.0999999999999996
12/30/2008,1.1471773225864952,0.0,2.0999999999999996
12/31/2008,1.2063570867877005,0.0,2.0999999999999996
01/02/2009,1.3656871599338867,0.0,2.0999999999999996
01/05/2009,1.4157622517150334,0.0,2.0999999999999996
01/06/2009,1.593301991696363,0.0,2.0999999999999996
01/07/2009,1.4977038833920582,0.0,2.0999999999999996
01/08/2009,1.3565828731988747,0.0,2.0999999999999996
01/09/2009,1.3747918768111422,0.0,2.0999999999999996
01/12/2009,1.3156121727186743,0.0,2.0999999999999996
01/13/2009,1.2473277415114092,0.0,2.0999999999999996
01/14/2009,1.3201643723449092,0.0,2.0999999999999996
01/15/2009,1.2518799506707927,0.0,2.0999999999999996
01/16/2009,1.397553078467353,0.0,2.0999999999999996
01/20/2009,1.2974028921796983,0.0,2.0999999999999996
01/21/2009,1.0834454646752112,0.0,2.0999999999999996
01/22/2009,1.0652361533784198,0.0,2.0999999999999996
01/23/2009,1.0060562579217405,0.0,2.0999999999999996
01/26/2009,0.9787426988711959,0.0,2.0999999999999996
01/27/2009,1.051579099685786,0.0,2.0999999999999996
01/28/2009,0.8376215443455948,0.0,2.0999999999999996
01/29/2009,0.9150104884251768,0.0,2.0999999999999996
01/30/2009,0.9104582847175965,0.0,2.0999999999999996
02/02/2009,0.8467263906381428,0.0,2.0999999999999996
02/03/2009,0.7966510647483637,0.0,2.0999999999999996
02/04/2009,0.855830748721302,0.0,2.0999999999999996
02/05/2009,0.7329190413779026,0.0,2.0999999999999996
02/06/2009,0.6828434862801052,0.0,2.0999999999999996
02/09/2009,0.7374709626502723,0.0,2.0999999999999996
02/10/2009,0.7966509794204509,0.0,2.0999999999999996
02/11/2009,0.7147097845462448,0.0,2.0999999999999996
02/12/2009,0.6782914096765301,0.0,2.0999999999999996
02/13/2009,0.7056052603066345,0.0,2.0999999999999996
02/17/2009,0.682843717540128,0.0,2.0999999999999996
02/18/2009,0.6646346304027247,0.0,1.48
02/19/2009,0.5690362964057457,0.0,1.48
02/20/2009,0.43246767981410406,0.0,1.48
02/23/2009,0.42791548336544144,0.0,1.48
02/24/2009,0.3914971518607039,0.0,1.48
02/25/2009,0.391496984318195,0.0,1.48
02/26/2009,0.3505263393310065,0.0,1.48
02/27/2009,0.30045125199811484,0.0,1.48
03/02/2009,0.27313750181646806,0.0,1.48
03/03/2009,0.2640328902556407,0.0,1.48
03/04/2009,0.3095557871137149,0.0,1.48
03/05/2009,0.3641832016323387,0.0,1.48
03/06/2009,0.3050034229437241,0.0,1.48
03/09/2009,0.2640328849371011,0.0,1.48
03/10/2009,0.2776897107827849,0.0,1.48
03/11/2009,0.31866039291251835,0.0,1.48
03/12/2009,0.3596309193445323,0.0,1.48
03/13/2009,0.5235134493406551,0.0,1.48
03/16/2009,0.5917979367170157,0.0,1.48
03/17/2009,0.4825427724943894,0.0,1.48
03/18/2009,0.4506768392381503,0.0,1.48
03/19/2009,0.5371703449891119,0.0,1.48
03/20/2009,0.5462749320226784,0.0,1.48
03/23/2009,0.5690364204082575,0.0,1.48
03/24/2009,0.5462749730970127,0.0,1.48
03/25/2009,0.52351352790777,0.0,1.48
03/26/2009,0.5235135110794273,0.0,1.48
03/27/2009,0.4779905983760126,0.0,1.48
03/30/2009,0.409706128711008,0.0,1.48
03/31/2009,0.3505264547022263,0.0,1.48
04/01/2009,0.3641832650462897,0.0,1.48
04/02/2009,0.35507871655383644,0.0,1.48
04/03/2009,0.38694464965274217,0.0,1.48
04/06/2009,0.40970620307217814,0.0,1.48
04/07/2009,0.38694469422597977,0.0,1.48
04/08/2009,0.3641834125974887,0.0,1.48
04/09/2009,0.38239248512382323,0.0,1.48
04/13/2009,0.42791537848745403,0.0,1.48
04/14/2009,0.4688860131288696,0.0,1.48
04/15/2009,0.5826933181103734,0.0,1.48
04/16/2009,0.5735886619210875,0.0,1.48
04/17/2009,0.5326179021160666,0.0,1.48
04/20/2009,0.5735885651357431,0.0,1.48
04/21/2009,0.6373205791578845,0.0,1.48
04/22/2009,0.5690362440712284,0.0,1.48
04/23/2009,0.6100070061573454,0.0,1.48
04/24/2009,0.6145592949211861,0.0,1.48
04/27/2009,0.673739158213557,0.0,1.48
04/28/2009,0.7420233283423913,0.0,1.48
04/29/2009,0.8876968062100333,0.0,1.48
04/30/2009,1.2245662043444512,0.0,1.48
05/01/2009,1.2564327503976245,0.0,1.48
05/04/2009,1.584197298722876,0.0,1.48
05/05/2009,1.834573222731215,0.0,1.48
05/06/2009,1.616063377666524,0.0,1.48
05/07/2009,1.5341220287559822,0.0,1.48
05/08/2009,1.5250176591647584,0.0,1.48
05/11/2009,1.087997730977962,0.0,1.48
05/12/2009,1.1699385992480396,0.0,1.48
05/13/2009,0.9696381040661638,0.0,1.48
05/14/2009,0.7920985289382005,0.0,1.48
05/15/2009,0.8831442626720959,0.0,1.48
05/18/2009,0.9059059075670519,0.0,1.48
05/19/2009,0.8512784137445525,0.0,0.86
05/20/2009,0.9013538618675696,0.0,0.86
05/21/2009,0.8785920867063578,0.0,0.86
05/22/2009,0.8285169364492243,0.0,0.86
05/26/2009,0.8148600369519748,0.0,0.86
05/27/2009,0.8558306367396138,0.0,0.86
05/28/2009,0.8558308639561564,0.0,0.86
05/29/2009,0.8376214474364986,0.0,0.86
06/01/2009,0.7283664671727136,0.0,0.86
06/02/2009,0.778441847594408,0.0,0.86
06/03/2009,0.7738895304923386,0.0,0.86
06/04/2009,0.7283666226614512,0.0,0.86
06/05/2009,0.8194126080923683,0.0,0.86
06/08/2009,0.7920985064136103,0.0,0.86
06/09/2009,0.8012032829116249,0.0,0.86
06/10/2009,0.7738893039700967,0.0,0.86
06/11/2009,0.7420234751736302,0.0,0.86
06/12/2009,0.9423243647899224,0.0,0.86
06/15/2009,0.9787428266556097,0.0,0.86
06/16/2009,0.8876969646470484,0.0,0.86
06/17/2009,0.9150104654327612,0.0,0.86
06/18/2009,0.9332196462763592,0.0,0.86
06/19/2009,0.9150106136300168,0.0,0.86
06/22/2009,0.910458237854904,0.0,0.86
06/23/2009,0.8057556080285873,0.0,0.86
06/24/2009,0.8512784797212349,0.0,0.86
06/25/2009,0.8194123437664811,0.0,0.86
06/26/2009,0.919562855096237,0.0,0.86
06/29/2009,0.7875464217212949,0.0,0.86
06/30/2009,0.7829940858020937,0.0,0.86
07/01/2009,0.8194122065824024,0.0,0.86
07/02/2009,0.8694873517902669,0.0,0.86
07/06/2009,0.8057555699750683,0.0,0.86
07/07/2009,0.7329186797142029,0.0,0.86
07/08/2009,0.710157418463525,0.0,0.86
07/09/2009,0.6919480752810527,0.0,0.86
07/10/2009,0.6828435659408569,0.0,0.86
07/13/2009,0.6828437203839418,0.0,0.86
07/14/2009,0.6828435588926006,0.0,0.86
07/15/2009,0.7101573583024404,0.0,0.86
07/16/2009,0.7147097894609721,0.0,0.86
07/17/2009,0.7465757995748595,0.0,0.86
07/20/2009,0.7829940914715676,0.0,0.86
07/21/2009,0.7283665589056694,0.0,0.86
07/22/2009,0.7147097173314039,0.0,0.86
07/23/2009,0.7056051071263594,0.0,0.86
07/24/2009,0.6965005059359923,0.0,0.86
07/27/2009,0.746575786956324,0.0,0.86
07/28/2009,0.8194122777052973,0.0,0.86
07/29/2009,0.8694876019565222,0.0,0.86
07/30/2009,0.8194123234168156,0.0,0.86
07/31/2009,0.8649352275453214,0.0,0.86
08/03/2009,0.8421736364753744,0.0,0.86
08/04/2009,0.8103078735334952,0.0,0.86
08/05/2009,0.8785922346705997,0.0,0.86
08/06/2009,0.9650856913271144,0.0,0.86
08/07/2009,0.9650856175157163,0.0,0.86
08/10/2009,0.9059059616120009,0.0,0.86
08/11/2009,0.9468766266804757,0.0,0.86
08/12/2009,1.0015039458397315,0.0,0.86
08/13/2009,0.9605332612991333,0.0,0.86
08/14/2009,0.955980892317425,0.0,0.86
08/17/2009,0.8558308223589149,0.0,0.86
08/18/2009,0.8239648599437054,0.0,0.86
08/19/2009,0.8785922932447603,0.0,0.24
08/20/2009,0.8558308559589688,0.0,0.24
08/21/2009,0.833069385966741,0.0,0.24
08/24/2009,0.8194122451172619,0.0,0.24
08/25/2009,0.8649352638129604,0.0,0.24
08/26/2009,0.9195627861105679,0.0,0.24
08/27/2009,0.8876966794036822,0.0,0.24
08/28/2009,0.9241151152021666,0.0,0.24
08/31/2009,0.9377717490024349,0.0,0.24
09/01/2009,0.8922490153893369,0.0,0.24
09/02/2009,0.8467260641574158,0.0,0.24
09/03/2009,0.8558306694030763,0.0,0.24
09/04/2009,0.8876967289244962,0.0,0.24
09/08/2009,0.8649353736743793,0.0,0.24
09/09/2009,0.8558305473760197,0.0,0.24
09/10/2009,0.8649351596832275,0.0,0.24
09/11/2009,0.8649352423327576,0.0,0.24
09/14/2009,0.8467260964733949,0.0,0.24
09/15/2009,0.8421739179263594,0.0,0.24
09/16/2009,0.9559810808873357,0.0,0.24
09/17/2009,0.9650857057134379,0.0,0.24
09/18/2009,1.2109093621960887,0.0,0.24
09/21/2009,1.2427755069870305,0.0,0.24
09/22/2009,1.1881483181390669,0.0,0.24
09/23/2009,1.4612854043952619,0.0,0.24
09/24/2009,1.447628726896263,0.0,0.24
09/25/2009,1.2382231077455867,0.0,0.24
09/28/2009,1.2746414563592814,0.0,0.24
09/29/2009,1.3656873033809627,0.0,0.24
09/30/2009,1.365687435080256,0.0,0.24
10/01/2009,1.2746415068975616,0.0,0.24
10/02/2009,1.24277543505254,0.0,0.24
10/05/2009,1.21546145206736,0.0,0.24
10/06/2009,1.2200143083079174,0.0,0.24
10/07/2009,1.192700279584389,0.0,0.24
10/08/2009,1.1881478573634772,0.0,0.24
10/09/2009,1.2336709321121513,0.0,0.24
10/12/2009,1.2928505984895486,0.0,0.24
10/13/2009,1.2291185075842141,0.0,0.24
10/14/2009,1.2154617309570312,0.0,0.24
10/15/2009,1.1927001347303763,0.0,0.24
10/16/2009,1.192700667665324,0.0,0.24
10/19/2009,1.1790434103276621,0.0,0.24
10/20/2009,1.2018045889197564,0.0,0.24
10/21/2009,1.1744910765240055,0.0,0.24
10/22/2009,1.1153113663390122,0.0,0.24
10/23/2009,1.1335204529357203,0.0,0.24
10/26/2009,1.097102220153006,0.0,0.24
10/27/2009,1.0288177434197638,0.0,0.24
10/28/2009,0.9104582761339315,0.0,0.24
10/29/2009,0.8285170759802788,0.0,0.24
10/30/2009,0.9514289119523768,0.0,0.24
11/02/2009,0.9241151609713752,0.0,0.24
11/03/2009,0.864935373209603,0.0,0.24
11/04/2009,0.9650857738232618,0.0,0.24
11/05/2009,0.8968012541794148,0.0,0.24
11/06/2009,0.9332197503584133,0.0,0.24
11/09/2009,0.8467260492381578,0.0,0.24
11/10/2009,0.8922491235550636,0.0,0.24
11/11/2009,0.9423242197202202,0.0,0.24
11/12/2009,0.8968011765437072,0.0,0.24
11/13/2009,0.8740396931324418,0.0,0.24
11/16/2009,0.8876966862878326,0.0,0.24
11/17/2009,0.8558304930558475,0.0,0.24
11/18/2009,0.796650877472605,0.0,0.0
11/19/2009,0.8012033596922508,0.0,0.0
11/20/2009,0.8239647138527877,0.0,0.0
11/23/2009,0.8421739514979223,0.0,0.0
11/24/2009,0.8467260641574158,0.0,0.0
11/25/2009,0.8649353969157845,0.0,0.0
11/27/2009,0.7966509991278969,0.0,0.0
11/30/2009,0.8103078603744507,0.0,0.0
12/01/2009,0.8103080319996282,0.0,0.0
12/02/2009,0.7966509816649376,0.0,0.0
12/03/2009,0.796651167860518,0.0,0.0
12/04/2009,0.7875462205132183,0.0,0.0
12/07/2009,0.7875464382745443,0.0,0.0
12/08/2009,0.7920986946825412,0.0,0.0
12/09/2009,0.8148599207666413,0.0,0.0
12/10/2009,0.8876968409376,0.0,0.0
12/11/2009,0.8330693317916497,0.0,0.0
12/14/2009,0.8057556080285873,0.0,0.0
12/15/2009,0.8194121545737283,0.0,0.0
12/16/2009,0.8057552979932551,0.0,0.0
12/17/2009,0.792098725433671,0.0,0.0
12/18/2009,0.778441847594408,0.0,0.0
12/21/2009,0.7556803580096488,0.0,0.0
12/22/2009,0.7602326450730923,0.0,0.0
12/23/2009,0.7511280145965255,0.0,0.0
12/24/2009,0.8649352911798639,0.0,0.0
12/28/2009,0.8968012558696637,0.0,0.0
12/29/2009,0.8649351979822125,0.0,0.0
12/30/2009,0.8740397704450464,0.0,0.0
12/31/2009,0.8694877841237356,0.0,0.0
01/04/2010,0.892249065778985,0.0,0.0
01/05/2010,0.9059060123469284,0.0,0.0
01/06/2010,0.8831446716965997,0.0,0.0
01/07/2010,1.0015042098207612,0.0,0.0
01/08/2010,1.019713269713001,0.0,0.0
01/11/2010,1.0470269035636715,0.0,0.0
01/12/2010,1.0652361756829098,0.0,0.0
01/13/2010,1.0652360554148552,0.0,0.0
01/14/2010,1.07434062339188,0.0,0.0
01/15/2010,1.0788929049989604,0.0,0.0
01/19/2010,1.0971018864618745,0.0,0.0
01/20/2010,1.0834453001508417,0.0,0.0
01/21/2010,1.1153111524524628,0.0,0.0
01/22/2010,1.0697882334055517,0.0,0.0
01/25/2010,1.0106087846662604,0.0,0.0
01/26/2010,1.0242655032499637,0.0,0.0
01/27/2010,0.9741902991567808,0.0,0.0
01/28/2010,0.9377721290574524,0.0,0.0
01/29/2010,0.9332197627911968,0.0,0.0
02/01/2010,0.9286675537101063,0.0,0.0
02/02/2010,0.9150106852219124,0.0,0.0
02/03/2010,0.9741901398221542,0.0,0.0
02/04/2010,1.0652362860906284,0.0,0.0
02/05/2010,0.9605333797367537,0.0,0.0
02/08/2010,0.9923994957608978,0.0,0.0
02/09/2010,0.9878473475525122,0.0,0.0
02/10/2010,1.047027260066622,0.0,0.0
02/11/2010,1.0060564086474129,0.0,0.0
02/12/2010,1.033370130778589,0.0,0.0
02/16/2010,1.0424746984967335,0.0,0.0
02/17/2010,1.060683494072507,0.0,0.0
02/18/2010,1.1107588969327866,0.0,0.0
02/19/2010,1.1062067747116089,0.0,0.0
02/22/2010,1.1289682388305664,0.0,0.0
02/23/2010,1.1426250316068742,0.0,0.0
02/24/2010,1.097102326599467,0.0,0.0
02/25/2010,1.09254975248062,0.0,0.0
02/26/2010,1.0743406772859299,0.0,0.0
03/01/2010,1.0242655567348635,0.0,0.0
03/02/2010,1.033370043649567,0.0,0.0
03/03/2010,1.0879977378089651,0.0,0.0
03/04/2010,1.1289683656722913,0.0,0.0
03/05/2010,1.1153113663390122,0.0,0.0
03/08/2010,1.1380728625668801,0.0,0.0
03/09/2010,1.2746412720550144,0.0,0.0
03/10/2010,1.3110598581078836,0.0,0.0
03/11/2010,1.3429260359175994,0.0,0.0
03/12/2010,1.3201648564766204,0.0,0.0
03/15/2010,1.3429258646697202,0.0,0.0
03/16/2010,1.3520305860486135,0.0,0.0
03/17/2010,1.3611348457835106,0.0,0.0
03/18/2010,1.3656874407678836,0.0,0.0
03/19/2010,1.1881476640701294,0.0,0.0
03/22/2010,1.1790432492318013,0.0,0.0
03/23/2010,1.2291186385757156,0.0,0.0
03/24/2010,1.3201641168888898,0.0,0.0
03/25/2010,1.4476284844152072,0.0,0.0
03/26/2010,1.4885993700170925,0.0,0.0
03/29/2010,1.5341219259112038,0.0,0.0
03/30/2010,1.4931515098086476,0.0,0.0
03/31/2010,1.4794950916311032,0.0,0.0
04/01/2010,1.4749424110518428,0.0,0.0
04/05/2010,1.5750929796680941,0.0,0.0
04/06/2010,1.6934527068864913,0.0,0.0
04/07/2010,1.7844983543570836,0.0,0.0
04/08/2010,1.8482305210297179,0.0,0.0
04/09/2010,1.9392763434311204,0.0,0.0
04/12/2010,2.048530659924182,0.0,0.0
04/13/2010,1.9984559055556463,0.0,0.0
04/14/2010,1.9119620323181152,0.0,0.0
04/15/2010,1.884648338538402,0.0,0.0
04/16/2010,1.839125828633319,0.0,0.0
04/19/2010,1.77539375612388,0.0,0.0
04/20/2010,1.6843478331860966,0.0,0.0
04/21/2010,1.7708416913939522,0.0,0.0
04/22/2010,1.9074100646518235,0.0,0.0
04/23/2010,2.025769204563543,0.0,0.0
04/26/2010,2.003007983337216,0.0,0.0
04/27/2010,2.0348741796622303,0.0,0.0
04/28/2010,1.9165143356560856,0.0,0.0
04/29/2010,1.8209161616081533,0.0,0.0
04/30/2010,1.9210668708931424,0.0,0.0
05/03/2010,1.8618872909456803,0.0,0.0
05/04/2010,1.8892007912516149,0.0,0.0
05/05/2010,1.8118118460285721,0.0,0.0
05/06/2010,1.8391256662047442,0.0,0.0
05/07/2010,1.8436782404265086,0.0,0.0
05/10/2010,1.8209165558331912,0.0,0.0
05/11/2010,1.8300213180022287,0.0,0.0
05/12/2010,1.9165142705856002,0.0,0.0
05/13/2010,1.95748507343697,0.0,0.0
05/14/2010,1.8983058050183699,0.0,0.0
05/17/2010,1.8163640811409851,0.0,0.0
05/18/2010,1.8800957192104075,0.0,0.0
05/19/2010,1.7708409604217599,0.0,0.0
05/20/2010,1.6615864898904076,0.0,0.0
05/21/2010,1.4931512738234571,0.0,0.0
05/24/2010,1.4658376659128418,0.0,0.0
05/25/2010,1.4294193569955207,0.0,0.0
05/26/2010,1.443076482766872,0.0,0.0
05/27/2010,1.6206154732672828,0.0,0.0
05/28/2010,1.6524818923883133,0.0,0.0
06/01/2010,1.6843475277837832,0.0,0.0
06/02/2010,1.5841971507986468,0.0,0.0
06/03/2010,1.6388248956914373,0.0,0.0
06/04/2010,1.5386744265261556,0.0,0.0
06/07/2010,1.870991530773164,0.0,0.0
06/08/2010,1.9802466973635728,0.0,0.0
06/09/2010,1.8846485614776611,0.0,0.0
06/10/2010,1.9301710846212354,0.0,0.0
06/11/2010,2.0394261253128065,0.0,0.0
06/14/2010,2.0895012482410755,0.0,0.0
06/15/2010,2.089500972309608,0.0,0.0
06/16/2010,2.2033093345991803,0.0,0.0
06/17/2010,2.3125636816122483,0.0,0.0
06/18/2010,2.385400946661074,0.0,0.0
06/21/2010,2.453685387499043,0.0,0.0
06/22/2010,2.471894522263393,0.0,0.0
06/23/2010,2.394505179552428,0.0,0.0
06/24/2010,2.3262201390176025,0.0,0.0
06/25/2010,2.385400337164643,0.0,0.0
06/28/2010,2.3717431509330913,0.0,0.0
06/29/2010,2.276145415880046,0.0,0.0
06/30/2010,2.2579369540262135,0.0,0.0
07/01/2010,2.362638771904927,0.0,0.0
07/02/2010,2.2488313600716126,0.0,0.0
07/06/2010,2.1350243211705533,0.0,0.0
07/07/2010,2.043978619945463,0.0,0.0
07/08/2010,2.3080121791911394,0.0,0.0
07/09/2010,2.248831671469036,0.0,0.0
07/12/2010,2.389952862441531,0.0,0.0
07/13/2010,2.826973382745933,0.0,0.0
07/14/2010,2.6039099150107177,0.0,0.0
07/15/2010,2.7495835927618875,0.0,0.0
07/16/2010,2.631223909062464,0.0,0.0
07/19/2010,2.5583874462561678,0.0,0.0
07/20/2010,2.5993575585052136,0.0,0.0
07/21/2010,2.7768979072570805,0.0,0.0
07/22/2010,2.8451828020211587,0.0,0.0
07/23/2010,2.754136381617323,0.0,0.0
07/26/2010,2.8315249320572433,0.0,0.0
07/27/2010,2.845182326507292,0.0,0.0
07/28/2010,2.7951067134264984,0.0,0.0
07/29/2010,2.7495834081562407,0.0,0.0
07/30/2010,2.6812987315436168,0.0,0.0
08/02/2010,2.8224200706573863,0.0,0.0
08/03/2010,2.658538865422969,0.0,0.0
08/04/2010,2.7313742637634277,0.0,0.0
08/05/2010,2.726822308785402,0.0,0.0
08/06/2010,2.663090790957757,0.0,0.0
08/09/2010,2.6585380202189577,0.0,0.0
08/10/2010,2.549282330025083,0.0,0.0
08/11/2010,2.412714098252844,0.0,0.0
08/12/2010,2.2579367693449846,0.0,0.0
08/13/2010,2.3080121791911394,0.0,0.0
08/16/2010,2.2761460562582507,0.0,0.0
08/17/2010,2.294354573576653,0.0,0.0
08/18/2010,2.303459094141429,0.0,0.0
08/19/2010,2.2488311987052296,0.0,0.0
08/20/2010,2.198756254765303,0.0,0.0
08/23/2010,2.2579367313445826,0.0,0.0
08/24/2010,2.221518370088896,0.0,0.0
08/25/2010,2.157785426832656,0.0,0.0
08/26/2010,2.098606150221268,0.0,0.0
08/27/2010,2.066740421352448,0.0,0.0
08/30/2010,2.203309235913377,0.0,0.0
08/31/2010,2.1031582970280183,0.0,0.0
09/01/2010,2.0895019365778813,0.0,0.0
09/02/2010,2.2124130314731176,0.0,0.0
09/03/2010,2.1805474879645295,0.0,0.0
09/07/2010,2.144128652792313,0.0,0.0
09/08/2010,2.094053755161131,0.0,0.0
09/09/2010,2.0712926571141246,0.0,0.0
09/10/2010,2.0849489862878445,0.0,0.0
09/13/2010,2.1031579672019993,0.0,0.0
09/14/2010,2.1122625439719425,0.0,0.0
09/15/2010,2.04397813416309,0.0,0.0
09/16/2010,2.1759960760598975,0.0,0.0
09/17/2010,2.198756508547732,0.0,0.0
09/20/2010,2.189652159046135,0.0,0.0
09/21/2010,2.326221244000502,0.0,0.0
09/22/2010,2.2761457950910584,0.0,0.0
09/23/2010,2.248831759404212,0.0,0.0
09/24/2010,2.2488320574790754,0.0,0.0
09/27/2010,2.2397273300243628,0.0,0.0
09/28/2010,2.235175185706236,0.0,0.0
09/29/2010,2.1987568863410307,0.0,0.0
09/30/2010,2.257936148812208,0.0,0.0
10/01/2010,2.2989069686253663,0.0,0.0
10/04/2010,2.2624883185147007,0.0,0.0
10/05/2010,2.312563174162899,0.0,0.0
10/06/2010,2.353534490929849,0.0,0.0
10/07/2010,2.339877689159864,0.0,0.0
10/08/2010,2.339877422864494,0.0,0.0
10/11/2010,2.4901029516043325,0.0,0.0
10/12/2010,2.403610146004501,0.0,0.0
10/13/2010,2.494655015297315,0.0,0.0
10/14/2010,2.5219689755855077,0.0,0.0
10/15/2010,2.5083122735208407,0.0,0.0
10/18/2010,2.444580692535586,0.0,0.0
10/19/2010,2.458236806121201,0.0,0.0
10/20/2010,2.4309228913630174,0.0,0.0
10/21/2010,2.3945055861722313,0.0,0.0
10/22/2010,2.449133591150496,0.0,0.0
10/25/2010,2.4218198602578056,0.0,0.0
10/26/2010,2.3808480867293316,0.0,0.0
10/27/2010,2.403610314692796,0.0,0.0
10/28/2010,2.3899537323478817,0.0,0.0
10/29/2010,2.4172666597876997,0.0,0.0
11/01/2010,2.4081619617746166,0.0,0.0
11/02/2010,2.4127152832935757,0.0,0.0
11/03/2010,2.3899527322769365,0.0,0.0
11/04/2010,2.4081623921512496,0.0,0.0
11/05/2010,2.5037604692641864,0.0,0.0
11/08/2010,2.467341723714359,0.0,0.0
11/09/2010,2.5037599341792576,0.0,0.0
11/10/2010,2.54473058082651,0.0,0.0
11/11/2010,2.5401781206238763,0.0,0.0
11/12/2010,2.5037604692641864,0.0,0.0
11/15/2010,2.4627896896908625,0.0,0.0
11/16/2010,2.4445801205041384,0.0,0.0
11/17/2010,2.458237496863783,0.0,0.0
11/18/2010,2.5356254120840718,0.0,0.0
11/19/2010,2.4627896896908625,0.0,0.0
11/22/2010,2.4718942642211914,0.0,0.0
11/23/2010,2.43092329708624,0.0,0.0
11/24/2010,2.4582376104642507,0.0,0.0
11/26/2010,2.4354755145505584,0.0,0.0
11/29/2010,2.4172661239469773,0.0,0.0
11/30/2010,2.4309244372220356,0.0,0.0
12/01/2010,2.4400279931614275,0.0,0.0
12/02/2010,2.367191481133746,0.0,0.0
12/03/2010,2.4445802444189417,0.0,0.0
12/06/2010,2.4127144813537598,0.0,0.0
12/07/2010,2.421819055291805,0.0,0.0
12/08/2010,2.4263703476555047,0.0,0.0
12/09/2010,2.4992066443741523,0.0,0.0
12/10/2010,2.5356257384529393,0.0,0.0
12/13/2010,2.4718941034159703,0.0,0.0
12/14/2010,2.3854008251373093,0.0,0.0
12/15/2010,2.362639616494276,0.0,0.0
12/16/2010,2.399056706055775,0.0,0.0
12/17/2010,2.376295853384673,0.0,0.0
12/20/2010,2.5128647969508733,0.0,0.0
12/21/2010,2.540178453935079,0.0,0.0
12/22/2010,2.5538359029348214,0.0,0.0
12/23/2010,2.6175673421475856,0.0,0.0
12/27/2010,2.622119885055552,0.0,0.0
12/28/2010,2.7313746999331783,0.0,0.0
12/29/2010,2.6995081525409432,0.0,0.0
12/30/2010,2.7495834232155345,0.0,0.0
12/31/2010,2.6812986988197207,0.0,0.0
01/03/2011,2.7450322414623827,0.0,0.0
01/04/2011,2.663090336934999,0.0,0.0
01/05/2011,2.585701226793578,0.0,0.0
01/06/2011,2.6403290700003113,0.0,0.0
01/07/2011,2.658537968106849,0.0,0.0
01/10/2011,2.644881145806079,0.0,0.0
01/11/2011,2.626672320838809,0.0,0.0
01/12/2011,2.6266720755403075,0.0,0.0
01/13/2011,2.7086132409236723,0.0,0.0
01/14/2011,2.6904040806926988,0.0,0.0
01/18/2011,2.708612806242651,0.0,0.0
01/19/2011,2.7086125989417673,0.0,0.0
01/20/2011,2.7040608867427243,0.0,0.0
01/21/2011,2.667642818406842,0.0,0.0
01/24/2011,2.5765969611924215,0.0,0.0
01/25/2011,2.5765968348056334,0.0,0.0
01/26/2011,2.6357766516883356,0.0,0.0
01/27/2011,2.7996584556715027,0.0,0.0
01/28/2011,2.817867483080664,0.0,0.0
01/31/2011,2.713165581129954,0.0,0.0
02/01/2011,2.754135942552348,0.0,0.0
02/02/2011,2.7905545351397785,0.0,0.0
02/03/2011,2.772345728411165,0.0,0.0
02/04/2011,2.7677925525490537,0.0,0.0
02/07/2011,2.7313750409437327,0.0,0.0
02/08/2011,2.8633909073412296,0.0,0.0
02/09/2011,3.05003530807376,0.0,0.0
02/10/2011,3.036378134500436,0.0,0.0
02/11/2011,3.0409308325879505,0.0,0.0
02/14/2011,3.018169248489182,0.0,0.0
02/15/2011,3.0045119991593876,0.0,0.0
02/16/2011,2.9954078893804956,0.0,0.0
02/17/2011,3.0090648284981065,0.0,0.0
