VYM,Vanguard High Dividend Yield ET,
Date,Price,Annualized Dividend
02/26/2013,40.972266715327464,1.593
02/26/2013,41.00338363647461,1.593
02/27/2013,40.972270723817374,1.593
02/27/2013,41.48569107055664,1.593
02/28/2013,41.49347351768662,1.593
02/28/2013,41.4234619140625,1.593
03/01/2013,41.260101572131916,1.593
03/01/2013,41.56348419189453,1.593
03/04/2013,41.46235093206793,1.593
03/04/2013,41.74239730834961,1.593
03/05/2013,41.97577237465808,1.593
03/05/2013,42.084678649902344,1.593
03/06/2013,42.209135300214946,1.593
03/06/2013,42.115787506103516,1.593
03/07/2013,42.178022602572845,1.593
03/07/2013,42.1624641418457,1.593
03/08/2013,42.30249872701862,1.593
03/08/2013,42.27915954589844,1.593
03/11/2013,42.25582368363052,1.593
03/11/2013,42.38806915283203,1.593
03/12/2013,42.42695705583352,1.593
03/12/2013,42.364723205566406,1.593
03/13/2013,42.38028714602282,1.593
03/13/2013,42.41918182373047,1.593
03/14/2013,42.520298809907786,1.593
03/14/2013,42.636985778808594,1.593
03/15/2013,42.5047399787706,1.593
03/15/2013,42.48918151855469,1.593
03/18/2013,42.13135394220871,1.593
03/18/2013,42.26359939575195,1.593
03/19/2013,42.36472535480645,1.593
03/19/2013,42.310272216796875,1.593
03/20/2013,42.55141405586323,1.593
03/20/2013,42.5825309753418,1.593
03/21/2013,42.37251157777573,1.593
03/21/2013,42.325836181640625,1.593
03/22/2013,42.44407306702872,1.6260000000000001
03/22/2013,42.59286117553711,1.6260000000000001
03/25/2013,42.74164574001469,1.6260000000000001
03/25/2013,42.491050720214844,1.6260000000000001
03/26/2013,42.616366180052914,1.6260000000000001
03/26/2013,42.79648208618164,1.6260000000000001
03/27/2013,42.62419237210581,1.6260000000000001
03/27/2013,42.78864288330078,1.6260000000000001
03/28/2013,42.81996041329443,1.6260000000000001
03/28/2013,42.9217643737793,1.6260000000000001
04/01/2013,42.89827159007952,1.6260000000000001
04/01/2013,42.89044189453125,1.6260000000000001
04/02/2013,43.00008047136588,1.6260000000000001
04/02/2013,43.05489730834961,1.6260000000000001
04/03/2013,43.13320813280308,1.6260000000000001
04/03/2013,42.718162536621094,1.6260000000000001
04/04/2013,42.741666298217275,1.6260000000000001
04/04/2013,42.960933685302734,1.6260000000000001
04/05/2013,42.52239487181177,1.6260000000000001
04/05/2013,42.79648208618164,1.6260000000000001
04/08/2013,42.843461928420616,1.6260000000000001
04/08/2013,43.02357482910156,1.6260000000000001
04/09/2013,43.10972214218958,1.6260000000000001
04/09/2013,43.18803405761719,1.6260000000000001
04/10/2013,43.360306086665865,1.6260000000000001
04/10/2013,43.68137741088867,1.6260000000000001
04/11/2013,43.657890623748024,1.6260000000000001
04/11/2013,43.806678771972656,1.6260000000000001
04/12/2013,43.563903770932235,1.6260000000000001
04/12/2013,43.75184631347656,1.6260000000000001
04/15/2013,43.48559499656846,1.6260000000000001
04/15/2013,42.84345245361328,1.6260000000000001
04/16/2013,43.13321177707214,1.6260000000000001
04/16/2013,43.34464645385742,1.6260000000000001
04/17/2013,43.156701308095556,1.6260000000000001
04/17/2013,42.88261413574219,1.6260000000000001
04/18/2013,42.89044991727429,1.6260000000000001
04/18/2013,42.77298355102539,1.6260000000000001
04/19/2013,42.92960047047554,1.6260000000000001
04/19/2013,43.211517333984375,1.6260000000000001
04/22/2013,43.305499618042305,1.6260000000000001
04/22/2013,43.42296600341797,1.6260000000000001
04/23/2013,43.57957680150031,1.6260000000000001
04/23/2013,43.81450653076172,1.6260000000000001
04/24/2013,43.83800206591909,1.6260000000000001
04/24/2013,43.75969314575195,1.6260000000000001
04/25/2013,43.90847972123369,1.6260000000000001
04/25/2013,43.90065002441406,1.6260000000000001
04/26/2013,43.82233618552079,1.6260000000000001
04/26/2013,43.908477783203125,1.6260000000000001
04/29/2013,44.00245094359743,1.6260000000000001
04/29/2013,44.16690444946289,1.6260000000000001
04/30/2013,44.12774847148226,1.6260000000000001
04/30/2013,44.213890075683594,1.6260000000000001
05/01/2013,44.088588399996,1.6260000000000001
05/01/2013,43.76751708984375,1.6260000000000001
05/02/2013,43.884978426465274,1.6260000000000001
05/02/2013,44.05725860595703,1.6260000000000001
05/03/2013,44.401821474293726,1.6260000000000001
05/03/2013,44.378326416015625,1.6260000000000001
05/06/2013,44.37833561829605,1.6260000000000001
05/06/2013,44.31568908691406,1.6260000000000001
05/07/2013,44.4253158671971,1.6260000000000001
05/07/2013,44.597599029541016,1.6260000000000001
05/08/2013,44.56627044742164,1.6260000000000001
05/08/2013,44.691566467285156,1.6260000000000001
05/09/2013,44.69157527463444,1.6260000000000001
05/09/2013,44.49580001831055,1.6260000000000001
05/10/2013,44.558461699339055,1.6260000000000001
05/10/2013,44.605445861816406,1.6260000000000001
05/13/2013,44.54278103844424,1.6260000000000001
05/13/2013,44.621089935302734,1.6260000000000001
05/14/2013,44.6915857333676,1.6260000000000001
05/14/2013,45.10662841796875,1.6260000000000001
05/15/2013,45.06745796406128,1.6260000000000001
05/15/2013,45.435516357421875,1.6260000000000001
05/16/2013,45.4198688693659,1.6260000000000001
05/16/2013,45.30240249633789,1.6260000000000001
05/17/2013,45.459024356659306,1.6260000000000001
05/17/2013,45.71744918823242,1.6260000000000001
05/20/2013,45.67045593261719,1.6260000000000001
05/20/2013,45.67045593261719,1.6260000000000001
05/21/2013,45.72527196142558,1.6260000000000001
05/21/2013,45.74876403808594,1.6260000000000001
05/22/2013,45.8349076529319,1.6260000000000001
05/22/2013,45.47468185424805,1.6260000000000001
05/23/2013,45.02830726755176,1.6260000000000001
05/23/2013,45.357208251953125,1.6260000000000001
05/24/2013,45.16926761487686,1.6260000000000001
05/24/2013,45.34938049316406,1.6260000000000001
05/28/2013,45.81140903412928,1.6260000000000001
05/28/2013,45.5451545715332,1.6260000000000001
05/29/2013,45.34155698901758,1.6260000000000001
05/29/2013,45.13011932373047,1.6260000000000001
05/30/2013,45.192761599093544,1.6260000000000001
05/30/2013,45.263240814208984,1.6260000000000001
05/31/2013,45.1536045924074,1.6260000000000001
05/31/2013,44.53495407104492,1.6260000000000001
06/03/2013,44.64459223574458,1.6260000000000001
06/03/2013,44.989158630371094,1.6260000000000001
06/04/2013,45.02047041163265,1.6260000000000001
06/04/2013,44.86384963989258,1.6260000000000001
06/05/2013,44.76988151753805,1.6260000000000001
06/05/2013,44.30002212524414,1.6260000000000001
06/06/2013,44.28436615611759,1.6260000000000001
06/06/2013,44.668087005615234,1.6260000000000001
06/07/2013,44.95000145624332,1.6260000000000001
06/07/2013,45.15360641479492,1.6260000000000001
06/10/2013,45.333718894230785,1.6260000000000001
06/10/2013,45.1927604675293,1.6260000000000001
06/11/2013,44.8168708749196,1.6260000000000001
06/11/2013,44.80120849609375,1.6260000000000001
06/12/2013,45.06746110193463,1.6260000000000001
06/12/2013,44.527122497558594,1.6260000000000001
06/13/2013,44.46448717178014,1.6260000000000001
06/13/2013,45.13795471191406,1.6260000000000001
06/14/2013,45.09096147667658,1.6260000000000001
06/14/2013,44.918678283691406,1.6260000000000001
06/17/2013,45.23191799117994,1.6260000000000001
06/17/2013,45.25541305541992,1.6260000000000001
06/18/2013,45.28673734735437,1.6260000000000001
06/18/2013,45.560821533203125,1.6260000000000001
06/19/2013,45.53733194267466,1.6260000000000001
06/19/2013,44.903018951416016,1.6260000000000001
06/20/2013,44.51146368281899,1.6260000000000001
06/20/2013,43.76751708984375,1.6260000000000001
06/21/2013,44.24521794641678,1.6260000000000001
06/21/2013,44.1042594909668,1.6260000000000001
06/24/2013,43.74053822865162,1.675
06/24/2013,43.6458625793457,1.675
06/25/2013,44.00878046432236,1.675
06/25/2013,44.03245162963867,1.675
06/26/2013,44.34804012449935,1.675
06/26/2013,44.490055084228516,1.675
06/27/2013,44.79776357054737,1.675
06/27/2013,44.75042724609375,1.675
06/28/2013,44.7188518253629,1.675
06/28/2013,44.47426986694336,1.675
07/01/2013,44.774090115604515,1.675
07/01/2013,44.695194244384766,1.675
07/02/2013,44.6557380073025,1.675
07/02/2013,44.63996124267578,1.675
07/03/2013,44.51371910166916,1.675
07/03/2013,44.679405212402344,1.675
07/05/2013,44.987113238527286,1.675
07/05/2013,45.05812072753906,1.675
07/08/2013,45.32636028252353,1.675
07/08/2013,45.381587982177734,1.675
07/09/2013,45.6419513982661,1.675
07/09/2013,45.70507049560547,1.675
07/10/2013,45.72085189819337,1.675
07/10/2013,45.72085189819336,1.675
07/11/2013,46.2968047093161,1.675
07/11/2013,46.28102493286133,1.675
07/12/2013,46.25734873580845,1.675
07/12/2013,46.273128509521484,1.675
07/15/2013,46.33625065964837,1.675
07/15/2013,46.45459747314453,1.675
07/16/2013,46.48616025066597,1.675
07/16/2013,46.288917541503906,1.675
07/17/2013,46.45460257143516,1.675
07/17/2013,46.35203552246094,1.675
07/18/2013,46.391477511803274,1.675
07/18/2013,46.5650520324707,1.675
07/19/2013,46.462490271085876,1.675
07/19/2013,46.62028503417969,1.675
07/22/2013,46.6518514942851,1.675
07/22/2013,46.69129943847656,1.675
07/23/2013,46.80174927824864,1.675
07/23/2013,46.714962005615234,1.675
07/24/2013,46.84908063283462,1.675
07/24/2013,46.470375061035156,1.675
07/25/2013,46.39147928263277,1.675
07/25/2013,46.541385650634766,1.675
07/26/2013,46.39937691486184,1.675
07/26/2013,46.57294845581055,1.675
07/29/2013,46.525599774120174,1.675
07/29/2013,46.486148834228516,1.675
07/30/2013,46.667612123009135,1.675
07/30/2013,46.49403762817383,1.675
07/31/2013,46.596609031841204,1.675
07/31/2013,46.46248245239258,1.675
08/01/2013,46.79385889329441,1.675
08/01/2013,46.88853454589844,1.675
08/02/2013,46.78596313412891,1.675
08/02/2013,46.92008972167969,1.675
08/05/2013,46.84908365927975,1.675
08/05/2013,46.778076171875,1.675
08/06/2013,46.75439892893255,1.675
08/06/2013,46.59660720825195,1.675
08/07/2013,46.45459513785296,1.675
08/07/2013,46.509822845458984,1.675
08/08/2013,46.69916903457308,1.675
08/08/2013,46.61238479614258,1.675
08/09/2013,46.557159309204,1.675
08/09/2013,46.470375061035156,1.675
08/12/2013,46.29680505794401,1.675
08/12/2013,46.39937210083008,1.675
08/13/2013,46.47825814258514,1.675
08/13/2013,46.41514205932617,1.675
08/14/2013,46.39937083554936,1.675
08/14/2013,46.194236755371094,1.675
08/15/2013,45.75240371478683,1.675
08/15/2013,45.52360153198242,1.675
08/16/2013,45.46839547740379,1.675
08/16/2013,45.31848907470703,1.675
08/19/2013,45.27902815773153,1.675
08/19/2013,45.06600570678711,1.675
08/20/2013,45.11334798548317,1.675
08/20/2013,45.17646408081055,1.675
08/21/2013,45.04234872421562,1.675
08/21/2013,44.82143783569336,1.675
08/22/2013,44.947666210421076,1.675
08/22/2013,45.1449089050293,1.675
08/23/2013,45.36582420806343,1.675
08/23/2013,45.50783920288086,1.675
08/26/2013,45.539384248612556,1.675
08/26/2013,45.20012664794922,1.675
08/27/2013,44.79775352692919,1.675
08/27/2013,44.608402252197266,1.675
08/28/2013,44.59261443148046,1.675
08/28/2013,44.72673797607422,1.675
08/29/2013,44.671521150232,1.675
08/29/2013,44.75830841064453,1.675
08/30/2013,44.75831309640082,1.675
08/30/2013,44.647857666015625,1.675
09/03/2013,44.92399655165786,1.675
09/03/2013,44.56896209716797,1.675
09/04/2013,44.54528792421176,1.675
09/04/2013,44.89243698120117,1.675
09/05/2013,44.900312700214194,1.675
09/05/2013,44.8845329284668,1.675
09/06/2013,45.01867218110153,1.675
09/06/2013,44.89243698120117,1.675
09/09/2013,45.04233502420853,1.675
09/09/2013,45.27113723754883,1.675
09/10/2013,45.507828944048,1.675
09/10/2013,45.64195251464844,1.675
09/11/2013,45.64984356411907,1.675
09/11/2013,45.83130645751953,1.675
09/12/2013,45.815526466191926,1.675
09/12/2013,45.67351150512695,1.675
09/13/2013,45.75242388924904,1.675
09/13/2013,45.89443588256836,1.675
09/16/2013,46.41515046000749,1.675
09/16/2013,46.23368453979492,1.675
09/17/2013,46.3520229663832,1.675
09/17/2013,46.41514205932617,1.675
09/18/2013,46.41514703892932,1.675
09/18/2013,46.98320388793945,1.675
09/19/2013,47.109440350680394,1.675
09/19/2013,46.880638122558594,1.675
09/20/2013,46.983204056277586,1.675
09/20/2013,46.509822845458984,1.675
09/23/2013,46.396166263516,1.709
09/23/2013,46.34847640991211,1.709
09/24/2013,46.30077364920312,1.709
09/24/2013,46.20539093017578,1.709
09/25/2013,46.21334054293669,1.709
09/25/2013,46.08616256713867,1.709
09/26/2013,46.157702899245216,1.709
09/26/2013,46.165653228759766,1.709
09/27/2013,45.966932670703294,1.709
09/27/2013,45.943084716796875,1.709
09/30/2013,45.62515179188089,1.709
09/30/2013,45.69668960571289,1.709
10/01/2013,45.744369199843106,1.709
10/01/2013,45.97488021850586,1.709
10/02/2013,45.70462110854148,1.709
10/02/2013,45.895389556884766,1.709
10/03/2013,45.792060398997265,1.709
10/03/2013,45.53770446777344,1.709
10/04/2013,45.5854054107954,1.709
10/04/2013,45.768226623535156,1.709
10/07/2013,45.41052143576144,1.709
10/07/2013,45.45026397705078,1.709
10/08/2013,45.40257422366402,1.709
10/08/2013,45.06873321533203,1.709
10/09/2013,45.132317115749565,1.709
10/09/2013,45.10052490234375,1.709
10/10/2013,45.52180699587186,1.709
10/10/2013,46.0225715637207,1.709
10/11/2013,45.919252833864576,1.709
10/11/2013,46.284889221191406,1.709
10/14/2013,46.02259011594164,1.709
10/14/2013,46.44386672973633,1.709
10/15/2013,46.364366724861505,1.709
10/15/2013,46.117958068847656,1.709
10/16/2013,46.435899054351005,1.709
10/16/2013,46.69025802612305,1.709
10/17/2013,46.602837834163914,1.709
10/17/2013,47.103599548339844,1.709
10/18/2013,47.31025364348319,1.709
10/18/2013,47.302303314208984,1.709
10/21/2013,47.37384315107193,1.709
10/21/2013,47.31820297241211,1.709
10/22/2013,47.49307474591494,1.709
10/22/2013,47.63615036010742,1.709
10/23/2013,47.50101905774298,1.709
10/23/2013,47.4692268371582,1.709
10/24/2013,47.636137151753935,1.709
10/24/2013,47.5566520690918,1.709
10/25/2013,47.67589613246341,1.709
10/25/2013,47.834869384765625,1.709
10/28/2013,47.850769233796285,1.709
10/28/2013,47.97794723510742,1.709
10/29/2013,48.12895987378086,1.709
10/29/2013,48.25613784790039,1.709
10/30/2013,48.35946790848096,1.709
10/30/2013,47.993831634521484,1.709
10/31/2013,47.96998727779719,1.709
10/31/2013,47.86665725708008,1.709
11/01/2013,47.95409364873344,1.709
11/01/2013,48.01768112182617,1.709
11/04/2013,48.18459523468957,1.709
11/04/2013,48.20049285888672,1.709
11/05/2013,48.025635010342675,1.709
11/05/2013,48.057430267333984,1.709
11/06/2013,48.39126811377445,1.709
11/06/2013,48.53434371948242,1.709
11/07/2013,48.677418716445004,1.709
11/07/2013,47.98588562011719,1.709
11/08/2013,47.993836549510576,1.709
11/08/2013,48.53434371948242,1.709
11/11/2013,48.486656935011005,1.709
11/11/2013,48.510501861572266,1.709
11/12/2013,48.431001535787246,1.709
11/12/2013,48.415103912353516,1.709
11/13/2013,48.176648107390584,1.709
11/13/2013,48.685359954833984,1.709
11/14/2013,48.70126033567216,1.709
11/14/2013,48.82048797607422,1.709
11/15/2013,48.94767450677367,1.709
11/15/2013,49.06690216064453,1.709
11/18/2013,49.20997856183346,1.709
11/18/2013,48.995365142822266,1.709
11/19/2013,48.93972143635234,1.709
11/19/2013,48.9317741394043,1.709
11/20/2013,49.011252135348634,1.709
11/20/2013,48.73305130004883,1.709
11/21/2013,48.88408325313917,1.709
11/21/2013,49.04305648803711,1.709
11/22/2013,49.08279693771964,1.709
11/22/2013,49.21792221069336,1.709
11/25/2013,49.345101462583386,1.709
11/25/2013,49.13843536376953,1.709
11/26/2013,49.1622856802213,1.709
11/26/2013,48.995365142822266,1.709
11/27/2013,49.027145883970334,1.709
11/27/2013,49.019195556640625,1.709
11/29/2013,49.090743300196245,1.709
11/29/2013,48.97151565551758,1.709
12/02/2013,49.00331401674079,1.709
12/02/2013,48.7807502746582,1.709
12/03/2013,48.66153207128926,1.709
12/03/2013,48.66947937011719,1.709
12/04/2013,48.51843666944692,1.709
12/04/2013,48.64561462402344,1.709
12/05/2013,48.494605077776285,1.709
12/05/2013,48.34358215332031,1.709
12/06/2013,48.79664910455732,1.709
12/06/2013,48.96356964111328,1.709
12/09/2013,49.114602921247176,1.709
12/09/2013,49.09870529174805,1.709
12/10/2013,49.00331909051091,1.709
12/10/2013,48.86819076538086,1.709
12/11/2013,48.94767991546948,1.709
12/11/2013,48.34358215332031,1.709
12/12/2013,48.343571517414176,1.709
12/12/2013,48.17665100097656,1.709
12/13/2013,48.224334989024086,1.709
12/13/2013,48.16074752807617,1.709
12/16/2013,48.33562541410348,1.709
12/16/2013,48.45485305786133,1.709
12/17/2013,48.542291844334564,1.709
12/17/2013,48.29588317871094,1.709
12/18/2013,48.40715076665173,1.709
12/18/2013,49.11457824707031,1.709
12/19/2013,48.995365142822266,1.709
12/19/2013,48.995365142822266,1.709
12/20/2013,49.0530950948312,1.749
12/20/2013,49.229488372802734,1.749
12/23/2013,49.445961513385164,1.749
12/23/2013,49.30164337158203,1.749
12/24/2013,49.34173997661751,1.749
12/24/2013,49.52614974975586,1.749
12/26/2013,49.678485138147686,1.749
12/26/2013,49.80677032470703,1.749
12/27/2013,49.927037228371994,1.749
12/27/2013,49.878929138183594,1.749
12/30/2013,49.878929138183594,1.749
12/30/2013,49.878929138183594,1.749
12/31/2013,49.943068610691725,1.749
12/31/2013,49.96712112426758,1.749
01/02/2014,49.814784412505425,1.749
01/02/2014,49.486053466796875,1.749
01/03/2014,49.59830080040982,1.749
01/03/2014,49.49406814575195,1.749
01/06/2014,49.69451260749785,1.749
01/06/2014,49.357765197753906,1.749
01/07/2014,49.56622137068028,1.749
01/07/2014,49.63838195800781,1.749
01/08/2014,49.60631728527904,1.749
01/08/2014,49.49406814575195,1.749
01/09/2014,49.63839401934609,1.749
01/09/2014,49.47002029418945,1.749
01/10/2014,49.65443028127026,1.749
01/10/2014,49.614341735839844,1.749
01/13/2014,49.55019284837474,1.749
01/13/2014,49.1011962890625,1.749
01/14/2014,49.237489263452424,1.749
01/14/2014,49.478023529052734,1.749
01/15/2014,49.58226323702547,1.749
01/15/2014,49.710548400878906,1.749
01/16/2014,49.654420981802105,1.749
01/16/2014,49.72658157348633,1.749
01/17/2014,49.69450528566076,1.749
01/17/2014,49.478023529052734,1.749
01/21/2014,49.750648072087714,1.749
01/21/2014,49.52614974975586,1.749
01/22/2014,49.598310361728274,1.749
01/22/2014,49.52614974975586,1.749
01/23/2014,49.285603251408965,1.749
01/23/2014,49.09317398071289,1.749
01/24/2014,48.86867783357955,1.749
01/24/2014,48.21121597290039,1.749
01/27/2014,48.22725184394881,1.749
01/27/2014,48.04283905029297,1.749
01/28/2014,48.15508973820157,1.749
01/28/2014,48.323463439941406,1.749
01/29/2014,48.010774495365254,1.749
01/29/2014,47.93861389160156,1.749
01/30/2014,48.195182910336506,1.749
01/30/2014,48.23527145385742,1.749
01/31/2014,47.6579974447044,1.749
01/31/2014,47.97069549560547,1.749
02/03/2014,47.970680259833216,1.749
02/03/2014,46.88827133178711,1.749
02/04/2014,47.096737021315406,1.749
02/04/2014,47.13682556152344,1.749
02/05/2014,47.040617845518675,1.749
02/05/2014,47.04863739013672,1.749
02/06/2014,47.19295758637978,1.749
02/06/2014,47.52970504760742,1.749
02/07/2014,47.78628200042004,1.749
02/07/2014,48.07492446899414,1.749
02/10/2014,48.1711311340332,1.749
02/10/2014,48.1711311340332,1.749
02/11/2014,48.27535703368657,1.749
02/11/2014,48.70832061767578,1.749
02/12/2014,48.7965162819211,1.749
02/12/2014,48.692283630371094,1.749
02/13/2014,48.37959769708747,1.749
02/13/2014,48.93282699584961,1.749
02/14/2014,48.93282650029095,1.749
02/14/2014,49.26957702636719,1.749
02/18/2014,49.35776877359232,1.749
02/18/2014,49.21344757080078,1.749
02/19/2014,49.10920282401464,1.749
02/19/2014,48.88470458984375,1.749
02/20/2014,48.90075380320906,1.749
02/20/2014,49.24551773071289,1.749
02/21/2014,49.34974251520767,1.749
02/21/2014,49.16533279418945,1.749
02/24/2014,49.25353835628015,1.749
02/24/2014,49.365787506103516,1.749
02/25/2014,49.36578643893278,1.749
02/25/2014,49.309661865234375,1.749
02/26/2014,49.421911012631185,1.749
02/26/2014,49.309661865234375,1.749
02/27/2014,49.20542681715827,1.749
02/27/2014,49.550193786621094,1.749
02/28/2014,49.53416075494376,1.749
02/28/2014,49.702537536621094,1.749
03/03/2014,49.333714396906295,1.749
03/03/2014,49.37380599975586,1.749
03/04/2014,49.838833332944375,1.749
03/04/2014,50.063331604003906,1.749
03/05/2014,50.0312594953389,1.749
03/05/2014,49.93504333496094,1.749
03/06/2014,50.079375156031446,1.749
03/06/2014,50.023250579833984,1.749
03/07/2014,50.20764984382831,1.749
03/07/2014,50.10342025756836,1.749
03/10/2014,50.03126260710937,1.749
03/10/2014,50.063331604003906,1.749
03/11/2014,50.07136024242573,1.749
03/11/2014,49.80677032470703,1.749
03/12/2014,49.61433754039483,1.749
03/12/2014,49.86288833618164,1.749
03/13/2014,50.015233073462326,1.749
03/13/2014,49.47002029418945,1.749
03/14/2014,49.40587520185664,1.749
03/14/2014,49.38983917236328,1.749
03/17/2014,49.654421123937155,1.749
03/17/2014,49.830814361572266,1.749
03/18/2014,49.951084403168494,1.749
03/18/2014,50.159549713134766,1.749
03/19/2014,50.24775613481411,1.749
03/19/2014,49.79875946044922,1.749
03/20/2014,49.718568570739556,1.749
03/20/2014,50.16756820678711,1.749
03/21/2014,50.384050862329,1.749
03/21/2014,50.143516540527344,1.749
03/24/2014,50.257298313628716,1.789
03/24/2014,50.1281852722168,1.789
03/25/2014,50.36220483830373,1.789
03/25/2014,50.48324966430664,1.789
03/26/2014,50.72532711671344,1.789
03/26/2014,50.26536178588867,1.789
03/27/2014,50.297641621660034,1.789
03/27/2014,50.30570983886719,1.789
03/28/2014,50.41868940202258,1.789
03/28/2014,50.563941955566406,1.789
03/31/2014,50.91093097092481,1.789
03/31/2014,50.93513870239258,1.789
04/01/2014,51.09653519798911,1.789
04/01/2014,51.112674713134766,1.789
04/02/2014,51.185286843537085,1.789
04/02/2014,51.306331634521484,1.789
04/03/2014,51.37089792402985,1.789
04/03/2014,51.31441116333008,1.789
04/04/2014,51.54843482072517,1.789
04/04/2014,50.894798278808594,1.789
04/07/2014,50.81409866653863,1.789
04/07/2014,50.499385833740234,1.789
04/08/2014,50.49131108720062,1.789
04/08/2014,50.693050384521484,1.789
04/09/2014,50.814096314863704,1.789
04/09/2014,51.056182861328125,1.789
04/10/2014,51.09652557417035,1.789
04/10/2014,50.24114990234375,1.789
04/11/2014,49.9910070198616,1.789
04/11/2014,49.91838073730469,1.789
04/14/2014,50.24923244301658,1.789
04/14/2014,50.208885192871094,1.789
04/15/2014,50.321853989380244,1.789
04/15/2014,50.51552200317383,1.789
04/16/2014,50.81410217524326,1.789
04/16/2014,50.98356246948242,1.789
04/17/2014,50.97547882864337,1.789
04/17/2014,51.120731353759766,1.789
04/21/2014,51.16915733924645,1.789
04/21/2014,51.2579231262207,1.789
04/22/2014,51.33055944185447,1.789
04/22/2014,51.37897491455078,1.789
04/23/2014,51.37090033398328,1.789
04/23/2014,51.265995025634766,1.789
04/24/2014,51.58876911847722,1.789
04/24/2014,51.483863830566406,1.789
04/25/2014,51.41124276318812,1.789
04/25/2014,51.36282730102539,1.789
04/28/2014,51.645259281776845,1.789
04/28/2014,51.80664825439453,1.789
04/29/2014,51.992243088354854,1.789
04/29/2014,51.91154861450195,1.789
04/30/2014,51.84699954365683,1.789
04/30/2014,52.00838851928711,1.789
05/01/2014,51.99225428364819,1.789
05/01/2014,51.927696228027344,1.789
05/02/2014,51.911557837209266,1.789
05/02/2014,51.822792053222656,1.789
05/05/2014,51.63719640369233,1.789
05/05/2014,51.84700393676758,1.789
05/06/2014,51.75823717955386,1.789
05/06/2014,51.47580337524414,1.789
05/07/2014,51.596835028842136,1.789
05/07/2014,51.87120056152344,1.789
05/08/2014,51.81472423515524,1.789
05/08/2014,51.798587799072266,1.789
05/09/2014,51.80665648631134,1.789
05/09/2014,51.814727783203125,1.789
05/12/2014,52.08102831792448,1.789
05/12/2014,52.1052360534668,1.789
05/13/2014,52.15364610333645,1.789
05/13/2014,52.19399642944336,1.789
05/14/2014,52.19399293198101,1.789
05/14/2014,52.04874038696289,1.789
05/15/2014,51.97611875856702,1.789
05/15/2014,51.621055603027344,1.789
05/16/2014,51.709817333461785,1.789
05/16/2014,51.80664825439453,1.789
05/19/2014,51.70174151713484,1.789
05/19/2014,51.88734436035156,1.789
05/20/2014,51.86313430108462,1.789
05/20/2014,51.58877182006836,1.789
05/21/2014,51.75823722150581,1.789
05/21/2014,51.98418426513672,1.789
05/22/2014,52.01646931775563,1.789
05/22/2014,52.07295608520508,1.789
05/23/2014,52.12943429486989,1.789
05/23/2014,52.21012878417969,1.789
05/27/2014,52.41187085830521,1.789
05/27/2014,52.43608474731445,1.789
05/28/2014,52.452224731445305,1.789
05/28/2014,52.45222473144531,1.789
05/29/2014,52.58133545018436,1.789
05/29/2014,52.710445404052734,1.789
05/30/2014,52.70237725950127,1.789
05/30/2014,52.83149337768555,1.789
06/02/2014,52.912194308667914,1.789
06/02/2014,52.81535720825195,1.789
06/03/2014,52.7185154437689,1.789
06/03/2014,52.82341766357422,1.789
06/04/2014,52.73464113846543,1.789
06/04/2014,52.871822357177734,1.789
06/05/2014,52.976754213492974,1.789
06/05/2014,53.21883773803711,1.789
06/06/2014,53.35601552764434,1.789
06/06/2014,53.41250228881836,1.789
06/09/2014,53.42864387753198,1.789
06/09/2014,53.50933837890625,1.789
06/10/2014,53.477061817274986,1.789
06/10/2014,53.58197021484375,1.789
06/11/2014,53.43673106536564,1.789
06/11/2014,53.347965240478516,1.789
06/12/2014,53.347942046209525,1.789
06/12/2014,53.0251579284668,1.789
06/13/2014,53.13006611987469,1.789
06/13/2014,53.243045806884766,1.789
06/16/2014,53.210757973142215,1.789
06/16/2014,53.39635467529297,1.789
06/17/2014,53.33178742997908,1.789
06/17/2014,53.485111236572266,1.789
06/18/2014,53.509328463946545,1.789
06/18/2014,53.8482551574707,1.789
06/19/2014,53.88859365789134,1.789
06/19/2014,53.95315170288086,1.789
06/20/2014,54.1226304711177,1.789
06/20/2014,54.114559173583984,1.789
06/23/2014,54.14381953894864,1.846
06/23/2014,54.06254196166992,1.846
06/24/2014,54.02189738184628,1.846
06/24/2014,53.745567321777344,1.846
06/25/2014,53.639925471018195,1.846
06/25/2014,53.891868591308594,1.846
06/26/2014,53.89186702166167,1.846
06/26/2014,53.851234436035156,1.846
06/27/2014,53.76183837749547,1.846
06/27/2014,53.91625213623047,1.846
06/30/2014,53.91623805827843,1.846
06/30/2014,53.899986267089844,1.846
07/01/2014,54.01377363423673,1.846
07/01/2014,54.15193557739258,1.846
07/02/2014,54.192575544913254,1.846
07/02/2014,54.135684967041016,1.846
07/03/2014,54.29010098391938,1.846
07/03/2014,54.37950134277344,1.846
07/07/2014,54.31448627403726,1.846
07/07/2014,54.33073806762695,1.846
07/08/2014,54.26572004362257,1.846
07/08/2014,54.0869255065918,1.846
07/09/2014,54.24133431331746,1.846
07/09/2014,54.233211517333984,1.846
07/10/2014,53.786209642299426,1.846
07/10/2014,54.103172302246094,1.846
07/11/2014,54.09503961537044,1.846
07/11/2014,54.111297607421875,1.846
07/14/2014,54.36324391499726,1.846
07/14/2014,54.32260513305664,1.846
07/15/2014,54.379504968519505,1.846
07/15/2014,54.241336822509766,1.846
07/16/2014,54.444519107187446,1.846
07/16/2014,54.57455825805664,1.846
07/17/2014,54.46889671635912,1.846
