FNARX,Fidelity Select Portfolio Natur,
Date,Price,Annualized Dividend
03/14/2001,12.827363967895508,0.01
03/14/2001,12.827363967895508,0.01
03/15/2001,12.727787971496582,0.01
03/15/2001,12.727787971496582,0.01
03/16/2001,12.510525703430176,0.01
03/16/2001,12.510525703430176,0.01
03/19/2001,12.718734741210938,0.01
03/19/2001,12.718734741210938,0.01
03/20/2001,12.854522705078125,0.01
03/20/2001,12.854522705078125,0.01
03/21/2001,12.546735763549805,0.01
03/21/2001,12.546735763549805,0.01
03/22/2001,12.220848083496092,0.01
03/22/2001,12.220848083496094,0.01
03/23/2001,12.338530540466309,0.01
03/23/2001,12.338530540466309,0.01
03/26/2001,12.501474380493164,0.01
03/26/2001,12.501474380493164,0.01
03/27/2001,12.591998100280762,0.01
03/27/2001,12.591998100280762,0.01
03/28/2001,12.35663318634033,0.01
03/28/2001,12.356633186340332,0.01
03/29/2001,12.139374732971191,0.01
03/29/2001,12.139374732971191,0.01
03/30/2001,12.383792877197266,0.01
03/30/2001,12.383792877197266,0.01
04/02/2001,12.085060119628908,0.01
04/02/2001,12.085060119628906,0.01
04/03/2001,11.777277946472168,0.01
04/03/2001,11.777277946472168,0.01
04/04/2001,12.012642860412598,0.01
04/04/2001,12.012642860412598,0.01
04/05/2001,12.383792877197266,0.01
04/05/2001,12.383792877197266,0.01
04/06/2001,12.302320480346681,0.01
04/06/2001,12.30232048034668,0.01
04/09/2001,12.601054191589355,0.01
04/09/2001,12.601054191589355,0.01
04/10/2001,12.954099655151365,0.01
04/10/2001,12.954099655151367,0.01
04/11/2001,12.763997077941896,0.01
04/11/2001,12.763997077941895,0.01
04/12/2001,12.465051651000978,0.02
04/12/2001,12.465051651000977,0.02
04/16/2001,12.69152545928955,0.02
04/16/2001,12.69152545928955,0.02
04/17/2001,12.736822128295898,0.02
04/17/2001,12.736822128295898,0.02
04/18/2001,12.718702316284178,0.02
04/18/2001,12.71870231628418,0.02
04/19/2001,12.528464317321777,0.02
04/19/2001,12.528464317321777,0.02
04/20/2001,12.609997749328613,0.02
04/20/2001,12.609997749328613,0.02
04/23/2001,12.854584693908691,0.02
04/23/2001,12.854584693908691,0.02
04/24/2001,12.854584693908691,0.02
04/24/2001,12.854584693908691,0.02
04/25/2001,12.999529838562012,0.02
04/25/2001,12.999529838562012,0.02
04/26/2001,13.271294593811035,0.02
04/26/2001,13.271294593811035,0.02
04/27/2001,13.271294593811035,0.02
04/27/2001,13.271294593811035,0.02
04/30/2001,13.26223373413086,0.02
04/30/2001,13.26223373413086,0.02
05/01/2001,13.226000785827637,0.02
05/01/2001,13.226000785827637,0.02
05/02/2001,12.745877265930178,0.02
05/02/2001,12.745877265930176,0.02
05/03/2001,12.637169837951658,0.02
05/03/2001,12.63716983795166,0.02
05/04/2001,12.872702598571777,0.02
05/04/2001,12.872702598571777,0.02
05/07/2001,12.809292793273928,0.02
05/07/2001,12.809292793273926,0.02
05/08/2001,12.763997077941893,0.02
05/08/2001,12.763997077941895,0.02
05/09/2001,12.990472793579102,0.02
05/09/2001,12.990472793579102,0.02
05/10/2001,12.97235107421875,0.02
05/10/2001,12.97235107421875,0.02
05/11/2001,12.854584693908691,0.02
05/11/2001,12.854584693908691,0.02
05/14/2001,13.017645835876463,0.02
05/14/2001,13.017645835876465,0.02
05/15/2001,13.162588119506836,0.02
05/15/2001,13.162588119506836,0.02
05/16/2001,13.352825164794924,0.02
05/16/2001,13.352825164794922,0.02
05/17/2001,13.443413734436037,0.02
05/17/2001,13.443413734436035,0.02
05/18/2001,13.642709732055662,0.02
05/18/2001,13.642709732055664,0.02
05/21/2001,13.669888496398924,0.02
05/21/2001,13.669888496398926,0.02
05/22/2001,13.461531639099121,0.02
05/22/2001,13.461531639099121,0.02
05/23/2001,13.271294593811035,0.02
05/23/2001,13.271294593811035,0.02
05/24/2001,13.144472122192383,0.02
05/24/2001,13.144472122192383,0.02
05/25/2001,13.162588119506836,0.02
05/25/2001,13.162588119506836,0.02
05/29/2001,13.180706024169922,0.02
05/29/2001,13.180706024169922,0.02
05/30/2001,13.053880691528322,0.02
05/30/2001,13.05388069152832,0.02
05/31/2001,13.11729431152344,0.02
05/31/2001,13.117294311523438,0.02
06/01/2001,13.162588119506836,0.02
06/01/2001,13.162588119506836,0.02
06/04/2001,13.34376525878906,0.02
06/04/2001,13.343765258789062,0.02
06/05/2001,13.398119926452635,0.02
06/05/2001,13.398119926452637,0.02
06/06/2001,13.099177360534668,0.02
06/06/2001,13.099177360534668,0.02
06/07/2001,12.98141098022461,0.02
06/07/2001,12.98141098022461,0.02
06/08/2001,12.990472793579102,0.02
06/08/2001,12.990472793579102,0.02
06/11/2001,12.936116218566895,0.02
06/11/2001,12.936116218566895,0.02
06/12/2001,12.963294029235842,0.02
06/12/2001,12.96329402923584,0.02
06/13/2001,12.899879455566406,0.02
06/13/2001,12.899879455566406,0.02
06/14/2001,12.69152545928955,0.02
06/14/2001,12.69152545928955,0.02
06/15/2001,12.718702316284178,0.02
06/15/2001,12.71870231628418,0.02
06/18/2001,12.555643081665039,0.02
06/18/2001,12.555643081665039,0.02
06/19/2001,12.537523269653319,0.02
06/19/2001,12.53752326965332,0.02
06/20/2001,12.465051651000978,0.02
06/20/2001,12.465051651000977,0.02
06/21/2001,12.283873558044435,0.02
06/21/2001,12.283873558044434,0.02
06/22/2001,12.320111274719238,0.02
06/22/2001,12.320111274719238,0.02
06/25/2001,12.274813652038574,0.02
06/25/2001,12.274813652038574,0.02
06/26/2001,12.32916736602783,0.02
06/26/2001,12.329167366027832,0.02
06/27/2001,12.120813369750975,0.02
06/27/2001,12.120813369750977,0.02
06/28/2001,11.912458419799805,0.02
06/28/2001,11.912458419799805,0.02
06/29/2001,12.030224800109863,0.02
06/29/2001,12.030224800109863,0.02
07/02/2001,11.966812133789062,0.02
07/02/2001,11.966812133789062,0.02
07/03/2001,11.957752227783205,0.02
07/03/2001,11.957752227783203,0.02
07/05/2001,12.048340797424316,0.02
07/05/2001,12.048340797424316,0.02
07/06/2001,11.984927177429197,0.02
07/06/2001,11.9849271774292,0.02
07/09/2001,11.894340515136719,0.02
07/09/2001,11.894340515136719,0.02
07/10/2001,11.867167472839355,0.02
07/10/2001,11.867167472839355,0.02
07/11/2001,11.794692993164062,0.02
07/11/2001,11.794692993164062,0.02
07/12/2001,11.82187271118164,0.02
07/12/2001,11.82187271118164,0.02
07/13/2001,11.903401374816895,0.02
07/13/2001,11.903401374816895,0.02
07/16/2001,11.640689849853516,0.02
07/16/2001,11.640689849853516,0.02
07/17/2001,11.613515853881836,0.02
07/17/2001,11.613515853881836,0.02
07/18/2001,11.595398902893066,0.02
07/18/2001,11.595398902893066,0.02
07/19/2001,11.704101562500002,0.02
07/19/2001,11.7041015625,0.02
07/20/2001,11.876226425170898,0.02
07/20/2001,11.876226425170898,0.02
07/23/2001,11.83092975616455,0.02
07/23/2001,11.83092975616455,0.02
07/24/2001,11.477633476257324,0.02
07/24/2001,11.477633476257324,0.02
07/25/2001,11.876226425170898,0.02
07/25/2001,11.876226425170898,0.02
07/26/2001,12.021166801452637,0.02
07/26/2001,12.021166801452637,0.02
07/27/2001,12.066458702087402,0.02
07/27/2001,12.066458702087402,0.02
07/30/2001,12.084577560424805,0.02
07/30/2001,12.084577560424805,0.02
07/31/2001,12.066458702087402,0.02
07/31/2001,12.066458702087402,0.02
08/01/2001,11.975872039794922,0.02
08/01/2001,11.975872039794922,0.02
08/02/2001,11.993989944458008,0.02
08/02/2001,11.993989944458008,0.02
08/03/2001,11.867167472839355,0.02
08/03/2001,11.867167472839355,0.02
08/06/2001,11.803755760192871,0.02
08/06/2001,11.803755760192871,0.02
08/07/2001,11.794692993164062,0.02
08/07/2001,11.794692993164062,0.02
08/08/2001,11.595398902893066,0.02
08/08/2001,11.595398902893066,0.02
08/09/2001,11.604456901550291,0.02
08/09/2001,11.604456901550293,0.02
08/10/2001,11.713165283203125,0.02
08/10/2001,11.713165283203125,0.02
08/13/2001,11.722222328186035,0.02
08/13/2001,11.722222328186035,0.02
08/14/2001,11.82187271118164,0.02
08/14/2001,11.82187271118164,0.02
08/15/2001,11.993989944458008,0.02
08/15/2001,11.993989944458008,0.02
08/16/2001,11.966812133789062,0.02
08/16/2001,11.966812133789062,0.02
08/17/2001,11.858108520507812,0.02
08/17/2001,11.858108520507812,0.02
08/20/2001,11.82187271118164,0.02
08/20/2001,11.82187271118164,0.02
08/21/2001,11.794692993164062,0.02
08/21/2001,11.794692993164062,0.02
08/22/2001,11.849048614501951,0.02
08/22/2001,11.849048614501953,0.02
08/23/2001,11.849048614501951,0.02
08/23/2001,11.849048614501953,0.02
08/24/2001,11.966812133789062,0.02
08/24/2001,11.966812133789062,0.02
08/27/2001,11.921518325805664,0.02
08/27/2001,11.921518325805664,0.02
08/28/2001,11.794692993164062,0.02
08/28/2001,11.794692993164062,0.02
08/29/2001,11.794692993164062,0.02
08/29/2001,11.794692993164062,0.02
08/30/2001,11.63163375854492,0.02
08/30/2001,11.631633758544922,0.02
08/31/2001,11.67692756652832,0.02
08/31/2001,11.67692756652832,0.02
09/04/2001,11.785634994506836,0.02
09/04/2001,11.785634994506836,0.02
09/05/2001,11.794692993164062,0.02
09/05/2001,11.794692993164062,0.02
09/06/2001,11.803755760192871,0.02
09/06/2001,11.803755760192871,0.02
09/07/2001,11.649750709533691,0.02
09/07/2001,11.649750709533691,0.02
09/10/2001,11.55009937286377,0.02
09/10/2001,11.55009937286377,0.02
09/17/2001,11.115278244018555,0.02
09/17/2001,11.115278244018555,0.02
09/18/2001,10.879743576049805,0.02
09/18/2001,10.879743576049805,0.02
09/19/2001,10.4992733001709,0.02
09/19/2001,10.499273300170898,0.02
09/20/2001,10.209388732910156,0.02
09/20/2001,10.209388732910156,0.02
09/21/2001,10.164091110229492,0.02
09/21/2001,10.164091110229492,0.02
09/24/2001,10.028207778930664,0.02
09/24/2001,10.028207778930664,0.02
09/25/2001,9.937618255615236,0.02
09/25/2001,9.937618255615234,0.02
09/26/2001,9.828910827636719,0.02
09/26/2001,9.828910827636719,0.02
09/27/2001,10.109737396240234,0.02
09/27/2001,10.109737396240234,0.02
09/28/2001,10.426798820495605,0.02
09/28/2001,10.426798820495605,0.02
10/01/2001,10.29091548919678,0.02
10/01/2001,10.290915489196777,0.02
10/02/2001,10.48115062713623,0.02
10/02/2001,10.48115062713623,0.02
10/03/2001,10.55362319946289,0.02
10/03/2001,10.55362319946289,0.02
10/04/2001,10.743861198425293,0.02
10/04/2001,10.743861198425293,0.02
10/05/2001,10.816330909729004,0.02
10/05/2001,10.816330909729004,0.02
10/08/2001,10.789154052734375,0.02
10/08/2001,10.789154052734375,0.02
10/09/2001,10.897861480712889,0.02
10/09/2001,10.89786148071289,0.02
10/10/2001,11.260218620300293,0.02
10/10/2001,11.260218620300293,0.02
10/11/2001,11.33269214630127,0.02
10/11/2001,11.33269214630127,0.02
10/12/2001,11.278337478637694,0.02
10/12/2001,11.278337478637695,0.02
10/15/2001,11.060924530029297,0.02
10/15/2001,11.060924530029297,0.02
10/16/2001,11.196804046630858,0.02
10/16/2001,11.19680404663086,0.02
10/17/2001,11.106215476989746,0.02
10/17/2001,11.106215476989746,0.02
10/18/2001,10.780097961425781,0.02
10/18/2001,10.780097961425781,0.02
10/19/2001,10.780097961425781,0.02
10/19/2001,10.780097961425781,0.02
10/22/2001,10.888805389404297,0.02
10/22/2001,10.888805389404297,0.02
10/23/2001,10.925039291381838,0.02
10/23/2001,10.925039291381836,0.02
10/24/2001,10.843509674072266,0.02
10/24/2001,10.843509674072266,0.02
10/25/2001,11.08809757232666,0.02
10/25/2001,11.08809757232666,0.02
10/26/2001,11.305514335632324,0.02
10/26/2001,11.305514335632324,0.02
10/29/2001,11.233039855957031,0.02
10/29/2001,11.233039855957031,0.02
10/30/2001,10.925039291381838,0.02
10/30/2001,10.925039291381836,0.02
10/31/2001,10.861625671386719,0.02
10/31/2001,10.861625671386719,0.02
11/01/2001,10.979389190673826,0.02
11/01/2001,10.979389190673828,0.02
11/02/2001,10.825387954711914,0.02
11/02/2001,10.825387954711914,0.02
11/05/2001,10.743861198425293,0.02
11/05/2001,10.743861198425293,0.02
11/06/2001,10.734802246093748,0.02
11/06/2001,10.73480224609375,0.02
11/07/2001,10.843509674072266,0.02
11/07/2001,10.843509674072266,0.02
11/08/2001,10.925039291381838,0.02
11/08/2001,10.925039291381836,0.02
11/09/2001,11.142454147338867,0.02
11/09/2001,11.142454147338867,0.02
11/12/2001,11.069981575012207,0.02
11/12/2001,11.069981575012207,0.02
11/13/2001,11.242100715637207,0.02
11/13/2001,11.242100715637207,0.02
11/14/2001,10.879743576049805,0.02
11/14/2001,10.879743576049805,0.02
11/15/2001,10.39962100982666,0.02
11/15/2001,10.39962100982666,0.02
11/16/2001,10.508328437805176,0.02
11/16/2001,10.508328437805176,0.02
11/19/2001,10.580801963806154,0.02
11/19/2001,10.580801963806152,0.02
11/20/2001,10.80727481842041,0.02
11/20/2001,10.80727481842041,0.02
11/21/2001,10.725744247436525,0.02
11/21/2001,10.725744247436523,0.02
11/23/2001,10.870687484741211,0.02
11/23/2001,10.870687484741211,0.02
11/26/2001,10.743861198425293,0.02
11/26/2001,10.743861198425293,0.02
11/27/2001,10.798213958740233,0.02
11/27/2001,10.798213958740234,0.02
11/28/2001,10.707626342773438,0.02
11/28/2001,10.707626342773438,0.02
11/29/2001,10.834447860717772,0.02
11/29/2001,10.834447860717773,0.02
11/30/2001,10.879743576049805,0.02
11/30/2001,10.879743576049805,0.02
12/03/2001,10.943156242370604,0.02
12/03/2001,10.943156242370605,0.02
12/04/2001,11.060924530029297,0.02
12/04/2001,11.060924530029297,0.02
12/05/2001,11.341747283935547,0.02
12/05/2001,11.341747283935547,0.02
12/06/2001,11.133393287658693,0.02
12/06/2001,11.133393287658691,0.02
12/07/2001,11.060924530029297,0.02
12/07/2001,11.060924530029297,0.02
12/10/2001,10.897861480712889,0.02
12/10/2001,10.89786148071289,0.02
12/11/2001,10.843509674072266,0.02
12/11/2001,10.843509674072266,0.02
12/12/2001,10.852563858032225,0.02
12/12/2001,10.852563858032227,0.02
12/13/2001,10.716684341430664,0.02
12/13/2001,10.716684341430664,0.02
12/14/2001,10.852563858032225,0.02
12/14/2001,10.852563858032227,0.02
12/17/2001,10.834447860717772,0.02
12/17/2001,10.834447860717773,0.02
12/18/2001,10.97033405303955,0.02
12/18/2001,10.97033405303955,0.02
12/19/2001,11.051861763000488,0.02
12/19/2001,11.051861763000488,0.02
12/20/2001,11.033746719360352,0.02
12/20/2001,11.033746719360352,0.02
12/21/2001,11.060924530029297,0.01
12/21/2001,11.060924530029297,0.01
12/24/2001,11.18774890899658,0.01
12/24/2001,11.187748908996582,0.01
12/26/2001,11.387041091918945,0.01
12/26/2001,11.387041091918945,0.01
12/27/2001,11.377986907958984,0.01
12/27/2001,11.377986907958984,0.01
12/28/2001,11.468571662902832,0.01
12/28/2001,11.468571662902832,0.01
12/31/2001,11.368925094604492,0.01
12/31/2001,11.368925094604492,0.01
01/02/2002,11.242100715637207,0.01
01/02/2002,11.242100715637207,0.01
01/03/2002,11.196804046630858,0.01
01/03/2002,11.19680404663086,0.01
01/04/2002,11.33269214630127,0.01
01/04/2002,11.33269214630127,0.01
01/07/2002,11.359867095947266,0.01
01/07/2002,11.359867095947266,0.01
01/08/2002,11.233039855957031,0.01
01/08/2002,11.233039855957031,0.01
01/09/2002,11.18774890899658,0.01
01/09/2002,11.187748908996582,0.01
01/10/2002,11.097160339355469,0.01
01/10/2002,11.097160339355469,0.01
01/11/2002,10.934097290039062,0.01
01/11/2002,10.934097290039062,0.01
01/14/2002,10.798213958740233,0.01
01/14/2002,10.798213958740234,0.01
01/15/2002,10.925039291381838,0.01
01/15/2002,10.925039291381836,0.01
01/16/2002,10.716684341430664,0.01
01/16/2002,10.716684341430664,0.01
01/17/2002,10.725744247436525,0.01
01/17/2002,10.725744247436523,0.01
01/18/2002,10.67138957977295,0.01
01/18/2002,10.67138957977295,0.01
01/22/2002,10.62609577178955,0.01
01/22/2002,10.62609577178955,0.01
01/23/2002,10.879743576049805,0.01
01/23/2002,10.879743576049805,0.01
01/24/2002,11.015628814697266,0.01
01/24/2002,11.015628814697266,0.01
01/25/2002,11.124334335327147,0.01
01/25/2002,11.124334335327148,0.01
01/28/2002,11.069981575012207,0.01
01/28/2002,11.069981575012207,0.01
01/29/2002,10.861625671386719,0.01
01/29/2002,10.861625671386719,0.01
01/30/2002,10.97033405303955,0.01
01/30/2002,10.97033405303955,0.01
01/31/2002,11.16963005065918,0.01
01/31/2002,11.16963005065918,0.01
02/01/2002,11.18774890899658,0.01
02/01/2002,11.187748908996582,0.01
02/04/2002,10.997509002685547,0.01
02/04/2002,10.997509002685547,0.01
02/05/2002,10.915979385375977,0.01
02/05/2002,10.915979385375977,0.01
02/06/2002,11.006569862365723,0.01
02/06/2002,11.006569862365723,0.01
02/07/2002,10.888805389404297,0.01
02/07/2002,10.888805389404297,0.01
02/08/2002,10.997509002685547,0.01
02/08/2002,10.997509002685547,0.01
02/11/2002,11.17868709564209,0.01
02/11/2002,11.17868709564209,0.01
02/12/2002,11.097160339355469,0.01
02/12/2002,11.097160339355469,0.01
02/13/2002,11.18774890899658,0.01
02/13/2002,11.187748908996582,0.01
02/14/2002,11.242100715637207,0.01
02/14/2002,11.242100715637207,0.01
02/15/2002,11.260218620300293,0.01
02/15/2002,11.260218620300293,0.01
02/19/2002,11.115278244018555,0.01
02/19/2002,11.115278244018555,0.01
02/20/2002,11.115278244018555,0.01
02/20/2002,11.115278244018555,0.01
02/21/2002,11.233039855957031,0.01
02/21/2002,11.233039855957031,0.01
02/22/2002,11.43233871459961,0.01
02/22/2002,11.43233871459961,0.01
02/25/2002,11.604456901550291,0.01
02/25/2002,11.604456901550293,0.01
02/26/2002,11.595398902893066,0.01
02/26/2002,11.595398902893066,0.01
02/27/2002,11.586338043212892,0.01
02/27/2002,11.58633804321289,0.01
02/28/2002,11.586338043212892,0.01
02/28/2002,11.58633804321289,0.01
03/01/2002,11.722222328186035,0.01
03/01/2002,11.722222328186035,0.01
03/04/2002,11.939637184143066,0.01
03/04/2002,11.939637184143066,0.01
03/05/2002,11.876226425170898,0.01
03/05/2002,11.876226425170898,0.01
03/06/2002,12.075519561767578,0.01
03/06/2002,12.075519561767578,0.01
03/07/2002,12.093635559082031,0.01
03/07/2002,12.093635559082031,0.01
03/08/2002,11.957752227783205,0.01
03/08/2002,11.957752227783203,0.01
03/11/2002,12.093635559082031,0.01
03/11/2002,12.093635559082031,0.01
03/12/2002,12.229523658752443,0.01
03/12/2002,12.229523658752441,0.01
03/13/2002,12.093635559082031,0.01
03/13/2002,12.093635559082031,0.01
03/14/2002,12.075519561767578,0.01
03/14/2002,12.075519561767578,0.01
03/15/2002,12.22046184539795,0.01
03/15/2002,12.22046184539795,0.01
03/18/2002,12.347288131713869,0.01
03/18/2002,12.347288131713867,0.01
03/19/2002,12.383522987365724,0.01
03/19/2002,12.383522987365723,0.01
03/20/2002,12.274813652038574,0.01
03/20/2002,12.274813652038574,0.01
03/21/2002,12.283873558044435,0.01
03/21/2002,12.283873558044434,0.01
03/22/2002,12.048340797424316,0.01
03/22/2002,12.048340797424316,0.01
03/25/2002,11.966812133789062,0.01
03/25/2002,11.966812133789062,0.01
03/26/2002,12.030224800109863,0.01
03/26/2002,12.030224800109863,0.01
03/27/2002,12.274813652038574,0.01
03/27/2002,12.274813652038574,0.01
03/28/2002,12.265758514404297,0.01
03/28/2002,12.265758514404297,0.01
04/01/2002,12.320111274719238,0.01
04/01/2002,12.320111274719238,0.01
04/02/2002,12.401637077331543,0.01
04/02/2002,12.401637077331543,0.01
04/03/2002,12.17516803741455,0.01
04/03/2002,12.17516803741455,0.01
04/04/2002,11.966812133789062,0.01
04/04/2002,11.966812133789062,0.01
04/05/2002,11.894340515136719,0.01
04/05/2002,11.894340515136719,0.01
04/08/2002,12.012106895446776,0.01
04/08/2002,12.012106895446777,0.01
04/09/2002,11.82187271118164,0.01
04/09/2002,11.82187271118164,0.01
04/10/2002,11.975872039794922,0.01
04/10/2002,11.975872039794922,0.01
04/11/2002,11.858108520507812,0.01
04/11/2002,11.858108520507812,0.01
04/12/2002,11.54963493347168,0.02
04/12/2002,11.54963493347168,0.02
04/15/2002,11.74923324584961,0.02
04/15/2002,11.74923324584961,0.02
04/16/2002,11.957907676696777,0.02
04/16/2002,11.957907676696777,0.02
04/17/2002,12.121214866638184,0.02
04/17/2002,12.121214866638184,0.02
04/18/2002,12.166579246520996,0.02
04/18/2002,12.166579246520996,0.02
04/19/2002,12.202871322631836,0.02
04/19/2002,12.202871322631836,0.02
04/22/2002,12.048635482788084,0.02
04/22/2002,12.048635482788086,0.02
04/23/2002,12.093999862670898,0.02
04/23/2002,12.093999862670898,0.02
04/24/2002,11.921615600585938,0.02
04/24/2002,11.921615600585938,0.02
04/25/2002,12.048635482788084,0.02
04/25/2002,12.048635482788086,0.02
04/26/2002,12.003271102905273,0.02
04/26/2002,12.003271102905273,0.02
04/29/2002,11.94883441925049,0.02
04/29/2002,11.948834419250488,0.02
04/30/2002,11.985125541687012,0.02
04/30/2002,11.985125541687012,0.02
05/01/2002,12.103070259094238,0.02
05/01/2002,12.103070259094238,0.02
05/02/2002,12.202871322631836,0.02
05/02/2002,12.202871322631836,0.02
05/03/2002,12.302670478820803,0.02
05/03/2002,12.3026704788208,0.02
05/06/2002,11.957907676696777,0.02
05/06/2002,11.957907676696777,0.02
05/07/2002,11.90347099304199,0.02
05/07/2002,11.903470993041992,0.02
05/08/2002,12.157506942749023,0.02
05/08/2002,12.157506942749023,0.02
05/09/2002,12.057705879211426,0.02
05/09/2002,12.057705879211426,0.02
05/10/2002,12.084928512573242,0.02
05/10/2002,12.084928512573242,0.02
05/13/2002,12.284525871276854,0.02
05/13/2002,12.284525871276855,0.02
05/14/2002,12.311746597290039,0.02
05/14/2002,12.311746597290039,0.02
05/15/2002,12.103070259094238,0.02
05/15/2002,12.103070259094238,0.02
05/16/2002,12.184728622436523,0.02
05/16/2002,12.184728622436523,0.02
05/17/2002,12.084928512573242,0.02
05/17/2002,12.084928512573242,0.02
05/20/2002,12.075853347778322,0.02
05/20/2002,12.07585334777832,0.02
05/21/2002,12.012341499328613,0.02
05/21/2002,12.012341499328613,0.02
05/22/2002,12.157506942749023,0.02
05/22/2002,12.157506942749023,0.02
05/23/2002,12.248234748840332,0.02
05/23/2002,12.248234748840332,0.02
05/24/2002,12.121214866638184,0.02
05/24/2002,12.121214866638184,0.02
05/28/2002,12.093999862670898,0.02
05/28/2002,12.093999862670898,0.02
05/29/2002,11.994199752807617,0.02
05/29/2002,11.994199752807617,0.02
05/30/2002,11.82181644439697,0.02
05/30/2002,11.821816444396973,0.02
05/31/2002,11.930685997009277,0.02
05/31/2002,11.930685997009277,0.02
06/03/2002,11.622213363647461,0.02
06/03/2002,11.622213363647461,0.02
06/04/2002,11.585923194885254,0.02
06/04/2002,11.585923194885254,0.02
06/05/2002,11.504270553588867,0.02
06/05/2002,11.504270553588867,0.02
06/06/2002,11.413541793823244,0.02
06/06/2002,11.413541793823242,0.02
06/07/2002,11.49519634246826,0.02
06/07/2002,11.495196342468262,0.02
06/10/2002,11.30466938018799,0.02
06/10/2002,11.304669380187988,0.02
06/11/2002,11.159503936767578,0.02
06/11/2002,11.159503936767578,0.02
06/12/2002,11.277449607849123,0.02
06/12/2002,11.277449607849121,0.02
06/13/2002,11.30466938018799,0.02
06/13/2002,11.304669380187988,0.02
06/14/2002,11.33188533782959,0.02
06/14/2002,11.33188533782959,0.02
06/17/2002,11.567778587341309,0.02
06/17/2002,11.567778587341309,0.02
06/18/2002,11.540559768676758,0.02
06/18/2002,11.540559768676758,0.02
06/19/2002,11.43168830871582,0.02
06/19/2002,11.43168830871582,0.02
06/20/2002,11.458905220031738,0.02
06/20/2002,11.458905220031738,0.02
06/21/2002,11.377249717712402,0.02
06/21/2002,11.377249717712402,0.02
06/24/2002,11.413541793823244,0.02
06/24/2002,11.413541793823242,0.02
06/25/2002,11.377249717712402,0.02
06/25/2002,11.377249717712402,0.02
06/26/2002,11.322814941406252,0.02
06/26/2002,11.32281494140625,0.02
06/27/2002,11.313740730285645,0.02
06/27/2002,11.313740730285645,0.02
06/28/2002,11.350031852722168,0.02
06/28/2002,11.350031852722168,0.02
07/01/2002,11.286520004272463,0.02
07/01/2002,11.286520004272461,0.02
07/02/2002,11.023411750793459,0.02
07/02/2002,11.023411750793457,0.02
07/03/2002,11.041558265686035,0.02
07/03/2002,11.041558265686035,0.02
07/05/2002,11.277449607849123,0.02
07/05/2002,11.277449607849121,0.02
07/08/2002,11.159503936767578,0.02
07/08/2002,11.159503936767578,0.02
07/09/2002,11.086922645568848,0.02
07/09/2002,11.086922645568848,0.02
07/10/2002,10.8056640625,0.02
07/10/2002,10.8056640625,0.02
07/11/2002,10.551628112792969,0.02
07/11/2002,10.551628112792969,0.02
07/12/2002,10.433684349060059,0.02
07/12/2002,10.433684349060059,0.02
07/15/2002,10.206860542297363,0.02
07/15/2002,10.206860542297363,0.02
07/16/2002,10.1614990234375,0.02
07/16/2002,10.1614990234375,0.02
07/17/2002,10.215936660766602,0.02
07/17/2002,10.215936660766602,0.02
07/18/2002,10.1614990234375,0.02
07/18/2002,10.1614990234375,0.02
07/19/2002,9.72600746154785,0.02
07/19/2002,9.726007461547852,0.02
07/22/2002,9.172566413879395,0.02
07/22/2002,9.172566413879395,0.02
07/23/2002,8.845948219299316,0.02
07/23/2002,8.845948219299316,0.02
07/24/2002,9.399382591247559,0.02
07/24/2002,9.399382591247559,0.02
07/25/2002,9.2814416885376,0.02
07/25/2002,9.281441688537598,0.02
07/26/2002,9.372171401977539,0.02
07/26/2002,9.372171401977539,0.02
07/29/2002,9.907462120056154,0.02
07/29/2002,9.907462120056152,0.02
07/30/2002,9.907462120056154,0.02
07/30/2002,9.907462120056152,0.02
07/31/2002,9.989116668701172,0.02
07/31/2002,9.989116668701172,0.02
08/01/2002,9.562698364257812,0.02
08/01/2002,9.562698364257812,0.02
08/02/2002,9.372171401977539,0.02
08/02/2002,9.372171401977539,0.02
08/05/2002,9.036476135253904,0.02
08/05/2002,9.036476135253906,0.02
08/06/2002,9.363093376159668,0.02
08/06/2002,9.363093376159668,0.02
08/07/2002,9.408461570739746,0.02
08/07/2002,9.408461570739746,0.02
08/08/2002,9.753226280212402,0.02
08/08/2002,9.753226280212402,0.02
08/09/2002,9.97097110748291,0.02
08/09/2002,9.97097110748291,0.02
08/12/2002,10.025407791137695,0.02
08/12/2002,10.025407791137695,0.02
08/13/2002,9.91653537750244,0.02
08/13/2002,9.916535377502441,0.02
08/14/2002,10.10706424713135,0.02
08/14/2002,10.107064247131348,0.02
08/15/2002,10.379244804382324,0.02
08/15/2002,10.379244804382324,0.02
08/16/2002,10.261298179626465,0.02
08/16/2002,10.261298179626465,0.02
08/19/2002,10.315736770629883,0.02
08/19/2002,10.315736770629883,0.02
08/20/2002,10.12520980834961,0.02
08/20/2002,10.12520980834961,0.02
08/21/2002,10.225008010864258,0.02
08/21/2002,10.225008010864258,0.02
08/22/2002,10.460902214050293,0.02
08/22/2002,10.460902214050293,0.02
08/23/2002,10.2885160446167,0.02
08/23/2002,10.2885160446167,0.02
08/26/2002,10.433684349060059,0.02
08/26/2002,10.433684349060059,0.02
08/27/2002,10.361100196838379,0.02
08/27/2002,10.361100196838379,0.02
08/28/2002,10.134281158447264,0.02
08/28/2002,10.134281158447266,0.02
08/29/2002,10.06169605255127,0.02
08/29/2002,10.06169605255127,0.02
08/30/2002,10.152427673339844,0.02
08/30/2002,10.152427673339844,0.02
09/03/2002,9.771371841430664,0.02
