QCLN,First Trust NASDAQ Clean Edge G,
Date,Price,Dividend,Annualized Dividend
05/21/2010,12.492971475346087,0.0,0.0
05/24/2010,12.965983928631935,0.0,0.0
05/25/2010,12.288931997889408,0.0,0.0
05/26/2010,12.715566117348033,0.0,0.0
05/27/2010,12.928882665214218,0.0,0.0
05/28/2010,13.30914639751328,0.0,0.0
06/01/2010,12.938163092833058,0.0,0.0
06/02/2010,12.69701957553828,0.0,0.0
06/03/2010,13.105107879005892,0.0,0.0
06/04/2010,12.947432749039644,0.0,0.0
06/07/2010,12.65064445251399,0.0,0.0
06/08/2010,12.18690981487367,0.0,0.0
06/09/2010,12.186909717444749,0.0,0.0
06/10/2010,12.233285521107975,0.0,0.0
06/11/2010,12.76194079378839,0.0,0.0
06/14/2010,13.030908383580659,0.0,0.0
06/15/2010,12.965984071867075,0.0,0.0
06/16/2010,13.401893277586709,0.0,0.0
06/17/2010,13.66158651616438,0.0,0.0
06/18/2010,13.643036285968554,0.0,0.0
06/21/2010,13.837801082840414,0.0,0.0
06/22/2010,13.615212281326167,0.0,0.0
06/23/2010,13.309146626710039,0.0,0.0
06/24/2010,13.132925379119563,0.0,0.0
06/25/2010,12.891786789883978,0.0,0.0
06/28/2010,13.123651667605495,0.0,0.0
06/29/2010,12.92888319200716,0.0,0.0
06/30/2010,12.381681226893612,0.0,0.0
07/01/2010,12.446605038000076,0.0,0.0
07/02/2010,12.483702500053473,0.0,0.0
07/06/2010,12.789763689328902,0.0,0.0
07/07/2010,12.650644767887638,0.0,0.0
07/08/2010,13.262774055224517,0.0,0.0
07/09/2010,13.309147530033417,0.0,0.0
07/12/2010,13.494641611131792,0.0,0.0
07/13/2010,13.605935766640139,0.0,0.0
07/14/2010,13.717231333397086,0.0,0.0
07/15/2010,13.48536686357011,0.0,0.0
07/16/2010,13.39261842592366,0.0,0.0
07/19/2010,13.272049799754662,0.0,0.0
07/20/2010,13.14220041817553,0.0,0.0
07/21/2010,13.800702455989677,0.0,0.0
07/22/2010,13.717230459107025,0.0,0.0
07/23/2010,14.106765144217734,0.0,0.0
07/26/2010,14.310809128627538,0.0,0.0
07/27/2010,14.663247198057292,0.0,0.0
07/28/2010,14.255160248145186,0.0,0.0
07/29/2010,14.245888517444227,0.0,0.0
07/30/2010,13.596661871224264,0.0,0.0
08/02/2010,13.921272795527983,0.0,0.0
08/03/2010,13.958372116088867,0.0,0.0
08/04/2010,13.967648849687139,0.0,0.0
08/05/2010,13.828523770909667,0.0,0.0
08/06/2010,13.986196913933027,0.0,0.0
08/09/2010,14.051118710870922,0.0,0.0
08/10/2010,13.939820421454977,0.0,0.0
08/11/2010,13.383340564926415,0.0,0.0
08/12/2010,12.928882598876953,0.0,0.0
08/13/2010,13.030905886099864,0.0,0.0
08/16/2010,12.73411459882747,0.0,0.0
08/17/2010,13.012358313873714,0.0,0.0
08/18/2010,13.095828588027821,0.0,0.0
08/19/2010,13.105099855980274,0.0,0.0
08/20/2010,12.632096805451134,0.0,0.0
08/23/2010,12.975256358173146,0.0,0.0
08/24/2010,12.594999590575128,0.0,0.0
08/25/2010,12.251831054687502,0.0,0.0
08/26/2010,12.613547615356463,0.0,0.0
08/27/2010,12.62282008743066,0.0,0.0
08/30/2010,12.780485698673267,0.0,0.0
08/31/2010,12.567171929605513,0.0,0.0
09/01/2010,12.72484289139811,0.0,0.0
09/02/2010,13.021632604479652,0.0,0.0
09/03/2010,13.438992355422231,0.0,0.0
09/07/2010,13.327696041577788,0.0,0.0
09/08/2010,13.225675330857474,0.0,0.0
09/09/2010,13.355520102546768,0.0,0.0
09/10/2010,13.197850730448767,0.0,0.0
09/13/2010,13.207123482070463,0.0,0.0
09/14/2010,13.281320288611438,0.0,0.0
09/15/2010,13.485364658886441,0.0,0.0
09/16/2010,13.374069969053417,0.0,0.0
09/17/2010,13.605935425979437,0.0,0.0
09/20/2010,13.476092140573979,0.0,0.0
09/21/2010,13.596659265433534,0.0,0.0
09/22/2010,13.541013587881208,0.0,0.0
09/23/2010,13.207125483445937,0.0,0.0
09/24/2010,13.550290475447488,0.0,0.0
09/27/2010,13.80997736802651,0.0,0.0
09/28/2010,13.800704221725967,0.0,0.0
09/29/2010,13.88417489027115,0.0,0.0
09/30/2010,14.292259699729934,0.0,0.0
10/01/2010,14.199513026880197,0.0,0.0
10/04/2010,13.949101507383409,0.0,0.0
10/05/2010,13.958371501908406,0.0,0.0
10/06/2010,14.199511262674838,0.0,0.0
10/07/2010,14.134591610124152,0.0,0.0
10/08/2010,14.069669246166447,0.0,0.0
10/11/2010,14.245887441695787,0.0,0.0
10/12/2010,14.422106137267077,0.0,0.0
10/13/2010,14.60759967419446,0.0,0.0
10/14/2010,14.626148273546836,0.0,0.0
10/15/2010,14.858016896732629,0.0,0.0
10/18/2010,14.635424217438002,0.0,0.0
10/19/2010,14.375732281133633,0.0,0.0
10/20/2010,14.14386720330882,0.0,0.0
10/21/2010,14.245886638883652,0.0,0.0
10/22/2010,14.088217133073732,0.0,0.0
10/25/2010,14.403557044946327,0.0,0.0
10/26/2010,14.477753893681891,0.0,0.0
10/27/2010,14.394281259525723,0.0,0.0
10/28/2010,14.65397330638106,0.0,0.0
10/29/2010,14.375733788318508,0.0,0.0
11/01/2010,14.459205602949172,0.0,0.0
11/02/2010,14.320084683728307,0.0,0.0
11/03/2010,14.440656173999573,0.0,0.0
11/04/2010,14.746716877460736,0.0,0.0
11/05/2010,15.117704762609222,0.0,0.0
11/08/2010,15.09915590082103,0.0,0.0
11/09/2010,15.303196762361656,0.0,0.0
11/10/2010,14.96931266784668,0.0,0.0
11/11/2010,14.718894680295053,0.0,0.0
11/12/2010,14.85801633109901,0.0,0.0
11/15/2010,14.6725235118535,0.0,0.0
11/16/2010,14.607597716095809,0.0,0.0
11/17/2010,14.264435690422593,0.0,0.0
11/18/2010,14.1902356381659,0.0,0.0
11/19/2010,14.42210730001977,0.0,0.0
11/22/2010,14.412831672568487,0.0,0.0
11/23/2010,14.385005910453703,0.0,0.0
11/24/2010,14.746714116359547,0.0,0.0
11/26/2010,14.86728572845459,0.0,0.0
11/29/2010,14.681796376392686,0.0,0.0
11/30/2010,14.626149015375026,0.0,0.0
12/01/2010,14.895116268223322,0.0,0.0
12/02/2010,14.98786046498184,0.0,0.0
12/03/2010,15.145532901034922,0.0,0.0
12/06/2010,15.386666048790072,0.0,0.0
12/07/2010,15.637084762050522,0.0,0.0
12/08/2010,15.479419260696295,0.0,0.0
12/09/2010,15.627809524536131,0.0,0.0
12/10/2010,15.60926614074606,0.0,0.0
12/13/2010,15.766935528211718,0.0,0.0
12/14/2010,15.525792357068857,0.0,0.0
12/15/2010,15.284648940598077,0.0,0.0
12/16/2010,15.089881106972094,0.0,0.0
12/17/2010,15.201179107560245,0.0,0.0
12/20/2010,15.210450894926673,0.0,0.0
12/21/2010,15.238281183937833,0.0,0.0
12/22/2010,15.30319916279371,0.0,0.0
12/23/2010,15.321748919672771,0.0,0.0
12/27/2010,15.47014178838576,0.0,0.0
12/28/2010,15.201176806185657,0.0,0.0
12/29/2010,15.256830946174556,0.0,0.0
12/30/2010,15.284653820526948,0.0,0.0
12/31/2010,15.229001998901369,0.0,0.0
01/03/2011,15.321749797351767,0.0,0.0
01/04/2011,15.4608671333871,0.0,0.0
01/05/2011,15.377396696999105,0.0,0.0
01/06/2011,15.497964751625295,0.0,0.0
01/07/2011,15.66490523101349,0.0,0.0
01/10/2011,15.58143872856414,0.0,0.0
01/11/2011,15.980246911416993,0.0,0.0
01/12/2011,16.01734757926646,0.0,0.0
01/13/2011,16.100821567851984,0.0,0.0
01/14/2011,16.063717417955633,0.0,0.0
01/18/2011,16.137920536724952,0.0,0.0
01/19/2011,16.30485876406578,0.0,0.0
01/20/2011,15.720556520299317,0.0,0.0
01/21/2011,15.702008627662511,0.0,0.0
01/24/2011,15.590710598379422,0.0,0.0
01/25/2011,15.831852428274926,0.0,0.0
01/26/2011,15.831857501332898,0.0,0.0
01/27/2011,15.859682659427698,0.0,0.0
01/28/2011,15.831851865548478,0.0,0.0
01/31/2011,15.516511495915074,0.0,0.0
02/01/2011,15.711279160388575,0.0,0.0
02/02/2011,15.9246004893575,0.0,0.0
02/03/2011,16.08226851326954,0.0,0.0
02/04/2011,16.165745283494072,0.0,0.0
02/07/2011,16.360516531047193,0.0,0.0
02/08/2011,16.341967493007164,0.0,0.0
02/09/2011,16.36051109700944,0.0,0.0
02/10/2011,16.06372098362297,0.0,0.0
02/11/2011,16.15647073412955,0.0,0.0
02/14/2011,16.703675057487736,0.0,0.0
02/15/2011,16.61093313148667,0.0,0.0
02/16/2011,16.6109302420476,0.0,0.0
02/17/2011,16.796418508835686,0.0,0.0
02/18/2011,16.92626061054732,0.0,0.0
02/22/2011,16.601652918906492,0.0,0.0
02/23/2011,16.147196345060884,0.0,0.0
02/24/2011,15.794754766865609,0.0,0.0
02/25/2011,16.137917123845494,0.0,0.0
02/28/2011,16.351233488808916,0.0,0.0
03/01/2011,15.841132315199717,0.0,0.0
03/02/2011,15.507241867696623,0.0,0.0
03/03/2011,15.729833480675362,0.0,0.0
03/04/2011,15.766932770022166,0.0,0.0
03/07/2011,15.702011283508831,0.0,0.0
03/08/2011,15.284651699234757,0.0,0.0
03/09/2011,15.321749463240494,0.0,0.0
03/10/2011,14.950761787694818,0.0,0.0
03/11/2011,14.62614748846573,0.0,0.0
03/14/2011,14.73744253380984,0.0,0.0
03/15/2011,14.885836383857765,0.0,0.0
03/16/2011,15.062056861478952,0.0,0.0
03/17/2011,15.182629592851727,0.0,0.0
03/18/2011,15.034229373581182,0.0,0.0
03/21/2011,15.006411104580927,0.0,0.0
03/22/2011,15.015683635977778,0.0,0.0
03/23/2011,14.922935650998882,0.0,0.0
03/24/2011,15.02495689671811,0.0,0.0
03/25/2011,15.099158235046827,0.0,0.0
03/28/2011,15.164083903993632,0.0,0.0
03/29/2011,15.201178869174601,0.0,0.0
03/30/2011,15.572164767980405,0.0,0.0
03/31/2011,15.674182137916821,0.0,0.0
04/01/2011,15.711286056347497,0.0,0.0
04/04/2011,15.507242359487144,0.0,0.0
04/05/2011,15.674184210228242,0.0,0.0
04/06/2011,15.961699508651643,0.0,0.0
04/07/2011,15.841127037773438,0.0,0.0
04/08/2011,15.562885140999079,0.0,0.0
04/11/2011,15.470141681076255,0.0,0.0
04/12/2011,15.349573536151661,0.0,0.0
04/13/2011,15.191905577683508,0.0,0.0
04/14/2011,15.034235160188292,0.0,0.0
04/15/2011,15.099153546998423,0.0,0.0
04/18/2011,14.969310199707838,0.0,0.0
04/19/2011,14.904387094571216,0.0,0.0
04/20/2011,15.08060768938946,0.0,0.0
04/21/2011,15.173355607299312,0.0,0.0
04/25/2011,15.238277992528214,0.0,0.0
04/26/2011,15.31246939952948,0.0,0.0
04/27/2011,15.497968832927324,0.0,0.0
04/28/2011,15.525786231968924,0.0,0.0
04/29/2011,15.748386781164514,0.0,0.0
05/02/2011,15.766932255329802,0.0,0.0
05/03/2011,15.47942278600716,0.0,0.0
05/04/2011,15.2753751937584,0.0,0.0
05/05/2011,14.997134098700807,0.0,0.0
05/06/2011,15.247551755895683,0.0,0.0
05/09/2011,15.219733075456762,0.0,0.0
05/10/2011,15.368119798821523,0.0,0.0
05/11/2011,15.442320562119827,0.0,0.0
05/12/2011,15.229005231376288,0.0,0.0
05/13/2011,15.358844503717052,0.0,0.0
05/16/2011,15.1269816071567,0.0,0.0
05/17/2011,14.885839966525657,0.0,0.0
05/18/2011,15.02496054097718,0.0,0.0
05/19/2011,15.173353183122478,0.0,0.0
05/20/2011,14.978584496023133,0.0,0.0
05/23/2011,14.700346416094327,0.0,0.0
05/24/2011,14.626150220804616,0.0,0.0
05/25/2011,14.487028983248857,0.0,0.0
05/26/2011,14.385007920792606,0.0,0.0
05/27/2011,14.635422267051457,0.0,0.0
05/31/2011,14.811645296128827,0.0,0.0
06/01/2011,14.932211297745775,0.0,0.0
06/02/2011,14.44065547379617,0.0,0.0
06/03/2011,14.282986854786799,0.0,0.0
06/06/2011,14.236612739457547,0.0,0.0
06/07/2011,14.07894255673395,0.0,0.0
06/08/2011,14.06966875665252,0.0,0.0
06/09/2011,13.77287934451038,0.0,0.0
06/10/2011,13.717232088624232,0.0,0.0
06/13/2011,13.689406575437467,0.0,0.0
06/14/2011,13.735782514083025,0.0,0.0
06/15/2011,13.661584911337041,0.0,0.0
06/16/2011,13.568834474274693,0.0,0.0
06/17/2011,13.485366067754606,0.0,0.0
06/20/2011,13.33697037822654,0.0,0.0
06/21/2011,13.392616676130537,0.0,0.0
06/22/2011,13.494643081689745,0.0,0.0
06/23/2011,13.35552095216868,0.0,0.0
06/24/2011,13.8099759297367,0.0,0.0
06/27/2011,13.503915177923053,0.0,0.0
06/28/2011,13.717234792909283,0.0,0.0
06/29/2011,13.874899700732266,0.0,0.0
06/30/2011,13.958373633892293,0.0,0.0
07/01/2011,14.097492998193816,0.0,0.0
07/05/2011,14.394282910368721,0.0,0.0
07/06/2011,14.208788871765135,0.0,0.0
07/07/2011,14.15313933276418,0.0,0.0
07/08/2011,13.995475305188203,0.0,0.0
07/11/2011,13.819251543979142,0.0,0.0
07/12/2011,13.643034298411411,0.0,0.0
07/13/2011,13.38334297518618,0.0,0.0
07/14/2011,13.28132313054906,0.0,0.0
07/15/2011,13.123654614214447,0.0,0.0
07/18/2011,13.10510544591202,0.0,0.0
07/19/2011,13.03090811803888,0.0,0.0
07/20/2011,13.216398359866405,0.0,0.0
07/21/2011,13.374069969053417,0.0,0.0
07/22/2011,13.448268472911185,0.0,0.0
07/25/2011,13.476092488607852,0.0,0.0
07/26/2011,13.401893058200246,0.0,0.0
07/27/2011,12.993807257539125,0.0,0.0
07/28/2011,12.836138868422369,0.0,0.0
07/29/2011,12.604268053786798,0.0,0.0
08/01/2011,13.068004966226459,0.0,0.0
08/02/2011,12.715565640737315,0.0,0.0
08/03/2011,12.418780224804044,0.0,0.0
08/04/2011,12.224009451265935,0.0,0.0
08/05/2011,11.556231867328808,0.0,0.0
08/08/2011,10.814257134524638,0.0,0.0
08/09/2011,10.517472726619042,0.0,0.0
08/10/2011,10.749336423777986,0.0,0.0
08/11/2011,10.94410832571049,0.0,0.0
08/12/2011,11.519136175875646,0.0,0.0
08/15/2011,11.546962153262989,0.0,0.0
08/16/2011,11.639709759402763,0.0,0.0
08/17/2011,11.593331567560027,0.0,0.0
08/18/2011,11.083227151330242,0.0,0.0
08/19/2011,10.56384647913571,0.0,0.0
08/22/2011,10.415449824138763,0.0,0.0
08/23/2011,10.276326711107528,0.0,0.0
08/24/2011,10.944106690307807,0.0,0.0
08/25/2011,10.990475082702169,0.0,0.0
08/26/2011,10.786435848864626,0.0,0.0
08/29/2011,11.250171071162358,0.0,0.0
08/30/2011,11.648980535961195,0.0,0.0
08/31/2011,11.741728059445457,0.0,0.0
09/01/2011,11.51913351559548,0.0,0.0
09/02/2011,10.990478035718494,0.0,0.0
09/06/2011,10.43399931730772,0.0,0.0
09/07/2011,10.944107862098559,0.0,0.0
09/08/2011,10.999750716962485,0.0,0.0
09/09/2011,10.591669838062725,0.0,0.0
09/12/2011,10.48964770284717,0.0,0.0
09/13/2011,10.591670830312642,0.0,0.0
09/14/2011,11.073951436800872,0.0,0.0
09/15/2011,11.203797790974933,0.0,0.0
09/16/2011,11.101775189549041,0.0,0.0
09/19/2011,10.60094443287538,0.0,0.0
09/20/2011,10.767885857439877,0.0,0.0
09/21/2011,10.433999437150264,0.0,0.0
09/22/2011,9.784776430171108,0.0,0.0
09/23/2011,9.562182277113438,0.0,0.0
09/26/2011,9.849693168248349,0.0,0.0
09/27/2011,10.15576011636335,0.0,0.0
09/28/2011,9.923891960696663,0.0,0.0
09/29/2011,9.83114700525781,0.0,0.0
09/30/2011,9.228292881398906,0.0,0.0
10/03/2011,9.126270798552117,0.0,0.0
10/04/2011,8.347199763995294,0.0,0.0
10/05/2011,9.052074759104793,0.0,0.0
10/06/2011,9.423063631731981,0.0,0.0
10/07/2011,9.73839953192632,0.0,0.0
10/10/2011,9.719849070954943,0.0,0.0
10/11/2011,9.710571973110275,0.0,0.0
10/12/2011,9.710575523835562,0.0,0.0
10/13/2011,9.821872618312126,0.0,0.0
10/14/2011,10.14648151397705,0.0,0.0
10/17/2011,10.063014478290594,0.0,0.0
10/18/2011,9.784773828311383,0.0,0.0
10/19/2011,9.970266140124558,0.0,0.0
10/20/2011,9.525081305095553,0.0,0.0
10/21/2011,9.56218126291004,0.0,0.0
10/24/2011,9.543629138097808,0.0,0.0
10/25/2011,10.063014724777808,0.0,0.0
10/26/2011,9.831144299988459,0.0,0.0
10/27/2011,10.257780779677852,0.0,0.0
10/28/2011,10.424725443100131,0.0,0.0
10/31/2011,10.461822692274973,0.0,0.0
11/01/2011,9.77549919825845,0.0,0.0
11/02/2011,9.970264741073814,0.0,0.0
11/03/2011,9.942441624058363,0.0,0.0
11/04/2011,10.016637285040225,0.0,0.0
11/07/2011,10.137210956265173,0.0,0.0
11/08/2011,10.285605127384443,0.0,0.0
11/09/2011,10.007363061341687,0.0,0.0
11/10/2011,9.942442361341897,0.0,0.0
11/11/2011,9.877517910813268,0.0,0.0
11/14/2011,10.007361268062832,0.0,0.0
11/15/2011,9.970264267805788,0.0,0.0
11/16/2011,9.988817000196288,0.0,0.0
11/17/2011,9.923889492439208,0.0,0.0
11/18/2011,9.701301920383607,0.0,0.0
11/21/2011,9.293214768090834,0.0,0.0
11/22/2011,9.144822587654527,0.0,0.0
11/23/2011,9.08917446460921,0.0,0.0
11/25/2011,8.801658774984226,0.0,0.0
11/28/2011,9.033526518056492,0.0,0.0
11/29/2011,9.014976737963512,0.0,0.0
11/30/2011,9.302490404614895,0.0,0.0
12/01/2011,9.543632309515496,0.0,0.0
12/02/2011,9.729125327637512,0.0,0.0
12/05/2011,9.849694993933971,0.0,0.0
12/06/2011,9.747675589504174,0.0,0.0
12/07/2011,9.69202694686889,0.0,0.0
12/08/2011,9.469434934679981,0.0,0.0
12/09/2011,9.35813831397197,0.0,0.0
12/12/2011,9.311765452808851,0.0,0.0
12/13/2011,9.172644819636341,0.0,0.0
12/14/2011,8.857306032604553,0.0,0.0
12/15/2011,8.690364097441783,0.0,0.0
12/16/2011,8.560515987497672,0.0,0.0
12/19/2011,8.625437090768115,0.0,0.0
12/20/2011,8.68108626946098,0.0,0.0
12/21/2011,8.597618986493345,0.0,0.0
12/22/2011,8.690363715190491,0.0,0.0
12/23/2011,8.922228673127169,0.0,0.0
12/27/2011,8.885131776448816,0.0,0.0
12/28/2011,8.894406364199824,0.0,0.0
12/29/2011,8.838757530000445,0.0,0.0
12/30/2011,8.885128580798163,0.0,0.0
01/03/2012,9.04279869582596,0.0,0.0
01/04/2012,8.977877455315014,0.0,0.0
01/05/2012,8.86657996465969,0.0,0.0
01/06/2012,8.977877817035354,0.0,0.0
01/09/2012,9.265390040265778,0.0,0.0
01/10/2012,9.330311747366027,0.0,0.0
01/11/2012,9.293216862854026,0.0,0.0
01/12/2012,9.794045808324306,0.0,0.0
01/13/2012,9.75694823660249,0.0,0.0
01/17/2012,9.68275369256856,0.0,0.0
01/18/2012,9.534357548507858,0.0,0.0
01/19/2012,9.92388916015625,0.0,0.0
01/20/2012,9.905344763884372,0.0,0.0
01/23/2012,9.877517471336475,0.0,0.0
01/24/2012,9.794046358936992,0.0,0.0
01/25/2012,9.886792826967731,0.0,0.0
01/26/2012,10.127936654413023,0.0,0.0
01/27/2012,10.183582886691434,0.0,0.0
01/30/2012,10.19285774230957,0.0,0.0
01/31/2012,10.192857410507527,0.0,0.0
02/01/2012,10.063012297728507,0.0,0.0
02/02/2012,10.25777999521246,0.0,0.0
02/03/2012,10.517469760918978,0.0,0.0
02/06/2012,10.68441646666688,0.0,0.0
02/07/2012,10.69368839263916,0.0,0.0
02/08/2012,10.7771635055542,0.0,0.0
02/09/2012,10.814259597101312,0.0,0.0
02/10/2012,10.95338052740109,0.0,0.0
02/13/2012,10.795710311886934,0.0,0.0
02/14/2012,10.471099205525704,0.0,0.0
02/15/2012,10.434001614144545,0.0,0.0
02/16/2012,10.63803998578787,0.0,0.0
02/17/2012,10.777159657482445,0.0,0.0
02/21/2012,10.897731532677483,0.0,0.0
02/22/2012,10.712238185881212,0.0,0.0
02/23/2012,10.424723355046982,0.0,0.0
02/24/2012,10.489650011933877,0.0,0.0
02/27/2012,10.350525461945658,0.0,0.0
02/28/2012,10.434000015258789,0.0,0.0
02/29/2012,10.443276828264052,0.0,0.0
03/01/2012,10.229958092199553,0.0,0.0
03/02/2012,10.11865839177346,0.0,0.0
03/05/2012,9.923893515070835,0.0,0.0
03/06/2012,9.580726500594189,0.0,0.0
03/07/2012,9.497256673472375,0.0,0.0
03/08/2012,9.562182068079743,0.0,0.0
03/09/2012,9.756950661743428,0.0,0.0
03/12/2012,9.923890176567095,0.0,0.0
03/13/2012,9.97026564558404,0.0,0.0
03/14/2012,10.053738880570911,0.0,0.0
03/15/2012,9.970266266564327,0.0,0.0
03/16/2012,10.202131138415252,0.0,0.0
03/19/2012,10.165030888334634,0.0,0.0
03/20/2012,10.211407802501032,0.0,0.0
03/21/2012,10.146484070119298,0.0,0.0
03/22/2012,9.960989427917955,0.0,0.0
03/23/2012,9.923894088021044,0.0,0.0
03/26/2012,9.998087038997625,0.0,0.0
03/27/2012,10.05373518645975,0.0,0.0
03/28/2012,10.081558500757396,0.0,0.0
03/29/2012,9.868246972613072,0.0,0.0
03/30/2012,9.923890934961639,0.0,0.0
04/02/2012,9.93316528667009,0.0,0.0
04/03/2012,9.886793621831044,0.0,0.0
04/04/2012,9.627099967577916,0.0,0.0
04/05/2012,9.48798487574,0.0,0.0
04/09/2012,9.274667237845795,0.0,0.0
04/10/2012,9.246843121000198,0.0,0.0
04/11/2012,9.191194111786519,0.0,0.0
04/12/2012,9.330314607387985,0.0,0.0
04/13/2012,9.46943134423447,0.0,0.0
04/16/2012,9.395237159463768,0.0,0.0
04/17/2012,9.497260739202556,0.0,0.0
04/18/2012,9.376685835591903,0.0,0.0
04/19/2012,9.404511193989674,0.0,0.0
04/20/2012,9.348864049723305,0.0,0.0
04/23/2012,9.154094573634465,0.0,0.0
04/24/2012,9.098447241057805,0.0,0.0
04/25/2012,9.265390040265778,0.0,0.0
04/26/2012,9.293214853285486,0.0,0.0
04/27/2012,9.32103941064917,0.0,0.0
04/30/2012,9.321039062449662,0.0,0.0
05/01/2012,9.385964664833836,0.0,0.0
05/02/2012,9.460158049142441,0.0,0.0
05/03/2012,9.497258171336123,0.0,0.0
05/04/2012,9.126275701224163,0.0,0.0
05/07/2012,9.144821883039732,0.0,0.0
05/08/2012,8.959326701600109,0.0,0.0
05/09/2012,8.829485598559085,0.0,0.0
05/10/2012,8.950053429455192,0.0,0.0
05/11/2012,8.987151052721822,0.0,0.0
05/14/2012,8.77383557933722,0.0,0.0
05/15/2012,8.690363293137654,0.0,0.0
05/16/2012,8.653264390836606,0.0,0.0
05/17/2012,8.486319101490054,0.0,0.0
05/18/2012,8.273003086119008,0.0,0.0
05/21/2012,8.059684724406118,0.0,0.0
05/22/2012,8.245180019947684,0.0,0.0
05/23/2012,8.02258653410411,0.0,0.0
05/24/2012,8.189529336617685,0.0,0.0
05/25/2012,8.124606922001194,0.0,0.0
05/29/2012,8.115335244480919,0.0,0.0
05/30/2012,8.133884112118961,0.0,0.0
05/31/2012,7.902013721379534,0.0,0.0
06/01/2012,7.799995802498194,0.0,0.0
06/04/2012,7.725799071326037,0.0,0.0
06/05/2012,7.67942131959562,0.0,0.0
06/06/2012,7.8649153137020935,0.0,0.0
06/07/2012,8.226626816009857,0.0,0.0
06/08/2012,8.004035130484501,0.0,0.0
06/11/2012,8.031859387748012,0.0,0.0
06/12/2012,7.948386757357338,0.0,0.0
06/13/2012,8.050407532909874,0.0,0.0
06/14/2012,8.031858444213867,0.0,0.0
06/15/2012,8.087512100662495,0.0,0.0
06/18/2012,8.124608439027934,0.0,0.0
06/19/2012,8.551242920417291,0.0,0.0
06/20/2012,8.49559276690442,0.0,0.0
06/21/2012,8.597615847763034,0.0,0.0
06/22/2012,8.402847619827726,0.0,0.0
06/25/2012,8.32865047454834,0.0,0.0
06/26/2012,8.254450833226434,0.0,0.0
06/27/2012,8.356475929951634,0.0,0.0
06/28/2012,8.319374612680138,0.0,0.0
06/29/2012,8.643988120034656,0.0,0.0
07/02/2012,8.569787468032214,0.0,0.0
07/03/2012,8.597616209657359,0.0,0.0
07/05/2012,8.68108895211197,0.0,0.0
07/06/2012,8.718186319075416,0.0,0.0
07/09/2012,8.569791793823242,0.0,0.0
07/10/2012,8.51414260978305,0.0,0.0
07/11/2012,8.273003418478554,0.0,0.0
07/12/2012,8.180256390376293,0.0,0.0
07/13/2012,8.235902786254883,0.0,0.0
07/16/2012,8.226631563278948,0.0,0.0
07/17/2012,8.20808164309912,0.0,0.0
07/18/2012,8.365749991371501,0.0,0.0
07/19/2012,8.449219473764215,0.0,0.0
07/20/2012,8.300825159476728,0.0,0.0
07/23/2012,8.022585822535053,0.0,0.0
07/24/2012,7.929839634727852,0.0,0.0
07/25/2012,7.99476164806412,0.0,0.0
07/26/2012,8.013309969759176,0.0,0.0
07/27/2012,8.031863083303186,0.0,0.0
07/30/2012,8.12460656454202,0.0,0.0
07/31/2012,7.994763563957123,0.0,0.0
08/01/2012,7.976214077229351,0.0,0.0
08/02/2012,7.837091567005301,0.0,0.0
08/03/2012,8.180258265523596,0.0,0.0
08/06/2012,8.152431166757294,0.0,0.0
08/07/2012,8.523417077924787,0.0,0.0
08/08/2012,8.52341677898325,0.0,0.0
08/09/2012,8.439946453389478,0.0,0.0
08/10/2012,8.690362625929922,0.0,0.0
08/13/2012,8.810933399644137,0.0,0.0
08/14/2012,8.736735130520428,0.0,0.0
08/15/2012,8.449222841671851,0.0,0.0
08/16/2012,8.801660936556669,0.0,0.0
08/17/2012,8.90368103851674,0.0,0.0
08/20/2012,8.76456110584883,0.0,0.0
08/21/2012,8.977875580230672,0.0,0.0
08/22/2012,8.829482567383712,0.0,0.0
08/23/2012,8.736734649589376,0.0,0.0
08/24/2012,8.671812276523745,0.0,0.0
08/27/2012,8.727459783692126,0.0,0.0
08/28/2012,8.653265800113816,0.0,0.0
08/29/2012,8.699636295677195,0.0,0.0
08/30/2012,8.541966477314162,0.0,0.0
08/31/2012,8.477044105529785,0.0,0.0
09/04/2012,8.384297628643013,0.0,0.0
09/05/2012,8.39357290072033,0.0,0.0
09/06/2012,8.597617149353027,0.0,0.0
09/07/2012,8.560515783267567,0.0,0.0
09/10/2012,8.699636737717128,0.0,0.0
09/11/2012,8.569793640546589,0.0,0.0
09/12/2012,8.773834321381754,0.0,0.0
09/13/2012,8.736734089306903,0.0,0.0
09/14/2012,8.903680254851396,0.0,0.0
09/17/2012,8.541968499957441,0.0,0.0
09/18/2012,8.922229067132816,0.0,0.0
09/19/2012,8.987152804916983,0.0,0.0
09/20/2012,8.857306622172569,0.0,0.0
09/21/2012,8.729619286928518,0.073,0.073
09/24/2012,8.645500587199821,0.0,0.073
09/25/2012,8.692231764540953,0.0,0.073
09/26/2012,8.32772346824438,0.0,0.073
09/27/2012,8.290332435115785,0.0,0.073
09/28/2012,8.346413090070774,0.0,0.073
10/01/2012,8.355756682621873,0.0,0.073
10/02/2012,8.32771989399466,0.0,0.073
10/03/2012,8.262294508074874,0.0,0.073
10/04/2012,8.346411871153984,0.0,0.073
10/05/2012,8.327719630714011,0.0,0.073
10/08/2012,8.262290817945361,0.0,0.073
10/09/2012,8.168826196037351,0.0,0.073
10/10/2012,7.9818972623885776,0.0,0.073
10/11/2012,7.981900215148926,0.0,0.073
10/12/2012,7.972550564508983,0.0,0.073
