ACRE,Ares Commercial Real Estate Cor,
Date,Price,Dividend,Annualized Dividend
02/14/2017,8.758334253389425,0.0,1.04
02/15/2017,8.75833397923202,0.0,1.04
02/16/2017,8.778102315210804,0.0,1.04
02/17/2017,8.942858109001401,0.0,1.04
02/21/2017,8.896728756782034,0.0,1.04
02/22/2017,8.9494484280846,0.0,1.04
02/23/2017,8.916498857491018,0.0,1.04
02/24/2017,8.962630469810255,0.0,1.04
02/27/2017,8.962629654531188,0.0,1.04
02/28/2017,8.942857677855997,0.0,1.04
03/01/2017,8.956038315386941,0.0,1.04
03/02/2017,8.896728515625,0.0,1.04
03/03/2017,8.890138243347113,0.0,1.04
03/06/2017,8.817644978061258,0.0,1.04
03/07/2017,8.844003981713188,0.0,1.04
03/08/2017,9.114203272941657,0.0,1.04
03/09/2017,8.619939426254652,0.0,1.04
03/10/2017,8.48154587740934,0.0,1.04
03/13/2017,8.514498748195669,0.0,1.04
03/14/2017,8.422234400535588,0.0,1.04
03/15/2017,8.428826067860943,0.0,1.04
03/16/2017,8.613348563087673,0.0,1.04
03/17/2017,8.66607076228958,0.0,1.04
03/20/2017,8.764923404192121,0.0,1.04
03/21/2017,8.685842558313979,0.0,1.04
03/22/2017,8.646300546304346,0.0,1.04
03/23/2017,8.619939006207744,0.0,1.04
03/24/2017,8.75833308547658,0.0,1.04
03/27/2017,8.692431409435057,0.0,1.04
03/28/2017,8.718792691391124,0.0,1.04
03/29/2017,8.837688498517004,0.27,1.05
03/30/2017,8.87804102755186,0.0,1.05
03/31/2017,8.99238141670151,0.0,1.05
04/03/2017,8.999106334890806,0.0,1.05
04/04/2017,8.864588522007415,0.0,1.05
04/05/2017,8.999106689802511,0.0,1.05
04/06/2017,8.952027051905937,0.0,1.05
04/07/2017,9.019283734729093,0.0,1.05
04/10/2017,9.147073101415502,0.0,1.05
04/11/2017,9.12017098296925,0.0,1.05
04/12/2017,9.214330951751558,0.0,1.05
04/13/2017,9.160524116073704,0.0,1.05
04/17/2017,9.274862965537903,0.0,1.05
04/18/2017,9.321943583534637,0.0,1.05
04/19/2017,9.308491683583732,0.0,1.05
04/20/2017,9.288315792522361,0.0,1.05
04/21/2017,9.321943562055134,0.0,1.05
04/24/2017,9.342121412921667,0.0,1.05
04/25/2017,9.315220207765451,0.0,1.05
04/26/2017,9.348846479641367,0.0,1.05
04/27/2017,9.409378683438467,0.0,1.05
04/28/2017,9.422830806206065,0.0,1.05
05/01/2017,9.348845594467743,0.0,1.05
05/02/2017,9.274864674109844,0.0,1.05
05/03/2017,9.026008417730791,0.0,1.05
05/04/2017,8.817508997054002,0.0,1.05
05/05/2017,8.810784360458326,0.0,1.05
05/08/2017,8.837685622059439,0.0,1.05
05/09/2017,8.857863653917182,0.0,1.05
05/10/2017,8.777154301306302,0.0,1.05
05/11/2017,8.830962492963016,0.0,1.05
05/12/2017,8.851139295510729,0.0,1.05
05/15/2017,8.763702059535502,0.0,1.05
05/16/2017,8.723347972696113,0.0,1.05
05/17/2017,8.676268577575684,0.0,1.05
05/18/2017,8.662817350386117,0.0,1.05
05/19/2017,8.703171739956048,0.0,1.05
05/22/2017,8.763703398545893,0.0,1.05
05/23/2017,8.851137805911337,0.0,1.05
05/24/2017,8.884767187809022,0.0,1.05
05/25/2017,8.844412472172612,0.0,1.05
05/26/2017,8.817509972567695,0.0,1.05
05/30/2017,8.824234984909584,0.0,1.05
05/31/2017,8.871315976516659,0.0,1.05
06/01/2017,8.871315084856352,0.0,1.05
06/02/2017,8.999105841074021,0.0,1.05
06/05/2017,9.052913578318016,0.0,1.05
06/06/2017,8.891493410623179,0.0,1.05
06/07/2017,8.810784060991836,0.0,1.05
06/08/2017,8.851139444897541,0.0,1.05
06/09/2017,8.938573228969044,0.0,1.05
06/12/2017,9.012558625003166,0.0,1.05
06/13/2017,8.992380803926249,0.0,1.05
06/14/2017,9.005830493321543,0.0,1.05
06/15/2017,9.03945897175768,0.0,1.05
06/16/2017,9.039460698851927,0.0,1.05
06/19/2017,9.247958828835342,0.0,1.05
06/20/2017,9.274863491318063,0.0,1.05
06/21/2017,9.18742773300843,0.0,1.05
06/22/2017,9.066361471104031,0.0,1.05
06/23/2017,9.140348386197521,0.0,1.05
06/26/2017,9.073088729971234,0.0,1.05
06/27/2017,9.12017180715914,0.0,1.05
06/28/2017,9.122105598449707,0.27,1.06
06/29/2017,9.122105160252795,0.0,1.06
06/30/2017,9.026009033755958,0.0,1.06
07/03/2017,9.012281186456597,0.0,1.06
07/05/2017,9.128968107314465,0.0,1.06
07/06/2017,9.019145588756016,0.0,1.06
07/07/2017,8.964234352111816,0.0,1.06
07/10/2017,8.957370676876334,0.0,1.06
07/11/2017,8.8200919779081,0.0,1.06
07/12/2017,8.991690956205275,0.0,1.06
07/13/2017,8.923051704661464,0.0,1.06
07/14/2017,8.861274393516679,0.0,1.06
07/17/2017,8.881867465462452,0.0,1.06
07/18/2017,8.902458740014868,0.0,1.06
07/19/2017,8.820092224875262,0.0,1.06
07/20/2017,8.85441258355837,0.0,1.06
07/21/2017,8.916187473425392,0.0,1.06
07/24/2017,8.888730774969904,0.0,1.06
07/25/2017,8.977961852971202,0.0,1.06
07/26/2017,8.909322903326112,0.0,1.06
07/27/2017,8.861276044561908,0.0,1.06
07/28/2017,8.799501603765847,0.0,1.06
07/31/2017,8.875002900991333,0.0,1.06
08/01/2017,8.799500099181278,0.0,1.06
08/02/2017,8.861275408737225,0.0,1.06
08/03/2017,8.854411842808261,0.0,1.06
08/04/2017,8.97796085222229,0.0,1.06
08/07/2017,9.094647864492499,0.0,1.06
08/08/2017,9.19074363440512,0.0,1.06
08/09/2017,9.060330512058446,0.0,1.06
08/10/2017,9.122104516318908,0.0,1.06
08/11/2017,9.053463345889462,0.0,1.06
08/14/2017,9.012283257534326,0.0,1.06
08/15/2017,9.108375813206633,0.0,1.06
08/16/2017,9.09464799115265,0.0,1.06
08/17/2017,9.101512967824116,0.0,1.06
08/18/2017,8.957369703634429,0.0,1.06
08/21/2017,9.026009803095457,0.0,1.06
08/22/2017,9.026008663309614,0.0,1.06
08/23/2017,9.005416768686732,0.0,1.06
08/24/2017,9.087785775094591,0.0,1.06
08/25/2017,9.135832038817265,0.0,1.06
08/28/2017,9.156424073319771,0.0,1.06
08/29/2017,9.170150789308279,0.0,1.06
08/30/2017,9.060329363918378,0.0,1.06
08/31/2017,9.032872464344818,0.0,1.06
09/01/2017,9.053465709207952,0.0,1.06
09/05/2017,9.08778539934983,0.0,1.06
09/06/2017,8.916187473425392,0.0,1.06
09/07/2017,8.902461051940918,0.0,1.06
09/08/2017,8.90932139686247,0.0,1.06
09/11/2017,8.957371075855116,0.0,1.06
09/12/2017,9.012282371520996,0.0,1.06
09/13/2017,9.005418387870332,0.0,1.06
09/14/2017,8.92991479522081,0.0,1.06
09/15/2017,8.971098826820917,0.0,1.06
09/18/2017,8.929914190897868,0.0,1.06
09/19/2017,9.032873210271998,0.0,1.06
09/20/2017,9.039736117595144,0.0,1.06
09/21/2017,9.053465709207952,0.0,1.06
09/22/2017,9.094647533457593,0.0,1.06
09/25/2017,9.046603078744422,0.0,1.06
09/26/2017,9.156423326276485,0.0,1.06
09/27/2017,9.204469922649906,0.0,1.06
09/28/2017,9.18373489354541,0.27,1.07
09/29/2017,9.30982954286948,0.0,1.07
10/02/2017,9.330845754258451,0.0,1.07
10/03/2017,9.414906661347805,0.0,1.07
10/04/2017,9.45693755826299,0.0,1.07
10/05/2017,9.51297976876218,0.0,1.07
10/06/2017,9.569020570707597,0.0,1.07
10/09/2017,9.484958087268692,0.0,1.07
10/10/2017,9.505973720489031,0.0,1.07
10/11/2017,9.456936443155284,0.0,1.07
10/12/2017,9.484959431219176,0.0,1.07
10/13/2017,9.562014473195708,0.0,1.07
10/16/2017,9.604045502558455,0.0,1.07
10/17/2017,9.519982792999576,0.0,1.07
10/18/2017,9.449931144714355,0.0,1.07
10/19/2017,9.435922390795513,0.0,1.07
10/20/2017,9.477954130959622,0.0,1.07
10/23/2017,9.498970976817118,0.0,1.07
10/24/2017,9.274804742100219,0.0,1.07
10/25/2017,9.239778487900416,0.0,1.07
10/26/2017,9.190744766088613,0.0,1.07
10/27/2017,9.043634900037938,0.0,1.07
10/30/2017,9.099676458432112,0.0,1.07
10/31/2017,9.134700612107082,0.0,1.07
11/01/2017,9.470947817854432,0.0,1.07
11/02/2017,9.211758021532365,0.0,1.07
11/03/2017,9.120691201271855,0.0,1.07
11/06/2017,9.036628946274877,0.0,1.07
11/07/2017,9.036628884082285,0.0,1.07
11/08/2017,9.050640106201172,0.0,1.07
11/09/2017,9.001604112833734,0.0,1.07
11/10/2017,9.092670271124707,0.0,1.07
11/13/2017,9.09967557059043,0.0,1.07
11/14/2017,9.057645267748283,0.0,1.07
11/15/2017,9.099675339012247,0.0,1.07
11/16/2017,9.169728043355791,0.0,1.07
11/17/2017,9.162721341760284,0.0,1.07
11/20/2017,9.211757913095736,0.0,1.07
11/21/2017,9.316835276797422,0.0,1.07
11/22/2017,9.372876495489066,0.0,1.07
11/24/2017,9.4429279874998,0.0,1.07
11/27/2017,9.421912755473747,0.0,1.07
11/28/2017,9.407902294517953,0.0,1.07
11/29/2017,9.309831144438686,0.0,1.07
11/30/2017,9.400896899273183,0.0,1.07
12/01/2017,9.421912256976185,0.0,1.07
12/04/2017,9.428917163304295,0.0,1.07
12/05/2017,9.407901039064516,0.0,1.07
12/06/2017,9.379881636535982,0.0,1.07
12/07/2017,9.323839519463773,0.0,1.07
12/08/2017,9.351860545590746,0.0,1.07
12/11/2017,9.351860777031078,0.0,1.07
12/12/2017,9.372873924069681,0.0,1.07
12/13/2017,9.337851054209018,0.0,1.07
12/14/2017,9.393891567554478,0.0,1.07
12/15/2017,9.365871069513856,0.0,1.07
12/18/2017,9.47795367589243,0.0,1.07
12/19/2017,9.512980333540945,0.0,1.07
12/20/2017,9.288816127526232,0.0,1.07
12/21/2017,9.260793890401093,0.0,1.07
12/22/2017,9.330844150147966,0.0,1.07
12/26/2017,9.37287666517066,0.0,1.07
12/27/2017,9.386883851481501,0.0,1.07
12/28/2017,9.402055940399,0.27,1.08
12/29/2017,9.330554819985563,0.0,1.08
01/02/2018,9.223307154797029,0.0,1.08
01/03/2018,9.151810723130028,0.0,1.08
01/04/2018,8.980214438275452,0.0,1.08
01/05/2018,9.008812268771091,0.0,1.08
01/08/2018,9.037413199893644,0.0,1.08
01/09/2018,8.973064937833046,0.0,1.08
01/10/2018,9.08031113781949,0.0,1.08
01/11/2018,9.116062936012806,0.0,1.08
01/12/2018,9.259057594215527,0.0,1.08
01/16/2018,9.2304582153724,0.0,1.08
01/17/2018,9.25905704498291,0.0,1.08
01/18/2018,9.273358345031738,0.0,1.08
01/19/2018,9.259057804737866,0.0,1.08
01/22/2018,9.359154792030338,0.0,1.08
01/23/2018,9.402054553077685,0.0,1.08
01/24/2018,9.473553976886794,0.0,1.08
01/25/2018,9.480703632847016,0.0,1.08
01/26/2018,9.45925346119159,0.0,1.08
01/29/2018,9.330554819985563,0.0,1.08
01/30/2018,9.20900716842007,0.0,1.08
01/31/2018,9.187560242450436,0.0,1.08
02/01/2018,9.051713553405888,0.0,1.08
02/02/2018,8.9802145999692,0.0,1.08
02/05/2018,8.79431771446725,0.0,1.08
02/06/2018,8.594122417076528,0.0,1.08
02/07/2018,8.687069024578241,0.0,1.08
02/08/2018,8.744268894260962,0.0,1.08
02/09/2018,8.701369924153894,0.0,1.08
02/12/2018,8.687069530006836,0.0,1.08
02/13/2018,8.67992094827035,0.0,1.08
02/14/2018,8.70851915353425,0.0,1.08
02/15/2018,8.830067833041735,0.0,1.08
02/16/2018,8.937314834513753,0.0,1.08
02/20/2018,9.03741300613099,0.0,1.08
02/21/2018,9.051710991670843,0.0,1.08
02/22/2018,9.073161636002833,0.0,1.08
02/23/2018,9.008814336362871,0.0,1.08
02/26/2018,9.137510813968058,0.0,1.08
02/27/2018,9.066011573786964,0.0,1.08
02/28/2018,8.951615179719346,0.0,1.08
03/01/2018,9.08746136951564,0.0,1.08
03/02/2018,8.737119479790227,0.0,1.08
03/05/2018,8.751417477087143,0.0,1.08
03/06/2018,8.76571917379194,0.0,1.08
03/07/2018,8.780017257842896,0.0,1.08
03/08/2018,8.830066363999972,0.0,1.08
03/09/2018,8.815766061103256,0.0,1.08
03/12/2018,8.894416124694818,0.0,1.08
03/13/2018,9.11606104683117,0.0,1.08
03/14/2018,8.994513002879025,0.0,1.08
03/15/2018,9.116060446176004,0.0,1.08
03/16/2018,9.01596295958679,0.0,1.08
03/19/2018,9.044561429420828,0.0,1.08
03/20/2018,9.087460657648663,0.0,1.08
03/21/2018,9.001662483086895,0.0,1.08
03/22/2018,8.908713930663469,0.0,1.08
03/23/2018,8.901564465742574,0.0,1.08
03/26/2018,8.887264569650755,0.0,1.08
03/27/2018,8.88726561011049,0.0,1.08
03/28/2018,8.729968516640547,0.0,1.08
03/29/2018,8.858666059004253,0.0,1.08
04/02/2018,8.83006783612066,0.0,1.08
04/03/2018,8.73711983361167,0.0,1.08
04/04/2018,8.751419183859065,0.0,0.81
04/05/2018,8.837215151470568,0.0,0.81
04/06/2018,8.87296704437129,0.0,0.81
04/09/2018,8.83721618607086,0.0,0.81
04/10/2018,8.98021307654601,0.0,0.81
04/11/2018,8.901564279849769,0.0,0.81
04/12/2018,8.937314310443233,0.0,0.81
04/13/2018,8.915865095543726,0.0,0.81
04/16/2018,8.808617948574767,0.0,0.81
04/17/2018,8.844367027282715,0.0,0.81
04/18/2018,8.851515180054305,0.0,0.81
04/19/2018,8.872966729345695,0.0,0.81
04/20/2018,8.8157678421165,0.0,0.81
04/23/2018,8.765719061600143,0.0,0.81
04/24/2018,8.708520292844991,0.0,0.81
04/25/2018,8.701370239257812,0.0,0.81
04/26/2018,8.708519703876386,0.0,0.81
04/27/2018,8.758567174435917,0.0,0.81
04/30/2018,8.772868479124813,0.0,0.81
05/01/2018,8.78716861892598,0.0,0.81
05/02/2018,8.894415084748504,0.0,0.81
05/03/2018,9.259057884505776,0.0,0.81
05/04/2018,9.437804422929666,0.0,0.81
05/07/2018,9.580801006811605,0.0,0.81
05/08/2018,9.573650360486198,0.0,0.81
05/09/2018,9.609400025454587,0.0,0.81
05/10/2018,9.580801006811605,0.0,0.81
05/11/2018,9.587951384214737,0.0,0.81
05/14/2018,9.616550401690011,0.0,0.81
05/15/2018,9.545052105614927,0.0,0.81
05/16/2018,9.659450254890656,0.0,0.81
05/17/2018,9.695199454702907,0.0,0.81
05/18/2018,9.795295217386842,0.0,0.81
05/21/2018,9.902545414980338,0.0,0.81
05/22/2018,9.974042486894959,0.0,0.81
05/23/2018,9.580801718399886,0.0,0.81
05/24/2018,9.888245785429554,0.0,0.81
05/25/2018,9.738095967399437,0.0,0.81
05/29/2018,9.745247693537198,0.0,0.81
05/30/2018,9.859645608111514,0.0,0.81
05/31/2018,9.873944646014397,0.0,0.81
06/01/2018,9.873944646014397,0.0,0.81
06/04/2018,9.909693081591886,0.0,0.81
06/05/2018,9.931143760681152,0.0,0.81
06/06/2018,9.873945004487435,0.0,0.81
06/07/2018,9.959744458517719,0.0,0.81
06/08/2018,9.938293093808147,0.0,0.81
06/11/2018,9.931144164497914,0.0,0.81
06/12/2018,9.995492084572906,0.0,0.81
06/13/2018,9.845344496801612,0.0,0.81
06/14/2018,9.788147132528623,0.0,0.81
06/15/2018,9.888244224758438,0.0,0.81
06/18/2018,9.845346298684836,0.0,0.81
06/19/2018,9.938293772449368,0.0,0.81
06/20/2018,9.966892600518394,0.0,0.81
06/21/2018,10.01694175048374,0.0,0.81
06/22/2018,10.045539902491228,0.0,0.81
06/25/2018,10.05984147119218,0.0,0.81
06/26/2018,10.066989488026769,0.0,0.81
06/27/2018,9.981193464701477,0.0,0.81
06/28/2018,9.902396676698041,0.28,0.8200000000000001
06/29/2018,10.084829511225665,0.0,0.8200000000000001
07/02/2018,10.033747985972406,0.0,0.8200000000000001
07/03/2018,10.092125160198167,0.0,0.8200000000000001
07/05/2018,10.245368214214043,0.0,0.8200000000000001
07/06/2018,10.311045820241151,0.0,0.8200000000000001
07/09/2018,10.37671934255195,0.0,0.8200000000000001
07/10/2018,10.332936208391436,0.0,0.8200000000000001
07/11/2018,10.216180949031578,0.0,0.8200000000000001
07/12/2018,10.311044692993164,0.0,0.8200000000000001
07/13/2018,10.354827880129132,0.0,0.8200000000000001
07/16/2018,10.281854707536796,0.0,0.8200000000000001
07/17/2018,10.289152600785808,0.0,0.8200000000000001
07/18/2018,10.135909747389348,0.0,0.8200000000000001
07/19/2018,10.084829731536034,0.0,0.8200000000000001
07/20/2018,10.25266634350068,0.0,0.8200000000000001
07/23/2018,9.960774946060845,0.0,0.8200000000000001
07/24/2018,10.230774568899678,0.0,0.8200000000000001
07/25/2018,10.194287166420153,0.0,0.8200000000000001
07/26/2018,10.208882538709508,0.0,0.8200000000000001
07/27/2018,10.28915291731017,0.0,0.8200000000000001
07/30/2018,10.296449712145805,0.0,0.8200000000000001
07/31/2018,10.281856509337175,0.0,0.8200000000000001
08/01/2018,10.267259831838903,0.0,0.8200000000000001
08/02/2018,10.281856710746764,0.0,0.8200000000000001
08/03/2018,10.325637651930878,0.0,0.8200000000000001
08/06/2018,10.223478388159334,0.0,0.8200000000000001
08/07/2018,10.274557987968203,0.0,0.8200000000000001
08/08/2018,10.194287963591314,0.0,0.8200000000000001
08/09/2018,10.092124916536546,0.0,0.8200000000000001
08/10/2018,10.077530793253317,0.0,0.8200000000000001
08/13/2018,10.17969337706598,0.0,0.8200000000000001
08/14/2018,10.216180002552202,0.0,0.8200000000000001
08/15/2018,10.2380724721362,0.0,0.8200000000000001
08/16/2018,10.274559020996094,0.0,0.8200000000000001
08/17/2018,10.281855634886712,0.0,0.8200000000000001
08/20/2018,10.318341207775132,0.0,0.8200000000000001
08/21/2018,10.39131565323068,0.0,0.8200000000000001
08/22/2018,10.508070016388242,0.0,0.8200000000000001
08/23/2018,10.500775155969192,0.0,0.8200000000000001
08/24/2018,10.508070016388242,0.0,0.8200000000000001
08/27/2018,10.529961585998535,0.0,0.8200000000000001
08/28/2018,10.529961774252156,0.0,0.8200000000000001
08/29/2018,10.595637275330345,0.0,0.8200000000000001
08/30/2018,10.639421567518973,0.0,0.8200000000000001
08/31/2018,10.69050123625782,0.0,0.8200000000000001
09/04/2018,10.68320448579153,0.0,0.8200000000000001
09/05/2018,10.602934994735548,0.0,0.8200000000000001
09/06/2018,10.66131239183711,0.0,0.8200000000000001
09/07/2018,10.734285189788947,0.0,0.8200000000000001
09/10/2018,10.668608628903872,0.0,0.8200000000000001
09/11/2018,10.624826329976353,0.0,0.8200000000000001
09/12/2018,10.6248261405259,0.0,0.8200000000000001
09/13/2018,10.58104319043234,0.0,0.8200000000000001
09/14/2018,10.551854027064788,0.0,0.8200000000000001
09/17/2018,10.500773327663723,0.0,0.8200000000000001
09/18/2018,10.515368204585108,0.0,0.8200000000000001
09/19/2018,10.362125081668738,0.0,0.8200000000000001
09/20/2018,10.19428807367085,0.0,0.8200000000000001
09/21/2018,10.194288763865567,0.0,0.8200000000000001
09/24/2018,10.427799984905832,0.0,0.8200000000000001
09/25/2018,10.318342131500286,0.0,0.8200000000000001
09/26/2018,10.347529964861048,0.0,0.8200000000000001
09/27/2018,10.245523557548625,0.29,0.8400000000000001
09/28/2018,10.312584637263614,0.0,0.8400000000000001
10/01/2018,10.431805342082628,0.0,0.8400000000000001
10/02/2018,10.252974107881833,0.0,0.8400000000000001
10/03/2018,10.267876665550983,0.0,0.8400000000000001
10/04/2018,10.23061987255802,0.0,0.8400000000000001
10/05/2018,10.185911982612856,0.0,0.8400000000000001
10/08/2018,10.156108860549788,0.0,0.8400000000000001
10/09/2018,10.379646555550122,0.0,0.8400000000000001
10/10/2018,10.334938384314455,0.0,0.8400000000000001
10/11/2018,10.208265072874811,0.0,0.8400000000000001
10/12/2018,10.163559106231217,0.0,0.8400000000000001
10/15/2018,10.081594535198956,0.0,0.8400000000000001
10/16/2018,10.334939455622674,0.0,0.8400000000000001
10/17/2018,10.52867177677383,0.0,0.8400000000000001
10/18/2018,10.58083079968694,0.0,0.8400000000000001
10/19/2018,10.394549773186299,0.0,0.8400000000000001
10/22/2018,10.402000078796933,0.0,0.8400000000000001
10/23/2018,10.357292323450832,0.0,0.8400000000000001
10/24/2018,10.439257264456035,0.0,0.8400000000000001
10/25/2018,10.34984128015169,0.0,0.8400000000000001
10/26/2018,10.334938143487125,0.0,0.8400000000000001
10/29/2018,10.394548510465548,0.0,0.8400000000000001
10/30/2018,10.193365352109558,0.0,0.8400000000000001
10/31/2018,10.655342883240342,0.0,0.8400000000000001
11/01/2018,10.804370267266721,0.0,0.8400000000000001
11/02/2018,10.729856692968387,0.0,0.8400000000000001
11/05/2018,10.819273654413218,0.0,0.8400000000000001
11/06/2018,10.78201565139894,0.0,0.8400000000000001
11/07/2018,10.796918466301703,0.0,0.8400000000000001
11/08/2018,10.804369028672212,0.0,0.8400000000000001
11/09/2018,10.82672315339142,0.0,0.8400000000000001
11/12/2018,10.87143074323748,0.0,0.8400000000000001
11/13/2018,10.856527478444756,0.0,0.8400000000000001
11/14/2018,10.91613822961039,0.0,0.8400000000000001
11/15/2018,10.804369559993841,0.0,0.8400000000000001
11/16/2018,10.640440995285111,0.0,0.8400000000000001
11/19/2018,10.655344763459121,0.0,0.8400000000000001
11/20/2018,10.56592864532384,0.0,0.8400000000000001
11/21/2018,10.43180396893538,0.0,0.8400000000000001
11/23/2018,10.461611097363207,0.0,0.8400000000000001
11/26/2018,10.588283442747466,0.0,0.8400000000000001
11/27/2018,10.632991445576254,0.0,0.8400000000000001
11/28/2018,10.565928528134108,0.0,0.8400000000000001
11/29/2018,10.670247628101906,0.0,0.8400000000000001
11/30/2018,10.647892400717016,0.0,0.8400000000000001
12/03/2018,10.714953880049933,0.0,0.8400000000000001
12/04/2018,10.68514993875425,0.0,0.8400000000000001
12/06/2018,10.506318494969745,0.0,0.8400000000000001
12/07/2018,10.506318291743153,0.0,0.8400000000000001
12/10/2018,10.461610741119914,0.0,0.8400000000000001
12/11/2018,10.47651432311249,0.0,0.8400000000000001
12/12/2018,10.625538161983187,0.0,0.8400000000000001
12/13/2018,10.565927700698321,0.0,0.8400000000000001
12/14/2018,10.49141622884132,0.0,0.8400000000000001
12/17/2018,10.565928500990994,0.0,0.8400000000000001
12/18/2018,10.290231059073983,0.0,0.8400000000000001
12/19/2018,10.372194807797486,0.0,0.8400000000000001
12/20/2018,10.11139997047935,0.0,0.8400000000000001
12/21/2018,9.828250630635798,0.0,0.8400000000000001
12/24/2018,9.872958501532363,0.0,0.8400000000000001
12/26/2018,9.656869614678458,0.0,0.8400000000000001
12/27/2018,9.825592890357282,0.31,0.8800000000000001
12/28/2018,9.985791206359863,0.0,0.8800000000000001
12/31/2018,9.993419755367853,0.0,0.8800000000000001
01/02/2019,9.833220538227497,0.0,0.8800000000000001
01/03/2019,9.9857907171495,0.0,0.8800000000000001
01/04/2019,10.031561310273378,0.0,0.8800000000000001
01/07/2019,10.207019816713354,0.0,0.8800000000000001
01/08/2019,10.634218573150921,0.0,0.8800000000000001
01/09/2019,10.741018461882138,0.0,0.8800000000000001
01/10/2019,10.679990879206334,0.0,0.8800000000000001
01/11/2019,10.77153265668943,0.0,0.8800000000000001
01/14/2019,10.939362450729394,0.0,0.8800000000000001
01/15/2019,10.93936069522655,0.0,0.8800000000000001
01/16/2019,10.870704739653327,0.0,0.8800000000000001
01/17/2019,10.779161428834614,0.0,0.8800000000000001
01/18/2019,10.71050497844309,0.0,0.8800000000000001
01/22/2019,10.618963211858087,0.0,0.8800000000000001
01/23/2019,10.496903126095686,0.0,0.8800000000000001
01/24/2019,10.626590901112046,0.0,0.8800000000000001
01/25/2019,10.824931966324522,0.0,0.8800000000000001
01/28/2019,10.786790978075,0.0,0.8800000000000001
01/29/2019,10.824932645818434,0.0,0.8800000000000001
01/30/2019,10.885961853752221,0.0,0.8800000000000001
01/31/2019,10.89358858807873,0.0,0.8800000000000001
02/01/2019,10.992761851065191,0.0,0.8800000000000001
02/04/2019,10.802048287998948,0.0,0.8800000000000001
02/05/2019,10.916475619445295,0.0,0.8800000000000001
02/06/2019,10.969876248469197,0.0,0.8800000000000001
02/07/2019,10.870704739653327,0.0,0.8800000000000001
02/08/2019,10.77153225127568,0.0,0.8800000000000001
02/11/2019,10.809675872160321,0.0,0.8800000000000001
02/12/2019,10.809676148713347,0.0,0.8800000000000001
02/13/2019,10.794417739508534,0.0,0.8800000000000001
02/14/2019,10.763903097140917,0.0,0.8800000000000001
02/15/2019,10.72576201007254,0.0,0.8800000000000001
02/19/2019,10.718133590565026,0.0,0.8800000000000001
02/20/2019,10.748647799398865,0.0,0.8800000000000001
02/21/2019,10.908847945817527,0.0,0.8800000000000001
02/22/2019,11.36656133235447,0.0,0.8800000000000001
02/25/2019,11.572532932455577,0.0,0.8800000000000001
02/26/2019,11.519134466087879,0.0,0.8800000000000001
02/27/2019,11.450475547825251,0.0,0.8800000000000001
02/28/2019,11.549647834879893,0.0,0.8800000000000001
03/01/2019,11.702219406377996,0.0,0.8800000000000001
03/04/2019,11.595419229178862,0.0,0.8800000000000001
03/05/2019,11.587790359759975,0.0,0.8800000000000001
03/06/2019,11.618303443873966,0.0,0.8800000000000001
03/07/2019,11.534389922282047,0.0,0.8800000000000001
03/08/2019,11.34367409423747,0.0,0.8800000000000001
03/11/2019,11.587789613866631,0.0,0.8800000000000001
03/12/2019,11.717473983764648,0.0,0.8800000000000001
03/13/2019,11.717474472845614,0.0,0.8800000000000001
03/14/2019,11.648818547015068,0.0,0.8800000000000001
03/15/2019,11.824275162609522,0.0,0.8800000000000001
03/18/2019,11.839532793898256,0.0,0.8800000000000001
03/19/2019,11.824276048525297,0.0,0.8800000000000001
03/20/2019,11.67170459104151,0.0,0.8800000000000001
03/21/2019,11.702219009399414,0.0,0.8800000000000001
03/22/2019,11.686961002476268,0.0,0.8800000000000001
03/25/2019,11.557274841599806,0.0,0.8800000000000001
03/26/2019,11.679334170847817,0.0,0.8800000000000001
03/27/2019,11.72510356818978,0.0,0.8800000000000001
03/28/2019,11.84120038829826,0.33,1.2100000000000002
03/29/2019,11.926950621469837,0.0,1.2100000000000002
04/01/2019,11.825609957397113,0.0,1.2100000000000002
04/02/2019,11.856791462927339,0.0,1.2100000000000002
04/03/2019,11.887973612603043,0.0,1.2100000000000002
04/04/2019,11.981518476497467,0.0,1.2100000000000002
04/05/2019,12.020494731096683,0.0,1.2100000000000002
04/08/2019,12.036084858396832,0.0,1.2100000000000002
04/09/2019,12.02049446105957,0.0,1.2100000000000002
04/10/2019,12.05947156954249,0.0,1.2100000000000002
04/11/2019,12.036085845299715,0.0,1.2100000000000002
04/12/2019,12.059471773380178,0.0,1.2100000000000002
04/15/2019,12.02049446105957,0.0,1.2100000000000002
04/16/2019,12.067267830622837,0.0,1.2100000000000002
04/17/2019,12.090653828516492,0.0,1.2100000000000002
04/18/2019,12.020494181990351,0.0,1.2100000000000002
04/22/2019,11.950336693391753,0.0,1.2100000000000002
04/23/2019,11.989315271005289,0.0,1.2100000000000002
04/24/2019,11.989313772404321,0.0,1.2100000000000002
04/25/2019,11.864587783813477,0.0,1.2100000000000002
04/26/2019,11.86458703348198,0.0,1.2100000000000002
04/29/2019,11.833405764376485,0.0,1.2100000000000002
04/30/2019,11.87238213118492,0.0,1.2100000000000002
05/01/2019,11.810018565821492,0.0,1.2100000000000002
05/02/2019,11.638520309019336,0.0,1.2100000000000002
05/03/2019,11.669702431234683,0.0,1.2100000000000002
05/06/2019,11.6774979315375,0.0,1.2100000000000002
05/07/2019,11.708680148141594,0.0,1.2100000000000002
