PBW,Invesco WilderHill Clean Energy,
Date,Price,Dividend,Annualized Dividend
12/16/2009,43.82658114843798,0.0,0.0
12/17/2009,43.30195444925997,0.0,0.0
12/18/2009,43.38266372680664,0.0,0.0
12/21/2009,43.907291646229794,0.0,0.0
12/22/2009,44.51262972156752,0.0,0.0
12/23/2009,45.03726130550512,0.0,0.0
12/24/2009,45.037269270729595,0.0,0.0
12/28/2009,44.99689415788555,0.0,0.0
12/29/2009,45.481169719335824,0.0,0.0
12/30/2009,44.59335414390393,0.0,0.0
12/31/2009,44.75476388607455,0.0,0.0
01/04/2010,44.754772916335426,0.0,0.0
01/05/2010,45.884740883607236,0.0,0.0
01/06/2010,46.4093585689692,0.0,0.0
01/07/2010,47.01470393483735,0.0,0.0
01/08/2010,46.81292704903904,0.0,0.0
01/11/2010,47.821811305168396,0.0,0.0
01/12/2010,47.01470937922383,0.0,0.0
01/13/2010,46.207578828282635,0.0,0.0
01/14/2010,46.08650910377056,0.0,0.0
01/15/2010,44.91620290880155,0.0,0.0
01/19/2010,43.66515995698586,0.0,0.0
01/20/2010,43.90729844682341,0.0,0.0
01/21/2010,43.70550965441783,0.0,0.0
01/22/2010,42.050929844483036,0.0,0.0
01/25/2010,40.67881286084001,0.0,0.0
01/26/2010,40.67881426716929,0.0,0.0
01/27/2010,40.47702407836914,0.0,0.0
01/28/2010,40.67882518226888,0.0,0.0
01/29/2010,39.7909900507377,0.0,0.0
02/01/2010,38.62066310070219,0.0,0.0
02/02/2010,39.62955129750877,0.0,0.0
02/03/2010,39.952411324489866,0.0,0.0
02/04/2010,39.50849662233893,0.0,0.0
02/05/2010,37.40997869328167,0.0,0.0
02/08/2010,37.61175118782748,0.0,0.0
02/09/2010,37.773180229846076,0.0,0.0
02/10/2010,37.61175677613256,0.0,0.0
02/11/2010,37.53104836029532,0.0,0.0
02/12/2010,38.297818469869824,0.0,0.0
02/16/2010,38.90315169604455,0.0,0.0
02/17/2010,39.629554077495854,0.0,0.0
02/18/2010,39.58920046943804,0.0,0.0
02/19/2010,39.38742173743043,0.0,0.0
02/22/2010,39.38742491289519,0.0,0.0
02/23/2010,38.943518184049225,0.0,0.0
02/24/2010,38.21709481129683,0.0,0.0
02/25/2010,37.36962494013155,0.0,0.0
02/26/2010,38.176746820520684,0.0,0.0
03/01/2010,37.97496304262821,0.0,0.0
03/02/2010,38.49959108162796,0.0,0.0
03/03/2010,38.943506401172144,0.0,0.0
03/04/2010,39.26635360692617,0.0,0.0
03/05/2010,39.18563943637674,0.0,0.0
03/08/2010,39.629561393721396,0.0,0.0
03/09/2010,39.26636110126079,0.0,0.0
03/10/2010,39.50848526544128,0.0,0.0
03/11/2010,39.871684753641276,0.0,0.0
03/12/2010,40.88059234735614,0.0,0.0
03/15/2010,40.355973420540735,0.0,0.0
03/16/2010,40.033126424100914,0.0,0.0
03/17/2010,40.19454223949032,0.0,0.0
03/18/2010,40.35596784568144,0.0,0.0
03/19/2010,38.98386001586914,0.0,0.0
03/22/2010,38.6610263751904,0.0,0.0
03/23/2010,39.589206969393075,0.0,0.0
03/24/2010,40.84023969326475,0.0,0.0
03/25/2010,40.03312255974433,0.0,0.0
03/26/2010,39.54884990744522,0.0,0.0
03/29/2010,39.83133383742884,0.0,0.0
03/30/2010,40.19455076898593,0.0,0.0
03/31/2010,40.35596258256847,0.0,0.0
04/01/2010,40.557759819030764,0.0,0.0
04/05/2010,40.396326202730386,0.0,0.0
04/06/2010,40.39631032105641,0.0,0.0
04/07/2010,40.51738321168614,0.0,0.0
04/08/2010,40.638450980762805,0.0,0.0
04/09/2010,41.12272893335488,0.0,0.0
04/12/2010,41.0420161614914,0.0,0.0
04/13/2010,40.7595200937957,0.0,0.0
04/14/2010,41.00166382781435,0.0,0.0
04/15/2010,41.44557666107943,0.0,0.0
04/16/2010,42.13163432600271,0.0,0.0
04/19/2010,41.12272259309903,0.0,0.0
04/20/2010,41.00166649944643,0.0,0.0
04/21/2010,41.647347876909016,0.0,0.0
04/22/2010,41.00165011715806,0.0,0.0
04/23/2010,41.808785412592414,0.0,0.0
04/26/2010,42.131623706662985,0.0,0.0
04/27/2010,41.64735463078306,0.0,0.0
04/28/2010,40.9209491084404,0.0,0.0
04/29/2010,40.920953729317695,0.0,0.0
04/30/2010,41.88949391002645,0.0,0.0
05/03/2010,41.00166649944643,0.0,0.0
05/04/2010,40.920955300130636,0.0,0.0
05/05/2010,39.10494529869613,0.0,0.0
05/06/2010,38.41888375002904,0.0,0.0
05/07/2010,36.401077669794006,0.0,0.0
05/10/2010,37.4906927017886,0.0,0.0
05/11/2010,37.97496033185847,0.0,0.0
05/12/2010,38.21709812139809,0.0,0.0
05/13/2010,39.1452879831581,0.0,0.0
05/14/2010,38.62066187260145,0.0,0.0
05/17/2010,37.853903814724895,0.0,0.0
05/18/2010,37.7328443951077,0.0,0.0
05/19/2010,36.5221461064398,0.0,0.0
05/20/2010,34.54471081433186,0.0,0.0
05/21/2010,32.84975909335169,0.0,0.0
05/24/2010,34.90792232950838,0.0,0.0
05/25/2010,33.01118250450972,0.0,0.0
05/26/2010,33.899022840216226,0.0,0.0
05/27/2010,34.70613179458219,0.0,0.0
05/28/2010,35.916802104389106,0.0,0.0
06/01/2010,34.86755622762752,0.0,0.0
06/02/2010,34.46398825302832,0.0,0.0
06/03/2010,35.75538460520525,0.0,0.0
06/04/2010,35.43254403021261,0.0,0.0
06/07/2010,34.141153950334534,0.0,0.0
06/08/2010,33.21296599821685,0.0,0.0
06/09/2010,33.132250135721556,0.0,0.0
06/10/2010,33.17260378556323,0.0,0.0
06/11/2010,33.737586852470244,0.0,0.0
06/14/2010,34.86756611374173,0.0,0.0
06/15/2010,35.150042719680506,0.0,0.0
06/16/2010,36.52215576171875,0.0,0.0
06/17/2010,36.52215576171875,0.0,0.0
06/18/2010,36.643213786490726,0.0,0.0
06/21/2010,37.16784762995735,0.0,0.0
06/22/2010,36.23966481514865,0.0,0.0
06/23/2010,35.3518298045282,0.0,0.0
06/24/2010,35.31147013722696,0.0,0.0
06/25/2010,35.028978842047025,0.0,0.0
06/28/2010,35.27111643708928,0.0,0.0
06/29/2010,34.54471954472216,0.0,0.0
06/30/2010,33.495454644957434,0.0,0.0
07/01/2010,33.37439546555714,0.0,0.0
07/02/2010,33.6568717956543,0.0,0.0
07/06/2010,34.06044151475691,0.0,0.0
07/07/2010,33.85865292020298,0.0,0.0
07/08/2010,35.27111499465976,0.0,0.0
07/09/2010,35.35182655660239,0.0,0.0
07/12/2010,36.15894393270286,0.0,0.0
07/13/2010,35.755400597120754,0.0,0.0
07/14/2010,36.15895138697915,0.0,0.0
07/15/2010,36.441446181157865,0.0,0.0
07/16/2010,35.997522347375686,0.0,0.0
07/19/2010,35.35183188947351,0.0,0.0
07/20/2010,34.665769755930704,0.0,0.0
07/21/2010,36.320366293697035,0.0,0.0
07/22/2010,36.037871639301436,0.0,0.0
07/23/2010,36.80463848268233,0.0,0.0
07/26/2010,37.89425160889455,0.0,0.0
07/27/2010,38.94350335941167,0.0,0.0
07/28/2010,37.73283359425809,0.0,0.0
07/29/2010,37.65211418986969,0.0,0.0
07/30/2010,37.28890571852376,0.0,0.0
08/02/2010,37.450343023514655,0.0,0.0
08/03/2010,37.40997595208575,0.0,0.0
08/04/2010,37.16784522842114,0.0,0.0
08/05/2010,37.288911905219265,0.0,0.0
08/06/2010,37.2081981286719,0.0,0.0
08/09/2010,37.77318634943256,0.0,0.0
08/10/2010,37.773195159234625,0.0,0.0
08/11/2010,37.04678461036307,0.0,0.0
08/12/2010,34.78683814940364,0.0,0.0
08/13/2010,35.19039991406005,0.0,0.0
08/16/2010,34.62541676390051,0.0,0.0
08/17/2010,35.755389055555774,0.0,0.0
08/18/2010,35.876457825841186,0.0,0.0
08/19/2010,35.99751707062986,0.0,0.0
08/20/2010,34.82720426801241,0.0,0.0
08/23/2010,34.90790453012924,0.0,0.0
08/24/2010,34.06043593480641,0.0,0.0
08/25/2010,33.49545617639666,0.0,0.0
08/26/2010,34.221855138183635,0.0,0.0
08/27/2010,34.1411572676342,0.0,0.0
08/30/2010,35.06933606334421,0.0,0.0
08/31/2010,34.30257305791575,0.0,0.0
09/01/2010,35.10968774678745,0.0,0.0
09/02/2010,35.79575596464759,0.0,0.0
09/03/2010,36.80464515265742,0.0,0.0
09/07/2010,36.723935627805595,0.0,0.0
09/08/2010,36.68356704711914,0.0,0.0
09/09/2010,37.167835883006106,0.0,0.0
09/10/2010,36.68358027037151,0.0,0.0
09/13/2010,36.88535408306439,0.0,0.0
09/14/2010,36.92571383656634,0.0,0.0
09/15/2010,37.127494159524154,0.0,0.0
09/16/2010,36.84498943168416,0.0,0.0
09/17/2010,37.490698522520155,0.0,0.0
09/20/2010,37.087132082224485,0.0,0.0
09/21/2010,37.69247055053711,0.0,0.0
09/22/2010,37.571410483006375,0.0,0.0
09/23/2010,37.08713866190431,0.0,0.0
09/24/2010,37.77318959646648,0.0,0.0
09/27/2010,38.580302527087476,0.0,0.0
09/28/2010,38.49960412470331,0.0,0.0
09/29/2010,38.701371133881786,0.0,0.0
09/30/2010,39.871688842773445,0.0,0.0
10/01/2010,40.07348577525871,0.0,0.0
10/04/2010,39.79098283926205,0.0,0.0
10/05/2010,39.42778769007194,0.0,0.0
10/06/2010,39.912061253962015,0.0,0.0
10/07/2010,39.83133556529692,0.0,0.0
10/08/2010,39.91204660727783,0.0,0.0
10/11/2010,40.355965642645806,0.0,0.0
10/12/2010,40.79988098144532,0.0,0.0
10/13/2010,41.24379963828781,0.0,0.0
10/14/2010,41.64735133184452,0.0,0.0
10/15/2010,42.37376948211092,0.0,0.0
10/18/2010,41.44557678114265,0.0,0.0
10/19/2010,40.84023187600979,0.0,0.0
10/20/2010,39.831340303087075,0.0,0.0
10/21/2010,40.55775328764344,0.0,0.0
10/22/2010,39.95242358519983,0.0,0.0
10/25/2010,40.719167876056346,0.0,0.0
10/26/2010,40.63846025760437,0.0,0.0
10/27/2010,40.63845681241714,0.0,0.0
10/28/2010,41.12272960563924,0.0,0.0
10/29/2010,40.557759819030764,0.0,0.0
11/01/2010,40.598106245264034,0.0,0.0
11/02/2010,40.557745801399236,0.0,0.0
11/03/2010,40.67880940438407,0.0,0.0
11/04/2010,41.364860830906984,0.0,0.0
11/05/2010,42.212343031633154,0.0,0.0
11/08/2010,42.25269522209215,0.0,0.0
11/09/2010,42.77733435997597,0.0,0.0
11/10/2010,41.88949303399798,0.0,0.0
11/11/2010,41.687723361758756,0.0,0.0
11/12/2010,41.28415940872878,0.0,0.0
11/15/2010,40.71916961669922,0.0,0.0
11/16/2010,40.19454428848287,0.0,0.0
11/17/2010,39.06457697104764,0.0,0.0
11/18/2010,39.50849710469677,0.0,0.0
11/19/2010,39.14529708699022,0.0,0.0
11/22/2010,39.38742541448876,0.0,0.0
11/23/2010,39.14529241690677,0.0,0.0
11/24/2010,39.62955811234548,0.0,0.0
11/26/2010,39.79097575251415,0.0,0.0
11/29/2010,39.62956237792969,0.0,0.0
11/30/2010,39.225996601558585,0.0,0.0
12/01/2010,39.75062353385939,0.0,0.0
12/02/2010,39.58920586891074,0.0,0.0
12/03/2010,39.79098085735297,0.0,0.0
12/06/2010,40.598100067338216,0.0,0.0
12/07/2010,41.76842543658088,0.0,0.0
12/08/2010,41.28415537665043,0.0,0.0
12/09/2010,41.64736077370824,0.0,0.0
12/10/2010,41.56664408141099,0.0,0.0
12/13/2010,42.050919029087304,0.0,0.0
12/14/2010,41.76842366504038,0.0,0.0
12/15/2010,41.40522112134917,0.0,0.0
12/16/2010,41.68771296681917,0.0,0.0
12/17/2010,41.20344682261217,0.0,0.0
12/20/2010,41.12273296620243,0.0,0.0
12/21/2010,41.36485467069782,0.0,0.0
12/22/2010,41.768425626960465,0.0,0.0
12/23/2010,42.05091268958916,0.0,0.0
12/27/2010,41.808779256393336,0.0,0.0
12/28/2010,42.29304288511853,0.0,0.0
12/29/2010,41.72806510276635,0.0,0.0
12/30/2010,41.80877752463627,0.0,0.0
12/31/2010,42.010554592651744,0.0,0.0
01/03/2011,42.25269211024674,0.0,0.0
01/04/2011,42.8580322265625,0.0,0.0
01/05/2011,42.85803189200635,0.0,0.0
01/06/2011,43.18088224507164,0.0,0.0
01/07/2011,43.05981311936028,0.0,0.0
01/10/2011,42.93874183223871,0.0,0.0
01/11/2011,43.74585689659207,0.0,0.0
01/12/2011,44.10906908948197,0.0,0.0
01/13/2011,44.351209159979675,0.0,0.0
01/14/2011,44.109072571437586,0.0,0.0
01/18/2011,43.907293673684634,0.0,0.0
01/19/2011,44.63370165157477,0.0,0.0
01/20/2011,42.85803329578518,0.0,0.0
01/21/2011,43.180889653933555,0.0,0.0
01/24/2011,42.494833700708114,0.0,0.0
01/25/2011,43.01946163038138,0.0,0.0
01/26/2011,42.89839238926283,0.0,0.0
01/27/2011,42.97909994521422,0.0,0.0
01/28/2011,43.18088165662816,0.0,0.0
01/31/2011,41.88949442911647,0.0,0.0
02/01/2011,42.414116910464344,0.0,0.0
02/02/2011,43.14052876063436,0.0,0.0
02/03/2011,44.109077835462514,0.0,0.0
02/04/2011,43.82658465606323,0.0,0.0
02/07/2011,43.584454457694235,0.0,0.0
02/08/2011,44.43191701799333,0.0,0.0
02/09/2011,44.351208856175724,0.0,0.0
02/10/2011,43.624788478922156,0.0,0.0
02/11/2011,43.745860711294206,0.0,0.0
02/14/2011,44.39156059746269,0.0,0.0
02/15/2011,44.4722695643926,0.0,0.0
02/16/2011,44.875826088948436,0.0,0.0
02/17/2011,45.31975792017132,0.0,0.0
02/18/2011,45.844375703012176,0.0,0.0
02/22/2011,44.633700855250176,0.0,0.0
02/23/2011,43.82658343817793,0.0,0.0
02/24/2011,43.18088972456331,0.0,0.0
02/25/2011,43.866939544677734,0.0,0.0
02/28/2011,43.866930571926915,0.0,0.0
03/01/2011,43.5037323106679,0.0,0.0
03/02/2011,42.414127349853516,0.0,0.0
03/03/2011,43.019454282628715,0.0,0.0
03/04/2011,43.10017894222169,0.0,0.0
03/07/2011,42.77732986431444,0.0,0.0
03/08/2011,41.72807960466554,0.0,0.0
03/09/2011,41.889500049823546,0.0,0.0
03/10/2011,41.28417226960671,0.0,0.0
03/11/2011,40.113832654390556,0.0,0.0
03/14/2011,40.43668617869434,0.0,0.0
03/15/2011,40.396315833612455,0.0,0.0
03/16/2011,41.92983784193301,0.0,0.0
03/17/2011,41.44557582120681,0.0,0.0
03/18/2011,41.324509096395694,0.0,0.0
03/21/2011,41.32450552495651,0.0,0.0
03/22/2011,41.3648681640625,0.0,0.0
03/23/2011,41.20344367251709,0.0,0.0
03/24/2011,41.44556501127894,0.0,0.0
03/25/2011,42.09127285963589,0.0,0.0
03/28/2011,42.212345123291016,0.0,0.0
03/29/2011,42.49482962810199,0.0,0.0
03/30/2011,43.50373285714547,0.0,0.0
03/31/2011,43.58443657309407,0.0,0.0
04/01/2011,43.907293963020834,0.0,0.0
04/04/2011,43.10018401497165,0.0,0.0
04/05/2011,43.14052441055683,0.0,0.0
04/06/2011,43.140528322527146,0.0,0.0
04/07/2011,43.22123658578111,0.0,0.0
04/08/2011,42.77731277255663,0.0,0.0
04/11/2011,42.050918404485394,0.0,0.0
04/12/2011,41.44557337447144,0.0,0.0
04/13/2011,41.203445619683706,0.0,0.0
04/14/2011,40.39631410383743,0.0,0.0
04/15/2011,41.0420161614914,0.0,0.0
04/18/2011,39.912044186111025,0.0,0.0
04/19/2011,40.11382923832124,0.0,0.0
04/20/2011,40.11382981962724,0.0,0.0
04/21/2011,40.79988031575909,0.0,0.0
04/25/2011,40.759525299072266,0.0,0.0
04/26/2011,40.75952355710959,0.0,0.0
04/27/2011,41.1227337413692,0.0,0.0
04/28/2011,41.08237490463011,0.0,0.0
04/29/2011,41.84914062838496,0.0,0.0
05/02/2011,41.768429971338264,0.0,0.0
05/03/2011,41.28415765502191,0.0,0.0
05/04/2011,40.35597008685119,0.0,0.0
05/05/2011,39.145296857322585,0.0,0.0
05/06/2011,39.589201134221796,0.0,0.0
05/09/2011,39.83133283679101,0.0,0.0
05/10/2011,40.07347207605673,0.0,0.0
05/11/2011,39.99276088013559,0.0,0.0
05/12/2011,39.145282027566715,0.0,0.0
05/13/2011,39.427789783333466,0.0,0.0
05/16/2011,38.78209365869469,0.0,0.0
05/17/2011,38.176739465049465,0.0,0.0
05/18/2011,38.13638719119967,0.0,0.0
05/19/2011,38.539960759560394,0.0,0.0
05/20/2011,38.1767474814133,0.0,0.0
05/23/2011,37.20819195536781,0.0,0.0
05/24/2011,37.08714271154203,0.0,0.0
05/25/2011,36.64322372814036,0.0,0.0
05/26/2011,36.96606098100784,0.0,0.0
05/27/2011,37.45033884657357,0.0,0.0
05/31/2011,38.17674320017314,0.0,0.0
06/01/2011,38.378519666474745,0.0,0.0
06/02/2011,37.57140041763652,0.0,0.0
06/03/2011,37.0064149720305,0.0,0.0
06/06/2011,36.76428263707398,0.0,0.0
06/07/2011,36.441446181157865,0.0,0.0
06/08/2011,36.11858189149242,0.0,0.0
06/09/2011,35.432535332779935,0.0,0.0
06/10/2011,35.23075834180921,0.0,0.0
06/13/2011,35.06933143892736,0.0,0.0
06/14/2011,35.190407058949695,0.0,0.0
06/15/2011,35.02897609288866,0.0,0.0
06/16/2011,34.746492413487495,0.0,0.0
06/17/2011,34.66577147031293,0.0,0.0
06/20/2011,34.34292221069336,0.0,0.0
06/21/2011,34.5447050959785,0.0,0.0
06/22/2011,34.66578003831448,0.0,0.0
06/23/2011,34.504346659778676,0.0,0.0
06/24/2011,35.15005046340731,0.0,0.0
06/27/2011,35.392180063815694,0.0,0.0
06/28/2011,35.311474449512005,0.0,0.0
06/29/2011,35.7553828726927,0.0,0.0
06/30/2011,35.87646977861845,0.0,0.0
07/01/2011,36.2396521175285,0.0,0.0
07/05/2011,36.60286058739479,0.0,0.0
07/06/2011,36.19930373741215,0.0,0.0
07/07/2011,36.683576107839066,0.0,0.0
07/08/2011,35.95716335600138,0.0,0.0
07/11/2011,36.07823903690423,0.0,0.0
07/12/2011,34.70612716674805,0.0,0.0
07/13/2011,35.069337368863074,0.0,0.0
07/14/2011,34.90791336692364,0.0,0.0
07/15/2011,34.54470028339685,0.0,0.0
07/18/2011,34.42363566373661,0.0,0.0
07/19/2011,33.93936775176435,0.0,0.0
07/20/2011,34.58506151998052,0.0,0.0
07/21/2011,34.7868464288928,0.0,0.0
07/22/2011,35.109688140254335,0.0,0.0
07/25/2011,35.028971206021666,0.0,0.0
07/26/2011,34.907915306814076,0.0,0.0
07/27/2011,34.94827174810951,0.0,0.0
07/28/2011,33.49544074586728,0.0,0.0
07/29/2011,33.01117841398947,0.0,0.0
08/01/2011,33.8586593192806,0.0,0.0
08/02/2011,33.37438040694646,0.0,0.0
08/03/2011,31.92157154488336,0.0,0.0
08/04/2011,31.558368831527204,0.0,0.0
08/05/2011,29.50020863659789,0.0,0.0
08/08/2011,27.4824110966705,0.0,0.0
08/09/2011,27.159564990484363,0.0,0.0
08/10/2011,27.603481898147173,0.0,0.0
08/11/2011,27.926325447842306,0.0,0.0
08/12/2011,29.217721939086914,0.0,0.0
08/15/2011,29.338787099504,0.0,0.0
08/16/2011,29.540567841166045,0.0,0.0
08/17/2011,29.258081807650665,0.0,0.0
08/18/2011,28.652732017345,0.0,0.0
08/19/2011,26.554223137414947,0.0,0.0
08/22/2011,26.9174264632798,0.0,0.0
08/23/2011,26.473514984664522,0.0,0.0
08/24/2011,27.60348334551836,0.0,0.0
08/25/2011,28.087751327765634,0.0,0.0
08/26/2011,27.240272700357778,0.0,0.0
08/29/2011,28.410601354951734,0.0,0.0
08/30/2011,28.854519942598486,0.0,0.0
08/31/2011,29.62127809738841,0.0,0.0
09/01/2011,29.29843332668055,0.0,0.0
09/02/2011,28.329884353361678,0.0,0.0
09/06/2011,26.55422737746623,0.0,0.0
09/07/2011,27.482413771939783,0.0,0.0
09/08/2011,28.08775553360341,0.0,0.0
09/09/2011,27.36134214126409,0.0,0.0
09/12/2011,26.59458351135254,0.0,0.0
09/13/2011,26.75600631572273,0.0,0.0
09/14/2011,27.643831931316345,0.0,0.0
09/15/2011,27.442051274237752,0.0,0.0
09/16/2011,27.449691158018382,0.46,0.46
09/19/2011,26.999693074364778,0.0,0.46
09/20/2011,26.67242169001173,0.0,0.46
09/21/2011,25.976973376487095,0.0,0.46
09/22/2011,24.299717695329743,0.0,0.46
09/23/2011,23.563363151392043,0.0,0.46
09/26/2011,24.176996297458288,0.0,0.46
09/27/2011,24.708809579221295,0.0,0.46
09/28/2011,24.626993348491357,0.0,0.46
09/29/2011,23.563371807302097,0.0,0.46
09/30/2011,22.867921714998307,0.0,0.46
10/03/2011,22.090654303400196,0.0,0.46
10/04/2011,20.331582315800627,0.0,0.46
10/05/2011,21.845202261088065,0.0,0.46
10/06/2011,22.45883924402254,0.0,0.46
10/07/2011,23.236098399098243,0.0,0.46
10/10/2011,22.82700916060782,0.0,0.46
10/11/2011,22.949738707070196,0.0,0.46
10/12/2011,23.195196906986165,0.0,0.46
10/13/2011,23.440637824796553,0.0,0.46
10/14/2011,24.05427176089414,0.0,0.46
10/17/2011,23.972457356123584,0.0,0.46
10/18/2011,23.236105738823355,0.0,0.46
10/19/2011,23.727000211192443,0.0,0.46
10/20/2011,23.195186614990238,0.0,0.46
10/21/2011,23.522463798824685,0.0,0.46
10/24/2011,23.15427697473218,0.0,0.46
10/25/2011,24.17699250630151,0.0,0.46
10/26/2011,23.358818311147704,0.0,0.46
10/27/2011,24.381543025197605,0.0,0.46
10/28/2011,25.40425396292754,0.0,0.46
10/31/2011,25.608798130130268,0.0,0.46
11/01/2011,23.808816011372286,0.0,0.46
11/02/2011,24.176997199844077,0.0,0.46
11/03/2011,24.258814733442385,0.0,0.46
11/04/2011,24.013361996304404,0.0,0.46
11/07/2011,24.667898380743654,0.0,0.46
11/08/2011,24.586081781579562,0.0,0.46
11/09/2011,24.217903072941755,0.0,0.46
11/10/2011,23.726998334518,0.0,0.46
11/11/2011,23.399729830972554,0.0,0.46
11/14/2011,23.195187509341498,0.0,0.46
11/15/2011,23.358828643834055,0.0,0.46
11/16/2011,23.072464736417768,0.0,0.46
11/17/2011,22.827014991441242,0.0,0.46
11/18/2011,22.458834579666437,0.0,0.46
11/21/2011,21.80429464101118,0.0,0.46
11/22/2011,21.27248396334804,0.0,0.46
11/23/2011,21.272486655437724,0.0,0.46
11/25/2011,20.781579007469816,0.0,0.46
11/28/2011,21.313390877801048,0.0,0.46
11/29/2011,21.558842485928725,0.0,0.46
11/30/2011,21.967930791877375,0.0,0.46
12/01/2011,22.54065254145234,0.0,0.46
12/02/2011,22.786100146822893,0.0,0.46
12/05/2011,22.949737615048388,0.0,0.46
12/06/2011,22.908831622149492,0.0,0.46
12/07/2011,22.58156291108399,0.0,0.46
12/08/2011,22.499738635877186,0.0,0.46
12/09/2011,21.845205304456773,0.0,0.46
12/12/2011,21.927025942619025,0.0,0.46
12/13/2011,21.88611697813868,0.0,0.46
12/14/2011,20.822491478326064,0.0,0.46
12/15/2011,20.495221218434374,0.0,0.46
12/16/2011,20.23267296610357,0.13,0.5900000000000001
12/19/2011,20.643907827475598,0.0,0.5900000000000001
12/20/2011,20.10930426621471,0.0,0.5900000000000001
12/21/2011,20.602784489850535,0.0,0.5900000000000001
12/22/2011,20.80839979869559,0.0,0.5900000000000001
12/23/2011,21.343006317441372,0.0,0.5900000000000001
12/27/2011,21.384129386799675,0.0,0.5900000000000001
12/28/2011,20.8495258162111,0.0,0.5900000000000001
12/29/2011,20.561663752724556,0.0,0.5900000000000001
12/30/2011,20.479416783967565,0.0,0.5900000000000001
01/03/2012,21.21963616674699,0.0,0.5900000000000001
01/04/2012,21.466373360983408,0.0,0.5900000000000001
01/05/2012,21.343007403093196,0.0,0.5900000000000001
01/06/2012,21.26075684274281,0.0,0.5900000000000001
01/09/2012,21.754235967106617,0.0,0.5900000000000001
01/10/2012,22.083226708399405,0.0,0.5900000000000001
01/11/2012,22.04209885338787,0.0,0.5900000000000001
01/12/2012,23.440299889980217,0.0,0.5900000000000001
01/13/2012,23.728158289305764,0.0,0.5900000000000001
01/17/2012,23.563666103657944,0.0,0.5900000000000001
01/18/2012,23.481416410989013,0.0,0.5900000000000001
01/19/2012,24.26275770408812,0.0,0.5900000000000001
01/20/2012,23.687032348329577,0.0,0.5900000000000001
01/23/2012,23.97490398768276,0.0,0.5900000000000001
01/24/2012,23.64591407775879,0.0,0.5900000000000001
01/25/2012,23.645907931950287,0.0,0.5900000000000001
01/26/2012,23.85152970009556,0.0,0.5900000000000001
01/27/2012,23.76928098446969,0.0,0.5900000000000001
01/30/2012,24.303885216751347,0.0,0.5900000000000001
01/31/2012,24.22164493888445,0.0,0.5900000000000001
02/01/2012,24.345007120717714,0.0,0.5900000000000001
02/02/2012,24.262761186760027,0.0,0.5900000000000001
02/03/2012,24.838486411407995,0.0,0.5900000000000001
02/06/2012,25.126351568645646,0.0,0.5900000000000001
02/07/2012,25.29084396362305,0.0,0.5900000000000001
02/08/2012,25.3319723000251,0.0,0.5900000000000001
02/09/2012,25.98993899943675,0.0,0.5900000000000001
02/10/2012,26.113309798702115,0.0,0.5900000000000001
02/13/2012,25.619829614744372,0.0,0.5900000000000001
02/14/2012,25.455337202960813,0.0,0.5900000000000001
02/15/2012,24.961860028479585,0.0,0.5900000000000001
02/16/2012,24.509502401727158,0.0,0.5900000000000001
02/17/2012,25.4964599609375,0.0,0.5900000000000001
02/21/2012,25.61983325690188,0.0,0.5900000000000001
02/22/2012,25.5787111318191,0.0,0.5900000000000001
02/23/2012,25.249720590881097,0.0,0.5900000000000001
02/24/2012,24.79736453451936,0.0,0.5900000000000001
02/27/2012,24.30388432329537,0.0,0.5900000000000001
02/28/2012,24.345008148596804,0.0,0.5900000000000001
02/29/2012,24.427261613853823,0.0,0.5900000000000001
03/01/2012,23.769278604068525,0.0,0.5900000000000001
03/02/2012,23.39917071024726,0.0,0.5900000000000001
03/05/2012,23.111310793546057,0.0,0.5900000000000001
03/06/2012,22.28884571998047,0.0,0.5900000000000001
03/07/2012,22.288845523526856,0.0,0.5900000000000001
03/08/2012,22.41221389945014,0.0,0.5900000000000001
03/09/2012,22.617828580782852,0.0,0.5900000000000001
03/12/2012,23.19355077011091,0.0,0.5900000000000001
03/13/2012,23.15243220698587,0.0,0.5900000000000001
03/14/2012,23.48141913574989,0.0,0.5900000000000001
03/15/2012,23.44029841044647,0.0,0.5900000000000001
03/16/2012,23.781176697000546,0.115,0.7050000000000001
03/19/2012,24.028901394572124,0.0,0.7050000000000001
03/20/2012,23.698601215907644,0.0,0.7050000000000001
03/21/2012,23.946324465567606,0.0,0.7050000000000001
03/22/2012,23.24444928359154,0.0,0.7050000000000001
03/23/2012,23.161877734995628,0.0,0.7050000000000001
03/26/2012,23.657318115234375,0.0,0.7050000000000001
03/27/2012,23.657316786334967,0.0,0.7050000000000001
03/28/2012,23.574746918062445,0.0,0.7050000000000001
03/29/2012,22.70771867649761,0.0,0.7050000000000001
03/30/2012,23.038012451344585,0.0,0.7050000000000001
04/02/2012,22.91415203569837,0.0,0.7050000000000001
04/03/2012,22.70771448416686,0.0,0.7050000000000001
04/04/2012,22.088418190033646,0.0,0.7050000000000001
04/05/2012,21.758125882010628,0.0,0.7050000000000001
04/09/2012,21.1801125098923,0.0,0.7050000000000001
04/10/2012,21.097533387293645,0.0,0.7050000000000001
04/11/2012,21.05624892093853,0.0,0.7050000000000001
04/12/2012,21.469117637371987,0.0,0.7050000000000001
04/13/2012,21.67555579772362,0.0,0.7050000000000001
04/16/2012,21.51040635201247,0.0,0.7050000000000001
04/17/2012,21.262681294218034,0.0,0.7050000000000001
