SIX,Six Flags Entertainment Corpora,
Date,Price,Annualized Dividend
05/28/2015,38.7,2.0300000000000002
05/28/2015,38.96,2.0300000000000002
05/29/2015,38.92,2.0300000000000002
05/29/2015,38.59,2.0300000000000002
06/01/2015,38.81,2.0300000000000002
06/01/2015,38.54,2.0300000000000002
06/02/2015,38.37,2.0300000000000002
06/02/2015,37.84,2.0300000000000002
06/03/2015,37.8,2.0300000000000002
06/03/2015,37.31,2.0300000000000002
06/04/2015,37.34,2.0300000000000002
06/04/2015,37.04,2.0300000000000002
06/05/2015,36.86,2.0300000000000002
06/05/2015,36.84,2.0300000000000002
06/08/2015,36.89,2.0300000000000002
06/08/2015,36.2,2.0300000000000002
06/09/2015,36.37,2.0300000000000002
06/09/2015,37.2,2.0300000000000002
06/10/2015,37.28,2.0300000000000002
06/10/2015,37.5,2.0300000000000002
06/11/2015,37.66,2.0300000000000002
06/11/2015,38.02,2.0300000000000002
06/12/2015,37.91,2.0300000000000002
06/12/2015,37.88,2.0300000000000002
06/15/2015,37.88,2.0300000000000002
06/15/2015,37.65,2.0300000000000002
06/16/2015,37.67,2.0300000000000002
06/16/2015,37.83,2.0300000000000002
06/17/2015,37.81,2.0300000000000002
06/17/2015,37.12,2.0300000000000002
06/18/2015,37.08,2.0300000000000002
06/18/2015,37.27,2.0300000000000002
06/19/2015,37.34,2.0300000000000002
06/19/2015,37.03,2.0300000000000002
06/22/2015,37.04,2.0300000000000002
06/22/2015,37.08,2.0300000000000002
06/23/2015,37.1,2.0300000000000002
06/23/2015,36.97,2.0300000000000002
06/24/2015,36.79,2.0300000000000002
06/24/2015,36.18,2.0300000000000002
06/25/2015,36.17,2.0300000000000002
06/25/2015,36.4,2.0300000000000002
06/26/2015,36.46,2.0300000000000002
06/26/2015,36.04,2.0300000000000002
06/29/2015,35.76,2.0300000000000002
06/29/2015,35.14,2.0300000000000002
06/30/2015,35.2,2.0300000000000002
06/30/2015,35.43,2.0300000000000002
07/01/2015,35.58,2.0300000000000002
07/01/2015,35.88,2.0300000000000002
07/02/2015,35.8,2.0300000000000002
07/02/2015,35.78,2.0300000000000002
07/06/2015,35.54,2.0300000000000002
07/06/2015,36.46,2.0300000000000002
07/07/2015,36.73,2.0300000000000002
07/07/2015,36.71,2.0300000000000002
07/08/2015,36.36,2.0300000000000002
07/08/2015,36.42,2.0300000000000002
07/09/2015,36.77,2.0300000000000002
07/09/2015,36.79,2.0300000000000002
07/10/2015,37.02,2.0300000000000002
07/10/2015,37.53,2.0300000000000002
07/13/2015,37.94,2.0300000000000002
07/13/2015,37.95,2.0300000000000002
07/14/2015,37.87,2.0300000000000002
07/14/2015,38.32,2.0300000000000002
07/15/2015,38.17,2.0300000000000002
07/15/2015,37.32,2.0300000000000002
07/16/2015,37.36,2.0300000000000002
07/16/2015,37.2,2.0300000000000002
07/17/2015,37.21,2.0300000000000002
07/17/2015,36.61,2.0300000000000002
07/20/2015,36.73,2.0300000000000002
07/20/2015,36.61,2.0300000000000002
07/21/2015,36.52,2.0300000000000002
07/21/2015,36.56,2.0300000000000002
07/22/2015,35.54,2.0300000000000002
07/22/2015,36.45,2.0300000000000002
07/23/2015,36.71,2.0300000000000002
07/23/2015,35.91,2.0300000000000002
07/24/2015,36.11,2.0300000000000002
07/24/2015,36.1,2.0300000000000002
07/27/2015,36.08,2.0300000000000002
07/27/2015,36.26,2.0300000000000002
07/28/2015,36.46,2.0300000000000002
07/28/2015,36.21,2.0300000000000002
07/29/2015,36.29,2.0300000000000002
07/29/2015,36.37,2.0300000000000002
07/30/2015,36.37,2.0300000000000002
07/30/2015,36.44,2.0300000000000002
07/31/2015,36.68,2.0300000000000002
07/31/2015,36.84,2.0300000000000002
08/03/2015,36.83,2.0300000000000002
08/03/2015,37.0,2.0300000000000002
08/04/2015,36.93,2.0300000000000002
08/04/2015,37.01,2.0300000000000002
08/05/2015,37.01,2.0300000000000002
08/05/2015,36.97,2.0300000000000002
08/06/2015,36.73,2.0300000000000002
08/06/2015,36.62,2.0300000000000002
08/07/2015,36.6,2.0300000000000002
08/07/2015,36.17,2.0300000000000002
08/10/2015,36.18,2.0300000000000002
08/10/2015,36.24,2.0300000000000002
08/11/2015,36.12,2.0300000000000002
08/11/2015,35.45,2.0300000000000002
08/12/2015,35.17,2.0300000000000002
08/12/2015,35.65,2.0300000000000002
08/13/2015,35.76,2.0300000000000002
08/13/2015,35.95,2.0300000000000002
08/14/2015,35.8,2.0300000000000002
08/14/2015,36.03,2.0300000000000002
08/17/2015,35.93,2.0300000000000002
08/17/2015,36.44,2.0300000000000002
08/18/2015,36.45,2.0300000000000002
08/18/2015,36.38,2.0300000000000002
08/19/2015,36.09,2.0300000000000002
08/19/2015,36.06,2.0300000000000002
08/20/2015,35.73,2.0300000000000002
08/20/2015,35.31,2.0300000000000002
08/21/2015,35.0,2.0300000000000002
08/21/2015,34.83,2.0300000000000002
08/24/2015,32.98,2.0300000000000002
08/24/2015,33.44,2.0300000000000002
08/25/2015,34.21,2.0300000000000002
08/25/2015,33.59,2.0300000000000002
08/26/2015,34.18,2.0300000000000002
08/26/2015,35.01,2.0300000000000002
08/27/2015,35.23,2.0300000000000002
08/27/2015,35.27,2.0300000000000002
08/28/2015,35.05,2.0300000000000002
08/28/2015,35.69,2.0300000000000002
08/31/2015,35.39,2.0300000000000002
08/31/2015,35.52,2.0300000000000002
09/01/2015,35.19,2.08
09/01/2015,34.54,2.08
09/02/2015,34.8,2.08
09/02/2015,35.45,2.08
09/03/2015,35.43,2.08
09/03/2015,35.78,2.08
09/04/2015,35.39,2.08
09/04/2015,35.59,2.08
09/08/2015,35.97,2.08
09/08/2015,36.2,2.08
09/09/2015,36.45,2.08
09/09/2015,36.07,2.08
09/10/2015,35.96,2.08
09/10/2015,35.82,2.08
09/11/2015,35.65,2.08
09/11/2015,36.09,2.08
09/14/2015,36.08,2.08
09/14/2015,35.98,2.08
09/15/2015,35.97,2.08
09/15/2015,35.97,2.08
09/16/2015,36.3,2.08
09/16/2015,37.13,2.08
09/17/2015,36.97,2.08
09/17/2015,36.95,2.08
09/18/2015,36.48,2.08
09/18/2015,36.33,2.08
09/21/2015,36.5,2.08
09/21/2015,36.69,2.08
09/22/2015,36.18,2.08
09/22/2015,36.18,2.08
09/23/2015,36.34,2.08
09/23/2015,36.95,2.08
09/24/2015,36.49,2.08
09/24/2015,36.99,2.08
09/25/2015,37.46,2.08
09/25/2015,37.04,2.08
09/28/2015,36.69,2.08
09/28/2015,35.64,2.08
09/29/2015,35.62,2.08
09/29/2015,35.54,2.08
09/30/2015,35.82,2.08
09/30/2015,36.58,2.08
10/01/2015,36.56,2.08
10/01/2015,37.02,2.08
10/02/2015,36.82,2.08
10/02/2015,37.52,2.08
10/05/2015,37.78,2.08
10/05/2015,38.36,2.08
10/06/2015,38.24,2.08
10/06/2015,38.48,2.08
10/07/2015,38.49,2.08
10/07/2015,39.1,2.08
10/08/2015,38.91,2.08
10/08/2015,38.55,2.08
10/09/2015,38.56,2.08
10/09/2015,38.29,2.08
10/12/2015,38.27,2.08
10/12/2015,38.75,2.08
10/13/2015,38.62,2.08
10/13/2015,38.62,2.08
10/14/2015,38.56,2.08
10/14/2015,38.47,2.08
10/15/2015,38.53,2.08
10/15/2015,38.92,2.08
10/16/2015,39.06,2.08
10/16/2015,39.1,2.08
10/19/2015,39.0,2.08
10/19/2015,40.09,2.08
10/20/2015,39.96,2.08
10/20/2015,40.82,2.08
10/21/2015,41.06,2.08
10/21/2015,40.91,2.08
10/22/2015,40.96,2.08
10/22/2015,41.93,2.08
10/23/2015,42.23,2.08
10/23/2015,42.02,2.08
10/26/2015,42.06,2.08
10/26/2015,41.71,2.08
10/27/2015,41.43,2.08
10/27/2015,40.95,2.08
10/28/2015,41.26,2.08
10/28/2015,41.16,2.08
10/29/2015,41.15,2.08
10/29/2015,41.98,2.08
10/30/2015,42.11,2.08
10/30/2015,41.59,2.08
11/02/2015,41.71,2.08
11/02/2015,41.45,2.08
11/03/2015,41.35,2.08
11/03/2015,41.51,2.08
11/04/2015,41.49,2.08
11/04/2015,41.46,2.08
11/05/2015,41.34,2.08
11/05/2015,41.58,2.08
11/06/2015,41.4,2.08
11/06/2015,41.45,2.08
11/09/2015,40.75,2.08
11/09/2015,41.03,2.08
11/10/2015,41.03,2.08
11/10/2015,41.69,2.08
11/11/2015,41.8,2.08
11/11/2015,41.86,2.08
11/12/2015,41.67,2.08
11/12/2015,41.01,2.08
11/13/2015,40.98,2.08
11/13/2015,40.97,2.08
11/16/2015,40.86,2.08
11/16/2015,41.06,2.08
11/17/2015,41.1,2.08
11/17/2015,40.91,2.08
11/18/2015,40.92,2.08
11/18/2015,41.45,2.08
11/19/2015,41.53,2.08
11/19/2015,41.08,2.08
11/20/2015,41.13,2.08
11/20/2015,41.63,2.08
11/23/2015,41.64,2.08
11/23/2015,42.18,2.08
11/24/2015,41.71,2.08
11/24/2015,42.07,2.08
11/25/2015,42.03,2.08
11/25/2015,42.44,2.08
11/27/2015,42.33,1.56
11/27/2015,42.29,1.56
11/30/2015,42.51,2.14
11/30/2015,41.93,2.14
12/01/2015,42.13,2.14
12/01/2015,42.59,2.14
12/02/2015,42.62,2.14
12/02/2015,42.45,2.14
12/03/2015,42.73,2.14
12/03/2015,42.41,2.14
12/04/2015,42.45,2.14
12/04/2015,42.87,2.14
12/07/2015,42.79,2.14
12/07/2015,42.91,2.14
12/08/2015,42.51,2.14
12/08/2015,42.64,2.14
12/09/2015,42.4,2.14
12/09/2015,42.51,2.14
12/10/2015,42.72,2.14
12/10/2015,42.57,2.14
12/11/2015,42.2,2.14
12/11/2015,42.01,2.14
12/14/2015,41.9,2.14
12/14/2015,41.82,2.14
12/15/2015,42.02,2.14
12/15/2015,42.88,2.14
12/16/2015,43.12,2.14
12/16/2015,43.23,2.14
12/17/2015,43.26,2.14
12/17/2015,43.03,2.14
12/18/2015,42.92,2.14
12/18/2015,42.48,2.14
12/21/2015,42.98,2.14
12/21/2015,43.37,2.14
12/22/2015,43.43,2.14
12/22/2015,43.31,2.14
12/23/2015,43.43,2.14
12/23/2015,43.64,2.14
12/24/2015,43.49,2.14
12/24/2015,44.14,2.14
12/28/2015,44.17,2.14
12/28/2015,44.41,2.14
12/29/2015,44.52,2.14
12/29/2015,44.23,2.14
12/30/2015,44.05,2.14
12/30/2015,44.32,2.14
12/31/2015,44.19,2.14
12/31/2015,44.39,2.14
01/04/2016,43.73,2.14
01/04/2016,44.03,2.14
01/05/2016,44.2,2.14
01/05/2016,43.69,2.14
01/06/2016,43.16,2.14
01/06/2016,43.61,2.14
01/07/2016,42.95,2.14
01/07/2016,43.61,2.14
01/08/2016,43.82,2.14
01/08/2016,42.89,2.14
01/11/2016,42.92,2.14
01/11/2016,43.14,2.14
01/12/2016,43.39,2.14
01/12/2016,43.41,2.14
01/13/2016,43.44,2.14
01/13/2016,42.24,2.14
01/14/2016,42.23,2.14
01/14/2016,41.17,2.14
01/15/2016,40.38,2.14
01/15/2016,38.98,2.14
01/19/2016,39.07,2.14
01/19/2016,38.77,2.14
01/20/2016,38.41,2.14
01/20/2016,37.76,2.14
01/21/2016,37.89,2.14
01/21/2016,38.58,2.14
01/22/2016,39.14,2.14
01/22/2016,39.84,2.14
01/25/2016,39.67,2.14
01/25/2016,38.74,2.14
01/26/2016,38.74,2.14
01/26/2016,39.91,2.14
01/27/2016,40.0,2.14
01/27/2016,40.34,2.14
01/28/2016,40.77,2.14
01/28/2016,40.2,2.14
01/29/2016,40.37,2.14
01/29/2016,40.62,2.14
02/01/2016,40.49,2.14
02/01/2016,41.27,2.14
02/02/2016,40.9,2.14
02/02/2016,39.96,2.14
02/03/2016,40.18,2.14
02/03/2016,39.98,2.14
02/04/2016,40.03,2.14
02/04/2016,39.7,2.14
02/05/2016,39.59,2.14
02/05/2016,38.93,2.14
02/08/2016,38.42,2.14
02/08/2016,38.45,2.14
02/09/2016,37.97,2.14
02/09/2016,38.58,2.14
02/10/2016,38.73,2.14
02/10/2016,38.6,2.14
02/11/2016,37.96,2.2
02/11/2016,38.53,2.2
02/12/2016,39.38,2.7800000000000002
02/12/2016,39.35,2.7800000000000002
02/16/2016,39.86,2.7800000000000002
02/16/2016,41.12,2.7800000000000002
02/17/2016,41.46,2.7800000000000002
02/17/2016,42.56,2.7800000000000002
02/18/2016,43.89,2.7800000000000002
02/18/2016,43.62,2.7800000000000002
02/19/2016,43.68,2.7800000000000002
02/19/2016,42.55,2.7800000000000002
02/22/2016,42.73,2.7800000000000002
02/22/2016,43.25,2.7800000000000002
02/23/2016,43.23,2.7800000000000002
02/23/2016,42.89,2.7800000000000002
02/24/2016,42.46,2.7800000000000002
02/24/2016,42.65,2.7800000000000002
02/25/2016,42.74,2.7800000000000002
02/25/2016,42.67,2.7800000000000002
02/26/2016,42.82,2.7800000000000002
02/26/2016,42.73,2.7800000000000002
02/29/2016,42.68,2.7800000000000002
02/29/2016,42.12,2.7800000000000002
03/01/2016,42.62,2.7800000000000002
03/01/2016,42.59,2.7800000000000002
03/02/2016,42.46,2.7800000000000002
03/02/2016,42.71,2.7800000000000002
03/03/2016,42.45,2.7800000000000002
03/03/2016,43.01,2.7800000000000002
03/04/2016,43.06,2.7800000000000002
03/04/2016,43.52,2.7800000000000002
03/07/2016,43.47,2.7800000000000002
03/07/2016,43.23,2.7800000000000002
03/08/2016,43.13,2.7800000000000002
03/08/2016,42.79,2.7800000000000002
03/09/2016,42.94,2.7800000000000002
03/09/2016,44.08,2.7800000000000002
03/10/2016,44.19,2.7800000000000002
03/10/2016,43.93,2.7800000000000002
03/11/2016,44.07,2.7800000000000002
03/11/2016,44.09,2.7800000000000002
03/14/2016,44.14,2.7800000000000002
03/14/2016,44.33,2.7800000000000002
03/15/2016,43.85,2.7800000000000002
03/15/2016,43.57,2.7800000000000002
03/16/2016,43.56,2.7800000000000002
03/16/2016,43.63,2.7800000000000002
03/17/2016,43.53,2.7800000000000002
03/17/2016,44.3,2.7800000000000002
03/18/2016,44.24,2.7800000000000002
03/18/2016,45.31,2.7800000000000002
03/21/2016,45.45,2.7800000000000002
03/21/2016,45.03,2.7800000000000002
03/22/2016,44.63,2.7800000000000002
03/22/2016,44.72,2.7800000000000002
03/23/2016,44.77,2.7800000000000002
03/23/2016,44.34,2.7800000000000002
03/24/2016,44.24,2.7800000000000002
03/24/2016,44.57,2.7800000000000002
03/28/2016,44.74,2.7800000000000002
03/28/2016,45.49,2.7800000000000002
03/29/2016,45.03,2.7800000000000002
03/29/2016,45.45,2.7800000000000002
03/30/2016,45.59,2.7800000000000002
03/30/2016,46.42,2.7800000000000002
03/31/2016,46.37,2.7800000000000002
03/31/2016,45.95,2.7800000000000002
04/01/2016,46.46,2.7800000000000002
04/01/2016,48.19,2.7800000000000002
04/04/2016,48.32,2.7800000000000002
04/04/2016,48.04,2.7800000000000002
04/05/2016,47.64,2.7800000000000002
04/05/2016,47.66,2.7800000000000002
04/06/2016,47.9,2.7800000000000002
04/06/2016,48.84,2.7800000000000002
04/07/2016,48.73,2.7800000000000002
04/07/2016,48.95,2.7800000000000002
04/08/2016,49.25,2.7800000000000002
04/08/2016,49.2,2.7800000000000002
04/11/2016,49.52,2.7800000000000002
04/11/2016,49.16,2.7800000000000002
04/12/2016,49.15,2.7800000000000002
04/12/2016,48.7,2.7800000000000002
04/13/2016,48.72,2.7800000000000002
04/13/2016,48.86,2.7800000000000002
04/14/2016,48.57,2.7800000000000002
04/14/2016,48.46,2.7800000000000002
04/15/2016,48.31,2.7800000000000002
04/15/2016,48.2,2.7800000000000002
04/18/2016,48.23,2.7800000000000002
04/18/2016,48.62,2.7800000000000002
04/19/2016,48.69,2.7800000000000002
04/19/2016,48.48,2.7800000000000002
04/20/2016,48.42,2.7800000000000002
04/20/2016,48.14,2.7800000000000002
04/21/2016,48.19,2.7800000000000002
04/21/2016,47.94,2.7800000000000002
04/22/2016,47.75,2.7800000000000002
04/22/2016,47.78,2.7800000000000002
04/25/2016,47.9,2.7800000000000002
04/25/2016,48.24,2.7800000000000002
04/26/2016,48.18,2.7800000000000002
04/26/2016,48.57,2.7800000000000002
04/27/2016,49.84,2.7800000000000002
04/27/2016,50.79,2.7800000000000002
04/28/2016,50.8,2.7800000000000002
04/28/2016,50.63,2.7800000000000002
04/29/2016,50.7,2.7800000000000002
04/29/2016,49.73,2.7800000000000002
05/02/2016,49.6,2.7800000000000002
05/02/2016,49.43,2.7800000000000002
05/03/2016,49.02,2.7800000000000002
05/03/2016,48.69,2.7800000000000002
05/04/2016,48.45,2.7800000000000002
05/04/2016,48.41,2.7800000000000002
05/05/2016,48.5,2.7800000000000002
05/05/2016,48.05,2.7800000000000002
05/06/2016,47.81,2.7800000000000002
05/06/2016,48.37,2.7800000000000002
05/09/2016,48.48,2.7800000000000002
05/09/2016,48.4,2.7800000000000002
05/10/2016,48.5,2.7800000000000002
05/10/2016,48.39,2.7800000000000002
05/11/2016,48.37,2.7800000000000002
05/11/2016,47.84,2.7800000000000002
05/12/2016,48.03,2.7800000000000002
05/12/2016,48.33,2.7800000000000002
05/13/2016,48.17,2.7800000000000002
05/13/2016,48.04,2.7800000000000002
05/16/2016,47.94,2.7800000000000002
05/16/2016,48.29,2.7800000000000002
05/17/2016,48.23,2.7800000000000002
05/17/2016,48.38,2.7800000000000002
05/18/2016,48.34,2.7800000000000002
05/18/2016,47.86,2.7800000000000002
05/19/2016,47.54,2.7800000000000002
05/19/2016,48.04,2.7800000000000002
05/20/2016,48.09,2.7800000000000002
05/20/2016,48.34,2.7800000000000002
05/23/2016,48.56,2.7800000000000002
05/23/2016,48.99,2.7800000000000002
05/24/2016,49.17,2.8400000000000003
05/24/2016,49.55,2.8400000000000003
05/25/2016,49.47,2.8400000000000003
05/25/2016,49.0,2.8400000000000003
05/26/2016,49.08,2.8400000000000003
05/26/2016,48.85,2.8400000000000003
05/27/2016,48.82,2.8400000000000003
05/27/2016,48.08,2.8400000000000003
05/31/2016,47.92,2.8400000000000003
05/31/2016,48.25,2.8400000000000003
06/01/2016,48.02,2.8400000000000003
06/01/2016,48.11,2.8400000000000003
06/02/2016,48.1,2.8400000000000003
06/02/2016,48.57,2.8400000000000003
06/03/2016,48.34,2.8400000000000003
06/03/2016,48.25,2.8400000000000003
06/06/2016,48.19,2.8400000000000003
06/06/2016,48.11,2.8400000000000003
06/07/2016,48.33,2.8400000000000003
06/07/2016,48.71,2.8400000000000003
06/08/2016,49.04,2.8400000000000003
06/08/2016,48.88,2.8400000000000003
06/09/2016,48.78,2.8400000000000003
06/09/2016,48.86,2.8400000000000003
06/10/2016,48.5,2.8400000000000003
06/10/2016,48.33,2.8400000000000003
06/13/2016,48.02,2.8400000000000003
06/13/2016,48.11,2.8400000000000003
06/14/2016,47.89,2.8400000000000003
06/14/2016,47.82,2.8400000000000003
06/15/2016,47.67,2.8400000000000003
06/15/2016,47.77,2.8400000000000003
06/16/2016,47.13,2.8400000000000003
06/16/2016,47.28,2.8400000000000003
06/17/2016,47.09,2.8400000000000003
06/17/2016,46.71,2.8400000000000003
06/20/2016,47.15,2.8400000000000003
06/20/2016,47.7,2.8400000000000003
06/21/2016,47.78,2.8400000000000003
06/21/2016,47.18,2.8400000000000003
06/22/2016,47.24,2.8400000000000003
06/22/2016,48.37,2.8400000000000003
06/23/2016,48.5,2.8400000000000003
06/23/2016,48.86,2.8400000000000003
06/24/2016,47.49,2.8400000000000003
06/24/2016,48.15,2.8400000000000003
06/27/2016,47.45,2.8400000000000003
06/27/2016,46.47,2.8400000000000003
06/28/2016,47.22,2.8400000000000003
06/28/2016,47.38,2.8400000000000003
06/29/2016,47.58,2.8400000000000003
06/29/2016,48.86,2.8400000000000003
06/30/2016,49.16,2.8400000000000003
06/30/2016,48.46,2.8400000000000003
07/01/2016,48.37,2.8400000000000003
07/01/2016,48.12,2.8400000000000003
07/05/2016,48.02,2.8400000000000003
07/05/2016,47.34,2.8400000000000003
07/06/2016,47.36,2.8400000000000003
07/06/2016,47.79,2.8400000000000003
07/07/2016,47.96,2.8400000000000003
07/07/2016,47.81,2.8400000000000003
07/08/2016,48.01,2.8400000000000003
07/08/2016,48.35,2.8400000000000003
07/11/2016,48.5,2.8400000000000003
07/11/2016,48.73,2.8400000000000003
07/12/2016,49.11,2.8400000000000003
07/12/2016,48.8,2.8400000000000003
07/13/2016,49.0,2.8400000000000003
07/13/2016,49.22,2.8400000000000003
07/14/2016,49.6,2.8400000000000003
07/14/2016,49.04,2.8400000000000003
07/15/2016,48.91,2.8400000000000003
07/15/2016,49.32,2.8400000000000003
07/18/2016,49.29,2.8400000000000003
07/18/2016,49.5,2.8400000000000003
07/19/2016,49.47,2.8400000000000003
07/19/2016,49.61,2.8400000000000003
07/20/2016,49.91,2.8400000000000003
07/20/2016,50.31,2.8400000000000003
07/21/2016,50.24,2.8400000000000003
07/21/2016,49.52,2.8400000000000003
07/22/2016,49.75,2.8400000000000003
07/22/2016,49.73,2.8400000000000003
07/25/2016,49.52,2.8400000000000003
07/25/2016,49.66,2.8400000000000003
07/26/2016,49.52,2.8400000000000003
07/26/2016,49.73,2.8400000000000003
07/27/2016,46.97,2.8400000000000003
07/27/2016,47.41,2.8400000000000003
07/28/2016,47.1,2.8400000000000003
07/28/2016,47.89,2.8400000000000003
07/29/2016,47.67,2.8400000000000003
07/29/2016,47.16,2.8400000000000003
08/01/2016,46.95,2.8400000000000003
08/01/2016,46.67,2.8400000000000003
08/02/2016,46.51,2.8400000000000003
08/02/2016,45.55,2.8400000000000003
08/03/2016,45.4,2.8400000000000003
08/03/2016,45.74,2.8400000000000003
08/04/2016,45.7,2.8400000000000003
08/04/2016,45.39,2.8400000000000003
08/05/2016,45.6,2.8400000000000003
08/05/2016,45.17,2.8400000000000003
08/08/2016,45.13,2.8400000000000003
08/08/2016,44.84,2.8400000000000003
08/09/2016,44.79,2.8400000000000003
08/09/2016,44.13,2.8400000000000003
08/10/2016,44.29,2.8400000000000003
08/10/2016,44.31,2.8400000000000003
08/11/2016,44.55,2.8400000000000003
08/11/2016,44.49,2.8400000000000003
08/12/2016,44.49,2.8400000000000003
08/12/2016,44.31,2.8400000000000003
08/15/2016,44.19,2.8400000000000003
08/15/2016,43.09,2.8400000000000003
08/16/2016,43.02,2.8400000000000003
08/16/2016,42.56,2.8400000000000003
08/17/2016,42.65,2.8400000000000003
08/17/2016,42.6,2.8400000000000003
08/18/2016,42.41,2.8400000000000003
08/18/2016,42.52,2.8400000000000003
08/19/2016,42.5,2.8400000000000003
08/19/2016,41.9,2.8400000000000003
08/22/2016,41.94,2.8400000000000003
08/22/2016,42.07,2.8400000000000003
08/23/2016,42.37,2.8400000000000003
08/23/2016,42.4,2.8400000000000003
08/24/2016,42.34,2.8400000000000003
08/24/2016,42.14,2.8400000000000003
08/25/2016,42.17,2.8400000000000003
08/25/2016,41.82,2.8400000000000003
08/26/2016,42.02,2.8400000000000003
08/26/2016,41.71,2.8400000000000003
08/29/2016,41.78,2.8400000000000003
08/29/2016,41.96,2.8400000000000003
08/30/2016,42.02,2.8400000000000003
08/30/2016,41.46,2.8400000000000003
08/31/2016,41.39,2.8400000000000003
08/31/2016,40.79,2.8400000000000003
09/01/2016,40.8,2.9
09/01/2016,40.84,2.9
09/02/2016,40.9,2.9
09/02/2016,40.95,2.9
09/06/2016,41.06,2.9
09/06/2016,40.68,2.9
09/07/2016,40.84,2.9
09/07/2016,41.82,2.9
09/08/2016,41.81,2.9
09/08/2016,41.81,2.9
09/09/2016,41.49,2.9
09/09/2016,40.88,2.9
09/12/2016,40.47,2.9
09/12/2016,41.78,2.9
09/13/2016,41.46,2.9
09/13/2016,43.54,2.9
09/14/2016,43.59,2.9
09/14/2016,43.95,2.9
09/15/2016,43.95,2.9
09/15/2016,44.61,2.9
09/16/2016,44.37,2.9
09/16/2016,43.86,2.9
09/19/2016,43.93,2.9
09/19/2016,44.19,2.9
09/20/2016,44.15,2.9
09/20/2016,43.95,2.9
09/21/2016,44.09,2.9
09/21/2016,44.26,2.9
09/22/2016,44.62,2.9
09/22/2016,45.47,2.9
09/23/2016,45.23,2.9
09/23/2016,45.47,2.9
09/26/2016,45.36,2.9
09/26/2016,45.7,2.9
09/27/2016,45.8,2.9
09/27/2016,45.7,2.9
09/28/2016,45.7,2.9
09/28/2016,45.37,2.9
09/29/2016,45.24,2.9
09/29/2016,45.07,2.9
09/30/2016,45.1,2.9
09/30/2016,45.37,2.9
10/03/2016,45.47,2.9
10/03/2016,45.95,2.9
10/04/2016,45.87,2.9
10/04/2016,45.85,2.9
10/05/2016,45.63,2.9
10/05/2016,44.9,2.9
10/06/2016,44.59,2.9
10/06/2016,44.82,2.9
10/07/2016,44.86,2.9
10/07/2016,44.44,2.9
10/10/2016,44.43,2.9
10/10/2016,43.91,2.9
10/11/2016,43.98,2.9
10/11/2016,43.4,2.9
10/12/2016,43.53,2.9
10/12/2016,43.24,2.9
10/13/2016,43.0,2.9
10/13/2016,42.89,2.9
10/14/2016,43.1,2.9
10/14/2016,42.95,2.9
10/17/2016,42.83,2.9
10/17/2016,43.07,2.9
10/18/2016,43.37,2.9
10/18/2016,43.24,2.9
10/19/2016,43.44,2.9
10/19/2016,43.48,2.9
10/20/2016,43.38,2.9
10/20/2016,43.63,2.9
10/21/2016,43.5,2.9
10/21/2016,43.86,2.9
10/24/2016,44.12,2.9
10/24/2016,43.8,2.9
10/25/2016,43.61,2.9
10/25/2016,43.38,2.9
10/26/2016,43.78,2.9
10/26/2016,45.61,2.9
10/27/2016,45.51,2.9
10/27/2016,45.09,2.9
10/28/2016,45.12,2.9
10/28/2016,45.85,2.9
10/31/2016,46.09,2.9
10/31/2016,47.1,2.9
11/01/2016,47.1,2.9
11/01/2016,46.9,2.9
11/02/2016,46.68,2.9
11/02/2016,46.83,2.9
11/03/2016,46.79,2.9
11/03/2016,46.78,2.9
11/04/2016,47.09,2.9
11/04/2016,46.81,2.9
11/07/2016,47.23,2.9
11/07/2016,48.0,2.9
11/08/2016,47.89,2.9
11/08/2016,48.33,2.9
11/09/2016,47.4,2.9
11/09/2016,48.15,2.9
11/10/2016,48.39,2.9
11/10/2016,47.8,2.9
11/11/2016,47.77,2.9
11/11/2016,47.54,2.9
11/14/2016,47.49,2.9
11/14/2016,46.13,2.9
11/15/2016,46.35,2.9
11/15/2016,45.75,2.9
11/16/2016,45.82,2.9
11/16/2016,46.52,2.9
11/17/2016,46.67,2.9
11/17/2016,47.35,2.9
11/18/2016,47.4,2.9
11/18/2016,47.59,2.9
11/21/2016,47.73,2.9
11/21/2016,48.22,2.9
11/22/2016,48.46,2.9
11/22/2016,48.57,2.9
11/23/2016,48.66,2.9
11/23/2016,48.87,2.9
11/25/2016,48.72,2.9
11/25/2016,48.94,2.9
11/28/2016,48.81,2.9
11/28/2016,48.54,2.9
11/29/2016,48.54,2.96
11/29/2016,49.2,2.96
11/30/2016,49.29,2.96
11/30/2016,49.33,2.96
12/01/2016,49.02,2.96
12/01/2016,49.13,2.96
12/02/2016,48.95,2.96
12/02/2016,49.33,2.96
12/05/2016,49.6,2.96
12/05/2016,49.27,2.96
12/06/2016,49.43,2.96
12/06/2016,50.16,2.96
12/07/2016,50.05,2.96
12/07/2016,50.94,2.96
12/08/2016,50.96,2.96
12/08/2016,50.57,2.96
12/09/2016,50.75,2.96
12/09/2016,50.63,2.96
12/12/2016,50.5,2.96
12/12/2016,50.02,2.96
12/13/2016,50.13,2.96
12/13/2016,50.5,2.96
12/14/2016,50.5,2.96
12/14/2016,50.61,2.96
12/15/2016,50.6,2.96
12/15/2016,50.34,2.96
12/16/2016,50.5,2.96
12/16/2016,50.44,2.96
12/19/2016,50.37,2.96
12/19/2016,51.16,2.96
12/20/2016,51.35,2.96
