AGNC,AGNC Investment Corp.,
Date,Price,Annualized Dividend
01/11/2011,7.4665727615356445,5.6
01/12/2011,7.489320994830298,5.6
01/12/2011,7.4994282722473145,5.6
01/13/2011,7.403403647081421,5.6
01/13/2011,7.236637592315674,5.6
01/14/2011,7.176000459242114,5.6
01/14/2011,7.327606201171875,5.6
01/18/2011,7.3276037385351405,5.6
01/18/2011,7.3099164962768555,5.6
01/19/2011,7.317496235391137,5.6
01/19/2011,7.256854057312012,5.6
01/20/2011,7.251798550111495,5.6
01/20/2011,7.2341108322143555,5.6
01/21/2011,7.239166919567921,5.6
01/21/2011,7.188632011413574,5.6
01/24/2011,7.244220465661375,5.6
01/24/2011,7.2138991355896,5.6
01/25/2011,7.218952346104265,5.6
01/25/2011,7.211372375488281,5.6
01/26/2011,7.24421983731552,5.6
01/26/2011,7.241693019866943,5.6
01/27/2011,7.287175461358625,5.6
01/27/2011,7.274541854858398,5.6
01/28/2011,7.30486087590967,5.6
01/28/2011,7.249272346496582,5.6
01/31/2011,7.2517991635527785,5.6
01/31/2011,7.249272346496582,5.6
02/01/2011,7.254327756328828,5.6
02/01/2011,7.297282695770264,5.6
02/02/2011,7.314968896265081,5.6
02/02/2011,7.322548866271973,5.6
02/03/2011,7.320028716563375,5.6
02/03/2011,7.302341461181641,5.6
02/04/2011,7.327601685892657,5.6
02/04/2011,7.2947540283203125,5.6
02/07/2011,7.307385565236014,5.6
02/07/2011,7.345286846160889,5.6
02/08/2011,7.362979198306295,5.6
02/08/2011,7.393300533294678,5.6
02/09/2011,7.4488847346118465,5.6
02/09/2011,7.416037082672119,5.6
02/10/2011,7.403406232179479,5.6
02/10/2011,7.378139019012451,5.6
02/11/2011,7.416037869960424,5.6
02/11/2011,7.4665727615356445,5.6
02/14/2011,7.466572954203799,5.6
02/14/2011,7.4792070388793945,5.6
02/15/2011,7.466578143446242,5.6
02/15/2011,7.314972877502441,5.6
02/16/2011,7.39329632519872,5.6
02/16/2011,7.36802864074707,5.6
02/17/2011,7.39077599301661,5.6
02/17/2011,7.418570518493652,5.6
02/18/2011,7.451415364419626,5.6
02/18/2011,7.395826816558838,5.6
02/22/2011,7.393297140618607,5.6
02/22/2011,7.352869033813477,5.6
02/23/2011,7.3882421826589555,5.6
02/23/2011,7.347814083099365,5.6
02/24/2011,7.368032301657826,5.6
02/24/2011,7.395826816558838,5.6
02/25/2011,7.4413083100631185,5.6
02/25/2011,7.428674221038818,5.6
02/28/2011,7.453943061078807,5.6
02/28/2011,7.441309452056885,5.6
03/01/2011,7.466575771171508,5.6
03/01/2011,7.43878173828125,5.6
03/02/2011,7.461519496353233,5.6
03/02/2011,7.471626281738281,5.6
03/03/2011,7.504475090439967,5.6
03/03/2011,7.4842610359191895,5.6
03/04/2011,7.4943700991213,5.6
03/04/2011,7.489316463470459,5.6
03/07/2011,7.5171086937875495,5.6
03/07/2011,7.4842610359191895,5.6
03/08/2011,7.529745631737172,5.6
03/08/2011,7.527219295501709,5.6
03/09/2011,7.5651153194447005,5.6
03/09/2011,7.592909336090088,5.6
03/10/2011,7.60807399919815,5.6
03/10/2011,7.595439910888672,5.6
03/11/2011,7.590385551329809,5.6
03/11/2011,7.585331916809082,5.6
03/14/2011,7.592915617741136,5.6
03/14/2011,7.630817413330078,5.6
03/15/2011,7.58027883928233,5.6
03/15/2011,7.603019714355469,5.6
03/16/2011,7.643447818635477,5.6
03/16/2011,7.645974636077881,5.6
03/17/2011,7.688928100215693,5.6
03/17/2011,7.6687140464782715,5.6
03/18/2011,7.6965091238494745,5.6
03/18/2011,7.749571323394775,5.6
03/21/2011,7.810469620033216,7.0
03/21/2011,7.704565048217773,7.0
03/22/2011,7.434505905728017,7.0
03/22/2011,7.490106105804443,7.0
03/23/2011,7.500695825912398,7.0
03/23/2011,7.60130500793457,7.0
03/24/2011,7.6410186157436515,7.0
03/24/2011,7.6065993309021,7.0
03/25/2011,7.638372540455338,7.0
03/25/2011,7.683382034301758,7.0
03/28/2011,7.715152540828589,7.0
03/28/2011,7.693971633911133,7.0
03/29/2011,7.717799205719972,7.0
03/29/2011,7.6251325607299805,7.0
03/30/2011,7.64102085925395,7.0
03/30/2011,7.598659038543701,7.0
03/31/2011,7.585418681489897,7.0
03/31/2011,7.715151786804199,7.0
04/01/2011,7.6939722360930185,7.0
04/01/2011,7.683382034301758,7.0
04/04/2011,7.678085071733703,5.6
04/04/2011,7.6065993309021,5.6
04/05/2011,7.606601007827556,5.6
04/05/2011,7.6224870681762695,5.6
04/06/2011,7.635726498083831,5.6
04/06/2011,7.5801262855529785,5.6
04/07/2011,7.598657838472207,5.6
04/07/2011,7.545705318450928,5.6
04/08/2011,7.558944111169756,5.6
04/08/2011,7.495401382446289,5.6
04/11/2011,7.503343660758255,5.6
04/11/2011,7.460981845855713,5.6
04/12/2011,7.453039814709391,5.6
04/12/2011,7.368316173553467,5.6
04/13/2011,7.386848172235527,5.6
04/13/2011,7.426562309265137,5.6
04/14/2011,7.460982868739025,5.6
04/14/2011,7.598659038543701,5.6
04/15/2011,7.596009327524331,5.6
04/15/2011,7.553647518157959,5.6
04/18/2011,7.5377655029296875,5.6
04/18/2011,7.5377655029296875,5.6
04/19/2011,7.511285380568903,5.6
04/19/2011,7.505990028381348,5.6
04/20/2011,7.550999843298866,5.6
04/20/2011,7.57218074798584,5.6
04/21/2011,7.601306406204459,5.6
04/21/2011,7.619840145111084,5.6
04/25/2011,7.63043089795681,5.6
04/25/2011,7.633078575134277,5.6
04/26/2011,7.67808807716565,5.6
04/26/2011,7.633078575134277,5.6
04/27/2011,7.688678231786015,5.6
04/27/2011,7.619840145111084,5.6
04/28/2011,7.6330779398731705,5.6
04/28/2011,7.662201881408691,5.6
04/29/2011,7.670144046943187,5.6
04/29/2011,7.707211017608643,5.6
05/02/2011,7.7177992359692285,5.6
05/02/2011,7.731037616729736,5.6
05/03/2011,7.731039801076208,5.6
05/03/2011,7.728392124176025,5.6
05/04/2011,7.728390769662538,5.6
05/04/2011,7.741628646850586,5.6
05/05/2011,7.72309278157186,5.6
05/05/2011,7.799873352050781,5.6
05/06/2011,7.83164495345092,5.6
05/06/2011,7.799873352050781,5.6
05/09/2011,7.823703890658578,5.6
05/09/2011,7.831646919250488,5.6
05/10/2011,7.850181423219197,5.6
05/10/2011,7.897838592529297,5.6
05/11/2011,7.8978393530601885,5.6
05/11/2011,7.85812520980835,5.6
05/12/2011,7.863419455653295,5.6
05/12/2011,7.8872480392456055,5.6
05/13/2011,7.903133469997521,5.6
05/13/2011,7.842238426208496,5.6
05/16/2011,7.839595488490146,5.6
05/16/2011,7.810471534729004,5.6
05/17/2011,7.818409719425553,5.6
05/17/2011,7.815762042999268,5.6
05/18/2011,7.828999369948889,5.6
05/18/2011,7.876656532287598,5.6
05/19/2011,7.889899482171897,5.6
05/19/2011,7.924318790435791,5.6
05/20/2011,7.929608774367872,5.6
05/20/2011,7.934903621673584,5.6
05/23/2011,7.9163719438826465,5.6
05/23/2011,7.942848205566406,5.6
05/24/2011,7.969324988572947,5.6
05/24/2011,7.974620342254639,5.6
05/25/2011,7.979915067880649,5.6
05/25/2011,7.966677188873291,5.6
05/26/2011,7.9772643803566865,5.6
05/26/2011,7.995798110961914,5.6
05/27/2011,7.995800217883236,5.6
05/27/2011,8.01698112487793,5.6
05/31/2011,8.035517137540337,5.6
05/31/2011,8.040812492370605,5.6
06/01/2011,8.038166294126858,5.6
06/01/2011,8.00374698638916,5.6
06/02/2011,8.009036393794357,5.6
06/02/2011,8.03816032409668,5.6
06/03/2011,8.022276724654487,5.6
06/03/2011,8.032867431640625,5.6
06/06/2011,8.046106143105265,5.6
06/06/2011,8.024925231933594,5.6
06/07/2011,8.046101034144593,5.6
06/07/2011,8.088462829589844,5.6
06/08/2011,8.091114489506488,5.6
06/08/2011,8.128181457519531,5.6
06/09/2011,8.128181290732497,5.6
06/09/2011,8.051400184631348,5.6
06/10/2011,8.096409071922,5.6
06/10/2011,7.969323635101318,5.6
06/13/2011,8.038163142647369,5.6
06/13/2011,8.006391525268555,5.6
06/14/2011,8.048754015585827,5.6
06/14/2011,8.046106338500977,5.6
06/15/2011,8.064640579121146,5.6
06/15/2011,8.040812492370605,5.6
06/16/2011,8.061991296020485,5.6
06/16/2011,8.01962947845459,5.6
06/17/2011,8.035515546632057,5.6
06/17/2011,7.982563018798828,5.6
06/20/2011,8.009041748822405,5.6
06/20/2011,7.889898777008057,5.6
06/21/2011,7.95379432786783,7.0
06/21/2011,7.9176788330078125,7.0
06/22/2011,7.959348794626266,7.0
06/22/2011,8.014911651611328,7.0
06/23/2011,7.853776262977565,7.0
06/23/2011,7.95656681060791,7.0
06/24/2011,7.987128064521098,7.0
06/24/2011,7.981571674346924,7.0
06/27/2011,8.028801716258966,7.0
06/27/2011,8.003798484802246,7.0
06/28/2011,8.006578487740672,7.0
06/28/2011,7.995466232299805,7.0
06/29/2011,7.995464686714043,7.0
06/29/2011,8.056583404541016,7.0
06/30/2011,8.08436665526335,7.0
06/30/2011,8.08714485168457,7.0
07/01/2011,8.101031526483855,7.0
07/01/2011,8.22326946258545,7.0
07/05/2011,8.23993944767214,5.6
07/05/2011,8.323283195495605,5.6
07/06/2011,8.320505568913651,5.6
07/06/2011,8.409405708312988,5.6
07/07/2011,8.423299063694163,5.6
07/07/2011,8.351067543029785,5.6
07/08/2011,8.270500507758328,5.6
07/08/2011,8.389960289001465,5.6
07/11/2011,8.359402413282739,5.6
07/11/2011,8.306617736816406,5.6
07/12/2011,8.276056088668035,5.6
07/12/2011,8.251052856445312,5.6
07/13/2011,8.253828549195944,5.6
07/13/2011,8.22326946258545,5.6
07/14/2011,8.223272182112515,5.6
07/14/2011,8.089921951293945,5.6
07/15/2011,8.106588568618914,5.6
07/15/2011,8.131591796875,5.6
07/18/2011,8.07880925413369,5.6
07/18/2011,8.059362411499023,5.6
07/19/2011,8.112151094272352,5.6
07/19/2011,8.16215705871582,5.6
07/20/2011,8.21215878715519,5.6
07/20/2011,8.248274803161621,5.6
07/21/2011,8.24827148501622,5.6
07/21/2011,8.20937728881836,5.6
07/22/2011,8.226049908562874,5.6
07/22/2011,8.24549674987793,5.6
07/25/2011,8.131595118946606,5.6
07/25/2011,8.026025772094727,5.6
07/26/2011,8.003797131402429,5.6
07/26/2011,8.051025390625,5.6
07/27/2011,8.084365053598143,5.6
07/27/2011,7.887117385864258,5.6
07/28/2011,7.8843390385254555,5.6
07/28/2011,7.870448589324951,5.6
07/29/2011,7.778771537685746,5.6
07/29/2011,7.756546497344971,5.6
08/01/2011,8.081589075327106,5.6
08/01/2011,8.064920425415039,5.6
08/02/2011,8.067695981020993,5.6
08/02/2011,7.91489839553833,5.6
08/03/2011,7.94268181710182,5.6
08/03/2011,8.08714485168457,5.6
08/04/2011,8.062140775170134,5.6
08/04/2011,7.823221206665039,5.6
08/05/2011,7.912122575556961,5.6
08/05/2011,7.876007080078125,5.6
08/08/2011,7.339827125354977,5.6
08/08/2011,7.4259490966796875,5.6
08/09/2011,7.559294299841237,5.6
08/09/2011,8.273274421691895,5.6
08/10/2011,8.06769757899545,5.6
08/10/2011,7.892674922943115,5.6
08/11/2011,7.973239715898071,5.6
08/11/2011,7.987130165100098,5.6
08/12/2011,8.137151327492967,5.6
08/12/2011,8.08714485168457,5.6
08/15/2011,8.189935885804584,5.6
08/15/2011,8.253832817077637,5.6
08/16/2011,8.214937749376917,5.6
08/16/2011,8.262166023254395,5.6
08/17/2011,8.309392747487237,5.6
08/17/2011,8.323283195495605,5.6
08/18/2011,8.173263667339615,5.6
08/18/2011,8.131591796875,5.6
08/19/2011,8.056582485993221,5.6
08/19/2011,7.948235511779785,5.6
08/22/2011,8.073248330814263,5.6
08/22/2011,7.95656681060791,5.6
08/23/2011,7.981573083806394,5.6
08/23/2011,8.03991413116455,5.6
08/24/2011,8.017689146521791,5.6
08/24/2011,7.951014041900635,5.6
08/25/2011,7.934347102449076,5.6
08/25/2011,7.712096691131592,5.6
08/26/2011,7.7343186298435755,5.6
08/26/2011,7.795437335968018,5.6
08/29/2011,7.903787008360626,5.6
08/29/2011,7.945458889007568,5.6
08/30/2011,7.945457480418334,5.6
08/30/2011,7.98435115814209,5.6
08/31/2011,8.062137358129398,5.6
08/31/2011,7.92045259475708,5.6
09/01/2011,7.912118769001586,5.6
09/01/2011,7.689868450164795,5.6
09/02/2011,7.500955720136355,5.6
09/02/2011,7.575965404510498,5.6
09/06/2011,7.489843048511813,5.6
09/06/2011,7.681534290313721,5.6
09/07/2011,7.806550182876715,5.6
09/07/2011,7.745430946350098,5.6
09/08/2011,7.750986988133059,5.6
09/08/2011,7.72320556640625,5.6
09/09/2011,7.723207538693383,5.6
09/09/2011,7.887117385864258,5.6
09/12/2011,7.820440484982225,5.6
09/12/2011,8.051025390625,5.6
09/13/2011,8.076032065999689,5.6
09/13/2011,8.08714485168457,5.6
09/14/2011,8.189933408717822,5.6
09/14/2011,8.226049423217773,5.6
09/15/2011,8.251052732923197,5.6
09/15/2011,8.292724609375,5.6
09/16/2011,8.298278501747612,5.6
09/16/2011,8.206600189208984,5.6
09/19/2011,8.195491933933168,5.6
09/19/2011,8.192713737487793,5.6
09/20/2011,8.237166425514307,5.6
09/20/2011,8.073256492614746,5.6
09/21/2011,8.061576700547283,5.6
09/21/2011,7.915639400482178,5.6
09/22/2011,7.89812719679738,5.6
09/22/2011,7.99444580078125,5.6
09/23/2011,8.023631112789886,5.6
09/23/2011,8.038225173950195,5.6
09/26/2011,8.082006047073852,5.6
09/26/2011,8.046980857849121,5.6
09/27/2011,8.099520656008245,5.6
09/27/2011,8.000283241271973,5.6
09/28/2011,8.04990224197122,5.6
09/28/2011,7.9886088371276855,5.6
09/29/2011,8.055742556210694,5.6
09/29/2011,7.979855060577393,5.6
09/30/2011,7.962343318352324,5.6
09/30/2011,7.909805774688721,5.6
10/03/2011,7.877695157588996,5.6
10/03/2011,7.556632995605469,5.6
10/04/2011,7.355242715919024,5.6
10/04/2011,7.687979698181152,5.6
10/05/2011,7.676306630136081,5.6
10/05/2011,7.679225444793701,5.6
10/06/2011,7.6763042584295915,5.6
10/06/2011,7.892292022705078,5.6
10/07/2011,7.938988135923908,5.6
10/07/2011,7.79013204574585,5.6
10/10/2011,7.921480084940056,5.6
10/10/2011,7.924398899078369,5.6
10/11/2011,7.909798988261119,5.6
10/11/2011,7.898123741149902,5.6
10/12/2011,7.97985382082918,5.6
10/12/2011,7.889372825622559,5.6
10/13/2011,7.880616288561959,5.6
10/13/2011,7.976934909820557,5.6
10/14/2011,8.011956048004775,5.6
10/14/2011,8.070330619812012,5.6
10/17/2011,7.988607792893718,5.6
10/17/2011,8.009038925170898,5.6
10/18/2011,8.011958153738625,5.6
10/18/2011,8.11119556427002,5.6
10/19/2011,8.114112276443446,5.6
10/19/2011,8.082006454467773,5.6
10/20/2011,8.11119554946681,5.6
10/20/2011,8.079089164733887,5.6
10/21/2011,8.122869099947888,5.6
10/21/2011,8.084925651550293,5.6
10/24/2011,8.035308890037154,5.6
10/24/2011,8.335939407348633,5.6
10/25/2011,8.306749560691776,5.6
10/25/2011,8.330100059509277,5.6
10/26/2011,8.344692237076073,5.6
10/26/2011,8.362204551696777,5.6
10/27/2011,8.055737490636057,5.6
10/27/2011,8.038225173950195,5.6
10/28/2011,8.049903294219455,5.6
10/28/2011,8.087846755981445,5.6
10/31/2011,8.07032983466293,5.6
10/31/2011,8.029467582702637,5.6
11/01/2011,7.953585619945936,5.6
11/01/2011,7.971097946166992,5.6
11/02/2011,8.070331758011584,5.6
11/02/2011,8.064494132995605,5.6
11/03/2011,8.084925651550293,5.6
11/03/2011,8.084925651550293,5.6
11/04/2011,8.093686666060329,5.6
11/04/2011,8.140386581420898,5.6
11/07/2011,8.140380326051687,5.6
11/07/2011,8.210430145263672,5.6
11/08/2011,8.260047382677367,5.6
11/08/2011,8.31258487701416,5.6
11/09/2011,8.245456649390494,5.6
11/09/2011,8.128706932067871,5.6
11/10/2011,8.181243489328523,5.6
11/10/2011,8.146218299865723,5.6
11/11/2011,8.172491080041059,5.6
11/11/2011,8.204597473144531,5.6
11/14/2011,8.187080377823538,5.6
11/14/2011,8.169568061828613,5.6
11/15/2011,8.134543817637878,5.6
11/15/2011,8.1899995803833,5.6
11/16/2011,8.172487663449836,5.6
11/16/2011,8.207512855529785,5.6
11/17/2011,8.23378391748308,5.6
11/17/2011,8.157896995544434,5.6
11/18/2011,8.201674829407503,5.6
11/18/2011,8.1899995803833,5.6
11/21/2011,8.13746452331543,5.6
11/21/2011,8.13746452331543,5.6
11/22/2011,8.137462840328608,5.6
11/22/2011,8.213350296020508,5.6
11/23/2011,8.184164790521775,5.6
11/23/2011,8.108277320861816,5.6
11/25/2011,8.105358693506432,5.6
11/25/2011,8.102439880371094,5.6
11/28/2011,8.201680176635554,5.6
11/28/2011,8.219192504882812,5.6
11/29/2011,8.222107317937622,5.6
11/29/2011,8.22502613067627,5.6
11/30/2011,8.312588339210496,5.6
11/30/2011,8.373882293701172,5.6
12/01/2011,8.356370742237994,5.6
12/01/2011,8.327183723449707,5.6
12/02/2011,8.327183127721494,5.6
12/02/2011,8.283401489257812,5.6
12/05/2011,8.376805291380526,5.6
12/05/2011,8.37972354888916,5.6
12/06/2011,8.379719181511428,5.6
12/06/2011,8.41474437713623,5.6
12/07/2011,8.432259176101388,5.6
12/07/2011,8.429340362548828,5.6
12/08/2011,8.435175691485236,5.6
12/08/2011,8.373882293701172,5.6
12/09/2011,8.417666430512767,5.6
12/09/2011,8.435178756713867,5.6
12/12/2011,8.429335764776237,5.6
12/12/2011,8.388473510742188,5.6
12/13/2011,8.464361374517848,5.6
12/13/2011,8.458523750305176,5.6
12/14/2011,8.481871960870924,5.6
12/14/2011,8.45268440246582,5.6
12/15/2011,8.478957747047193,5.6
12/15/2011,8.423501968383789,5.6
12/16/2011,8.449767510407241,5.6
12/16/2011,8.487710952758789,5.6
12/19/2011,8.511059519276028,5.6
12/19/2011,8.45268440246582,5.6
12/20/2011,8.480290676159242,7.0
12/20/2011,8.602971076965332,7.0
12/21/2011,8.59070773486122,7.0
12/21/2011,8.698053359985352,7.0
12/22/2011,8.71338446030637,7.0
12/22/2011,8.667379379272461,7.0
12/23/2011,8.66431605753969,7.0
12/23/2011,8.590707778930664,7.0
12/27/2011,8.593770984667726,7.0
12/27/2011,8.701116561889648,7.0
12/28/2011,8.707248710112102,7.0
12/28/2011,8.652042388916016,7.0
12/29/2011,8.679649857241804,7.0
12/29/2011,8.673516273498535,7.0
12/30/2011,8.676581622929778,7.0
12/30/2011,8.612174034118652,7.0
01/03/2012,8.664309442973627,7.0
01/03/2012,8.63977336883545,7.0
01/04/2012,8.63364500634715,5.6
01/04/2012,8.688851356506348,5.6
01/05/2012,8.682712632356756,5.6
01/05/2012,8.652042388916016,5.6
01/06/2012,8.688848228499104,5.6
01/06/2012,8.701116561889648,5.6
01/09/2012,8.719521710216037,5.6
01/09/2012,8.658181190490723,5.6
01/10/2012,8.670446411915986,5.6
01/10/2012,8.642843246459961,5.6
01/11/2012,8.664313335862015,5.6
01/11/2012,8.636710166931152,5.6
01/12/2012,8.655114106005803,5.6
01/12/2012,8.658181190490723,5.6
01/13/2012,8.667376511180027,5.6
01/13/2012,8.694979667663574,5.6
01/17/2012,8.710319338995111,5.6
01/17/2012,8.691917419433594,5.6
01/18/2012,8.725656577528241,5.6
01/18/2012,8.722589492797852,5.6
01/19/2012,8.756323659959508,5.6
01/19/2012,8.790060997009277,5.6
01/20/2012,8.808460135495336,5.6
01/20/2012,8.894336700439453,5.6
01/23/2012,8.9066109373068,5.6
01/23/2012,8.912744522094727,5.6
01/24/2012,8.900467933485855,5.6
01/24/2012,8.952607154846191,5.6
01/25/2012,8.961810921310692,5.6
01/25/2012,8.995548248291016,5.6
01/26/2012,9.02621536412207,5.6
01/26/2012,8.952607154846191,5.6
01/27/2012,8.995550006374591,5.6
01/27/2012,8.921941757202148,5.6
01/30/2012,8.91887092590332,5.6
01/30/2012,8.91887092590332,5.6
01/31/2012,8.955677340484836,5.6
01/31/2012,8.995548248291016,5.6
02/01/2012,9.013951368290076,5.6
02/01/2012,9.010884284973145,5.6
02/02/2012,9.04155453315614,5.6
02/02/2012,9.010884284973145,5.6
02/03/2012,9.017017131470675,5.6
02/03/2012,9.109027862548828,5.6
02/06/2012,9.127429102658855,5.6
02/06/2012,9.041552543640137,5.6
02/07/2012,8.940342128306126,5.6
02/07/2012,9.121295928955078,5.6
02/08/2012,9.112097289691524,5.6
02/08/2012,9.105963706970215,5.6
02/09/2012,9.133561131417157,5.6
02/09/2012,9.161164283752441,5.6
02/10/2012,9.158102098725234,5.6
02/10/2012,9.262380599975586,5.6
02/13/2012,9.293053396046576,5.6
02/13/2012,9.32985782623291,5.6
02/14/2012,9.354391079419653,5.6
02/14/2012,9.381994247436523,5.6
02/15/2012,9.400395577114928,5.6
02/15/2012,9.418797492980957,5.6
02/16/2012,9.424934244207595,5.6
02/16/2012,9.219444274902344,5.6
02/17/2012,9.283850581972748,5.6
02/17/2012,9.314520835876465,5.6
02/21/2012,9.369725760780925,5.6
02/21/2012,9.415731430053711,5.6
02/22/2012,9.415733632948555,5.6
02/22/2012,9.375862121582031,5.6
02/23/2012,9.403460304308618,5.6
02/23/2012,9.4126615524292,5.6
02/24/2012,9.446398491453685,5.6
02/24/2012,9.403460502624512,5.6
02/27/2012,9.409597281015726,5.6
02/27/2012,9.388128280639648,5.6
02/28/2012,9.41879981296948,5.6
02/28/2012,9.443336486816406,5.6
02/29/2012,9.44640065927318,5.6
02/29/2012,9.418797492980957,5.6
03/01/2012,9.45560428264849,5.6
03/01/2012,9.467872619628906,5.6
03/02/2012,9.48320397991484,5.6
03/02/2012,9.559879302978516,5.6
03/05/2012,9.623785368668461,6.85
03/05/2012,9.674907684326172,6.85
03/06/2012,9.614201993010061,6.85
03/06/2012,9.537518501281738,6.85
03/07/2012,9.585441845149,6.85
03/07/2012,9.671710968017578,6.85
03/08/2012,9.403315356628418,6.85
03/08/2012,9.377754211425781,6.85
03/09/2012,9.396928553238252,6.85
03/09/2012,9.425684928894043,6.85
03/12/2012,9.464024290759143,6.85
03/12/2012,9.524731636047363,6.85
03/13/2012,9.543904715795618,6.85
03/13/2012,9.540709495544434,6.85
03/14/2012,9.505562886730988,6.85
03/14/2012,9.396927833557129,6.85
03/15/2012,9.4256825587771,6.85
03/15/2012,9.409707069396973,6.85
03/16/2012,9.441657183025264,6.85
03/16/2012,9.37455940246582,6.85
03/19/2012,9.406514376046117,6.85
03/19/2012,9.336220741271973,6.85
03/20/2012,9.326635093388733,6.85
03/20/2012,9.38734245300293,6.85
03/21/2012,9.406512902594658,6.85
03/21/2012,9.448049545288086,6.85
03/22/2012,9.406512224711896,6.85
03/22/2012,9.364974975585938,6.85
03/23/2012,9.400120082494833,6.85
03/23/2012,9.358583450317383,6.85
03/26/2012,9.390533228228199,5.449999999999999
03/26/2012,9.419289588928223,5.449999999999999
03/27/2012,9.43846916514102,5.449999999999999
03/27/2012,9.368175506591797,5.449999999999999
03/28/2012,9.36817288172346,5.449999999999999
03/28/2012,9.33941650390625,5.449999999999999
03/29/2012,9.342609045791596,5.449999999999999
03/29/2012,9.364974975585938,5.449999999999999
03/30/2012,9.40651447497877,5.449999999999999
03/30/2012,9.43846607208252,5.449999999999999
04/02/2012,9.480001040226716,5.449999999999999
04/02/2012,9.556684494018555,5.449999999999999
04/03/2012,9.550299564877204,5.449999999999999
04/03/2012,9.60461711883545,5.449999999999999
04/04/2012,9.563077688665397,5.449999999999999
04/04/2012,9.59183406829834,5.449999999999999
04/05/2012,9.582247909468677,5.449999999999999
04/05/2012,9.607809066772461,5.449999999999999
04/09/2012,9.572662786576608,5.449999999999999
04/09/2012,9.611004829406738,5.449999999999999
04/10/2012,9.617393755256701,5.449999999999999
04/10/2012,9.492782592773438,5.449999999999999
04/11/2012,9.540709824440606,5.449999999999999
04/11/2012,9.550294876098633,5.449999999999999
04/12/2012,9.585440144351702,5.449999999999999
04/12/2012,9.601415634155273,5.449999999999999
04/13/2012,9.604613153232687,5.449999999999999
04/13/2012,9.620589256286621,5.449999999999999
04/16/2012,9.658929595673312,5.449999999999999
04/16/2012,9.614197731018066,5.449999999999999
04/17/2012,9.626983686785147,5.449999999999999
04/17/2012,9.687691688537598,5.449999999999999
04/18/2012,9.697271297860594,5.449999999999999
04/18/2012,9.751588821411133,5.449999999999999
04/19/2012,9.770763823998804,5.449999999999999
04/19/2012,9.80910587310791,5.449999999999999
04/20/2012,9.84424808205315,5.449999999999999
04/20/2012,9.783540725708008,5.449999999999999
04/23/2012,9.764370320168346,5.449999999999999
04/23/2012,9.815492630004883,5.449999999999999
04/24/2012,9.815493301948086,5.449999999999999
04/24/2012,9.825078964233398,5.449999999999999
04/25/2012,9.8442450350476,5.449999999999999
04/25/2012,9.831464767456055,5.449999999999999
04/26/2012,9.83785870787328,5.449999999999999
04/26/2012,9.873004913330078,5.449999999999999
04/27/2012,9.904960219695068,5.449999999999999
04/27/2012,9.90815544128418,5.449999999999999
04/30/2012,9.93051850398259,5.449999999999999
04/30/2012,9.981640815734863,5.449999999999999
05/01/2012,9.96885969153382,5.449999999999999
05/01/2012,9.946493148803711,5.449999999999999
05/02/2012,9.946487970665505,5.449999999999999
05/02/2012,9.94968318939209,5.449999999999999
05/03/2012,10.064716144034051,5.449999999999999
05/03/2012,10.112643241882324,5.449999999999999
05/04/2012,10.128615115258059,5.449999999999999
05/04/2012,10.11583423614502,5.449999999999999
05/07/2012,10.096663064364698,5.449999999999999
05/07/2012,10.099858283996582,5.449999999999999
05/08/2012,10.106250254225257,5.449999999999999
05/08/2012,10.071104049682617,5.449999999999999
05/09/2012,10.061517847382929,5.449999999999999
05/09/2012,10.141396522521973,5.449999999999999
05/10/2012,10.163762437565863,5.449999999999999
05/10/2012,10.237251281738281,5.449999999999999
05/11/2012,10.237251672918541,5.449999999999999
05/11/2012,10.329911231994629,5.449999999999999
05/14/2012,10.320325625203056,5.449999999999999
05/14/2012,10.275593757629395,5.449999999999999
05/15/2012,10.27240218001547,5.449999999999999
05/15/2012,10.250036239624023,5.449999999999999
05/16/2012,10.301154748669394,5.449999999999999
05/16/2012,10.15417766571045,5.449999999999999
05/17/2012,10.166960628594463,5.449999999999999
05/17/2012,9.898568153381348,5.449999999999999
05/18/2012,9.904956536977823,5.449999999999999
05/18/2012,9.914542198181152,5.449999999999999
05/21/2012,9.978449629120961,5.449999999999999
05/21/2012,10.202110290527344,5.449999999999999
05/22/2012,10.227671877313236,5.449999999999999
05/22/2012,10.240452766418457,5.449999999999999
05/23/2012,10.237252229337388,5.449999999999999
05/23/2012,10.31074047088623,5.449999999999999
05/24/2012,10.32991252496792,5.449999999999999
05/24/2012,10.266009330749512,5.449999999999999
05/25/2012,10.28837217200383,5.449999999999999
05/25/2012,10.29476261138916,5.449999999999999
05/29/2012,10.355473542263956,5.449999999999999
05/29/2012,10.397010803222656,5.449999999999999
05/30/2012,10.361862575213195,5.449999999999999
05/30/2012,10.381033897399902,5.449999999999999
05/31/2012,10.41618024598336,5.449999999999999
05/31/2012,10.438546180725098,5.449999999999999
06/01/2012,10.393815055795018,5.449999999999999
06/01/2012,10.320326805114746,5.449999999999999
06/04/2012,10.259615804195695,5.449999999999999
06/04/2012,10.29476261138916,5.449999999999999
06/05/2012,10.30434757871591,5.449999999999999
06/05/2012,10.403397560119629,5.449999999999999
06/06/2012,10.464110091252797,5.449999999999999
06/06/2012,10.52481746673584,5.449999999999999
06/07/2012,10.579130846172571,5.449999999999999
06/07/2012,10.419373512268066,5.449999999999999
06/08/2012,10.438551330848375,5.449999999999999
06/08/2012,10.457722663879395,5.449999999999999
