ORC,"Orchid Island Capital, Inc.",
Date,Price,Annualized Dividend
05/12/2015,5.392220939154271,2.1599999999999997
05/12/2015,5.441971778869629,2.1599999999999997
05/13/2015,5.453449243377958,2.1599999999999997
05/13/2015,5.41900634765625,2.1599999999999997
05/14/2015,5.419008309843088,2.1599999999999997
05/14/2015,5.392219543457031,2.1599999999999997
05/15/2015,5.396046574933383,2.1599999999999997
05/15/2015,5.403700351715088,2.1599999999999997
05/18/2015,5.403699923796266,2.1599999999999997
05/18/2015,5.411354064941406,2.1599999999999997
05/19/2015,5.4113531340623515,2.1599999999999997
05/19/2015,5.3807373046875,2.1599999999999997
05/20/2015,5.380738695715802,2.1599999999999997
05/20/2015,5.392219543457031,2.1599999999999997
05/21/2015,5.36120602648295,2.1599999999999997
05/21/2015,5.384465217590332,2.1599999999999997
05/22/2015,5.38446372859318,2.1599999999999997
05/22/2015,5.353451728820801,2.1599999999999997
05/26/2015,5.326319230202997,2.1599999999999997
05/26/2015,5.268171787261963,2.1599999999999997
05/27/2015,5.279799510695639,2.1599999999999997
05/27/2015,5.310811519622803,2.1599999999999997
05/28/2015,5.310810182644466,2.1599999999999997
05/28/2015,5.3146867752075195,2.1599999999999997
05/29/2015,5.314690646063448,2.1599999999999997
05/29/2015,5.28755521774292,2.1599999999999997
06/01/2015,5.291428275203437,2.1599999999999997
06/01/2015,5.2991814613342285,2.1599999999999997
06/02/2015,5.299182152051375,2.1599999999999997
06/02/2015,5.2836761474609375,2.1599999999999997
06/03/2015,5.287555869997275,2.1599999999999997
06/03/2015,5.2449140548706055,2.1599999999999997
06/04/2015,5.244910759467177,2.1599999999999997
06/04/2015,5.217775344848633,2.1599999999999997
06/05/2015,5.213898528696542,2.1599999999999997
06/05/2015,5.17513370513916,2.1599999999999997
06/08/2015,5.155750896545842,2.1599999999999997
06/08/2015,5.113109111785889,2.1599999999999997
06/09/2015,5.124739229623409,2.1599999999999997
06/09/2015,5.213898658752441,2.1599999999999997
06/10/2015,5.233282608814731,2.1599999999999997
06/10/2015,5.264294624328613,2.1599999999999997
06/11/2015,5.264295540656854,2.1599999999999997
06/11/2015,5.233283519744873,2.1599999999999997
06/12/2015,5.233280416268887,2.1599999999999997
06/12/2015,5.194515228271484,2.1599999999999997
06/15/2015,5.194516673648442,2.1599999999999997
06/15/2015,5.190640449523926,2.1599999999999997
06/16/2015,5.194518346274064,2.1599999999999997
06/16/2015,5.210024356842041,2.1599999999999997
06/17/2015,5.2138989449475215,2.1599999999999997
06/17/2015,5.147998332977295,2.1599999999999997
06/18/2015,5.148001534551079,2.34
06/18/2015,5.163720607757568,2.34
06/19/2015,5.163717396407997,2.34
06/19/2015,5.147998332977295,2.34
06/22/2015,5.151928632118036,2.34
06/22/2015,5.0104570388793945,2.34
06/23/2015,5.014387788269743,2.34
06/23/2015,5.081193923950195,2.34
06/24/2015,5.085120919349822,2.34
06/24/2015,5.034034252166748,2.34
06/25/2015,5.030105496577728,2.34
06/25/2015,4.982948303222656,2.34
06/26/2015,4.971159335987115,2.34
06/26/2015,4.7864603996276855,2.34
06/29/2015,4.597831603050696,2.1599999999999997
06/29/2015,4.440640926361084,2.1599999999999997
06/30/2015,4.444569374218608,2.1599999999999997
06/30/2015,4.405271530151367,2.1599999999999997
07/01/2015,4.413131492943168,2.1599999999999997
07/01/2015,4.381693363189697,2.1599999999999997
07/02/2015,4.401342391967773,2.1599999999999997
07/02/2015,4.401342391967773,2.1599999999999997
07/06/2015,4.381693316016382,2.1599999999999997
07/06/2015,4.452429294586182,2.1599999999999997
07/07/2015,4.456360047568262,2.1599999999999997
07/07/2015,4.523166179656982,2.1599999999999997
07/08/2015,4.53102601918355,2.1599999999999997
07/08/2015,4.5153069496154785,2.1599999999999997
07/09/2015,4.542813929577395,2.1599999999999997
07/09/2015,4.511375427246094,2.1599999999999997
07/10/2015,4.452430367102113,2.1599999999999997
07/10/2015,3.7332823276519775,2.1599999999999997
07/13/2015,3.733281033661001,2.1599999999999997
07/13/2015,3.4424781799316406,2.1599999999999997
07/14/2015,3.4621266134273627,2.1599999999999997
07/14/2015,3.4739158153533936,2.1599999999999997
07/15/2015,3.45426692157765,2.1599999999999997
07/15/2015,3.4306881427764893,2.1599999999999997
07/16/2015,3.418900142518566,2.1599999999999997
07/16/2015,3.4031810760498047,2.1599999999999997
07/17/2015,3.4031797690499808,2.1599999999999997
07/17/2015,3.387460708618164,2.1599999999999997
07/20/2015,3.3874619492216804,2.1599999999999997
07/20/2015,3.47784686088562,2.1599999999999997
07/21/2015,3.481775071209064,2.1599999999999997
07/21/2015,3.387460708618164,2.1599999999999997
07/22/2015,3.387462254019801,2.1599999999999997
07/22/2015,3.3992514610290527,2.1599999999999997
07/23/2015,3.3792783787924545,2.1199999999999997
07/23/2015,3.2993900775909424,2.1199999999999997
07/24/2015,3.2953963167305838,2.1199999999999997
07/24/2015,3.1036641597747803,2.1199999999999997
07/27/2015,3.0956753351057134,2.1199999999999997
07/27/2015,3.2834131717681885,2.1199999999999997
07/28/2015,3.27941815467386,2.1199999999999997
07/28/2015,3.3233566284179688,2.1199999999999997
07/29/2015,3.363300718552152,2.1199999999999997
07/29/2015,3.2993900775909424,2.1199999999999997
07/30/2015,3.1795575081504173,2.1199999999999997
07/30/2015,3.447183609008789,2.1199999999999997
07/31/2015,3.455172294513257,2.1199999999999997
07/31/2015,3.4431891441345215,2.1199999999999997
08/03/2015,3.4391959527748663,2.1199999999999997
08/03/2015,3.315369129180908,2.1199999999999997
08/04/2015,3.3233571410779867,2.1199999999999997
08/04/2015,3.2834131717681885,2.1199999999999997
08/05/2015,3.303386593349495,2.1199999999999997
08/05/2015,3.29140305519104,2.1199999999999997
08/06/2015,3.2754245916894704,2.1199999999999997
08/06/2015,3.3672964572906494,2.1199999999999997
08/07/2015,3.3593068122863774,2.1199999999999997
08/07/2015,3.359306812286377,2.1199999999999997
08/10/2015,3.415228692677588,2.1199999999999997
08/10/2015,3.395256519317627,2.1199999999999997
08/11/2015,3.3912625600669544,2.1199999999999997
08/11/2015,3.515089750289917,2.1199999999999997
08/12/2015,3.4991122459459727,2.1199999999999997
08/12/2015,3.61495041847229,2.1199999999999997
08/13/2015,3.6109556454765865,2.1199999999999997
08/13/2015,3.7108161449432373,2.1199999999999997
08/14/2015,3.762742991185753,2.1199999999999997
08/14/2015,3.7507598400115967,2.1199999999999997
08/17/2015,3.7467652119110735,2.1199999999999997
08/17/2015,3.702826738357544,2.1199999999999997
08/18/2015,3.6948378733328804,2.1199999999999997
08/18/2015,3.7347822189331055,2.1199999999999997
08/19/2015,3.7547537782707643,2.1199999999999997
08/19/2015,3.6508991718292236,2.1199999999999997
08/20/2015,3.6349234580993652,2.1199999999999997
08/20/2015,3.6349234580993652,2.1199999999999997
08/21/2015,3.5989737086458415,2.1199999999999997
08/21/2015,3.5350630283355713,2.1199999999999997
08/24/2015,3.259074638132193,2.0799999999999996
08/24/2015,3.3930091857910156,2.0799999999999996
08/25/2015,3.5512947965850286,2.0799999999999996
08/25/2015,3.502591371536255,2.0799999999999996
08/26/2015,3.555355343088673,2.0799999999999996
08/26/2015,3.567531108856201,2.0799999999999996
08/27/2015,3.571589561619745,2.0799999999999996
08/27/2015,3.6730551719665527,2.0799999999999996
08/28/2015,3.6689960607988197,2.0799999999999996
08/28/2015,3.656820297241211,2.0799999999999996
08/31/2015,3.6568191883286585,2.0799999999999996
08/31/2015,3.6892881393432617,2.0799999999999996
09/01/2015,3.6527639887090873,2.0799999999999996
09/01/2015,3.6689984798431396,2.0799999999999996
09/02/2015,3.7177006000141017,2.0799999999999996
09/02/2015,3.713641881942749,2.0799999999999996
09/03/2015,3.7095825746318196,2.0799999999999996
09/03/2015,3.652761697769165,2.0799999999999996
09/04/2015,3.6365266652267136,2.0799999999999996
09/04/2015,3.6202921867370605,2.0799999999999996
09/08/2015,3.6568197790526478,2.0799999999999996
09/08/2015,3.636526584625244,2.0799999999999996
09/09/2015,3.693347488641405,2.0799999999999996
09/09/2015,3.648702383041382,2.0799999999999996
09/10/2015,3.652761062755069,2.0799999999999996
09/10/2015,3.636526584625244,2.0799999999999996
09/11/2015,3.636526462228486,2.0799999999999996
09/11/2015,3.681171178817749,2.0799999999999996
09/14/2015,3.660879440431681,2.0799999999999996
09/14/2015,3.6852309703826904,2.0799999999999996
09/15/2015,3.6933479532519664,2.0799999999999996
09/15/2015,3.7461097240448,2.0799999999999996
09/16/2015,3.7542265616952415,2.0799999999999996
09/16/2015,3.7988712787628174,2.0799999999999996
09/17/2015,3.8029310762998954,2.0799999999999996
09/17/2015,3.920631170272827,2.0799999999999996
09/18/2015,3.8962789157277022,2.0799999999999996
09/18/2015,4.07485818862915,2.0799999999999996
09/21/2015,4.099209540413703,2.0799999999999996
09/21/2015,3.993685245513916,2.0799999999999996
09/22/2015,3.9774506523953845,2.0799999999999996
09/22/2015,3.997743844985962,2.0799999999999996
09/23/2015,3.964806756778588,2.04
09/23/2015,3.9771580696105957,2.04
09/24/2015,3.96068967964712,2.04
09/24/2015,4.047149658203125,2.04
09/25/2015,4.034798774947285,2.04
09/25/2015,3.9359874725341797,2.04
09/28/2015,3.919518481032025,2.04
09/28/2015,3.8536438941955566,2.04
09/29/2015,3.8371767668899412,2.04
09/29/2015,3.7465999126434326,2.04
09/30/2015,3.7630673940512263,2.04
09/30/2015,3.8083558082580566,2.04
10/01/2015,3.8207074026038064,2.04
10/01/2015,3.7960047721862793,2.04
10/02/2015,3.763067658299908,2.04
10/02/2015,3.8165905475616455,2.04
10/05/2015,3.8248225424981706,2.04
10/05/2015,4.001859664916992,2.04
10/06/2015,4.001860974268318,2.04
10/06/2015,4.059500694274902,2.04
10/07/2015,4.075969677271223,2.04
10/07/2015,4.117141246795654,2.04
10/08/2015,4.125375621704366,2.04
10/08/2015,4.1830153465271,2.04
10/09/2015,4.183017220775035,2.04
10/09/2015,3.9277544021606445,2.04
10/12/2015,3.911283832674214,2.04
10/12/2015,4.010095119476318,2.04
10/13/2015,4.010095927795486,2.04
10/13/2015,3.9648075103759766,2.04
10/14/2015,3.9524573088127672,2.04
10/14/2015,3.99362850189209,2.04
10/15/2015,4.022447980104343,2.04
10/15/2015,4.0718536376953125,2.04
10/16/2015,4.092437866386223,2.04
10/16/2015,4.0347981452941895,2.04
10/19/2015,4.03891655958532,2.04
10/19/2015,4.03068208694458,2.04
10/20/2015,4.043033376286299,2.04
10/20/2015,4.0718536376953125,2.04
10/21/2015,4.1006736758558,2.04
10/21/2015,4.075970649719238,2.04
10/22/2015,4.0759705614602355,2.0
10/22/2015,4.226313591003418,2.0
10/23/2015,4.238841921922422,2.0
10/23/2015,4.230489730834961,2.0
10/26/2015,4.226311578798842,2.0
10/26/2015,4.101025581359863,2.0
10/27/2015,4.0968502929405535,2.0
10/27/2015,3.9590353965759277,2.0
10/28/2015,3.971565420160153,2.0
10/28/2015,4.138613224029541,2.0
10/29/2015,4.113555015486793,2.0
10/29/2015,3.921449899673462,2.0
10/30/2015,3.6750555361376533,2.0
10/30/2015,3.708465099334717,2.0
11/02/2015,3.716816138963396,2.0
11/02/2015,3.7418735027313232,2.0
11/03/2015,3.7418744581877768,2.0
11/03/2015,3.8212220668792725,2.0
11/04/2015,3.8212219472643767,2.0
11/04/2015,3.8588078022003174,2.0
11/05/2015,3.8588067825395416,2.0
11/05/2015,3.808692455291748,2.0
11/06/2015,3.7836354908044862,2.0
11/06/2015,3.808692455291748,2.0
11/09/2015,3.7794615645761978,2.0
11/09/2015,3.6959376335144043,2.0
11/10/2015,3.700113113855505,2.0
11/10/2015,3.67087984085083,2.0
11/11/2015,3.6834085569159267,2.0
11/11/2015,3.762756586074829,2.0
11/12/2015,3.758580446243286,2.0
11/12/2015,3.758580446243286,2.0
11/13/2015,3.7669305855305697,2.0
11/13/2015,3.829573392868042,2.0
11/16/2015,3.8379267448386183,2.0
11/16/2015,3.8755125999450684,2.0
11/17/2015,3.8838640117547047,2.0
11/17/2015,3.829573392868042,2.0
11/18/2015,3.8379260510890845,2.0
11/18/2015,3.888040781021118,2.0
11/19/2015,3.8629842639107195,2.0
11/19/2015,3.8671605587005615,2.0
11/20/2015,3.871400586672752,1.9600000000000004
11/20/2015,3.8374781608581543,1.9600000000000004
11/23/2015,3.8162759704650084,1.9600000000000004
11/23/2015,3.8883612155914307,1.9600000000000004
11/24/2015,3.884121318103143,1.9600000000000004
11/24/2015,3.9138033390045166,1.9600000000000004
11/25/2015,3.905321618202569,1.9600000000000004
11/25/2015,3.939244031906128,1.9600000000000004
11/27/2015,3.968926102170437,1.9600000000000004
11/27/2015,4.041011333465576,1.9600000000000004
11/30/2015,4.0198110321858165,1.9600000000000004
11/30/2015,4.057973861694336,1.9600000000000004
12/01/2015,4.091895213916937,1.9600000000000004
12/01/2015,4.074934005737305,1.9600000000000004
12/02/2015,4.066455128908471,1.9600000000000004
12/02/2015,3.9222846031188965,1.9600000000000004
12/03/2015,3.913803893635501,1.9600000000000004
12/03/2015,3.858680248260498,1.9600000000000004
12/04/2015,3.8629202563973895,1.9600000000000004
12/04/2015,3.926525115966797,1.9600000000000004
12/07/2015,3.9095625943546866,1.9600000000000004
12/07/2015,3.8459577560424805,1.9600000000000004
12/08/2015,3.8162766656357054,1.9600000000000004
12/08/2015,3.8544394969940186,1.9600000000000004
12/09/2015,3.858680283779163,1.9600000000000004
12/09/2015,3.8629202842712402,1.9600000000000004
12/10/2015,3.8586791985583697,1.9600000000000004
12/10/2015,3.8883612155914307,1.9600000000000004
12/11/2015,3.8544379173340917,1.9600000000000004
12/11/2015,3.824755907058716,1.9600000000000004
12/14/2015,3.824757088887638,1.9600000000000004
12/14/2015,3.5618577003479004,1.9600000000000004
12/15/2015,3.57457857475006,1.9600000000000004
12/15/2015,3.7314698696136475,1.9600000000000004
12/16/2015,3.7908348871380344,1.9600000000000004
12/16/2015,3.9222846031188965,1.9600000000000004
12/17/2015,3.947726046155463,1.9600000000000004
12/17/2015,4.028291702270508,1.9600000000000004
12/18/2015,4.028290529814866,1.9600000000000004
12/18/2015,4.062212944030762,1.9600000000000004
12/21/2015,4.070694592306703,1.9600000000000004
12/21/2015,4.079174995422363,1.9600000000000004
12/22/2015,4.079176189381039,1.9200000000000004
12/22/2015,4.1609320640563965,1.9200000000000004
12/23/2015,4.160932852326142,1.9200000000000004
12/23/2015,4.169538497924805,1.9200000000000004
12/24/2015,4.195353461397981,1.9200000000000004
12/24/2015,4.1996564865112305,1.9200000000000004
12/28/2015,4.182446268981482,1.9200000000000004
12/28/2015,4.19535493850708,1.9200000000000004
12/29/2015,4.195353905238115,1.9200000000000004
12/29/2015,4.2340803146362305,1.9200000000000004
12/30/2015,4.234080014419397,1.9200000000000004
12/30/2015,4.255594730377197,1.9200000000000004
12/31/2015,4.259898043371257,1.9200000000000004
12/31/2015,4.2728071212768555,1.9200000000000004
01/04/2016,4.238383354627916,1.9200000000000004
01/04/2016,4.264200687408447,1.9200000000000004
01/05/2016,4.2469901203045985,1.9200000000000004
01/05/2016,4.3158369064331055,1.9200000000000004
01/06/2016,4.302927808063786,1.9200000000000004
01/06/2016,4.410501003265381,1.9200000000000004
01/07/2016,4.350258708389405,1.9200000000000004
01/07/2016,4.259897232055664,1.9200000000000004
01/08/2016,4.281414292522807,1.9200000000000004
01/08/2016,4.2039618492126465,1.9200000000000004
01/11/2016,4.203958970652302,1.9200000000000004
01/11/2016,4.1351118087768555,1.9200000000000004
01/12/2016,4.152325285849723,1.9200000000000004
01/12/2016,3.9027554988861084,1.9200000000000004
01/13/2016,3.9027541840884634,1.9200000000000004
01/13/2016,3.8123927116394043,1.9200000000000004
01/14/2016,3.808090919878392,1.9200000000000004
01/14/2016,3.8554229736328125,1.9200000000000004
01/15/2016,3.8296063592513736,1.9200000000000004
01/15/2016,3.7478508949279785,1.9200000000000004
01/19/2016,3.7693658342830476,1.9200000000000004
01/19/2016,3.5929458141326904,1.9200000000000004
01/20/2016,3.5370072042178187,1.9200000000000004
01/20/2016,3.64027738571167,1.9200000000000004
01/21/2016,3.6359737613936374,1.9200000000000004
01/21/2016,3.7134265899658203,1.9200000000000004
01/22/2016,3.7440433830189788,1.8800000000000008
01/22/2016,3.822772979736328,1.8800000000000008
01/25/2016,3.8052783245991044,1.8800000000000008
01/25/2016,3.599705696105957,1.8800000000000008
01/26/2016,3.617201894570592,1.8800000000000008
01/26/2016,3.6740620136260986,1.8800000000000008
01/27/2016,3.6434432305843134,1.8800000000000008
01/27/2016,3.6609387397766113,1.8800000000000008
01/28/2016,3.6609400155130847,1.8800000000000008
01/28/2016,3.704679012298584,1.8800000000000008
01/29/2016,3.765912665155311,1.8800000000000008
01/29/2016,3.884007692337036,1.8800000000000008
02/01/2016,3.8358968089545233,1.8800000000000008
02/01/2016,3.892756938934326,1.8800000000000008
02/02/2016,3.8665135047479793,1.8800000000000008
02/02/2016,3.910252094268799,1.8800000000000008
02/03/2016,3.9627381429743846,1.8800000000000008
02/03/2016,3.9496161937713623,1.8800000000000008
02/04/2016,3.9627375153949855,1.8800000000000008
02/04/2016,3.9583635330200195,1.8800000000000008
02/05/2016,3.9364955816821556,1.8800000000000008
02/05/2016,3.910252094268799,1.8800000000000008
02/08/2016,3.8533921784120606,1.8800000000000008
02/08/2016,4.010851860046387,1.8800000000000008
02/09/2016,3.9627379989519302,1.8800000000000008
02/09/2016,3.8883819580078125,1.8800000000000008
02/10/2016,3.884007692337036,1.8800000000000008
02/10/2016,3.884007692337036,1.8800000000000008
02/11/2016,3.862138196511612,1.8800000000000008
02/11/2016,3.884007692337036,1.8800000000000008
02/12/2016,4.010851312352678,1.8800000000000008
02/12/2016,3.997729778289795,1.8800000000000008
02/16/2016,4.01959871340151,1.8800000000000008
02/16/2016,4.1201982498168945,1.8800000000000008
02/17/2016,4.120197412232866,1.8800000000000008
02/17/2016,4.207674980163574,1.8800000000000008
02/18/2016,4.233919141610974,1.8800000000000008
02/18/2016,4.168310642242432,1.8800000000000008
02/19/2016,4.168309970313269,1.8800000000000008
02/19/2016,4.207674980163574,1.8800000000000008
02/22/2016,4.21655255667944,1.8400000000000007
02/22/2016,4.220991134643555,1.8400000000000007
02/23/2016,4.207674111991789,1.8400000000000007
02/23/2016,4.105589389801025,1.8400000000000007
02/24/2016,4.021260434674491,1.8400000000000007
02/24/2016,4.1499762535095215,1.8400000000000007
02/25/2016,4.149975179143871,1.8400000000000007
02/25/2016,4.229867458343506,1.8400000000000007
02/26/2016,4.2298681667414915,1.8400000000000007
02/26/2016,4.225430011749268,1.8400000000000007
02/29/2016,4.265375436686875,1.8400000000000007
02/29/2016,4.2698140144348145,1.8400000000000007
03/01/2016,4.314198177131364,1.8400000000000007
03/01/2016,4.287567138671875,1.8400000000000007
03/02/2016,4.2786909922670056,1.8400000000000007
03/02/2016,4.274252414703369,1.8400000000000007
03/03/2016,4.327515207337205,1.8400000000000007
03/03/2016,4.380776882171631,1.8400000000000007
03/04/2016,4.380776912653738,1.8400000000000007
03/04/2016,4.314199924468994,1.8400000000000007
03/07/2016,4.2831291353595,1.8400000000000007
03/07/2016,4.429598808288574,1.8400000000000007
03/08/2016,4.411845335715889,1.8400000000000007
03/08/2016,4.331953048706055,1.8400000000000007
03/09/2016,4.340829970293241,1.8400000000000007
03/09/2016,4.349707126617432,1.8400000000000007
03/10/2016,4.39409055046887,1.8400000000000007
03/10/2016,4.340828895568848,1.8400000000000007
03/11/2016,4.385214423429216,1.8400000000000007
03/11/2016,4.438476085662842,1.8400000000000007
03/14/2016,4.438475897007677,1.8400000000000007
03/14/2016,4.509491443634033,1.8400000000000007
03/15/2016,4.500617063746578,1.8400000000000007
03/15/2016,4.345270156860352,1.8400000000000007
03/16/2016,4.327514766247012,1.8400000000000007
03/16/2016,4.447353839874268,1.8400000000000007
03/17/2016,4.473983403279839,1.8400000000000007
03/17/2016,4.549437522888184,1.8400000000000007
03/18/2016,4.584946530600914,1.8400000000000007
03/18/2016,4.62045431137085,1.8400000000000007
03/21/2016,4.651523541641452,1.8400000000000007
03/21/2016,4.6870317459106445,1.8400000000000007
03/22/2016,4.6959071470187705,1.8400000000000007
03/22/2016,4.740292072296143,1.8400000000000007
03/23/2016,4.731297039481157,1.8000000000000007
03/23/2016,4.59187650680542,1.8000000000000007
03/24/2016,4.569391886355275,1.8000000000000007
03/24/2016,4.641350746154785,1.8000000000000007
03/28/2016,4.6548412372466155,1.8000000000000007
03/28/2016,4.578384876251221,1.8000000000000007
03/29/2016,4.582882176060245,1.8000000000000007
03/29/2016,4.645846366882324,1.8000000000000007
03/30/2016,4.641349451302952,1.8000000000000007
03/30/2016,4.614365100860596,1.8000000000000007
03/31/2016,4.582881636684694,1.8000000000000007
03/31/2016,4.663835525512695,1.8000000000000007
04/01/2016,4.663835038604568,1.8000000000000007
04/01/2016,4.672830104827881,1.8000000000000007
04/04/2016,4.681825769810982,1.8000000000000007
04/04/2016,4.654841423034668,1.8000000000000007
04/05/2016,4.68182610197097,1.8000000000000007
04/05/2016,4.690821170806885,1.8000000000000007
04/06/2016,4.695317999266542,1.8000000000000007
04/06/2016,4.753784656524658,1.8000000000000007
04/07/2016,4.753783830477195,1.8000000000000007
04/07/2016,4.726799488067627,1.8000000000000007
04/08/2016,4.749287134129854,1.8000000000000007
04/08/2016,4.7447896003723145,1.8000000000000007
04/11/2016,4.749286866174451,1.8000000000000007
04/11/2016,4.807753086090088,1.8000000000000007
04/12/2016,4.812250603341407,1.8000000000000007
04/12/2016,4.8212456703186035,1.8000000000000007
04/13/2016,4.830243336690606,1.8000000000000007
04/13/2016,4.888710021972656,1.8000000000000007
04/14/2016,4.870718849666118,1.8000000000000007
04/14/2016,4.7852678298950195,1.8000000000000007
04/15/2016,4.767276763916016,1.8000000000000007
04/15/2016,4.767276763916016,1.8000000000000007
04/18/2016,4.767278201392982,1.8000000000000007
04/18/2016,4.762780666351318,1.8000000000000007
04/19/2016,4.7672761659949625,1.8000000000000007
04/19/2016,4.7897629737854,1.8000000000000007
04/20/2016,4.812251802888912,1.8000000000000007
04/20/2016,4.879713535308838,1.8000000000000007
04/21/2016,4.89320722454645,1.8000000000000007
04/21/2016,4.861725330352783,1.8000000000000007
04/22/2016,4.870834610589409,1.7600000000000007
04/22/2016,4.838939666748047,1.7600000000000007
04/25/2016,4.81615957932041,1.7600000000000007
04/25/2016,4.743256568908691,1.7600000000000007
04/26/2016,4.761482523186631,1.7600000000000007
04/26/2016,4.77515172958374,1.7600000000000007
04/27/2016,4.761482321511621,1.7600000000000007
04/27/2016,4.743256568908691,1.7600000000000007
04/28/2016,4.529103357989092,1.7600000000000007
04/28/2016,4.269386291503906,1.7600000000000007
04/29/2016,4.287611343374203,1.7600000000000007
04/29/2016,4.410635471343994,1.7600000000000007
05/02/2016,4.424304419615681,1.7600000000000007
05/02/2016,4.378739833831787,1.7600000000000007
05/03/2016,4.374184772295573,1.7600000000000007
05/03/2016,4.337733268737793,1.7600000000000007
05/04/2016,4.296723038037306,1.7600000000000007
05/04/2016,4.43341588973999,1.7600000000000007
05/05/2016,4.442532148203934,1.7600000000000007
05/05/2016,4.424306392669678,1.7600000000000007
05/06/2016,4.4197474504455165,1.7600000000000007
05/06/2016,4.510876178741455,1.7600000000000007
05/09/2016,4.519990205458246,1.7600000000000007
05/09/2016,4.574667453765869,1.7600000000000007
05/10/2016,4.5792227823276335,1.7600000000000007
05/10/2016,4.670351505279541,1.7600000000000007
05/11/2016,4.670350844544496,1.7600000000000007
05/11/2016,4.684020042419434,1.7600000000000007
05/12/2016,4.706803060827382,1.7600000000000007
05/12/2016,4.7386980056762695,1.7600000000000007
05/13/2016,4.734144110392413,1.7600000000000007
05/13/2016,4.77515172958374,1.7600000000000007
05/16/2016,4.775150987875467,1.7600000000000007
05/16/2016,4.893618583679199,1.7600000000000007
05/17/2016,4.884504244695152,1.7600000000000007
05/17/2016,4.838939666748047,1.7600000000000007
05/18/2016,4.816160525434793,1.7600000000000007
05/18/2016,4.720475196838379,1.7600000000000007
05/19/2016,4.670352015998025,1.7600000000000007
05/19/2016,4.693134307861328,1.7600000000000007
05/20/2016,4.725030950467919,1.7600000000000007
05/20/2016,4.770595550537109,1.7600000000000007
05/23/2016,4.784263023382203,1.7600000000000007
05/23/2016,4.7797064781188965,1.7600000000000007
05/24/2016,4.7797067873685375,1.7200000000000006
05/24/2016,4.816651344299316,1.7200000000000006
05/25/2016,4.802798451430479,1.7200000000000006
05/25/2016,4.7658538818359375,1.7200000000000006
05/26/2016,4.761235945639271,1.7200000000000006
05/26/2016,4.7058186531066895,1.7200000000000006
05/27/2016,4.742761450426986,1.7200000000000006
05/27/2016,4.779706001281738,1.7200000000000006
05/31/2016,4.802799289740004,1.7200000000000006
05/31/2016,4.793563365936279,1.7200000000000006
06/01/2016,4.812033677929847,1.7200000000000006
06/01/2016,4.802797317504883,1.7200000000000006
06/02/2016,4.793560886114116,1.7200000000000006
06/02/2016,4.816651344299316,1.7200000000000006
06/03/2016,4.825889601482481,1.7200000000000006
06/03/2016,4.8212714195251465,1.7200000000000006
06/06/2016,4.788945090925408,1.7200000000000006
06/06/2016,4.81203556060791,1.7200000000000006
06/07/2016,4.779706870839703,1.7200000000000006
06/07/2016,4.7981791496276855,1.7200000000000006
06/08/2016,4.802796805139881,1.7200000000000006
06/08/2016,4.816651344299316,1.7200000000000006
06/09/2016,4.8258867263793945,1.7200000000000006
06/09/2016,4.8258867263793945,1.7200000000000006
06/10/2016,4.848977181995468,1.7200000000000006
06/10/2016,4.8258867263793945,1.7200000000000006
06/13/2016,4.830507848271097,1.7200000000000006
06/13/2016,4.81203556060791,1.7200000000000006
06/14/2016,4.802795478279948,1.7200000000000006
06/14/2016,4.788941383361816,1.7200000000000006
06/15/2016,4.765854713696934,1.7200000000000006
06/15/2016,4.793563365936279,1.7200000000000006
06/16/2016,4.793563208609283,1.7200000000000006
06/16/2016,4.8212714195251465,1.7200000000000006
06/17/2016,4.825887191442726,1.7200000000000006
06/17/2016,4.83050537109375,1.7200000000000006
06/20/2016,4.8351239308373755,1.7200000000000006
06/20/2016,4.853596210479736,1.7200000000000006
06/21/2016,4.86283071849403,1.7200000000000006
06/21/2016,4.844358444213867,1.7200000000000006
06/22/2016,4.848980070855081,1.7200000000000006
06/22/2016,4.8212714195251465,1.7200000000000006
06/23/2016,4.830507783439815,1.5400000000000005
06/23/2016,4.8212714195251465,1.5400000000000005
06/24/2016,4.727654708845077,1.6800000000000006
06/24/2016,4.83999490737915,1.6800000000000006
06/27/2016,4.7931851734374735,1.6800000000000006
06/27/2016,4.746376991271973,1.6800000000000006
06/28/2016,4.774460734863276,1.6800000000000006
06/28/2016,4.816588401794434,1.6800000000000006
06/29/2016,4.839994907379151,1.6800000000000006
06/29/2016,4.83999490737915,1.6800000000000006
06/30/2016,4.8446736618818935,1.6800000000000006
06/30/2016,4.816588401794434,1.6800000000000006
07/01/2016,4.821269352875688,1.6800000000000006
07/01/2016,4.816588401794434,1.6800000000000006
07/05/2016,4.821269571767391,1.6800000000000006
07/05/2016,4.779141902923584,1.6800000000000006
07/06/2016,4.802545994950736,1.6800000000000006
07/06/2016,4.816588401794434,1.6800000000000006
07/07/2016,4.82127113896564,1.6800000000000006
07/07/2016,4.7978668212890625,1.6800000000000006
07/08/2016,4.79786650232981,1.6800000000000006
07/08/2016,4.802547454833984,1.6800000000000006
07/11/2016,4.811907708316003,1.6800000000000006
07/11/2016,4.854035377502441,1.6800000000000006
07/12/2016,4.877440260964961,1.6800000000000006
07/12/2016,4.900844573974609,1.6800000000000006
07/13/2016,4.914887111527848,1.6800000000000006
07/13/2016,4.905525207519531,1.6800000000000006
07/14/2016,4.938290194587795,1.6800000000000006
07/14/2016,4.999141216278076,1.6800000000000006
