NLY,Annaly Capital Management Inc,
Date,Price,Dividend,Annualized Dividend
02/22/2010,4.455238620253571,0.0,2.54
02/23/2010,4.485206326035492,0.0,2.54
02/24/2010,4.475215144108576,0.0,2.54
02/25/2010,4.5326554082463435,0.0,2.54
02/26/2010,4.572612849021068,0.0,2.54
03/01/2010,4.607574372918029,0.0,2.54
03/02/2010,4.53015708025322,0.0,2.54
03/03/2010,4.590093832593533,0.0,2.54
03/04/2010,4.525162699435346,0.0,2.54
03/05/2010,4.535151864237509,0.0,2.54
03/08/2010,4.557628154754639,0.0,2.54
03/09/2010,4.562622255082896,0.0,2.54
03/10/2010,4.5676187541181825,0.0,2.54
03/11/2010,4.540147502044577,0.0,2.54
03/12/2010,4.537650784899389,0.0,2.54
03/15/2010,4.535153170158873,0.0,2.54
03/16/2010,4.607575401080452,0.0,2.54
03/17/2010,4.645034883889484,0.0,2.54
03/18/2010,4.6650143854512365,0.0,2.54
03/19/2010,4.670008182525635,0.0,2.54
03/22/2010,4.6650138937225,0.0,2.54
03/23/2010,4.54014817324525,0.0,2.54
03/24/2010,4.5251634583304865,0.0,2.54
03/25/2010,4.520169493868659,0.0,2.54
03/26/2010,4.460232654873844,0.0,2.54
03/29/2010,4.4252689284378945,0.0,2.54
03/30/2010,4.465226501150957,0.65,2.69
03/31/2010,4.431537236424398,0.0,2.69
04/01/2010,4.4911422815795055,0.0,2.69
04/05/2010,4.511874002492273,0.0,2.69
04/06/2010,4.460043077876499,0.0,2.69
04/07/2010,4.491141190697447,0.0,2.69
04/08/2010,4.473001410317278,0.0,2.69
04/09/2010,4.47559257733112,0.0,2.69
04/12/2010,4.48077577929624,0.0,2.69
04/13/2010,4.465227286885981,0.0,2.69
04/14/2010,4.50410036423402,0.0,2.69
04/15/2010,4.517057204457394,0.0,2.69
04/16/2010,4.465226367507422,0.0,2.69
04/19/2010,4.392663425379813,0.0,2.69
04/20/2010,4.382296306964042,0.0,2.69
04/21/2010,4.43412838040212,0.0,2.69
04/22/2010,4.444494825824012,0.0,2.69
04/23/2010,4.460043795805663,0.0,2.69
04/26/2010,4.441904370585929,0.0,2.69
04/27/2010,4.410805979694962,0.0,2.69
04/28/2010,4.408214530390811,0.0,2.69
04/29/2010,4.408213317209208,0.0,2.69
04/30/2010,4.467817447825908,0.0,2.69
05/03/2010,4.408211818872036,0.0,2.69
05/04/2010,4.366747573745745,0.0,2.69
05/05/2010,4.159424952550925,0.0,2.69
05/06/2010,4.216438917259856,0.0,2.69
05/07/2010,4.08167868074974,0.0,2.69
05/10/2010,4.23717065117383,0.0,2.69
05/11/2010,4.206073724621699,0.0,2.69
05/12/2010,4.151650598843777,0.0,2.69
05/13/2010,4.141285156487793,0.0,2.69
05/14/2010,4.1438748567153,0.0,2.69
05/17/2010,4.138691862567927,0.0,2.69
05/18/2010,4.2190302576374945,0.0,2.69
05/19/2010,4.1024107845505275,0.0,2.69
05/20/2010,4.045396987529796,0.0,2.69
05/21/2010,3.952102421101196,0.0,2.69
05/24/2010,4.164608631553215,0.0,2.69
05/25/2010,4.05058059664748,0.0,2.69
05/26/2010,4.294185767127683,0.0,2.69
05/27/2010,4.283818974651354,0.0,2.69
05/28/2010,4.4315384560249615,0.0,2.69
06/01/2010,4.418576453287318,0.0,2.69
06/02/2010,4.405621791231459,0.0,2.69
06/03/2010,4.485959470395756,0.0,2.69
06/04/2010,4.447086282795212,0.0,2.69
06/07/2010,4.483367885672769,0.0,2.69
06/08/2010,4.493735336790954,0.0,2.69
06/09/2010,4.5196498132213305,0.0,2.69
06/10/2010,4.517057964338483,0.0,2.69
06/11/2010,4.496325630332322,0.0,2.69
06/14/2010,4.566297991560904,0.0,2.69
06/15/2010,4.532606975137674,0.0,2.69
06/16/2010,4.4911425373967555,0.0,2.69
06/17/2010,4.542973015122698,0.0,2.69
06/18/2010,4.60776104119877,0.0,2.69
06/21/2010,4.690690209074674,0.0,2.69
06/22/2010,4.638860061001049,0.0,2.69
06/23/2010,4.625903679991699,0.0,2.69
06/24/2010,4.649226973531672,0.0,2.69
06/25/2010,4.62931899289346,0.68,2.77
06/28/2010,4.702072690915406,0.0,2.77
06/29/2010,4.56734459063346,0.0,2.77
06/30/2010,4.653570291926263,0.0,2.77
07/01/2010,4.626625571669738,0.0,2.77
07/02/2010,4.656265966335958,0.0,2.77
07/06/2010,4.745186602887975,0.0,2.77
07/07/2010,4.704766963050306,0.0,2.77
07/08/2010,4.839496254758995,0.0,2.77
07/09/2010,4.823329206895121,0.0,2.77
07/12/2010,4.8906949369278445,0.0,2.77
07/13/2010,4.909557131481304,0.0,2.77
07/14/2010,4.712851366485464,0.0,2.77
07/15/2010,4.755963921444076,0.0,2.77
07/16/2010,4.758658211054821,0.0,2.77
07/19/2010,4.737101612414031,0.0,2.77
07/20/2010,4.693987945406428,0.0,2.77
07/21/2010,4.769437598660118,0.0,2.77
07/22/2010,4.77482765518915,0.0,2.77
07/23/2010,4.769438382574287,0.0,2.77
07/26/2010,4.844885965374676,0.0,2.77
07/27/2010,4.904167778362532,0.0,2.77
07/28/2010,4.85027575345345,0.0,2.77
07/29/2010,4.699378635833711,0.0,2.77
07/30/2010,4.7397980474107735,0.0,2.77
08/02/2010,4.712852247009345,0.0,2.77
08/03/2010,4.693989648037881,0.0,2.77
08/04/2010,4.731713480726527,0.0,2.77
08/05/2010,4.693989491502296,0.0,2.77
08/06/2010,4.602371607249474,0.0,2.77
08/09/2010,4.712851751449571,0.0,2.77
08/10/2010,4.702073295267292,0.0,2.77
08/11/2010,4.71015632583561,0.0,2.77
08/12/2010,4.729018665296063,0.0,2.77
08/13/2010,4.8044674159322955,0.0,2.77
08/16/2010,4.7047667742447095,0.0,2.77
08/17/2010,4.685905100135479,0.0,2.77
08/18/2010,4.702073665103777,0.0,2.77
08/19/2010,4.715546025888991,0.0,2.77
08/20/2010,4.71824130489491,0.0,2.77
08/23/2010,4.766744136810303,0.0,2.77
08/24/2010,4.753270040684654,0.0,2.77
08/25/2010,4.637402241638007,0.0,2.77
08/26/2010,4.615845708170914,0.0,2.77
08/27/2010,4.596981794167614,0.0,2.77
08/30/2010,4.650875778965494,0.0,2.77
08/31/2010,4.653570622820759,0.0,2.77
09/01/2010,4.712851985380127,0.0,2.77
09/02/2010,4.729019466863722,0.0,2.77
09/03/2010,4.782910408404012,0.0,2.77
09/07/2010,4.753270853833404,0.0,2.77
09/08/2010,4.7667436073050276,0.0,2.77
09/09/2010,4.7936902736380445,0.0,2.77
09/10/2010,4.753270853833404,0.0,2.77
09/13/2010,4.769437925741749,0.0,2.77
09/14/2010,4.823330402374268,0.0,2.77
09/15/2010,4.826023200547332,0.0,2.77
09/16/2010,4.842190913594597,0.0,2.77
09/17/2010,4.847582677022711,0.0,2.77
09/20/2010,4.834106698691337,0.0,2.77
09/21/2010,4.877222355254599,0.0,2.77
09/22/2010,4.834107176595188,0.0,2.77
09/23/2010,4.879916943000204,0.0,2.77
09/24/2010,4.971532606822537,0.0,2.77
09/27/2010,4.979616285596564,0.0,2.77
09/28/2010,4.9850056684861705,0.0,2.77
09/29/2010,4.963448629276867,0.0,2.77
09/30/2010,4.983241563709891,0.68,2.7600000000000002
10/01/2010,4.944069927480598,0.0,2.7600000000000002
10/04/2010,4.9076955667778055,0.0,2.7600000000000002
10/05/2010,4.952463698135353,0.0,2.7600000000000002
10/06/2010,4.963654723286249,0.0,2.7600000000000002
10/07/2010,4.980443698736167,0.0,2.7600000000000002
10/08/2010,4.946867566115514,0.0,2.7600000000000002
10/11/2010,4.966455009918857,0.0,2.7600000000000002
10/12/2010,4.972049765717892,0.0,2.7600000000000002
10/13/2010,5.067183288378146,0.0,2.7600000000000002
10/14/2010,5.047597187419678,0.0,2.7600000000000002
10/15/2010,5.0196172189917485,0.0,2.7600000000000002
10/18/2010,5.033606122777889,0.0,2.7600000000000002
10/19/2010,5.039201476047519,0.0,2.7600000000000002
10/20/2010,5.089565753936768,0.0,2.7600000000000002
10/21/2010,5.100757194941415,0.0,2.7600000000000002
10/22/2010,5.114747814465176,0.0,2.7600000000000002
10/25/2010,5.092363443639952,0.0,2.7600000000000002
10/26/2010,5.09795971045624,0.0,2.7600000000000002
10/27/2010,5.053192787292432,0.0,2.7600000000000002
10/28/2010,4.921687099102588,0.0,2.7600000000000002
10/29/2010,4.921685406069921,0.0,2.7600000000000002
11/01/2010,4.969250966091861,0.0,2.7600000000000002
11/02/2010,4.966453901217449,0.0,2.7600000000000002
11/03/2010,4.966452768767547,0.0,2.7600000000000002
11/04/2010,4.9608587184336175,0.0,2.7600000000000002
11/05/2010,5.025211205009173,0.0,2.7600000000000002
11/08/2010,5.014018777228496,0.0,2.7600000000000002
11/09/2010,4.994434215241256,0.0,2.7600000000000002
11/10/2010,4.991635480742138,0.0,2.7600000000000002
11/11/2010,5.008421974091676,0.0,2.7600000000000002
11/12/2010,5.011222165141766,0.0,2.7600000000000002
11/15/2010,5.01402014596479,0.0,2.7600000000000002
11/16/2010,4.980442635470105,0.0,2.7600000000000002
11/17/2010,4.960856314928769,0.0,2.7600000000000002
11/18/2010,5.019616703582255,0.0,2.7600000000000002
11/19/2010,4.96085736248859,0.0,2.7600000000000002
11/22/2010,4.969250854511016,0.0,2.7600000000000002
11/23/2010,4.991635480742138,0.0,2.7600000000000002
11/24/2010,5.02521159072511,0.0,2.7600000000000002
11/26/2010,5.05878908777701,0.0,2.7600000000000002
11/29/2010,5.047596105968159,0.0,2.7600000000000002
11/30/2010,5.055989495340048,0.0,2.7600000000000002
12/01/2010,5.120343019746309,0.0,2.7600000000000002
12/02/2010,5.114747524261475,0.0,2.7600000000000002
12/03/2010,5.109153132116148,0.0,2.7600000000000002
12/06/2010,5.103555042745677,0.0,2.7600000000000002
12/07/2010,5.1035553915388085,0.0,2.7600000000000002
12/08/2010,5.067180666147639,0.0,2.7600000000000002
12/09/2010,5.0084238478185155,0.0,2.7600000000000002
12/10/2010,5.033605803441164,0.0,2.7600000000000002
12/13/2010,5.0951609757794625,0.0,2.7600000000000002
12/14/2010,5.1091512901909395,0.0,2.7600000000000002
12/15/2010,5.078372229131054,0.0,2.7600000000000002
12/16/2010,5.0196172189917485,0.0,2.7600000000000002
12/17/2010,5.0364019281522445,0.0,2.7600000000000002
12/20/2010,5.083969304416918,0.0,2.7600000000000002
12/21/2010,5.1259398174933075,0.0,2.7600000000000002
12/22/2010,5.125941276550293,0.0,2.7600000000000002
12/23/2010,5.160731350101341,0.64,2.6500000000000004
12/27/2010,5.1810262390998645,0.0,2.6500000000000004
12/28/2010,5.183925039535103,0.0,2.6500000000000004
12/29/2010,5.1694286419727975,0.0,2.6500000000000004
12/30/2010,5.17812739966926,0.0,2.6500000000000004
12/31/2010,5.1868261524565735,0.0,2.6500000000000004
01/03/2011,5.204220734171284,0.0,2.6500000000000004
01/04/2011,5.050558345926474,0.0,2.6500000000000004
01/05/2011,5.053457593564942,0.0,2.6500000000000004
01/06/2011,5.128838317978631,0.0,2.6500000000000004
01/07/2011,5.1317382249893555,0.0,2.6500000000000004
01/10/2011,5.157832957319197,0.0,2.6500000000000004
01/11/2011,5.149134561127563,0.0,2.6500000000000004
01/12/2011,5.157832622528076,0.0,2.6500000000000004
01/13/2011,5.152032589417405,0.0,2.6500000000000004
01/14/2011,5.123040238055311,0.0,2.6500000000000004
01/18/2011,5.137536308365448,0.0,2.6500000000000004
01/19/2011,5.137535340984509,0.0,2.6500000000000004
01/20/2011,5.085349781917757,0.0,2.6500000000000004
01/21/2011,5.134638569868545,0.0,2.6500000000000004
01/24/2011,5.154932498931885,0.0,2.6500000000000004
01/25/2011,5.169429375284696,0.0,2.6500000000000004
01/26/2011,5.160729519483931,0.0,2.6500000000000004
01/27/2011,5.186825418112572,0.0,2.6500000000000004
01/28/2011,5.2129180208435955,0.0,2.6500000000000004
01/31/2011,5.178126885669503,0.0,2.6500000000000004
02/01/2011,5.198423570112132,0.0,2.6500000000000004
02/02/2011,5.201322188129586,0.0,2.6500000000000004
02/03/2011,5.227416561255716,0.0,2.6500000000000004
02/04/2011,5.178126993178813,0.0,2.6500000000000004
02/07/2011,5.125938140873397,0.0,2.6500000000000004
02/08/2011,5.175228154708257,0.0,2.6500000000000004
02/09/2011,5.195524721013044,0.0,2.6500000000000004
02/10/2011,5.210020434772379,0.0,2.6500000000000004
02/11/2011,5.2013214182153185,0.0,2.6500000000000004
02/14/2011,5.230314106143432,0.0,2.6500000000000004
02/15/2011,5.0563581205663555,0.0,2.6500000000000004
02/16/2011,5.065056032140925,0.0,2.6500000000000004
02/17/2011,5.0563571645237255,0.0,2.6500000000000004
02/18/2011,5.120142536569913,0.0,2.6500000000000004
02/22/2011,5.0969489933417655,0.0,2.6500000000000004
02/23/2011,5.079551623700221,0.0,2.6500000000000004
02/24/2011,5.105645691519069,0.0,2.6500000000000004
02/25/2011,5.146234512329102,0.0,2.6500000000000004
02/28/2011,5.160731385812797,0.0,2.6500000000000004
03/01/2011,5.198422322701217,0.0,2.6500000000000004
03/02/2011,5.195524215698242,0.0,2.6500000000000004
03/03/2011,5.2100191845786865,0.0,2.6500000000000004
03/04/2011,5.175228596414848,0.0,2.6500000000000004
03/07/2011,5.186825568092936,0.0,2.6500000000000004
03/08/2011,5.1897229303340495,0.0,2.6500000000000004
03/09/2011,5.15493319557847,0.0,2.6500000000000004
03/10/2011,5.178126959606198,0.0,2.6500000000000004
03/11/2011,5.157831705243615,0.0,2.6500000000000004
03/14/2011,5.146235609144564,0.0,2.6500000000000004
03/15/2011,5.146234512329102,0.0,2.6500000000000004
03/16/2011,5.172328729023481,0.0,2.6500000000000004
03/17/2011,5.16652865953348,0.0,2.6500000000000004
03/18/2011,5.181026826414542,0.0,2.6500000000000004
03/21/2011,5.192624342020996,0.0,2.6500000000000004
03/22/2011,5.2129180208435955,0.0,2.6500000000000004
03/23/2011,5.186822910494707,0.0,2.6500000000000004
03/24/2011,5.247709274291992,0.0,2.6500000000000004
03/25/2011,5.259306721843347,0.0,2.6500000000000004
03/28/2011,5.247710964385603,0.0,2.6500000000000004
03/29/2011,5.251435944927627,0.62,2.62
03/30/2011,5.263444821655091,0.0,2.62
03/31/2011,5.275453850766448,0.0,2.62
04/01/2011,5.24542970112436,0.0,2.62
04/04/2011,5.2334197884379785,0.0,2.62
04/05/2011,5.254438245378994,0.0,2.62
04/06/2011,5.2544370091858825,0.0,2.62
04/07/2011,5.2484327450264185,0.0,2.62
04/08/2011,5.218407333265009,0.0,2.62
04/11/2011,5.185380634316678,0.0,2.62
04/12/2011,5.215403160511855,0.0,2.62
04/13/2011,5.176370342995541,0.0,2.62
04/14/2011,5.1943854430566425,0.0,2.62
04/15/2011,5.239425503625061,0.0,2.62
04/18/2011,5.239424213373657,0.0,2.62
04/19/2011,5.215403954404744,0.0,2.62
04/20/2011,5.212404611198,0.0,2.62
04/21/2011,5.239424930194952,0.0,2.62
04/25/2011,5.287464618682861,0.0,2.62
04/26/2011,5.296473393874822,0.0,2.62
04/27/2011,5.329502734991987,0.0,2.62
04/28/2011,5.353521347045898,0.0,2.62
04/29/2011,5.350517828893756,0.0,2.62
05/02/2011,5.365531843392225,0.0,2.62
05/03/2011,5.368534719073214,0.0,2.62
05/04/2011,5.374537587457297,0.0,2.62
05/05/2011,5.392554109263032,0.0,2.62
05/06/2011,5.404561697678348,0.0,2.62
05/09/2011,5.389550403269895,0.0,2.62
05/10/2011,5.428581948982733,0.0,2.62
05/11/2011,5.3805441465591,0.0,2.62
05/12/2011,5.38354534117595,0.0,2.62
05/13/2011,5.347515795746544,0.0,2.62
05/16/2011,5.278457586108559,0.0,2.62
05/17/2011,5.3295001733613105,0.0,2.62
05/18/2011,5.368534564971924,0.0,2.62
05/19/2011,5.37153644995269,0.0,2.62
05/20/2011,5.38655122738717,0.0,2.62
05/23/2011,5.395557081963747,0.0,2.62
05/24/2011,5.416575315396391,0.0,2.62
05/25/2011,5.401559094679304,0.0,2.62
05/26/2011,5.401563492273132,0.0,2.62
05/27/2011,5.42257789791784,0.0,2.62
05/31/2011,5.434590075592182,0.0,2.62
06/01/2011,5.434588312472065,0.0,2.62
06/02/2011,5.428585457505908,0.0,2.62
06/03/2011,5.446599416510595,0.0,2.62
06/06/2011,5.4856320464746915,0.0,2.62
06/07/2011,5.479627289861082,0.0,2.62
06/08/2011,5.49163825959483,0.0,2.62
06/09/2011,5.557693509286466,0.0,2.62
06/10/2011,5.506651545842975,0.0,2.62
06/13/2011,5.47362367948557,0.0,2.62
06/14/2011,5.506650738911765,0.0,2.62
06/15/2011,5.512656172932504,0.0,2.62
06/16/2011,5.521662829812148,0.0,2.62
06/17/2011,5.545682055821339,0.0,2.62
06/20/2011,5.539679815640517,0.0,2.62
06/21/2011,5.584717746522074,0.0,2.62
06/22/2011,5.5817131996154785,0.0,2.62
06/23/2011,5.5967254003074975,0.0,2.62
06/24/2011,5.641764189304022,0.0,2.62
06/27/2011,5.6207477544147455,0.0,2.62
06/28/2011,5.639952861594755,0.65,2.59
06/29/2011,5.590178966522217,0.0,2.59
06/30/2011,5.6181778264867015,0.0,2.59
07/01/2011,5.6337322013205915,0.0,2.59
07/05/2011,5.674172826293986,0.0,2.59
07/06/2011,5.68661630421275,0.0,2.59
07/07/2011,5.733278609924979,0.0,2.59
07/08/2011,5.739500458454765,0.0,2.59
07/11/2011,5.755055671259711,0.0,2.59
07/12/2011,5.571514480664844,0.0,2.59
07/13/2011,5.658618566065219,0.0,2.59
07/14/2011,5.646175234057096,0.0,2.59
07/15/2011,5.574625030052713,0.0,2.59
07/18/2011,5.577736024514148,0.0,2.59
07/19/2011,5.555962465301378,0.0,2.59
07/20/2011,5.5995117250970985,0.0,2.59
07/21/2011,5.599512746505362,0.0,2.59
07/22/2011,5.580848599136706,0.0,2.59
07/25/2011,5.562182248041623,0.0,2.59
07/26/2011,5.465747329954138,0.0,2.59
07/27/2011,5.456412700802126,0.0,2.59
07/28/2011,5.409751975748608,0.0,2.59
07/29/2011,5.353754910246648,0.0,2.59
08/01/2011,5.487522282000884,0.0,2.59
08/02/2011,5.4937452090333405,0.0,2.59
08/03/2011,5.431526049370093,0.0,2.59
08/04/2011,5.5466293774046305,0.0,2.59
08/05/2011,5.453304290771484,0.0,2.59
08/08/2011,5.167106025598652,0.0,2.59
08/09/2011,5.095557177565895,0.0,2.59
08/10/2011,5.394196859991209,0.0,2.59
08/11/2011,5.509296234363111,0.0,2.59
08/12/2011,5.6150662561131135,0.0,2.59
08/15/2011,5.61817748857282,0.0,2.59
08/16/2011,5.686616021124642,0.0,2.59
08/17/2011,5.714614070359955,0.0,2.59
08/18/2011,5.5839584714622585,0.0,2.59
08/19/2011,5.568403291228331,0.0,2.59
08/22/2011,5.618176962733841,0.0,2.59
08/23/2011,5.63062122476011,0.0,2.59
08/24/2011,5.630620242238982,0.0,2.59
08/25/2011,5.552851399262311,0.0,2.59
08/26/2011,5.403529874934804,0.0,2.59
08/29/2011,5.562182637624068,0.0,2.59
08/30/2011,5.5124083535930986,0.0,2.59
08/31/2011,5.643064525009134,0.0,2.59
09/01/2011,5.59329047851128,0.0,2.59
09/02/2011,5.313316400777166,0.0,2.59
09/06/2011,5.353754592630917,0.0,2.59
09/07/2011,5.468856900595659,0.0,2.59
09/08/2011,5.453301956862207,0.0,2.59
09/09/2011,5.431527168967081,0.0,2.59
09/12/2011,5.471966782299441,0.0,2.59
09/13/2011,5.5684051513671875,0.0,2.59
09/14/2011,5.580848704511557,0.0,2.59
09/15/2011,5.6150666326866565,0.0,2.59
09/16/2011,5.571514078826274,0.0,2.59
09/19/2011,5.568403876365035,0.0,2.59
09/20/2011,5.664839264497741,0.0,2.59
09/21/2011,5.596401615269404,0.0,2.59
09/22/2011,5.4408583046824335,0.0,2.59
09/23/2011,5.443970254853646,0.0,2.59
09/26/2011,5.484411892557511,0.0,2.59
09/27/2011,5.459525902820698,0.0,2.59
09/28/2011,5.442983712153991,0.6,2.5100000000000002
09/29/2011,5.442983976312152,0.0,2.5100000000000002
09/30/2011,5.368863274781786,0.0,2.5100000000000002
10/03/2011,5.336635474457753,0.0,2.5100000000000002
10/04/2011,4.9112527698236015,0.0,2.5100000000000002
10/05/2011,5.101387599798616,0.0,2.5100000000000002
10/06/2011,5.075607818942015,0.0,2.5100000000000002
10/07/2011,5.1948437446457385,0.0,2.5100000000000002
10/10/2011,5.069160268442725,0.0,2.5100000000000002
10/11/2011,5.152947026998259,0.0,2.5100000000000002
10/12/2011,5.1593948765726845,0.0,2.5100000000000002
10/13/2011,5.09171888880328,0.0,2.5100000000000002
10/14/2011,5.133612167141318,0.0,2.5100000000000002
10/17/2011,5.201287655548697,0.0,2.5100000000000002
10/18/2011,5.136835850170605,0.0,2.5100000000000002
10/19/2011,5.159393864151563,0.0,2.5100000000000002
10/20/2011,5.162616361994721,0.0,2.5100000000000002
10/21/2011,5.185175576770613,0.0,2.5100000000000002
10/24/2011,5.1175000421102,0.0,2.5100000000000002
10/25/2011,5.285077761428767,0.0,2.5100000000000002
10/26/2011,5.375309683224968,0.0,2.5100000000000002
10/27/2011,5.452650284971774,0.0,2.5100000000000002
10/28/2011,5.4558739808117,0.0,2.5100000000000002
10/31/2011,5.459096802573587,0.0,2.5100000000000002
11/01/2011,5.359193635752376,0.0,2.5100000000000002
11/02/2011,5.330191773794659,0.0,2.5100000000000002
11/03/2011,5.288296943170155,0.0,2.5100000000000002
11/04/2011,5.268962168270227,0.0,2.5100000000000002
11/07/2011,5.281852722167969,0.0,2.5100000000000002
11/08/2011,5.30441254201666,0.0,2.5100000000000002
11/09/2011,5.27540816127476,0.0,2.5100000000000002
11/10/2011,5.278630866118172,0.0,2.5100000000000002
11/11/2011,5.236734886952728,0.0,2.5100000000000002
11/14/2011,5.285074862049277,0.0,2.5100000000000002
11/15/2011,5.239960409711225,0.0,2.5100000000000002
11/16/2011,5.230291744664998,0.0,2.5100000000000002
11/17/2011,5.285076516583164,0.0,2.5100000000000002
11/18/2011,5.2528496755553515,0.0,2.5100000000000002
11/21/2011,5.191620056980529,0.0,2.5100000000000002
11/22/2011,5.14328145980835,0.0,2.5100000000000002
11/23/2011,5.1432815337833,0.0,2.5100000000000002
11/25/2011,5.0433799816256615,0.0,2.5100000000000002
11/28/2011,5.165839333896626,0.0,2.5100000000000002
11/29/2011,5.11750094060694,0.0,2.5100000000000002
11/30/2011,5.130389133210219,0.0,2.5100000000000002
12/01/2011,5.159394641935188,0.0,2.5100000000000002
12/02/2011,5.2335130932924026,0.0,2.5100000000000002
12/05/2011,5.272185217476207,0.0,2.5100000000000002
12/06/2011,5.256072815061911,0.0,2.5100000000000002
12/07/2011,5.256072136354122,0.0,2.5100000000000002
12/08/2011,5.265738783674389,0.0,2.5100000000000002
12/09/2011,5.204509287678874,0.0,2.5100000000000002
12/12/2011,5.198065587428825,0.0,2.5100000000000002
12/13/2011,5.243183307779911,0.0,2.5100000000000002
12/14/2011,5.220624629754775,0.0,2.5100000000000002
12/15/2011,5.265741247786187,0.0,2.5100000000000002
12/16/2011,5.2431806512013726,0.0,2.5100000000000002
12/19/2011,5.297965583880371,0.0,2.5100000000000002
12/20/2011,5.294742806670871,0.0,2.5100000000000002
12/21/2011,5.365639892251081,0.0,2.5100000000000002
12/22/2011,5.43009256610522,0.0,2.5100000000000002
12/23/2011,5.468764337031996,0.0,2.5100000000000002
12/27/2011,5.49577947110597,0.57,2.44
12/28/2011,5.4590970402179835,0.0,2.44
12/29/2011,5.369056968812291,0.0,2.44
12/30/2011,5.3490484122652076,0.0,2.44
01/03/2012,5.349047658832747,0.0,2.44
01/04/2012,5.35238233589738,0.0,2.44
01/05/2012,5.369056555256197,0.0,2.44
01/06/2012,5.3357089286127835,0.0,2.44
01/09/2012,5.392398621529988,0.0,2.44
01/10/2012,5.3957340958884545,0.0,2.44
01/11/2012,5.415742820116776,0.0,2.44
01/12/2012,5.432418392149055,0.0,2.44
01/13/2012,5.465767964274788,0.0,2.44
01/17/2012,5.489109785783098,0.0,2.44
01/18/2012,5.485775542367425,0.0,2.44
01/19/2012,5.442422956716737,0.0,2.44
01/20/2012,5.492445247544292,0.0,2.44
01/23/2012,5.522458556882861,0.0,2.44
01/24/2012,5.515787816355163,0.0,2.44
01/25/2012,5.475771285475343,0.0,2.44
01/26/2012,5.625838066978429,0.0,2.44
01/27/2012,5.655849941605476,0.0,2.44
01/30/2012,5.6425108967626745,0.0,2.44
01/31/2012,5.6191667452711425,0.0,2.44
02/01/2012,5.63250732421875,0.0,2.44
02/02/2012,5.639176994936861,0.0,2.44
02/03/2012,5.6725261276621,0.0,2.44
02/06/2012,5.712542325866257,0.0,2.44
02/07/2012,5.682529970876177,0.0,2.44
02/08/2012,5.6458455314979386,0.0,2.44
02/09/2012,5.522457072638968,0.0,2.44
02/10/2012,5.4824412002066785,0.0,2.44
02/13/2012,5.539132116304664,0.0,2.44
02/14/2012,5.532463298566828,0.0,2.44
02/15/2012,5.5224564870430495,0.0,2.44
02/16/2012,5.499114083669744,0.0,2.44
02/17/2012,5.5391313753194655,0.0,2.44
02/21/2012,5.559142176168914,0.0,2.44
02/22/2012,5.545800635450948,0.0,2.44
02/23/2012,5.529127329826237,0.0,2.44
02/24/2012,5.542466904993791,0.0,2.44
02/27/2012,5.569145679473877,0.0,2.44
02/28/2012,5.575814829106585,0.0,2.44
02/29/2012,5.582485052493271,0.0,2.44
03/01/2012,5.559140960242296,0.0,2.44
03/02/2012,5.495779247793975,0.0,2.44
03/05/2012,5.4991153445164676,0.0,2.44
03/06/2012,5.495778828014365,0.0,2.44
03/07/2012,5.4857739344732765,0.0,2.44
03/08/2012,5.445757566956591,0.0,2.44
03/09/2012,5.392400636762048,0.0,2.44
03/12/2012,5.402403882653187,0.0,2.44
03/13/2012,5.445759229007318,0.0,2.44
03/14/2012,5.452427884621089,0.0,2.44
03/15/2012,5.39907121196266,0.0,2.44
03/16/2012,5.4224128771666695,0.0,2.44
03/19/2012,5.372391593156419,0.0,2.44
03/20/2012,5.355717230038588,0.0,2.44
03/21/2012,5.435752335844081,0.0,2.44
03/22/2012,5.415743035173003,0.0,2.44
03/23/2012,5.415744826988582,0.0,2.44
03/26/2012,5.46909877572199,0.0,2.44
03/27/2012,5.459098736408306,0.0,2.44
03/28/2012,5.426099321587227,0.55,2.37
03/29/2012,5.398484551862164,0.0,2.37
03/30/2012,5.4399064694173145,0.0,2.37
04/02/2012,5.436454191993571,0.0,2.37
04/03/2012,5.457164287567139,0.0,2.37
04/04/2012,5.439905109035777,0.0,2.37
04/05/2012,5.4260969443476785,0.0,2.37
04/09/2012,5.3570649628108225,0.0,2.37
04/10/2012,5.446809460900087,0.0,2.37
04/11/2012,5.405388321482083,0.0,2.37
04/12/2012,5.419195136318224,0.0,2.37
04/13/2012,5.4364538245772565,0.0,2.37
04/16/2012,5.426099293406587,0.0,2.37
04/17/2012,5.429551080648298,0.0,2.37
04/18/2012,5.464066889095213,0.0,2.37
04/19/2012,5.470971933602737,0.0,2.37
04/20/2012,5.495133805383432,0.0,2.37
04/23/2012,5.519295495604487,0.0,2.37
04/24/2012,5.564166872105974,0.0,2.37
04/25/2012,5.581426549983287,0.0,2.37
04/26/2012,5.61594295501709,0.0,2.37
04/27/2012,5.622846574758104,0.0,2.37
04/30/2012,5.6124919581627095,0.0,2.37
05/01/2012,5.6159446582294406,0.0,2.37
05/02/2012,5.653911926272992,0.0,2.37
05/03/2012,5.667718374138542,0.0,2.37
05/04/2012,5.6815250285656465,0.0,2.37
05/07/2012,5.626298932305693,0.0,2.37
05/08/2012,5.62974775234611,0.0,2.37
05/09/2012,5.629751194445121,0.0,2.37
05/10/2012,5.7298516738993275,0.0,2.37
05/11/2012,5.747107534666936,0.0,2.37
