T,AT&T Inc.,
Date,Price,Annualized Dividend
03/14/1997,8.729735374450684,1.935
03/17/1997,8.592414933281976,1.935
03/17/1997,8.710119247436523,1.935
03/18/1997,8.690500608722816,1.935
03/18/1997,8.729735374450684,1.935
03/19/1997,8.670882366321704,1.935
03/19/1997,8.474708557128906,1.935
03/20/1997,8.455088910391165,1.935
03/20/1997,8.435471534729004,1.935
03/21/1997,8.513944971452066,1.935
03/21/1997,8.553179740905762,1.935
03/24/1997,8.612025881873237,1.935
03/24/1997,8.8278169631958,1.935
03/25/1997,8.890779870598486,2.3824
03/25/1997,8.711369514465332,2.3824
03/26/1997,8.711373801604942,2.3824
03/26/1997,8.651570320129395,2.3824
03/27/1997,8.651570955912272,2.3824
03/27/1997,8.252881050109863,2.3824
03/31/1997,8.272813660757881,2.3824
03/31/1997,8.372486114501953,2.3824
04/01/1997,8.332615732864848,2.3824
04/01/1997,8.43228816986084,2.3824
04/02/1997,8.432289089230325,2.3824
04/02/1997,8.312682151794434,2.3824
04/03/1997,8.213008880615234,2.3824
04/03/1997,8.213008880615234,2.3824
04/04/1997,8.153206201075347,2.3824
04/04/1997,8.193075180053711,2.3824
04/07/1997,8.232944999260926,2.3824
04/07/1997,8.412355422973633,2.3824
04/08/1997,8.452222657260037,2.3824
04/08/1997,8.43228816986084,2.3824
04/09/1997,8.412353756358323,2.3824
04/09/1997,8.213008880615234,2.3824
04/10/1997,8.252874722847572,2.3824
04/10/1997,8.292743682861328,2.3824
04/11/1997,8.252877008124125,2.3824
04/11/1997,8.113335609436035,2.3824
04/14/1997,8.013661821982017,1.9524000000000001
04/14/1997,7.953858375549316,1.9524000000000001
04/15/1997,8.05353375362944,1.9524000000000001
04/15/1997,8.193075180053711,1.9524000000000001
04/16/1997,8.153206235213245,1.9524000000000001
04/16/1997,8.312682151794434,1.9524000000000001
04/17/1997,8.292746830912469,1.9524000000000001
04/17/1997,8.213008880615234,1.9524000000000001
04/18/1997,8.193073721492992,1.9524000000000001
04/18/1997,8.133270263671875,1.9524000000000001
04/21/1997,8.17313985871564,1.9524000000000001
04/21/1997,8.093401908874512,1.9524000000000001
04/22/1997,8.113337734767368,1.9524000000000001
04/22/1997,8.372486114501953,1.9524000000000001
04/23/1997,8.372488021850586,1.9524000000000001
04/23/1997,8.252881050109863,1.9524000000000001
04/24/1997,8.193072241323966,1.9524000000000001
04/24/1997,8.073465347290039,1.9524000000000001
04/25/1997,7.993728157411139,1.9524000000000001
04/25/1997,8.272810935974121,1.9524000000000001
04/28/1997,8.292747084673714,1.9524000000000001
04/28/1997,8.47215747833252,1.9524000000000001
04/29/1997,8.61169606204486,1.9524000000000001
04/29/1997,8.811040878295898,1.9524000000000001
04/30/1997,8.751242489428133,1.9524000000000001
04/30/1997,8.85091495513916,1.9524000000000001
05/01/1997,8.771173477172852,1.9524000000000001
05/01/1997,8.771173477172852,1.9524000000000001
05/02/1997,8.811044234372256,1.9524000000000001
05/02/1997,8.870847702026367,1.9524000000000001
05/05/1997,8.910714554000686,1.9524000000000001
05/05/1997,9.0701904296875,1.9524000000000001
05/06/1997,9.070192962292804,1.9524000000000001
05/06/1997,9.03032398223877,1.9524000000000001
05/07/1997,9.03032017617204,1.9524000000000001
05/07/1997,8.811040878295898,1.9524000000000001
05/08/1997,8.930650424113315,1.9524000000000001
05/08/1997,9.010388374328613,1.9524000000000001
05/09/1997,9.09012615601398,1.9524000000000001
05/09/1997,8.990453720092773,1.9524000000000001
05/12/1997,8.970519116050319,1.9524000000000001
05/12/1997,9.090126037597656,1.9524000000000001
05/13/1997,9.110059398609202,1.9524000000000001
05/13/1997,9.0701904296875,1.9524000000000001
05/14/1997,9.110061942346837,1.9524000000000001
05/14/1997,9.03032398223877,1.9524000000000001
05/15/1997,8.990456749778646,1.9524000000000001
05/15/1997,9.129998207092285,1.9524000000000001
05/16/1997,9.110059125231242,1.9524000000000001
05/16/1997,9.149928092956543,1.9524000000000001
05/19/1997,9.110063084312108,1.9524000000000001
05/19/1997,9.169866561889648,1.9524000000000001
05/20/1997,9.129995226602576,1.9524000000000001
05/20/1997,9.229667663574219,1.9524000000000001
05/21/1997,9.209731820913461,1.9524000000000001
05/21/1997,9.0701904296875,1.9524000000000001
05/22/1997,9.110059960043138,1.9524000000000001
05/22/1997,8.910715103149414,1.9524000000000001
05/23/1997,8.870845585078984,1.9524000000000001
05/23/1997,9.0701904296875,1.9524000000000001
05/27/1997,9.110064190018463,1.9524000000000001
05/27/1997,9.189802169799805,1.9524000000000001
05/28/1997,9.18980169707331,1.9524000000000001
05/28/1997,9.249605178833008,1.9524000000000001
05/29/1997,9.249600512269796,1.9524000000000001
05/29/1997,9.149928092956543,1.9524000000000001
05/30/1997,9.110059691290571,1.9524000000000001
05/30/1997,9.329339027404785,1.9524000000000001
06/02/1997,9.329340769340956,1.9524000000000001
06/02/1997,9.309406280517578,1.9524000000000001
06/03/1997,9.269539041068933,1.9524000000000001
06/03/1997,9.289473533630371,1.9524000000000001
06/04/1997,9.209736182700077,1.9524000000000001
06/04/1997,9.129998207092285,1.9524000000000001
06/05/1997,9.110059505038791,1.9524000000000001
06/05/1997,8.970518112182617,1.9524000000000001
06/06/1997,8.970516212915971,1.9524000000000001
06/06/1997,9.409074783325195,1.9524000000000001
06/09/1997,9.389143562728849,1.9524000000000001
06/09/1997,9.229667663574219,1.9524000000000001
06/10/1997,9.269536638362878,1.9524000000000001
06/10/1997,9.229667663574219,1.9524000000000001
06/11/1997,9.249604531993038,1.9524000000000001
06/11/1997,9.169866561889648,1.9524000000000001
06/12/1997,9.189795498120583,1.9524000000000001
06/12/1997,9.409074783325195,1.9524000000000001
06/13/1997,9.468879503073152,1.9524000000000001
06/13/1997,9.668224334716797,1.9524000000000001
06/16/1997,9.628355368388068,1.9524000000000001
06/16/1997,9.668224334716797,1.9524000000000001
06/17/1997,9.648291306417496,1.9524000000000001
06/17/1997,9.728029251098633,1.9524000000000001
06/18/1997,9.6482922091029,1.9524000000000001
06/18/1997,9.608423233032227,1.9524000000000001
06/19/1997,9.409076053580058,1.9524000000000001
06/19/1997,9.668224334716797,1.9524000000000001
06/20/1997,9.728034342616057,1.9524000000000001
06/20/1997,9.648296356201172,1.9524000000000001
06/23/1997,9.608419852366278,1.9524000000000001
06/23/1997,9.548616409301758,1.9524000000000001
06/24/1997,9.548613844585025,1.9524000000000001
06/24/1997,9.688155174255371,1.9524000000000001
06/25/1997,9.628359185521838,1.9524000000000001
06/25/1997,9.379178047180176,1.9524000000000001
06/26/1997,9.339303767111097,1.9524000000000001
06/26/1997,9.588484764099121,1.9524000000000001
06/27/1997,9.588489763182322,1.9524000000000001
06/27/1997,9.558588027954102,1.9524000000000001
06/30/1997,9.558588182083284,1.9524000000000001
06/30/1997,9.867572784423828,1.9524000000000001
07/01/1997,9.817734268901283,1.9524000000000001
07/01/1997,9.708094596862793,1.9524000000000001
07/02/1997,9.728026780348557,1.9524000000000001
07/02/1997,9.718059539794922,1.9524000000000001
07/03/1997,9.777864404914345,1.9524000000000001
07/03/1997,9.8277006149292,1.9524000000000001
07/07/1997,9.87753789542545,1.9524000000000001
07/07/1997,9.897472381591797,1.9524000000000001
07/08/1997,9.85900510165038,1.7464
07/08/1997,9.929283142089844,1.7464
07/09/1997,9.949356552958488,1.7464
07/09/1997,9.6381254196167,1.7464
07/10/1997,9.758605644919657,1.7464
07/10/1997,9.93932056427002,1.7464
07/11/1997,9.879078915244655,1.7464
07/11/1997,9.728483200073242,1.7464
07/14/1997,9.658205471885632,1.7464
07/14/1997,9.497570037841797,1.7464
07/15/1997,9.467456082080274,1.7464
07/15/1997,9.437336921691895,1.7464
07/16/1997,9.437330828772652,1.7464
07/16/1997,9.397171974182129,1.7464
07/17/1997,9.346975844999703,1.7464
07/17/1997,9.085943222045898,1.7464
07/18/1997,9.065863609313965,1.7464
07/18/1997,9.065863609313965,1.7464
07/21/1997,9.11606237084826,1.7464
07/21/1997,9.085943222045898,1.7464
07/22/1997,9.116065877549191,1.7464
07/22/1997,9.437336921691895,1.7464
07/23/1997,9.537730840263407,1.7464
07/23/1997,9.447373390197754,1.7464
07/24/1997,9.437328338623047,1.7464
07/24/1997,9.28673267364502,1.7464
07/25/1997,9.286737032274683,1.7464
07/25/1997,9.346975326538086,1.7464
07/28/1997,9.326897142803858,1.7464
07/28/1997,9.487532615661621,1.7464
07/29/1997,9.487530323214056,1.7464
07/29/1997,9.497570037841797,1.7464
07/30/1997,9.477491313150702,1.7464
07/30/1997,9.628087043762207,1.7464
07/31/1997,9.618048153306264,1.7464
07/31/1997,9.507611274719238,1.7464
08/01/1997,9.497571820620552,1.7464
08/01/1997,9.377095222473145,1.7464
08/04/1997,9.397178041174056,1.7464
08/04/1997,9.437336921691895,1.7464
08/05/1997,9.447377526554568,1.7464
08/05/1997,9.316861152648926,1.7464
08/06/1997,9.326895510178268,1.7464
08/06/1997,9.357014656066895,1.7464
08/07/1997,9.36705975799725,1.7464
08/07/1997,9.316861152648926,1.7464
08/08/1997,9.306814777502389,1.7464
08/08/1997,9.266655921936035,1.7464
08/11/1997,9.427298084415238,1.7464
08/11/1997,9.316861152648926,1.7464
08/12/1997,9.387134938985428,1.7464
08/12/1997,9.377095222473145,1.7464
08/13/1997,9.427296414582626,1.7464
08/13/1997,9.236541748046875,1.7464
08/14/1997,9.336939159630429,1.7464
08/14/1997,9.206422805786133,1.7464
08/15/1997,9.045783428615993,1.7464
08/15/1997,9.035743713378906,1.7464
08/18/1997,9.09598428169183,1.7464
08/18/1997,9.075904846191406,1.7464
08/19/1997,9.045784228325958,1.7464
08/19/1997,8.965466499328613,1.7464
08/20/1997,8.955425445932136,1.7464
08/20/1997,8.975504875183105,1.7464
08/21/1997,8.995585828386872,1.7464
08/21/1997,8.985546112060547,1.7464
08/22/1997,8.945392665690816,1.7464
08/22/1997,8.895194053649902,1.7464
08/25/1997,8.945387145109763,1.7464
08/25/1997,8.814870834350586,1.7464
08/26/1997,8.784756660461426,1.7464
08/26/1997,8.784756660461426,1.7464
08/27/1997,8.814870221504632,1.7464
08/27/1997,8.905227661132812,1.7464
08/28/1997,8.905226946422655,1.7464
08/28/1997,8.774710655212402,1.7464
08/29/1997,8.714474855620285,1.7464
08/29/1997,8.734554290771484,1.7464
09/02/1997,8.714473596211912,1.7464
09/02/1997,8.965466499328613,1.7464
09/03/1997,9.065863609313965,1.7464
09/03/1997,9.065863609313965,1.7464
09/04/1997,9.065864119540159,1.7464
09/04/1997,9.176301002502441,1.7464
09/05/1997,9.357015718493544,1.7464
09/05/1997,9.156221389770508,1.7464
09/08/1997,9.22649940482357,1.7464
09/08/1997,9.156221389770508,1.7464
09/09/1997,9.16626110620666,1.7464
09/09/1997,9.156221389770508,1.7464
09/10/1997,9.1763029486695,1.7464
09/10/1997,9.126104354858398,1.7464
09/11/1997,9.146181130777657,1.7464
09/11/1997,9.095982551574707,1.7464
09/12/1997,9.136139641345387,1.7464
09/12/1997,9.266655921936035,1.7464
09/15/1997,9.226499736632638,1.7464
09/15/1997,9.24657917022705,1.7464
09/16/1997,9.316858769450375,1.7464
09/16/1997,9.698368072509766,1.7464
09/17/1997,9.648166355813386,1.7464
09/17/1997,9.457411766052246,1.7464
09/18/1997,9.537730397296553,1.7464
09/18/1997,9.557809829711914,1.7464
09/19/1997,9.57789145049101,1.7464
09/19/1997,9.698368072509766,1.7464
09/22/1997,9.688323989510536,1.7464
09/22/1997,9.6381254196167,1.7464
09/23/1997,9.658205763826665,1.7464
09/23/1997,9.738523483276367,1.7464
09/24/1997,9.778681415319443,1.7464
09/24/1997,9.6381254196167,1.7464
09/25/1997,9.668249328507542,1.7464
09/25/1997,9.417256355285645,1.7464
09/26/1997,9.37709572807191,1.7464
09/26/1997,9.487532615661621,1.7464
09/29/1997,9.447375109970693,1.7464
09/29/1997,9.698368072509766,1.7464
09/30/1997,9.698366260237515,1.7464
09/30/1997,9.869041442871094,1.7464
10/01/1997,9.949361759974776,1.7464
10/01/1997,9.999560356140137,1.7464
10/02/1997,9.959395805188658,1.7464
10/02/1997,9.899157524108887,1.7464
10/03/1997,9.999561092159054,1.7464
10/03/1997,10.029680252075195,1.7464
10/06/1997,10.059791175187046,1.7464
10/06/1997,10.170228004455566,1.7464
10/07/1997,10.190310027148273,1.7464
10/07/1997,10.401144027709961,1.7464
10/08/1997,10.45527448955732,1.3338
10/08/1997,10.302568435668945,1.3338
10/09/1997,10.261844115849783,1.3338
10/09/1997,10.32292652130127,1.3338
10/10/1997,10.282204762900747,1.3338
10/10/1997,10.434910774230957,1.3338
10/13/1997,10.434908492892397,1.3338
10/13/1997,10.38400650024414,1.3338
10/14/1997,10.42473022818915,1.3338
10/14/1997,10.414549827575684,1.3338
10/15/1997,10.36364355394917,1.3338
10/15/1997,10.730137825012207,1.3338
10/16/1997,10.750504838659408,1.3338
10/16/1997,10.526535987854004,1.3338
10/17/1997,10.455271575741651,1.3338
10/17/1997,10.434910774230957,1.3338
10/20/1997,10.455271575741651,1.3338
10/20/1997,10.434910774230957,1.3338
10/21/1997,10.394193048660572,1.3338
10/21/1997,10.587620735168457,1.3338
10/22/1997,10.577436879719272,1.3338
10/22/1997,10.638519287109375,1.3338
10/23/1997,10.577438816543697,1.3338
10/23/1997,10.506175994873047,1.3338
10/24/1997,10.618158195708142,1.3338
10/24/1997,10.597797393798828,1.3338
10/27/1997,10.557080340621495,1.3338
10/27/1997,10.282209396362305,1.3338
10/28/1997,9.976792251197201,1.3338
10/28/1997,10.3636474609375,1.3338
10/29/1997,10.353469848632812,1.3338
10/29/1997,10.353469848632812,1.3338
10/30/1997,10.322930880955287,1.3338
10/30/1997,10.404374122619629,1.3338
10/31/1997,10.404369061962795,1.3338
10/31/1997,10.3636474609375,1.3338
11/03/1997,10.414552851062881,1.3338
11/03/1997,10.577439308166504,1.3338
11/04/1997,10.57743856591135,1.3338
11/04/1997,10.607979774475098,1.3338
11/05/1997,10.587619219639505,1.3338
11/05/1997,10.506175994873047,1.3338
11/06/1997,10.465451241479132,1.3338
11/06/1997,10.33310604095459,1.3338
11/07/1997,10.261844616328585,1.3338
11/07/1997,10.394189834594727,1.3338
11/10/1997,10.424734262319712,1.3338
11/10/1997,10.587620735168457,1.3338
11/11/1997,10.577437126691951,1.3338
11/11/1997,10.943931579589844,1.3338
11/12/1997,10.9032099737123,1.3338
11/12/1997,10.943931579589844,1.3338
11/13/1997,10.90321397781372,1.3338
11/13/1997,10.97447681427002,1.3338
11/14/1997,10.852311885214856,1.3338
11/14/1997,11.10682201385498,1.3338
11/17/1997,11.106818035596513,1.3338
11/17/1997,11.218802452087402,1.3338
11/18/1997,11.178081038173069,1.3338
11/18/1997,11.381689071655273,1.3338
11/19/1997,11.218801410407648,1.3338
11/19/1997,11.473311424255371,1.3338
11/20/1997,11.554751008103937,1.3338
11/20/1997,11.7583589553833,1.3338
11/21/1997,11.615835996130457,1.3338
11/21/1997,11.595475196838379,1.3338
11/24/1997,11.483493979103136,1.3338
11/24/1997,11.371509552001953,1.3338
11/25/1997,11.402052113126269,1.3338
11/25/1997,11.290067672729492,1.3338
11/26/1997,11.310425132104795,1.3338
11/26/1997,11.890707969665527,1.3338
11/28/1997,11.89070849000074,1.3338
11/28/1997,11.829626083374023,1.3338
12/01/1997,11.890709608768235,1.3338
12/01/1997,12.124858856201172,1.3338
12/02/1997,12.165582046311307,1.3338
12/02/1997,11.799087524414062,1.3338
12/03/1997,11.819444576037537,1.3338
12/03/1997,12.206299781799316,1.3338
12/04/1997,12.17576421101888,1.3338
12/04/1997,11.911073684692383,1.3338
12/05/1997,11.819444362933819,1.3338
12/05/1997,11.646377563476562,1.3338
12/08/1997,11.697276722076337,1.3338
12/08/1997,11.778719902038574,1.3338
12/09/1997,11.748187065124512,1.3338
12/09/1997,11.748187065124512,1.3338
12/10/1997,11.707461429201551,1.3338
12/10/1997,11.717641830444336,1.3338
12/11/1997,11.62601871183392,1.3338
12/11/1997,11.381689071655273,1.3338
12/12/1997,11.564935654658253,1.3338
12/12/1997,11.829626083374023,1.3338
12/15/1997,11.90088662029018,1.3338
12/15/1997,12.043412208557129,1.3338
12/16/1997,12.043418138063375,1.3338
12/16/1997,12.073959350585938,1.3338
12/17/1997,12.104497742652892,1.3338
12/17/1997,12.216482162475586,1.3338
12/18/1997,12.226660796742381,1.3338
12/18/1997,12.369186401367188,1.3338
12/19/1997,12.196119451562138,1.3338
12/19/1997,12.348825454711914,1.3338
12/22/1997,12.308105968331036,1.3338
12/22/1997,12.379368782043457,1.3338
12/23/1997,12.379371475811551,1.3338
12/23/1997,12.073959350585938,1.3338
12/24/1997,12.114674552781358,1.3338
12/24/1997,11.982329368591309,1.3338
12/26/1997,11.982336374048137,1.3338
12/26/1997,11.748187065124512,1.3338
12/29/1997,11.788902584644074,1.3338
12/29/1997,11.961969375610352,1.3338
12/30/1997,12.053595542907715,1.3338
12/30/1997,12.053595542907715,1.3338
12/31/1997,12.043412347702443,1.3338
12/31/1997,11.931427955627441,1.3338
01/02/1998,12.05359377952493,1.3338
01/02/1998,12.206299781799316,1.3338
01/05/1998,12.053592220191792,1.3338
01/05/1998,11.860164642333984,1.3338
01/06/1998,11.81944553769868,1.3338
01/06/1998,11.80926513671875,1.3338
01/07/1998,11.905301211732212,1.5662
01/07/1998,12.028992652893066,1.5662
01/08/1998,11.874373175281141,1.5662
01/08/1998,11.915603637695312,1.5662
01/09/1998,11.894994655759053,1.5662
01/09/1998,11.802226066589355,1.5662
01/12/1998,11.709452341838055,1.5662
01/12/1998,11.977450370788574,1.5662
01/13/1998,12.039299381968311,1.5662
01/13/1998,12.090837478637695,1.5662
01/14/1998,12.10113976483434,1.5662
01/14/1998,12.142370223999023,1.5662
01/15/1998,12.142369666143885,1.5662
01/15/1998,12.193907737731934,1.5662
01/16/1998,12.245454788208008,1.5662
01/16/1998,12.245454788208008,1.5662
01/20/1998,12.327917816818402,1.5662
01/20/1998,12.46191692352295,1.5662
01/21/1998,12.400066991928316,1.5662
01/21/1998,12.379451751708984,1.5662
01/22/1998,12.33822155696023,1.5662
01/22/1998,12.688680648803711,1.5662
01/23/1998,12.544371843732094,1.5662
01/23/1998,12.47221851348877,1.5662
01/26/1998,12.451604596675669,1.5662
01/26/1998,12.523757934570312,1.5662
01/27/1998,12.606221066517046,1.5662
01/27/1998,12.832988739013672,1.5662
01/28/1998,12.853597435858344,1.5662
01/28/1998,12.698983192443848,1.5662
01/29/1998,12.69898752815807,1.5662
01/29/1998,12.905139923095703,1.5662
01/30/1998,12.915446180239368,1.5662
01/30/1998,12.822677612304688,1.5662
02/02/1998,12.85359148607724,1.5662
02/02/1998,12.966975212097168,1.5662
02/03/1998,12.905140290302043,1.5662
02/03/1998,12.95667839050293,1.5662
02/04/1998,12.925752981453185,1.5662
02/04/1998,12.946368217468262,1.5662
02/05/1998,12.91544829646714,1.5662
02/05/1998,12.688680648803711,1.5662
02/06/1998,12.729915034262673,1.5662
02/06/1998,12.812376022338867,1.5662
02/09/1998,12.822682001058336,1.5662
02/09/1998,12.74022102355957,1.5662
02/10/1998,12.719600407873102,1.5662
02/10/1998,12.760830879211426,1.5662
02/11/1998,12.740219628167035,1.5662
02/11/1998,12.59591293334961,1.5662
02/12/1998,12.554682475498746,1.5662
02/12/1998,12.626835823059082,1.5662
02/13/1998,12.57529707515941,1.5662
02/13/1998,12.616527557373047,1.5662
02/17/1998,12.668066024780273,1.5662
02/17/1998,12.668066024780273,1.5662
02/18/1998,12.637145788773246,1.5662
02/18/1998,12.802067756652832,1.5662
02/19/1998,12.791756852287088,1.5662
02/19/1998,12.688680648803711,1.5662
02/20/1998,12.688679048491686,1.5662
02/20/1998,12.67837142944336,1.5662
02/23/1998,12.69898917061942,1.5662
02/23/1998,12.626835823059082,1.5662
02/24/1998,12.534063812103525,1.5662
02/24/1998,12.38975715637207,1.5662
02/25/1998,12.46191385959057,1.5662
02/25/1998,12.59591293334961,1.5662
02/26/1998,12.59590942482788,1.5662
02/26/1998,12.585601806640625,1.5662
02/27/1998,12.534064225125904,1.5662
02/27/1998,12.47221851348877,1.5662
03/02/1998,12.430990140095268,1.5662
03/02/1998,12.688680648803711,1.5662
03/03/1998,12.616528201979035,1.5662
03/03/1998,12.626835823059082,1.5662
03/04/1998,12.626833479722603,1.5662
03/04/1998,12.513449668884277,1.5662
03/05/1998,12.4309876294382,1.5662
03/05/1998,12.38975715637207,1.5662
03/06/1998,12.400070459946342,1.5662
03/06/1998,12.802067756652832,1.5662
03/09/1998,12.771137960841147,1.5662
03/09/1998,12.843291282653809,1.5662
03/10/1998,12.822674975630344,1.5662
03/10/1998,12.750521659851074,1.5662
03/11/1998,12.791753947355184,1.5662
03/11/1998,12.946368217468262,1.5662
03/12/1998,12.915451486842839,1.5662
03/12/1998,13.090681076049805,1.5662
03/13/1998,13.090675083022665,1.5662
03/13/1998,13.131905555725098,1.5662
03/16/1998,13.21436677912167,1.5662
03/16/1998,13.379288673400879,1.5662
03/17/1998,13.296832347046278,1.5662
03/17/1998,13.224678993225098,1.5662
03/18/1998,13.183445290083919,1.5662
03/18/1998,13.492673873901367,1.5662
03/19/1998,13.523593003002565,1.5662
03/19/1998,13.812206268310547,1.5662
03/20/1998,13.894670459279988,1.5662
03/20/1998,14.47189712524414,1.5662
03/23/1998,14.533743222554525,1.5662
03/23/1998,14.842971801757812,1.5662
03/24/1998,14.98727441093196,1.5662
03/24/1998,15.172811508178711,1.5662
03/25/1998,15.172813874358065,1.5662
03/25/1998,14.739893913269043,1.5662
03/26/1998,14.698663283423555,1.5662
03/26/1998,14.32758903503418,1.5662
03/27/1998,14.4512813449595,1.5662
03/27/1998,14.26574420928955,1.5662
03/30/1998,14.265744209289549,1.5662
03/30/1998,14.26574420928955,1.5662
03/31/1998,14.22451456430796,1.1188
03/31/1998,14.3018217086792,1.1188
04/01/1998,14.22451810781346,1.1188
04/01/1998,14.183287620544434,1.1188
04/02/1998,14.162668554191916,1.1188
04/02/1998,14.47189712524414,1.1188
04/03/1998,14.513126782778292,1.1188
04/03/1998,14.595587730407715,1.1188
04/06/1998,14.760506299409,1.1188
04/06/1998,14.513123512268066,1.1188
04/07/1998,14.487033247947693,1.3526
04/07/1998,14.259054183959961,1.3526
04/08/1998,14.259053318029434,1.3526
04/08/1998,13.74091911315918,1.3526
04/09/1998,13.782370567321777,1.3526
04/09/1998,13.782370567321777,1.3526
04/13/1998,13.575116748750395,1.3526
04/13/1998,13.305686950683594,1.3526
04/14/1998,13.367863057929778,1.3526
04/14/1998,13.305686950683594,1.3526
04/15/1998,13.347133242468319,1.3526
04/15/1998,13.24350643157959,1.3526
04/16/1998,13.181332129240035,1.3526
04/16/1998,13.264233589172363,1.3526
04/17/1998,13.388588551112584,1.3526
04/17/1998,13.782370567321777,1.3526
04/20/1998,13.699473305215164,1.3526
04/20/1998,13.55439567565918,1.3526
04/21/1998,13.533661395265995,1.3526
04/21/1998,13.616562843322754,1.3526
04/22/1998,13.67874933387337,1.3526
04/22/1998,13.948179244995117,1.3526
04/23/1998,13.86527120348919,1.3526
04/23/1998,13.76164436340332,1.3526
04/24/1998,13.844544352197941,1.3526
04/24/1998,13.512938499450684,1.3526
04/27/1998,13.305683249058479,1.3526
04/27/1998,13.284957885742188,1.3526
04/28/1998,13.305682518112828,1.3526
04/28/1998,13.24350643157959,1.3526
04/29/1998,13.430039765114008,1.3526
04/29/1998,13.367863655090332,1.3526
04/30/1998,13.595841535795508,1.3526
04/30/1998,13.74091911315918,1.3526
05/01/1998,13.823822372016453,1.3526
05/01/1998,13.927449226379395,1.3526
05/04/1998,14.42485401319421,1.3526
05/04/1998,14.300501823425293,1.3526
05/05/1998,14.27977449523389,1.3526
05/05/1998,14.134696960449219,1.3526
05/06/1998,14.134704344453867,1.3526
05/06/1998,14.176155090332031,1.3526
05/07/1998,14.176148136105159,1.3526
05/07/1998,14.051795959472656,1.3526
05/08/1998,13.968894508384322,1.3526
05/08/1998,14.051795959472656,1.3526
05/11/1998,13.637290447806391,1.3526
05/11/1998,12.870451927185059,1.3526
05/12/1998,13.056985731170219,1.3526
05/12/1998,13.07771110534668,1.3526
05/13/1998,13.09842545332384,1.3526
05/13/1998,12.621742248535156,1.3526
05/14/1998,12.72537128838769,1.3526
05/14/1998,12.559568405151367,1.3526
05/15/1998,12.559568331791803,1.3526
05/15/1998,12.393765449523926,1.3526
05/18/1998,12.39376718119571,1.3526
05/18/1998,12.601020812988281,1.3526
05/19/1998,12.601015824049762,1.3526
05/19/1998,12.455938339233398,1.3526
05/20/1998,12.60101901712764,1.3526
05/20/1998,13.119153022766113,1.3526
05/21/1998,13.181330680847168,1.3526
05/21/1998,13.181330680847168,1.3526
05/22/1998,13.181328168282143,1.3526
05/22/1998,12.932623863220215,1.3526
05/26/1998,12.953352732736557,1.3526
05/26/1998,12.642472267150879,1.3526
05/27/1998,12.601020812988281,1.3526
05/27/1998,12.601020812988281,1.3526
05/28/1998,12.621743481892807,1.3526
05/28/1998,12.932623863220215,1.3526
05/29/1998,12.953350398318177,1.3526
05/29/1998,12.89117431640625,1.3526
06/01/1998,12.808271710689251,1.3526
06/01/1998,12.932623863220215,1.3526
06/02/1998,12.994802799314122,1.3526
06/02/1998,13.284957885742188,1.3526
06/03/1998,13.202058872099846,1.3526
06/03/1998,12.849727630615234,1.3526
06/04/1998,12.891178383189402,1.3526
06/04/1998,13.015530586242676,1.3526
06/05/1998,13.036257044860193,1.3526
06/05/1998,13.658018112182617,1.3526
06/08/1998,13.575116748750395,1.3526
06/08/1998,13.305686950683594,1.3526
06/09/1998,13.305684319138527,1.3526
06/09/1998,13.264233589172363,1.3526
06/10/1998,13.22278240452642,1.3526
06/10/1998,13.347134590148926,1.3526
06/11/1998,13.264237172220032,1.3526
06/11/1998,13.139884948730469,1.3526
06/12/1998,12.953352011167087,1.3526
06/12/1998,13.47148609161377,1.3526
06/15/1998,13.43003247334407,1.3526
06/15/1998,12.932623863220215,1.3526
06/16/1998,12.994804498105767,1.3526
06/16/1998,12.974079132080078,1.3526
06/17/1998,13.036253141907027,1.3526
06/17/1998,13.181330680847168,1.3526
06/18/1998,13.098427662540574,1.3526
06/18/1998,13.119153022766113,1.3526
06/19/1998,12.932630191880103,1.3526
06/19/1998,13.326412200927734,1.3526
06/22/1998,13.264233133067254,1.3526
06/22/1998,13.347134590148926,1.3526
06/23/1998,13.59584188750296,1.3526
06/23/1998,13.678743362426758,1.3526
06/24/1998,13.347133582493045,1.3526
06/24/1998,13.181330680847168,1.3526
06/25/1998,13.264236212519469,1.3526
06/25/1998,13.305686950683594,1.3526
06/26/1998,13.471490505129792,1.3526
06/26/1998,13.367863655090332,1.3526
06/29/1998,13.471484670833664,1.3526
06/29/1998,13.202054977416992,1.3526
06/30/1998,13.015529209375382,1.3526
06/30/1998,13.264233589172363,1.3526
07/01/1998,13.015532725240906,1.3526
07/01/1998,13.139884948730469,1.3526
07/02/1998,13.077699872019897,1.3526
07/02/1998,13.222777366638184,1.3526
07/06/1998,13.181331069160736,1.3526
07/06/1998,13.284957885742188,1.3526
07/07/1998,13.264231060513147,1.3526
07/07/1998,13.202054977416992,1.3526
07/08/1998,13.13411996334414,1.3624
07/08/1998,13.17581558227539,1.3624
07/09/1998,13.154958724975586,1.3624
07/09/1998,13.154958724975586,1.3624
07/10/1998,13.154962967489366,1.3624
07/10/1998,13.384288787841797,1.3624
07/13/1998,13.342587936616955,1.3624
07/13/1998,13.280044555664062,1.3624
07/14/1998,13.342588412686712,1.3624
07/14/1998,13.259197235107422,1.3624
07/15/1998,13.280045981662884,1.3624
07/15/1998,13.21750259399414,1.3624
07/16/1998,13.259196351642258,1.3624
07/16/1998,13.592761039733887,1.3624
