GPRE,"Green Plains, Inc.",
Date,Price,Annualized Dividend
01/18/2008,9.05,0.0
01/22/2008,8.65,0.0
01/22/2008,9.07,0.0
01/23/2008,9.73,0.0
01/23/2008,8.94,0.0
01/24/2008,9.01,0.0
01/24/2008,9.33,0.0
01/25/2008,10.03,0.0
01/25/2008,9.91,0.0
01/28/2008,10.16,0.0
01/28/2008,9.58,0.0
01/29/2008,9.46,0.0
01/29/2008,9.93,0.0
01/30/2008,9.39,0.0
01/30/2008,10.5,0.0
01/31/2008,10.62,0.0
01/31/2008,10.06,0.0
02/01/2008,10.22,0.0
02/01/2008,10.1,0.0
02/04/2008,10.17,0.0
02/04/2008,10.03,0.0
02/05/2008,10.16,0.0
02/05/2008,9.69,0.0
02/06/2008,9.67,0.0
02/06/2008,9.41,0.0
02/07/2008,10.26,0.0
02/07/2008,9.1,0.0
02/08/2008,9.14,0.0
02/08/2008,9.18,0.0
02/11/2008,9.35,0.0
02/11/2008,8.85,0.0
02/12/2008,8.78,0.0
02/12/2008,7.83,0.0
02/13/2008,7.77,0.0
02/13/2008,8.0,0.0
02/14/2008,8.31,0.0
02/14/2008,8.34,0.0
02/15/2008,8.32,0.0
02/15/2008,8.21,0.0
02/19/2008,8.01,0.0
02/19/2008,7.99,0.0
02/20/2008,8.06,0.0
02/20/2008,7.78,0.0
02/21/2008,7.82,0.0
02/21/2008,7.36,0.0
02/22/2008,7.5,0.0
02/22/2008,7.46,0.0
02/25/2008,7.57,0.0
02/25/2008,7.67,0.0
02/26/2008,7.74,0.0
02/26/2008,8.03,0.0
02/27/2008,8.02,0.0
02/27/2008,7.88,0.0
02/28/2008,7.77,0.0
02/28/2008,7.78,0.0
02/29/2008,7.77,0.0
02/29/2008,7.69,0.0
03/03/2008,7.84,0.0
03/03/2008,7.77,0.0
03/04/2008,7.96,0.0
03/04/2008,7.94,0.0
03/05/2008,7.86,0.0
03/05/2008,7.89,0.0
03/06/2008,7.86,0.0
03/06/2008,8.1,0.0
03/07/2008,8.19,0.0
03/07/2008,8.17,0.0
03/10/2008,7.87,0.0
03/10/2008,7.48,0.0
03/11/2008,7.8,0.0
03/11/2008,7.43,0.0
03/12/2008,7.59,0.0
03/12/2008,7.34,0.0
03/13/2008,7.91,0.0
03/13/2008,7.41,0.0
03/14/2008,7.49,0.0
03/14/2008,7.29,0.0
03/17/2008,7.02,0.0
03/17/2008,6.36,0.0
03/18/2008,6.48,0.0
03/18/2008,6.38,0.0
03/19/2008,6.35,0.0
03/19/2008,6.24,0.0
03/20/2008,6.3,0.0
03/20/2008,6.05,0.0
03/24/2008,6.05,0.0
03/24/2008,6.26,0.0
03/25/2008,6.25,0.0
03/25/2008,6.01,0.0
03/26/2008,6.07,0.0
03/26/2008,6.05,0.0
03/27/2008,6.1,0.0
03/27/2008,6.01,0.0
03/28/2008,6.03,0.0
03/28/2008,6.22,0.0
03/31/2008,6.12,0.0
03/31/2008,6.36,0.0
04/01/2008,6.37,0.0
04/01/2008,6.62,0.0
04/02/2008,6.69,0.0
04/02/2008,7.64,0.0
04/03/2008,8.15,0.0
04/03/2008,7.95,0.0
04/04/2008,8.19,0.0
04/04/2008,8.85,0.0
04/07/2008,9.19,0.0
04/07/2008,8.64,0.0
04/08/2008,8.84,0.0
04/08/2008,8.57,0.0
04/09/2008,8.26,0.0
04/09/2008,8.05,0.0
04/10/2008,8.59,0.0
04/10/2008,8.79,0.0
04/11/2008,9.04,0.0
04/11/2008,8.54,0.0
04/14/2008,8.3,0.0
04/14/2008,8.58,0.0
04/15/2008,8.43,0.0
04/15/2008,8.52,0.0
04/16/2008,8.71,0.0
04/16/2008,8.61,0.0
04/17/2008,8.65,0.0
04/17/2008,8.41,0.0
04/18/2008,8.38,0.0
04/18/2008,8.38,0.0
04/21/2008,8.29,0.0
04/21/2008,8.63,0.0
04/22/2008,8.64,0.0
04/22/2008,8.41,0.0
04/23/2008,8.42,0.0
04/23/2008,8.44,0.0
04/24/2008,8.46,0.0
04/24/2008,8.21,0.0
04/25/2008,8.22,0.0
04/25/2008,8.24,0.0
04/28/2008,8.44,0.0
04/28/2008,8.27,0.0
04/29/2008,8.37,0.0
04/29/2008,8.33,0.0
04/30/2008,8.33,0.0
04/30/2008,8.0,0.0
05/01/2008,8.09,0.0
05/01/2008,7.9,0.0
05/02/2008,7.9,0.0
05/02/2008,7.86,0.0
05/05/2008,7.9,0.0
05/05/2008,7.94,0.0
05/06/2008,7.96,0.0
05/06/2008,7.83,0.0
05/07/2008,7.8,0.0
05/07/2008,7.6,0.0
05/08/2008,7.86,0.0
05/08/2008,7.78,0.0
05/09/2008,7.86,0.0
05/09/2008,7.77,0.0
05/12/2008,7.78,0.0
05/12/2008,7.47,0.0
05/13/2008,7.34,0.0
05/13/2008,7.34,0.0
05/14/2008,7.61,0.0
05/14/2008,7.39,0.0
05/15/2008,7.35,0.0
05/15/2008,7.34,0.0
05/16/2008,7.26,0.0
05/16/2008,7.13,0.0
05/19/2008,6.93,0.0
05/19/2008,7.54,0.0
05/20/2008,7.7,0.0
05/20/2008,7.72,0.0
05/21/2008,7.9,0.0
05/21/2008,7.5,0.0
05/22/2008,7.5,0.0
05/22/2008,8.39,0.0
05/23/2008,8.42,0.0
05/23/2008,8.18,0.0
05/27/2008,8.72,0.0
05/27/2008,8.41,0.0
05/28/2008,8.33,0.0
05/28/2008,7.53,0.0
05/29/2008,7.98,0.0
05/29/2008,7.83,0.0
05/30/2008,7.83,0.0
05/30/2008,7.78,0.0
06/02/2008,7.65,0.0
06/02/2008,7.7,0.0
06/03/2008,7.54,0.0
06/03/2008,7.72,0.0
06/04/2008,7.59,0.0
06/04/2008,7.23,0.0
06/05/2008,7.26,0.0
06/05/2008,7.07,0.0
06/06/2008,7.13,0.0
06/06/2008,7.05,0.0
06/09/2008,7.0,0.0
06/09/2008,6.81,0.0
06/10/2008,6.27,0.0
06/10/2008,6.34,0.0
06/11/2008,6.32,0.0
06/11/2008,5.99,0.0
06/12/2008,6.05,0.0
06/12/2008,5.74,0.0
06/13/2008,6.04,0.0
06/13/2008,5.98,0.0
06/16/2008,6.03,0.0
06/16/2008,6.12,0.0
06/17/2008,6.15,0.0
06/17/2008,5.89,0.0
06/18/2008,5.84,0.0
06/18/2008,5.33,0.0
06/19/2008,5.54,0.0
06/19/2008,5.2,0.0
06/20/2008,5.44,0.0
06/20/2008,5.43,0.0
06/23/2008,5.43,0.0
06/23/2008,5.31,0.0
06/24/2008,5.22,0.0
06/24/2008,5.0,0.0
06/25/2008,5.08,0.0
06/25/2008,5.1,0.0
06/26/2008,5.23,0.0
06/26/2008,5.18,0.0
06/27/2008,5.18,0.0
06/27/2008,5.31,0.0
06/30/2008,5.36,0.0
06/30/2008,5.18,0.0
07/01/2008,5.16,0.0
07/01/2008,5.13,0.0
07/02/2008,5.11,0.0
07/02/2008,5.1,0.0
07/03/2008,4.98,0.0
07/03/2008,5.13,0.0
07/07/2008,5.18,0.0
07/07/2008,5.2,0.0
07/08/2008,5.27,0.0
07/08/2008,5.29,0.0
07/09/2008,5.39,0.0
07/09/2008,5.23,0.0
07/10/2008,5.55,0.0
07/10/2008,5.81,0.0
07/11/2008,6.05,0.0
07/11/2008,6.13,0.0
07/14/2008,6.29,0.0
07/14/2008,5.93,0.0
07/15/2008,5.84,0.0
07/15/2008,6.09,0.0
07/16/2008,6.12,0.0
07/16/2008,6.35,0.0
07/17/2008,6.35,0.0
07/17/2008,6.0,0.0
07/18/2008,6.48,0.0
07/18/2008,6.05,0.0
07/21/2008,6.69,0.0
07/21/2008,5.93,0.0
07/22/2008,6.24,0.0
07/22/2008,5.99,0.0
07/23/2008,6.05,0.0
07/23/2008,6.1,0.0
07/24/2008,6.29,0.0
07/24/2008,6.08,0.0
07/25/2008,6.23,0.0
07/25/2008,5.92,0.0
07/28/2008,5.63,0.0
07/28/2008,5.68,0.0
07/29/2008,5.61,0.0
07/29/2008,5.36,0.0
07/30/2008,5.23,0.0
07/30/2008,5.43,0.0
07/31/2008,5.2,0.0
07/31/2008,5.24,0.0
08/01/2008,5.22,0.0
08/01/2008,5.39,0.0
08/04/2008,5.5,0.0
08/04/2008,5.44,0.0
08/05/2008,5.58,0.0
08/05/2008,5.29,0.0
08/06/2008,5.43,0.0
08/06/2008,5.41,0.0
08/07/2008,5.4,0.0
08/07/2008,5.54,0.0
08/08/2008,5.61,0.0
08/08/2008,5.64,0.0
08/11/2008,5.45,0.0
08/11/2008,5.27,0.0
08/12/2008,5.26,0.0
08/12/2008,5.34,0.0
08/13/2008,5.23,0.0
08/13/2008,5.59,0.0
08/14/2008,5.61,0.0
08/14/2008,5.54,0.0
08/15/2008,5.99,0.0
08/15/2008,5.67,0.0
08/18/2008,5.48,0.0
08/18/2008,5.47,0.0
08/19/2008,5.47,0.0
08/19/2008,5.47,0.0
08/20/2008,5.46,0.0
08/20/2008,5.5,0.0
08/21/2008,5.43,0.0
08/21/2008,5.71,0.0
08/22/2008,5.7,0.0
08/22/2008,5.92,0.0
08/25/2008,5.95,0.0
08/25/2008,6.13,0.0
08/26/2008,6.15,0.0
08/26/2008,5.85,0.0
08/27/2008,5.86,0.0
08/27/2008,5.73,0.0
08/28/2008,5.6,0.0
08/28/2008,5.53,0.0
08/29/2008,5.7,0.0
08/29/2008,5.61,0.0
09/02/2008,5.61,0.0
09/02/2008,5.59,0.0
09/03/2008,5.53,0.0
09/03/2008,5.48,0.0
09/04/2008,5.48,0.0
09/04/2008,5.57,0.0
09/05/2008,5.56,0.0
09/05/2008,5.54,0.0
09/08/2008,5.61,0.0
09/08/2008,5.41,0.0
09/09/2008,5.51,0.0
09/09/2008,5.31,0.0
09/10/2008,5.24,0.0
09/10/2008,5.32,0.0
09/11/2008,5.34,0.0
09/11/2008,5.31,0.0
09/12/2008,5.57,0.0
09/12/2008,5.53,0.0
09/15/2008,5.23,0.0
09/15/2008,5.31,0.0
09/16/2008,5.31,0.0
09/16/2008,5.36,0.0
09/17/2008,5.26,0.0
09/17/2008,5.27,0.0
09/18/2008,5.55,0.0
09/18/2008,5.23,0.0
09/19/2008,5.25,0.0
09/19/2008,5.36,0.0
09/22/2008,5.21,0.0
09/22/2008,5.2,0.0
09/23/2008,5.1,0.0
09/23/2008,5.18,0.0
09/24/2008,5.36,0.0
09/24/2008,5.26,0.0
09/25/2008,5.19,0.0
09/25/2008,5.17,0.0
09/26/2008,5.26,0.0
09/26/2008,5.18,0.0
09/29/2008,5.18,0.0
09/29/2008,4.34,0.0
09/30/2008,4.24,0.0
09/30/2008,4.27,0.0
10/01/2008,4.53,0.0
10/01/2008,4.89,0.0
10/02/2008,5.0,0.0
10/02/2008,4.79,0.0
10/03/2008,4.98,0.0
10/03/2008,4.34,0.0
10/06/2008,5.96,0.0
10/06/2008,4.4,0.0
10/07/2008,4.73,0.0
10/07/2008,4.53,0.0
10/08/2008,5.92,0.0
10/08/2008,5.18,0.0
10/09/2008,5.18,0.0
10/09/2008,4.64,0.0
10/10/2008,4.49,0.0
10/10/2008,4.53,0.0
10/13/2008,4.9,0.0
10/13/2008,4.8,0.0
10/14/2008,4.37,0.0
10/14/2008,4.66,0.0
10/15/2008,4.66,0.0
10/15/2008,5.17,0.0
10/16/2008,5.69,0.0
10/16/2008,4.91,0.0
10/17/2008,3.9,0.0
10/17/2008,4.66,0.0
10/20/2008,3.47,0.0
10/20/2008,4.42,0.0
10/21/2008,4.41,0.0
10/21/2008,4.38,0.0
10/22/2008,4.34,0.0
10/22/2008,4.52,0.0
10/23/2008,4.41,0.0
10/23/2008,4.38,0.0
10/24/2008,4.06,0.0
10/24/2008,4.1,0.0
10/27/2008,3.69,0.0
10/27/2008,4.06,0.0
10/28/2008,3.68,0.0
10/28/2008,3.95,0.0
10/29/2008,3.97,0.0
10/29/2008,3.88,0.0
10/30/2008,3.07,0.0
10/30/2008,2.95,0.0
10/31/2008,3.86,0.0
10/31/2008,3.03,0.0
11/03/2008,3.11,0.0
11/03/2008,2.79,0.0
11/04/2008,2.59,0.0
11/04/2008,2.94,0.0
11/05/2008,2.95,0.0
11/05/2008,2.9,0.0
11/06/2008,2.62,0.0
11/06/2008,2.97,0.0
11/07/2008,3.04,0.0
11/07/2008,2.93,0.0
11/10/2008,3.53,0.0
11/10/2008,2.68,0.0
11/11/2008,2.16,0.0
11/11/2008,2.21,0.0
11/12/2008,2.16,0.0
11/12/2008,2.16,0.0
11/13/2008,1.74,0.0
11/13/2008,2.03,0.0
11/14/2008,2.16,0.0
11/14/2008,2.38,0.0
11/17/2008,2.16,0.0
11/17/2008,2.52,0.0
11/18/2008,3.02,0.0
11/18/2008,2.88,0.0
11/19/2008,3.36,0.0
11/19/2008,3.09,0.0
11/20/2008,2.6,0.0
11/20/2008,2.81,0.0
11/21/2008,3.02,0.0
11/21/2008,2.76,0.0
11/24/2008,2.48,0.0
11/24/2008,2.75,0.0
11/25/2008,2.81,0.0
11/25/2008,2.63,0.0
11/26/2008,2.76,0.0
11/26/2008,2.55,0.0
11/28/2008,2.43,0.0
11/28/2008,2.63,0.0
12/01/2008,2.63,0.0
12/01/2008,2.63,0.0
12/02/2008,2.29,0.0
12/02/2008,2.55,0.0
12/03/2008,2.16,0.0
12/03/2008,2.57,0.0
12/04/2008,2.58,0.0
12/04/2008,2.5,0.0
12/05/2008,2.33,0.0
12/05/2008,2.38,0.0
12/08/2008,2.17,0.0
12/08/2008,2.29,0.0
12/09/2008,2.18,0.0
12/09/2008,2.33,0.0
12/10/2008,2.35,0.0
12/10/2008,2.25,0.0
12/11/2008,2.19,0.0
12/11/2008,2.25,0.0
12/12/2008,2.2,0.0
12/12/2008,1.98,0.0
12/15/2008,1.94,0.0
12/15/2008,1.86,0.0
12/16/2008,1.89,0.0
12/16/2008,2.16,0.0
12/17/2008,2.07,0.0
12/17/2008,2.16,0.0
12/18/2008,2.16,0.0
12/18/2008,1.84,0.0
12/19/2008,2.07,0.0
12/19/2008,1.66,0.0
12/22/2008,1.87,0.0
12/22/2008,1.74,0.0
12/23/2008,1.77,0.0
12/23/2008,1.67,0.0
12/24/2008,1.67,0.0
12/24/2008,1.68,0.0
12/26/2008,1.68,0.0
12/26/2008,1.68,0.0
12/29/2008,1.77,0.0
12/29/2008,1.64,0.0
12/30/2008,1.18,0.0
12/30/2008,1.51,0.0
12/31/2008,1.3,0.0
12/31/2008,1.59,0.0
01/02/2009,1.77,0.0
01/02/2009,1.86,0.0
01/05/2009,2.15,0.0
01/05/2009,1.97,0.0
01/06/2009,2.15,0.0
01/06/2009,2.04,0.0
01/07/2009,2.14,0.0
01/07/2009,2.12,0.0
01/08/2009,2.15,0.0
01/08/2009,2.04,0.0
01/09/2009,2.15,0.0
01/09/2009,1.95,0.0
01/12/2009,1.99,0.0
01/12/2009,1.98,0.0
01/13/2009,2.1,0.0
01/13/2009,2.13,0.0
01/14/2009,2.12,0.0
01/14/2009,2.04,0.0
01/15/2009,2.04,0.0
01/15/2009,2.03,0.0
01/16/2009,2.16,0.0
01/16/2009,2.16,0.0
01/20/2009,2.16,0.0
01/20/2009,2.16,0.0
01/21/2009,2.25,0.0
01/21/2009,1.96,0.0
01/22/2009,2.07,0.0
01/22/2009,2.07,0.0
01/23/2009,2.17,0.0
01/23/2009,2.05,0.0
01/26/2009,1.99,0.0
01/26/2009,1.94,0.0
01/27/2009,1.94,0.0
01/27/2009,1.97,0.0
01/28/2009,2.05,0.0
01/28/2009,1.94,0.0
01/29/2009,1.94,0.0
01/29/2009,1.9,0.0
01/30/2009,1.86,0.0
01/30/2009,1.98,0.0
02/02/2009,2.02,0.0
02/02/2009,1.88,0.0
02/03/2009,1.9,0.0
02/03/2009,1.84,0.0
02/04/2009,1.91,0.0
02/04/2009,1.55,0.0
02/05/2009,1.74,0.0
02/05/2009,1.68,0.0
02/06/2009,1.82,0.0
02/06/2009,1.72,0.0
02/09/2009,1.72,0.0
02/09/2009,1.69,0.0
02/10/2009,1.76,0.0
02/10/2009,1.68,0.0
02/11/2009,1.68,0.0
02/11/2009,1.64,0.0
02/12/2009,1.87,0.0
02/12/2009,1.68,0.0
02/13/2009,1.68,0.0
02/13/2009,1.63,0.0
02/17/2009,1.68,0.0
02/17/2009,1.64,0.0
02/18/2009,1.72,0.0
02/18/2009,1.54,0.0
02/19/2009,1.54,0.0
02/19/2009,1.51,0.0
02/20/2009,1.51,0.0
02/20/2009,1.49,0.0
02/23/2009,1.55,0.0
02/23/2009,1.34,0.0
02/24/2009,1.38,0.0
02/24/2009,1.28,0.0
02/25/2009,1.38,0.0
02/25/2009,1.37,0.0
02/26/2009,1.43,0.0
02/26/2009,1.37,0.0
02/27/2009,1.34,0.0
02/27/2009,1.21,0.0
03/02/2009,1.17,0.0
03/02/2009,1.04,0.0
03/03/2009,1.18,0.0
03/03/2009,1.21,0.0
03/04/2009,1.25,0.0
03/04/2009,1.27,0.0
03/05/2009,1.34,0.0
03/05/2009,1.09,0.0
03/06/2009,1.14,0.0
03/06/2009,1.14,0.0
03/09/2009,1.2,0.0
03/09/2009,1.17,0.0
03/10/2009,1.17,0.0
03/10/2009,1.17,0.0
03/11/2009,1.09,0.0
03/11/2009,1.16,0.0
03/12/2009,1.18,0.0
03/12/2009,1.21,0.0
03/13/2009,1.21,0.0
03/13/2009,1.25,0.0
03/16/2009,1.39,0.0
03/16/2009,1.42,0.0
03/17/2009,1.47,0.0
03/17/2009,1.44,0.0
03/18/2009,1.5,0.0
03/18/2009,1.48,0.0
03/19/2009,1.44,0.0
03/19/2009,1.43,0.0
03/20/2009,1.47,0.0
03/20/2009,1.37,0.0
03/23/2009,1.37,0.0
03/23/2009,1.41,0.0
03/24/2009,1.41,0.0
03/24/2009,1.43,0.0
03/25/2009,1.5,0.0
03/25/2009,1.73,0.0
03/26/2009,1.77,0.0
03/26/2009,2.22,0.0
03/27/2009,2.25,0.0
03/27/2009,2.57,0.0
03/30/2009,2.77,0.0
03/30/2009,2.63,0.0
03/31/2009,2.71,0.0
03/31/2009,2.65,0.0
04/01/2009,2.81,0.0
04/01/2009,2.63,0.0
04/02/2009,2.68,0.0
04/02/2009,2.66,0.0
04/03/2009,2.67,0.0
04/03/2009,2.59,0.0
04/06/2009,2.64,0.0
04/06/2009,2.33,0.0
04/07/2009,2.25,0.0
04/07/2009,2.16,0.0
04/08/2009,2.07,0.0
04/08/2009,2.03,0.0
04/09/2009,2.02,0.0
04/09/2009,1.97,0.0
04/13/2009,2.02,0.0
04/13/2009,1.9,0.0
04/14/2009,1.94,0.0
04/14/2009,1.86,0.0
04/15/2009,1.77,0.0
04/15/2009,1.69,0.0
04/16/2009,1.73,0.0
04/16/2009,1.81,0.0
04/17/2009,1.81,0.0
04/17/2009,1.75,0.0
04/20/2009,1.69,0.0
04/20/2009,1.73,0.0
04/21/2009,1.73,0.0
04/21/2009,1.73,0.0
04/22/2009,1.73,0.0
04/22/2009,1.74,0.0
04/23/2009,1.7,0.0
04/23/2009,1.73,0.0
04/24/2009,1.71,0.0
04/24/2009,1.71,0.0
04/27/2009,1.73,0.0
04/27/2009,1.86,0.0
04/28/2009,1.86,0.0
04/28/2009,1.82,0.0
04/29/2009,1.87,0.0
04/29/2009,1.91,0.0
04/30/2009,1.79,0.0
04/30/2009,2.12,0.0
05/01/2009,2.08,0.0
05/01/2009,2.07,0.0
05/04/2009,2.12,0.0
05/04/2009,2.14,0.0
05/05/2009,2.21,0.0
05/05/2009,2.32,0.0
05/06/2009,2.39,0.0
05/06/2009,2.17,0.0
05/07/2009,2.33,0.0
05/07/2009,1.98,0.0
05/08/2009,2.07,0.0
05/08/2009,1.94,0.0
05/11/2009,2.01,0.0
05/11/2009,2.19,0.0
05/12/2009,2.27,0.0
05/12/2009,2.25,0.0
05/13/2009,2.29,0.0
05/13/2009,2.3,0.0
05/14/2009,1.93,0.0
05/14/2009,2.06,0.0
05/15/2009,1.99,0.0
05/15/2009,1.96,0.0
05/18/2009,1.99,0.0
05/18/2009,2.0,0.0
05/19/2009,2.07,0.0
05/19/2009,2.06,0.0
05/20/2009,2.19,0.0
05/20/2009,2.07,0.0
05/21/2009,2.08,0.0
05/21/2009,2.29,0.0
05/22/2009,2.38,0.0
05/22/2009,2.42,0.0
05/26/2009,2.42,0.0
05/26/2009,2.44,0.0
05/27/2009,2.5,0.0
05/27/2009,2.52,0.0
05/28/2009,2.58,0.0
05/28/2009,2.76,0.0
05/29/2009,2.95,0.0
05/29/2009,3.8,0.0
06/01/2009,4.73,0.0
06/01/2009,5.38,0.0
06/02/2009,6.04,0.0
06/02/2009,6.29,0.0
06/03/2009,6.35,0.0
06/03/2009,5.26,0.0
06/04/2009,5.27,0.0
06/04/2009,5.46,0.0
06/05/2009,5.53,0.0
06/05/2009,6.15,0.0
06/08/2009,6.19,0.0
06/08/2009,5.97,0.0
06/09/2009,5.93,0.0
06/09/2009,5.31,0.0
06/10/2009,5.55,0.0
06/10/2009,4.73,0.0
06/11/2009,4.81,0.0
06/11/2009,5.23,0.0
06/12/2009,5.14,0.0
06/12/2009,4.94,0.0
06/15/2009,4.79,0.0
06/15/2009,4.53,0.0
06/16/2009,4.79,0.0
06/16/2009,5.15,0.0
06/17/2009,4.94,0.0
06/17/2009,4.87,0.0
06/18/2009,5.04,0.0
06/18/2009,4.88,0.0
06/19/2009,4.92,0.0
06/19/2009,4.78,0.0
06/22/2009,4.66,0.0
06/22/2009,4.0,0.0
06/23/2009,4.01,0.0
06/23/2009,4.28,0.0
06/24/2009,4.41,0.0
06/24/2009,3.98,0.0
06/25/2009,4.08,0.0
06/25/2009,4.46,0.0
06/26/2009,4.47,0.0
06/26/2009,6.12,0.0
06/29/2009,5.74,0.0
06/29/2009,5.24,0.0
06/30/2009,5.48,0.0
06/30/2009,5.66,0.0
07/01/2009,5.62,0.0
07/01/2009,6.18,0.0
07/02/2009,6.04,0.0
07/02/2009,5.83,0.0
07/06/2009,5.71,0.0
07/06/2009,6.25,0.0
07/07/2009,6.17,0.0
07/07/2009,6.17,0.0
07/08/2009,6.13,0.0
07/08/2009,5.91,0.0
07/09/2009,5.94,0.0
07/09/2009,5.89,0.0
07/10/2009,6.05,0.0
07/10/2009,5.95,0.0
07/13/2009,5.99,0.0
07/13/2009,6.18,0.0
07/14/2009,6.22,0.0
07/14/2009,6.41,0.0
07/15/2009,6.52,0.0
07/15/2009,6.82,0.0
07/16/2009,6.69,0.0
07/16/2009,6.84,0.0
07/17/2009,6.87,0.0
07/17/2009,6.68,0.0
07/20/2009,6.78,0.0
07/20/2009,6.35,0.0
07/21/2009,6.35,0.0
07/21/2009,6.43,0.0
07/22/2009,6.33,0.0
07/22/2009,7.02,0.0
07/23/2009,7.04,0.0
07/23/2009,6.93,0.0
07/24/2009,6.66,0.0
07/24/2009,7.08,0.0
07/27/2009,7.08,0.0
07/27/2009,7.11,0.0
07/28/2009,7.08,0.0
07/28/2009,6.98,0.0
07/29/2009,6.89,0.0
07/29/2009,6.86,0.0
07/30/2009,6.84,0.0
07/30/2009,6.9,0.0
07/31/2009,6.86,0.0
07/31/2009,6.81,0.0
08/03/2009,6.87,0.0
08/03/2009,6.95,0.0
08/04/2009,6.75,0.0
08/04/2009,6.92,0.0
08/05/2009,6.92,0.0
08/05/2009,6.69,0.0
08/06/2009,6.71,0.0
08/06/2009,6.28,0.0
08/07/2009,6.51,0.0
08/07/2009,6.6,0.0
08/10/2009,6.69,0.0
08/10/2009,6.81,0.0
08/11/2009,6.81,0.0
08/11/2009,6.62,0.0
08/12/2009,6.83,0.0
08/12/2009,6.86,0.0
08/13/2009,6.9,0.0
08/13/2009,6.7,0.0
08/14/2009,6.69,0.0
08/14/2009,6.54,0.0
08/17/2009,6.48,0.0
08/17/2009,6.3,0.0
08/18/2009,6.31,0.0
08/18/2009,6.27,0.0
08/19/2009,6.1,0.0
08/19/2009,6.1,0.0
08/20/2009,6.12,0.0
08/20/2009,6.12,0.0
08/21/2009,6.33,0.0
08/21/2009,6.44,0.0
08/24/2009,6.47,0.0
08/24/2009,6.77,0.0
08/25/2009,6.81,0.0
08/25/2009,6.82,0.0
08/26/2009,6.85,0.0
08/26/2009,6.94,0.0
08/27/2009,6.94,0.0
08/27/2009,6.78,0.0
08/28/2009,6.82,0.0
08/28/2009,6.66,0.0
08/31/2009,6.65,0.0
08/31/2009,6.58,0.0
09/01/2009,6.54,0.0
09/01/2009,6.42,0.0
09/02/2009,6.39,0.0
09/02/2009,6.25,0.0
09/03/2009,6.28,0.0
09/03/2009,6.32,0.0
09/04/2009,6.34,0.0
09/04/2009,6.6,0.0
09/08/2009,6.63,0.0
09/08/2009,6.66,0.0
09/09/2009,6.75,0.0
09/09/2009,6.53,0.0
09/10/2009,6.44,0.0
09/10/2009,6.39,0.0
09/11/2009,6.19,0.0
09/11/2009,6.21,0.0
09/14/2009,6.22,0.0
09/14/2009,6.27,0.0
09/15/2009,6.29,0.0
09/15/2009,6.14,0.0
09/16/2009,6.18,0.0
09/16/2009,6.25,0.0
09/17/2009,6.34,0.0
09/17/2009,6.47,0.0
09/18/2009,6.45,0.0
09/18/2009,6.55,0.0
09/21/2009,6.5,0.0
09/21/2009,6.25,0.0
09/22/2009,6.28,0.0
09/22/2009,6.36,0.0
09/23/2009,6.25,0.0
09/23/2009,6.43,0.0
09/24/2009,6.46,0.0
09/24/2009,6.49,0.0
09/25/2009,6.5,0.0
09/25/2009,6.52,0.0
09/28/2009,6.55,0.0
09/28/2009,6.63,0.0
09/29/2009,6.63,0.0
09/29/2009,6.31,0.0
09/30/2009,6.22,0.0
09/30/2009,6.13,0.0
10/01/2009,6.14,0.0
10/01/2009,6.05,0.0
10/02/2009,6.05,0.0
10/02/2009,6.16,0.0
10/05/2009,6.17,0.0
10/05/2009,6.2,0.0
10/06/2009,6.22,0.0
10/06/2009,6.18,0.0
10/07/2009,6.22,0.0
10/07/2009,6.19,0.0
10/08/2009,6.22,0.0
10/08/2009,5.97,0.0
10/09/2009,6.03,0.0
10/09/2009,6.17,0.0
10/12/2009,6.22,0.0
10/12/2009,6.12,0.0
10/13/2009,6.12,0.0
10/13/2009,6.11,0.0
10/14/2009,6.15,0.0
10/14/2009,6.38,0.0
10/15/2009,6.27,0.0
10/15/2009,6.19,0.0
10/16/2009,6.18,0.0
10/16/2009,6.31,0.0
10/19/2009,6.31,0.0
10/19/2009,6.43,0.0
10/20/2009,6.32,0.0
10/20/2009,6.2,0.0
10/21/2009,6.18,0.0
10/21/2009,6.26,0.0
10/22/2009,6.26,0.0
10/22/2009,6.36,0.0
10/23/2009,6.37,0.0
10/23/2009,6.15,0.0
10/26/2009,6.24,0.0
10/26/2009,6.1,0.0
10/27/2009,6.1,0.0
10/27/2009,6.18,0.0
10/28/2009,6.24,0.0
10/28/2009,6.09,0.0
10/29/2009,6.18,0.0
10/29/2009,6.39,0.0
10/30/2009,6.39,0.0
10/30/2009,6.37,0.0
11/02/2009,6.37,0.0
11/02/2009,6.43,0.0
11/03/2009,6.39,0.0
11/03/2009,6.47,0.0
11/04/2009,6.44,0.0
11/04/2009,6.49,0.0
11/05/2009,6.61,0.0
11/05/2009,6.91,0.0
11/06/2009,6.91,0.0
11/06/2009,7.07,0.0
11/09/2009,7.08,0.0
11/09/2009,7.14,0.0
11/10/2009,7.16,0.0
11/10/2009,7.13,0.0
11/11/2009,7.25,0.0
11/11/2009,8.09,0.0
11/12/2009,8.19,0.0
11/12/2009,7.79,0.0
11/13/2009,7.8,0.0
11/13/2009,8.55,0.0
11/16/2009,8.58,0.0
11/16/2009,9.58,0.0
11/17/2009,9.5,0.0
11/17/2009,9.03,0.0
11/18/2009,9.29,0.0
11/18/2009,8.38,0.0
11/19/2009,8.46,0.0
11/19/2009,8.2,0.0
11/20/2009,8.19,0.0
11/20/2009,10.11,0.0
