PM,Philip Morris International Inc,
Date,Price,Annualized Dividend
02/15/2011,37.27451705932617,2.44
02/16/2011,37.417661320496066,2.44
02/16/2011,37.77864456176758,2.44
02/17/2011,37.5857108526867,2.44
02/17/2011,37.86578369140625,2.44
02/18/2011,37.87822834339788,2.44
02/18/2011,38.23298645019531,2.44
02/22/2011,37.853339860751994,2.44
02/22/2011,38.301456451416016,2.44
02/23/2011,38.30767342762617,2.44
02/23/2011,38.57529830932617,2.44
02/24/2011,38.46948693863126,2.44
02/24/2011,38.76823043823242,2.44
02/25/2011,38.85536866211594,2.44
02/25/2011,38.74333953857422,2.44
02/28/2011,39.010962881491366,2.44
02/28/2011,39.07320022583008,2.44
03/01/2011,39.2474700000486,2.44
03/01/2011,38.75578689575195,2.44
03/02/2011,38.78069525452889,2.44
03/02/2011,39.16034698486328,2.44
03/03/2011,39.42796621024995,2.44
03/03/2011,39.62712860107422,2.44
03/04/2011,39.639564605612414,2.44
03/04/2011,39.52131271362305,2.44
03/07/2011,39.620899787569904,2.44
03/07/2011,39.60845184326172,2.44
03/08/2011,39.739155427495234,2.44
03/08/2011,39.98810958862305,2.44
03/09/2011,39.93831724101132,2.44
03/09/2011,40.05034637451172,2.44
03/10/2011,39.72048363645891,2.44
03/10/2011,39.68313980102539,2.44
03/11/2011,39.47775405690771,2.44
03/11/2011,39.695587158203125,2.44
03/14/2011,39.55242904265979,2.44
03/14/2011,39.571102142333984,2.44
03/15/2011,38.89271475150122,2.44
03/15/2011,39.023414611816406,2.44
03/16/2011,38.86159791101932,2.44
03/16/2011,38.506839752197266,2.44
03/17/2011,38.86782690864883,2.44
03/17/2011,38.457054138183594,2.44
03/18/2011,38.401034720091744,2.44
03/18/2011,38.413482666015625,2.44
03/21/2011,38.71845912029472,2.44
03/21/2011,39.17902374267578,2.44
03/22/2011,39.12871112321525,2.5
03/22/2011,39.82665252685547,2.5
03/23/2011,39.776345964475375,2.5
03/23/2011,40.14103698730469,2.5
03/24/2011,40.27308677164884,2.5
03/24/2011,40.568607330322266,2.5
03/25/2011,40.65035550307854,2.5
03/25/2011,40.94588088989258,2.5
03/28/2011,41.10935632565059,2.5
03/28/2011,40.97731399536133,2.5
03/29/2011,40.73837588469212,2.5
03/29/2011,41.03390121459961,2.5
03/30/2011,41.40487944950927,2.5
03/30/2011,41.31056213378906,2.5
03/31/2011,41.34199532564426,2.5
03/31/2011,41.26654052734375,2.5
04/01/2011,41.417455238262086,2.5
04/01/2011,40.8264045715332,2.5
04/04/2011,40.82639560489563,2.5
04/04/2011,40.820106506347656,2.5
04/05/2011,40.71951419795331,2.5
04/05/2011,41.21624755859375,2.5
04/06/2011,41.3420052150235,2.5
04/06/2011,41.379730224609375,2.5
04/07/2011,41.260260072824785,2.5
04/07/2011,41.2979850769043,2.5
04/08/2011,41.285412754324426,2.5
04/08/2011,41.392303466796875,2.5
04/11/2011,41.66896237277301,2.5
04/11/2011,42.021080017089844,2.5
04/12/2011,41.870169134607195,2.5
04/12/2011,41.52434539794922,2.5
04/13/2011,41.43632846945578,2.5
04/13/2011,41.5683708190918,2.5
04/14/2011,41.486621470723605,2.5
04/14/2011,41.6186637878418,2.5
04/15/2011,41.74441239812142,2.5
04/15/2011,41.85130310058594,2.5
04/18/2011,41.549489846163475,2.5
04/18/2011,41.34828186035156,2.5
04/19/2011,41.253956246346206,2.5
04/19/2011,41.58091735839844,2.5
04/20/2011,42.03364639592028,2.5
04/20/2011,41.801002502441406,2.5
04/21/2011,42.13425218937155,2.5
04/21/2011,42.51151657104492,2.5
04/25/2011,42.5995548964857,2.5
04/25/2011,42.5052375793457,2.5
04/26/2011,42.630978955509164,2.5
04/26/2011,42.498931884765625,2.5
04/27/2011,42.46122226671568,2.5
04/27/2011,42.454933166503906,2.5
04/28/2011,42.42348489756736,2.5
04/28/2011,43.40437316894531,2.5
04/29/2011,43.48612544309018,2.5
04/29/2011,43.66218185424805,2.5
05/02/2011,43.8948360433323,2.5
05/02/2011,43.580448150634766,2.5
05/03/2011,43.40437633656842,2.5
05/03/2011,43.73134231567383,2.5
05/04/2011,43.73134117852566,2.5
05/04/2011,43.60558319091797,2.5
05/05/2011,43.498690170506016,2.5
05/05/2011,43.001956939697266,2.5
05/06/2011,43.25977597979691,2.5
05/06/2011,43.13401794433594,2.5
05/09/2011,43.28491062070451,2.5
05/09/2011,42.9390869140625,2.5
05/10/2011,43.02082849953539,2.5
05/10/2011,42.93280029296875,2.5
05/11/2011,42.9453722797074,2.5
05/11/2011,42.86362838745117,2.5
05/12/2011,42.83847930260088,2.5
05/12/2011,42.8887825012207,2.5
05/13/2011,42.92022806612834,2.5
05/13/2011,42.951663970947266,2.5
05/16/2011,42.7693083130639,2.5
05/16/2011,43.03339767456055,2.5
05/17/2011,42.91393466328107,2.5
05/17/2011,43.127716064453125,2.5
05/18/2011,43.22204498201634,2.5
05/18/2011,43.56158447265625,2.5
05/19/2011,43.73134173467071,2.5
05/19/2011,44.441856384277344,2.5
05/20/2011,44.3978508065594,2.5
05/20/2011,44.133766174316406,2.5
05/23/2011,43.64331848143352,2.5
05/23/2011,43.448394775390625,2.5
05/24/2011,43.3855220609194,2.5
05/24/2011,43.92626953125,2.5
05/25/2011,43.64960848145516,2.5
05/25/2011,43.69362258911133,2.5
05/26/2011,43.668471074701245,2.5
05/26/2011,44.20293426513672,2.5
05/27/2011,44.16519498009721,2.5
05/27/2011,44.341251373291016,2.5
05/31/2011,44.52988167743901,2.5
05/31/2011,45.11464309692383,2.5
06/01/2011,45.083214969669186,2.5
06/01/2011,44.68708801269531,2.5
06/02/2011,44.59275477223494,2.5
06/02/2011,43.95769500732422,2.5
06/03/2011,43.542709681457566,2.5
06/03/2011,43.37922668457031,2.5
06/06/2011,43.25347974485689,2.5
06/06/2011,42.95795440673828,2.5
06/07/2011,43.1340013213948,2.5
06/07/2011,42.63726806640625,2.5
06/08/2011,42.47379596659773,2.5
06/08/2011,42.78189468383789,2.5
06/09/2011,42.95166703369165,2.5
06/09/2011,42.83220291137695,2.5
06/10/2011,42.64356687468369,2.5
06/10/2011,42.34804153442383,2.5
06/13/2011,42.31660407141555,2.5
06/13/2011,42.461219787597656,2.5
06/14/2011,42.85735048355705,2.5
06/14/2011,43.3352165222168,2.5
06/15/2011,43.12772449440688,2.5
06/15/2011,42.44865036010742,2.5
06/16/2011,42.40463475634339,2.5
06/16/2011,42.454933166503906,2.5
06/17/2011,42.72531185778903,2.5
06/17/2011,43.05856704711914,2.5
06/20/2011,43.04598269732233,2.5
06/20/2011,43.43582534790039,2.5
06/21/2011,43.626217718275626,2.56
06/21/2011,43.18830871582031,2.56
06/22/2011,42.91540989970587,2.56
06/22/2011,42.2997932434082,2.56
06/23/2011,42.06496783026276,2.56
06/23/2011,41.995155334472656,2.56
06/24/2011,41.988820284828314,2.56
06/24/2011,41.31608200073242,2.56
06/27/2011,41.506464322660506,2.56
06/27/2011,41.836483001708984,2.56
06/28/2011,41.98880351690579,2.56
06/28/2011,41.81744384765625,2.56
06/29/2011,42.10939352376215,2.56
06/29/2011,41.995155334472656,2.56
06/30/2011,42.172860272907705,2.56
06/30/2011,42.37594985961914,2.56
07/01/2011,42.306141685956064,2.56
07/01/2011,42.363258361816406,2.56
07/05/2011,42.45845496516994,2.56
07/05/2011,42.64250564575195,2.56
07/06/2011,42.72500185397923,2.56
07/06/2011,43.30888366699219,2.56
07/07/2011,43.5691089107685,2.56
07/07/2011,43.880088806152344,2.56
07/08/2011,43.56275751165946,2.56
07/08/2011,44.05144500732422,2.56
07/11/2011,44.18471628125115,2.56
07/11/2011,43.588138580322266,2.56
07/12/2011,43.556410440202455,2.56
07/12/2011,42.58538818359375,2.56
07/13/2011,42.80751610766278,2.56
07/13/2011,42.42037582397461,2.56
07/14/2011,42.25535577732115,2.56
07/14/2011,42.15380859375,2.56
07/15/2011,42.28074023728676,2.56
07/15/2011,42.477481842041016,2.56
07/18/2011,42.394996903447044,2.56
07/18/2011,42.41403579711914,2.56
07/19/2011,42.623463583592404,2.56
07/19/2011,43.480247497558594,2.56
07/20/2011,43.46756205468828,2.56
07/20/2011,43.27716827392578,2.56
07/21/2011,44.26722548772793,2.56
07/21/2011,45.371524810791016,2.56
07/22/2011,45.3017177166996,2.56
07/22/2011,45.765018463134766,2.56
07/25/2011,45.52384019577149,2.56
07/25/2011,45.7776985168457,2.56
07/26/2011,45.701538314947264,2.56
07/26/2011,45.64441680908203,2.56
07/27/2011,45.36518281172495,2.56
07/27/2011,45.54922866821289,2.56
07/28/2011,45.62539070057599,2.56
07/28/2011,45.91733169555664,2.56
07/29/2011,45.50480849464798,2.56
07/29/2011,45.16844177246094,2.56
08/01/2011,45.45403013997243,2.56
08/01/2011,44.88283920288086,2.56
08/02/2011,44.69243369983612,2.56
08/02/2011,44.267215728759766,2.56
08/03/2011,44.368759943348266,2.56
08/03/2011,44.400489807128906,2.56
08/04/2011,43.937204316691485,2.56
08/04/2011,42.77578353881836,2.56
08/05/2011,43.18830631039238,2.56
08/05/2011,44.00700759887695,2.56
08/08/2011,43.04867857764076,2.56
08/08/2011,42.05861282348633,2.56
08/09/2011,42.25536619974411,2.56
08/09/2011,42.77578353881836,2.56
08/10/2011,42.57902854113101,2.56
08/10/2011,41.18913650512695,2.56
08/11/2011,41.42396550539223,2.56
08/11/2011,41.6016731262207,2.56
08/12/2011,42.1538170425884,2.56
08/12/2011,42.28709411621094,2.56
08/15/2011,42.471153443405385,2.56
08/15/2011,43.36602020263672,2.56
08/16/2011,43.07405489634927,2.56
08/16/2011,42.96615982055664,2.56
08/17/2011,43.21367589808778,2.56
08/17/2011,43.82929229736328,2.56
08/18/2011,43.06770938933558,2.56
08/18/2011,43.4738883972168,2.56
08/19/2011,42.92809658918887,2.56
08/19/2011,43.6833381652832,2.56
08/22/2011,44.57186042037973,2.56
08/22/2011,43.613529205322266,2.56
08/23/2011,43.60082030501602,2.56
08/23/2011,44.59722900390625,2.56
08/24/2011,44.42590002164599,2.56
08/24/2011,44.51475143432617,2.56
08/25/2011,44.495696420864505,2.56
08/25/2011,43.70872497558594,2.56
08/26/2011,43.66430115374353,2.56
08/26/2011,43.91815948486328,2.56
08/29/2011,44.35606962169276,2.56
08/29/2011,44.74320983886719,2.56
08/30/2011,44.622629753217005,2.56
08/30/2011,44.50204849243164,2.56
08/31/2011,44.67338949946299,2.56
08/31/2011,43.99430847167969,2.56
09/01/2011,44.05777633703328,2.56
09/01/2011,43.98162078857422,2.56
09/02/2011,43.64525025835756,2.56
09/02/2011,43.30888366699219,2.56
09/06/2011,42.45845010405014,2.56
09/06/2011,43.03598403930664,2.56
09/07/2011,43.33427272955708,2.56
09/07/2011,43.765838623046875,2.56
09/08/2011,43.454853087795605,2.56
09/08/2011,43.5056266784668,2.56
09/09/2011,43.18830945003177,2.56
09/09/2011,41.82379913330078,2.56
09/12/2011,41.23990699880561,2.56
09/12/2011,41.89994430541992,2.56
09/13/2011,41.880923709166474,2.56
09/13/2011,41.86823272705078,2.56
09/14/2011,42.42671105133819,2.56
09/14/2011,42.89635467529297,2.56
09/15/2011,43.35331292694706,2.56
09/15/2011,43.34062194824219,2.56
09/16/2011,43.61987820861235,2.56
09/16/2011,43.84200668334961,2.56
09/19/2011,43.25811300263289,2.56
09/19/2011,43.099449157714844,2.56
09/20/2011,43.56910239209184,2.56
09/20/2011,43.33427810668945,2.56
09/21/2011,43.588139601444055,2.56
09/21/2011,42.394989013671875,2.56
09/22/2011,41.741303456707364,2.56
09/22/2011,41.22723388671875,2.56
09/23/2011,41.053813238385004,2.69
09/23/2011,40.9831657409668,2.69
09/26/2011,41.278611702437544,2.69
09/26/2011,41.477718353271484,2.69
09/27/2011,41.978682450929945,2.69
09/27/2011,41.56120681762695,2.69
09/28/2011,41.741035884942534,2.69
09/28/2011,40.70698547363281,2.69
09/29/2011,41.24006215990962,2.69
09/29/2011,41.111610412597656,2.69
09/30/2011,40.77119917998292,2.69
09/30/2011,40.06470489501953,2.69
10/03/2011,39.97480264983512,2.69
10/03/2011,39.66651153564453,2.69
10/04/2011,39.29399436328404,2.69
10/04/2011,40.334468841552734,2.69
10/05/2011,40.764786087507964,2.69
10/05/2011,40.64917755126953,2.69
10/06/2011,40.73268422782184,2.69
10/06/2011,41.477718353271484,2.69
10/07/2011,41.721771010652375,2.69
10/07/2011,41.830955505371094,2.69
10/10/2011,42.3383350038407,2.69
10/10/2011,42.42183303833008,2.69
10/11/2011,42.67232167031197,2.69
10/11/2011,41.94013595581055,2.69
10/12/2011,42.33834468005108,2.69
10/12/2011,42.588829040527344,2.69
10/13/2011,42.56313672912997,2.69
10/13/2011,42.67874526977539,2.69
10/14/2011,43.154026472011694,2.69
10/14/2011,43.288902282714844,2.69
10/17/2011,43.34670475072603,2.69
10/17/2011,43.05768585205078,2.69
10/18/2011,42.82647018513428,2.69
10/18/2011,42.588829040527344,2.69
10/19/2011,42.71728767850092,2.69
10/19/2011,42.40899658203125,2.69
10/20/2011,43.532974076684525,2.69
10/20/2011,43.79630661010742,2.69
10/21/2011,44.30369322334008,2.69
10/21/2011,44.958805084228516,2.69
10/24/2011,45.02945967681659,2.69
10/24/2011,44.62483215332031,2.69
10/25/2011,43.99539523790102,2.69
10/25/2011,44.21376419067383,2.69
10/26/2011,44.804665699163415,2.69
10/26/2011,45.472625732421875,2.69
10/27/2011,46.11487636537883,2.69
10/27/2011,46.24332809448242,2.69
10/28/2011,46.27544545561369,2.69
10/28/2011,46.320404052734375,2.69
10/31/2011,45.99284716664959,2.69
10/31/2011,44.875301361083984,2.69
11/01/2011,43.789867122103416,2.69
11/01/2011,44.162384033203125,2.69
11/02/2011,44.36790866369989,2.69
11/02/2011,44.875301361083984,2.69
11/03/2011,45.080833978188934,2.69
11/03/2011,45.46619415283203,2.69
11/04/2011,45.38268981147753,2.69
11/04/2011,45.093666076660156,2.69
11/07/2011,45.042289001164555,2.69
11/07/2011,45.279930114746094,2.69
11/08/2011,45.34415873964285,2.69
11/08/2011,45.72951889038086,2.69
11/09/2011,44.97164043104606,2.69
11/09/2011,44.71473693847656,2.69
11/10/2011,44.97164878474784,2.69
11/10/2011,45.60107421875,2.69
11/11/2011,45.9221944722459,2.69
11/11/2011,46.01211166381836,2.69
11/14/2011,46.01213770164011,2.69
11/14/2011,45.7359619140625,2.69
11/15/2011,45.8387183951751,2.69
11/15/2011,45.935054779052734,2.69
11/16/2011,45.922216450878665,2.69
11/16/2011,45.999290466308594,2.69
11/17/2011,45.90293925879669,2.69
11/17/2011,46.29472351074219,2.69
11/18/2011,46.474551862085136,2.69
11/18/2011,46.94340515136719,2.69
11/21/2011,46.12771957824144,2.69
11/21/2011,46.24332809448242,2.69
11/22/2011,46.31397408908728,2.69
11/22/2011,46.24974822998047,2.69
11/23/2011,45.896514245959175,2.69
11/23/2011,45.613914489746094,2.69
11/25/2011,45.607512257643215,2.69
11/25/2011,45.80018997192383,2.69
11/28/2011,46.307560669954505,2.69
11/28/2011,46.94340515136719,2.69
11/29/2011,47.129663470908014,2.69
11/29/2011,47.82331466674805,2.69
11/30/2011,48.76747004843753,2.69
11/30/2011,48.96657180786133,2.69
12/01/2011,48.87665085086902,2.69
12/01/2011,48.61332321166992,2.69
12/02/2011,48.79314202314528,2.69
12/02/2011,48.472007751464844,2.69
12/05/2011,49.268427106656475,2.69
12/05/2011,48.72892379760742,2.69
12/06/2011,48.6775432219746,2.69
12/06/2011,48.542667388916016,2.69
12/07/2011,48.317874333818374,2.69
12/07/2011,48.542667388916016,2.69
12/08/2011,48.382099972803104,2.69
12/08/2011,47.887550354003906,2.69
12/09/2011,48.29860215756335,2.69
12/09/2011,48.542667388916016,2.69
12/12/2011,48.375675432805984,2.69
12/12/2011,48.2664909362793,2.69
12/13/2011,48.71607635693628,2.69
12/13/2011,48.49770736694336,2.69
12/14/2011,48.362822807883084,2.69
12/14/2011,48.080223083496094,2.69
12/15/2011,48.600461148508614,2.69
12/15/2011,48.76102828979492,2.69
12/16/2011,49.08858794458962,2.69
12/16/2011,48.555503845214844,2.69
12/19/2011,48.83809652334914,2.69
12/19/2011,48.94085693359375,2.69
12/20/2011,49.46641081892317,2.82
12/20/2011,49.764869689941406,2.82
12/21/2011,49.87518043655109,2.82
12/21/2011,50.72513961791992,2.82
12/22/2011,50.8938337932231,2.82
12/22/2011,50.511024475097656,2.82
12/23/2011,50.64077626187576,2.82
12/23/2011,51.09495162963867,2.82
12/27/2011,51.250675250167056,2.82
12/27/2011,51.14686584472656,2.82
12/28/2011,51.04955000543416,2.82
12/28/2011,50.93925094604492,2.82
12/29/2011,51.179309722468595,2.82
12/29/2011,51.322052001953125,2.82
12/30/2011,51.36099725568339,2.82
12/30/2011,50.919795989990234,2.82
01/03/2012,51.36099639914282,2.82
01/03/2012,50.99116134643555,2.82
01/04/2012,50.70568502046525,2.82
01/04/2012,50.90032958984375,2.82
01/05/2012,50.71863335859873,2.82
01/05/2012,50.74458694458008,2.82
01/06/2012,50.39423702515544,2.82
01/06/2012,50.01143264770508,2.82
01/09/2012,49.99845351221339,2.82
01/09/2012,49.868690490722656,2.82
01/10/2012,50.38126202721753,2.82
01/10/2012,50.16714859008789,2.82
01/11/2012,50.069819335934156,2.82
01/11/2012,49.699989318847656,2.82
01/12/2012,49.68702300061868,2.82
01/12/2012,49.6026725769043,2.82
01/13/2012,49.45344208313097,2.82
01/13/2012,50.16714859008789,2.82
01/17/2012,50.02440324624568,2.82
01/17/2012,49.24581527709961,2.82
01/18/2012,49.18739793076087,2.82
01/18/2012,47.53289794921875,2.82
01/19/2012,47.81192366825814,2.82
01/19/2012,47.87031555175781,2.82
01/20/2012,47.9871081038718,2.82
01/20/2012,48.35044860839844,2.82
01/23/2012,48.26608497605672,2.82
01/23/2012,48.5710334777832,2.82
01/24/2012,48.43477926789231,2.82
01/24/2012,48.11036682128906,2.82
01/25/2012,47.90275810276301,2.82
01/25/2012,49.83625411987305,2.82
01/26/2012,50.05683357855147,2.82
01/26/2012,49.55723571777344,2.82
01/27/2012,49.49885686879976,2.82
01/27/2012,48.960330963134766,2.82
01/30/2012,48.739734781768995,2.82
01/30/2012,48.59699249267578,2.82
01/31/2012,48.68134161668854,2.82
01/31/2012,48.51264572143555,2.82
02/01/2012,48.78516187032273,2.82
02/01/2012,49.148502349853516,2.82
02/02/2012,49.3236596960894,2.82
02/02/2012,49.206871032714844,2.82
02/03/2012,49.60266672718919,2.82
02/03/2012,49.71297073364258,2.82
02/06/2012,49.609164124763026,2.82
02/06/2012,49.862205505371094,2.82
02/07/2012,49.641606609697625,2.82
02/07/2012,50.34882354736328,2.82
02/08/2012,50.34233102505586,2.82
02/08/2012,50.53049087524414,2.82
02/09/2012,50.54345667321253,2.82
02/09/2012,51.944915771484375,2.82
02/10/2012,51.95790135943921,2.82
02/10/2012,52.19147872924805,2.82
02/13/2012,52.353685731320894,2.82
02/13/2012,52.95060348510742,2.82
02/14/2012,52.69755237219481,2.82
02/14/2012,52.97654724121094,2.82
02/15/2012,53.1322840892716,2.82
02/15/2012,52.911685943603516,2.82
02/16/2012,52.97006535979594,2.82
02/16/2012,53.16471481323242,2.82
02/17/2012,53.42425192339993,2.82
02/17/2012,53.03495788574219,2.82
02/21/2012,53.37882614135742,2.82
02/21/2012,53.37882614135742,2.82
02/22/2012,53.2685254215001,2.82
02/22/2012,53.39180374145508,2.82
02/23/2012,53.18418656374476,2.82
02/23/2012,53.31394958496094,2.82
02/24/2012,53.52805739359764,2.82
02/24/2012,53.86544418334961,2.82
02/27/2012,53.592938303585264,2.82
02/27/2012,53.91735076904297,2.82
02/28/2012,53.969260255914826,2.82
02/28/2012,54.41046142578125,2.82
02/29/2012,54.50130714589838,2.82
02/29/2012,54.18986892700195,2.82
03/01/2012,54.1768949053889,2.82
03/01/2012,54.65053939819336,2.82
03/02/2012,54.689458415242484,2.82
03/02/2012,54.858154296875,2.82
03/05/2012,54.76082721899769,2.82
03/05/2012,55.42262649536133,2.82
03/06/2012,55.033338200413176,2.82
03/06/2012,54.54022979736328,2.82
03/07/2012,54.52724701238965,2.82
03/07/2012,54.54671096801758,2.82
03/08/2012,55.02686075677893,2.82
03/08/2012,54.903587341308594,2.82
03/09/2012,55.111189059935626,2.82
03/09/2012,54.89707565307617,2.82
03/12/2012,55.10471451265027,2.82
03/12/2012,54.8516731262207,2.82
03/13/2012,55.00738657693631,2.82
03/13/2012,55.61079406738281,2.82
03/14/2012,55.37072556105235,2.82
03/14/2012,55.44209671020508,2.82
03/15/2012,55.44858902849664,2.82
03/15/2012,55.734073638916016,2.82
03/16/2012,55.77948499790415,2.82
03/16/2012,55.6756706237793,2.82
03/19/2012,55.68216348830159,2.82
03/19/2012,56.01955032348633,2.82
03/20/2012,55.688649734345226,2.82
03/20/2012,56.149314880371094,2.82
03/21/2012,56.14932113231639,2.82
03/21/2012,55.87681579589844,2.82
03/22/2012,55.785967316717844,2.82
03/22/2012,56.34395217895508,2.82
03/23/2012,56.35691206848371,2.82
03/23/2012,56.33744812011719,2.82
03/26/2012,56.50616986242204,2.82
03/26/2012,57.19392776489258,2.82
03/27/2012,57.69137877837063,2.95
03/27/2012,57.285560607910156,2.95
03/28/2012,57.272462873263095,2.95
03/28/2012,56.92555618286133,2.95
03/29/2012,56.624474676398854,2.95
03/29/2012,56.71611022949219,2.95
03/30/2012,56.99100843573218,2.95
03/30/2012,57.99900436401367,2.95
04/02/2012,58.16264608376718,2.95
04/02/2012,58.50300598144531,2.95
04/03/2012,58.116815775589636,2.95
04/03/2012,58.241180419921875,2.95
04/04/2012,58.01208253855887,2.95
04/04/2012,58.574989318847656,2.95
04/05/2012,58.3197045121256,2.95
04/05/2012,58.01861572265625,2.95
04/09/2012,57.56702629988922,2.95
04/09/2012,57.84193801879883,2.95
04/10/2012,57.65865184576938,2.95
04/10/2012,56.97793197631836,2.95
04/11/2012,57.364107510059576,2.95
04/11/2012,57.285560607910156,2.95
04/12/2012,57.429553097926224,2.95
04/12/2012,57.11537551879883,2.95
04/13/2012,57.30519364479423,2.95
04/13/2012,57.4950065612793,2.95
04/16/2012,57.71100953454025,2.95
04/16/2012,56.971378326416016,2.95
04/17/2012,57.11537498123192,2.95
04/17/2012,57.2397346496582,2.95
04/18/2012,56.945193963926194,2.95
04/18/2012,57.4295539855957,2.95
04/19/2012,57.5997370739148,2.95
04/19/2012,56.781558990478516,2.95
04/20/2012,56.53939515163381,2.95
04/20/2012,57.47539138793945,2.95
04/23/2012,57.04992972206735,2.95
04/23/2012,56.90592956542969,2.95
04/24/2012,57.00409430373474,2.95
04/24/2012,56.40191650390625,2.95
04/25/2012,56.552481431236,2.95
04/25/2012,57.364112854003906,2.95
04/26/2012,57.481921468470176,2.95
04/26/2012,57.959739685058594,2.95
04/27/2012,58.24772975006513,2.95
04/27/2012,58.784454345703125,2.95
04/30/2012,58.78444104921125,2.95
04/30/2012,58.58808135986328,2.95
05/01/2012,58.45720792551422,2.95
05/01/2012,58.908843994140625,2.95
05/02/2012,58.784434672853834,2.95
05/02/2012,59.1117057800293,2.95
05/03/2012,58.92189652041129,2.95
05/03/2012,58.882625579833984,2.95
05/04/2012,58.745192713050606,2.95
05/04/2012,58.33937454223633,2.95
05/07/2012,58.24772928549861,2.95
05/07/2012,57.78300476074219,2.95
05/08/2012,57.678287575805065,2.95
05/08/2012,57.41646957397461,2.95
05/09/2012,56.84045290965528,2.95
05/09/2012,56.05500411987305,2.95
05/10/2012,56.50010612651908,2.95
05/10/2012,56.395381927490234,2.95
05/11/2012,56.00919249032438,2.95
05/11/2012,56.38882827758789,2.95
05/14/2012,56.06157040068998,2.95
05/14/2012,55.891387939453125,2.95
05/15/2012,55.81282658128513,2.95
05/15/2012,55.45283126831055,2.95
05/16/2012,55.49210870089223,2.95
05/16/2012,55.79319763183594,2.95
05/17/2012,55.714663098836624,2.95
05/17/2012,55.11248016357422,2.95
05/18/2012,55.3219240646038,2.95
05/18/2012,55.17792892456055,2.95
05/21/2012,55.374295386756366,2.95
05/21/2012,55.4659309387207,2.95
05/22/2012,55.6295781800287,2.95
05/22/2012,55.67539596557617,2.95
05/23/2012,55.45938113668909,2.95
05/23/2012,55.19756317138672,2.95
05/24/2012,55.26303427169466,2.95
05/24/2012,55.858665466308594,2.95
05/25/2012,55.85865580440992,2.95
05/25/2012,55.88483810424805,2.95
05/29/2012,55.917568882132024,2.95
05/29/2012,56.02229309082031,2.95
05/30/2012,55.6033777376432,2.95
05/30/2012,55.557559967041016,2.95
05/31/2012,55.531386783806475,2.95
05/31/2012,55.315391540527344,2.95
06/01/2012,54.43175005913886,2.95
06/01/2012,54.18956756591797,2.95
06/04/2012,54.0783033740801,2.95
06/04/2012,53.61357879638672,2.95
06/05/2012,53.28630754501704,2.95
06/05/2012,53.61357879638672,2.95
06/06/2012,53.67902371939868,2.95
06/06/2012,54.37283706665039,2.95
06/07/2012,54.948826824249394,2.95
06/07/2012,54.7197380065918,2.95
06/08/2012,54.5888403313563,2.95
06/08/2012,54.96192932128906,2.95
06/11/2012,55.249941375410835,2.95
06/11/2012,55.23030090332031,2.95
06/12/2012,55.4004757156304,2.95
06/12/2012,55.64265823364258,2.95
06/13/2012,56.1990247085156,2.95
06/13/2012,56.094295501708984,2.95
06/14/2012,56.28410097557676,2.95
06/14/2012,57.16773223876953,2.95
06/15/2012,57.56046509609652,2.95
06/15/2012,57.423011779785156,2.95
06/18/2012,57.285558380597536,2.95
06/18/2012,57.68482971191406,2.95
06/19/2012,57.887734394739994,2.95
06/19/2012,57.940093994140625,2.95
06/20/2012,57.913923941271,2.95
06/20/2012,57.93355941772461,2.95
06/21/2012,57.39028485371334,2.95
06/21/2012,56.02883529663086,2.95
06/22/2012,56.34302465802596,2.95
06/22/2012,56.29720687866211,2.95
06/25/2012,55.900926978478054,3.08
06/25/2012,55.47163009643555,3.08
06/26/2012,55.51127406253006,3.08
06/26/2012,55.49806213378906,3.08
06/27/2012,55.583907879589,3.08
06/27/2012,56.0726432800293,3.08
06/28/2012,55.715993335093515,3.08
06/28/2012,56.54816818237305,3.08
06/29/2012,57.40015884659857,3.08
06/29/2012,57.631317138671875,3.08
07/02/2012,57.68414820770582,3.08
07/02/2012,58.7805061340332,3.08
07/03/2012,58.70123659303908,3.08
07/03/2012,59.1041145324707,3.08
07/05/2012,58.9257959973689,3.08
07/05/2012,58.76728820800781,3.08
07/06/2012,58.423875121918755,3.08
07/06/2012,59.07772445678711,3.08
07/09/2012,58.98524408210174,3.08
07/09/2012,59.84383773803711,3.08
07/10/2012,60.14104643087741,3.08
07/10/2012,59.903282165527344,3.08
07/11/2012,59.85706123822323,3.08
07/11/2012,59.79762268066406,3.08
07/12/2012,59.7778094638081,3.08
07/12/2012,59.37493133544922,3.08
07/13/2012,59.49380115274968,3.08
07/13/2012,59.57965850830078,3.08
07/16/2012,59.50700361907888,3.08
07/16/2012,59.9957389831543,3.08
07/17/2012,59.79101074520439,3.08
07/17/2012,59.434364318847656,3.08
07/18/2012,59.37491784046581,3.08
07/18/2012,59.05129623413086,3.08
07/19/2012,59.11733805750186,3.08
07/19/2012,59.14375686645508,3.08
07/20/2012,58.66824477833119,3.08
07/20/2012,58.70787048339844,3.08
07/23/2012,58.32477923560394,3.08
07/23/2012,58.113433837890625,3.08
07/24/2012,58.04740655856237,3.08
07/24/2012,57.91531753540039,3.08
07/25/2012,57.99455745087599,3.08
07/25/2012,57.386940002441406,3.08
07/26/2012,58.04740055533504,3.08
07/26/2012,58.51632308959961,3.08
07/27/2012,58.39745895179825,3.08
07/27/2012,59.63911819458008,3.08
07/30/2012,59.37493205413061,3.08
07/30/2012,60.220314025878906,3.08
07/31/2012,60.21370687530848,3.08
07/31/2012,60.392032623291016,3.08
