BEP,Brookfield Renewable Partners L,
Date,Price,Dividend,Annualized Dividend
10/08/2010,6.902892157860144,0.0,0.0
10/11/2010,7.053100109100342,0.0,0.0
10/12/2010,7.003030952919266,0.0,0.0
10/13/2010,7.390230611291499,0.0,0.0
10/14/2010,7.223334623814609,0.0,0.0
10/15/2010,7.203306591644209,0.0,0.0
10/18/2010,7.119857084461285,0.0,0.0
10/19/2010,7.009703147081964,0.0,0.0
10/20/2010,7.009702695168041,0.0,0.0
10/21/2010,7.119856104137496,0.0,0.0
10/22/2010,7.123194694519043,0.0,0.0
10/25/2010,7.123194694519043,0.0,0.0
10/26/2010,7.05977251569216,0.0,0.0
10/27/2010,6.962974978996081,0.0,0.0
10/28/2010,7.049759898821341,0.0,0.0
10/29/2010,7.013045445765696,0.0,0.0
11/01/2010,7.079802256323448,0.0,0.0
11/02/2010,6.986341086302028,0.0,0.0
11/03/2010,7.059771987333167,0.0,0.0
11/04/2010,7.143222598356022,0.0,0.0
11/05/2010,7.116519241212157,0.0,0.0
11/08/2010,7.149901169912536,0.0,0.0
11/09/2010,7.143221245780824,0.0,0.0
11/10/2010,7.069788317237604,0.0,0.0
11/11/2010,7.009703457701366,0.0,0.0
11/12/2010,6.862833967271604,0.0,0.0
11/15/2010,6.842807054559574,0.0,0.0
11/16/2010,6.816106188961916,0.0,0.0
11/17/2010,6.869512620471267,0.0,0.0
11/18/2010,6.886199750662886,0.0,0.0
11/19/2010,6.822780892121771,0.0,0.0
11/22/2010,7.0430836350023585,0.0,0.0
11/23/2010,6.9763245488129835,0.0,0.0
11/24/2010,7.006365776062012,0.0,0.0
11/26/2010,6.9562989763708165,0.0,0.0
11/29/2010,6.942946096751488,0.0,0.0
11/30/2010,6.882861549661593,0.0,0.0
12/01/2010,6.8862014570173224,0.0,0.0
12/02/2010,6.9562976258148534,0.0,0.0
12/03/2010,7.006367081154054,0.0,0.0
12/06/2010,6.966311664375002,0.0,0.0
12/07/2010,7.009705115054121,0.0,0.0
12/08/2010,6.9663129300507,0.0,0.0
12/09/2010,6.846144950830565,0.0,0.0
12/10/2010,6.8494821253815426,0.0,0.0
12/13/2010,6.862835677917366,0.0,0.0
12/14/2010,6.869510250933896,0.0,0.0
12/15/2010,6.936270406735559,0.0,0.0
12/16/2010,6.983001474495756,0.0,0.0
12/17/2010,6.922918717291272,0.0,0.0
12/20/2010,6.862834397226719,0.0,0.0
12/21/2010,6.889538210980167,0.0,0.0
12/22/2010,6.89621348783813,0.0,0.0
12/23/2010,6.972986376944216,0.0,0.0
12/27/2010,6.993014335632324,0.0,0.0
12/29/2010,7.109841787195536,0.0,0.0
12/30/2010,7.043083700665868,0.0,0.0
12/31/2010,7.009705191472086,0.0,0.0
01/03/2011,6.95296049118042,0.0,0.0
01/04/2011,7.063112075183989,0.0,0.0
01/05/2011,7.009703570594428,0.0,0.0
01/06/2011,7.02639422175934,0.0,0.0
01/07/2011,7.0731267378658265,0.0,0.0
01/10/2011,7.079802432806253,0.0,0.0
01/11/2011,7.05309907969115,0.0,0.0
01/12/2011,7.0530975691554865,0.0,0.0
01/13/2011,7.036408722576798,0.0,0.0
01/14/2011,7.113181702870541,0.0,0.0
01/18/2011,7.17326698190188,0.0,0.0
01/19/2011,7.089817267722327,0.0,0.0
01/20/2011,6.962972530099273,0.0,0.0
01/21/2011,7.0130416969701965,0.0,0.0
01/24/2011,6.922917209311076,0.0,0.0
01/25/2011,6.9362703182005765,0.0,0.0
01/26/2011,7.059774055471337,0.0,0.0
01/27/2011,7.033072143328137,0.0,0.0
01/28/2011,7.003028392791748,0.0,0.0
01/31/2011,7.0631134946359975,0.0,0.0
02/01/2011,7.0697895583714265,0.0,0.0
02/02/2011,7.143222567917152,0.0,0.0
02/03/2011,7.143221989864967,0.0,0.0
02/04/2011,7.276742541421568,0.0,0.0
02/07/2011,7.250037975643062,0.0,0.0
02/08/2011,7.24669851237959,0.0,0.0
02/09/2011,7.300105692874989,0.0,0.0
02/10/2011,7.296769472254034,0.0,0.0
02/11/2011,7.350175149513584,0.0,0.0
02/14/2011,7.34683944414765,0.0,0.0
02/15/2011,7.4069222113974735,0.0,0.0
02/16/2011,7.410258912443621,0.0,0.0
02/17/2011,7.5003876192974435,0.0,0.0
02/18/2011,7.473679695554294,0.0,0.0
02/22/2011,7.376879263007078,0.0,0.0
02/23/2011,7.270067084211892,0.0,0.0
02/24/2011,7.4069225746559155,0.0,0.0
02/25/2011,7.356850304244912,0.0,0.0
02/28/2011,7.450315622940161,0.0,0.0
03/01/2011,7.443639910845064,0.0,0.0
03/02/2011,7.413597184080609,0.0,0.0
03/03/2011,7.41359618332179,0.0,0.0
03/04/2011,7.40024461903695,0.0,0.0
03/07/2011,7.423612534091682,0.0,0.0
03/08/2011,7.290092678589976,0.0,0.0
03/09/2011,7.293430869177733,0.0,0.0
03/10/2011,7.270067750870993,0.0,0.0
03/11/2011,7.280079988792665,0.0,0.0
03/14/2011,7.29009368937057,0.0,0.0
03/15/2011,7.176604423710966,0.0,0.0
03/16/2011,7.29009155137426,0.0,0.0
03/17/2011,7.383556961180354,0.0,0.0
03/18/2011,7.373541867017332,0.0,0.0
03/21/2011,7.346837808364964,0.0,0.0
03/22/2011,7.3702034814283115,0.0,0.0
03/23/2011,7.420273570949031,0.0,0.0
03/24/2011,7.637239752041625,0.0,0.0
03/25/2011,7.707335338337078,0.0,0.0
03/28/2011,7.640578052581269,0.0,0.0
03/29/2011,7.567141223000524,0.0,0.0
03/30/2011,7.74739316983511,0.0,0.0
03/31/2011,7.974374444686883,0.0,0.0
04/01/2011,8.034456345168753,0.0,0.0
04/04/2011,7.9176289119972,0.0,0.0
04/05/2011,7.810814329233901,0.0,0.0
04/06/2011,7.88090936459419,0.0,0.0
04/07/2011,7.920965988021509,0.0,0.0
04/08/2011,7.8508695284557986,0.0,0.0
04/11/2011,7.940992745728234,0.0,0.0
04/12/2011,7.7173500654116465,0.0,0.0
04/13/2011,7.877573007409174,0.0,0.0
04/14/2011,7.7974639680464035,0.0,0.0
04/15/2011,7.7874479967242,0.0,0.0
04/18/2011,7.734038681882069,0.0,0.0
04/19/2011,7.754067764806898,0.0,0.0
04/20/2011,7.88424988845217,0.0,0.0
04/21/2011,7.880911555527221,0.0,0.0
04/25/2011,7.8174904163719425,0.0,0.0
04/26/2011,7.944331841887408,0.0,0.0
04/27/2011,8.074510996650988,0.0,0.0
04/28/2011,8.11456771621902,0.0,0.0
04/29/2011,8.054484755578724,0.0,0.0
05/02/2011,8.188003469625794,0.0,0.0
05/03/2011,8.2347340187379,0.0,0.0
05/04/2011,8.318184533034962,0.0,0.0
05/05/2011,8.134594917297363,0.0,0.0
05/06/2011,8.228060319838562,0.0,0.0
05/09/2011,8.268114679380089,0.0,0.0
05/10/2011,8.238074571232652,0.0,0.0
05/11/2011,8.21804624694081,0.0,0.0
05/12/2011,8.117905039835524,0.0,0.0
05/13/2011,8.071175395538631,0.0,0.0
05/16/2011,7.934320194297422,0.0,0.0
05/17/2011,7.730705055029663,0.0,0.0
05/18/2011,7.734041557081016,0.0,0.0
05/19/2011,7.887585947845731,0.0,0.0
05/20/2011,7.8708953857421875,0.0,0.0
05/23/2011,7.8708953857421875,0.0,0.0
05/24/2011,7.834178993413692,0.0,0.0
05/25/2011,7.83084212982172,0.0,0.0
05/26/2011,7.737380667376447,0.0,0.0
05/27/2011,7.904278635126126,0.0,0.0
05/31/2011,7.9777116775512695,0.0,0.0
06/01/2011,7.927640571402833,0.0,0.0
06/02/2011,7.804136078186571,0.0,0.0
06/03/2011,7.74405435069805,0.0,0.0
06/06/2011,7.824163987182792,0.0,0.0
06/07/2011,7.7140145304749685,0.0,0.0
06/08/2011,7.523749453074217,0.0,0.0
06/09/2011,7.517074874530147,0.0,0.0
06/10/2011,7.550453758214157,0.0,0.0
06/13/2011,7.40024352323319,0.0,0.0
06/14/2011,7.380217371392581,0.0,0.0
06/15/2011,7.4770198194515265,0.0,0.0
06/16/2011,7.553792610546213,0.0,0.0
06/17/2011,7.687309152626835,0.0,0.0
06/20/2011,7.630562438100356,0.0,0.0
06/21/2011,7.653932194891166,0.0,0.0
06/22/2011,7.717350950454429,0.0,0.0
06/23/2011,7.647254873857073,0.0,0.0
06/24/2011,7.627227440326614,0.0,0.0
06/27/2011,7.714011101648266,0.0,0.0
06/28/2011,7.767420914750564,0.0,0.0
06/29/2011,7.844194613700102,0.0,0.0
06/30/2011,7.99106501196475,0.0,0.0
07/01/2011,7.9944024085998535,0.0,0.0
07/05/2011,7.977712529830987,0.0,0.0
07/06/2011,7.957682985913597,0.0,0.0
07/07/2011,8.047808513775928,0.0,0.0
07/08/2011,8.03111989921141,0.0,0.0
07/11/2011,7.944332442224331,0.0,0.0
07/12/2011,7.910953044891357,0.0,0.0
07/13/2011,8.06449743720964,0.0,0.0
07/14/2011,8.04780844986544,0.0,0.0
07/15/2011,8.07785020851896,0.0,0.0
07/18/2011,8.057822627783494,0.0,0.0
07/19/2011,8.188004896116146,0.0,0.0
07/20/2011,8.211367933543759,0.0,0.0
07/21/2011,8.384940562082859,0.0,0.0
07/22/2011,8.304832531070465,0.0,0.0
07/25/2011,8.308169148221966,0.0,0.0
07/26/2011,8.294816019153249,0.0,0.0
07/27/2011,8.271452364368274,0.0,0.0
07/28/2011,8.001078713765107,0.0,0.0
07/29/2011,8.084527969360352,0.0,0.0
08/02/2011,8.007754687991453,0.0,0.0
08/03/2011,7.810814234241858,0.0,0.0
08/04/2011,7.607198438189214,0.0,0.0
08/05/2011,7.500383523293172,0.0,0.0
08/08/2011,7.3234715389983975,0.0,0.0
08/09/2011,6.962973067117519,0.0,0.0
08/10/2011,7.340160846710205,0.0,0.0
08/11/2011,7.37354255492879,0.0,0.0
08/12/2011,7.577157578099789,0.0,0.0
08/15/2011,7.560467700753378,0.0,0.0
08/16/2011,7.563807719583741,0.0,0.0
08/17/2011,7.747392953131357,0.0,0.0
08/18/2011,7.553790794497656,0.0,0.0
08/19/2011,7.537100494317138,0.0,0.0
08/22/2011,7.700663951076975,0.0,0.0
08/23/2011,7.573817446337213,0.0,0.0
08/24/2011,7.710675803688573,0.0,0.0
08/25/2011,7.7106767884099385,0.0,0.0
08/26/2011,7.703996658325195,0.0,0.0
08/29/2011,7.750729563819965,0.0,0.0
08/30/2011,7.837516784667969,0.0,0.0
08/31/2011,8.041132216620221,0.0,0.0
09/01/2011,8.077849409430161,0.0,0.0
09/02/2011,7.887587743842677,0.0,0.0
09/06/2011,7.710677221858854,0.0,0.0
09/07/2011,7.754069809176977,0.0,0.0
09/08/2011,7.927641612460122,0.0,0.0
09/09/2011,7.697327145575294,0.0,0.0
09/12/2011,7.690647312767889,0.0,0.0
09/13/2011,8.1579601580382,0.0,0.0
09/14/2011,8.41832285388179,0.0,0.0
09/15/2011,8.508446422727177,0.0,0.0
09/16/2011,8.578544410538063,0.0,0.0
09/19/2011,8.7020481246636,0.0,0.0
09/20/2011,8.525136837880163,0.0,0.0
09/21/2011,8.328198879327816,0.0,0.0
09/22/2011,7.94767060658407,0.0,0.0
09/23/2011,7.867558519409225,0.0,0.0
09/26/2011,8.107889175415039,0.0,0.0
09/27/2011,8.511785238189233,0.0,0.0
09/28/2011,8.64196390110698,0.0,0.0
09/29/2011,8.465056199531382,0.0,0.0
09/30/2011,8.191340618943885,0.0,0.0
10/03/2011,8.107891933571848,0.0,0.0
10/04/2011,7.87757255792174,0.0,0.0
10/05/2011,8.047808761341578,0.0,0.0
10/06/2011,8.037797123666616,0.0,0.0
10/07/2011,8.117906052992538,0.0,0.0
10/10/2011,8.154623985290527,0.0,0.0
10/11/2011,8.214706837596083,0.0,0.0
10/12/2011,8.545162683578392,0.0,0.0
10/13/2011,8.631952157779567,0.0,0.0
10/14/2011,8.78215895283182,0.0,0.0
10/17/2011,8.712061427293495,0.0,0.0
10/18/2011,8.708724320852937,0.0,0.0
10/19/2011,8.788835054761766,0.0,0.0
10/20/2011,8.685356584196926,0.0,0.0
10/21/2011,8.80218740162864,0.0,0.0
10/24/2011,8.77881974935125,0.0,0.0
10/25/2011,8.892311526287063,0.0,0.0
10/26/2011,8.868943864716469,0.0,0.0
10/27/2011,9.256147848992045,0.0,0.0
10/28/2011,9.23278507719066,0.0,0.0
10/31/2011,9.129309041834793,0.0,0.0
11/01/2011,8.878959483077072,0.0,0.0
11/02/2011,8.865606701280798,0.0,0.0
11/03/2011,9.039180919309846,0.0,0.0
11/04/2011,9.032504614316286,0.0,0.0
11/07/2011,9.052535234944711,0.0,0.0
11/08/2011,9.042518236799816,0.0,0.0
11/09/2011,8.92569017040966,0.0,0.0
11/10/2011,8.665328776544637,0.0,0.0
11/11/2011,8.51512200161548,0.0,0.0
11/14/2011,8.778821811397354,0.0,0.0
11/15/2011,8.738765654022396,0.0,0.0
11/16/2011,8.53848748980752,0.0,0.0
11/17/2011,8.51178456028323,0.0,0.0
11/18/2011,8.47840741910832,0.0,0.0
11/21/2011,8.304831798293607,0.0,0.0
11/22/2011,8.164634982766124,0.0,0.0
11/23/2011,8.037795538750172,0.0,0.0
11/25/2011,7.894263731264128,0.0,0.0
11/28/2011,8.084527932601581,0.0,0.0
11/29/2011,8.177988597928227,0.0,0.0
11/30/2011,8.51178495101296,0.0,0.0
12/01/2011,8.381606044018543,0.0,0.0
12/02/2011,8.43167610516563,0.0,0.0
12/05/2011,8.461715054214917,0.0,0.0
12/06/2011,8.41498436467641,0.0,0.0
12/07/2011,8.44502429235406,0.0,0.0
12/08/2011,8.398294900084174,0.0,0.0
12/09/2011,8.431673173601572,0.0,0.0
12/12/2011,8.501770743389274,0.0,0.0
12/13/2011,8.64530300063133,0.0,0.0
12/14/2011,8.545161818925097,0.0,0.0
12/15/2011,8.48508213614556,0.0,0.0
12/16/2011,8.50177048908073,0.0,0.0
12/19/2011,8.435012212052317,0.0,0.0
12/20/2011,8.545166162942737,0.0,0.0
12/21/2011,8.60524787720781,0.0,0.0
12/22/2011,8.792173484113581,0.0,0.0
12/23/2011,8.858930389445378,0.0,0.0
12/27/2011,8.92902946472168,0.0,0.0
12/28/2011,8.898989076269844,0.0,0.0
12/29/2011,8.828889559137371,0.0,0.0
12/30/2011,8.855591339230285,0.0,0.0
01/03/2012,9.069222344877351,0.0,0.0
01/04/2012,8.949058517705494,0.0,0.0
01/05/2012,8.885633164664332,0.0,0.0
01/06/2012,8.772143476452616,0.0,0.0
01/09/2012,8.898989292130022,0.0,0.0
01/10/2012,9.122633493752428,0.0,0.0
01/11/2012,8.989112084011003,0.0,0.0
01/12/2012,8.975761375134935,0.0,0.0
01/13/2012,8.75879475078817,0.0,0.0
01/17/2012,9.04252254751103,0.0,0.0
01/18/2012,8.969085198546612,0.0,0.0
01/19/2012,9.109277673394033,0.0,0.0
01/20/2012,8.98577370946667,0.0,0.0
01/23/2012,9.209415867428916,0.0,0.0
01/24/2012,9.002464748834003,0.0,0.0
01/25/2012,8.818876099204001,0.0,0.0
01/26/2012,8.8122018255838,0.0,0.0
01/27/2012,8.728754797547488,0.0,0.0
01/30/2012,8.718738021497071,0.0,0.0
01/31/2012,8.77882157977152,0.0,0.0
02/01/2012,8.798848328814676,0.0,0.0
02/02/2012,8.785497201847974,0.0,0.0
02/03/2012,8.815537957257678,0.0,0.0
02/06/2012,8.855595153389467,0.0,0.0
02/07/2012,8.855594768687851,0.0,0.0
02/08/2012,8.93904220348997,0.0,0.0
02/09/2012,8.979100465527248,0.0,0.0
02/10/2012,8.84557928044831,0.0,0.0
02/13/2012,8.882298351306677,0.0,0.0
02/14/2012,8.905662181522779,0.0,0.0
02/15/2012,9.169361290983504,0.0,0.0
02/16/2012,9.105938911404214,0.0,0.0
02/17/2012,9.179375915370038,0.0,0.0
02/21/2012,9.202744477656683,0.0,0.0
02/22/2012,9.159345386047397,0.0,0.0
02/23/2012,9.232784255762578,0.0,0.0
02/24/2012,9.226108232187254,0.0,0.0
02/27/2012,9.112615229344176,0.0,0.0
02/28/2012,9.169361114501953,0.0,0.0
02/29/2012,9.145998074749631,0.0,0.0
03/01/2012,9.252810492112683,0.0,0.0
03/02/2012,9.30287820395738,0.0,0.0
03/05/2012,9.276175610116113,0.0,0.0
03/06/2012,9.14599729900451,0.0,0.0
03/07/2012,9.1092772360996,0.0,0.0
03/08/2012,9.279513221554678,0.0,0.0
03/09/2012,9.322907848124824,0.0,0.0
03/12/2012,9.346274700478158,0.0,0.0
03/13/2012,9.389667010429001,0.0,0.0
03/14/2012,9.399679095231603,0.0,0.0
03/15/2012,9.362963658044423,0.0,0.0
03/16/2012,9.276177853451667,0.0,0.0
03/19/2012,9.296204747450467,0.0,0.0
03/20/2012,9.00913918795778,0.0,0.0
03/21/2012,8.852256132082479,0.0,0.0
03/22/2012,8.768806908128905,0.0,0.0
03/23/2012,8.685357768381344,0.0,0.0
03/26/2012,8.862269268207692,0.0,0.0
03/27/2012,8.74544223899761,0.0,0.0
03/28/2012,8.688695493132506,0.0,0.0
03/29/2012,8.621937317895167,0.0,0.0
03/30/2012,8.698711130540351,0.0,0.0
04/02/2012,8.601909953171749,0.0,0.0
04/03/2012,8.715398477489094,0.0,0.0
04/04/2012,8.722074771992276,0.0,0.0
04/05/2012,8.838904666334173,0.0,0.0
04/09/2012,8.822213964281557,0.0,0.0
04/10/2012,8.788834348758858,0.0,0.0
04/11/2012,8.912338459286595,0.0,0.0
04/12/2012,8.935706175578744,0.0,0.0
04/13/2012,9.012478257086077,0.0,0.0
04/16/2012,9.035844296700304,0.0,0.0
04/17/2012,9.04252134258346,0.0,0.0
04/18/2012,9.009137884873198,0.0,0.0
04/19/2012,9.03250501978382,0.0,0.0
04/20/2012,8.979098320007324,0.0,0.0
04/23/2012,8.995790064607625,0.0,0.0
04/24/2012,9.299541052253296,0.0,0.0
04/25/2012,9.319572495554272,0.0,0.0
04/26/2012,9.239457375911748,0.0,0.0
04/27/2012,9.20941537031027,0.0,0.0
04/30/2012,9.206077444918417,0.0,0.0
05/01/2012,9.21609284740363,0.0,0.0
05/02/2012,9.199405730216203,0.0,0.0
05/03/2012,9.292867180652957,0.0,0.0
05/04/2012,9.186050415039062,0.0,0.0
05/07/2012,9.199402121500054,0.0,0.0
05/08/2012,9.26950515248293,0.0,0.0
05/09/2012,9.316232654120837,0.0,0.0
05/10/2012,9.459764010669137,0.0,0.0
05/11/2012,9.246133695644195,0.0,0.0
05/14/2012,9.189388408258806,0.0,0.0
05/15/2012,9.145996547368004,0.0,0.0
05/16/2012,9.085912805867183,0.0,0.0
05/17/2012,8.932367893567145,0.0,0.0
05/18/2012,8.878960626052647,0.0,0.0
05/21/2012,8.902326583862305,0.0,0.0
05/22/2012,8.90232550699415,0.0,0.0
05/23/2012,8.758794214247319,0.0,0.0
05/24/2012,8.792172965871126,0.0,0.0
05/25/2012,8.752118298151773,0.0,0.0
05/29/2012,8.89565012411434,0.0,0.0
05/30/2012,8.838905334472656,0.0,0.0
05/31/2012,8.845579898307877,0.0,0.0
06/01/2012,8.75545622043489,0.0,0.0
06/04/2012,8.748779960383915,0.0,0.0
06/05/2012,8.919015395832675,0.0,0.0
06/06/2012,9.145995140075684,0.0,0.0
06/07/2012,9.166021509384088,0.0,0.0
06/08/2012,8.868944736873297,0.0,0.0
06/11/2012,9.025830188808571,0.0,0.0
06/12/2012,8.995787047786678,0.0,0.0
06/13/2012,8.78549518350572,0.0,0.0
06/14/2012,8.715399793257323,0.0,0.0
06/15/2012,8.641965804758327,0.0,0.0
06/18/2012,8.782157499199549,0.0,0.0
06/19/2012,8.8322281708238,0.0,0.0
06/20/2012,8.835564414993454,0.0,0.0
06/21/2012,8.812200412751992,0.0,0.0
06/22/2012,8.81553840637207,0.0,0.0
06/25/2012,8.828889314363986,0.0,0.0
06/26/2012,8.952393924702516,0.0,0.0
06/27/2012,8.969082343526035,0.0,0.0
06/28/2012,8.925689255393271,0.0,0.0
06/29/2012,9.359623711023904,0.0,0.0
07/02/2012,9.349610328674316,0.0,0.0
07/03/2012,9.346273806634796,0.0,0.0
07/05/2012,9.393003287684227,0.0,0.0
07/06/2012,9.279513359069824,0.0,0.0
07/09/2012,9.44307449372637,0.0,0.0
07/10/2012,9.406355105764566,0.0,0.0
07/11/2012,9.40301735845856,0.0,0.0
07/12/2012,9.359624482335832,0.0,0.0
07/13/2012,9.413033209552259,0.0,0.0
07/16/2012,9.48646804761421,0.0,0.0
07/17/2012,9.493144035339355,0.0,0.0
07/18/2012,9.559902458073825,0.0,0.0
07/19/2012,9.623323974703014,0.0,0.0
07/20/2012,9.623324108472827,0.0,0.0
07/23/2012,9.51317079598427,0.0,0.0
07/24/2012,9.529859676008316,0.0,0.0
07/25/2012,9.526521682739258,0.0,0.0
07/26/2012,9.680068085379645,0.0,0.0
07/27/2012,9.700096746360014,0.0,0.0
07/30/2012,9.730137236524065,0.0,0.0
07/31/2012,9.877006663879197,0.0,0.0
08/01/2012,9.887023719406132,0.0,0.0
08/02/2012,9.843629882054193,0.0,0.0
08/03/2012,9.943769708948127,0.0,0.0
08/06/2012,9.913727760314941,0.0,0.0
08/07/2012,9.887021509607543,0.0,0.0
08/08/2012,10.237506733017316,0.0,0.0
08/09/2012,10.350997285265686,0.0,0.0
08/10/2012,10.097313747365673,0.0,0.0
08/13/2012,10.08396163942703,0.0,0.0
08/14/2012,10.100650032687492,0.0,0.0
08/15/2012,10.240844382540292,0.0,0.0
08/16/2012,10.401066572476166,0.0,0.0
08/17/2012,10.49786587113025,0.0,0.0
08/20/2012,10.391051292419434,0.0,0.0
08/21/2012,10.37436185889977,0.0,0.0
08/22/2012,10.294252395629883,0.0,0.0
08/23/2012,10.244183540344238,0.0,0.0
08/24/2012,10.244183540344238,0.0,0.0
08/27/2012,10.21747875213623,0.0,0.0
08/28/2012,10.020539170913526,0.0,0.0
08/29/2012,10.073948435783043,0.0,0.0
08/30/2012,9.786882820654132,0.0,0.0
08/31/2012,9.813584262394073,0.0,0.0
09/04/2012,9.960457873367256,0.0,0.0
09/05/2012,9.980484360240075,0.0,0.0
09/06/2012,10.10732535213269,0.0,0.0
09/07/2012,10.184099330595892,0.0,0.0
09/10/2012,10.180761337280273,0.0,0.0
09/11/2012,10.027215780903505,0.0,0.0
09/12/2012,9.950444473596894,0.0,0.0
09/13/2012,9.850303516716655,0.0,0.0
09/14/2012,9.846966182902698,0.0,0.0
09/17/2012,9.489802715036102,0.0,0.0
09/18/2012,9.813585414294645,0.0,0.0
09/19/2012,9.920400611289331,0.0,0.0
09/20/2012,9.937093929325627,0.0,0.0
09/21/2012,9.95378134624977,0.0,0.0
09/24/2012,9.973806517976499,0.0,0.0
09/25/2012,10.04390565865337,0.0,0.0
09/26/2012,9.893695397024759,0.0,0.0
09/27/2012,10.017202224428827,0.0,0.0
09/28/2012,9.980484068857518,0.0,0.0
10/01/2012,10.083963394165039,0.0,0.0
10/02/2012,10.174086272413387,0.0,0.0
10/03/2012,9.983824122373983,0.0,0.0
10/04/2012,10.09063841096181,0.0,0.0
10/05/2012,10.130692868241441,0.0,0.0
10/08/2012,10.010525703430176,0.0,0.0
10/09/2012,10.013865034588292,0.0,0.0
10/10/2012,10.033893374740929,0.0,0.0
10/11/2012,10.05725558813686,0.0,0.0
10/12/2012,10.060595779474657,0.0,0.0
10/15/2012,10.040567046620279,0.0,0.0
10/16/2012,9.973807536784793,0.0,0.0
10/17/2012,10.023877213161636,0.0,0.0
10/18/2012,10.087300741200064,0.0,0.0
10/19/2012,9.957119341089317,0.0,0.0
10/22/2012,9.763516426458077,0.0,0.0
10/23/2012,9.640012944131405,0.0,0.0
10/24/2012,9.693421426777755,0.0,0.0
10/25/2012,9.73347557159255,0.0,0.0
10/26/2012,9.726799634389014,0.0,0.0
10/31/2012,9.786884555611476,0.0,0.0
11/01/2012,9.873667769572563,0.0,0.0
11/02/2012,10.037227630615234,0.0,0.0
11/05/2012,10.020537243731628,0.0,0.0
11/06/2012,10.124016987566202,0.0,0.0
11/07/2012,10.010525710553516,0.0,0.0
11/08/2012,9.716787777556647,0.0,0.0
11/09/2012,9.686742740287238,0.0,0.0
11/12/2012,9.640013108891901,0.0,0.0
11/13/2012,9.61330839660487,0.0,0.0
11/14/2012,9.509832249063217,0.0,0.0
11/15/2012,9.503157430546871,0.0,0.0
11/16/2012,9.553224653593736,0.0,0.0
11/19/2012,9.663378715515137,0.0,0.0
11/20/2012,9.606634638353095,0.0,0.0
11/21/2012,9.623324968999594,0.0,0.0
11/23/2012,9.823601722717285,0.0,0.0
11/26/2012,9.826937563664885,0.0,0.0
11/27/2012,9.937090541927391,0.0,0.0
11/28/2012,9.873670595300243,0.0,0.0
11/29/2012,9.86699378658705,0.0,0.0
11/30/2012,9.927076429498316,0.0,0.0
12/03/2012,9.893697733753065,0.0,0.0
12/04/2012,10.053920478309484,0.0,0.0
12/05/2012,10.013862918046696,0.0,0.0
12/06/2012,10.10399043818671,0.0,0.0
12/07/2012,10.073947184609802,0.0,0.0
12/10/2012,10.003849716643423,0.0,0.0
12/11/2012,10.03055603816031,0.0,0.0
12/12/2012,10.02053943700999,0.0,0.0
12/13/2012,10.057258357148868,0.0,0.0
12/14/2012,9.957120209492203,0.0,0.0
12/17/2012,9.980484685654297,0.0,0.0
12/18/2012,9.863654671042134,0.0,0.0
12/19/2012,9.947106306921608,0.0,0.0
12/20/2012,9.8970365524292,0.0,0.0
12/21/2012,9.800236361896443,0.0,0.0
12/24/2012,9.91372410128672,0.0,0.0
12/26/2012,10.050580024719238,0.0,0.0
12/27/2012,10.003852879829129,0.0,0.0
12/28/2012,9.930416968172965,0.0,0.0
12/31/2012,9.826938125097373,0.0,0.0
01/02/2013,9.967132583106409,0.0,0.0
01/03/2013,10.020537844574266,0.0,0.0
01/04/2013,10.097311927567159,0.0,0.0
01/07/2013,10.03055375217424,0.0,0.0
01/08/2013,9.95044274413439,0.0,0.0
01/09/2013,9.943766993754203,0.0,0.0
01/10/2013,9.927077729923973,0.0,0.0
01/11/2013,9.993838104328196,0.0,0.0
01/14/2013,10.00051237095291,0.0,0.0
01/15/2013,10.00051210669384,0.0,0.0
01/16/2013,10.080624232935515,0.0,0.0
01/17/2013,10.210805784018797,0.0,0.0
01/18/2013,10.194114011630546,0.0,0.0
01/22/2013,10.447798175810771,0.0,0.0
01/23/2013,10.494530295407376,0.0,0.0
01/24/2013,10.247519584734674,0.0,0.0
01/25/2013,10.12067670739968,0.0,0.0
01/28/2013,10.087300238506005,0.0,0.0
01/29/2013,10.013863894184409,0.0,0.0
01/30/2013,10.003849821495445,0.0,0.0
01/31/2013,10.14738036048608,0.0,0.0
02/01/2013,10.06059358105713,0.0,0.0
02/04/2013,10.090641591908307,0.0,0.0
02/05/2013,10.197450793245377,0.0,0.0
02/06/2013,10.214144175975434,0.0,0.0
02/07/2013,10.320957930730124,0.0,0.0
02/08/2013,10.040567244507425,0.0,0.0
02/11/2013,10.010525411170555,0.0,0.0
02/12/2013,10.090634571459168,0.0,0.0
02/13/2013,9.977145960100083,0.0,0.0
02/14/2013,9.950442670053855,0.0,0.0
02/15/2013,10.030553774134814,0.0,0.0
02/19/2013,9.990502240942178,0.0,0.0
02/20/2013,10.017203028427595,0.0,0.0
02/21/2013,9.923739269427161,0.0,0.0
02/22/2013,9.833613550251105,0.0,0.0
02/25/2013,9.816926083987621,0.0,0.0
02/26/2013,9.983822886065246,0.0,0.0
02/27/2013,10.010525772625023,0.0,0.0
02/28/2013,9.973807845044082,0.0,0.0
03/01/2013,10.117340961142757,0.0,0.0
03/04/2013,10.197450483901171,0.0,0.0
03/05/2013,9.997175367352895,0.0,0.0
03/06/2013,10.007187673294931,0.0,0.0
03/07/2013,9.937093032980865,0.0,0.0
03/08/2013,9.970471257678417,0.0,0.0
